50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8540bcbd-a3a6-42eb-9914-05decd8f710f,3332,,"[71.3, 57.3]",267590,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,187,Barcelona,217,['16fc8585-9fbb-431e-867d-144431ecb881'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:42:54.580,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f060597-38a6-41ba-9ba4-176fcf5e7976,3335,,"[89.8, 68.6]",267590,87,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,187,Barcelona,217,['b220ef7e-e740-48f3-98e7-f43d47eb74e7'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:42:57.312,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224922fb-e9dc-4d30-8efc-62d893e1ebdc,3338,,"[108.4, 44.9]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Wing Back,187,Barcelona,217,['1739676b-c873-4ff5-86e1-a05b6351609e'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.748,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6e063a4-9a3e-443c-b00a-4d35c548da4b,3345,,"[79.5, 23.7]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,187,Barcelona,217,['4e9609ac-d0c8-44cd-ab88-cf0ede72cc9d'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:43:06.968,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec8a894f-6736-4390-bd39-686ffaf5248f,3348,,"[98.6, 3.8]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,187,Barcelona,217,['d19842d4-9f7a-41e1-b559-8f43a4acc1b4'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:43:10.144,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4bc6a91-86d8-4ebc-98be-b67888cc1bd4,3351,,"[86.7, 23.5]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,187,Barcelona,217,['32ee3e88-8bb4-454b-b594-db3257f3c0a8'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:43:13.133,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cb609b0-18d4-4974-8d46-d5a07e8fa244,3355,,"[117.0, 22.4]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,187,Barcelona,217,['9eb80962-7d12-4bd6-9073-0643d03e4b15'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:43:19.055,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c204bf5f-0436-43ea-8bf7-c6fbe5c71e50,3359,,"[54.7, 11.4]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,188,Málaga,223,['3db2a8c4-ae2f-4c7a-92f9-a49c9ac9f035'],47,,,,,,,,,,,,,,,,,Málaga,223,00:43:47.880,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c898c45-45f3-4bb7-a787-fa271a119bfd,3363,,"[53.7, 61.2]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,189,Barcelona,217,['7174ac6e-9cc2-40af-8710-ce7451f764dd'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:43:50.067,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dae9155b-3190-49a6-bbb2-683504bf6eb0,3370,,"[63.0, 52.2]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,190,Barcelona,217,['e5acebe9-0e98-4917-98e8-338e58904b4e'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.755,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22dbfc6a-900e-4616-a46c-a26ffd8e9d34,3373,,"[54.3, 58.0]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Back,190,Barcelona,217,['7bee2b88-ce35-4e6c-bb59-129b0a3aeca9'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:43:57.607,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e803b8c1-9f9c-4d12-9c25-22ae19a4cc6d,3376,,"[56.4, 36.5]",267590,88,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,190,Barcelona,217,['406b7120-b3df-4566-89a2-477d3bbd992a'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:43:59.050,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1fab824f-1d6f-4055-aa9a-a1d8ae7f0904,3379,,"[84.2, 26.3]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,190,Barcelona,217,['b1becb98-65ca-4fe1-b676-1f848fd3db9d'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.400,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b81d232-0c4a-4842-9fe5-4deb33137a42,3381,,"[40.8, 45.9]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,191,Málaga,223,['cd581ffe-1c23-46c0-bdf5-6435eeb366a0'],3,,,,,,,,,,,,,,,,,Málaga,223,00:44:03.178,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e8b8edb2-f6f3-4522-899b-4dab87065581,3384,,"[42.9, 56.1]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roberto José Rosales Altuve,6569.0,Right Wing Back,191,Málaga,223,['4df4198e-93d9-4fed-be61-f57fa53afb19'],4,,,,,,,,,,,,,,,,,Málaga,223,00:44:04.225,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51e5f7dd-db09-41fe-9170-bd62878fc449,3387,,"[40.8, 40.9]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,191,Málaga,223,['ed639524-b1c3-4904-b57d-d9a285c84d3f'],6,,,,,,,,,,,,,,,,,Málaga,223,00:44:06.963,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b501655-a665-44bb-8fc9-08290cf315e2,3390,,"[28.4, 29.6]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Ricca Rostagnol,6844.0,Left Center Back,191,Málaga,223,['76f9f60a-0202-44f6-ba0e-27f50f0fb218'],10,,,,,,,,,,,,,,,,,Málaga,223,00:44:10.243,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,be831596-c73c-4709-9930-63a2d2f6c8f5,3394,,"[86.1, 18.7]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,191,Málaga,223,['29725444-8cef-4eb4-9adb-fe518e02756a'],15,,,,,,,,,,,,,,,,,Málaga,223,00:44:15.583,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608ad043-d5ce-474b-a9c6-fa7eed66d4f3,3399,,"[6.6, 42.4]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,192,Barcelona,217,['122994d3-d829-4d1d-85b4-c75667271ef3'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:44:19.158,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d2853ba-acd4-460d-a2df-cdf778a37464,3403,,"[27.5, 23.7]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,192,Barcelona,217,['318a6983-ba0c-44c9-83f1-3c167700dee2'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:44:22.097,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403ec284-8520-4200-9d24-2b5b7fa2eaf7,3406,,"[54.0, 41.2]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,192,Barcelona,217,['a848cacc-4ea3-4ebf-be54-6da7138d0ae2'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:44:29.425,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f18eadc1-17a6-4edc-9fb7-6fa65d8c5cda,3409,,"[65.0, 58.3]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,192,Barcelona,217,['5572a4e9-de17-4804-8276-affc27a0e6eb'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.593,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00faa52a-10dd-4172-b85b-cfa2e159babb,3412,,"[100.3, 75.8]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Center Forward,192,Barcelona,217,['5e024971-b7bc-4288-8747-e5f8ff087a49'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:44:35.379,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e3d6698-38a2-4c2c-9f92-c943186d795d,3415,,"[90.2, 67.9]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,192,Barcelona,217,['3e81c34a-d175-4938-a8e0-273a149bc97f'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.669,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9e39b3-50de-492c-8195-45d4d978dc22,3418,,"[82.4, 54.4]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Back,192,Barcelona,217,['b37d1793-59e5-4a0f-81c8-1fadbfaf680f'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:44:41.023,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5260b633-1e7d-4891-98b0-7a72869095fa,3421,,"[92.9, 34.5]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,192,Barcelona,217,['3d23d39e-1587-4b6c-bada-3bc9835bb210'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.011,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d2d96d4-5e43-4aed-80a6-fec95673ace2,3425,,"[39.0, 47.0]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adalberto Peñaranda Maestre,6847.0,Right Center Forward,193,Málaga,223,"['673068ac-4ab2-4fd1-9d09-6d9d3ca15e84', '7954c47e-17c7-4336-8381-99fb31e73676']",44,,,,,,,,,,,,,,,,,Málaga,223,00:44:44.510,Ball Receipt*,True,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,642f835a-e4e6-4d6b-bc41-8099da160a66,3433,,"[52.2, 29.2]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,193,Málaga,223,['fb49325c-6b92-4e02-afad-2e0e84c53c02'],48,,,,,,,,,,,,,,,,,Málaga,223,00:44:48.561,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb1ef798-0678-4f2d-8173-e3da63e1f9db,3436,,"[92.5, 53.8]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Left Center Midfield,193,Málaga,223,['c526ad04-bb69-4790-8b5f-a85b7d286c7a'],53,,,,,,,,,,,,,,,,,Málaga,223,00:44:53.092,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d45f4bf-2a9d-43fc-baf1-f1233f0d0420,3439,,"[104.8, 35.2]",267590,89,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Wing Back,193,Málaga,223,['b4ad705a-1575-48ba-a766-a4ef26a18891'],57,,,,,,,,,,,,,,,,,Málaga,223,00:44:57.062,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f09efb6-f367-4299-b298-5cd746a3a751,3444,,"[57.5, 60.1]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,194,Barcelona,217,['7cda800c-00ea-49f1-8899-ab0b136c7a7a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:46:15.707,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faea5d45-bd46-4655-aae1-3e38e09a825a,3446,,"[63.6, 33.8]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Samuel Yves Umtiti,5492.0,Center Back,194,Barcelona,217,['90dc3940-b614-4acf-9419-8766254e2485'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:46:22.759,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44e28472-9f82-4d1c-8ae4-39dc819d80f0,3449,,"[74.7, 9.4]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,194,Barcelona,217,['1f5a9fdf-1ad6-4347-bd45-96d5a2984506'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:46:25.238,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68b8361f-bb1d-47e1-999e-2c543ff81e99,3453,,"[66.5, 40.8]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,194,Barcelona,217,['e4184dca-8f85-4c17-bd0a-413cc2a6aa91'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:46:28.999,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e77e71be-aff9-4110-9c09-0bcc5144087e,3456,,"[93.2, 27.6]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrés Iniesta Luján,5216.0,Left Center Midfield,194,Barcelona,217,['d2b2b90e-c27b-42c8-901b-9a7011d09f57'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:46:32.708,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40b698a7-6198-413e-8ad0-956f7152e700,3459,,"[41.5, 53.9]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pablo Fornals Malla,6764.0,Left Center Midfield,194,Barcelona,217,['4795f87e-7cde-4791-901b-96cfcaf3bad4'],34,,,,,,,,,,,,,,,,,Málaga,223,00:46:34.986,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,b1312faa-322c-4f19-a79e-764b9f1788e0,3463,,"[90.8, 56.0]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,194,Barcelona,217,['bd7c0149-f2fa-4598-b4e0-9dd453d670cc'],40,,,,,,,,,,,,,,,,,Málaga,223,00:46:40.747,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97cf4810-6586-40ca-9f65-d44316c8a132,3466,,"[7.6, 40.2]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marc-André ter Stegen,20055.0,Goalkeeper,194,Barcelona,217,['d91cea9d-9974-4bae-a78c-61a329e5a17a'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:46:43.120,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c03e73-fad0-486c-a652-24354a933b9a,3469,,"[26.8, 33.6]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,194,Barcelona,217,['3d3e0440-50dd-4bac-8884-dbeb61026906'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:46:44.468,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b85cc61-e88e-4a0c-abb4-9d54e713acac,3473,,"[70.7, 50.5]",267590,91,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,194,Barcelona,217,['3c154def-9a17-4d53-b611-57f072a70b5c'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:46:50.476,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df7e83b0-2fa9-48d5-9da6-e4c3c2b3c205,3478,,"[76.0, 30.9]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,195,Barcelona,217,['f55e02e1-9fd5-4f35-9046-5fd2c457b7c0'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:47:01.660,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,cf85bebf-7649-4fe3-8891-ed7504174e67,3481,,"[111.8, 47.2]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francisco Alcácer García,6402.0,Right Center Forward,195,Barcelona,217,['158a60e9-b8c4-4267-a788-c9feef1e105e'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:47:05.804,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e41266b-f24e-40aa-8077-1f09a5c20795,3493,,"[104.4, 75.8]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Right Wing Back,196,Barcelona,217,['e11bda6b-a5c5-41ea-a6e4-41a3fb6f03a4'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:47:21.598,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a48c745-3942-49e9-8aff-0748a8879b91,3495,,"[106.8, 76.6]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Left Center Back,196,Barcelona,217,['8d0bd1b5-656c-4d75-9563-31f716b2d196'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:47:22.763,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f58d96-d743-4edc-8f8d-78a8201f85fd,3500,,"[92.1, 60.8]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,196,Barcelona,217,['ae5ca70c-5e0c-4b87-9a35-75009ce902b5'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:47:25.425,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ae209a79-086e-4a6c-a12d-2ebfead5b8e1,3503,,"[112.4, 46.2]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,196,Barcelona,217,['fcf4e595-3b23-4711-bcb9-a10ed34048c5'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:47:30.322,Ball Receipt*,,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,e367e97d-34b0-4513-bdc0-73f21d4778f4,3506,,"[65.8, 9.3]",267590,92,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Charles Días Barbosa de Oliveira,6707.0,Left Center Forward,197,Málaga,223,['eff95e96-e11a-4c0e-84aa-859fac032246'],45,,,,,,,,,,,,,,,,,Málaga,223,00:47:45.650,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fca38a97-3215-4691-963f-ffcb6ff95ec7,3510,,"[58.1, 25.5]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ignacio Camacho Barnola,8234.0,Center Defensive Midfield,198,Málaga,223,['0f66b3f4-9818-41f9-93a3-efcae222bc19'],3,,,,,,,,,,,,,,,,,Málaga,223,00:48:03.988,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbe75a92-dc2e-4564-977d-a882d2dd1d1e,3513,,"[63.9, 28.6]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Fornals Malla,6764.0,Left Center Midfield,198,Málaga,223,['5188764e-4a42-4d71-80a5-d83ef80fea5f'],5,,,,,,,,,,,,,,,,,Málaga,223,00:48:05.467,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cb762a1-e299-4d92-9f71-adca3da9da82,3525,,"[92.1, 21.6]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Left Center Forward,199,Barcelona,217,['807c7805-ff39-451f-a1c5-467307d5ae7a'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:48:10.984,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9108d02b-e297-4aa7-a80a-3310bd1ece3f,3530,,"[112.8, 68.3]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Alcácer García,6402.0,Right Center Forward,199,Barcelona,217,"['715618e5-b68f-40fb-b547-3f908f6d8cc6', '7bfc0a65-3feb-473e-8d9c-b7540907d60b', 'e83d9e53-0358-4a1f-b35e-c234095f4b7d']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:48:17.077,Ball Receipt*,True,2016/2017
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,1fbf3fba-4f1c-42c3-8095-04731cb72d78,3537,,"[30.3, 15.3]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Pablo Fornals Malla,6764.0,Left Center Midfield,199,Barcelona,217,['2b67c309-e1d8-4346-83ca-4a632955d1c6'],22,,,,,,,,,,,,,,,,,Málaga,223,00:48:22.189,Ball Receipt*,,2016/2017
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d92d529-9530-42ad-8ade-339b8a8fd532,3539,,"[91.8, 32.7]",267590,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,199,Barcelona,217,['2eea04b7-a781-4cd7-ac6d-f9e8130a7ca4'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:48:25.227,Ball Receipt*,,2016/2017
,,,,,"[41.3, 39.8]",,,,,,,,,,,,0.534311,,,,,,,,,,,,ff9b6625-1fd7-4674-9922-93a30927b95f,7,,"[41.5, 41.4]",267590,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Luis Hernández Rodríguez,6561.0,Center Back,2,Málaga,223,"['8552351c-f81d-4f08-b969-597611e6735a', 'd4173b42-3137-49b1-b1b4-46c40a53775d']",2,,,,,,,,,,,,,,,,,Málaga,223,00:00:02.901,Carry,,2016/2017
,,,,,"[70.2, 13.3]",,,,,,,,,,,,1.248583,,,,,,,,,,,,2744340d-51be-4cad-8328-fdc50694ad03,13,,"[69.2, 19.7]",267590,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Pablo Fornals Malla,6764.0,Left Center Midfield,2,Málaga,223,"['8b0300bf-4523-4a36-8d4e-a7a9dcabdc3a', '8dd01087-2158-42d0-8a27-9135c710fdff', 'b597d6cf-aaac-4a73-b42f-e0958938a5e0']",9,,,,,,,,,,,,,,,,,Málaga,223,00:00:09.175,Carry,True,2016/2017
,,,,,"[48.3, 6.1]",,,,,,,,,,,,0.0886,,,,,,,,,,,,5511e83f-c7aa-4dfa-b3ce-a4c9c5ba9139,26,,"[48.3, 6.1]",267590,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pablo Fornals Malla,6764.0,Left Center Midfield,5,Málaga,223,"['5a2f7db7-764c-46b7-84c4-27e9f0c0fb38', 'a185197c-6d20-43ac-9092-a020b00f6cad']",28,,,,,,,,,,,,,,,,,Málaga,223,00:00:28.607,Carry,,2016/2017
,,,,,"[63.0, 26.6]",,,,,,,,,,,,0.060000002,,,,,,,,,,,,5803b84e-0626-4557-b45f-5308c8b09d30,30,,"[63.0, 25.2]",267590,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Pablo Añor Acosta,6563.0,Right Center Forward,5,Málaga,223,"['7bbe5a0b-f3e9-4827-b4a7-631f96a06164', '812f0162-6093-4974-8fd6-45617c94b139', 'cc832fde-f94d-4d95-819f-3bde25cb0df8', 'e937df95-dc97-40ea-be40-a981be74783b']",30,,,,,,,,,,,,,,,,,Málaga,223,00:00:30.959,Carry,True,2016/2017
