50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.268937,,,,,,,,,,,,,3a218db5-fd35-4e4a-b0eb-d03d8607c43a,128,,"[53.9, 67.2]",266148,1,,,,0.4918092,,Right Foot,,,,"[70.7, 76.2]",Ground Pass,,19.058857,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['2beb3298-984b-4f3e-9c56-91c72456ba41'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.007,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.936559,,,,,,,,,,,,,fce6ce45-dd4e-4173-9d98-d08c875c8b59,131,,"[72.0, 74.7]",266148,1,,,,-1.9832067,,Right Foot,,,,"[67.8, 65.1]",Ground Pass,,10.47855,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['2a17af93-6da9-4de5-a536-a0be2d6f3a14'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.289,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.035001,,,,,,,,,,,,,3b9537fb-0525-44dd-96d9-ef63e5a10a35,134,,"[69.9, 64.0]",266148,1,,,,-1.9770906,,Right Foot,,,,"[62.5, 46.8]",Ground Pass,,18.724316,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['190c645d-7587-4e48-bbf2-683855208f0e'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.824,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.735681,,,,,,,,,,,,,acc9e7e6-1462-4b26-b71e-5b1c8d016875,137,,"[63.8, 45.1]",266148,2,,,,-1.2805967,,Right Foot,,,,"[74.7, 8.6]",High Pass,,38.09278,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['eda98ea2-59b7-4a62-b908-6fabc6234d98'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.877,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.322124,,,,,,,,,,,,,6d0728ea-f98f-4040-beec-8241dc05ca79,140,,"[77.2, 6.4]",266148,2,,,,-0.14689344,,Left Foot,,,,"[96.8, 3.5]",Ground Pass,,19.81338,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['ceeeb718-7095-4bbc-8d18-dee07261e8ac'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.926,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.037669,,,,,,,,,,,,,7c640475-f4ee-45f0-84d7-d08159f5c102,143,,"[104.8, 12.3]",266148,2,,,,2.3561945,,Right Foot,,,,"[97.0, 20.1]",Ground Pass,,11.030866,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,['85dcc0ff-8da7-410c-bcad-0efe6ddd0f81'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.092,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.364326,,,,,,,,,,,,,c3cff924-692c-4274-a8f8-b4e2aa42e0d9,147,,"[97.6, 20.3]",266148,2,,,,1.0785397,,Left Foot,,,,"[110.9, 45.1]",High Pass,,28.14125,,,Incomplete,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['29b5d8f8-9503-404f-bdba-cfe26ab180a9', 'bee2bf1c-dc55-4132-936d-b2522fcdac8e']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.762,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.7824,,,,,,,,,,,,,7c473b2e-b5d3-4b14-ba29-9036dc974795,151,,"[25.2, 59.2]",266148,2,,,,-3.0459945,,Right Foot,,,,"[17.9, 58.5]",Low Pass,,7.3334846,,,,,Roberto José Rosales Altuve,6569.0,,,,,Recovery,1,From Throw In,Ricardo Jorge Luz Horta,10868.0,Right Midfield,7,Barcelona,217,['dcebbf74-2bab-4a87-a808-ab09b62cab13'],14,,,,,,,,,,,,,,,,,Málaga,223,00:02:14.820,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.7914,,,,,,,,,,,,,2681e770-982b-4025-9ca7-ee10f970df80,154,,"[18.1, 58.1]",266148,2,,,,0.37239844,,Left Foot,,,,"[30.9, 63.1]",Ground Pass,,13.741907,,,Incomplete,,Juan Miguel Jiménez López,6695.0,,,,,,1,From Throw In,Roberto José Rosales Altuve,6569.0,Right Back,7,Barcelona,217,"['3493c6ba-9644-41ab-a42b-81c67f0d95ea', '3ec888fd-ac87-4252-a331-84441f9c6b39']",15,,,,,,,,,,,,,,,,,Málaga,223,00:02:15.642,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.902404,,,,,,,,,,,,,3ec888fd-ac87-4252-a331-84441f9c6b39,156,,"[89.2, 17.0]",266148,2,,,,-0.49054694,,Left Foot,,,,"[98.0, 12.3]",Ground Pass,,9.976472,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['01d24f5d-98dc-4c97-b5f0-679b5c0fdb22', '2681e770-982b-4025-9ca7-ee10f970df80']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.433,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,3.074973,,,,,,,,,,,,,1444d22e-8b55-4883-bc5a-e9f4445fabc2,160,,"[95.5, 23.7]",266148,2,,,,0.95054686,,Right Foot,,,,"[119.5, 57.3]",High Pass,,41.29116,,,Out,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,"['b81a50fa-4728-474b-bc67-7c4ea8729b27', 'd0769b13-a2d1-4078-847e-e48d56d39871']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.339,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,2.6894,,,,,,,,,,,,,02e2cb72-1288-4083-8986-17349bf446ce,162,,"[7.0, 44.1]",266148,2,,,,0.37928945,,Right Foot,,,,"[63.7, 66.7]",High Pass,,61.0381,,,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Idriss Carlos Kameni,26103.0,Goalkeeper,8,Málaga,223,['5786b83e-fb7d-4225-85f4-805928ac5f4b'],49,,,,,,,,,,,,,,,,,Málaga,223,00:02:49.126,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.162437,,,,,,,,,,,,,7fb2a464-7e6f-454b-9122-3aec33a5cba8,164,,"[42.7, 60.6]",266148,2,,,,0.41012734,,Right Foot,,,,"[49.6, 63.6]",Low Pass,,7.5239615,,,,,Sergi Darder Moll,3236.0,,,,,Recovery,1,From Goal Kick,Marcos Alberto Angeleri,27184.0,Right Center Back,8,Málaga,223,['c624fce1-c09d-42cb-99c9-04982c087d91'],52,,,,,,,,,,,,,,,,,Málaga,223,00:02:52.766,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.325138,,,,,,,,,,,,,bbe83211-cff2-4f2e-ac7e-4c15f6dd48b8,167,,"[49.6, 63.6]",266148,2,,,,-0.44872335,,Right Foot,,,,"[52.3, 62.3]",Ground Pass,,2.9966648,,,,,José Luis García del Pozo,6580.0,,,,,,1,From Goal Kick,Sergi Darder Moll,3236.0,Right Center Midfield,8,Málaga,223,['cbf6f0bb-bf85-4c3a-aa6d-eedd808d6847'],54,,,,,,,,,,,,,,,,,Málaga,223,00:02:54.349,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.1543,,,,,,,,,,,,,d6e14451-989a-4dfa-bd98-bba3beacb766,170,,"[55.5, 66.3]",266148,2,,,,0.74098295,,Right Foot,,,,"[64.9, 74.9]",Ground Pass,,12.740487,,,,,Ricardo Jorge Luz Horta,10868.0,,,,,,1,From Goal Kick,José Luis García del Pozo,6580.0,Left Center Midfield,8,Málaga,223,['cdcac8a9-bfa8-455c-bdf6-9c57d718adce'],56,,,,,,,,,,,,,,,,,Málaga,223,00:02:56.100,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,3.6812,,,,,,,,,,,,,1ce2ff83-3334-42cb-8fe7-07eddbbc6a55,173,,"[64.9, 74.5]",266148,2,,,,-0.04531502,,Right Foot,,,,"[106.8, 72.6]",High Pass,,41.943058,,,Incomplete,,,,,,,,,1,From Goal Kick,Ricardo Jorge Luz Horta,10868.0,Right Midfield,8,Málaga,223,['38b6d39e-b1bd-4fb8-953a-654008090023'],58,,,,,,,,,,,,,,,,,Málaga,223,00:02:58.779,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.9763,,,,,,,,,,,,,d8174ec4-c8fb-4e7a-aba1-3f39a6017a2f,177,,"[10.6, 6.7]",266148,3,,,,-0.27179217,,Left Foot,,,,"[22.8, 3.3]",Low Pass,,12.664912,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,"['3837768e-e0a5-46a6-b6e3-0b204a846648', 'a681e8f8-f7ae-4bcc-a747-809667505458']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.134,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.250182,,,,,,,,,,,,,24934a95-61aa-4b97-8e58-c48204f3af55,181,,"[21.1, 6.0]",266148,3,,,,2.0423334,,Right Foot,,,,"[10.8, 26.2]",Ground Pass,,22.674435,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['5cd25ca4-b0d7-402d-badd-ee6c0183c27a', 'ed4d8be6-f656-4051-a60b-e8a3cb62892c']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.953,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.261548,,,,,,,,,,,,,5820747c-d85c-449f-a1e0-3e2850cb916f,184,,"[10.6, 26.2]",266148,3,,,,-1.8568478,,Right Foot,,,,"[5.1, 7.5]",Low Pass,,19.49205,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['1872b5f4-4601-41a0-aa29-5b133504d43e'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.283,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.773,,,,,,,,,,,,,2ffa2619-1431-4c5c-93d5-5f8549f1a9b2,188,,"[4.9, 5.6]",266148,3,,,,-0.16941305,,Left Foot,,,,"[12.5, 4.3]",Ground Pass,,7.7103825,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,"['7da4f3ce-1411-4992-b04f-09eb1305e711', '95068410-6022-4e34-a949-974421df1b4c']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.823,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.597793,,,,,,,,,,,,,258005da-94d8-45d1-9ecd-7f565ec25046,191,,"[12.5, 4.1]",266148,3,,,,1.963557,,Left Foot,,,,"[9.6, 11.1]",Ground Pass,,7.5769386,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['bca973a7-8060-41c3-939c-288bf2548e61'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.676,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.471485,,,,,,,,,,,,,964a024f-9baf-4485-a5f2-0575dfb96653,195,,"[13.8, 14.6]",266148,3,,,,1.9667509,,Left Foot,,,,"[8.7, 26.8]",Ground Pass,,13.223085,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,"['0105a2c8-1146-4089-875e-cb82aa6343a1', 'c8bade59-280a-4ecf-bcc2-c7f7386b3654']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.564,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.904155,,,,,,,,,,,,,10220e06-18b2-4cca-a252-5c0727a3f8c5,198,,"[8.9, 31.7]",266148,3,,,,1.1946213,,Right Foot,,,,"[21.5, 63.6]",Ground Pass,,34.298252,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['89edee80-1c35-44da-8b86-e2e2a96e2447'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.856,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.3733,,,,,,,,,,,,,3ae39a24-04a6-468b-bac8-cdd3b4ac464f,202,,"[21.8, 67.0]",266148,3,,,,0.4057414,,Right Foot,,,,"[36.0, 73.1]",Ground Pass,,15.454773,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['1201b208-5ee8-4c7e-a907-9bbbee1a4584', '4f0cfc80-997b-4df3-9172-727bf414598d']",18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.488,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.6433,,,,,,,,,,,,,16f6b049-2dc2-49fb-af84-0789b99a5a81,205,,"[28.1, 72.6]",266148,3,,,,-1.776539,,Left Foot,,,,"[25.7, 61.1]",Ground Pass,,11.747766,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['09fc2042-508b-4b62-a988-09400a1cbfba'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.845,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.516084,,,,,,,,,,,,,badb9df8-ee5e-4a76-a193-a8f346784be6,208,,"[25.7, 61.1]",266148,3,,,,1.8745308,,Right Foot,,,,"[23.6, 67.8]",Ground Pass,,7.0213957,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['c82db82d-5946-4141-b324-73b39fc82e8f'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:03:21.528,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.271844,,,,,,,,,,,,,20560035-0b34-4bb6-b401-0a236d72e3bf,215,,"[27.0, 63.0]",266148,3,,,,-0.27032533,,Left Foot,,,,"[43.6, 58.4]",Ground Pass,,17.225563,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['7671d511-2d50-4617-ae59-348d040a302c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.341,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.8544,,,,,,,,,,,,,4db9f623-85f1-4e6a-bfc3-29c46f35f190,219,,"[44.2, 57.5]",266148,3,,,,-1.9999748,,Right Foot,,,,"[41.5, 51.6]",Ground Pass,,6.4884515,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['194c766f-1ad1-4cec-ae3f-7d97dbfaaaf9', '77ccb947-a954-4b74-a723-c6566bc414a9']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.498,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.739,,,,,,,,,,,,,b8e452cd-6c24-4a6e-b376-5d1af3504a6c,225,,"[72.7, 33.1]",266148,3,,,,-0.54786354,,Right Foot,,,,"[84.5, 25.9]",Ground Pass,,13.823169,,,,,Samuel Castillejo Azuaga,6829.0,,,,,Recovery,1,Regular Play,Ricardo Jorge Luz Horta,10868.0,Right Midfield,9,Barcelona,217,"['88e233a3-27d5-4095-8db1-a5e372f440b8', 'a44fa762-8525-49ed-b575-ea8196801750']",29,,,,,,,,,,,,,,,,,Málaga,223,00:03:29.619,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.890513,,,,,,,,,,,,,5092e622-f8db-471e-95d5-3e5cb0ffbc61,239,,"[41.7, 51.8]",266148,3,True,,,0.83707625,,Right Foot,,,,"[47.2, 57.9]",Ground Pass,,8.213404,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['c33331f7-5ac8-4fba-bab5-0ffdacdc6000'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.602,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.671821,,,,,,,,,,,,,0e98da4f-9b84-4977-a2da-a478fe0056b5,241,,"[49.7, 55.8]",266148,3,,,,-1.7975951,,Right Foot,,,,"[48.2, 49.3]",Ground Pass,,6.670832,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,10,Barcelona,217,['9b7b49f1-9c1b-41fe-b32e-d74e0a33977e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.086,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.26408,,,,,,,,,,,,,e7777b95-51b4-43ff-b16c-2de375392a3c,244,,"[49.9, 51.0]",266148,3,,,,-1.2973354,,Right Foot,,,,"[56.8, 26.4]",Ground Pass,,25.549364,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['31b88ea7-5cfc-49b0-8cb1-1137f6d458ce'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.331,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.995159,,,,,,,,,,,,,11bde39c-0f35-4cd6-a03b-94d1c0aee0f6,247,,"[61.9, 26.0]",266148,3,,,,-0.9177787,,Right Foot,,,,"[78.5, 4.3]",Ground Pass,,27.321238,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['0ca9ca52-f7d1-4411-8f97-2d203aacd641'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.785,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.7688,,,,,,,,,,,,,78c0163c-8c07-4b47-9643-f59ccd28f741,251,,"[85.0, 19.3]",266148,3,,,,0.40341905,,Right Foot,,,,"[93.2, 22.8]",Ground Pass,,8.915716,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['162223b9-202d-4e06-b7c8-622e285ab926', 'be1948b1-c970-41f6-b902-8548e9e2b061']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.147,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.1547,,,,,,,,,,,,,9a537138-da65-40b2-8c58-013e36a4054c,253,,"[93.2, 22.8]",266148,3,,,,2.5186837,,Right Foot,,,,"[86.1, 27.9]",Ground Pass,,8.741854,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,['321d0e09-a671-4906-9879-21f25d2e863a'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.916,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.982,,,,,,,,,,,,,d656ea1f-8e10-4b91-a354-fef00d2d3d64,257,,"[86.7, 26.4]",266148,4,,,,1.4329892,,Right Foot,,,,"[88.6, 40.1]",Ground Pass,,13.831124,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['a4fbac1a-c8fd-447f-a0f0-5b55670faf15', 'f7a11747-c170-47b4-8c14-417ae5919a3c']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.132,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.8317,,,,,,,,,,,,,f1f1436d-7de0-4101-ace4-426567345bf7,261,,"[88.4, 38.6]",266148,4,,,,-1.076855,,Left Foot,,,,"[92.6, 30.8]",Ground Pass,,8.858893,,,Incomplete,,,,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,10,Barcelona,217,"['0108fcfa-7bec-4e0a-ad18-1d7a8a58b231', '7d9c067a-9173-4f7c-b502-f7d822237214']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.194,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.1987,,,,,,,,,,,,,0108fcfa-7bec-4e0a-ad18-1d7a8a58b231,262,,"[27.5, 49.3]",266148,4,,,,-0.15333238,,Left Foot,,,,"[38.5, 47.6]",Low Pass,,11.130589,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Ricardo Jorge Luz Horta,10868.0,Right Midfield,10,Barcelona,217,"['6e92373c-2b8b-47d3-8e72-fa0c690a2931', 'f1f1436d-7de0-4101-ace4-426567345bf7']",2,,,,,,,,,,,,,,,,,Málaga,223,00:04:02.026,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,2.169555,,,,,,,,,,,,,6e92373c-2b8b-47d3-8e72-fa0c690a2931,263,,"[81.6, 32.5]",266148,4,,,,1.2250624,,Left Foot,,,,"[95.9, 72.2]",High Pass,,42.19692,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['0108fcfa-7bec-4e0a-ad18-1d7a8a58b231', 'c2cbfef9-a55a-421b-86a9-e0b6a27b1e19']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.224,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.102688,,,,,,,,,,,,,ec77c659-74d8-46d9-9178-97f6f287affc,267,,"[93.0, 75.6]",266148,4,,,,-2.4596488,,Left Foot,,,,"[82.9, 67.4]",Ground Pass,,13.009612,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['44aa8a00-ee61-42cf-8125-37dca3aad6af', 'b728673b-dcf6-4df3-ab76-0647d1b0c2fc']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.043,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,0.4927,,,,,,,,,,,,,4c9a4160-aa63-4e97-b362-b4f125b28ee5,270,,"[82.9, 67.0]",266148,4,,,,-1.2449973,,Right Foot,,,,"[85.4, 59.6]",Ground Pass,,7.8108897,,,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['a0b9320c-7220-4ac0-af96-19f647c32ce3'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.502,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,0.8313,,,,,,,,,,,,,05cb11e7-c225-4090-b37c-338a6584a5c9,274,,"[85.2, 57.5]",266148,4,,,,2.5914268,,Left Foot,,,,"[77.7, 62.1]",Ground Pass,,8.798295,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,10,Barcelona,217,"['65ea6430-e0ac-44ea-826e-788be3a870f4', '8e13b6ec-6e3a-4413-8af2-02bddee281eb']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.034,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,,1.043095,,,,,,,,,,,,,76e39056-a990-4e97-9020-babece0d28fd,277,,"[82.1, 63.0]",266148,4,,,,1.2068174,,Right Foot,,,,"[86.9, 75.6]",Ground Pass,,13.483323,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['a40ecf29-ace8-4851-bf2d-9e999e924d0e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.372,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.449774,,,,,,,,,,,,,714c522a-ea6f-4e87-8154-d22bb40b037e,280,,"[83.3, 72.0]",266148,4,,,,-1.9445231,,Left Foot,,,,"[75.3, 51.6]",Ground Pass,,21.912554,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['8a674104-d4b1-4956-8e57-cef8a8662929'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.568,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,1.294503,,,,,,,,,,,,,ce447e01-02c9-472e-b1fc-285efccaf720,283,,"[75.3, 51.6]",266148,4,,,,-1.2705343,,Right Foot,,,,"[82.7, 27.7]",Low Pass,,25.019392,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['28167bd7-20f9-4908-a76f-69bc69ed6b43'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.377,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,,3.1726,,,,,,,,,,,,,3d264026-11e6-4036-a9db-d2702dcc57e2,287,,"[43.3, 56.6]",266148,4,,,,0.3274002,,Right Foot,,,,"[91.0, 72.8]",High Pass,,50.37589,,,,,Samuel García Sánchez,6783.0,,,,,Free Kick,1,From Free Kick,Marcos Alberto Angeleri,27184.0,Right Center Back,11,Málaga,223,['b9e3a307-48c2-49d0-8b00-e9754ebf8b31'],47,,,,,,,,,,,,,,,,,Málaga,223,00:04:47.678,Pass,,2014/2015
