50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.720869,,,,,,,,,,,,07dbadb2-76e3-4514-b345-e1e4399a7e3c,1049,,"[48.6, 75.6]",69333,21,,,,,-0.9707461,,Right Foot,,,"[65.5, 50.9]",,Ground Pass,,29.928247,,,Valmiro Lópes Rocha,25872.0,,,,,,1,Regular Play,Xavier Torres Buigues,24162.0,Center Defensive Midfield,49,Levante UD,221,['a0826d1d-1ec1-41ab-8e37-17a7a30fb9d0'],45,,,,,,,,,,,,,,,,,,,Levante UD,221,00:21:45.161,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.598943,,,,,,,,,,,,b41ddfe6-d8c2-4bd7-9bc1-38e6c8457774,1055,,"[72.2, 41.7]",69333,22,,True,,,-1.6122663,,Right Foot,,,"[71.2, 17.6]",,Ground Pass,,24.120737,,,Francisco Javier Farinós Zapata,25998.0,,,,,Free Kick,1,From Free Kick,Xavier Torres Buigues,24162.0,Center Defensive Midfield,50,Levante UD,221,['89d43ae9-01fd-4640-ae59-e7685a688313'],1,,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:01.016,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.065704,,,,,,,,,,,,9ef5c8f3-ea45-4dc9-baa7-4042ffb126fc,1057,,"[71.6, 13.1]",69333,22,,,,,-0.835081,,Left Foot,,,"[80.2, 3.6]",,Ground Pass,,12.814445,,,Juan Francisco García García,26023.0,,,,,,1,From Free Kick,Francisco Javier Farinós Zapata,25998.0,Right Center Midfield,50,Levante UD,221,['61b56963-95cd-4a21-a9a0-49e52b434bd9'],6,,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:06.229,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.831058,,,,,,,,,,,,1ef80c8a-1111-43b3-b95d-c31f75e90d7c,1060,,"[80.2, 3.9]",69333,22,,,,,1.3691932,,Left Foot,,,"[83.0, 17.6]",,Ground Pass,,13.983204,,,Valmiro Lópes Rocha,25872.0,,,,,,1,From Free Kick,Juan Francisco García García,26023.0,Left Back,50,Levante UD,221,['ddc74958-484a-45ec-baac-97380a2cdae5'],7,,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:07.375,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.455,,,,,,,,,,,,6584ebc0-1388-45bc-aefe-6c5870f00fd1,1063,,"[83.4, 15.9]",69333,22,,,,,-1.3699994,,Left Foot,,,"[85.7, 4.6]",,Ground Pass,,11.531695,,,Pedro López Muñoz,6787.0,,,,,,1,From Free Kick,Valmiro Lópes Rocha,25872.0,Left Midfield,50,Levante UD,221,['579829ea-f3f0-40f4-8920-b1431c3061b1'],9,,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:09.386,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.3088,,,,,,,,,,,,57271750-cdb6-481c-b5da-8df87bcd3ad1,1067,,"[85.0, 4.2]",69333,22,,,,,1.6575347,,Right Foot,,,"[84.4, 11.1]",,Ground Pass,,6.926038,Incomplete,,Valmiro Lópes Rocha,25872.0,,,,,,1,From Free Kick,Pedro López Muñoz,6787.0,Right Midfield,50,Levante UD,221,"['2cf389d9-5fb0-4bfa-a43e-bfbe8e918c62', 'b3f330f8-fece-4d20-801e-e8289af5a760']",11,,,,,,,,,,,,,,,,,,,Levante UD,221,00:22:11.658,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.419701,,,,,,,,,,,,243cc7e8-f13b-4e3e-9d85-d3dc90acaa70,1071,,"[36.0, 70.3]",69333,22,,,,,1.1276938,,Right Foot,,,"[38.8, 76.2]",,Ground Pass,,6.530697,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['78a4ff4f-1dee-4e70-9189-0273cb935edc'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:12.590,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.2778,,,,,,,,,,,,8e0ec068-b783-470f-99a1-f4e900f099fd,1074,,"[38.8, 76.2]",69333,22,,,,,-1.0262446,,Right Foot,,,"[43.1, 69.1]",,Ground Pass,,8.300602,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,51,Barcelona,217,['d5563d0d-9eca-444b-aaeb-84fcb6d25441'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.416,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.715432,,,,,,,,,,,,7a10b66f-bb0f-4c5f-b6c2-7f5d8c1e8811,1077,,"[43.4, 69.0]",69333,22,,,,,-2.4558632,,Right Foot,,,"[36.8, 63.6]",,Ground Pass,,8.527602,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,['0049d760-bcec-4103-8197-d35ec463e260'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:13.814,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.815704,,,,,,,,,,,,d01445ba-65f1-46d6-b911-5a6ac2c3e618,1080,,"[36.8, 63.6]",69333,22,,,,,-2.1667144,,Right Foot,,,"[30.9, 54.9]",,Ground Pass,,10.511898,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['b1fb8408-dced-4b81-8c09-7831e5b8b798'],14,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:14.570,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.801573,,,,,,,,,,,,26e931bf-c480-4145-b8ee-b69f4c1dfee9,1083,,"[30.9, 54.9]",69333,22,,,,,-1.7106187,,Right Foot,,,"[27.1, 27.9]",,Low Pass,,27.266096,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Center Back,51,Barcelona,217,['45136cca-381f-480a-b90e-0b15c9a20a21'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:16.746,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.953543,,,,,,,,,,,,31a88047-c5ce-4ef0-ba7d-4d1c3451b549,1086,,"[31.7, 25.3]",69333,22,,,,,-0.24273652,,Left Foot,,,"[52.7, 20.1]",,Ground Pass,,21.634232,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,51,Barcelona,217,['49af919b-ff16-471c-9c95-2283fe2eac47'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.915,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.158251,,,,,,,,,,,,11040324-629a-4de4-99d6-2b813db5c5de,1089,,"[54.7, 22.8]",69333,22,,,,,1.3101939,,Right Foot,,,"[57.5, 33.3]",,Ground Pass,,10.866922,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,['74f95c42-ae58-4f41-a306-090270905541'],22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:22.944,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.517447,,,,,,,,,,,,d7583569-e5e5-4a4a-bf4b-b342f270b8f5,1092,,"[57.5, 33.3]",69333,22,,,,,-1.8000282,,Right Foot,,,"[56.1, 27.3]",,Ground Pass,,6.1611686,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,['97719921-2932-4157-a31f-ce1abf896348'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:24.182,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.74284,,,,,,,,,,,,8fec85e2-0f6f-48ba-b303-1dce2bb608cd,1095,,"[58.2, 24.8]",69333,22,,,,,-0.77613914,,Right Foot,,,"[80.0, 3.4]",,Ground Pass,,30.548323,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,['33c4f2b4-4ce8-4893-a4aa-d37161c35fe6'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.860,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.001057,,,,,,,,,,,,c69dac68-5bb5-4def-9c74-25100cb261eb,1098,,"[94.2, 4.2]",69333,22,,,,,2.8700597,,Right Foot,,,"[76.6, 9.1]",,Ground Pass,,18.269373,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,51,Barcelona,217,['dd8fcda3-77cc-40fa-9cf6-7db675a937b7'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.224,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.5067,,,,,,,,,,,,2e67b2d6-a938-4d9c-aacf-65d89dedeb13,1101,,"[76.1, 11.7]",69333,22,,,,,1.5947918,,Right Foot,,,"[75.5, 36.7]",,Ground Pass,,25.007198,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,['33012dd4-0e88-480b-9c3c-33b611b0a89f'],34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:34.426,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.096961,,,,,,,,,,,,4534576b-0cdd-4ac0-bc43-df5840901c47,1104,,"[75.5, 36.7]",69333,22,,,,,-2.8879185,,Left Foot,,,"[64.7, 33.9]",,Ground Pass,,11.157061,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,['4feb59e0-a3c9-427c-8e33-3e00e2bf0fab'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:35.973,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.988369,,,,,,,,,,,,4a36d9c6-27fb-4468-a0ec-0f2f70b76f1e,1107,,"[64.7, 33.9]",69333,22,,,,,1.6441936,,Right Foot,,,"[63.2, 54.3]",,Low Pass,,20.455072,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['d70b500b-163f-4e54-af20-e3708d5e2d5f'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:37.545,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.7394,,,,,,,,,,,,60bdeb42-f5d5-4e4a-a019-40b60f309f76,1110,,"[64.4, 54.5]",69333,22,,,,,0.71770513,,Right Foot,,,"[70.7, 60.0]",,Ground Pass,,8.363014,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,51,Barcelona,217,['132fc26f-16d7-431d-a261-d4ddba9f87db'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:40.405,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.012479,,,,,,,,,,,,acf54723-e8ab-47ab-afdc-64e7d2d9b763,1113,,"[71.5, 50.3]",69333,22,,,,,-1.2924967,,Left Foot,,,"[73.7, 42.6]",,Ground Pass,,8.008121,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,51,Barcelona,217,['efb22360-fc38-4ee8-837f-56e0abcc22e9'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.212,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.971,,,,,,,,,,,,e8cb5845-508f-4612-a478-bf77d702954f,1116,,"[77.2, 37.8]",69333,22,,,,,-1.3057077,,Right Foot,,,"[85.1, 8.7]",,Ground Pass,,30.153275,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,['c0060fe5-8840-4563-8529-6456e9737ab2'],45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.677,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.6706,,,,,,,,,,,,cb64ccd1-1f54-44ea-8a57-8d660375eacb,1119,,"[83.8, 8.5]",69333,22,,,,,0.8902751,,Right Foot,,,"[92.3, 19.0]",,Ground Pass,,13.509256,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,['47641aee-5c1a-4380-9de8-bca129d6b46c'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.211,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.8961,,,,,,,,,,,,c0ab2470-53fa-4fa2-b826-3f2277c52327,1122,,"[92.3, 19.0]",69333,22,,,,,-2.3985934,,Right Foot,,,"[83.7, 11.1]",,Low Pass,,11.677756,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,['178fab0e-8564-4bac-a14a-8d13c1bfbd64'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:48.961,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.043128,,,,,,,,,,,,75da4486-6696-45a2-856a-e43928104cd8,1125,,"[83.7, 11.1]",69333,22,,,,,-0.67920023,,Right Foot,,,"[94.6, 2.3]",,Low Pass,,14.008925,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,['6140f1cd-d6a5-47cc-a2e1-8edf4231a4c3'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.007,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.22733,,,,,,,,,,,,ea32dd69-d1ec-42c7-99ae-28cc40cf425a,1128,,"[94.6, 2.3]",69333,22,,,,,2.606173,,Right Foot,,,"[82.8, 9.3]",,Ground Pass,,13.720058,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,51,Barcelona,217,['1bdef478-cbe3-40e6-a222-6d4ce2f370d6'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.250,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.138,,,,,,,,,,,,0e5126d8-449e-44cd-b684-1abf4a22eb28,1131,,"[82.8, 9.3]",69333,22,,,,,0.80052304,,Right Foot,,,"[112.1, 39.5]",,Ground Pass,,42.077667,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,"['2baa2045-365d-400b-ab2e-d1686fa26e61', '9e2d7d87-b129-4f4e-b6e3-788c04fd7b34']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:53.467,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.2648,,,,,,,,,,,,23b94af8-7552-4a4f-a702-ee153d37fe48,1134,,"[10.6, 43.5]",69333,23,,True,,,-0.433165,,Drop Kick,,,"[69.2, 16.4]",,High Pass,,64.56291,,,Arouna Koné,26696.0,,,,,,1,Regular Play,Gustavo Adolfo Munúa Vera,26221.0,Goalkeeper,51,Barcelona,217,['fca6071e-b59b-4e37-8e6d-252d4a51ea35'],2,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:02.247,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.5712,,,,,,,,,,,,6b25bde5-1e3b-484d-b931-8c73d2cbea03,1136,,"[68.9, 15.3]",69333,23,,,,,1.3310533,,Right Foot,,,"[70.0, 19.8]",,Ground Pass,,4.632494,Incomplete,,Pedro López Muñoz,6787.0,,,,,,1,Regular Play,Arouna Koné,26696.0,Center Forward,51,Barcelona,217,"['16ef6dd7-c1e0-46a5-89a5-cbc022b49d4d', '255fa2a4-4a8b-4084-9b93-4003dc899bc8']",5,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:05.459,Pass,,2011/2012
,,,,,,,,,,,,,,,,,4.684642,,,,,,,,,,,,255fa2a4-4a8b-4084-9b93-4003dc899bc8,1138,,"[51.0, 61.2]",69333,23,,,,,-2.4049363,,Right Foot,,,"[29.5, 41.7]",,Low Pass,,29.02585,,,Carles Puyol i Saforcada,20125.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,"['39b63e1a-20df-4301-af1d-efc1299cc9e3', '6b25bde5-1e3b-484d-b931-8c73d2cbea03']",6,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:06.030,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.658108,,,,,,,,,,,,eae44494-4bb7-4522-829e-029b2101fad6,1141,,"[29.5, 37.8]",69333,23,,,,,-1.0405805,,Left Foot,,,"[36.3, 26.2]",,Ground Pass,,13.446189,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Center Back,51,Barcelona,217,['c36c4bed-6246-40df-b2ba-f7b8ae3cd05a'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:10.795,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.07778,,,,,,,,,,,,f7ce3b96-410b-4c72-a026-b4cfa195f882,1144,,"[36.3, 26.2]",69333,23,,,,,1.1798846,,Left Foot,,,"[43.1, 42.7]",,Ground Pass,,17.846289,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,51,Barcelona,217,['7cf287e9-b4c0-4c29-b33c-75d750b45494'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:12.573,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.3986,,,,,,,,,,,,ffac9566-c081-4e27-b9ca-1071d4a173a8,1147,,"[63.6, 40.1]",69333,23,,,,,1.5304724,,Left Foot,,,"[65.0, 74.8]",,Ground Pass,,34.72823,,,Juan Isaac Cuenca López,26776.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,51,Barcelona,217,['7327f540-2af5-45d7-994f-b298548153a3'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:18.465,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.941698,,,,,,,,,,,,320b6570-6b7e-437b-8b4a-fc24a7648a89,1150,,"[64.7, 74.5]",69333,23,,,,,-2.55359,,Left Foot,,,"[54.8, 67.9]",,Ground Pass,,11.898319,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Juan Isaac Cuenca López,26776.0,Right Wing Back,51,Barcelona,217,['ab212a2a-c98e-4d34-bd91-199cad5efdc7'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:21.943,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.380312,,,,,,,,,,,,563b4e3b-aa05-4220-b548-330a04e52195,1153,,"[56.5, 69.4]",69333,23,,,,,-1.5490606,,Right Foot,,,"[56.7, 60.2]",,Ground Pass,,9.202173,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,51,Barcelona,217,['e8b4bb8c-cd77-42a4-9575-64e5e7301213'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:24.839,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.803818,,,,,,,,,,,,d06b1ade-d186-4753-802d-a4874b8bd71a,1157,,"[56.8, 58.5]",69333,23,,,,,-1.7588317,,Right Foot,,,"[52.1, 33.8]",,Ground Pass,,25.14319,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,51,Barcelona,217,"['3925d0e2-164a-4043-b26d-2cf02eb520ea', 'cff00e8b-5eb3-46e6-ab03-183f29db41c8']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:26.647,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.204687,,,,,,,,,,,,f0b38c9b-5d67-4e2c-9eeb-04fe2d958612,1160,,"[52.1, 30.4]",69333,23,,,,,-1.3526998,,Right Foot,,,"[56.2, 11.9]",,Ground Pass,,18.94888,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Center Back,51,Barcelona,217,['9d05dba5-f761-4aff-8978-b354e1f244c5'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:30.051,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.96615,,,,,,,,,,,,f286159d-3aa4-46de-b4bc-daa8d80fa948,1163,,"[66.3, 11.3]",69333,23,,,,,-0.50400573,,Left Foot,,,"[82.8, 2.2]",,Ground Pass,,18.843037,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,51,Barcelona,217,['b4aa900f-7413-4346-9249-7f1ddd3b6201'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.232,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.809786,,,,,,,,,,,,baeab81a-d9a5-4cd3-ae04-78688a8efed8,1166,,"[85.2, 3.6]",69333,23,,,,,1.5083776,,Right Foot,,,"[85.7, 11.6]",,Ground Pass,,8.01561,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,['ec54da13-d833-4ba2-8f9e-09f62456a69a'],37,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.320,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.635489,,,,,,,,,,,,b93522b9-a813-4009-9360-e8a259a1490b,1169,,"[85.7, 11.6]",69333,23,,,,,-1.259426,,Right Foot,,,"[88.5, 2.9]",,Ground Pass,,9.139475,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing Back,51,Barcelona,217,['6abcbc83-a569-41d9-9e7d-acc0be779b66'],38,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:38.534,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.149214,,,,,,,,,,,,ef842b40-cfc4-49d3-9b45-afc450f2a676,1173,,"[85.2, 3.4]",69333,23,,,,,1.9800885,,Right Foot,,,"[75.7, 25.3]",,Ground Pass,,23.87174,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,51,Barcelona,217,['e789a79d-4a4a-4dfa-a83d-2c237f3b36f1'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:40.568,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.381,,,,,,,,,,,,32f51b95-d6b6-4dcc-ad93-981225f3e2b2,1176,,"[84.0, 27.3]",69333,23,,,,,1.9129522,,Right Foot,,,"[81.4, 34.6]",,Ground Pass,,7.7491937,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,51,Barcelona,217,"['232ca017-a398-4998-8153-ce4f4c5f33b4', '52258ac6-75ba-411f-8756-f430fe665dab']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:44.246,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.816714,,,,,,,,,,,,eb1f6c7e-96ba-46c5-b78a-2c479784c1a2,1180,,"[40.6, 42.6]",69333,23,,,,,1.7702368,,Right Foot,,,"[38.7, 52.0]",,Ground Pass,,9.590099,,,Valmiro Lópes Rocha,25872.0,,,,,,1,Regular Play,Pedro López Muñoz,6787.0,Right Midfield,52,Levante UD,221,['f5bab175-b66e-45b0-92f2-fedbcd1ed1df'],46,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:46.372,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.32099,,,,,,,,,,,,72cb0f3d-42c4-4d06-828a-c9f26e8e656c,1184,,"[35.5, 52.6]",69333,23,,,,,-1.1389401,,Left Foot,,,"[46.1, 29.6]",,High Pass,,25.325087,,,Francisco Javier Farinós Zapata,25998.0,,,,,,1,Regular Play,Valmiro Lópes Rocha,25872.0,Left Midfield,52,Levante UD,221,"['3b80ba98-8e48-447b-a0c2-b7ffc68ed436', 'db45a500-5e40-4445-b3d4-23eb678e728d']",48,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:48.876,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,0.955051,,,,,,,,,,,,715fc187-0014-43bd-b126-6dcbd4e1c944,1187,,"[46.1, 29.6]",69333,23,,,,,0.8717967,,Right Foot,,,"[57.7, 43.4]",,Ground Pass,,18.027756,,,Valmiro Lópes Rocha,25872.0,,,,,,1,Regular Play,Francisco Javier Farinós Zapata,25998.0,Right Center Midfield,52,Levante UD,221,['d68a5b56-6781-4b15-8fe3-22bc801ffbe3'],50,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:50.277,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.841653,,,,,,,,,,,,e0da70d0-d6f1-4e1e-b076-c2d0f78a261c,1190,,"[57.7, 43.4]",69333,23,,,,,-1.1804767,,Right Foot,,,"[64.9, 25.9]",,Ground Pass,,18.923265,,,Arouna Koné,26696.0,,,,,,1,Regular Play,Valmiro Lópes Rocha,25872.0,Left Midfield,52,Levante UD,221,['357e6fc7-9be1-4b12-9a1e-58b639bbd0a0'],51,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:51.272,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.856256,,,,,,,,,,,,ad542dd4-6e0a-48d1-a772-da06a9c2475a,1194,,"[81.1, 5.4]",69333,23,,,,,3.0631824,,Right Foot,,,"[67.1, 6.5]",,Ground Pass,,14.043148,,,Juan Francisco García García,26023.0,,,,,,1,Regular Play,Arouna Koné,26696.0,Center Forward,52,Levante UD,221,['96771dc5-c3d3-402e-9e15-e2942007282d'],57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:23:57.976,Pass,,2011/2012
