50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.5453,,,,,,,,,,,,831456d6-95d1-476f-a3dc-fbdd2898382f,994,,"[6.0, 55.0]",16086,21,,,,1.3633001,,Right Foot,,,,"[10.0, 74.0]",,Ground Pass,,19.416489,,,David López Silva,6754.0,,,,,,1,Regular Play,Diego López Rodríguez,6768.0,Goalkeeper,37,Espanyol,214,['cc5f77ef-8400-4f3d-967c-133bd49e0cf2'],0,,,,,,,,,,,,,,,,,Espanyol,214,00:21:00.457,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.8506,,,,,,,,,,,,b80a8848-9ac6-44fe-9182-f5610e9fdcbe,998,,"[16.0, 75.0]",16086,21,,,,0.0,,Right Foot,,,,"[31.0, 75.0]",,Low Pass,,15.0,Incomplete,,Javier López Rodríguez,6791.0,,,,,,1,Regular Play,David López Silva,6754.0,Right Center Back,37,Espanyol,214,"['85ffa73e-19fb-4289-9bdd-659c42927acb', '8a260c64-af71-4f41-8e05-13ac486d7a6d']",2,,,,,,,,,,,,,,,,,Espanyol,214,00:21:02.932,Pass,,2018/2019
,,,,,,,,,,,,,,,,,6.635392,,,,,,,,,,,,c2a8b2b9-36b2-4c32-975a-b2268ef5ccd7,1001,,"[20.0, 80.0]",16086,21,True,,,-1.1071488,,,,,,"[30.0, 60.0]",,Low Pass,,22.36068,,,Sergi Darder Moll,3236.0,,,,,Throw-in,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,38,Espanyol,214,['bda19cf4-e0b6-4305-806c-7b900a6bac86'],10,,,,,,,,,,,,,,,,,Espanyol,214,00:21:10.363,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.465596,,,,,,,,,,,,d03ae507-571f-4faf-b5d9-aeb5e21bb1fd,1003,,"[30.0, 60.0]",16086,21,True,,,-1.2036225,,Right Foot,,,,"[35.0, 47.0]",,Ground Pass,,13.928389,,,Óscar Esau Duarte Gaitán,5598.0,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,38,Espanyol,214,['1cf3c7fa-9f08-4587-ae59-322a32d4d5cd'],17,,,,,,,,,,,,,,,,,Espanyol,214,00:21:17.621,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.069583,,,,,,,,,,,,c9db8cdf-77cb-4725-a500-5ca1748d5143,1005,,"[47.0, 43.0]",16086,21,,,,1.4940244,,Left Foot,,,,"[48.0, 56.0]",,Ground Pass,,13.038404,,,Sergi Darder Moll,3236.0,,,,,,1,From Throw In,Óscar Esau Duarte Gaitán,5598.0,Left Center Back,38,Espanyol,214,['05319e98-08ea-4612-9ac8-54326be12560'],21,,,,,,,,,,,,,,,,,Espanyol,214,00:21:21.294,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.279233,,,,,,,,,,,,9dc725a2-f533-40cc-aa4f-44b6cb2af1a5,1008,,"[49.0, 60.0]",16086,21,,,,0.75092906,,Right Foot,,,,"[64.0, 74.0]",,Ground Pass,,20.518284,,,Javier López Rodríguez,6791.0,,,,,,1,From Throw In,Sergi Darder Moll,3236.0,Right Center Midfield,38,Espanyol,214,['7da8f591-4073-489f-b78e-9831aee693cb'],23,,,,,,,,,,,,,,,,,Espanyol,214,00:21:23.938,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.983681,,,,,,,,,,,,555bad6a-4e1d-48bd-bf95-94790db7ffdc,1011,,"[63.0, 74.0]",16086,21,,,,-2.1112158,,Right Foot,,,,"[57.0, 64.0]",,Ground Pass,,11.661903,,,David López Silva,6754.0,,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,38,Espanyol,214,['08beb405-57cb-445a-a8c2-6ac11fc7035d'],26,,,,,,,,,,,,,,,,,Espanyol,214,00:21:26.620,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.4076,,,,,,,,,,,,54f9c38e-283d-4efc-8029-a8411bb44b1a,1014,,"[56.0, 60.0]",16086,21,,,,-1.7126933,,Right Foot,,,,"[53.0, 39.0]",,Ground Pass,,21.213203,,,Marc Roca Junqué,6866.0,,,,,,1,From Throw In,David López Silva,6754.0,Right Center Back,38,Espanyol,214,['c01a2694-5261-420f-a1c3-e98d69ce1304'],28,,,,,,,,,,,,,,,,,Espanyol,214,00:21:28.896,Pass,,2018/2019
,,,,,,,,,,,,,,,,,4.418291,,,,,,,,,,,,043f478f-9d0c-46ae-92be-82d98502b9a9,1016,,"[53.0, 37.0]",16086,21,True,,,0.8577355,,Right Foot,,,,"[85.0, 74.0]",,Ground Pass,,48.9183,,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Throw In,Marc Roca Junqué,6866.0,Left Center Midfield,38,Espanyol,214,['4f010ee5-0b1e-4db4-90b2-abe766d47bbb'],32,,,,,,,,,,,,,,,,,Espanyol,214,00:21:32.457,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.4341,,,,,,,,,,,,ebe91f19-7293-4493-ab61-7328f2f41c95,1018,,"[87.0, 74.0]",16086,21,,,,-0.7853982,,Right Foot,,,,"[104.0, 57.0]",,Ground Pass,,24.04163,,,Óscar Melendo Jiménez,6902.0,,,,,,1,From Throw In,Hernán Arsenio Pérez González,6838.0,Right Wing,38,Espanyol,214,['18b8d7fd-4775-4fed-933b-b371b5d34dfc'],38,,,,,,,,,,,,,,,,,Espanyol,214,00:21:38.690,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.4309,,,,,,,,,,,,5df15fb5-be2a-4b79-b7a3-84760e041051,1020,,"[104.0, 57.0]",16086,21,,,,1.19029,,Left Foot,,,,"[110.0, 72.0]",,Ground Pass,,16.155495,,,Javier López Rodríguez,6791.0,,,,,,1,From Throw In,Óscar Melendo Jiménez,6902.0,Center Attacking Midfield,38,Espanyol,214,['0de48bf6-caa8-4365-9774-269192367c54'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:21:40.124,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.0004,,,,,,,,,,,,41b3c8e9-a614-4e22-a453-5be8dd4c205c,1023,,"[110.0, 72.0]",16086,21,,,,-1.5167948,a9b9c1b4-7006-49e1-943f-0abd585e2f40,Right Foot,True,,,"[112.0, 35.0]",,High Pass,,37.054016,,,Víctor Sánchez Mata,6758.0,True,,,,,1,From Throw In,Javier López Rodríguez,6791.0,Right Back,38,Espanyol,214,['7e6d7782-25a9-4c2d-88e8-c81d71a2c14f'],41,,,,,,,,,,,,,,,,,Espanyol,214,00:21:41.595,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.452269,,,,,,,,,,,,12ff77e5-330c-47a9-a606-4c990b47e6ce,1028,,"[7.0, 37.0]",16086,21,True,,,1.6020361,,Right Foot,,,,"[6.0, 69.0]",,Ground Pass,,32.01562,,,Gerard Piqué Bernabéu,5213.0,,,,,Goal Kick,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,39,Barcelona,217,['190202aa-c375-488c-ad70-cf542ce94713'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:21:49.408,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.764765,,,,,,,,,,,,a4223ec4-8c71-45e6-90ba-492ccd3a1fb4,1030,,"[6.0, 70.0]",16086,21,True,,,0.4636476,,Right Foot,,,,"[14.0, 74.0]",,Ground Pass,,8.944272,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['9e9a6188-68ee-4573-894f-5dcbefa8a627'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:21:51.651,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.932996,,,,,,,,,,,,b16d035a-06fd-4624-9a58-ee17dde9c7f5,1032,,"[17.0, 73.0]",16086,21,,,,-2.634494,,Right Foot,,,,"[8.0, 68.0]",,Ground Pass,,10.29563,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,39,Barcelona,217,['0c145977-8c3d-4320-86b4-66d37989ad55'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:21:56.174,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.374787,,,,,,,,,,,,bccb7893-d7e7-4d4d-bbfc-ca878b96e53c,1035,,"[10.0, 65.0]",16086,21,,,,-1.8736812,,Right Foot,,,,"[5.0, 49.0]",,Ground Pass,,16.763054,,,Marc-André ter Stegen,20055.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['468c082c-cfc1-45fa-bed3-a2d87850cccd'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.383,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.698696,,,,,,,,,,,,30c2d6d6-040c-4697-a2c4-b475ed04c0cf,1038,,"[7.0, 46.0]",16086,22,,,,-1.6575347,,Right Foot,,,,"[5.0, 23.0]",,Ground Pass,,23.086792,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,39,Barcelona,217,['31341165-d869-4b9d-824c-0b327e921fed'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.132,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.332919,,,,,,,,,,,,bf1b8ead-65bf-4d06-bfdb-78fdfa300592,1041,,"[9.0, 15.0]",16086,22,,,,-0.8379812,,Right Foot,,,,"[18.0, 5.0]",,Ground Pass,,13.453624,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,39,Barcelona,217,['f9497184-ec89-4c29-9dc4-f13c8ac13fc1'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:22:04.371,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.02242,,,,,,,,,,,,14a3aec5-27ba-419f-8059-f94bd9418f28,1044,,"[23.0, 5.0]",16086,22,,,,1.4464413,,Left Foot,,,,"[25.0, 21.0]",,Ground Pass,,16.124516,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,39,Barcelona,217,['e66dc964-c8cd-48aa-b3f4-74d605569168'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.457,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.274188,,,,,,,,,,,,84a028f6-5a38-4d32-8f8c-2c8055934656,1048,,"[23.0, 24.0]",16086,22,,,,-2.6779451,,Right Foot,,,,"[7.0, 16.0]",,Ground Pass,,17.888544,,,Clément Lenglet,6826.0,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,39,Barcelona,217,"['46fa9956-bfd0-44f5-8175-5fc17e9190eb', '73ef5667-b54f-4508-93e5-59cbdd8d4e67']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.560,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.920014,,,,,,,,,,,,78c679c5-2a85-4da3-82ec-67cfab2fefe4,1051,,"[10.0, 25.0]",16086,22,,,,1.4000611,,Left Foot,,,,"[15.0, 54.0]",,Ground Pass,,29.427877,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,39,Barcelona,217,"['337d64ba-99c4-4316-b743-d4722639d0d7', '46fa9956-bfd0-44f5-8175-5fc17e9190eb']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:22:11.114,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,1.387556,,,,,,,,,,,,5cfc4eab-39bc-4ea4-8ced-cdd7e2a2c5c7,1054,,"[22.0, 63.0]",16086,22,,,,0.7086263,,Right Foot,,,,"[36.0, 75.0]",,Ground Pass,,18.439089,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['9c9e863e-111b-4983-a4d3-b83aa59256e7'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:22:15.074,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.778609,,,,,,,,,,,,62dabe41-4326-4aff-a4bd-c0d10ae76639,1057,,"[37.0, 75.0]",16086,22,,,,-2.2794225,,Right Foot,,,,"[31.0, 68.0]",,Ground Pass,,9.219544,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,39,Barcelona,217,['cc410d42-69c2-4e0d-8591-529fce967368'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:22:17.412,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.476068,,,,,,,,,,,,75182970-129e-4796-8da4-eb023096a04a,1061,,"[46.0, 68.0]",16086,22,,,,0.44237423,,Right Foot,,,,"[65.0, 77.0]",,Ground Pass,,21.023796,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['959facc1-4139-4860-bb94-1d70bde49ab6'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:22:25.315,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.850429,,,,,,,,,,,,e435296e-e6f8-4ca7-b4cd-1011bf567de0,1066,,"[91.0, 75.0]",16086,22,,,,-1.6614562,,Left Foot,,,,"[90.0, 64.0]",,Ground Pass,,11.045361,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,39,Barcelona,217,"['22457929-e394-49b4-82fb-fd409c80e09e', 'b46155d8-7dea-47e5-8462-8f1a1f86b153']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:22:32.727,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,2.591671,,,,,,,,,,,,8b657f1a-d15c-4e62-8242-216ab9fd2885,1069,,"[91.0, 58.0]",16086,22,,,,-1.6856729,,Right Foot,,,,"[85.0, 6.0]",,High Pass,,52.34501,,,Ousmane Dembélé,5477.0,,True,,,,1,From Goal Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,39,Barcelona,217,['8c6ceb2f-46fe-4cf9-a59e-e3911fe41071'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:22:36.249,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.878072,,,,,,,,,,,,38612e6a-9f23-4e7f-8e50-034d905cf7fc,1073,,"[75.0, 4.0]",16086,22,,,,2.158799,,Right Foot,,,,"[69.0, 13.0]",,Ground Pass,,10.816654,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,39,Barcelona,217,"['4d90c55d-b41e-425a-ae0b-442c21a8cbd0', 'a998fa93-0a0a-411b-93c2-e58f5275ec1d']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:22:42.178,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.909604,,,,,,,,,,,,245305c2-19ed-4555-b91a-d655bd2f44cc,1076,,"[70.0, 13.0]",16086,22,,,,1.6614562,,Left Foot,,,,"[69.0, 24.0]",,Ground Pass,,11.045361,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,39,Barcelona,217,"['a998fa93-0a0a-411b-93c2-e58f5275ec1d', 'ef99e82c-adaa-4582-96a9-670ceba9911c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:22:43.715,Pass,True,2018/2019
,,,,,,,,,,,,,,,,,0.722912,,,,,,,,,,,,80ec1794-b5f4-43b4-80aa-6ad9ae098875,1079,,"[72.0, 24.0]",16086,22,,,,-1.3521274,,Right Foot,,,,"[74.0, 15.0]",,Ground Pass,,9.219544,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,39,Barcelona,217,['3b3773df-d93a-42dc-be54-5d07871e6ce0'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:22:45.966,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.934922,,,,,,,,,,,,b99bd398-0756-4640-9b39-ff4b49dabf88,1082,,"[75.0, 14.0]",16086,22,,,,-0.9600704,,Right Foot,,,,"[82.0, 4.0]",,Ground Pass,,12.206555,,,Ousmane Dembélé,5477.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,39,Barcelona,217,['8ba91e49-3b15-4dd9-a6ce-d19c6384a5a6'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:22:47.372,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.166447,,,,,,,,,,,,43e16af8-f79e-48ec-8fce-a39c9b57f12c,1085,,"[84.0, 7.0]",16086,22,,,,2.3561945,,Left Foot,,,,"[73.0, 18.0]",,Ground Pass,,15.556349,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,39,Barcelona,217,['4e83a5b4-7053-45f2-982a-2549bc9c4db4'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:22:49.797,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.034763,,,,,,,,,,,,adb0faec-cc71-4f5b-b356-5be4d5e685a2,1088,,"[74.0, 18.0]",16086,22,,,,-1.3258177,,Right Foot,,,,"[76.0, 10.0]",,Ground Pass,,8.246211,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,39,Barcelona,217,['88d7845a-fbe4-4f0e-9740-c02d4a233061'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:22:51.004,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.147939,,,,,,,,,,,,703351af-1bec-4213-a97d-87e259560f55,1091,,"[76.0, 10.0]",16086,22,,,,2.3561945,,Left Foot,,,,"[69.0, 17.0]",,Ground Pass,,9.899495,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,39,Barcelona,217,['7cb95f5a-f203-4b94-83b7-0a88688fbd27'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.119,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.189048,,,,,,,,,,,,83e776fd-d57b-4253-9ea4-418e6d308898,1094,,"[69.0, 18.0]",16086,22,,,,1.6845883,,Right Foot,,,,"[65.0, 53.0]",,Ground Pass,,35.22783,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,39,Barcelona,217,['298bd518-24dc-4245-ba48-39c52518ad5a'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.546,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.728274,,,,,,,,,,,,f5a75cee-2c9a-4ff8-8837-93b24209d4a9,1097,,"[73.0, 64.0]",16086,22,,,,-0.8519663,,Right Foot,,,,"[80.0, 56.0]",,Ground Pass,,10.630146,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['f3414a7f-4440-491a-aa62-1a00ee225d7b'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.528,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.23386,,,,,,,,,,,,47e90160-75d5-4f12-8019-6399fdcd572c,1100,,"[80.0, 56.0]",16086,23,,,,2.158799,,Right Foot,,,,"[74.0, 65.0]",,Ground Pass,,10.816654,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['f63dea4b-0644-4112-8427-08db3e720aec'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:23:00.296,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.734475,,,,,,,,,,,,75595784-d618-4c3b-868f-f41716d9d667,1103,,"[78.0, 67.0]",16086,23,,,,-0.32175055,,Right Foot,,,,"[84.0, 65.0]",,Ground Pass,,6.3245554,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['5b1d0f42-4e91-48ce-b7e7-f6dce3856c92'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:23:01.690,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.786819,,,,,,,,,,,,fda156a7-1ebd-4886-949b-6279284047ba,1105,,"[84.0, 65.0]",16086,23,,,,3.0309355,,Right Foot,,,,"[75.0, 66.0]",,Ground Pass,,9.055386,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,39,Barcelona,217,['f28d9fd2-4386-40a6-955f-14c1ea56735a'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:23:02.425,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.5613,,,,,,,,,,,,9402dd3d-3195-47b1-83c1-a4745d469006,1108,,"[74.0, 66.0]",16086,23,,,,-1.5707964,,Right Foot,,,,"[74.0, 59.0]",,Ground Pass,,7.0,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['9a5b30b5-df8b-4220-bd8c-b4a6179f0657'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:23:03.950,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.821515,,,,,,,,,,,,735205cd-0095-462d-9a6a-43284e13b1ae,1111,,"[70.0, 57.0]",16086,23,,,,-1.4909663,,Left Foot,,,,"[72.0, 32.0]",,Ground Pass,,25.079872,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['f47a71b4-786e-442d-820b-5e5ee963b44e'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:23:05.585,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.635965,,,,,,,,,,,,d010714f-c3bd-4288-9356-ecf4346be041,1114,,"[74.0, 30.0]",16086,23,,,,-0.69473827,,Right Foot,,,,"[80.0, 25.0]",,Ground Pass,,7.81025,,,Ousmane Dembélé,5477.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,39,Barcelona,217,['96a149f6-93d6-4310-83c9-cc87621efc03'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:23:08.527,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.7504,,,,,,,,,,,,c22d1163-8972-484f-805d-083bb64e6610,1117,,"[83.0, 25.0]",16086,23,,,,-0.39479113,,Right Foot,,,,"[107.0, 15.0]",,Ground Pass,,26.0,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Left Wing,39,Barcelona,217,['f2f7774a-1cd1-427b-9820-bf74057e5c45'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:23:11.884,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.9669,,,,,,,,,,,,2da997e9-877a-4513-b506-ed0f908dccd6,1119,,"[107.0, 15.0]",16086,23,,,,1.9513026,,Left Foot,,,,"[101.0, 30.0]",,Ground Pass,,16.155495,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,39,Barcelona,217,['b32d1f1b-9d4c-4f1a-b91d-3a422939a8ea'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:23:13.635,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.31,,,,,,,,,,,,ad988de1-aa13-41d2-9235-0c8f73f7c31c,1126,,"[86.0, 28.0]",16086,23,,,,2.1962814,,Right Foot,,,,"[73.0, 46.0]",,Ground Pass,,22.203604,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,39,Barcelona,217,"['2cc326b5-49c0-4394-91af-e28e93bf2ae8', 'e77f85ff-218c-4ff2-8529-da5ce532b41b']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:23:19.177,Pass,,2018/2019
,,,,,,,,,,,,,,,,,1.954996,,,,,,,,,,,,2c78c831-d845-4e44-99ff-f147bb5ea87c,1135,,"[75.0, 30.0]",16086,23,,,,-0.69473827,,Left Foot,,,,"[87.0, 20.0]",,Ground Pass,,15.6205,,,Borja Iglesias Quintas,11391.0,,,,,,1,From Goal Kick,Óscar Melendo Jiménez,6902.0,Center Attacking Midfield,39,Barcelona,217,['5f972192-298d-42ef-a2e7-e4eec9975e1e'],27,,,,,,,,,,,,,,,,,Espanyol,214,00:23:27.576,Pass,,2018/2019
,,,,,,,,,,,,,,,,,0.414,,,,,,,,,,,,09049193-dd34-4203-aba4-dd8c3e76a150,1139,,"[89.0, 25.0]",16086,23,,,,1.012197,,Right Foot,,,,"[94.0, 33.0]",,Ground Pass,,9.433981,Incomplete,,Hernán Arsenio Pérez González,6838.0,,,,,,1,From Goal Kick,Borja Iglesias Quintas,11391.0,Center Forward,39,Barcelona,217,"['a3f552b6-7521-491c-b087-80beaa80828d', 'bf754162-61c2-4fc7-aa24-219ff3f68bc2']",31,,,,,,,,,,,,,,,,,Espanyol,214,00:23:31.717,Pass,,2018/2019
,,,,,,,,,,,,,,,,,2.644083,,,,,,,,,,,,76da47cf-04e5-4bfa-977b-5224def52af8,1144,,"[37.0, 33.0]",16086,23,,,,-0.87605804,,Right Foot,,,,"[47.0, 21.0]",,Ground Pass,,15.6205,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,39,Barcelona,217,['fbfc4073-bbc1-4354-8565-e74b8c64ade1'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:23:35.175,Pass,,2018/2019
,,,,,,,,,,,,,,,,,3.0249,,,,,,,,,,,,e297fb69-c4ad-4759-b866-54490f32913f,1147,,"[51.0, 18.0]",16086,23,,,,0.9310265,,Left Foot,,,,"[83.0, 61.0]",,High Pass,,53.600372,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,True,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,39,Barcelona,217,"['85382fab-3376-4984-b65c-056593a11b42', '89ce2be3-dc11-4d0c-bb10-276a5f99a628']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:23:37.899,Pass,,2018/2019
