ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,True,,,,,,1.68624,,,,,,,,,,,,0ae3a1be-ae0b-4564-b542-112506a6396d,119,,"[42.1, 69.1]",9742,2,,,,,0.23501222,,Right Foot,,,,"[56.3, 72.5]",,High Pass,,14.60137,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Interception,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['99d5e920-4812-4213-91ac-4673ef9efdea', 'cd889b45-32d9-40fb-9d47-6a2f8e221789']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.602,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.427592,,,,,,,,,,,,688f6085-397e-4ba8-9392-851a234279a5,122,,"[56.3, 72.5]",9742,2,,,,True,0.25070927,,,,,,"[64.5, 74.6]",,High Pass,,8.464632,Incomplete,,,,,,,,,1,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,6,Barcelona,217,"['9d09f246-f768-4aef-bb6d-d0a5a2b8aeaa', 'd2202bca-c390-47ee-a096-97b7b4812942']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.288,Pass,True,2017/2018
,,,,,,,,,,,,,,,,2.777836,,,,,,,,,,,,d2202bca-c390-47ee-a096-97b7b4812942,123,,"[55.6, 5.5]",9742,2,,,,,2.772633,,Right Foot,,,,"[33.1, 14.2]",,High Pass,,24.123432,,,Sergio Postigo Redondo,6682.0,,,,,Interception,1,From Goal Kick,Cheick Doukouré,6683.0,Left Center Midfield,6,Barcelona,217,"['688f6085-397e-4ba8-9392-851a234279a5', 'ea60e1ce-280a-4d42-96c6-777a45338809']",35,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:35.716,Pass,,2017/2018
,,,,,,,,,,,,,,,,3.062916,,,,,,,,,,,,1460d594-6d86-47ab-80ee-baee51bed4c7,127,,"[31.9, 15.9]",9742,2,,,,,0.48277095,,Right Foot,,,,"[75.4, 38.7]",,High Pass,,49.113033,Incomplete,,,,,,,,,1,From Goal Kick,Sergio Postigo Redondo,6682.0,Left Center Back,6,Barcelona,217,"['e48f62c2-9ca2-467e-b246-520162a14af9', 'f553e510-c158-4bf5-a4cc-4c6ea6e383b1']",39,,,,,,,,,,,,,,,,,,,Levante UD,221,00:02:39.394,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.533517,,,,,,,,,,,,0ed03aef-7095-456e-8a64-225d09824fb3,132,,"[27.6, 32.7]",9742,2,,,,,-0.82786554,,Left Foot,,,,"[44.5, 14.3]",,Ground Pass,,24.983395,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['732f51c1-05fa-413d-8213-296a18ee5098'],47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.243,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.533715,,,,,,,,,,,,e418705e-1351-4f7d-a013-3e47f53668c9,136,,"[47.9, 9.4]",9742,2,,,,,1.8575417,,Right Foot,,,,"[45.6, 17.2]",,Ground Pass,,8.132035,,,Jordi Alba Ramos,5211.0,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Midfield,6,Barcelona,217,['6780248f-9370-46c1-b764-f6a43018cade'],51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.697,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.985584,,,,,,,,,,,,1069d07e-3a03-49ad-a035-25eef054bfb5,139,,"[49.6, 24.5]",9742,2,,,,,1.6891221,,Left Foot,,,,"[47.9, 38.8]",,Ground Pass,,14.400695,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['c0057ec1-d018-497b-b397-1bddd98b96f4'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.729,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.073131,,,,,,,,,,,,08b92ad5-e0c0-498e-8bf3-feb75c003e77,142,,"[47.9, 38.8]",9742,2,,,,,1.1728436,,Right Foot,,,,"[61.1, 70.2]",,Ground Pass,,34.06171,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Defensive Midfield,6,Barcelona,217,['548e3979-2292-46e5-9f6a-784e395e8575'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.167,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.719363,,,,,,,,,,,,a87cde32-efd1-4757-bda0-edb1080094eb,145,,"[61.1, 70.2]",9742,2,,,,,0.5984189,,Right Foot,,,,"[69.9, 76.2]",,Ground Pass,,10.650822,,,Ousmane Dembélé,5477.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['b46919e9-c51f-44b4-be2e-227f9811c9aa'],59,,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.752,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.554417,,,,,,,,,,,,436658ed-613b-4bb0-81c6-4eaa48298036,148,,"[68.1, 72.1]",9742,3,,,,,-2.6360116,,Left Foot,,,,"[62.5, 69.0]",,Ground Pass,,6.400781,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Goal Kick,Ousmane Dembélé,5477.0,Right Midfield,6,Barcelona,217,['4efa06f0-4b4e-4823-bb3c-eeab7ca9b5cb'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.024,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.576444,,,,,,,,,,,,dbfb7b63-41a2-4167-85e0-3ebace5d65aa,152,,"[63.4, 73.3]",9742,3,,,,,0.34760687,,Right Foot,,,,"[70.3, 75.8]",,Ground Pass,,7.3389373,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Goal Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,6,Barcelona,217,['7e87884e-fc3b-4c6a-8c77-ce1f7a143ab8'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.594,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.863056,,,,,,,,,,,,2aefd60d-45e0-469e-9706-e77a71f6a8ce,154,,"[69.9, 75.8]",9742,3,,,,,-2.4087775,,Left Foot,,,,"[62.9, 69.5]",,Low Pass,,9.417537,,,Ousmane Dembélé,5477.0,,,,,,1,From Goal Kick,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['12a2ac3b-c020-4db6-94a2-0f5bac1c4e4a'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.171,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.725582,,,,,,,,,,,,b77cb823-dfd6-410f-b130-895127dd84d0,161,,"[86.6, 43.4]",9742,3,,,,,-2.0963802,,Left Foot,,,,"[83.7, 38.4]",,Ground Pass,,5.7801385,,,Jefferson Andrés Lerma Solís,5678.0,,,,,,1,Regular Play,Emmanuel Okyere Boateng,6678.0,Center Forward,7,Levante UD,221,['69200117-f195-453b-a35b-636cbf699694'],12,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:12.472,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.10259,,,,,,,,,,,,7442d9e8-6fff-46f1-b89c-df9619473b81,164,,"[83.9, 40.1]",9742,3,,,,,1.3397057,,Right Foot,,,,"[91.5, 72.4]",,Ground Pass,,33.18207,,,David Remeseiro Salgueiro,6691.0,,,,,,1,Regular Play,Jefferson Andrés Lerma Solís,5678.0,Right Center Midfield,7,Levante UD,221,['dd5763cd-3014-4121-9f36-fa376fd06f24'],14,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:14.039,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.116898,,,,,,,,,,,,d875e65c-e43c-465c-991e-084dfeaa6921,167,,"[93.2, 70.6]",9742,3,,,,,-1.0460006,4366c0f7-5840-4e68-b298-66479d4297e3,Right Foot,True,,,"[108.6, 44.0]",,High Pass,,30.736298,,,Emmanuel Okyere Boateng,6678.0,True,,,,,1,Regular Play,David Remeseiro Salgueiro,6691.0,Right Midfield,7,Levante UD,221,['fef0cf64-fbad-4337-a0dc-6b485baebbde'],17,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:17.592,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.648329,,,,,,,,,,,,e7f5c3a2-51c3-47b0-a820-45d6f0d44dc1,173,,"[120.0, 80.0]",9742,3,,,,,-1.7329952,,Right Foot,,,,"[112.8, 36.0]",,High Pass,,44.585197,Incomplete,True,,,,True,Outswinging,,Corner,1,From Corner,David Remeseiro Salgueiro,6691.0,Right Midfield,8,Levante UD,221,['3d70c46a-9689-48ca-9137-65f359044a34'],52,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:52.036,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.12124,,,,,,,,,,,,a6d9409c-1210-4c4c-88c5-f7c40446d676,178,,"[21.5, 35.9]",9742,3,,,,,-0.23374318,,Left Foot,,,,"[23.6, 35.4]",,Ground Pass,,2.1587033,Incomplete,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,9,Barcelona,217,"['395431dd-b6d9-4949-ae08-cdf7b86ab8f7', 'f8e05419-7ea2-421c-88d4-6d45e0b34063']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.580,Pass,True,2017/2018
,,,,,,,,,,,,,,,,3.600395,,,,,,,,,,,,bf0ab529-068e-4c1a-9ca8-2b4428fab10e,180,,"[96.5, 40.4]",9742,3,,,,,-0.6181442,,Right Foot,,,,"[119.0, 24.4]",,High Pass,,27.608875,Incomplete,,Sergio Postigo Redondo,6682.0,,,,,Recovery,1,Regular Play,Iván López Álvarez,6780.0,Left Midfield,9,Barcelona,217,"['56284a1c-e363-483a-a609-fbbf52cbd363', '73e1f7d0-6bf0-4817-bcb7-10e3f567ee75']",57,,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:57.041,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.45308,,,,,,,,,,,,66275722-a470-4408-90f6-74b37fb58f39,183,,"[11.1, 50.5]",9742,4,,True,,,-0.9523683,,Keeper Arm,,,,"[18.5, 40.1]",,Ground Pass,,12.764012,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,9,Barcelona,217,['fde633d6-a9fb-458e-a267-9dd1d89b7505'],4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.400,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.651925,,,,,,,,,,,,04b84778-9b3d-4ee1-857e-d68381527f63,185,,"[47.8, 33.1]",9742,4,,,,,-1.2544366,,Right Foot,,,,"[55.1, 10.8]",,Ground Pass,,23.464441,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,9,Barcelona,217,['2513a20a-c1ec-40fa-a730-29d3ebc0521b'],13,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.588,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.104095,,,,,,,,,,,,d24de69f-faec-47f0-995b-408096cddde0,189,,"[56.1, 12.0]",9742,4,,,,,1.8631436,,Left Foot,,,,"[53.0, 22.3]",,Ground Pass,,10.756393,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['fed64b7c-12f7-465f-ae45-18079275f163'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.221,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.26804,,,,,,,,,,,,4b852e8a-2f23-4c9e-956a-30b549d8ea47,192,,"[50.7, 27.6]",9742,4,,,,,1.3851848,,Right Foot,,,,"[55.0, 50.5]",,Ground Pass,,23.300215,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,9,Barcelona,217,['18d8ec16-3158-4973-a305-28e8d920f77b'],18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.782,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.1164,,,,,,,,,,,,ec79fff3-b193-4cb1-ad33-da6096a4c7a9,195,,"[54.6, 54.7]",9742,4,,,,,1.4699491,,Right Foot,,,,"[56.3, 71.5]",,Ground Pass,,16.885794,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,9,Barcelona,217,['055139b1-c6b0-4a94-b7aa-d9bcf124156c'],21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.755,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.730366,,,,,,,,,,,,e36573d1-6abe-46de-9cec-250f29f23b12,198,,"[57.8, 74.6]",9742,4,,,,,0.29008693,,Right Foot,,,,"[64.5, 76.6]",,Ground Pass,,6.9921384,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,9,Barcelona,217,['7b17bc86-caac-45c1-9e32-e7d8f46e6664'],24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.297,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.849698,,,,,,,,,,,,0fc4ed95-dae3-4167-9449-ae992b4e9e51,200,,"[64.5, 76.6]",9742,4,,,,,-2.659929,,Left Foot,,,,"[55.7, 72.0]",,Ground Pass,,9.929753,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,9,Barcelona,217,['8d6860e1-89ec-4f5e-b1c2-cbf295f86cf8'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.028,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.245972,,,,,,,,,,,,2ce78590-9205-4756-a5ab-e555badc9904,203,,"[56.1, 69.5]",9742,4,,,,,-2.3412702,,Right Foot,,,,"[46.2, 59.3]",,Ground Pass,,14.214429,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,9,Barcelona,217,['73892567-4350-4286-b239-9bbdcc3ceaa6'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.056,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.821453,,,,,,,,,,,,e4fe3509-237e-4d30-88ec-8c624cd7d845,206,,"[52.9, 53.8]",9742,4,,,,,-1.0444604,,Right Foot,,,,"[84.1, 0.1]",,High Pass,,62.105797,Out,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['73637f26-7269-431d-bc2c-2051747fa2f9'],30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.629,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.092195,,,,,,,,,,,,0e2d275c-10bc-48cf-b5ce-e22a4fb96ac9,208,,"[43.3, 80.0]",9742,4,,,,,-1.7595341,,,,,,"[41.6, 71.1]",,Low Pass,,9.060905,,,Saša Lukić,6687.0,,,,,Throw-in,1,From Throw In,Shaquell Moore,6806.0,Right Back,10,Levante UD,221,['e9597332-8028-4268-b0e0-38068915864a'],47,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:47.013,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.699751,,,,,,,,,,,,ee564410-5ab3-4d10-a68f-103384c9c01f,212,,"[41.2, 71.4]",9742,4,,,,,-0.034668185,,Right Foot,,,,"[75.8, 70.2]",,High Pass,,34.620804,Incomplete,,Emmanuel Okyere Boateng,6678.0,,,,,,1,From Throw In,Saša Lukić,6687.0,Center Defensive Midfield,10,Levante UD,221,"['59bd33aa-03b8-44ee-9020-8720cf90ee9d', 'd46e0b6e-876b-4382-9efb-0de9f5399e8c']",48,,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:48.132,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.504779,,,,,,,,,,,,2e515e6b-f4a5-4517-a504-aa489e484ec1,216,,"[33.1, 10.2]",9742,4,,,,,2.2142975,,Other,,,,"[25.9, 19.8]",,Low Pass,,12.0,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['43c5eca4-cd0b-4488-bf14-c87b39bf1960'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.611,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.336455,,,,,,,,,,,,3a2b879a-99f9-4c9f-a98f-da93607448a7,219,,"[24.6, 20.7]",9742,4,,,,,2.6209166,,Right Foot,,,,"[3.5, 32.8]",,Ground Pass,,24.32324,,,Marc-André ter Stegen,20055.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,['2713683e-1919-4f9d-a8f0-9311bfcad61b'],54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.628,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.133033,,,,,,,,,,,,5278d065-9d33-4ef2-9ecf-da17b628d42b,221,,"[6.2, 34.6]",9742,4,,True,,,0.61320734,,Right Foot,,,,"[19.7, 44.1]",,Ground Pass,,16.507574,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,11,Barcelona,217,['61acb82d-b692-4bea-8f5d-51780265cf24'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.315,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.956475,,,,,,,,,,,,48a054d2-78f5-48ed-8a90-05f95fae042b,223,,"[37.1, 47.7]",9742,5,,,,,-1.4545346,,Right Foot,,,,"[38.7, 34.0]",,Ground Pass,,13.793115,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,['487bd2cc-ec91-4963-8245-9dc66e93d708'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.648,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.130344,,,,,,,,,,,,fddf2b1b-c872-4b16-bffc-6a2a3aa06268,226,,"[49.1, 32.2]",9742,5,,,,,-1.5637043,,Right Foot,,,,"[49.2, 18.1]",,Ground Pass,,14.100354,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,11,Barcelona,217,['033ed9cb-ebe1-44be-a6ff-af6493717ab4'],10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.643,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.847777,,,,,,,,,,,,2a7adce8-7524-45b5-ab61-296248895a2a,229,,"[49.2, 16.4]",9742,5,,,,,-1.0726796,,Left Foot,,,,"[55.4, 5.0]",,Ground Pass,,12.976903,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,11,Barcelona,217,['d3be7744-efbd-4dcb-80f4-12bf5d8ed6c2'],12,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.979,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.709935,,,,,,,,,,,,fdb90b43-de2c-4711-83a9-b8872a9a51d6,232,,"[62.5, 11.1]",9742,5,,,,,1.2722974,,Right Foot,,,,"[64.5, 17.6]",,Ground Pass,,6.8007355,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['97771ba4-df43-43c7-a814-d6b2ef6a625f'],16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.489,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.32319,,,,,,,,,,,,e17b757e-e4ee-4992-ba83-2e3a54fe2009,236,,"[62.0, 17.3]",9742,5,,,,,3.1415927,,Right Foot,,,,"[45.2, 17.3]",,Ground Pass,,16.8,,,Thomas Vermaelen,6332.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Midfield,11,Barcelona,217,"['24271c05-2371-4dee-afb9-f4dbe5131e47', '3bafd6b1-95c2-4070-b342-bbd7cfd04933']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.230,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.588454,,,,,,,,,,,,cd7e977f-e261-4e7d-af80-0efc7ace4985,239,,"[46.8, 26.3]",9742,5,,,,,1.4219064,,Left Foot,,,,"[51.6, 58.3]",,Ground Pass,,32.357998,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,11,Barcelona,217,['a1d70842-7587-42c7-8569-c129cbdccb43'],19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.949,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.25936,,,,,,,,,,,,31438647-e9d7-4a40-9fed-e5882bc192e8,243,,"[57.2, 56.8]",9742,5,,,,,-1.6942528,,Right Foot,,,,"[55.5, 43.1]",,Ground Pass,,13.805072,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,11,Barcelona,217,"['444de8cc-2454-4a95-8798-6b7c2e7f4f8d', '92a72bdd-5626-4c32-9939-2951bd39c7b8']",24,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.072,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.111344,,,,,,,,,,,,d522471e-56fe-4783-a527-835e76f8ad37,246,,"[55.5, 43.1]",9742,5,,,,,-1.029551,,Right Foot,,,,"[66.2, 25.3]",,Ground Pass,,20.768486,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,11,Barcelona,217,['11aedcc7-ff1b-4e74-a615-9d7bc0ca24f6'],26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.027,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.682104,,,,,,,,,,,,ac9227c6-089d-4f7c-a016-b0332c03746a,252,,"[68.4, 22.3]",9742,5,,True,,,2.5269296,,Left Foot,,,,"[63.3, 25.9]",,Ground Pass,,6.2425957,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Midfield,12,Barcelona,217,['51b185ce-55cd-4eb1-b7e6-a54bf885d85e'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:48.265,Pass,,2017/2018
,,,,,,,,,,,,,,,,2.12677,,,,,,,,,,,,38e87fd9-7493-4ab7-af63-2b22dd27986e,254,,"[64.6, 21.1]",9742,5,,,,,-0.06241881,,Left Foot,,,,"[99.8, 18.9]",,High Pass,,35.268684,Pass Offside,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,12,Barcelona,217,['97c32e01-574c-44f8-aa3b-4d9a640039ae'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.063,Pass,,2017/2018
,,,,,,,,,,,,,,,,3.192541,,,,,,,,,,,,d49dee1c-5e6c-44d7-9ae7-cea002014b47,256,,"[27.0, 61.5]",9742,6,,,,,-0.082842454,,Left Foot,,,,"[82.4, 56.9]",,High Pass,,55.590645,Incomplete,,,,,,,,Free Kick,1,From Free Kick,Oier Olazábal Paredes,6692.0,Goalkeeper,13,Levante UD,221,['60ab4e36-3236-4289-860f-b601a1fa4579'],20,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:20.786,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.853151,,,,,,,,,,,,704d05f4-3b85-4a11-ac45-100820abac1b,260,,"[79.3, 49.0]",9742,6,,,,,-0.15431878,,Right Foot,,,,"[88.3, 47.6]",,Low Pass,,9.108238,,,Iván López Álvarez,6780.0,,,,,Recovery,1,From Free Kick,Saša Lukić,6687.0,Center Defensive Midfield,13,Levante UD,221,"['80729c70-1a9e-4aa3-8023-faa5e244f896', 'c7d0fed5-82c0-4ce8-b956-6532afe96fa0']",25,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:25.577,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.099492,,,,,,,,,,,,f22f4a60-0861-47af-9fbe-69a6bfb7961d,263,,"[87.8, 48.2]",9742,6,,,,,0.13056609,,Head,,,,"[97.7, 49.5]",,Low Pass,,9.984989,Incomplete,,,,,,,,,1,From Free Kick,Iván López Álvarez,6780.0,Left Midfield,13,Levante UD,221,"['10cd4448-f3e1-4591-8c09-b68f4ee7d4b2', '354fe521-3a99-40a8-ba8c-44b8ec881a18']",26,,,,,,,,,,,,,,,,,,,Levante UD,221,00:06:26.484,Pass,True,2017/2018
,,,,,,,,,,,,,,,,1.748748,,,,,,,,,,,,354fe521-3a99-40a8-ba8c-44b8ec881a18,264,,"[22.4, 30.6]",9742,6,,,,,2.6071103,,Left Foot,,,,"[5.0, 40.9]",,Ground Pass,,20.22004,,,Marc-André ter Stegen,20055.0,,,,,Recovery,1,Regular Play,Thomas Vermaelen,6332.0,Left Center Back,14,Barcelona,217,"['0257b3b3-c886-46d2-a70a-74d592144572', 'f22f4a60-0861-47af-9fbe-69a6bfb7961d']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.584,Pass,,2017/2018
,,,,,,,,,,,,,,,,0.878891,,,,,,,,,,,,0b4ff7a4-5a29-41fc-836f-72a86ac3bbda,267,,"[10.6, 40.5]",9742,6,,,,,-0.31597027,,Right Foot,,,,"[21.0, 37.1]",,Ground Pass,,10.941664,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,14,Barcelona,217,['6423e049-13eb-4adb-8433-24244627a0a0'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:33.512,Pass,,2017/2018
,,,,,,,,,,,,,,,,1.663909,,,,,,,,,,,,293c62aa-cb03-4bc4-963b-85062dc60c75,270,,"[45.5, 41.8]",9742,6,,,,,1.2667954,,Right Foot,,,,"[55.1, 72.4]",,Ground Pass,,32.07055,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,14,Barcelona,217,['7c562b72-336b-49c8-b7ca-94055b74c9df'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:40.783,Pass,,2017/2018
