ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,0.72004,,,,,,,,,,,,,9c8814a2-1538-4439-9437-7139093b6069,4100,,,"[37.3, 54.7]",3773665,91,,,,,0.23374318,,Right Foot,,,"[41.5, 55.7]",,Ground Pass,,4.3174067,,,,,Sergino Dest,21881.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,161,Barcelona,217,['280af1de-3881-490c-a4e2-b5a3a039cfa6'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:46:35.256,Pass,,2020/2021
,,,,,,,,,,,,,0.572392,,,,,,,,,,,,,6ea19e79-dd39-4f16-8800-8b7f8dc81a71,4104,,,"[42.4, 56.5]",3773665,91,,,,,2.2142975,,Right Foot,,,"[40.3, 59.3]",,Ground Pass,,3.5,,,,,Frenkie de Jong,8118.0,,,,,,2,Regular Play,Sergino Dest,21881.0,Right Back,161,Barcelona,217,"['22acb94b-8464-43a6-b915-0f1f4f09253d', 'a75304f0-a85b-4944-8b68-4811d3dbca76']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:46:36.555,Pass,True,2020/2021
,,,,,,,,,,,,,2.543996,,,,,,,,,,,,,a41f4156-100b-412a-afe6-d517ae57693b,4108,,,"[40.1, 65.8]",3773665,91,,,,,0.22935493,,Right Foot,,,"[65.8, 71.8]",,Low Pass,,26.391096,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,161,Barcelona,217,"['0dab37ee-0d7b-439e-8d80-4951b60abf44', '74244a39-8d99-4d6e-932a-ce6fc3b9e275']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:46:38.222,Pass,True,2020/2021
,,,,,,,,,,,,,0.739916,,,,,,,,,,,,,fbc9ed76-e758-472c-a1d2-819a217adc26,4116,,,"[101.0, 39.1]",3773665,91,,,,,-1.1631649,,Right Foot,,,"[104.8, 30.3]",,Ground Pass,,9.585405,,,,,Ricard Puig Martí,24841.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,161,Barcelona,217,['31ff1643-9d9c-4b3b-9a85-69c37b3d1ab2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:46:49.401,Pass,,2020/2021
,,,,,,,,,,,,,0.402067,,,,,,,,,,,,,c32184b7-8b24-4cc9-af3e-c29451006af2,4119,,,"[103.1, 33.1]",3773665,91,,,,,1.2220253,,Right Foot,,,"[105.1, 38.6]",,Low Pass,,5.8523498,,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Left Center Midfield,161,Barcelona,217,"['26f37987-26ae-4bfd-a021-9f4302915045', 'a5490c8c-e3a5-44cc-8032-7b966ee46122']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:46:53.552,Pass,,2020/2021
,,,,,,,,,,,,,1.892985,,,,,,,,,,,,,15d46cb0-7ab0-49a3-981c-17a3465cbb0e,4130,,,"[47.8, 55.6]",3773665,92,,,,,-1.4620318,,Left Foot,,,"[49.7, 38.2]",,Low Pass,,17.503428,,,,,Enric Gallego Puigsech,23213.0,,,,,,2,Regular Play,Ante Budimir,8654.0,Right Center Forward,162,Osasuna,422,"['2b114a6d-957a-49e7-a234-957cf7382fd5', '33dbe708-89f7-40c1-8e19-556aa0d9cf0e']",1,,,,,,,,,,,,,,,,,Osasuna,422,00:47:01.242,Pass,True,2020/2021
,,,,,,,,,,,,,0.607206,,,,,,,,,,,,,e8e9ed93-e2c5-463f-9cf9-6b183938fe7f,4132,,,"[49.1, 37.9]",3773665,92,,,,,2.8791332,,Head,,,"[42.4, 39.7]",,Low Pass,,6.9375787,,,,,Oier Sanjurjo Mate,23944.0,,,,,,2,Regular Play,Enric Gallego Puigsech,23213.0,Right Midfield,162,Osasuna,422,['a1d22abc-3ad4-4b40-98b7-cb2dfdabe54a'],3,,,,,,,,,,,,,,,,,Osasuna,422,00:47:03.135,Pass,,2020/2021
,,,,,,,,,,,,,1.263963,,,,,,,,,,,,,d5e3c86f-b8c9-49df-8bc0-f69eb1e2f55f,4135,,,"[43.1, 39.3]",3773665,92,,,,,-1.3029971,,Right Foot,,,"[47.6, 22.9]",,Ground Pass,,17.006176,,,,,Manuel Sánchez De La Peña,33339.0,,,,,,2,Regular Play,Oier Sanjurjo Mate,23944.0,Right Defensive Midfield,162,Osasuna,422,['ba4fd235-a73c-4bfd-b890-78a07bedeb83'],3,,,,,,,,,,,,,,,,,Osasuna,422,00:47:03.742,Pass,,2020/2021
,,,,,,,,,,,,,2.142296,,,,,,,,,,,,,c2419765-4ec2-4022-b523-dd4a03872d18,4138,,,"[65.8, 20.6]",3773665,92,,,,,-0.7022569,,Right Foot,,,"[85.3, 4.1]",,Ground Pass,,25.544079,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,Regular Play,Manuel Sánchez De La Peña,33339.0,Left Back,162,Osasuna,422,['f6e585d0-4fb5-4c87-9fa8-7831d2ccf799'],7,,,,,,,,,,,,,,,,,Osasuna,422,00:47:07.584,Pass,,2020/2021
,,,,,,,,,,,,,1.547795,,,,,,,,,,,,,deb2665f-7d05-4c3b-a8cb-6c66dc3e5e3e,4141,,,"[97.1, 5.9]",3773665,92,,,,,1.2330043,,Left Foot,True,,"[106.9, 33.8]",,High Pass,,29.5711,,,Incomplete,,Ante Budimir,8654.0,,,,,,2,Regular Play,Jonathan Rodríguez Menéndez,6581.0,Left Center Forward,162,Osasuna,422,"['730b3e2e-7494-4a94-add2-52c4d296a8e0', 'd82dec8c-95f6-4c3f-bbf1-cfbd341868d8']",11,,,,,,,,,,,,,,,,,Osasuna,422,00:47:11.278,Pass,,2020/2021
,,,,,,,,,,,,,0.84212,,,,,,,,,,,,,140bdeb1-a4dd-437e-aebe-8cb2e6bc6f60,4144,,,"[105.4, 0.1]",3773665,92,,,,,1.7532117,,,,,"[103.5, 10.4]",,Low Pass,,10.473777,,,,,Manuel Sánchez De La Peña,33339.0,,,,,Throw-in,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Center Forward,163,Osasuna,422,['7b001941-7d7c-4c08-ada7-315c47d2adb4'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:47:18.051,Pass,,2020/2021
,,,,,,,,,,,,,0.640802,,,,,,,,,,,,,220413de-0cd8-4ad8-ab3d-0168e17b0e78,4147,,,"[103.8, 10.4]",3773665,92,,,,,-1.3258177,,Left Foot,,,"[105.9, 2.0]",,Ground Pass,,8.658522,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,From Throw In,Manuel Sánchez De La Peña,33339.0,Left Back,163,Osasuna,422,['693dd87a-2cac-408a-acb0-225ac2ed66c4'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:47:18.990,Pass,,2020/2021
,,,,,,,,,,,,,1.27824,,,,,,,,,,,,,3a7d137d-edc5-48a8-8210-62760121a2c5,4150,,,"[101.3, 5.8]",3773665,92,,,,,1.1366001,,Right Foot,True,,"[112.8, 30.6]",,Low Pass,,27.336605,,,Incomplete,,Enric Gallego Puigsech,23213.0,,,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Center Forward,163,Osasuna,422,"['50cf3c1a-85dd-4287-8448-c45cfc156c5d', '6eeb35ff-c7e3-4bfc-a682-04417e890c2f']",22,,,,,,,,,,,,,,,,,Osasuna,422,00:47:22.770,Pass,,2020/2021
,,,,,,,,,,,,,0.717325,,,,,,,,,,,,,e62d3c5c-ed30-4558-ba59-b0e65df6e44a,4153,,,"[106.3, 0.1]",3773665,92,,,,,1.8391626,,,,,"[104.1, 8.1]",,Low Pass,,8.296988,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,Throw-in,2,From Throw In,Manuel Sánchez De La Peña,33339.0,Left Back,164,Osasuna,422,['ad8e0d18-aeb0-4a26-aad1-dbf09df95ee1'],33,,,,,,,,,,,,,,,,,Osasuna,422,00:47:33.896,Pass,,2020/2021
,,,,,,,,,,,,,2.015457,,,,,,,,,,,,,afd3d8b2-e0be-4a9a-85d7-6c0b5074169b,4156,,,"[103.1, 5.5]",3773665,92,,,,,0.57133746,,Left Foot,,,"[110.1, 10.0]",,Ground Pass,,8.321658,,,,,Manuel Sánchez De La Peña,33339.0,,,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Center Forward,164,Osasuna,422,['e0c02aa6-6951-4467-9bb0-b0c2120d75cd'],35,,,,,,,,,,,,,,,,,Osasuna,422,00:47:35.797,Pass,,2020/2021
,,,,,,,,,,,,,1.249694,,,,,,,,,,,,,1421c45d-4163-4761-b653-e1f727c4c242,4160,,,"[112.6, 14.3]",3773665,92,,,,,1.5847814,,Left Foot,True,,"[112.2, 42.9]",,High Pass,,28.602797,,,Incomplete,,Ante Budimir,8654.0,,,,,,2,From Throw In,Manuel Sánchez De La Peña,33339.0,Left Back,164,Osasuna,422,"['0261c7a5-b585-4d9d-967d-559ca7014426', 'b27386c4-514d-483d-accf-8c353213dd6a']",38,,,,,,,,,,,,,,,,,Osasuna,422,00:47:38.001,Pass,,2020/2021
,,,,,,,,,,,,,1.14268,,,,,,,,,,,,,14616370-d610-46cf-ae39-47bb6e99e34d,4163,,,"[26.7, 46.6]",3773665,92,,,,,2.3634937,,Head,,,"[19.8, 53.4]",,High Pass,,9.687621,,,,,Frenkie de Jong,8118.0,,,,,Recovery,2,From Throw In,Ricard Puig Martí,24841.0,Left Center Midfield,164,Osasuna,422,['b6c556fb-e8e5-4720-a3eb-d37822b81d3e'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:47:41.101,Pass,,2020/2021
,,,,,,,,,,,,,1.705652,,,,,,,,,,,,,7f16ccbb-1f1d-4ba9-b0ae-d59cec0c0ce2,4166,,,"[20.2, 53.9]",3773665,92,,,,,-0.5287728,,Right Foot,,,"[38.0, 43.5]",,High Pass,,20.615528,,,Incomplete,,Martin Braithwaite Christensen,4447.0,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Right Center Midfield,164,Osasuna,422,"['5c8a9e95-87e8-4dc2-ac6b-7f5ad2685da0', '85cb3059-2e35-4b4d-bd3b-93d2e0fd944e']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:47:43.237,Pass,,2020/2021
,,,,,,,,,True,,,,1.38719,,,,,,,,,,,,,5c8a9e95-87e8-4dc2-ac6b-7f5ad2685da0,4168,,,"[82.1, 36.6]",3773665,92,,,,,0.29936624,,Right Foot,,,"[90.2, 39.1]",,Low Pass,,8.477028,,,,,Adrián López Álvarez,6735.0,,,,,Interception,2,From Throw In,David García Zubiría,23950.0,Left Center Back,164,Osasuna,422,"['7f16ccbb-1f1d-4ba9-b0ae-d59cec0c0ce2', '8eee1976-85bb-41fc-b54b-79e78503c672']",44,,,,,,,,,,,,,,,,,Osasuna,422,00:47:44.943,Pass,,2020/2021
,,,,,,,,,,,,,0.681785,,,,,,,,,,,,,c9dc3d3e-720e-4b00-b16e-76971b7db2df,4171,,,"[90.2, 39.1]",3773665,92,,,,,-1.1071488,,Right Foot,,,"[92.5, 34.5]",,Ground Pass,,5.1429563,,,,,Oier Sanjurjo Mate,23944.0,,,,,,2,From Throw In,Adrián López Álvarez,6735.0,Left Midfield,164,Osasuna,422,['3d1c9eae-c083-4e38-b66f-b4e463b49c7e'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:47:46.844,Pass,,2020/2021
,,,,,,,,,,,,,0.225055,,,,,,,,,,,,,02884000-2d30-44d4-a35b-d4f71b3a4241,4174,,,"[91.6, 34.7]",3773665,92,,,,,2.64425,,Right Foot,,,"[88.1, 36.6]",,Ground Pass,,3.9824615,,,,,Adrián López Álvarez,6735.0,,,,,,2,From Throw In,Oier Sanjurjo Mate,23944.0,Right Defensive Midfield,164,Osasuna,422,['29489bba-e239-4c75-96d8-db71d660a7e1'],47,,,,,,,,,,,,,,,,,Osasuna,422,00:47:47.646,Pass,,2020/2021
,,,,,,,,,,,,,1.169603,,,,,,,,,,,,,f26da19a-2842-41ff-8d1e-a8513c54ea3c,4177,,,"[88.1, 36.6]",3773665,92,,,,,-2.1471715,,Left Foot,,,"[84.2, 30.6]",,Ground Pass,,7.1561165,,,,,Jon Moncayola Tollar,30277.0,,,,,,2,From Throw In,Adrián López Álvarez,6735.0,Left Midfield,164,Osasuna,422,['0b30e475-d507-4697-bc5f-a4d4076cd722'],47,,,,,,,,,,,,,,,,,Osasuna,422,00:47:47.997,Pass,,2020/2021
,,,,,,,,,,,,,1.258355,,,,,,,,,,,,,e7ffc581-4cd3-4b7c-b83f-4e905ffddccd,4179,,,"[84.2, 30.6]",3773665,92,,,,,-1.133117,,Right Foot,,,"[91.5, 15.0]",,Ground Pass,,17.22353,,,,,Jonathan Rodríguez Menéndez,6581.0,,,,,,2,From Throw In,Jon Moncayola Tollar,30277.0,Left Defensive Midfield,164,Osasuna,422,['0df1b74b-6cc5-4b61-b905-dcd82a9878b5'],49,,,,,,,,,,,,,,,,,Osasuna,422,00:47:49.167,Pass,,2020/2021
,,,,,,,,,,,,,1.361277,,,,,,,,,,,,,051c8f5c-cede-42dd-a5ad-be349e7132d8,4182,,,"[93.0, 15.2]",3773665,92,,,,,0.9690205,e3fe99c8-263b-4c61-b793-715b195ba0bc,Left Foot,True,,"[110.1, 40.1]",,High Pass,,30.206291,,,,,David García Zubiría,23950.0,True,,,,,2,From Throw In,Jonathan Rodríguez Menéndez,6581.0,Left Center Forward,164,Osasuna,422,['74244ccf-9e8e-4d75-86aa-1a4d7e875677'],51,,,,,,,,,,,,,,,,,Osasuna,422,00:47:51.663,Pass,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,5086f420-0a75-4b58-afae-6786a224365f,6,,,"[48.8, 40.2]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,['755ae873-44e1-406c-a3f2-0c88edebf965'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:00:01.480,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c2acfac2-c40d-4cff-93c6-48f30d91326c,9,,,"[48.1, 63.9]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Frenkie de Jong,8118.0,Right Center Midfield,2,Barcelona,217,['c233725b-17b1-4a73-be57-08ba74e2e9be'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.326,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e66be0f0-1520-4652-a05e-41ceda9beab6,12,,,"[40.1, 39.7]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Center Back,2,Barcelona,217,['26f0b41c-9466-46a4-bdc9-ffbd232614c6'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:00:06.600,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,05174b64-962f-4894-916b-98d580dcaae3,15,,,"[50.1, 11.8]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['7375da75-3895-448d-87cd-46164cb87038'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:00:09.026,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,8305ccfd-c41a-43a4-9f59-bbaab0ecd51a,19,,,"[64.6, 16.3]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,2,Barcelona,217,"['252b6203-ab8b-4bcc-8310-fbf777e44299', '90b03f47-3079-411c-97f9-6fa8f9e5e7ca']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.623,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,81415353-1c8e-4829-b2f2-3d04e157eab8,21,,,"[70.6, 1.4]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Wing Back,2,Barcelona,217,['4170e7dc-02e4-4ee3-8eb4-9f403d820d6c'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:00:14.882,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,56d5fc90-54bb-42e1-ab9f-49a33e3589ab,24,,,"[82.5, 17.2]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Left Center Forward,2,Barcelona,217,['2236fc40-9a1d-435a-bc6b-5cb066aeeeb1'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.969,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,f8316fad-0160-4c78-a78d-a1d35a7d53f4,28,,,"[50.4, 66.9]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Barja Afonso,24315.0,Left Center Forward,3,Osasuna,422,['4e18db91-69cf-4c6f-9d82-df11a152b9d4'],19,,,,,,,,,,,,,,,,,Osasuna,422,00:00:19.080,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,7b84876d-6bc4-42f7-b4d0-d638a312138e,32,,,"[52.2, 78.3]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roberto Torres Morales,23947.0,Right Midfield,3,Osasuna,422,['bfff3f67-fe02-47e6-96b4-e84f322a398d'],22,,,,,,,,,,,,,,,,,Osasuna,422,00:00:22.315,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,904ef4c4-6374-4c32-bc98-146e2fb590a1,35,,,"[66.7, 75.1]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Enrique Barja Afonso,24315.0,Left Center Forward,3,Osasuna,422,['33212bf9-d609-4863-a4a8-30b2222ebb54'],24,,,,,,,,,,,,,,,,,Osasuna,422,00:00:24.303,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e7ba4c35-bf49-42fd-af39-52a0663cc9c4,37,,,"[55.9, 1.1]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,4,Barcelona,217,['7d2cb12c-2835-4cf4-89cd-6fd2cfcc6793'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.222,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,3154529b-1c8d-435b-8edb-fb276e366509,39,,,"[48.1, 1.5]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['fda577ee-17f5-46a9-8fb5-b8f60b2e592c'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:00:25.663,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e4feb2e0-c3c5-45c4-ab17-0cd88609671f,43,,,"[27.8, 3.8]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,"['6169f15c-1542-4e40-ab1c-207697c3a797', 'eac44107-94aa-4338-9555-6593b1a72565']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:00:29.961,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,e3073f84-9323-4534-9faa-44c70ce4bb6b,46,,,"[11.8, 29.9]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marc-André ter Stegen,20055.0,Goalkeeper,5,Barcelona,217,['a0754fba-700a-4914-a8e5-2f2576ba3b90'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.473,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,cac2e356-a627-4777-8da8-1b0235589e3c,49,,,"[20.8, 35.1]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Center Back,5,Barcelona,217,['b3b9d138-642d-4185-82aa-80dc235648b5'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:00:34.867,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,c675c339-051e-45eb-b5f3-fd1d69bbcc2e,52,,,"[50.1, 4.6]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,['1073945e-e342-4517-85d2-93f1ed47a283'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.771,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,ff4847e0-60d5-455e-942d-037212943037,55,,,"[70.8, 0.5]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['fa60fe50-74d4-444c-9593-19125be89792'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:00:47.766,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,64b1a087-e2ea-4709-ac91-1c2fc0accc5c,59,,,"[59.2, 7.8]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,['31a6daad-b190-4820-ac27-7310f7f17fd8'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.047,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,928025ef-24a8-4252-8934-680810efc95e,62,,,"[44.0, 24.9]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Center Back,5,Barcelona,217,['e4beae23-8107-44c6-aa7f-8889655ea714'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.870,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,676edd17-7b07-4369-a6f4-56532612d0b8,65,,,"[71.3, 38.0]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,5,Barcelona,217,['5c7d349a-8f4e-48e8-a00e-33bb8d9945b5'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.758,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,405774be-4c5e-49cd-b818-32750d640a79,67,,,"[79.5, 36.6]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,5,Barcelona,217,['32309fed-8e57-47ef-b076-cf40872f178d'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:00:55.616,Ball Receipt*,,2020/2021
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,66128420-62ee-43c6-801b-64041ca88276,69,,,"[66.7, 40.4]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Calleri,6930.0,Right Center Forward,5,Barcelona,217,['ebc6b53a-eb12-4e43-a394-3c5e5d1207a7'],58,,,,,,,,,,,,,,,,,Osasuna,422,00:00:58.012,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,d06bf5e4-590f-47ab-b4a5-97c8d4c59a77,72,,,"[39.9, 36.6]",3773665,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Clément Lenglet,6826.0,Center Back,5,Barcelona,217,['2f12cac9-2b74-42ac-84f1-b98554eab9bf'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:00:59.345,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4735d4ae-67e8-467c-8099-3233996bd7a4,75,,,"[42.3, 14.5]",3773665,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,5,Barcelona,217,['0ffff53b-f6b2-4762-93e0-8df384a2c1d4'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:01:02.476,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,4d549c6d-dd46-4af5-8aa3-b25e8534076e,78,,,"[85.8, 15.7]",3773665,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,5,Barcelona,217,['c1f28876-ab14-4883-b4b8-28522fecaa0f'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.976,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,cbee61ce-06ae-49ff-997d-c1df614a42a4,81,,,"[86.2, 1.7]",3773665,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['81a29d3b-a7c6-48e8-97c6-b2832ee84add'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.948,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,75b0acd2-681e-452e-a8b2-f9143bc5e98e,84,,,"[100.4, 0.9]",3773665,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Griezmann,5487.0,Left Center Forward,5,Barcelona,217,['5d60a064-96ba-4740-beea-8bbf363372f0'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:01:12.607,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,ded8642d-fbdf-4023-9ae7-5a9f76c089d2,87,,,"[92.0, 11.8]",3773665,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Wing Back,5,Barcelona,217,['5257354a-d2af-4110-bc3f-dce54333007e'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:01:14.670,Ball Receipt*,,2020/2021
