ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[48.7, 62.4]",,,,,,,,,,,,0.5455,,,,,,,,,,,,,90349965-588d-42e7-8ca0-b0e3274d7785,152,,"[52.2, 64.6]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,8,Barcelona,217,"['1b10c621-1fcd-4280-b626-2113580fd59e', '69524b3d-9c42-4114-8c2a-a86d657994a1', 'ececc593-ee1e-4403-a386-9e41667cc3a2']",21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:21.380,Carry,True,2015/2016
,,,,"[16.5, 29.9]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,6f52c021-c1ce-443d-80f2-0286fe8993e9,159,,"[16.9, 30.2]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,"['1799579c-dd5b-40b3-a264-fe6350198fcf', '6ebcd229-a57a-41fd-ba59-a1544594a8a4']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.705,Carry,,2015/2016
,,,,"[23.9, 24.8]",,,,,,,,,,,,0.079956,,,,,,,,,,,,,5954d0bd-28cd-499f-87ab-9b2c49d34c9a,162,,"[24.1, 24.8]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['8efaba8e-ce94-49b8-bb78-446fae3b61df', 'bda49e20-5bd1-44ca-aeda-336bc623b993']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.711,Carry,,2015/2016
,,,,"[24.7, 51.1]",,,,,,,,,,,,1.369824,,,,,,,,,,,,,07234035-cf0d-4680-be30-38278c505eb2,165,,"[24.1, 50.5]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['1e29b0e5-7813-4bff-b278-794d7ac2f7f6', '3d310ee3-3823-4332-83ef-098e1863eacb']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.059,Carry,,2015/2016
,,,,"[33.6, 70.7]",,,,,,,,,,,,0.895256,,,,,,,,,,,,,1b78c1c1-bae5-4de0-87bf-14b25cf5d7d4,168,,"[33.6, 70.7]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['88651031-683e-4103-8a76-623a2126a342', '88d2e3d3-99dd-4a50-bf93-3ac66c099d01']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.197,Carry,,2015/2016
,,,,"[19.8, 55.4]",,,,,,,,,,,,0.313669,,,,,,,,,,,,,c6ac8cfe-432d-41ad-9d18-e1cca5d70b8b,171,,"[19.8, 55.4]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['9d9ff262-459d-41c8-a951-4073f9353d2f', 'cbb83bc3-1995-4d7c-99c5-9ea58dbe668f']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.845,Carry,,2015/2016
,,,,"[20.7, 23.3]",,,,,,,,,,,,0.622947,,,,,,,,,,,,,9b95451b-c738-4c55-8d22-092fca5efa3a,174,,"[21.6, 25.5]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,"['088c3f08-373e-4267-a6d4-cca52db36858', 'c628b82a-f228-4f78-8870-0e9addbc641c']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.848,Carry,,2015/2016
,,,,"[21.5, 52.6]",,,,,,,,,,,,0.2787,,,,,,,,,,,,,50e3ec9d-2336-42e8-bb45-ebebce294e4d,177,,"[21.5, 52.3]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['161de738-fafb-4749-9b20-3560670a2b5f', '7cef99cd-4471-487d-bca7-7762ea95b5dc']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.663,Carry,,2015/2016
,,,,"[9.7, 44.1]",,,,,,,,,,,,1.6667,,,,,,,,,,,,,d7d8857c-7491-46e8-abb8-a6b7115736dd,180,,"[9.9, 42.9]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,"['241597ca-beea-4931-87ef-5eeaefc62ed5', '869f6de0-f0ab-4b04-a577-651840e057c5', 'ae129509-ce74-464f-abcd-06524347bf31']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.930,Carry,True,2015/2016
,,,,"[10.1, 63.0]",,,,,,,,,,,,1.191633,,,,,,,,,,,,,ebd2bb33-7de9-48b9-93f2-ba33a70895f8,185,,"[10.8, 62.3]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['1766cc1a-aafb-4570-a712-3c29962d6e3c', '30b6376e-02af-461c-9375-2631932f077d', 'e8b3e0e9-84de-4c21-b068-3d100543850a']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.280,Carry,True,2015/2016
,,,,"[17.2, 76.2]",,,,,,,,,,,,0.8165,,,,,,,,,,,,,307de946-ca0c-4135-9222-7b309a5c4353,188,,"[17.3, 76.0]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['05acc811-9761-442e-98a8-7034ac17a3b9', 'f4b2603d-bb24-40a8-bda3-0fc4a4536074']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.690,Carry,,2015/2016
,,,,"[26.4, 49.8]",,,,,,,,,,,,2.3761,,,,,,,,,,,,,549e9b6c-40e1-4f1b-a8fd-a6fc1c637cb4,191,,"[25.5, 58.6]",267576,3,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['3a523fc6-41d7-48d0-b3db-41ef27ce6521', '77043605-0a7d-4505-806d-41a1581a53c2', 'e02128af-3595-4359-a78b-e2809f67068b']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.911,Carry,True,2015/2016
,,,,"[21.9, 52.9]",,,,,,,,,,,,3.890954,,,,,,,,,,,,,ca2e3670-1862-4570-9200-a81ca4474797,195,,"[14.3, 57.6]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['61e5d657-8c25-463e-9fd4-4b90e4e5aa66', 'aa2209a1-2740-47f7-a85a-b80eba83de77']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.781,Carry,,2015/2016
,,,,"[20.7, 19.4]",,,,,,,,,,,,0.699977,,,,,,,,,,,,,06964ec8-95ad-454e-a7db-05c6f4323320,198,,"[20.4, 19.5]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,"['187ca458-0520-422a-9cc9-f02cc7757cf9', '91cc1250-78df-480d-9554-a505cac35046']",8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.088,Carry,,2015/2016
,,,,"[33.7, 2.3]",,,,,,,,,,,,0.6816,,,,,,,,,,,,,9d35358b-2cc5-46ae-b3b8-3a80eb2917d3,201,,"[33.7, 1.9]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['1de081b3-7430-4000-a959-7a0f05543f3b', 'd9a8c5b9-e290-4949-9fcb-2f8bc2b6ef69']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.337,Carry,,2015/2016
,,,,"[44.6, 19.5]",,,,,,,,,,,,0.08,,,,,,,,,,,,,93dece36-f194-4e5f-a081-b68ddf6e87f7,204,,"[44.6, 19.5]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['1c79fa8c-65c5-449a-b22f-677c4051acee', 'b35cb662-8109-4abe-b77f-4120b59a8080']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.054,Carry,,2015/2016
,,,,"[41.0, 51.5]",,,,,,,,,,,,5.937624,,,,,,,,,,,,,5951257f-732b-48d8-befd-2e89b650c6a0,207,,"[19.4, 44.9]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,"['3778ba11-978e-4b51-8345-8a4ce59cf335', '41f6d139-bc70-4d07-a98a-cb6c83c8733f']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.439,Carry,,2015/2016
,,,,"[52.8, 72.6]",,,,,,,,,,,,1.203721,,,,,,,,,,,,,7402baf3-22e0-47c0-9848-15d3dee14e9d,210,,"[51.3, 73.2]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['4c3c996e-051e-4a38-aba0-fc18c1e9b08b', '728c529c-1135-4ed7-a643-58ec597f0207']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.458,Carry,,2015/2016
,,,,"[60.6, 76.2]",,,,,,,,,,,,0.9647,,,,,,,,,,,,,67569c4d-4b11-4eb7-8aa8-ec9f5afb1069,213,,"[60.7, 76.4]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,"['27a76fc9-a4d4-46de-a395-3c84fde754eb', '8865bb13-1d1c-481b-ae0c-8192023e12a4', 'a2fff2a2-3169-4747-b63a-e734e52727a6']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.626,Carry,True,2015/2016
,,,,"[70.7, 74.7]",,,,,,,,,,,,0.6193,,,,,,,,,,,,,d372089b-925b-479e-8858-5d9fc507fa15,218,,"[71.0, 74.0]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,8,Barcelona,217,"['26afe954-cfed-4e92-93c4-c34e095c7932', '2c1d1caf-b65d-453a-bb56-7e8720a4dec1', '2f1074d5-ffb5-4c89-8bcc-24c234c5c797']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.486,Carry,True,2015/2016
,,,,"[68.2, 67.9]",,,,,,,,,,,,1.7518001,,,,,,,,,,,,,bf829b70-5b56-42df-95a7-04f56d729d7e,223,,"[65.4, 74.6]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['001db1a0-91d6-4ebf-b039-8b2fa6e9eeda', '383159bd-ed90-41bb-a735-9e5e4b55da24', 'bf6d1eeb-01b4-40bf-b252-47dc431f5ed9']",33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.040,Carry,True,2015/2016
,,,,"[77.2, 67.2]",,,,,,,,,,,,0.5773,,,,,,,,,,,,,e9851198-516e-4bb1-b426-2340f6b1ec34,229,,"[79.5, 66.8]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,"['44c244ee-c82b-4e09-9e3b-ec2c3c442282', '9c93f56e-6515-4c0e-a011-cffc8bc2648b', '9ce7f703-483f-47ae-bdfd-2068a3c60b38', 'ac7d3c25-727b-4097-b628-181400c86d36']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.644,Carry,True,2015/2016
,,,,"[41.2, 4.6]",,,,,,,,,,,,0.1083,,,,,,,,,,,,,d6f93d59-8e22-4db0-8702-24d1cfa08d26,234,,"[41.0, 3.1]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Filipe Luís Kasmirski,6320.0,Left Back,9,Barcelona,217,"['5a614c45-b30a-4767-95f5-1b44182c745f', '859a31d2-b5b2-421b-a61a-b63a30cac0b1', 'b87333ce-83a4-4e82-ad91-6f9c78652387']",37,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:37.549,Carry,True,2015/2016
,,,,"[72.9, 70.2]",,,,,,,,,,,,1.471146,,,,,,,,,,,,,964d1d5a-b68a-49a0-8544-a4433b1166ab,237,,"[72.1, 72.9]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,"['e90801e4-d539-4c33-a408-b9f48fa67ae5', 'f7e27823-7e03-452e-ac84-694fe09355bf']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.922,Carry,,2015/2016
,,,,"[86.4, 26.6]",,,,,,,,,,,,9.700174,,,,,,,,,,,,,46b6226a-bd4e-4c58-a947-e38639776309,240,,"[95.6, 16.5]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,"['10402803-4257-4005-a925-180ebb7f16bf', '39387f27-2cbf-4c6f-a8c5-0e947e83d922', 'b59f3b24-5d6b-4219-8212-21c59bb3d5f5']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.091,Carry,True,2015/2016
,,,,"[87.1, 57.5]",,,,,,,,,,,,3.356657,,,,,,,,,,,,,a6db09aa-2f22-48b2-b8ec-d959996da359,248,,"[88.3, 56.5]",267576,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['0ae1318a-ced3-400b-9355-db31a99c8a6b', '6f9a0b9d-716d-4d12-83a7-68502d745ac6', '91d402d6-9326-461e-a326-543f27b1ed50']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.555,Carry,True,2015/2016
,,,,"[80.7, 40.6]",,,,,,,,,,,,0.42853,,,,,,,,,,,,,47a35be6-ad7a-4f56-94d7-7ba8fa9bb59b,251,,"[80.7, 40.6]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['16c91459-0487-43ef-8b8d-603c96392dab', '5ab53214-4b4b-4480-99c0-18c1a3a00ca4']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:05:00.718,Carry,,2015/2016
,,,,"[86.4, 22.4]",,,,,,,,,,,,1.8528,,,,,,,,,,,,,a43362f3-5a6f-4154-8e67-5afb91cadeec,254,,"[85.9, 22.4]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['baab2364-7c24-467d-95c8-c8e59fb134b0', 'e94c7f7d-31f2-4752-9047-e787c0beaca2']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.707,Carry,,2015/2016
,,,,"[78.1, 33.1]",,,,,,,,,,,,1.0536,,,,,,,,,,,,,dd514730-ee19-4ec0-aed4-daa83946d7d6,257,,"[82.0, 35.2]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,"['41ac939f-47bb-4aa9-ba78-417f13983e8c', '4ea58a75-5989-4472-9a44-21119081d47f']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.557,Carry,,2015/2016
,,,,"[82.1, 52.7]",,,,,,,,,,,,1.241517,,,,,,,,,,,,,2836533b-6092-4f3c-a732-afb1df96ef2c,260,,"[82.1, 52.7]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,"['2e4de96a-7a72-4755-be4d-6de15eae8233', '5a786e03-51b5-4b10-86b7-d193ecb056c7']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.694,Carry,,2015/2016
,,,,"[111.0, 14.1]",,,,,,,,,,,,1.0018,,,,,,,,,,,,,4e6fcc25-ef9f-41f1-968c-375fbc86a27b,263,,"[109.1, 10.8]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,"['2661b902-8af2-4ae8-bfda-d1b87c4b52f0', '9b4b8926-56bf-4403-83ed-dcdc1dfedc07', 'd64d04ca-4aec-4919-bf48-ee8ac696fec4']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.335,Carry,True,2015/2016
,,,,"[103.1, 7.4]",,,,,,,,,,,,4.685394,,,,,,,,,,,,,4ae3f3e8-e30f-45b1-a7aa-4f01aca85bd6,267,,"[95.7, 16.3]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['3944f48f-3299-4247-94e4-13cc046f8e2b', '7462a230-79e6-423c-928f-a771c8803a7a', 'b8df9ee4-d159-47b0-a086-aeba790153d4']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.615,Carry,True,2015/2016
,,,,"[79.7, 19.0]",,,,,,,,,,,,1.359669,,,,,,,,,,,,,52d29ea4-a527-4075-bfc3-f3fad52f8b52,273,,"[79.1, 6.4]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,"['d48ba472-5aeb-48a5-b309-30b6270aa895', 'f5f3746a-faa7-45f4-9f4c-62a09d1d70eb']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.396,Carry,,2015/2016
,,,,"[63.9, 47.6]",,,,,,,,,,,,1.33409,,,,,,,,,,,,,c514c46a-e7b4-4e41-beb0-c454e9db4582,276,,"[61.5, 43.0]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,"['6de2a593-b393-4fdf-a497-50b53d897ab1', 'bd50612f-8c3f-45fa-886b-1710bf6f2209']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:05:29.641,Carry,,2015/2016
,,,,"[77.8, 72.1]",,,,,,,,,,,,1.949461,,,,,,,,,,,,,2a5b7da9-8cfc-4550-9c8a-e5ad51ad284e,279,,"[75.6, 73.2]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['7d514961-9a2e-44eb-8ff3-9ebde0803cc8', '85c6bf2c-a084-4872-9d06-0027184ff4c3']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.855,Carry,,2015/2016
,,,,"[85.9, 57.9]",,,,,,,,,,,,1.685922,,,,,,,,,,,,,a55c9355-b246-4511-bc8f-f07749001e15,283,,"[92.4, 57.0]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,"['1498f32a-ac4b-4884-ae97-725809daa2c2', '24fb5da7-3fd7-4a75-8269-ff3a60cd1f9f', 'a8cf1761-ef5d-44d6-9a50-c0705af78e98']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.263,Carry,True,2015/2016
,,,,"[68.6, 58.9]",,,,,,,,,,,,1.188662,,,,,,,,,,,,,81a170aa-ecfc-497a-af7c-68775647d79c,290,,"[71.3, 57.6]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,"['b8b00053-9039-4c0c-baf8-1298e5626f71', 'feead51b-dfdb-451e-8769-97c3fbeece73']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.796,Carry,,2015/2016
,,,,"[67.4, 37.9]",,,,,,,,,,,,2.498222,,,,,,,,,,,,,3cf320da-ae51-49b9-a55d-30b083a00b7a,293,,"[64.0, 36.5]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,"['ba087c51-2976-4979-93da-fbab877fe9f4', 'f19c4f9e-9865-4d35-90dd-34487ef41b67']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.688,Carry,,2015/2016
,,,,"[79.5, 52.7]",,,,,,,,,,,,2.360371,,,,,,,,,,,,,ff8f80d4-1a4c-4aa1-91e1-bb554385e9a8,296,,"[79.5, 52.7]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,"['101beecc-cb09-4ee9-9456-03c141995a0a', '4269256f-b10f-4d1d-8e1b-d6d7807217b4']",47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.445,Carry,,2015/2016
,,,,"[77.6, 72.3]",,,,,,,,,,,,0.4353,,,,,,,,,,,,,db9a7253-d3af-4dab-a184-a3ee94ad4bcc,300,,"[79.3, 73.2]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,"['270a5afb-b251-4372-994f-2269cc347b41', 'c17de652-be4f-4c86-b9ce-dbe365bba0e5', 'c8ae24aa-8590-4f4a-8fc1-e874fc1fcec3']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.696,Carry,True,2015/2016
,,,,"[92.8, 75.4]",,,,,,,,,,,,2.6071,,,,,,,,,,,,,a8d8741f-e420-41d9-b0ec-57dd01810c1d,304,,"[90.4, 74.3]",267576,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,"['5c7e36c1-8170-4728-9d28-c64a46c36f3a', '71172f9b-807d-401c-a194-8e70d063baa0', '80a57501-4624-4af3-8c53-51944c861d9e', 'f284bcee-d982-49f1-ac87-f8db110eccca']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.355,Carry,True,2015/2016
,,,,"[77.4, 72.6]",,,,,,,,,,,,0.199975,,,,,,,,,,,,,01e94959-381f-4a46-bfb5-d2cf38b4e5b6,312,,"[78.6, 72.6]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,12,Barcelona,217,"['193be006-f347-417f-848e-8ccfc7666cf3', 'e0f67aa2-866e-479c-84d1-60480aac1418']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:07:04.660,Carry,,2015/2016
,,,,"[61.1, 57.0]",,,,,,,,,,,,0.853439,,,,,,,,,,,,,fcffdf6c-aa26-4c4c-8169-f1694eb0b56e,315,,"[62.8, 57.3]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['16e951a0-6c4b-4959-8465-f8ff03632585', 'a7eef5b3-5330-4f30-ab18-a1e1361f7145']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:07:06.791,Carry,,2015/2016
,,,,"[56.7, 35.9]",,,,,,,,,,,,0.5216,,,,,,,,,,,,,b3ad55f8-9e1e-4603-99b6-346150592a99,318,,"[56.7, 35.9]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,"['2daff6a4-ed2e-4014-99fa-f97c4b064c64', '77d69544-cbce-47a7-b662-77094a531099']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:07:09.238,Carry,,2015/2016
,,,,"[64.7, 16.5]",,,,,,,,,,,,0.651066,,,,,,,,,,,,,b02a6117-b1a0-4157-94fd-f947ba394c06,321,,"[64.7, 16.5]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,"['72471465-20a8-4820-97e1-3fdf895c403c', '9d6d6ccd-1bc3-4e3a-b066-c04d1a48646d']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:07:11.056,Carry,,2015/2016
,,,,"[76.8, 3.8]",,,,,,,,,,,,2.704662,,,,,,,,,,,,,5fa6251a-0432-4f09-8cee-70d39bb8b58c,324,,"[76.4, 3.0]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,"['07494307-98b3-4db3-9960-c7c06704698c', '6c2b49ab-c0c3-4181-b3e7-07d3ced34d18']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:07:13.134,Carry,,2015/2016
,,,,"[69.9, 12.4]",,,,,,,,,,,,0.48093,,,,,,,,,,,,,70c3abfc-8f64-416f-88bb-284cd8a2720d,327,,"[71.0, 12.0]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,"['000323a5-6b5a-4fc1-9b20-c7ca8ae76c87', '6e88c23e-282c-4e48-aebf-f0a50d02557c']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:07:17.389,Carry,,2015/2016
,,,,"[64.3, 30.2]",,,,,,,,,,,,0.979118,,,,,,,,,,,,,d682931b-eb46-47e8-adc7-e975b5e59107,330,,"[64.3, 29.9]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['2496f0ca-a814-481f-b608-9b05d772b196', '97974a01-2b30-466e-8428-b611a7c2c499']",19,,,,,,,,,,,,,,,,,Barcelona,217,00:07:19.246,Carry,,2015/2016
,,,,"[68.8, 58.0]",,,,,,,,,,,,1.455671,,,,,,,,,,,,,a84aa09c-e145-4d80-b438-92a99dc69db7,333,,"[69.6, 56.6]",267576,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['a678eefb-153d-49da-ab76-4a6781eed224', 'f7539acd-9aad-4100-8fd6-17524bf16ff9']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:07:21.474,Carry,,2015/2016
