bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.7684,,,,,,,,,,,,,,890842df-7096-46f7-ae8f-4d8caedea503,104,,,"[87.0, 74.0]",16275,1,,,,,-1.8370484,,Right Foot,,,"[84.0, 63.0]",,Ground Pass,11.401754,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['5aed0d56-0ddb-4aae-bbb8-337c83c51c8b'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.281,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.2388,,,,,,,,,,,,,,cbefb66b-de16-4cee-8fe6-213255798b47,107,,,"[84.0, 63.0]",16275,1,,,,,-1.7126933,,Right Foot,,,"[82.0, 49.0]",,Ground Pass,14.142136,,,,,Carles Aleña Castillo,13599.0,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,6,Barcelona,217,['ff01cc6f-6d34-479c-9a1a-1a401697fe87'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.420,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.412423,,,,,,,,,,,,,,93293533-762c-4024-a0de-e96926826003,110,,,"[84.0, 48.0]",16275,1,,,,,-1.2742505,,Left Foot,,,"[95.0, 12.0]",,Ground Pass,37.64306,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,6,Barcelona,217,['5f1f061f-b52c-41b1-953b-ecaf65675ced'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:57.952,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.987641,,,,,,,,,,,,,,87bd898a-d817-4843-b91b-b71595976bf5,114,,,"[103.0, 11.0]",16275,2,,,,,2.427502,,Right Foot,,,"[88.0, 24.0]",,Ground Pass,19.849434,,,,,Carles Aleña Castillo,13599.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,6,Barcelona,217,"['30b29144-e7b3-46da-ae8a-e1e3ce5266bc', '349b302f-7d7b-4135-8e51-8cfa2b6b8e7a']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.632,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.519856,,,,,,,,,,,,,,183b146b-0d3e-474c-a12b-7a9d833b02f9,117,,,"[86.0, 26.0]",16275,2,,,,,1.9379702,,Left Foot,,,"[76.0, 52.0]",,Ground Pass,27.856777,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,6,Barcelona,217,['c58269a3-a825-47d9-bdd9-c625584efff7'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.977,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8775,,,,,,,,,,,,,,c1610e9e-0598-4653-b690-e7c07659bff4,120,,,"[86.0, 62.0]",16275,2,,,,,0.71883,,Right Foot,,,"[94.0, 69.0]",,Ground Pass,10.630146,,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['8ffd9fa2-4b47-43a6-a814-b46398754949'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.169,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.7433,,,,,,,,,,,,,,bd93683d-39ab-474f-ae08-e245f549bfb0,133,,,"[85.0, 59.0]",16275,2,,,,,-1.849096,,Right Foot,,,"[77.0, 31.0]",,Ground Pass,29.12044,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['21ab6cc8-8925-488d-9ff8-f1d855f78141'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.072,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.4359,,,,,,,,,,,,,,9b5832fa-3dca-45c2-809e-270357f04389,136,,,"[77.0, 29.0]",16275,2,,,,,-1.1659045,,Right Foot,,,"[86.0, 8.0]",,Ground Pass,22.847319,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,6,Barcelona,217,['938700a3-5bdf-4547-a47d-e3c703f7339d'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.724,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9235,,,,,,,,,,,,,,322dba13-35b5-402c-9251-478d4cacc6c0,141,,,"[84.0, 12.0]",16275,2,,,,,2.1293957,,Right Foot,,,"[79.0, 20.0]",,Ground Pass,9.433981,,,,,Carles Aleña Castillo,13599.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,6,Barcelona,217,"['3f978bbc-e22e-4fea-9f7d-80563d0722d4', '6792533f-f815-4182-8993-cdce0809ba7e']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.698,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.105793,,,,,,,,,,,,,,61e2f131-8335-41b7-8c90-5eec96582d9d,144,,,"[79.0, 19.0]",16275,2,,,,,-2.1995926,,Left Foot,,,"[71.0, 8.0]",,Ground Pass,13.601471,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,6,Barcelona,217,['c1dd0bf5-a03c-4e3f-bed2-e4602477b6cb'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:25.702,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.841126,,,,,,,,,,,,,,a810abb7-926f-48b5-b5c2-4a95cfe091ee,146,,,"[71.0, 9.0]",16275,2,,,,,1.3045443,,Right Foot,,,"[74.0, 20.0]",,Ground Pass,11.401754,,,,,Carles Aleña Castillo,13599.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,6,Barcelona,217,['eeabe5d4-919d-4b79-9691-64d19236ab1c'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:26.808,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.3893,,,,,,,,,,,,,,93d0b7d6-b6c9-4424-8579-1add40d3ab60,149,,,"[72.0, 21.0]",16275,2,,,,,1.7894653,,Left Foot,,,"[66.0, 48.0]",,Ground Pass,27.658634,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,6,Barcelona,217,['19de124f-8e64-4183-84b8-eeb6767d0c31'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.146,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.127114,,,,,,,,,,,,,,52453fa5-bc5e-491b-b2f7-fdcf4d6e5e00,152,,,"[68.0, 50.0]",16275,2,,,,,1.1441689,,Right Foot,,,"[78.0, 72.0]",,Ground Pass,24.166092,,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['c9d0faff-9009-4681-aadd-3cf42732abb0'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.173,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.172669,,,,,,,,,,,,,,81194db4-12cc-4b5d-ba87-581bff4dbf0e,155,,,"[79.0, 72.0]",16275,2,,,,,0.7853982,,Left Foot,,,"[86.0, 79.0]",,Ground Pass,9.899495,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,6,Barcelona,217,['0acc24d1-0488-4fd8-9db3-2695b62ab44a'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.775,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9387,,,,,,,,,,,,,,2d9f5fcb-3f7b-4df2-8ac3-4c87895c7963,158,,,"[86.0, 77.0]",16275,2,,,,,-2.5213432,,Right Foot,,,"[79.0, 72.0]",,Ground Pass,8.602325,,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,['ddd31905-6b37-4394-9b92-5205f4b5958b'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.028,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1717,,,,,,,,,,,,,,5d81f9de-ec85-482b-a28d-9b2d57210bfd,161,,,"[80.0, 68.0]",16275,2,,,,,-1.5137155,,Right Foot,,,"[82.0, 33.0]",,Ground Pass,35.057095,,,,,Carles Aleña Castillo,13599.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,6,Barcelona,217,['ef85ed1f-bb47-4a0e-b9a5-0262b36e3d46'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.217,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.9142,,,,,,,,,,,,,,c1a5aeaf-aa11-4589-8479-fe101a6061a2,165,,,"[81.0, 50.0]",16275,2,,,,,2.7928216,,Left Foot,,,"[70.0, 54.0]",,Ground Pass,11.7046995,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,6,Barcelona,217,['df17fbdb-103c-4c03-8519-439e0fc6e8e8'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.421,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.6677,,,,,,,,,,,,,,f7e06a2b-f0a1-4a0f-94d1-02b4ab8da0e5,168,,,"[72.0, 54.0]",16275,2,,,,,-1.0379524,,Right Foot,,,"[95.0, 15.0]",,High Pass,45.276924,,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,"['0e4e032b-5142-4013-8d49-3fc227559e25', 'd9f156cf-2e2d-47f2-b419-e57a87367aca']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.142,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1637,,,,,,,,,,,,,,fc584b10-e69d-4f9f-9718-82d557d29771,172,,,"[95.0, 1.0]",16275,2,,,,,2.0344439,,,,,"[88.0, 15.0]",,Low Pass,15.652476,,,,,Carles Aleña Castillo,13599.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,7,Barcelona,217,['12b528ed-ed37-45c9-9dbb-fbe97950b8c0'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.347,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.986868,,,,,,,,,,,,,,eeeb09ea-d8a7-41f6-b73e-5909a2c301be,175,,,"[86.0, 14.0]",16275,3,,,,,2.9441972,,Left Foot,,,"[76.0, 16.0]",,Ground Pass,10.198039,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,7,Barcelona,217,['724780b3-1308-4347-a035-af6b07076b8a'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.605,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.848653,,,,,,,,,,,,,,e96e200a-2079-4f5c-b05b-2830a640dd60,178,,,"[75.0, 17.0]",16275,3,,,,,1.943784,,Left Foot,,,"[66.0, 40.0]",,Ground Pass,24.698177,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,7,Barcelona,217,['07dad562-ddd1-4ea5-ac62-87ccdeb2151b'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.752,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.83918,,,,,,,,,,,,,,19973c87-08df-4a83-9715-0c3ef296b537,181,,,"[66.0, 41.0]",16275,3,,,,,-1.4056476,,Right Foot,,,"[68.0, 29.0]",,Ground Pass,12.165525,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['f49aeb70-c64e-4946-8b16-8cc2e4f2de4e'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.822,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.737094,,,,,,,,,,,,,,36e5790b-acc5-47f0-a435-3ea6b04d65e5,184,,,"[71.0, 26.0]",16275,3,,,,,-0.16514868,,Left Foot,,,"[77.0, 25.0]",,Ground Pass,6.0827627,,,,,Carles Aleña Castillo,13599.0,,,,,,1,From Throw In,Samuel Yves Umtiti,5492.0,Left Center Back,7,Barcelona,217,['cd1c186c-ebfa-42e1-90d7-30d521ddaef3'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:08.760,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.695566,,,,,,,,,,,,,,cda96a06-c428-4537-a4d4-044feb9c6abf,187,,,"[77.0, 24.0]",16275,3,,,,,2.016902,,Left Foot,,,"[66.0, 47.0]",,Ground Pass,25.495098,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Aleña Castillo,13599.0,Left Center Midfield,7,Barcelona,217,['20513a3e-5792-4039-8063-6a9717bdb53d'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.788,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.405109,,,,,,,,,,,,,,52ce8292-0b11-40dd-8577-7085387ed41a,190,,,"[67.0, 48.0]",16275,3,,,,,1.3370532,,Left Foot,,,"[72.0, 69.0]",,Ground Pass,21.587032,,,Incomplete,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,"['9ba88773-db75-431a-ae31-18fafed8a2f9', 'f5163a34-cc5d-472b-a018-053af41287ef']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.044,Pass,,2018/2019
,,,,,,,,,,,,,,,,3.2223,,,,,,,,,,,,,,55419652-38ac-443f-823e-ec55a2afc7b0,197,,,"[66.0, 1.0]",16275,3,,,,,0.28605145,,,,,"[83.0, 6.0]",,High Pass,17.720045,,,Incomplete,,Borja González Tomás,6566.0,,,,,Throw-in,1,From Throw In,Rubén Duarte Sánchez,6612.0,Left Wing Back,8,Deportivo Alavés,206,"['47693839-bfd1-4502-a1ad-6560dc86145c', '594b1bdd-ad37-4fb6-a90e-e54b160bf6ab']",41,,,,,,,,,,,,,,,,,,Deportivo Alavés,206,00:03:41.082,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.278798,,,,,,,,,,,,,,47693839-bfd1-4502-a1ad-6560dc86145c,200,,,"[38.0, 75.0]",16275,3,,,,,-2.1293957,,Right Foot,,,"[23.0, 51.0]",,Low Pass,28.301943,,,,,Samuel Yves Umtiti,5492.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,"['3b9a8d25-0c1e-4ed8-8728-fa12da9bb103', '55419652-38ac-443f-823e-ec55a2afc7b0']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.304,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.55648,,,,,,,,,,,,,,99dfe4e0-4c1e-4e42-92b3-cf7873854220,203,,,"[58.0, 29.0]",16275,3,,,,,0.32175055,,Left Foot,,,"[64.0, 31.0]",,Ground Pass,6.3245554,,,,,Carles Aleña Castillo,13599.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,9,Barcelona,217,['af13704d-6bc8-49ad-86c3-e08c7f854dbe'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.975,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.4343,,,,,,,,,,,,,,04969702-c84c-435a-932b-9a0050efc6b6,206,,,"[66.0, 28.0]",16275,3,,,,,-1.2753555,,Left Foot,,,"[73.0, 5.0]",,Ground Pass,24.04163,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,9,Barcelona,217,['e57686b8-3453-48aa-86f9-a0606a4e6032'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.640,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.0168,,,,,,,,,,,,,,04318534-3f4d-4f19-b9cc-e19fef35e3ef,210,,,"[75.0, 5.0]",16275,3,,,,,2.2455373,,Right Foot,,,"[67.0, 15.0]",,Ground Pass,12.806249,,,,,Carles Aleña Castillo,13599.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,"['0cf73438-abaf-4bc7-8638-e2e130f7a7b4', '32a173c7-ef77-4850-9757-df05a92e08e5']",58,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.490,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.3573,,,,,,,,,,,,,,9e1a12ce-dbc8-4468-b200-bf7546d7919c,213,,,"[65.0, 17.0]",16275,4,,,,,-0.07677189,,Left Foot,,,"[78.0, 16.0]",,Ground Pass,13.038404,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,9,Barcelona,217,['da0d6755-f9dc-456a-bd88-eec1423bf010'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.619,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1898,,,,,,,,,,,,,,007ae41a-bcf6-4ee1-afd2-046a8432e46c,216,,,"[79.0, 16.0]",16275,4,,,,,-2.070143,,Right Foot,,,"[73.0, 5.0]",,Ground Pass,12.529964,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,['c354367d-cc1f-4853-b6e2-ccce471ea42a'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.337,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.7919,,,,,,,,,,,,,,bdeb6058-6afa-4935-997c-fcb02c3ebce2,220,,,"[72.0, 6.0]",16275,4,,,,,2.077895,,Left Foot,,,"[67.0, 15.0]",,Ground Pass,10.29563,,,,,Carles Aleña Castillo,13599.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,"['35fab6f0-c345-4d3e-8251-4050368dcf8f', '3b72fb72-da56-485e-ab52-dde967f2ed5f']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.278,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.7106,,,,,,,,,,,,,,0d6e5742-b0e4-4856-bb08-f4064cdbf3a7,223,,,"[66.0, 17.0]",16275,4,,,,,0.5404195,,Right Foot,,,"[76.0, 23.0]",,Ground Pass,11.661903,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,9,Barcelona,217,['d0d5972c-96ed-40b1-a6ca-5701c8970b06'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.080,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.3339,,,,,,,,,,,,,,65c193af-4489-4efb-8902-79141cae2208,226,,,"[78.0, 23.0]",16275,4,,,,,2.9078496,,Right Foot,,,"[57.0, 28.0]",,Ground Pass,21.587032,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,['7cd49066-3461-4fbe-8c9d-be1fdee3a53d'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.830,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.8602,,,,,,,,,,,,,,d9f1c246-316d-44c4-8914-d698ba972e2a,229,,,"[58.0, 28.0]",16275,4,,,,,1.665748,,Left Foot,,,"[56.0, 49.0]",,Ground Pass,21.095022,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,9,Barcelona,217,['20814926-3f0a-4fa0-a7be-de1d1b11e58d'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.618,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.210298,,,,,,,,,,,,,,3c678c85-8411-472e-9f1b-558a310d8df2,232,,,"[57.0, 52.0]",16275,4,,,,,1.2827408,,Right Foot,,,"[65.0, 79.0]",,Ground Pass,28.160255,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['0e18dc76-29ec-4e84-b5c6-54a380b70d4b'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.511,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,,a4a834a5-ed44-451c-aa6e-d01298660cbd,235,,,"[66.0, 76.0]",16275,4,,,,,-1.2793396,,Right Foot,,,"[69.0, 66.0]",,Ground Pass,10.440307,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,['4121dcbd-2b97-44ba-a297-9987998df567'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.637,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9153,,,,,,,,,,,,,,91aa6536-c1d8-473e-af19-1fdc1f4ee9c0,239,,,"[68.0, 66.0]",16275,4,,,,,2.3561945,,Right Foot,,,"[62.0, 72.0]",,Ground Pass,8.485281,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,9,Barcelona,217,"['9ae35d3a-f256-48f6-b2b5-52a5e5d8ac48', 'a066d200-c415-44c0-902c-e8219db1f761']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.547,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.693943,,,,,,,,,,,,,,39fe9ed9-62d8-4daa-be96-1dc65a214ddd,242,,,"[58.0, 68.0]",16275,4,,,,,-1.731559,,Right Foot,,,"[52.0, 31.0]",,Low Pass,37.48333,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,['a58514e5-cdf2-4be1-a9f9-a76c993c22f2'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.394,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.857,,,,,,,,,,,,,,61c778e9-18f9-4f6f-bfe2-d2f1cb913c82,245,,,"[65.0, 22.0]",16275,4,,,,,0.0,,Left Foot,,,"[70.0, 22.0]",,Ground Pass,5.0,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,9,Barcelona,217,['80861fbd-b2eb-473f-8171-cf9be399b0c9'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.640,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.171,,,,,,,,,,,,,,cfd66e68-4b64-4756-821e-b20ee8bc192a,249,,,"[71.0, 29.0]",16275,4,,,,,2.485897,,Right Foot,,,"[58.0, 39.0]",,Ground Pass,16.40122,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,['a98e96ee-9e35-4eab-93ed-b59eb3fbd70e'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.549,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.4962,,,,,,,,,,,,,,27e389d3-a6d6-49e9-8876-89a3d72f6460,252,,,"[60.0, 38.0]",16275,4,,,,,1.7818897,,Right Foot,,,"[57.0, 52.0]",,Ground Pass,14.3178215,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['e85d3d24-3a75-4842-ab0b-5cf78d833b99'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.760,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.0144,,,,,,,,,,,,,,b37dd900-dbac-4dd9-a603-3a34faddf95c,255,,,"[71.0, 52.0]",16275,4,,,,,-1.4382448,,Left Foot,,,"[73.0, 37.0]",,Ground Pass,15.132746,,,,,Carles Aleña Castillo,13599.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['775fe19b-6f3e-44bc-a2bf-63a720343c82'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.983,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.1391,,,,,,,,,,,,,,e0788782-480b-407c-a71e-c395c635b6b0,258,,,"[74.0, 37.0]",16275,4,,,,,-2.0344439,,Left Foot,,,"[71.0, 31.0]",,Ground Pass,6.708204,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Carles Aleña Castillo,13599.0,Left Center Midfield,9,Barcelona,217,['bff307b8-259d-4a45-82e9-fd818bed2151'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.207,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.9069,,,,,,,,,,,,,,b888a103-738f-497b-a7f0-2f2a0cec6cee,262,,,"[68.0, 36.0]",16275,4,,,,,-2.1375256,,Right Foot,,,"[61.0, 25.0]",,Ground Pass,13.038404,,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,['49647c94-7067-43a1-b0ba-a990faba7684'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.414,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.048706,,,,,,,,,,,,,,6842ebed-902f-4663-a086-3efe7cd1571e,265,,,"[62.0, 21.0]",16275,4,,,,,2.070143,,Left Foot,,,"[56.0, 32.0]",,Ground Pass,12.529964,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,9,Barcelona,217,['4f8d18cc-6f7f-4eff-8071-83e1c36133e0'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.149,Pass,,2018/2019
