50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.024283,,,,,,,,,,,,,d3a12613-7e18-41be-81fa-e22b6a597f9d,867,,"[72.8, 58.1]",267597,21,,,,,0.6556956,,Right Foot,,,,"[92.3, 73.1]",,Ground Pass,,24.60183,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,37,Barcelona,217,['6da72fe2-501e-446b-8791-dc58aeff66a9'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.228,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.339581,,,,,,,,,,,,,7fde2d64-b4af-439f-a847-182caa716177,870,,"[92.3, 73.1]",267597,21,,,,,-2.6113768,,Right Foot,,,,"[80.7, 66.3]",,Ground Pass,,13.446189,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,['3b834022-e4c4-4e76-8c66-a3f704977058'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:30.347,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.474518,,,,,,,,,,,,,eb46b188-becf-47e8-a5f6-e952321b2c96,873,,"[83.7, 68.3]",267597,21,,,,,0.59917533,,Left Foot,,,,"[96.0, 76.7]",,Ground Pass,,14.8946295,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,['1340386d-3fe8-422e-a217-8e12a0f27722'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:32.440,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.720086,,,,,,,,,,,,,d9c1db47-76e4-4458-b7d5-e1125cd4812f,876,,"[94.0, 74.6]",267597,21,,,,,-1.8593837,,Left Foot,,,,"[90.2, 61.8]",,Ground Pass,,13.352154,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,['60aa17de-0a88-442d-afc9-321326186c75'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.823,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.604768,,,,,,,,,,,,,f1526788-91ee-4e02-bf36-f8331935945f,879,,"[90.7, 62.5]",267597,21,,,,,-2.7509856,,Right Foot,,,,"[89.0, 61.8]",,Ground Pass,,1.8384776,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,37,Barcelona,217,['82fa5f42-7fc8-4a43-aec7-bbf98541e38b'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:38.242,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9936,,,,,,,,,,,,,2dff541d-b80c-4795-8a1d-9e70ae60fe5b,883,,"[90.2, 56.4]",267597,21,,,,,-1.0521421,,Left Foot,,,,"[102.7, 34.5]",,High Pass,,25.216265,,Incomplete,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,37,Barcelona,217,"['0ce12908-0dc6-4f05-bf45-e27fd80a574e', '96010c06-b414-476f-b38b-d96203240f67', 'f070c09d-aaaf-498c-8fb8-ab02d5f81d97']",39,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:39.607,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.454898,,,,,,,,,,,,,ec08f55d-f0c3-4888-b8eb-1e4f42d69ed8,889,,"[35.2, 24.6]",267597,21,,,,,1.836306,,Right Foot,,,,"[32.1, 36.0]",,Ground Pass,,11.813974,,,Tomás Pina Isla,6622.0,,,,,,1,From Throw In,Luciano Vietto,6744.0,Left Center Forward,37,Barcelona,217,"['07413e98-7875-458a-8657-c9b795400380', '158eeaa9-e558-4ffe-bdfe-2e02a7a22d20']",43,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:43.851,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.09485,,,,,,,,,,,,,eb0453ad-f08f-4317-870c-81039113a9ea,895,,"[78.4, 21.4]",267597,21,,,,,-0.773253,,Left Foot,,,,"[90.9, 9.2]",,Ground Pass,,17.466825,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,37,Barcelona,217,['98770a26-2cec-4777-ae68-5957296d246d'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:46.878,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.706431,,,,,,,,,,,,,bf2f7638-4566-4d48-91c2-7125f77804e2,900,,"[12.8, 70.5]",267597,21,,,,,0.111167684,,Right Foot,,,,"[55.8, 75.3]",,High Pass,,43.26708,,,Giovani dos Santos Ramírez,5987.0,,,,,Recovery,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,38,Villarreal,222,['76f0c4a3-19c9-4f4a-aa14-c8d05c18c3f9'],54,,,,,,,,,,,,,,,,,,Villarreal,222,00:21:54.992,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.1647,,,,,,,,,,,,,a5eecb1f-2da6-4418-a372-6dd41541cb1d,907,,"[73.2, 75.0]",267597,22,,,,,-1.1328348,,Left Foot,,,,"[92.4, 34.0]",,High Pass,,45.27295,,Incomplete,Luciano Vietto,6744.0,,True,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,38,Villarreal,222,"['582a36ba-9388-43b2-bb90-9f0c891060ca', 'a933c42c-2449-4d5b-80dd-71a8e475683f']",1,,,,,,,,,,,,,,,,,,Villarreal,222,00:22:01.321,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.1648,,,,,,,,,,,,,582a36ba-9388-43b2-bb90-9f0c891060ca,909,,"[27.7, 46.1]",267597,22,,,,True,-2.3561945,,,,,,"[25.8, 44.2]",,Low Pass,,2.6870058,,Incomplete,,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,38,Villarreal,222,"['71cc02c3-cb91-4859-8f3e-269f724ef597', '74450d05-8a83-4358-b72e-dd47acf946f1', 'a5eecb1f-2da6-4418-a372-6dd41541cb1d']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:03.485,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.731904,,,,,,,,,,,,,b344e8df-c31a-4df0-a520-4d68457a09a2,918,,"[20.0, 33.0]",267597,22,,,,,1.130266,,Left Foot,,,,"[23.3, 40.0]",,Ground Pass,,7.738863,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,39,Barcelona,217,['78892d38-38f6-47a3-b49d-1b6f1d8712f1'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:06.477,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.17707,,,,,,,,,,,,,4f53923a-0192-4005-ac90-802abf0df849,921,,"[25.3, 43.7]",267597,22,,,,,0.17742485,,Right Foot,,,,"[39.8, 46.3]",,Ground Pass,,14.731259,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,39,Barcelona,217,['cb55c451-32d6-455b-b967-1da654ca705a'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.928,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.293814,,,,,,,,,,,,,1db3992d-ca42-46cf-91fb-c6cd7d588ae6,927,,"[50.1, 56.2]",267597,22,,,,,-1.2095926,,Right Foot,,,,"[55.2, 42.7]",,Ground Pass,,14.431216,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,40,Barcelona,217,['20f2d13c-2b30-4855-b726-020451a6aa3c'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:50.375,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.68812,,,,,,,,,,,,,d739d937-6868-40a3-be70-deb58897f20b,930,,"[59.7, 42.0]",267597,22,,,,,-1.2679114,,Right Foot,,,,"[70.2, 8.4]",,Low Pass,,35.202415,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,40,Barcelona,217,['c7503ede-65e2-4179-9d14-98e32003fa3c'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:52.018,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.530807,,,,,,,,,,,,,73413c38-9000-4b64-8048-fd88ca2fadae,933,,"[71.8, 12.5]",267597,22,,,,,0.17722538,,Left Foot,,,,"[98.6, 17.3]",,Ground Pass,,27.226458,,Pass Offside,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,40,Barcelona,217,['d5f58ea0-b073-4741-a58c-093d5a0f6eb0'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:54.582,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.2682,,,,,,,,,,,,,3f599dc4-8c0e-4f55-8fe9-36132f97ca59,935,,"[24.9, 63.4]",267597,23,,,,,-0.5334231,,Right Foot,,,,"[84.0, 28.5]",,High Pass,,68.635414,,Incomplete,Denis Cheryshev,5186.0,,,,,Free Kick,1,From Free Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,41,Villarreal,222,"['7cdc2bfa-7106-48cb-9541-7c91c579f0f0', 'bb0aeb01-d713-4171-95c0-f12a68588c61']",23,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:23.159,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.036144,,,,,,,,,,,,,bb218b76-273f-4207-89be-8fa4769c8090,941,,"[46.0, 57.6]",267597,23,,True,,,-0.014650966,,Right Foot,,,,"[73.3, 57.2]",,Ground Pass,,27.30293,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,['a48c8ff2-c6c2-4c21-9531-1e1a6a2bcb89'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:48.672,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.4901,,,,,,,,,,,,,076b8223-b98b-47da-a7ed-6b36455a0824,944,,"[76.4, 54.3]",267597,23,,,,,0.45430207,,Left Foot,,,,"[80.7, 56.4]",,Low Pass,,4.7853947,,Incomplete,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,"['36401edf-990e-4f69-a2da-d50fe75c1455', '9f541c6f-da37-4029-998f-540b60bd5e8a', 'a116b5e0-da44-4c0a-997d-5ebe955a08d2']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:23:51.203,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.001967,,,,,,,,,,,,,9cde2f11-c8f3-4b7c-8210-e03e0fe69447,948,,"[36.2, 22.9]",267597,23,,,,,0.41312882,,Right Foot,,,,"[43.5, 26.1]",,Ground Pass,,7.970571,,,Luciano Vietto,6744.0,,,,,Recovery,1,From Counter,Bruno Soriano Llido,22819.0,Right Defensive Midfield,43,Villarreal,222,"['1babf517-7e0c-4b30-8eed-1e644fd00927', '942fc56b-52cb-4d06-95d4-5d42a7afa5b5']",52,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:52.408,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.576321,,,,,,,,,,,,,3a064f5b-9367-4471-8f38-353c673ebc51,955,,"[66.8, 19.6]",267597,23,,,,,0.7776162,,Right Foot,,,,"[92.7, 45.1]",,Ground Pass,,36.34639,,,Giovani dos Santos Ramírez,5987.0,,,,,Recovery,1,From Counter,Denis Cheryshev,5186.0,Left Midfield,43,Villarreal,222,['0afa2dfe-3d16-4b7e-be87-1dce9b656b27'],58,,,,,,,,,,,,,,,,,,Villarreal,222,00:23:58.419,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.410563,,,,,,,,,,,,,a410f440-0275-417e-ae60-26c6f281e241,966,,"[24.5, 30.6]",267597,24,,True,,,0.7074162,,Right Foot,,,,"[79.0, 77.2]",,Ground Pass,,71.70641,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['16008b5f-f03c-453d-b7f8-aae0df633bbe'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:22.429,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.015117,,,,,,,,,,,,,b8071506-7371-419b-af23-ffcbb42ecbf2,969,,"[99.3, 74.8]",267597,24,,,,,-1.5131679,,Left Foot,,,,"[100.5, 54.0]",,Ground Pass,,20.834587,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,45,Barcelona,217,['f764d0c1-0627-45ed-a891-c0fb68717d0c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.784,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.555981,,,,,,,,,,,,,f2a8619e-b836-4535-998b-49c1cb3851e8,977,,"[11.8, 4.1]",267597,24,,,,,0.29771942,,Left Foot,,,,"[65.9, 20.7]",,High Pass,,56.589485,,Incomplete,,,,,,,,1,From Free Kick,Denis Cheryshev,5186.0,Left Midfield,45,Barcelona,217,"['6d08135a-da71-421e-91be-f176651969c9', 'ac8877e5-1b98-41e6-a243-b365666f1115']",33,,,,,,,,,,,,,,,,,,Villarreal,222,00:24:33.759,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.323937,,,,,,,,,,,,,234e862d-ea3b-4cf7-b762-61282c5d36c8,980,,"[52.1, 58.4]",267597,24,,,,,-1.5707964,,Right Foot,,,,"[52.1, 36.2]",,Ground Pass,,22.2,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,45,Barcelona,217,['e9d3d163-b7ff-444b-94be-db44e560f213'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:39.322,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.566941,,,,,,,,,,,,,a2b274b6-61b3-4658-9086-11fa3bdb918e,983,,"[52.3, 35.2]",267597,24,,,,,-1.0102538,,Right Foot,,,,"[66.8, 12.1]",,Ground Pass,,27.273796,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,45,Barcelona,217,['5702aa29-1817-4afa-8ae6-1f42bbec77ce'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:41.349,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.795803,,,,,,,,,,,,,be03e575-c471-4a50-9837-224326039a66,986,,"[73.0, 7.5]",267597,24,,,,,-0.5295896,,Left Foot,,,,"[81.2, 2.7]",,Ground Pass,,9.501579,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['234f0da8-94a2-4add-8c80-e6a83f00cdb2'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.887,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.5885,,,,,,,,,,,,,22c6fa5e-6e9f-4567-8d4c-4e32635788c0,989,,"[91.9, 3.3]",267597,24,,,,,0.826471,,Right Foot,,,,"[98.9, 10.9]",,Ground Pass,,10.332473,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Barcelona,217,['05b828de-1a66-4747-983c-d435bf8c50b0'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:49.061,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.08881,,,,,,,,,,,,,bcaf83f7-cf46-4409-9776-3a08441d23a5,992,,"[98.9, 10.9]",267597,24,,,,,-2.9269998,,Left Foot,,,,"[91.1, 9.2]",,Ground Pass,,7.983107,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,45,Barcelona,217,['d1590493-58a4-4ced-98dd-959aee8e76c7'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.228,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.012032,,,,,,,,,,,,,f0a5fae9-e1f2-4feb-a7f3-551fe52f145c,995,,"[88.0, 24.6]",267597,24,,,,,1.0308069,,Right Foot,,,,"[108.5, 58.8]",,High Pass,,39.873425,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,45,Barcelona,217,['d5c7d468-1484-46d3-890b-6ca5e5d4c523'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.516,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0283,,,,,,,,,,,,,7f1622b9-d61f-4654-ac6c-d3b9c83b3db0,998,,"[111.9, 58.8]",267597,24,,,,,-1.4173168,,Right Foot,True,,,"[114.7, 40.7]",,High Pass,,18.315294,,Incomplete,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,45,Barcelona,217,['8ada5946-e08a-4353-ad1a-fc6f108fb7cf'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.870,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.378107,,,,,,,,,,,,,e148e52e-3946-4246-9bdd-bbfafd64407c,1003,,"[30.0, 60.5]",267597,25,,,,,0.40625727,,Right Foot,,,,"[56.5, 71.9]",,Ground Pass,,28.848051,,,Giovani dos Santos Ramírez,5987.0,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Left Defensive Midfield,46,Villarreal,222,"['2cee37b4-f517-459b-acb9-02e7833ecc35', '83eacbca-0643-4ba0-b45d-4c86407052f7']",1,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:01.655,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.660598,,,,,,,,,,,,,2db17808-c0d7-446c-9a4a-46d4ea2311d7,1006,,"[76.2, 76.2]",267597,25,,,,,3.1021395,,Left Foot,,,,"[61.0, 76.8]",,Ground Pass,,15.211838,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,46,Villarreal,222,['b29ca8f5-bbe8-46a1-85f5-cab7e9cb532a'],8,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:08.446,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.177347,,,,,,,,,,,,,7a053a4a-7c9d-445e-998f-fbe19a3d5213,1009,,"[61.5, 77.0]",267597,25,,,,,-1.2167989,,Right Foot,,,,"[64.9, 67.8]",,Ground Pass,,9.80816,,,Tomás Pina Isla,6622.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,46,Villarreal,222,['8c472753-0a16-482e-9926-e94ef980cbef'],10,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:10.768,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.971803,,,,,,,,,,,,,563174ad-cd6b-43a7-b499-14e07bf2f5a1,1012,,"[64.9, 67.8]",267597,25,,,,,1.9010937,,Right Foot,,,,"[62.5, 74.8]",,Ground Pass,,7.4,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Tomás Pina Isla,6622.0,Left Defensive Midfield,46,Villarreal,222,['c9b8c24e-b9fd-4228-a6eb-42c231f8af09'],11,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:11.985,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.190219,,,,,,,,,,,,,f5382bb1-5919-4332-b800-479c14a608cc,1015,,"[64.5, 75.1]",267597,25,,,,,-2.2655346,,Right Foot,,,,"[56.0, 64.9]",,Ground Pass,,13.277425,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,46,Villarreal,222,['0d355fc2-4941-4032-a4cd-1e3a0d77f7e0'],13,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:13.465,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.805211,,,,,,,,,,,,,b45da5a7-da8f-4429-a452-c4cf8ff717fc,1019,,"[54.5, 66.8]",267597,25,,,,,-2.764244,,Left Foot,,,,"[21.7, 53.8]",,Ground Pass,,35.28229,,,Mateo Pablo Musacchio,7034.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,46,Villarreal,222,"['79a72c69-9319-4cf9-b6ff-ef9d011eca8a', 'a21973e5-1378-4a4a-9af7-826f5d740b95']",16,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:16.548,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,2.38667,,,,,,,,,,,,,2d3fdfa1-d33d-4c23-b12e-cf24a4c8e9e5,1022,,"[28.3, 54.6]",267597,25,,,,,-2.3968697,,Right Foot,,,,"[10.4, 38.1]",,Ground Pass,,24.344608,,,Sergio Asenjo Andrés,6755.0,,,,,,1,Regular Play,Mateo Pablo Musacchio,7034.0,Right Center Back,46,Villarreal,222,['1b1f43fa-a2dd-4fab-8b3e-6a4c2f6fbcde'],21,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:21.451,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.652706,,,,,,,,,,,,,ae68e0f2-8558-46d0-bb81-3c838218f877,1025,,"[8.7, 41.2]",267597,25,,,,,0.59467554,,Right Foot,,,,"[56.9, 73.8]",,High Pass,,58.189346,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Sergio Asenjo Andrés,6755.0,Goalkeeper,46,Villarreal,222,['ae0997af-5ab9-46b6-b4d4-2e0200f01b58'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:24.980,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.969259,,,,,,,,,,,,,b16dd5c4-5318-4c35-8903-78770092a1c2,1028,,"[57.0, 73.6]",267597,25,,,,,-0.76008713,,Other,,,,"[65.1, 65.9]",,Low Pass,,11.175867,,,Giovani dos Santos Ramírez,5987.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,46,Villarreal,222,['b2131e6c-cb3d-4faf-a7c9-bfafacd1a8fc'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:27.832,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.958057,,,,,,,,,,,,,e5bcb3ec-7b55-4d5f-a6cb-fbe8838eb2d0,1031,,"[64.2, 65.1]",267597,25,,,,,-2.7622926,,Left Foot,,,,"[49.9, 59.4]",,Ground Pass,,15.394155,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,46,Villarreal,222,['5c5878dd-11dc-4d9c-afbe-83986a4bbe5f'],28,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:28.988,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.628737,,,,,,,,,,,,,87cdc600-6a40-4fd1-b3f9-265345138c34,1034,,"[49.9, 61.5]",267597,25,,,,,0.5813802,,Left Foot,,,,"[56.9, 66.1]",,Ground Pass,,8.376157,,,Jonathan dos Santos Ramírez,6357.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,46,Villarreal,222,['e41d998b-85da-4687-84f2-2b67b1e00fb3'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:30.026,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.251897,,,,,,,,,,,,,43fcf12a-6ba1-43a9-a518-767bf68fde85,1037,,"[58.9, 65.6]",267597,25,,,,,-2.5449324,,Right Foot,,,,"[53.6, 62.0]",,Ground Pass,,6.4070272,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Jonathan dos Santos Ramírez,6357.0,Right Midfield,46,Villarreal,222,['a67a63b1-a5dc-4733-9ab5-431ac8c46705'],30,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:30.694,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.542861,,,,,,,,,,,,,0af525b6-3e12-4962-bee7-3851015fe111,1040,,"[52.8, 60.6]",267597,25,,,,,1.2281759,,Right Foot,,,,"[58.4, 76.3]",,Ground Pass,,16.668833,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,46,Villarreal,222,['12aba01d-43e6-4c47-ac8c-c39573ac13e0'],31,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:31.098,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.146258,,,,,,,,,,,,,f5da8b15-bb6c-41a4-baab-f722772c2c24,1044,,"[59.9, 77.0]",267597,25,,,,,-2.0074234,,Right Foot,,,,"[53.6, 63.5]",,Ground Pass,,14.897651,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,46,Villarreal,222,"['389f71c3-29b1-47ba-b49a-5f46f8088d73', '7b103637-dba0-4362-8cec-3bc3d83a33ba']",34,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:34.419,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.796997,,,,,,,,,,,,,bfc95edf-86ca-4508-b190-276c8fbdb0a2,1047,,"[53.6, 63.5]",267597,25,,,,,-0.67474097,,Left Foot,,,,"[62.1, 56.7]",,Ground Pass,,10.885311,,,Giovani dos Santos Ramírez,5987.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Right Defensive Midfield,46,Villarreal,222,['0c1c481a-6e0e-410f-8f0d-d239623d5a33'],35,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:35.620,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.127621,,,,,,,,,,,,,37e42625-b62e-4f0a-85b7-06e5c07fd080,1051,,"[56.7, 52.1]",267597,25,,,,,3.1017466,,Left Foot,,,,"[26.6, 53.3]",,Low Pass,,30.12391,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Center Forward,46,Villarreal,222,"['7a57d318-1284-4c42-9b5f-11e592be963d', '81313eba-dee0-4c77-a890-dac120d28617']",37,,,,,,,,,,,,,,,,,,Villarreal,222,00:25:37.404,Pass,True,2014/2015
