50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.9921,,,,,,,,,,,,,,,,121d14fc-9b85-4307-8bdf-aadb02559d71,81,,"[105.0, 77.1]",70219,1,,,,,-1.2661985,,Right Foot,True,,,"[114.4, 47.2]",,High Pass,,31.342783,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['7a7d328b-e6fa-4f4e-8f60-d1cbb6d53ced', 'd95fd767-3910-4a84-92b7-070d74ced4ed']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.210,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.0145,,,,,,,,,,,,,,,,80d26b97-adca-404b-acec-b770d9193d7f,86,,"[90.1, 69.7]",70219,1,,,,,-0.7898824,,Left Foot,,,,"[101.2, 58.5]",,Ground Pass,,15.76864,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,Through Ball,True,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Back,3,Barcelona,217,"['5154e400-7f9f-4c99-9877-51da97fd4cd5', 'f193af50-5564-4543-828b-9f56cbf88911']",34,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.488,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.9883,,,,,,,,,,,,,,,,5154e400-7f9f-4c99-9877-51da97fd4cd5,88,,"[19.8, 22.5]",70219,1,,,,,-0.8812573,,Other,,,,"[24.5, 16.8]",,High Pass,,7.387828,,,,Rúben Micael Freitas da Ressurreição,11161.0,,,,,,Recovery,1,Regular Play,Paulo César Da Silva Barrios,26761.0,Right Center Back,4,Real Zaragoza,395,"['80d26b97-adca-404b-acec-b770d9193d7f', 'fd842312-ef5a-473d-801a-44ec4efa4d13']",35,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:01:35.502,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.421098,,,,,,,,,,,,,,,,68aac25e-062f-40b2-8dc9-9514ba8afc18,94,,"[27.2, 17.8]",70219,2,,,,,0.05915257,,Right Foot,,,,"[86.3, 21.3]",,High Pass,,59.20355,,Unknown,,,,,,,,,Free Kick,1,From Free Kick,Roberto Jiménez Gago,6571.0,Goalkeeper,5,Real Zaragoza,395,,1,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:02:01.443,Pass,,2011/2012
,,,,,,,,,,,,,,,,3.411403,,,,,,,,,,,,,,,,cb2ca364-caf9-4030-ba45-fb282bc2deb1,97,,"[34.4, 58.3]",70219,2,,True,,,-0.75622874,,Right Foot,,,,"[53.8, 40.0]",,High Pass,,26.669271,,Incomplete,,,,,,,,,Free Kick,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,6,Barcelona,217,['78a1bc89-2c32-42b6-8477-1c8025b67378'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.361,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.896999,,,,,,,,,,,,,,,,7d733684-1bf3-4397-b6e6-968ffd8cb490,100,,"[28.1, 1.0]",70219,2,,True,,,0.3024293,,,,,,"[40.6, 4.9]",,High Pass,,13.094274,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['d3b132c7-d437-4de2-ab61-4c9a7446447f'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.267,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.677488,,,,,,,,,,,,,,,,b635de99-ad52-4602-9afd-f89b8bc4a60a,102,,"[43.5, 6.5]",70219,2,,True,,,3.0584514,,Right Foot,,,,"[39.9, 6.8]",,Ground Pass,,3.6124783,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['6146fd1a-2ae1-4fe0-b9e7-a5fa0241317c'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.928,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.403609,,,,,,,,,,,,,,,,f63ad683-e431-4b09-9773-1c157fcd818f,105,,"[46.4, 5.9]",70219,2,,,,,-0.96299434,,Left Foot,,,,"[48.0, 3.6]",,Ground Pass,,2.8017852,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,8,Barcelona,217,['bb29e13d-5b02-4cb2-aa24-1f99b051ff6c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.632,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.770415,,,,,,,,,,,,,,,,77769f6c-30a0-4fc4-94dd-8e773dd2135d,115,,"[52.4, 18.2]",70219,2,,,,,2.3157542,,Right Foot,,,,"[44.1, 27.2]",,Ground Pass,,12.242957,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,8,Barcelona,217,['04abf167-500c-4e15-a3b4-1b9e03eb9a59'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.213,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.691257,,,,,,,,,,,,,,,,8a69474c-5ac5-48a7-9776-aaac9522f9f8,118,,"[44.1, 27.2]",70219,2,,,,,2.6352992,,Right Foot,,,,"[23.0, 38.9]",,Ground Pass,,24.126749,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,8,Barcelona,217,['24184767-9d2e-4d51-beb9-9cc29560b1b7'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.509,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.22869,,,,,,,,,,,,,,,,23defb94-03aa-44da-b5b4-d3a3ebb16376,121,,"[21.7, 40.0]",70219,2,,,,,1.2045988,,Right Foot,,,,"[29.6, 60.6]",,Ground Pass,,22.062864,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['fc88049d-e6dc-497f-9d6f-7c5349098129'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.486,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.401898,,,,,,,,,,,,,,,,b086a5d6-2720-4eae-9610-adc26c709c9c,124,,"[37.2, 68.6]",70219,3,,,,,-2.1550677,,Right Foot,,,,"[29.0, 56.2]",,Ground Pass,,14.866069,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['d66a476f-24ae-4343-a5f5-28ccc8ca5707'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.138,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.947428,,,,,,,,,,,,,,,,0e4d38d7-925a-43d3-9507-eb5b20c6ee7c,127,,"[30.7, 53.7]",70219,3,,,,,-1.3623312,,Right Foot,,,,"[37.3, 22.5]",,Ground Pass,,31.890438,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['2d9505a6-d693-4159-bb1e-e17e806b31f9'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.149,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.598844,,,,,,,,,,,,,,,,a412e6da-01c5-4934-877a-4fc8e5acb01a,130,,"[39.8, 19.1]",70219,3,,,,,1.4635489,,Right Foot,,,,"[45.0, 67.4]",,High Pass,,48.57911,,,,Daniel Alves da Silva,4324.0,,,True,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['63db5038-f825-4cdf-9a8b-da84ab4043c6'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.645,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.204852,,,,,,,,,,,,,,,,f5316723-c25c-4d01-af0b-a8ff0f2bcb6d,133,,"[45.0, 68.5]",70219,3,,,,,0.5971767,,Right Foot,,,,"[60.0, 78.7]",,Low Pass,,18.13946,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['96c9fc30-2d82-4615-9ab7-e6175947314a'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:13.530,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.695565,,,,,,,,,,,,,,,,c43c102a-3e99-487c-b864-6ab79edbb22a,139,,"[58.4, 79.0]",70219,3,,True,,,-1.801887,,Right Foot,,,,"[56.8, 72.2]",,Ground Pass,,6.9856997,,,,Seydou Kéita,20169.0,,,,,,Free Kick,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['23202df5-06d6-4801-ab11-ceee14b69390'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:23.694,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.67669,,,,,,,,,,,,,,,,ddfed7ab-8ec8-43e4-802d-b9ff83594096,141,,"[56.8, 72.2]",70219,3,,True,,,2.0899425,,Left Foot,,,,"[55.2, 75.0]",,Ground Pass,,3.224903,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,9,Barcelona,217,['e7dfe31a-6daf-4a73-8466-4dc0e493b4e7'],24,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.510,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.279668,,,,,,,,,,,,,,,,ddddeb1d-971e-4e78-97d7-5a9d501551c9,145,,"[54.7, 75.1]",70219,3,,,,,-2.3662276,,Right Foot,,,,"[39.6, 60.3]",,Ground Pass,,21.143557,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,9,Barcelona,217,"['30b251c3-fe38-480a-a766-0786e6bd9b30', 'acf54b2e-3503-4b89-b761-db66f055aef7']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.608,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.809757,,,,,,,,,,,,,,,,896bcbf1-95af-4054-a58f-5388e830bd09,148,,"[44.3, 51.4]",70219,3,,,,,-1.6192166,,Right Foot,,,,"[43.2, 28.7]",,Ground Pass,,22.726637,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['0edfda47-55ec-4ac9-a6b1-2db3ed0dcb6c'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.846,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.761907,,,,,,,,,,,,,,,,0cbe4190-6682-4439-9d27-7c3d243b286d,151,,"[49.7, 26.5]",70219,3,,,,,-0.12786992,,Right Foot,,,,"[63.7, 24.7]",,Ground Pass,,14.11524,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,['51fe8593-3de2-4331-8c07-b59cfeaaa2b7'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.844,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.407209,,,,,,,,,,,,,,,,64eec525-ac1e-4e06-a76f-f9e6d1ae3ee8,156,,"[64.3, 24.2]",70219,3,,,,,2.5213432,,Left Foot,,,,"[58.0, 28.7]",,Ground Pass,,7.7420926,,,,Javier Alejandro Mascherano,5506.0,,,,,,Free Kick,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,10,Barcelona,217,['ebceb544-6c4b-44bb-a76e-70fde8338645'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.809,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.845199,,,,,,,,,,,,,,,,63d530d0-5d32-466a-908b-8094e8cdcf4d,159,,"[58.0, 28.7]",70219,3,,,,,0.9151007,,Right Foot,,,,"[60.0, 31.3]",,Ground Pass,,3.2802439,,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['39300c83-2b58-435e-b12f-262f81b09132'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.841,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.444798,,,,,,,,,,,,,,,,d0bdfc5f-2eea-40e3-b0f4-ab5c3def9c24,162,,"[60.0, 31.3]",70219,3,,,,,-2.0344439,,Left Foot,,,,"[56.4, 24.1]",,Ground Pass,,8.049845,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,10,Barcelona,217,['5d24b114-5a51-4823-b4df-8d67cd6ac45e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.213,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.797045,,,,,,,,,,,,,,,,bb553753-9532-423f-9256-15d6597abedc,165,,"[54.7, 24.2]",70219,3,,,,,2.633932,,Right Foot,,,,"[24.5, 41.0]",,Ground Pass,,34.558357,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['8c1488c6-428b-492f-abf3-2114e8331d13'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.061,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.660494,,,,,,,,,,,,,,,,3579b6f9-b552-421c-8b4f-27a607fcc717,168,,"[24.5, 41.0]",70219,3,,,,,-1.1916034,,Right Foot,,,,"[40.2, 1.6]",,High Pass,,42.412853,,Out,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,10,Barcelona,217,['df815fff-407d-4190-b859-2c9cb9c57c42'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.135,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.2191,,,,,,,,,,,,,,,,db7cc3f9-e328-408f-8a6e-4899b73137f6,170,,"[87.7, 80.0]",70219,4,,,,,-0.8134685,,,,,,"[110.2, 56.2]",,High Pass,,32.751945,,Incomplete,,Carlos Reina Aranda,26522.0,,,,,,Throw-in,1,From Throw In,Pablo Sebastián Valeira Álvarez,26837.0,Right Back,11,Real Zaragoza,395,"['0c795ceb-8da0-4c78-8df1-b47b60ab07b0', '8fe02a54-a0d0-4bec-b5f5-2eb93d599615']",18,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:18.801,Pass,,2011/2012
,,,,,,,,,,,,,,,,2.205652,,,,,,,,,,,,,,,,5c5eb1d4-2423-4aaf-b27e-c4c42a3467ca,176,,"[96.0, 46.7]",70219,4,,,,,-1.0604538,,Right Foot,,,,"[107.7, 25.8]",,Ground Pass,,23.952036,,,,Rúben Micael Freitas da Ressurreição,11161.0,,,,,,,1,From Throw In,Ivan Obradović,23651.0,Left Wing,11,Real Zaragoza,395,['7b6023a4-d928-45e8-b220-540e430cd351'],24,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:24.226,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.766,,,,,,,,,,,,,,,,a7266a17-2633-46f5-ac30-c1b59dfa0c7c,179,,"[107.7, 25.8]",70219,4,,,,,1.1519367,,Left Foot,,,,"[114.2, 40.4]",,Ground Pass,,15.981552,,,,Carlos Reina Aranda,26522.0,,,,,,,1,From Throw In,Rúben Micael Freitas da Ressurreição,11161.0,Right Defensive Midfield,11,Real Zaragoza,395,['dbb73901-5cbb-4e22-9ecd-1ae88af9d3c6'],26,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:26.823,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.8176,,,,,,,,,,,,,,,,d5e75e00-84d0-4fd0-b689-24550c3e65d7,185,,"[67.5, 2.6]",70219,4,,,,,1.6295521,,Left Foot,,,,"[66.3, 23.0]",,Ground Pass,,20.435265,,,,Ádám Pintér,10815.0,,,,,,,1,From Throw In,Javier Paredes Arango,26429.0,Left Center Back,11,Real Zaragoza,395,['1d9cda30-531f-4d4b-96d6-97ece6297c13'],36,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:36.450,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.44796,,,,,,,,,,,,,,,,046db2e1-c7f2-4dbb-b2ef-947edcdc4338,189,,"[67.5, 14.5]",70219,4,,,,,-0.8058035,,Right Foot,,,,"[79.5, 2.0]",,High Pass,,17.327723,,,,Ivan Obradović,23651.0,,,,,,,1,From Throw In,Ádám Pintér,10815.0,Left Defensive Midfield,11,Real Zaragoza,395,['f0f75adf-67b5-43a1-a37b-bf5ef3a96c4d'],39,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:39.113,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8252,,,,,,,,,,,,,,,,9073d3ec-6ccb-48f7-b6d7-98e768db32ea,194,,"[78.6, 1.4]",70219,4,,,,,0.84089667,,Left Foot,,,,"[83.7, 7.1]",,Low Pass,,7.648529,,,,Ángel Lafita Castillo,26020.0,,,,,,,1,From Throw In,Ivan Obradović,23651.0,Left Wing,11,Real Zaragoza,395,"['3fe893fb-9206-4e4b-bc73-557afb9dfefb', '47aa78da-44ca-4f28-86fc-3198a10bcf94']",41,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:41.780,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.760448,,,,,,,,,,,,,,,,65c92308-5032-44b7-b5d9-b02b78f1575e,197,,"[86.5, 7.4]",70219,4,,,,,-0.36916664,,Left Foot,,,,"[103.3, 0.9]",,Ground Pass,,18.013605,,Out,,Ivan Obradović,23651.0,,,,,,,1,From Throw In,Ángel Lafita Castillo,26020.0,Center Attacking Midfield,11,Real Zaragoza,395,['d5effd6b-3024-48c1-8bdf-6cbc2d75391c'],43,,,,,,,,,,,,,,,,,,Real Zaragoza,395,00:04:43.116,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.134759,,,,,,,,,,,,,,,,8c38a4c8-5a74-4939-872e-748ee4b2677d,199,,"[15.7, 80.0]",70219,4,,True,,,-1.3104093,,,,,,"[23.4, 51.1]",,High Pass,,29.908194,,,,Javier Alejandro Mascherano,5506.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['e81add74-e297-4f69-baeb-098aeb96ad27'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.824,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.028284,,,,,,,,,,,,,,,,267487fd-6372-4c92-a401-84639f4b9b11,201,,"[26.4, 45.2]",70219,5,,True,,,-1.0700814,,Right Foot,,,,"[43.2, 14.5]",,Ground Pass,,34.996143,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,12,Barcelona,217,['a369bbf2-7273-48ff-b847-d8ba7d7eb97f'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.026,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.720466,,,,,,,,,,,,,,,,8e9f26f1-6c21-430b-84a0-ee312c303e99,206,,"[44.4, 5.9]",70219,5,,True,,,2.0807683,,Left Foot,,,,"[34.5, 23.6]",,Ground Pass,,20.280533,,,,Javier Alejandro Mascherano,5506.0,,,,,,Free Kick,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['3f90a02c-5852-49cf-95d0-01af5b9102df'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.453,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.590455,,,,,,,,,,,,,,,,474086f9-ba1e-4367-81dc-f4dd233f31cf,208,,"[30.2, 25.5]",70219,5,,,,,1.4268708,,Right Foot,,,,"[35.2, 60.0]",,Low Pass,,34.860435,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,13,Barcelona,217,['fdb9265f-931b-4406-afb4-2d8d505f0407'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.901,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.896104,,,,,,,,,,,,,,,,1d81e503-2e1d-4022-81e2-1ceb3301f4c2,211,,"[48.1, 67.7]",70219,5,,,,,-0.6395872,,Right Foot,,,,"[56.3, 61.6]",,Ground Pass,,10.220078,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['c6916c40-8c48-458f-a101-fd0996277d3b'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.769,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.777309,,,,,,,,,,,,,,,,57904c0a-465d-4b9d-b4c7-ae4f0a7d2ba3,214,,"[56.3, 61.6]",70219,5,,,,,2.1401095,,Right Foot,,,,"[51.5, 69.1]",,Ground Pass,,8.904493,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,13,Barcelona,217,['79c2d8be-8fd4-4aca-a015-39a9a2fb85a1'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.711,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.772512,,,,,,,,,,,,,,,,8070bec7-5bff-4572-baf1-015eab75aa9a,217,,"[51.5, 69.1]",70219,5,,,,,-2.2673876,,Right Foot,,,,"[38.2, 53.2]",,Ground Pass,,20.729206,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['95b9e4a6-c7d8-4fe2-842f-dd93997002c1'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:30.062,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.533544,,,,,,,,,,,,,,,,949aeb42-a5ad-4068-944f-b0566834e288,220,,"[38.2, 53.2]",70219,5,,,,,-1.610775,,Right Foot,,,,"[37.3, 30.7]",,Ground Pass,,22.517992,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['270130bc-3250-4105-8597-e165fdec5632'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.060,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.396994,,,,,,,,,,,,,,,,5beb0adb-9419-4dff-9472-72a00a42bacc,223,,"[50.9, 28.1]",70219,5,,,,,-0.9588939,,Right Foot,,,,"[66.9, 5.3]",,Ground Pass,,27.853905,,,,Adriano Correia Claro,22102.0,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,13,Barcelona,217,['8f02613c-c557-4e35-87a7-5e61f0efd7ad'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:35.613,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.203096,,,,,,,,,,,,,,,,427c26a2-9784-4cde-947b-5a0ef92545e9,226,,"[66.8, 5.4]",70219,5,,,,,1.6554152,,Left Foot,,,,"[64.9, 27.8]",,Ground Pass,,22.480436,,,,Seydou Kéita,20169.0,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,13,Barcelona,217,['6cb5884a-b5a9-476b-bf46-9f04ee212420'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.202,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.908951,,,,,,,,,,,,,,,,8aa1f455-b53c-43cc-b3dd-3cb1734eef75,230,,"[64.9, 26.2]",70219,5,,,,,-1.9824677,,Left Foot,,,,"[61.8, 19.1]",,Ground Pass,,7.7472577,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Center Defensive Midfield,13,Barcelona,217,"['1cc7ce70-3ca8-4585-a0b4-5d9fba4c7486', 'f6b51e13-b086-4f64-a3fa-451d7d63ff64']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.544,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.721836,,,,,,,,,,,,,,,,bf5df8e1-184f-449c-8e36-d82238910fcf,233,,"[62.3, 21.4]",70219,5,,,,,1.6896776,,Right Foot,,,,"[58.0, 57.4]",,High Pass,,36.255898,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,13,Barcelona,217,['db8008cd-af7b-4a0f-9fd1-46971f06ca44'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.552,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.698075,,,,,,,,,,,,,,,,2ca38c0c-b377-4d1c-a7fe-5482c90a174d,236,,"[62.5, 63.9]",70219,5,,,,,1.152572,,Right Foot,,,,"[65.7, 71.1]",,Ground Pass,,7.879086,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['a36d40d4-4892-439a-a9a0-0d133b2a98d2'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.107,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.145417,,,,,,,,,,,,,,,,4a76999e-963d-4343-ac2c-d0cda8c29e1f,240,,"[67.4, 60.6]",70219,5,,,,,1.7382281,,Left Foot,,,,"[66.2, 67.7]",,Ground Pass,,7.2006946,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,"['44627850-be1c-4cba-a2c6-8ac00d6bcc67', '925fc619-0ea9-4e1c-babf-962f596f791f']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.195,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.561765,,,,,,,,,,,,,,,,7f235558-6665-4277-afe7-c8ba9b5e560b,243,,"[66.2, 67.7]",70219,5,,,,,0.62141633,,Right Foot,,,,"[82.4, 79.3]",,Ground Pass,,19.924858,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Right Center Midfield,13,Barcelona,217,['6382f7c7-817f-4631-a71c-390464e2a79e'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.604,Pass,,2011/2012
