50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4c8d463-5468-49a3-a05b-fc0080c21abd,3177,,"[90.7, 38.3]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,153,Real Madrid,220,['1f1aec55-d0fd-4118-b9c5-9fe73f852d08'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:00.253,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c5002b0-0f0c-430c-a5f4-5b264da393c5,3180,,"[113.0, 6.7]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Toni Kroos,5574.0,Center Defensive Midfield,154,Real Madrid,220,['0065a144-991e-4707-9665-f889309558a9'],15,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:15.833,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f02b4c54-f199-4ffe-8695-ea1d6b1c3625,3185,,"[98.0, 58.7]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Karim Benzema,19677.0,Center Forward,154,Real Madrid,220,"['2c2420e5-c8c9-42a9-9ef3-de1cf1100e0b', '603a6ade-9eb1-4c73-bb95-df456637a8ca']",20,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:20.690,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14ef076f-ad24-4a07-b62d-a5938656b817,3190,,"[64.0, 40.1]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raphaël Varane,5485.0,Right Center Back,154,Real Madrid,220,['e706ca2b-b474-40bc-878f-f94fb86f9f92'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:25.784,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce08a38-b5b8-4719-abb7-da684b65c1c1,3193,,"[56.5, 56.4]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Daniel Carvajal Ramos,5721.0,Right Back,154,Real Madrid,220,['08fd2511-32f8-417e-a766-dc5c7f92f11f'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:29.207,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcda707e-683c-4210-abf2-3dafa8e26f04,3196,,"[74.4, 75.1]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Cristiano Ronaldo dos Santos Aveiro,5207.0,Left Wing,154,Real Madrid,220,['4e6d2169-d994-4850-83ed-8f61fa7d14f1'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:31.296,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7774cbf5-c2d8-4362-af99-46f9fe994a0f,3199,,"[89.5, 66.1]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Gareth Frank Bale,6399.0,Right Wing,154,Real Madrid,220,['41f4eddc-c900-4e47-b959-ea18173e19b9'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:34.164,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b53cb550-afac-47c8-a263-89b946509cde,3203,,"[35.6, 3.1]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jérémy Mathieu,10609.0,Left Center Back,154,Real Madrid,220,['83392adb-008e-4b73-aa3a-bd05ae1c6070'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.117,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0037bd14-626f-47ce-8cab-eca19fd1eee9,3208,,"[64.9, 72.6]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raphaël Varane,5485.0,Right Center Back,155,Real Madrid,220,['90361f6d-b3ce-488b-9862-783f3dcde935'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:48.137,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86a376ce-002f-412d-8998-f64b99bf58de,3211,,"[53.8, 42.5]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Ramos García,5201.0,Left Center Back,155,Real Madrid,220,['c0e32e0c-24fd-415c-a1c6-7b1f2a3f1111'],50,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:50.135,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e18c2ff-8031-4471-b04d-3391993b3427,3214,,"[85.4, 2.6]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jesé Rodríguez Ruiz,3990.0,Left Midfield,155,Real Madrid,220,['dd29960a-eb8a-4582-8fff-054fd91f6a73'],53,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:53.950,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7aa32e9-457f-4139-8ad0-161a4f9fbac6,3218,,"[91.5, 16.6]",267183,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Vieira da Silva Júnior,5552.0,Left Back,155,Real Madrid,220,['7986b7c5-2b4a-405f-9e29-e53903b9b32e'],58,,,,,,,,,,,,,,,,,Real Madrid,220,00:35:58.246,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1221865-b64b-4ade-aecc-8945e19a2a11,3222,,"[93.6, 21.0]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Karim Benzema,19677.0,Left Center Forward,155,Real Madrid,220,['3e6777c0-7472-4032-87e0-51bfad2ca7e2'],0,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:00.394,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471cd2a-c2c4-42da-8af1-b6129c0cd815,3238,,"[83.1, 72.8]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['84b0157c-6c3c-45b8-b965-b5d2e2f4608a'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:36:29.656,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aea30ec-56e9-4938-aa51-64b372315a8d,3240,,"[87.7, 77.2]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Alves da Silva,4324.0,Right Back,157,Barcelona,217,['bc0f15f3-1af5-491e-8c5a-474984e97f37'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:36:30.571,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee0dc51a-5baa-4530-a29c-069a2a76c63c,3243,,"[92.5, 60.8]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,157,Barcelona,217,"['b77cdbd9-4bc3-497c-8d27-39080192c76d', 'e55613a8-75ec-480f-a151-9fd5d2decba9']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:36:32.504,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee886abf-856f-4bba-be69-0319033c499a,3246,,"[113.8, 58.8]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,157,Barcelona,217,['923c1c50-4a0a-4b65-b69d-137c64f83a26'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:36:35.768,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808fed23-a404-4996-b41c-2b959408ad28,3249,,"[24.1, 12.5]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Vieira da Silva Júnior,5552.0,Left Back,158,Real Madrid,220,['795343d7-a858-4e1f-b742-5c10f25a8062'],43,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:43.769,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af34a652-280a-41fd-9aaf-05984ed991bd,3251,,"[25.6, 20.0]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toni Kroos,5574.0,Left Defensive Midfield,158,Real Madrid,220,['c3507b29-2aaf-43d3-83ff-072bc39980ae'],47,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:47.378,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222c75de-c8f1-4f52-9f59-82f2909dd686,3254,,"[34.0, 33.1]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luka Modrić,5463.0,Right Defensive Midfield,158,Real Madrid,220,['0c961973-53f1-46fb-a989-90acf0cc13f0'],48,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:48.689,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f46179b-c0ec-44f7-a6fc-f5c95fa17378,3258,,"[36.0, 48.3]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,158,Real Madrid,220,['4f003654-8c41-45ee-b8bc-f4d23efdec4a'],51,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:51.943,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5985d7f6-5436-4a3a-9eac-3989cda716f3,3261,,"[38.6, 61.5]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Daniel Carvajal Ramos,5721.0,Right Back,158,Real Madrid,220,['851ec9cd-109d-4ce2-8d0c-a4c812c58a77'],55,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:55.708,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,963d65ee-860a-48bf-a944-30211e1a3307,3264,,"[35.8, 54.1]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Raphaël Varane,5485.0,Right Center Back,158,Real Madrid,220,['31bd9b92-6db0-4a76-b7cd-3e1bf1cdd8bd'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:56.735,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2558d81-70eb-4a3b-a7da-8da7e6001d39,3267,,"[45.6, 29.5]",267183,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Toni Kroos,5574.0,Left Defensive Midfield,158,Real Madrid,220,['d3d853af-78a7-4a57-ad8b-4f806e7c2028'],59,,,,,,,,,,,,,,,,,Real Madrid,220,00:36:59.065,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2741e4d-e0ea-4aa0-aaaf-a1c1d1805ef2,3270,,"[96.8, 50.2]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,158,Real Madrid,220,['f1b83c93-0506-42ea-abc8-972ce3bec6e0'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:03.567,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23cb3f78-98d4-406d-b185-4edc48ba99fb,3274,,"[23.8, 19.5]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,159,Barcelona,217,['875b907e-e10e-41bc-b528-12d967af871a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.610,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c8b9a9a-0eca-4508-9ab5-ac3896313b3c,3277,,"[37.8, 27.5]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,159,Barcelona,217,['d80184af-59a1-4f64-9561-37f3de7a46ed'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:37:19.033,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51ed71e9-7225-403c-8933-c46bd1c8aeef,3280,,"[12.0, 32.1]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,159,Barcelona,217,['fd6da3f7-7f10-4e17-bc46-f48fdd31a58b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.387,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91b4f9dc-de36-4912-a4e0-9540da895d19,3283,,"[43.8, 3.4]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,['dfdf5afe-c38c-485c-8c08-9c5ce7969b2a'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:37:28.735,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4200e710-16ba-446d-b667-299d5526a7ee,3285,,"[84.2, 55.5]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Karim Benzema,19677.0,Left Center Forward,159,Barcelona,217,['17c480bb-2f49-49ec-b807-c07e17721f71'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:37:30.746,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aed2bccf-6aaa-40fb-b890-313471e99278,3287,,"[22.8, 16.6]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,159,Barcelona,217,['cac4f708-daed-4cda-8b3b-14aa84969d7e'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:37:32.091,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24ccdc55-c7bc-48a8-a0c2-e46f1366eabd,3290,,"[29.8, 6.0]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,159,Barcelona,217,['dfab12dd-6967-44d8-9463-bad1bd59401a'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:37:34.872,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ac91959-3277-4f5c-82d1-b999aa69b43e,3294,,"[34.4, 22.5]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,159,Barcelona,217,['f7690b2c-746f-4e00-a3f5-32fded4520ab'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.202,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47103dfb-d69c-4330-af87-fef17a0e846f,3297,,"[69.2, 6.0]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['b3b7f162-c0f7-4095-bd25-84d759a5051a'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:37:43.389,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6856856-f917-49a8-8580-0feab1ce346b,3301,,"[81.2, 9.4]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,159,Barcelona,217,"['2f517fa8-102a-42cd-8195-f8650499dbf6', 'a2445202-742a-46a3-b51c-1c7baf6ff233']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:37:46.456,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3676639e-4d94-48a2-b2ad-b07bf8bcb467,3303,,"[81.7, 5.3]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['65c4ec21-33d1-4974-aa15-68ed8adf9e17'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:37:47.117,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d16b878-533f-4e0d-84e8-98c0473c2768,3306,,"[66.8, 11.1]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,159,Barcelona,217,['cd9967bc-7bb8-4ff8-a21c-32ebf1aeb6c8'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:37:48.396,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd2370c7-90e4-484c-a923-0fecb7b2ecd6,3309,,"[67.5, 23.4]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Barcelona,217,['14c515f1-c556-4e27-bdb2-9539b1656373'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:37:49.574,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecf48d3e-a65e-42c9-85f1-4b4d3457c096,3312,,"[70.4, 12.0]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,159,Barcelona,217,['f1489cd7-566c-4080-81e7-b1897ae12d69'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:37:51.314,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4639e484-14fd-4477-b65e-bf7a335768b9,3316,,"[64.1, 23.2]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,159,Barcelona,217,['03949e2a-68d2-4016-b18a-ca61fa39cc6f'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:37:53.946,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef5e17ff-b69f-4fcd-bb2a-4709f9d1e865,3319,,"[76.1, 21.7]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['d82a9124-96ac-4b9b-a536-7e4343aac99f'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:37:55.213,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251989a1-d384-47ba-8ff8-72181f60b122,3322,,"[75.5, 33.8]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,159,Barcelona,217,['832260bb-af45-41a8-a366-7939d6fee263'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:37:57.355,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e686f71-ca0b-4886-a992-7acf5787b1b7,3325,,"[88.7, 26.6]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,159,Barcelona,217,"['2ff2050b-f110-414b-ac9a-746bdc2810fb', 'f9f98ae8-cf8b-49bc-b0a0-8daaa35a82ad']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:37:58.258,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72d122d4-35e9-4bf0-8420-2e1476b36dd9,3328,,"[82.7, 25.8]",267183,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['3955b6dc-b3b3-48a2-a0af-0af10d85b069'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:37:59.149,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6fc378-0bad-485a-8dc2-f1507a883b3c,3331,,"[84.9, 23.9]",267183,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,159,Barcelona,217,['4eae8eed-7a78-4e23-9a66-c8fd7abdda9b'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:38:00.099,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82b5f0f4-bd0f-470b-ae8f-4f448c8a03d0,3334,,"[96.2, 27.7]",267183,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,159,Barcelona,217,['33e5f3e8-434b-4d32-9c20-7a7292a8a1a9'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:38:02.557,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85d50d14-fd1e-402f-9f4b-4a3ce2ff9f52,3345,,"[92.3, 12.5]",267183,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,159,Barcelona,217,['db45b3b1-ab78-4243-baa1-53829efbed74'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:38:11.100,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a5b5e14-ba64-4b15-a252-25cbb1c50e4a,3355,,"[77.3, 2.6]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jesé Rodríguez Ruiz,3990.0,Left Midfield,160,Real Madrid,220,['5c03022e-481c-4f03-8021-b0d9fc4cc758'],16,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:16.925,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4955e613-ca7c-4009-97db-e1678962c25d,3359,,"[54.5, 69.5]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Alcântara do Nascimento,6998.0,Left Wing,160,Real Madrid,220,['b2438f37-fffa-48cc-b3af-409e09931e59'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:39:20.038,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dad34a3b-de55-45b3-8ada-6ef526668ad5,3366,,"[66.6, 41.3]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,160,Real Madrid,220,['e0b94d50-5b7b-4aee-99ab-a4431b1ba32e'],25,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:25.682,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3650624-68c4-4a11-9783-f47a67e8161c,3370,,"[88.1, 64.9]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gareth Frank Bale,6399.0,Right Midfield,160,Real Madrid,220,['8b95d60e-eb8d-452a-9fdb-9800c5ee7df2'],29,,,,,,,,,,,,,,,,,Real Madrid,220,00:39:29.589,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deaf4e0a-8bd8-40e4-97eb-c73c3d9acff7,3373,,"[5.7, 21.5]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,161,Barcelona,217,"['014ed147-c39a-4eaa-babf-96e0f29b98f1', '37ee63d6-0663-4e29-9249-f1709c74bb26']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:39:32.904,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ddb3832-62ff-4ce9-969f-b8c1c2833ace,3376,,"[11.0, 10.4]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,161,Barcelona,217,['0aa55d88-56e7-45c1-8505-06df5dbc4a12'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:39:35.284,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fb8b698-a7e4-4b57-88d4-fb3df3d17bb4,3379,,"[20.4, 5.5]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Wing,161,Barcelona,217,['63c677a7-288a-45d7-816f-0d0a74175f1d'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:39:36.922,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2d2b20a-b6ef-4ea2-ac26-b95ea9d88642,3382,,"[12.2, 13.3]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,161,Barcelona,217,['722408a9-81f9-4ead-823d-4e500515bee2'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:39:38.557,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c83d152d-09d9-42c9-bef3-d0ee228e3444,3386,,"[41.7, 15.0]",267183,84,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Alcântara do Nascimento,6998.0,Left Wing,161,Barcelona,217,"['49e4f8d1-a905-4713-94ad-b89df340033f', 'f3344308-2339-4393-b49a-8b64baf6c81d']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:39:42.616,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e701a8d-2467-4ab9-a8f4-ac814c1b3fce,3391,,"[39.2, 27.5]",267183,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,162,Barcelona,217,['ff8c1882-cc70-4eb5-abd1-2ffee2821af6'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.053,Ball Receipt*,,2014/2015
