50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,2.131,,,,,,,,,,,,1c576ceb-2dad-4913-a257-056ce9552c28,17,,"[38.0, 64.0]",9575,0,,,,-1.59936,,Right Foot,,,"[37.0, 29.0]",,Ground Pass,,35.014282,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['338a799b-b486-4712-b200-834064db86e8'],12,,,,,,,,,,,,,,,,Barcelona,217,00:00:12.301,Pass,,2017/2018
,,,,,,,,,,,,,,,1.227,,,,,,,,,,,,cd62c0a2-0810-49e7-b86a-489dfef08ad4,20,,"[37.0, 29.0]",9575,0,,,,-1.1071488,,Left Foot,,,"[47.0, 9.0]",,Ground Pass,,22.36068,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['14a71439-6d21-4e0f-b5ea-2c336ca7f0a9'],16,,,,,,,,,,,,,,,,Barcelona,217,00:00:16.049,Pass,,2017/2018
,,,,,,,,,,,,,,,1.541,,,,,,,,,,,,8e9f7396-6620-41c7-b1ac-4185a8bde317,24,,"[49.0, 8.0]",9575,0,,,,2.819842,,Left Foot,,,"[28.0, 15.0]",,Ground Pass,,22.135944,,,Samuel Yves Umtiti,5492.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['3e9fa797-f027-4b6d-bfaf-35c611b84b9f', 'fbbc0de7-cdf9-4286-acd1-cba0187c80b6']",18,,,,,,,,,,,,,,,,Barcelona,217,00:00:18.160,Pass,True,2017/2018
,,,,,,,,,,,,,,,0.886,,,,,,,,,,,,e86726a5-c252-41f6-b9a7-6c68f8515957,27,,"[35.0, 24.0]",9575,0,,,,-1.1071488,,Left Foot,,,"[41.0, 12.0]",,Ground Pass,,13.416408,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Samuel Yves Umtiti,5492.0,Left Center Back,2,Barcelona,217,['5dbf3051-8baf-4d57-bf59-30a3e0137606'],24,,,,,,,,,,,,,,,,Barcelona,217,00:00:24.212,Pass,,2017/2018
,,,,,,,,,,,,,,,0.975,,,,,,,,,,,,817d9185-979f-4082-821f-777abd2a1b66,31,,"[49.0, 10.0]",9575,0,,,,-0.124354996,,Left Foot,,,"[57.0, 9.0]",,Ground Pass,,8.062258,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,"['592cd7f4-a984-4837-aa88-f0291728017e', 'f4d645c7-16cb-4c05-9617-4984ff2fc5f0']",26,,,,,,,,,,,,,,,,Barcelona,217,00:00:26.101,Pass,True,2017/2018
,,,,,,,,,,,,,,,0.403,,,,,,,,,,,,746498e8-af84-4daf-8077-4d519d82b53e,37,,"[50.0, 73.0]",9575,0,,,,-2.896614,,Right Foot,,,"[42.0, 71.0]",,Ground Pass,,8.246211,,,Antonio Barragán Fernández,6663.0,,,,,,Recovery,1,From Kick Off,Juan José Narváez Solarte,20062.0,Right Center Midfield,2,Barcelona,217,['a59b3555-a034-47fb-8815-4c2725ed3e83'],29,,,,,,,,,,,,,,,,Real Betis,218,00:00:29.271,Pass,,2017/2018
,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,a68581e5-3d0e-46a5-94af-85272db947e5,41,,"[43.0, 73.0]",9575,0,,,,0.19739556,,Right Foot,,,"[48.0, 74.0]",,Ground Pass,,5.0990195,Incomplete,,Juan José Narváez Solarte,20062.0,,,,,,,1,From Kick Off,Antonio Barragán Fernández,6663.0,Right Back,2,Barcelona,217,"['81679fae-3252-4301-9ab2-1624aba576a1', 'ed2cb08e-2230-4082-871c-98a26e5bee2a', 'f6da8b8c-7840-4a25-8bc8-92f14f75c0d3']",30,,,,,,,,,,,,,,,,Real Betis,218,00:00:30.783,Pass,True,2017/2018
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6a3b6d56-b2c3-42b5-9f20-dc51d7f5ccd5,46,,"[82.0, 9.0]",9575,0,,,,-0.066568166,,Right Foot,,,"[97.0, 8.0]",,Ground Pass,,15.033297,,,Francisco Alcácer García,6402.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,2,Barcelona,217,['0052a959-7b39-42e5-abe0-44f76fcc6964'],32,,,,,,,,,,,,,,,,Barcelona,217,00:00:32.247,Pass,,2017/2018
,,,,,,,,,,,,,,,1.054,,,,,,,,,,,,0eba7a8e-ab24-4af8-9ca8-6d286798134d,49,,"[96.0, 9.0]",9575,0,,,,-1.5707964,,Right Foot,,,"[96.0, 7.0]",,Ground Pass,,2.0,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Francisco Alcácer García,6402.0,Left Midfield,2,Barcelona,217,['387761d5-a2e1-42de-8611-0c7c1182f118'],35,,,,,,,,,,,,,,,,Barcelona,217,00:00:35.914,Pass,,2017/2018
,,,,,,,,,,,,,,,0.649,,,,,,,,,,,,f67589ac-f404-4be4-b1ef-af0b98830ccb,52,,"[97.0, 7.0]",9575,0,,,,2.55359,,Left Foot,,,"[91.0, 11.0]",,Ground Pass,,7.2111025,,,Francisco Alcácer García,6402.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['3b43720e-e09b-439b-bcbe-2b729cda5bb4'],38,,,,,,,,,,,,,,,,Barcelona,217,00:00:38.278,Pass,,2017/2018
,,,,,,,,,,,,,,,1.117,,,,,,,,,,,,306165b6-63dc-401e-9438-bf6bfc416d03,55,,"[91.0, 13.0]",9575,0,,,,-3.041924,,Left Foot,,,"[81.0, 12.0]",,Ground Pass,,10.049875,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Francisco Alcácer García,6402.0,Left Midfield,2,Barcelona,217,['93f2ef52-5302-44c4-b014-fce929c46f4e'],40,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.050,Pass,,2017/2018
,,,,,,,,,,,,,,,2.83,,,,,,,,,,,,15210fc5-13c0-4a9f-863f-1270f4ba9985,58,,"[80.0, 17.0]",9575,0,,,,1.610775,,Right Foot,,,"[78.0, 67.0]",,High Pass,,50.039986,,,Nélson Cabral Semedo,6374.0,,,True,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,['2b4040a7-e4d9-4d02-b7f2-f055d8a26410'],42,,,,,,,,,,,,,,,,Barcelona,217,00:00:42.771,Pass,,2017/2018
,,,,,,,,,,,,,,,1.046,,,,,,,,,,,,bbea246b-b19b-46be-b1e8-3e6318464477,61,,"[76.0, 69.0]",9575,0,,,,-1.8370484,,Right Foot,,,"[73.0, 58.0]",,Ground Pass,,11.401754,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,2,Barcelona,217,['91cc0170-00cd-44a0-89f6-3528a6792548'],46,,,,,,,,,,,,,,,,Barcelona,217,00:00:46.713,Pass,,2017/2018
,,,,,,,,,,,,,,,1.056,,,,,,,,,,,,631c45aa-a08c-45d7-a780-15bc2798e0ea,64,,"[70.0, 60.0]",9575,0,,,,-0.8379812,,Right Foot,,,"[79.0, 50.0]",,Ground Pass,,13.453624,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Barcelona,217,['8706383e-80a6-45f7-9c6a-7d3f535d49bd'],49,,,,,,,,,,,,,,,,Barcelona,217,00:00:49.254,Pass,,2017/2018
,,,,,,,,,,,,,,,0.749,,,,,,,,,,,,14733c90-bb20-4507-9101-887d6e12b81f,68,,"[78.0, 53.0]",9575,0,,,,1.2793396,,Right Foot,,,"[81.0, 63.0]",,Ground Pass,,10.440307,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Kick Off,Sergio Busquets i Burgos,5203.0,Right Center Midfield,2,Barcelona,217,"['10e020c4-2620-408a-b846-64c3d9bac6e2', 'f549f7e7-ef68-48a5-9b4e-6a43266d2b39']",50,,,,,,,,,,,,,,,,Barcelona,217,00:00:50.774,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.336,,,,,,,,,,,,d76461d4-51b4-437f-ae43-317df66003f9,72,,"[81.0, 63.0]",9575,0,,,,3.1415927,,Left Foot,,,"[69.0, 63.0]",,Ground Pass,,12.0,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,2,Barcelona,217,"['5f5973f3-62d8-465a-b162-f7baa9051faa', 'd39df992-cfcc-42dc-8ae6-2b81a654668d']",51,,,,,,,,,,,,,,,,Barcelona,217,00:00:51.964,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.614,,,,,,,,,,,,e69af795-9556-4ebb-b01f-ba7c40201e08,75,,"[69.0, 63.0]",9575,0,,,,-1.670465,,Left Foot,,,"[66.0, 33.0]",,Ground Pass,,30.149628,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Barcelona,217,['0e977b8e-f4f3-4c00-ad45-302cfaec23ab'],54,,,,,,,,,,,,,,,,Barcelona,217,00:00:54.513,Pass,,2017/2018
,,,,,,,,,,,,,,,2.017,,,,,,,,,,,,40207f1d-e0cd-4847-89c7-0b35c00e01d5,78,,"[71.0, 32.0]",9575,0,,,,-1.1341692,,Left Foot,,,"[78.0, 17.0]",,Ground Pass,,16.552946,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,2,Barcelona,217,['5f2ca680-b21c-4e5f-9d29-17b4e49a75d5'],57,,,,,,,,,,,,,,,,Barcelona,217,00:00:57.645,Pass,,2017/2018
,,,,,,,,,,,,,,,0.901,,,,,,,,,,,,5aa6afbc-608f-4005-a602-fc907ccf772a,81,,"[80.0, 10.0]",9575,1,,,,2.1910458,,Left Foot,,,"[70.0, 24.0]",,Ground Pass,,17.20465,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,2,Barcelona,217,['b4a03e11-31db-47b7-a2fc-2aa6a59256ec'],1,,,,,,,,,,,,,,,,Barcelona,217,00:01:01.050,Pass,,2017/2018
,,,,,,,,,,,,,,,1.808,,,,,,,,,,,,e6b6e097-eb8b-4d71-b62c-7d2ad945929a,84,,"[72.0, 24.0]",9575,1,,,,1.9237868,,Right Foot,,,"[65.0, 43.0]",,Ground Pass,,20.248457,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,2,Barcelona,217,['6331ad43-276d-431f-8465-6a2b53a2c7c8'],3,,,,,,,,,,,,,,,,Barcelona,217,00:01:03.013,Pass,,2017/2018
,,,,,,,,,,,,,,,1.371,,,,,,,,,,,,d9279783-a232-4de0-9255-3e96c3007d58,87,,"[66.0, 48.0]",9575,1,,,,1.1659045,,Right Foot,,,"[72.0, 62.0]",,Ground Pass,,15.231546,,,Ivan Rakitić,5470.0,,,,,,,1,From Kick Off,Javier Alejandro Mascherano,5506.0,Right Center Back,2,Barcelona,217,['b64e92b8-45f0-41eb-8374-3970fe64c123'],6,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.267,Pass,,2017/2018
,,,,,,,,,,,,,,,3.194,,,,,,,,,,,,8991c917-a33e-4722-9297-0a6e7a262720,90,,"[74.0, 65.0]",9575,1,,,,-0.24497867,,Right Foot,,,"[118.0, 54.0]",,Low Pass,,45.35416,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,Through Ball,True,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,2,Barcelona,217,"['272badba-b049-4d37-b4d4-84222d84aeab', 'b10c29bd-5e54-4b19-b844-44885a426eed']",8,,,,,,,,,,,,,,,,Barcelona,217,00:01:08.774,Pass,,2017/2018
,,,,,,,,,,,,,,,1.956,,,,,,,,,,,,0964ffc1-5c56-48b7-95bc-9c1fef0cf84b,93,,"[5.0, 21.0]",9575,1,,,,-0.6682894,,Head,,,"[24.0, 6.0]",,Low Pass,,24.207438,,,Alin Dorinel Toșca,6835.0,,,,,,,1,Regular Play,Antonio Adán Garrido,6654.0,Goalkeeper,3,Real Betis,218,['49bff9f0-7998-4939-8573-224631171e88'],14,,,,,,,,,,,,,,,,Real Betis,218,00:01:14.933,Pass,,2017/2018
,,,,,,,,,,,,,,,2.12,,,,,,,,,,,,47468946-968e-4b51-94ff-d0f563d57470,96,,"[32.0, 7.0]",9575,1,,,,2.7291822,,Left Foot,,,"[16.0, 14.0]",,Ground Pass,,17.464249,,,Zouhair Feddal,6647.0,,,,,,,1,Regular Play,Alin Dorinel Toșca,6835.0,Left Back,3,Real Betis,218,['6a6acc8c-25aa-44d2-9860-6f62494ed737'],19,,,,,,,,,,,,,,,,Real Betis,218,00:01:19.820,Pass,,2017/2018
,,,,,,,,,,,,,,,1.673,,,,,,,,,,,,bdad7215-cc04-439c-8b86-dd9d45eed15e,99,,"[21.0, 19.0]",9575,1,,,,1.6010901,,Left Foot,,,"[20.0, 52.0]",,Ground Pass,,33.01515,,,Aïssa Mandi,6648.0,,,,,,,1,Regular Play,Zouhair Feddal,6647.0,Left Center Back,3,Real Betis,218,['5b8bb602-33bf-499c-a526-3c8a271adbc5'],23,,,,,,,,,,,,,,,,Real Betis,218,00:01:23.710,Pass,,2017/2018
,,,,,,,,,,,,,,,1.328,,,,,,,,,,,,5e55edea-9910-41cd-9990-f3051af0b625,102,,"[20.0, 51.0]",9575,1,,,,1.1479424,,Right Foot,,,"[29.0, 71.0]",,Ground Pass,,21.931713,,,Alin Dorinel Toșca,6835.0,,,,,,,1,Regular Play,Aïssa Mandi,6648.0,Right Center Back,3,Real Betis,218,['af7e9653-3c1b-4aa3-b090-fea53d0cd007'],26,,,,,,,,,,,,,,,,Real Betis,218,00:01:26.131,Pass,,2017/2018
,,,,,,,,,,,,,,,1.115,,,,,,,,,,,,13bad2d8-a442-4f3d-9dbf-2ef7ec6a4504,105,,"[28.0, 76.0]",9575,1,,,,-0.1746722,,Right Foot,,,"[45.0, 73.0]",,Ground Pass,,17.262676,,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,Regular Play,Alin Dorinel Toșca,6835.0,Left Back,3,Real Betis,218,['dee6bd65-cbe6-4614-8a08-c4bc998420ab'],28,,,,,,,,,,,,,,,,Real Betis,218,00:01:28.199,Pass,,2017/2018
,,,,,,,,,,,,,,,0.754,,,,,,,,,,,,eefdbebb-3cd9-4ae8-a261-2daa17e79fff,110,,"[73.0, 14.0]",9575,1,,,,-1.8925469,,Right Foot,,,"[70.0, 5.0]",,Ground Pass,,9.486833,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,4,Barcelona,217,['3935f52d-e0af-4366-90c7-9939d33a1a24'],30,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.857,Pass,,2017/2018
,,,,,,,,,,,,,,,1.407,,,,,,,,,,,,6c888b06-e268-4d96-92cb-95ad9584610b,113,,"[72.0, 6.0]",9575,1,,,,1.1071488,,Right Foot,,,"[74.0, 10.0]",,Ground Pass,,4.472136,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,4,Barcelona,217,['9601b546-b391-476d-851d-09b922718009'],31,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.611,Pass,,2017/2018
,,,,,,,,,,,,,,,1.091,,,,,,,,,,,,adc708c1-bf22-4892-8e62-517e36378de6,117,,"[72.0, 6.0]",9575,1,,,,2.9562447,,Right Foot,,,"[56.0, 9.0]",,Ground Pass,,16.27882,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,4,Barcelona,217,"['3542d4e8-c7fb-46a7-876a-458ae813157d', '8986e770-a10d-4ea8-a1b9-6c9019ab7e6d']",34,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.189,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.384,,,,,,,,,,,,863abfe1-5d8e-4046-80fc-08b0c801cade,120,,"[52.0, 10.0]",9575,1,,,,1.6642731,,Left Foot,,,"[49.0, 42.0]",,Ground Pass,,32.140316,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,4,Barcelona,217,['335af2f0-10fd-4f2a-97fb-51268becd15b'],36,,,,,,,,,,,,,,,,Barcelona,217,00:01:36.809,Pass,,2017/2018
,,,,,,,,,,,,,,,1.214,,,,,,,,,,,,8ca89b73-1e3b-4959-9d8a-72dcb45119c4,123,,"[51.0, 51.0]",9575,1,,,,-1.2924967,,Right Foot,,,"[57.0, 30.0]",,Ground Pass,,21.84033,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,4,Barcelona,217,['58818efd-f52b-43cb-9698-1d2e603d08fa'],41,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.606,Pass,,2017/2018
,,,,,,,,,,,,,,,0.337,,,,,,,,,,,,c1d7f4f5-9ae4-4cc3-b416-992a158d3419,126,,"[57.0, 31.0]",9575,1,,,,0.19739556,,Right Foot,,,"[62.0, 32.0]",,High Pass,,5.0990195,Incomplete,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,4,Barcelona,217,"['d20ccac2-c495-469f-9629-c32cbaaea6c5', 'de01ba57-b8ec-4540-bd24-6aaafed769c6']",42,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.820,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.015,,,,,,,,,,,,46ac2e64-b59b-45dc-9675-af838784d189,128,,"[64.0, 40.0]",9575,1,,,,2.158799,,Head,,,"[58.0, 49.0]",,Low Pass,,10.816654,,,Juan José Narváez Solarte,20062.0,,,,,,Recovery,1,Regular Play,Sergio León Limones,6657.0,Center Forward,5,Real Betis,218,['38d5b1d2-b965-44e6-8946-b0d7be2edc99'],44,,,,,,,,,,,,,,,,Real Betis,218,00:01:44.752,Pass,,2017/2018
,,,,,,,,,,,,,,,2.231,,,,,,,,,,,,8f29d62e-c950-4673-950e-cb4a047d1985,130,,"[59.0, 47.0]",9575,1,,,,-1.7126933,,Right Foot,,,"[57.0, 33.0]",,High Pass,,14.142136,,,Víctor Camarasa Ferrando,6659.0,,,,,,,1,Regular Play,Juan José Narváez Solarte,20062.0,Right Center Midfield,5,Real Betis,218,['e882a4fd-9c3a-42c6-896a-c115cd4a4c6c'],45,,,,,,,,,,,,,,,,Real Betis,218,00:01:45.767,Pass,,2017/2018
,,,,,,,,,,,,,,,0.704,,,,,,,,,,,,eeb5d375-48d1-49dc-97ea-752539dae553,137,,"[59.0, 50.0]",9575,1,,,,-2.0344439,,Right Foot,,,"[56.0, 44.0]",,Ground Pass,,6.708204,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,6,Barcelona,217,"['b49ae5fc-6c12-44d1-931c-f909cbb20364', 'f53b7c6f-6125-4d9f-ba28-965cf8a2f67c']",50,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.488,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.119,,,,,,,,,,,,cd538c5b-3b77-4e53-a934-8fc4cbef45cb,141,,"[59.0, 45.0]",9575,1,,,,-2.1224513,,Right Foot,,,"[51.0, 32.0]",,Ground Pass,,15.264338,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,6,Barcelona,217,"['5f01bdbf-3477-47d7-b7ba-b3bb1c173a06', 'f2586070-cfc2-43a6-bb1b-be4d67a0783b']",52,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.394,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.534,,,,,,,,,,,,9eab2151-8da8-42f6-a9f1-e23551841c02,144,,"[52.0, 32.0]",9575,1,,,,1.2120256,,Left Foot,,,"[58.0, 48.0]",,Ground Pass,,17.088007,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,['70c6aed0-702f-469c-9a53-89546b723c8d'],55,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.881,Pass,,2017/2018
,,,,,,,,,,,,,,,1.545,,,,,,,,,,,,f51ece9e-d3e9-4288-8138-cdaf43a435be,148,,"[58.0, 52.0]",9575,1,,,,1.5182133,,Right Foot,,,"[59.0, 71.0]",,Ground Pass,,19.026299,,,Nélson Cabral Semedo,6374.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,6,Barcelona,217,"['0c1c1f97-d942-4cf0-a4a0-b8d2709f9e19', '92b3ebf8-4e77-495e-902c-ca796e907ed7']",58,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.362,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.324,,,,,,,,,,,,c7934056-0646-449c-b80f-99110d93e6be,152,,"[61.0, 72.0]",9575,2,,,,-2.6779451,,Right Foot,,,"[47.0, 65.0]",,Ground Pass,,15.652476,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,6,Barcelona,217,"['8c802c9b-5537-4fc3-b1e4-75d95a35b59d', 'd9d27270-86b3-45c4-b36d-e6d71ca959f8']",2,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.505,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.047,,,,,,,,,,,,756a9091-5191-464a-9879-b9f50d0fbcc7,156,,"[49.0, 64.0]",9575,2,,,,-0.8519663,,Right Foot,,,"[56.0, 56.0]",,Ground Pass,,10.630146,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['98ca6f91-8dec-4c2a-bde1-4ea6645ed6b8', 'cadf8345-3d4d-410f-97df-9df980a0d6b5']",4,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.595,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.672,,,,,,,,,,,,0be54568-210e-4c96-a2d9-7dba1dc23f25,158,,"[56.0, 56.0]",9575,2,,,,-2.1251037,,Left Foot,,,"[43.0, 35.0]",,Ground Pass,,24.698177,,,Samuel Yves Umtiti,5492.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,6,Barcelona,217,['4a5367ff-85ce-4118-9357-e94ddb500d3b'],5,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.642,Pass,,2017/2018
,,,,,,,,,,,,,,,1.555,,,,,,,,,,,,9400268c-2136-4027-80c6-c3def6dab165,161,,"[47.0, 19.0]",9575,2,,,,-0.4444192,,Left Foot,,,"[68.0, 9.0]",,Ground Pass,,23.259407,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,['b5a3fe58-1bf3-4869-a316-2a1d19f62e3a'],9,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.452,Pass,,2017/2018
,,,,,,,,,,,,,,,1.375,,,,,,,,,,,,a809b6b7-1987-4d5f-af94-9319244e2abb,165,,"[72.0, 8.0]",9575,2,,,,0.8960554,,Left Foot,,,"[80.0, 18.0]",,Ground Pass,,12.806249,Incomplete,,Francisco Alcácer García,6402.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['0100c4b7-4329-4af6-b4b8-787c390ef336', '4af32bd2-8172-46ef-9f81-49606d092abe', '4cf42913-d473-46c4-85ec-61d7199774a8']",11,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.806,Pass,True,2017/2018
,,,,,,,,,,,,,,,1.021,,,,,,,,,,,,cc29dc43-48d8-4e45-8b86-36e3fb82c006,171,,"[111.0, 26.0]",9575,2,,,,1.670465,c0379c08-56ba-4cd5-a1b8-a17175132b30,Right Foot,,,"[109.0, 46.0]",,Low Pass,,20.09975,,,Gerard Deulofeu Lázaro,3726.0,True,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Center Attacking Midfield,6,Barcelona,217,['931d61e6-f2e2-4787-bccd-db12c91db97a'],18,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.741,Pass,,2017/2018
,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,91e350d5-52c6-46d4-84f4-18bc7a8c23d0,176,,"[6.0, 44.0]",9575,2,True,,,0.76214653,,Right Foot,,,"[28.0, 65.0]",,Ground Pass,,30.413813,,,José Andrés Guardado Hernández,5563.0,,,,,,Goal Kick,1,From Goal Kick,Antonio Adán Garrido,6654.0,Goalkeeper,7,Real Betis,218,['575c0fc3-30eb-4f92-9932-b8fa51e97e66'],42,,,,,,,,,,,,,,,,Real Betis,218,00:02:42.105,Pass,,2017/2018
,,,,,,,,,,,,,,,2.815,,,,,,,,,,,,1eac530c-53f3-4c09-af63-043a8f3ad2b0,182,,"[43.0, 75.0]",9575,2,,,,-0.55616623,,Left Foot,,,"[80.0, 52.0]",,Ground Pass,,43.56604,Incomplete,,Matías Nahuel Leiva Esquivel,18867.0,,,,,,,1,From Goal Kick,José Andrés Guardado Hernández,5563.0,Center Defensive Midfield,7,Real Betis,218,"['b33b976a-f992-4855-a994-edc6ff187a06', 'd74faea5-a4e0-4351-8b80-116ea1e0d9ad']",47,,,,,,,,,,,,,,,,Real Betis,218,00:02:47.188,Pass,,2017/2018
,,,,,,,,,,,,,,,2.657,,,,,,,,,,,,d74faea5-a4e0-4351-8b80-116ea1e0d9ad,184,,"[41.0, 29.0]",9575,2,,,,2.9648838,,Right Foot,,,"[13.0, 34.0]",,Ground Pass,,28.442924,,,Marc-André ter Stegen,20055.0,,,,,,Recovery,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,8,Barcelona,217,"['1eac530c-53f3-4c09-af63-043a8f3ad2b0', '6e953076-d8a2-4544-840e-70dd3ffad268']",50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.003,Pass,,2017/2018
