50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.573405,,,,,,,,,,,,,,4b375c1e-8744-41ce-8288-c255e77c59fc,101,,"[23.0, 15.6]",265857,1,,,,1.5539203,,Right Foot,,,,"[23.4, 39.3]",,Ground Pass,,23.703375,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,6,Barcelona,217,"['c4823dba-cf4a-468e-89a7-2b1d7b5ddc30', 'cb0517ed-2ffd-49f6-8f58-6a799b3d2d52']",26,,,,,,,,,,,,,,,,,Barcelona,217,00:01:26.436,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.885805,,,,,,,,,,,,,,331e0764-6026-4fa7-ac32-9388561cae53,104,,"[27.4, 44.3]",265857,1,,,,0.8315193,,Right Foot,,,,"[36.7, 54.5]",,Ground Pass,,13.803261,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['75638653-f11b-43ca-bda9-745712c7f5e5'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:01:30.310,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.889052,,,,,,,,,,,,,,6d378fe0-fc0d-4893-ba9a-c20ad8ddcb1c,107,,"[36.7, 54.5]",265857,1,,,,-2.2386289,,Right Foot,,,,"[31.1, 47.4]",,Ground Pass,,9.042677,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,['9d971ec5-1e68-4a2a-8f80-268f6bd0f8fe'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:01:31.276,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.579796,,,,,,,,,,,,,,7ecc78c0-5bd4-4611-b340-77ea510bb679,111,,"[32.7, 48.6]",265857,1,,,,-0.08007532,,Right Foot,,,,"[65.1, 46.0]",,Ground Pass,,32.504154,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,"['15709d70-ccb0-44aa-9050-1c738b9758ac', '1c01b393-6e6d-43d8-b7a4-513b1e910190', '9c216f61-a783-4adb-a43f-7945e5655ccb']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:01:34.039,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,1.0395,,,,,,,,,,,,,,d4a9cb0a-45a7-4bb3-904f-085b094502ad,115,,"[64.4, 45.2]",265857,1,,,,-0.59740084,,Right Foot,,,,"[76.6, 36.9]",,Ground Pass,,14.755677,,,,Luka Modrić,5463.0,,,,,,,1,From Throw In,Sergio Ramos García,5201.0,Left Center Back,6,Barcelona,217,['d38b8f3d-05ca-4b32-9146-9e71d23e8b75'],37,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:37.543,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.794334,,,,,,,,,,,,,,5d1cf1fa-5f76-463c-ba66-b07e1a4ce09a,118,,"[76.3, 37.0]",265857,1,,,,1.2490457,,Right Foot,,,,"[80.8, 50.5]",,High Pass,,14.230249,,Incomplete,,Karim Benzema,19677.0,,,,,,,1,From Throw In,Luka Modrić,5463.0,Right Center Midfield,6,Barcelona,217,"['4c36f7e6-4b20-4100-a913-f70bbdb0f43c', '91bb08eb-29e8-4fd0-8f0c-a247f1149455', 'e6b7bb65-3ff6-4a11-acb9-49c9e6cc7d7f']",38,,,,,,,,,,,,,,,,,Real Madrid,220,00:01:38.582,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.704,,,,,,,,,,,,,,082bb0df-bee6-4144-8447-cbddbfb8424b,123,,"[46.3, 27.8]",265857,1,,,,-1.4229469,,Right Foot,,,,"[47.7, 18.4]",,Ground Pass,,9.503683,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Left Center Back,6,Barcelona,217,['151c7a55-b366-4e78-a830-f1e5374e05d6'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.821,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.894397,,,,,,,,,,,,,,32979d60-03fa-49a3-baff-f9d239965877,127,,"[46.3, 19.6]",265857,1,,,,2.5464132,,Right Foot,,,,"[36.7, 26.1]",,Ground Pass,,11.593533,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,6,Barcelona,217,"['5c4239dd-aaa8-4ddc-a81c-0b9fa6c8cebf', 'c7166e53-1b98-4d97-9f3d-ffcef15e6514']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.590,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.900764,,,,,,,,,,,,,,eb8eb64a-37ee-412d-9fde-880204cad8fa,130,,"[36.5, 28.5]",265857,1,,,,0.8563173,,Right Foot,,,,"[45.0, 38.3]",,Ground Pass,,12.972664,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['e7e404bb-712b-4685-9ab2-b5117078864f'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:01:46.055,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.176737,,,,,,,,,,,,,,30f82980-a896-4d51-8ed3-679d7bd4426b,133,,"[44.7, 39.0]",265857,1,,,,2.4526682,,Right Foot,,,,"[34.5, 47.4]",,Ground Pass,,13.21363,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['72a0263d-f643-453d-88b3-5b072c83a74d'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.301,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.295937,,,,,,,,,,,,,,82d2a604-2bda-42bc-bb24-539c157cc0f5,136,,"[36.5, 52.9]",265857,1,,,,0.39034507,,Right Foot,,,,"[55.7, 60.8]",,Ground Pass,,20.761744,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['b5b4ffbb-e978-45ba-bada-7f2b31346dc4'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.558,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.906829,,,,,,,,,,,,,,c2e026c2-b3e0-4e8d-b753-a054cc280042,140,,"[62.1, 66.8]",265857,1,,,,1.2389959,,Right Foot,,,,"[66.2, 78.7]",,Ground Pass,,12.586501,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,6,Barcelona,217,"['2d2a86e8-51d4-4d6c-982e-7fd19564d439', '4a4903d9-7530-41a6-a89e-b7043c80f00e']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.129,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.908914,,,,,,,,,,,,,,9329ac12-5d18-404b-a1b4-cc2ce7e350e2,143,,"[67.7, 76.1]",265857,1,,,,-1.1673774,,Right Foot,,,,"[71.2, 67.9]",,Ground Pass,,8.915716,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Right Wing,6,Barcelona,217,['4d33ac57-f40a-405b-b125-14936081a9cc'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.307,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.607146,,,,,,,,,,,,,,84f02d9d-43be-428e-9355-fb3b365bb9eb,148,,"[70.6, 58.2]",265857,1,,,,-2.1066077,,Left Foot,,,,"[66.8, 51.8]",,Ground Pass,,7.4431176,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,"['3c0c0d77-dd7c-4f47-861c-b26c064f520f', '7592f37a-51e9-48a5-bac8-24bcd94d7cc1']",56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.620,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.8306,,,,,,,,,,,,,,779bf3c1-af38-4f5d-95cc-31236c052c2f,151,,"[70.5, 53.8]",265857,2,,,,-0.119428925,,Right Foot,,,,"[83.0, 52.3]",,Ground Pass,,12.589679,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,"['8d4a443e-26f0-4ca2-a997-71218fe476b0', 'c3d6184c-7b0a-4666-a37d-fe111b090c59']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.947,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.0118,,,,,,,,,,,,,,24061f6a-134c-4011-aba0-8e3ab33a2386,156,,"[41.3, 23.0]",265857,2,,,,2.5412667,,Right Foot,,,,"[28.3, 31.9]",,Ground Pass,,15.754682,,,,Sergio Ramos García,5201.0,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,7,Real Madrid,220,['3e0f43f0-8ba3-4818-af04-605ad50ca6a5'],3,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:03.085,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.740797,,,,,,,,,,,,,,e24183ec-a22e-4606-a6e4-290d7f44b764,159,,"[28.3, 42.9]",265857,2,,,,1.6400496,,Right Foot,,,,"[27.1, 60.2]",,Ground Pass,,17.341568,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,7,Real Madrid,220,['4aafef46-4de9-46a5-a0c7-73b171a5d860'],5,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:05.555,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.741,,,,,,,,,,,,,,ad9315d3-5395-4fc7-970e-c247c732f187,162,,"[27.1, 70.7]",265857,2,,,,0.07934378,,Right Foot,,,,"[59.8, 73.3]",,Ground Pass,,32.8032,,,,Gareth Frank Bale,6399.0,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,7,Real Madrid,220,['07a544a5-6723-4276-bb15-22b896637ee1'],8,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:08.546,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.572101,,,,,,,,,,,,,,7e4f94a6-b190-405b-afb3-cd5321c57062,167,,"[72.6, 9.3]",265857,2,,,,1.9866081,,Right Foot,,,,"[69.2, 17.0]",,Ground Pass,,8.417244,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,8,Barcelona,217,['20cc1da0-3325-4e83-a819-64d22ade91ba'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.112,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.749069,,,,,,,,,,,,,,0817783f-bd74-42a5-ac39-69b0838c0296,170,,"[68.8, 17.1]",265857,2,,,,-2.7124143,,Right Foot,,,,"[62.9, 14.4]",,Ground Pass,,6.4884515,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['970f11bc-ece0-4460-a173-8a80ede47d89'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.763,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,2.226174,,,,,,,,,,,,,,ff88ac36-1bfe-4842-a425-000a68ddd211,173,,"[63.4, 13.7]",265857,2,,,,2.3681462,,Left Foot,,,,"[50.7, 26.1]",,Ground Pass,,17.749647,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['1887e02e-5f59-4da0-8c8d-beb36dbd6b51'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.592,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.75413,,,,,,,,,,,,,,839c3e7e-5194-49fb-bb01-fb2902ce75a2,177,,"[50.9, 26.2]",265857,2,,,,0.86768615,,Right Foot,,,,"[59.8, 36.7]",,Ground Pass,,13.764447,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,8,Barcelona,217,"['2260d8cd-ab86-4956-a9e0-769df2e56ddb', '5542a7d4-f2d7-4ceb-af03-1bc1cb7838e0']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.899,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,1.472969,,,,,,,,,,,,,,eb6ee2b8-7ddc-4036-a16c-c638737d8b3a,180,,"[64.2, 31.9]",265857,2,,,,-2.3768811,,Right Foot,,,,"[56.8, 24.8]",,Ground Pass,,10.255242,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['440e6cc7-3264-4674-9315-3a4f17c3c71a'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.298,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.229948,,,,,,,,,,,,,,4d067a8e-2cec-4762-aa8c-e75305bc773c,183,,"[55.1, 27.9]",265857,2,,,,2.134598,,Right Foot,,,,"[45.3, 43.4]",,Ground Pass,,18.338211,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['48401ff6-8a1e-49f5-9548-bfaf2d71a2b4'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.543,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.750218,,,,,,,,,,,,,,b1399678-0825-4945-80e1-2895a1ad472f,186,,"[47.7, 48.1]",265857,2,,,,0.52516407,,Right Foot,,,,"[58.4, 54.3]",,Ground Pass,,12.366487,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,['3f4d37e6-e163-4f8d-aed5-14b2a950cecc'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.038,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.226943,,,,,,,,,,,,,,210f379d-308f-4a34-94a9-4f202ecb5d46,194,,"[72.8, 38.7]",265857,2,,,,0.7853982,,Right Foot,,,,"[80.8, 46.7]",,Ground Pass,,11.313708,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,8,Barcelona,217,"['6659ad8e-f4e4-4b67-9161-e2c5c7123134', 'bac5cafb-8077-4946-8c50-c7d7373a5b85']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.716,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.735761,,,,,,,,,,,,,,0cfc854e-86ad-49bf-84a0-6074938ddca9,199,,"[72.0, 36.4]",265857,2,,,,-1.621386,,Right Foot,,,,"[71.6, 28.5]",,Ground Pass,,7.91012,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,"['f07292d2-bff2-4ab0-a70a-d1e07a721dac', 'fdf2ada7-0e16-4887-935c-c8d57bde90f9']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.241,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.951452,,,,,,,,,,,,,,9394f1b5-11a4-4c7c-8527-a8081e6b0852,202,,"[68.8, 23.3]",265857,2,,,,-1.2541391,,Left Foot,,,,"[74.6, 5.6]",,Ground Pass,,18.626057,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['8c13a704-d7f9-4550-92d1-0fd957c06cbe'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.978,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,2.04246,,,,,,,,,,,,,,877267d0-0911-4b6d-8c5d-4fe5f9de3b8f,205,,"[75.9, 6.8]",265857,2,,,,2.6091602,,Left Foot,,,,"[57.4, 17.7]",,Ground Pass,,21.472307,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['c2eec79c-9492-4561-89a5-f4a90caa273f'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.089,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.74011,,,,,,,,,,,,,,c37f6f57-c78b-4abc-8490-12181f628200,208,,"[64.2, 32.6]",265857,2,,,,-0.52051693,,Right Foot,,,,"[79.9, 23.6]",,Ground Pass,,18.096685,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,8,Barcelona,217,['c92abc18-9d69-443f-8ca0-7ec77fbf0524'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.806,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.5118,,,,,,,,,,,,,,db3512e9-fb66-4531-823f-afc45ed89590,216,,"[86.4, 43.4]",265857,2,,,,0.73997486,,Right Foot,,,,"[95.6, 51.8]",,Ground Pass,,12.45793,,Incomplete,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['729f288a-187f-4e10-90da-476ea4bcdb30'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.759,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.274542,,,,,,,,,,,,,,ec44a90f-2f83-4a1e-9d92-2aee65c2aadc,223,,"[39.9, 44.1]",265857,2,,,,-0.75819397,,Right Foot,,,,"[55.0, 29.8]",,Ground Pass,,20.796635,,,,Karim Benzema,19677.0,,,,,,,1,Regular Play,Sergio Ramos García,5201.0,Left Center Back,9,Real Madrid,220,['0bad89e7-a46e-4f0a-936b-3320ac1e77b9'],53,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:53.983,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.11463,,,,,,,,,,,,,,5aef5bbb-6a1d-448a-8be8-945ac7cfee9d,227,,"[53.9, 25.2]",265857,2,,,,-0.92571294,,Left Foot,,,,"[61.5, 15.1]",,Ground Pass,,12.640016,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,Regular Play,Karim Benzema,19677.0,Center Forward,9,Real Madrid,220,['0728b0f5-85a6-4696-9aaf-7fb8f1750147'],56,,,,,,,,,,,,,,,,,Real Madrid,220,00:02:56.023,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.214894,,,,,,,,,,,,,,6ca7b50c-cc4b-42b0-bd74-9cefea61eb25,234,,"[28.4, 60.6]",265857,3,,,,-0.26525238,,Right Foot,,,,"[53.8, 53.7]",,Ground Pass,,26.320524,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Counter,Javier Alejandro Mascherano,5506.0,Right Center Back,10,Barcelona,217,['58c4786b-0e86-47d3-bff5-082508818a02'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.226,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,2.122944,,,,,,,,,,,,,,0836b94c-e5a5-4df9-ab5e-56001b302515,237,,"[74.8, 56.8]",265857,3,,,,0.09292159,5c50673e-b056-4a41-b173-983006737964,Left Foot,,,,"[102.7, 59.4]",,Ground Pass,,28.020885,,,,Neymar da Silva Santos Junior,4320.0,True,,,Through Ball,True,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['cfe7e6c0-4f46-4bb0-8f99-6d2d5379c04b'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.078,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.898768,,,,,,,,,,,,,,c53722a9-e702-4c44-9f94-d19951095e79,243,,"[11.0, 46.7]",265857,3,,,,0.9284473,,Keeper Arm,,,,"[21.4, 60.6]",,Ground Pass,,17.360012,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,From Keeper,Diego López Rodríguez,6768.0,Goalkeeper,12,Real Madrid,220,['f5564568-9d70-4951-adee-15b222cbad08'],24,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:24.783,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.9563,,,,,,,,,,,,,,fc11c6a8-6a61-4d6a-8032-16cba2f92024,246,,"[27.5, 60.8]",265857,3,,,,-1.706324,,Right Foot,,,,"[26.6, 54.2]",,Ground Pass,,6.661081,,,,Luka Modrić,5463.0,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,13,Real Madrid,220,['100f4f51-3e4b-4620-bb11-18eba4a7dd51'],28,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:28.098,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.1401,,,,,,,,,,,,,,bd767180-9aec-45d9-8809-6a438ffafc68,250,,"[27.7, 61.4]",265857,3,,,,1.5617876,,Right Foot,,,,"[27.8, 72.5]",,Ground Pass,,11.1004505,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,14,Real Madrid,220,['73347294-3dbf-4aa9-b4b6-b78ebf4f6629'],30,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:30.296,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.391975,,,,,,,,,,,,,,18b7b451-a1a7-446b-b43d-b84f7d16c8e7,253,,"[28.2, 71.6]",265857,3,,,,-1.9492846,,Right Foot,,,,"[21.4, 54.5]",,Ground Pass,,18.402445,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,15,Real Madrid,220,['3387a26c-035c-4725-b408-66a5c781a603'],31,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:31.476,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,0.7786,,,,,,,,,,,,,,bbc873a3-d3a8-41b3-8383-352afac2b36d,257,,"[22.0, 60.9]",265857,3,,,,1.3684747,,Right Foot,,,,"[25.2, 76.5]",,Ground Pass,,15.924824,,,,Daniel Carvajal Ramos,5721.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,16,Real Madrid,220,['2bbe6145-edcd-432c-8b08-268fc534158a'],34,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:34.833,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.5572,,,,,,,,,,,,,,8fb13800-72a0-4f7d-a38a-75c6a45b46bc,260,,"[24.6, 76.8]",265857,3,,,,-1.9384228,,Right Foot,,,,"[18.9, 62.0]",,Ground Pass,,15.859697,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,Regular Play,Daniel Carvajal Ramos,5721.0,Right Back,17,Real Madrid,220,['6532ee81-3ca3-46aa-8bbb-5e2ff3deca48'],36,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:36.787,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,4.481385,,,,,,,,,,,,,,bd8db649-8d23-44bc-b366-e8482ab38dff,265,,"[24.0, 66.6]",265857,3,,,,-0.024059528,,Right Foot,,,,"[98.8, 64.8]",,High Pass,,74.821655,,Incomplete,,Gareth Frank Bale,6399.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Right Center Back,18,Real Madrid,220,"['422f9700-21e4-4232-9692-2829d058e376', '8ba1e344-fc22-44e1-b269-4f11749f9899', 'cecb8970-5fe9-46a7-9323-707bf0302996']",40,,,,,,,,,,,,,,,,,Real Madrid,220,00:03:40.691,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,1.280785,,,,,,,,,,,,,,e65384ea-6d35-4708-a737-cfe42e603980,269,,"[6.9, 15.9]",265857,3,,,,1.8503184,,Keeper Arm,,,,"[3.8, 26.7]",,Ground Pass,,11.236102,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,19,Barcelona,217,['b006bacd-c9d3-4f97-beb5-b898e57c46aa'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.487,Pass,,2013/2014
,,,,,,,,,,,,,,,,,,1.188619,,,,,,,,,,,,,,708cfbf3-88ce-4b9c-8b6e-c3a5de9b3e8f,273,,"[4.3, 27.8]",265857,3,,,,-1.5707964,,Right Foot,,,,"[4.3, 9.4]",,Low Pass,,18.4,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,19,Barcelona,217,"['72a53a06-92bd-4e8f-879b-dc94fa8afcd1', '8fd68538-10b5-4060-b0f8-6a73a8f290bd']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.175,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.0971,,,,,,,,,,,,,,c0b865f7-e14a-42e9-a237-31fa6eecf3a4,277,,"[5.1, 5.4]",265857,3,,,,0.0,,Left Foot,,,,"[8.6, 5.4]",,High Pass,,3.5,,Incomplete,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,19,Barcelona,217,"['6c758e5f-3670-4d6a-8530-98a7365affe0', 'e68e4048-094a-49c5-95f7-2240be40ba95']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.594,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,,0.896768,,,,,,,,,,,,,,02067ec3-002c-420d-9de7-61e3a615829f,287,,"[4.8, 8.2]",265857,3,,,,1.0902727,,Right Foot,,,,"[9.7, 17.6]",,Ground Pass,,10.6004715,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,19,Barcelona,217,"['bd84daad-6125-48db-beb3-e49ba23eb589', 'd405722f-24b6-458b-9754-3c132eddc063']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.967,Pass,True,2013/2014
