50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.665202,,,,,,,,,,,,5866f560-2866-47c1-89ae-60e5012724fa,2811,,"[91.4, 8.3]",303493,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,123,Barcelona,217,"['5cd9ca76-70b6-4f65-abcf-12a90288b13f', '75164cbe-c3d0-43c6-bd42-d0eefa39fa33']",11,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:11.243,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.850054,,,,,,,,,,,,59f89f31-3635-48bb-9c4b-25eae715fbd3,2817,,"[93.1, 3.8]",303493,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,123,Barcelona,217,"['7e05f4e3-6d56-4c18-8641-a8f5f13b8496', 'bbbf240b-85e7-4aea-b34c-e4bd082c05d3']",14,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:14.393,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.816363,,,,,,,,,,,,dbb399b7-4c66-48e4-b580-69ee8b210419,2821,,"[78.3, 22.6]",303493,60,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,123,Barcelona,217,['a66a4e62-5921-4072-8fb6-785e911ab6a3'],16,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:16.801,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.813184,,,,,,,,,,,,c884fae4-c179-4ee8-8f8d-6db70ba6a839,2849,,"[38.6, 48.3]",303493,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel García Carrillo,6775.0,Right Defensive Midfield,124,Barcelona,217,"['9a346c59-91ef-4404-9f2f-0ad3c161a769', 'c3a04e3e-1a75-4214-a00f-2e1873017dbf']",57,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:57.278,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.579709,,,,,,,,,,,,cecc1bed-7ee7-497a-a203-164cd3694330,2852,,"[31.3, 40.8]",303493,60,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Unai Núñez Gestoso,6397.0,Right Center Back,124,Barcelona,217,"['986f7f85-cc49-4130-ac8c-ddd383480e39', 'c3a04e3e-1a75-4214-a00f-2e1873017dbf']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:15:58.586,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.944351,,,,,,,,,,,,6af4cd3e-eea9-4e95-b43d-d0109735f074,2868,,"[56.1, 28.2]",303493,62,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Right Center Midfield,126,Athletic Club,215,"['9ec2e79b-05f8-4ea3-b2f3-e4bf8ba87022', 'be1ead7a-9329-4ad5-9f96-f5e75d5c768c', 'dccbf2bc-e64a-4994-8344-95d962d9adf6']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:17:35.712,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.150778,,,,,,,,,,,,21772d6d-203b-4ae0-b9c4-f5f916952a0f,2898,,"[82.8, 50.4]",303493,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,128,Barcelona,217,"['622fdf97-adf3-47e1-a68d-1a83b9bf7bba', 'b62a716f-ca0b-4063-8f5d-21bd8134b92d']",17,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:17.157,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.052739,,,,,,,,,,,,39e46e27-2251-4f32-a357-ea8e63878a71,2918,,"[37.9, 36.5]",303493,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,128,Barcelona,217,"['14a71feb-7285-436d-a896-36eb6213e40f', '5d07d15c-87fa-4d4c-918a-5ecc17e7bbed']",32,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:32.703,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.461285,,,,,,,,,,,,0982a9cd-24a5-4951-bddb-6a4f34512f18,2921,,"[27.9, 39.5]",303493,63,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,128,Barcelona,217,"['4a79be8f-47cc-44c3-a7a7-e94e3782a07c', '5d07d15c-87fa-4d4c-918a-5ecc17e7bbed']",34,,,,,,,,,,,,,,,,,Athletic Club,215,00:18:34.121,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.586656,,,,,,,,,,,,f2063ab3-06b4-43f9-ac69-8d8f3a0e42ea,2942,,"[84.3, 39.5]",303493,65,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iker Muniain Goñi,6842.0,Left Wing,130,Athletic Club,215,,4,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:04.410,Pressure,,2019/2020
,,,,,,,,,,,,,True,,,,,,0.880896,,,,,,,,,,,,66b052f9-a2ea-4b8d-9bf2-5c84202654c1,2984,,"[57.4, 43.8]",303493,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,132,Athletic Club,215,['87bb4f1c-5709-4ccb-a7d1-e4b1f0090680'],48,,,,,,,,,,,,,,,,,Athletic Club,215,00:20:48.900,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.529007,,,,,,,,,,,,2e4c8f2c-702b-497f-9652-0bb6fa8ae385,2988,,"[60.8, 29.7]",303493,65,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Right Center Midfield,132,Athletic Club,215,"['19a43e6e-7e8d-4b74-a38e-7fe7bde04370', 'c0e2ebf0-9a17-4ec8-b897-51e27f3a6371']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:20:51.150,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,3.029402,,,,,,,,,,,,9a2bf7ce-fa76-4237-b7e5-e11f0caeca30,3000,,"[36.0, 17.3]",303493,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,133,Barcelona,217,['75cde160-85c6-4a74-986a-28af9d73c7d6'],1,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:01.768,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.404197,,,,,,,,,,,,32beb984-bce2-4ef4-9ae5-0ec9ed3b9f57,3035,,"[91.8, 42.7]",303493,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,133,Barcelona,217,['a09e41f7-2295-47df-9c28-73125d9ff754'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:21:34.006,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.37507,,,,,,,,,,,,5a4dc71a-55ed-4252-b1bb-6f6abc3b1afd,3039,,"[58.2, 52.6]",303493,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,133,Barcelona,217,,40,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:40.433,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.605111,,,,,,,,,,,,9e63007d-10da-4a20-a42e-ec81144e4948,3049,,"[47.8, 44.6]",303493,66,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yeray Álvarez López,6877.0,Left Center Back,133,Barcelona,217,,46,,,,,,,,,,,,,,,,,Athletic Club,215,00:21:46.528,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.579333,,,,,,,,,,,,6c6bf24f-c554-406b-9446-be24b3cb0b91,3069,,"[83.9, 58.1]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iñaki Williams Arthuer,6393.0,Center Forward,133,Barcelona,217,"['0158c187-7a91-4b18-8916-4e275024d4f4', '513b5433-abac-4da5-aa6f-fc9fad48f065', '637f89e6-52d5-4da1-9510-f4c054dd215b']",3,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:03.855,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,2.401229,,,,,,,,,,,,2d423985-6078-4b3d-b00d-f91e8ddfacf1,3073,,"[68.1, 72.0]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Óscar de Marcos Arana,6649.0,Right Back,133,Barcelona,217,"['1f95030a-6e6f-46f5-b59d-8a262dbfd5d2', '73a58658-a24b-42a5-85c3-578ec1091f3c', '95908516-7012-4f3b-8f2b-a33ce6be8775']",5,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:05.692,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.145341,,,,,,,,,,,,7c09e46d-1c36-4a61-bb2e-c87d196abafa,3077,,"[69.6, 4.4]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anssumane Fati,30756.0,Left Wing,133,Barcelona,217,['781a5fc3-ef6d-4871-8109-834141421b06'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:22:08.566,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.153068,,,,,,,,,,,,f30897af-8fc7-43dc-a25b-02902aaf4db9,3087,,"[62.3, 65.6]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,134,Athletic Club,215,['8d6358d4-1f9b-4f25-a269-66c7c89fb949'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:22:19.921,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.017798,,,,,,,,,,,,d1738097-98ee-466e-b58b-3bc2294c4be0,3088,,"[69.6, 70.8]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,134,Athletic Club,215,,23,,,,,,,,,,,,,,,,,Barcelona,217,00:22:23.220,Pressure,,2019/2020
,,,,,,,,,,,,,True,,,,,,0.723017,,,,,,,,,,,,c3e958d6-6f08-443a-a9da-81c973cb0aa4,3092,,"[56.1, 5.1]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iker Muniain Goñi,6842.0,Left Wing,135,Barcelona,217,"['647200c5-0e6b-449d-8a44-494278ac7a8a', 'ceb25b4f-92ea-40bf-a6ed-bc0f0363398c']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:25.833,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.457248,,,,,,,,,,,,2722ca94-d505-473f-99e3-a9e948c49351,3124,,"[19.5, 35.2]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,135,Barcelona,217,"['b7069f65-9b4a-4cef-90d1-05978b67fe70', 'bffff6ce-be0c-4c4c-9e61-6f9084a71bb1', 'dee6ff48-3bd6-40c5-9229-8291bd0ce262']",58,,,,,,,,,,,,,,,,,Athletic Club,215,00:22:58.308,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.629189,,,,,,,,,,,,4a49ebab-489c-46d8-a068-e4b2ec06a9aa,3128,,"[99.7, 40.4]",303493,67,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,135,Barcelona,217,['67fa93fc-291b-4fa9-9f96-67b7257fa394'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:22:59.567,Pressure,,2019/2020
,,,,,,,,,,,,,True,,,,,,0.47143,,,,,,,,,,,,c9e1b3e1-e1f6-4830-be0f-8179c8737997,3142,,"[92.0, 66.7]",303493,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Asier Villalibre Molina,32953.0,Center Forward,136,Athletic Club,215,"['794c7be0-a3f8-42e1-908a-87df24662047', 'a93a5e8e-c003-4127-8fe5-33df5d963e5a']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:24:21.461,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.670351,,,,,,,,,,,,d426580a-6c75-44cd-a7e6-117e544181ca,3152,,"[36.4, 10.9]",303493,69,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Anssumane Fati,30756.0,Left Wing,136,Athletic Club,215,['1b6b1294-99fa-4358-9c68-7cab36494c27'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:24:29.311,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.469691,,,,,,,,,,,,92c2819f-ff8e-452c-92ce-91a377b63c2d,3181,,"[46.0, 38.9]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Unai Núñez Gestoso,6397.0,Right Center Back,137,Barcelona,217,,4,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:04.744,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.92642,,,,,,,,,,,,0a01b475-161d-4085-98ae-dbe4500e7b8e,3205,,"[21.2, 22.2]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Yeray Álvarez López,6877.0,Left Center Back,137,Barcelona,217,['dba0ca0e-0a41-4790-b868-7d33908d3a19'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:28.178,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.579427,,,,,,,,,,,,2ca8b223-cc9e-4a48-a2af-2fec790f2e20,3218,,"[9.3, 24.3]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikel Balenziaga Oruesagasti,6789.0,Left Back,137,Barcelona,217,,40,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:40.789,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.196501,,,,,,,,,,,,6b17d44a-f56c-45d3-95ad-031f4be0156f,3222,,"[14.8, 35.2]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel García Carrillo,6775.0,Right Defensive Midfield,137,Barcelona,217,['fc405f60-2384-4e74-aa0c-66459868e35b'],43,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:43.275,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.338159,,,,,,,,,,,,31e09d75-1094-4aa2-8b48-36fa1ecbeb8c,3226,,"[22.5, 31.4]",303493,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Oihan Sancet Tirapu,30225.0,Center Attacking Midfield,137,Barcelona,217,,44,,,,,,,,,,,,,,,,,Athletic Club,215,00:25:44.861,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.411879,,,,,,,,,,,,94b07217-69b7-4ec6-a2ff-00628441a376,3243,,"[57.4, 76.5]",303493,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,138,Athletic Club,215,"['0481ca58-2e88-420d-934b-24871ad08fc7', 'da8e7a58-b1f1-4651-95c1-22d50581ace4']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:26:59.458,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.730183,,,,,,,,,,,,44c19981-13e5-4c50-84c5-44c1f81b63e9,3280,,"[43.1, 26.0]",303493,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,139,Barcelona,217,"['262519b8-5a5c-4ca3-944f-be2d2a6627ab', 'ca89f4c1-d2f4-4849-b03e-f20d47d13cd2', 'f40bed85-fdf7-4c98-af43-6515c147697a']",50,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:50.634,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.451247,,,,,,,,,,,,80135ca2-4ff9-4f4a-92fa-e6d5fcb775e3,3286,,"[40.5, 37.2]",303493,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Right Defensive Midfield,139,Barcelona,217,['0c7aad0f-63fd-4056-8a0f-23e9524c6fdc'],53,,,,,,,,,,,,,,,,,Athletic Club,215,00:27:53.851,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,2.157111,,,,,,,,,,,,439f5464-53fe-4c3e-bb10-0b880120aea4,3300,,"[27.0, 38.0]",303493,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,139,Barcelona,217,"['8f427e1b-80a1-4d80-a49d-e6e9fcef3da9', '98b9864d-d59b-4a98-98b9-33520952c19b']",5,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:05.397,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.45821,,,,,,,,,,,,da982487-7cbc-4c6b-b3c7-bd5a2ad75b52,3306,,"[14.6, 51.1]",303493,73,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ander Capa Rodríguez,6699.0,Right Wing,139,Barcelona,217,['310a52db-d759-4c06-816f-5f4983ce14d3'],10,,,,,,,,,,,,,,,,,Athletic Club,215,00:28:10.501,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.568824,,,,,,,,,,,,35a99522-0182-4642-b792-b6695aa62c04,3317,,"[114.7, 34.2]",303493,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,140,Barcelona,217,,48,,,,,,,,,,,,,,,,,Barcelona,217,00:28:48.586,Pressure,,2019/2020
,,,,,,,,,,,,,True,,,,,,0.61814,,,,,,,,,,,,5c230770-5500-46b4-ad12-11e66536d16f,3323,,"[111.3, 16.0]",303493,74,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivan Rakitić,5470.0,Center Defensive Midfield,141,Barcelona,217,"['7f860e20-9238-408e-8b67-2f7fd8ad741f', 'b9ec9b56-f3d5-4198-b1c7-705b6c6c0156']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:29:21.786,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.365817,,,,,,,,,,,,72327313-6806-4281-a949-a9ea20d9346f,3337,,"[98.5, 56.2]",303493,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Villalibre Molina,32953.0,Center Forward,142,Barcelona,217,"['7c428f32-dbe0-4792-94c9-d1f1002c29a1', 'ffe93f7f-9cb6-4adc-a1d6-f2bf82a58b6c']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:35.725,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.581065,,,,,,,,,,,,38f3b20d-9de8-4132-839a-72133cbd2265,3339,,"[77.3, 66.9]",303493,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Wing,142,Barcelona,217,"['41bb5cf9-ed29-456f-b4bc-e26aa561ba17', '6fe4306c-8a25-40a7-9114-cdc41ccd3bd3', 'ed06f7c3-c7de-4d63-b1f8-a2930c6eb15f']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:38.020,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.85804,,,,,,,,,,,,ad84a1f8-f2c0-4497-81fc-35952b2a67c1,3367,,"[110.0, 66.5]",303493,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Wing,142,Barcelona,217,"['e8f6db6d-5066-42e8-953a-e322226a1c04', 'ece50fa6-15ab-431a-be30-d92c955612da']",57,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:57.972,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.73887,,,,,,,,,,,,69adb26a-21b2-47ee-aae0-5f0a7e41548e,3369,,"[78.1, 74.6]",303493,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Óscar de Marcos Arana,6649.0,Right Back,142,Barcelona,217,,59,,,,,,,,,,,,,,,,,Athletic Club,215,00:31:59.979,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,2.117489,,,,,,,,,,,,f5c18d6a-da58-46de-b500-84cc83bd437b,3403,,"[42.4, 74.2]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Wing,144,Barcelona,217,['24e9b8ea-3681-493a-8c1e-3edaffe7ee8f'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:06.027,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.210104,,,,,,,,,,,,5f20a9f1-d0bb-4f39-9a45-167fb1003259,3416,,"[101.9, 47.6]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Asier Villalibre Molina,32953.0,Center Forward,144,Barcelona,217,"['56949021-ce5a-4bb6-a0b5-d6133eb04c4a', '73b6aa2f-f058-48bf-94e9-c008f582befd']",21,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:21.286,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.669262,,,,,,,,,,,,673152fe-e73a-4bfb-add5-1f90f2300daf,3423,,"[103.2, 54.3]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,144,Barcelona,217,"['9e2d0355-ea6c-49c9-9371-7dbedc3da057', 'ff476902-7a07-434b-8d42-a2a79c45cf69']",25,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:25.524,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,2.286486,,,,,,,,,,,,fbb570f4-3af0-4095-8280-1601ccee9bbc,3425,,"[110.6, 53.2]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel García Carrillo,6775.0,Right Defensive Midfield,144,Barcelona,217,"['636155f5-9df0-45b2-a860-22d3a35ee411', '64c8c13c-82ca-42be-bcb3-bf3c510f2199', '9fd92939-14be-466f-9d82-02d172aa5109']",28,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:28.040,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.848837,,,,,,,,,,,,d14709a5-bd9a-456b-ac38-8479635a7b26,3435,,"[76.6, 11.1]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Iker Muniain Goñi,6842.0,Left Wing,144,Barcelona,217,"['1335a3e2-c1da-4714-9694-e62dfa490023', 'a15f16db-1751-48b4-8ef3-4fe20e9e2850']",35,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:35.453,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.735781,,,,,,,,,,,,de3e812b-6a59-4db3-b309-62896776bac3,3454,,"[20.8, 52.3]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ander Capa Rodríguez,6699.0,Right Wing,144,Barcelona,217,['17634b1b-0f05-4f10-8242-224c5d964eb5'],52,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:52.816,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.594603,,,,,,,,,,,,08627c38-a521-4cfa-be0c-86c166695022,3458,,"[26.2, 36.9]",303493,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mikel Vesga Arruti,6667.0,Left Defensive Midfield,144,Barcelona,217,"['94bb5632-0600-484e-9b06-4bbddbb38668', 'e80c65a8-ae78-4a42-a793-ba2b356fc675']",54,,,,,,,,,,,,,,,,,Athletic Club,215,00:33:54.434,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,1.280659,,,,,,,,,,,,0fc28afd-798e-4d71-991f-e14cb93414ad,3509,,"[55.9, 26.9]",303493,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anssumane Fati,30756.0,Left Wing,145,Athletic Club,215,['19155c7a-7b20-4777-81fa-e813dd9651ef'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:35:09.845,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.67818,,,,,,,,,,,,85174029-9b72-41d9-8737-8cbc1d038260,3510,,"[55.0, 31.0]",303493,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arturo Erasmo Vidal Pardo,8206.0,Left Center Midfield,145,Athletic Club,215,['01712708-7fd1-4535-91db-67b33adf70e5'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:35:10.703,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.44045,,,,,,,,,,,,c41e7dc0-5b05-4445-a8e7-77692b15cf77,3512,,"[51.2, 18.6]",303493,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricard Puig Martí,24841.0,Right Center Midfield,145,Athletic Club,215,"['9b937bde-edbc-402a-bf55-c1876a01b4f2', 'a912c0fc-c399-43d2-9c59-f9ecfca1f63b']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:35:11.822,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.598696,,,,,,,,,,,,714f7c6f-8334-49e2-a237-38eddd34a6b6,3517,,"[50.7, 12.1]",303493,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anssumane Fati,30756.0,Left Wing,145,Athletic Club,215,"['91059e9f-fd31-46af-8619-8cd14f301b90', 'bc5ec61a-99ea-4b49-a451-93a809ffabc8']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:35:13.551,Pressure,,2019/2020
,,,,,,,,,,,,,True,,,,,,1.136775,,,,,,,,,,,,c1d1fbcf-1ab6-4ad8-8519-eb323eff9e8c,3523,,"[21.9, 9.8]",303493,80,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricard Puig Martí,24841.0,Right Center Midfield,147,Athletic Club,215,"['5cbfee9e-1823-4eb3-b7fa-eeb73de54865', '7372b50d-1f93-4dec-be24-97966c491e54']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:35:37.516,Pressure,,2019/2020
,,,,,,,,,,,,,,,,,,,0.584548,,,,,,,,,,,,7faa3ab1-631e-4766-837b-4cd1d9e0f83d,3538,,"[98.9, 21.3]",303493,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl García Escudero,6391.0,Center Attacking Midfield,148,Athletic Club,215,['114c3cfa-2115-4aad-86bd-f74ae39e8abc'],24,,,,,,,,,,,,,,,,,Athletic Club,215,00:36:24.064,Pressure,,2019/2020
