bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,3.524305,,,,,,,,,,,,,,,f53737f1-b940-47aa-a900-857256586f85,1154,,"[36.9, 15.7]",303696,32,,,,1.7502697,,Left Foot,,,"[28.5, 62.0]",High Pass,,47.055817,,,,Santiago Arias Naranjo,5696.0,,True,,,,1,Regular Play,Renan Augusto Lodi dos Santos,26532.0,Left Back,52,Atlético Madrid,212,['124658d9-e975-4162-9c9c-94b50684ff46'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:11.670,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.273632,,,,,,,,,,,,,,,fdec2c13-3d0a-4cc8-a818-eb409130716d,1157,,"[38.7, 67.1]",303696,32,,,,-1.140629,,Right Foot,,,"[42.6, 58.6]",Ground Pass,,9.352005,,,,Thomas Teye Partey,6383.0,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,52,Atlético Madrid,212,['62a7ddb2-2bc3-4f18-b415-07dbfe1651a9'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:16.687,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.13269,,,,,,,,,,,,,,,1b746448-d812-4309-baf4-c0e963f37621,1160,,"[44.7, 59.9]",303696,32,,,,-0.92463386,,Right Foot,,,"[62.8, 35.9]",Low Pass,,30.060106,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,Regular Play,Thomas Teye Partey,6383.0,Right Defensive Midfield,52,Atlético Madrid,212,['a1baa54a-87dd-4abf-a9ac-a21a2f4c66e8'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:19.540,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.719743,,,,,,,,,,,,,,,dd34c249-1427-4261-a029-11b398c19e71,1164,,"[70.2, 41.6]",303696,32,,,,0.69363207,,Right Foot,,,"[79.1, 49.0]",Ground Pass,,11.574541,,,,Ángel Martín Correa,6377.0,,,,,,1,Regular Play,Yannick Ferreira Carrasco,5633.0,Left Midfield,52,Atlético Madrid,212,['5110ebb5-a651-4f20-bd48-c713a7d4ab41'],23,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:23.436,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.41097,,,,,,,,,,,,,,,8d1a882e-20c6-456d-8539-f279ab91e0d8,1167,,"[83.6, 51.9]",303696,32,,,,0.6685618,,Right Foot,,,"[107.4, 70.7]",Ground Pass,,30.329523,,,,Santiago Arias Naranjo,5696.0,,,,,,1,Regular Play,Ángel Martín Correa,6377.0,Right Midfield,52,Atlético Madrid,212,['13695310-2451-43e0-8d91-5a0912906cc6'],25,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:25.214,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.764022,,,,,,,,,,,,,,,8e528541-5618-4c6f-ab63-4e5d7e6196e9,1170,,"[110.3, 70.0]",303696,32,,,,-1.6100774,,Right Foot,True,,"[109.4, 47.1]",Low Pass,,22.917679,,,,Marcos Llorente Moreno,6840.0,,,,,,1,Regular Play,Santiago Arias Naranjo,5696.0,Right Back,52,Atlético Madrid,212,['877946af-20e3-4745-bf34-e72f6953c3a9'],28,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:28.622,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.987665,,,,,,,,,,,,,,,0df2d4ff-c932-4c04-b8ca-fa6754db1712,1177,,"[105.3, 30.7]",303696,32,,,True,0.67114383,,,,,"[115.5, 38.8]",High Pass,,13.024976,,Incomplete,,,,,,,,Recovery,1,Regular Play,Renan Augusto Lodi dos Santos,26532.0,Left Back,52,Atlético Madrid,212,"['83e3be17-41b9-4815-b787-f1043febc963', '846fab86-cd92-46ae-b482-2b3be2fc17e6']",33,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:32:33.339,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,0.330506,,,,,,,,,,,,,,,980900e7-394c-4995-b051-d8282e3d6eb1,1180,,"[7.8, 39.3]",303696,32,True,,,-0.6682894,,Keeper Arm,,,"[15.4, 33.3]",Ground Pass,,9.682975,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,53,Barcelona,217,['cde2ae6f-614b-4acf-a711-14e08d65ac4c'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:42.565,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.255512,,,,,,,,,,,,,,,484825be-2b80-4f93-b458-9c8b740e066b,1182,,"[15.4, 34.0]",303696,32,,,,0.42711034,,Left Foot,,,"[31.0, 41.1]",Ground Pass,,17.139719,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,53,Barcelona,217,['83cd686e-7dd1-49b7-8b93-3ba50c166496'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:44.507,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.741704,,,,,,,,,,,,,,,218729f3-0a07-47d8-bf46-2b66a2f92146,1186,,"[37.7, 41.3]",303696,32,,,,1.3045443,,Left Foot,,,"[41.0, 53.4]",Ground Pass,,12.541929,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,"['b6d4a714-4af0-4aa2-83f5-705f6f7936b7', 'f8ee8cf9-bace-4be3-88f8-879e6fb2fbbd']",47,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:47.002,Pass,True,2019/2020
,,,,,,,,,,,,,,,,,,1.934749,,,,,,,,,,,,,,,b8782c8e-efd4-4d17-8fc4-f93a1bcde073,1189,,"[41.6, 57.4]",303696,32,,,,1.1553042,,Right Foot,,,"[49.1, 74.4]",Ground Pass,,18.580904,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,53,Barcelona,217,['99fdde73-2a10-4f6a-bfff-26d0feaf899c'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:48.896,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.135021,,,,,,,,,,,,,,,c5ab0273-2560-4e81-806c-cc8145563df0,1192,,"[51.8, 72.8]",303696,32,,,,-2.0527346,,Right Foot,,,"[48.4, 66.3]",Ground Pass,,7.33553,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,53,Barcelona,217,['9f172c39-a8a0-4fd1-bb5a-11eb9d660ef8'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:52.396,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.780604,,,,,,,,,,,,,,,1725979f-3b0f-4b62-b0a3-00bca370eed3,1195,,"[50.4, 58.1]",303696,32,,,,-1.8652313,,Right Foot,,,"[42.0, 30.4]",Ground Pass,,28.945639,,,,Clément Lenglet,6826.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,53,Barcelona,217,['d1a06138-c20c-4bc2-a6da-4825160be8c4'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:55.501,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.882219,,,,,,,,,,,,,,,2bb095ad-fcd3-4b0b-bd45-02a2fd000331,1198,,"[49.2, 28.3]",303696,32,,,,0.45727828,,Left Foot,,,"[61.8, 34.5]",Ground Pass,,14.042791,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,53,Barcelona,217,['d46c6e19-49d4-418f-8c59-8a9726de68eb'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:32:59.550,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.999132,,,,,,,,,,,,,,,81b2e988-4e3b-4aac-98e3-e79bf959ee88,1201,,"[62.5, 36.6]",303696,33,,,,1.5029992,,Right Foot,,,"[63.6, 52.8]",Ground Pass,,16.237303,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['d932a4be-4539-41b8-ad45-5eb7c8221b9a'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:01.253,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.262863,,,,,,,,,,,,,,,a7213634-6811-43c1-9def-6390b040ff58,1204,,"[63.3, 54.7]",303696,33,,,,0.90975314,,Right Foot,,,"[78.0, 73.6]",Ground Pass,,23.943684,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,53,Barcelona,217,['ac66ee5b-4093-430b-8d1c-b6956e5e3607'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:03.159,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.995813,,,,,,,,,,,,,,,5f5c1729-c450-4af1-8909-88940b09c89a,1207,,"[79.6, 63.4]",303696,33,,,,-2.6736531,,Left Foot,,,"[70.3, 58.7]",Ground Pass,,10.420173,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,53,Barcelona,217,['5e388c40-0c87-48e6-b399-a79947b3e524'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:06.494,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.254158,,,,,,,,,,,,,,,4520d26e-6aef-465b-ba85-00d26b93ae80,1210,,"[74.0, 61.3]",303696,33,,,,0.68231654,,Right Foot,,,"[91.6, 75.6]",Ground Pass,,22.67708,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,53,Barcelona,217,['d81f0072-8515-4a96-a975-48a69369357c'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:08.250,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.018599,,,,,,,,,,,,,,,52ea5633-1188-40fb-8d6a-22df1b2c14f0,1214,,"[90.5, 70.9]",303696,33,,,,-2.9623768,,Left Foot,,,"[76.7, 68.4]",Ground Pass,,14.024621,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,53,Barcelona,217,['9f395715-1557-49e1-8a18-0a98d6a4d39f'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:12.434,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.923521,,,,,,,,,,,,,,,7d77d712-94f1-4a1b-ad49-2db8422358cc,1217,,"[78.5, 66.7]",303696,33,,,,0.45297185,,Left Foot,,,"[89.8, 72.2]",Ground Pass,,12.567418,,,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,53,Barcelona,217,['f8fd3e91-ea43-428d-9763-66bef1af4334'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:14.443,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.136926,,,,,,,,,,,,,,,379e202f-16ce-42e0-9fad-4c739ac34cf4,1220,,"[91.9, 73.1]",303696,33,,,,-2.7957182,,Right Foot,,,"[80.8, 69.1]",Ground Pass,,11.798729,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,53,Barcelona,217,['198cf233-e333-41dc-a260-470ff3b766de'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:16.099,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.743102,,,,,,,,,,,,,,,7f8f60bb-c11d-488b-8a06-3b273a7d897c,1223,,"[83.8, 65.0]",303696,33,,,,-1.4677147,,Right Foot,,,"[85.0, 53.4]",Ground Pass,,11.661903,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,53,Barcelona,217,['be3a5594-c3d0-49bc-a2eb-108604c54a76'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.179,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.665508,,,,,,,,,,,,,,,3edd0e20-dcc4-4c28-a9da-3ecfbea251da,1226,,"[85.5, 50.5]",303696,33,,,,-1.7574106,,Right Foot,,,"[80.1, 21.9]",High Pass,,29.105326,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,53,Barcelona,217,['97273d72-c49b-4d11-aa50-8b549a2c4706'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:21.505,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.744735,,,,,,,,,,,,,,,8df71d9c-5355-4e25-9323-2a031ac641b6,1229,,"[93.7, 19.1]",303696,33,,,,0.8960554,,Left Foot,,,"[106.5, 35.1]",High Pass,,20.489998,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Center Midfield,53,Barcelona,217,"['1f2f64e1-0f7f-46b1-b11c-786d7f311590', 'e6fbfb91-bc6f-4163-a988-b68dee81958f']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:26.264,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,3.223914,,,,,,,,,,,,,,,dab2b047-6482-4afa-a180-2637a062cac3,1232,,"[96.3, 54.2]",303696,33,,,,0.5209618,,Right Foot,,,"[120.0, 67.8]",Low Pass,,27.324898,,Out,,Arturo Erasmo Vidal Pardo,8206.0,,,,,Recovery,1,Regular Play,Nélson Cabral Semedo,6374.0,Right Back,53,Barcelona,217,['8fabeb7d-f4c7-4f58-a07e-a42807e87ef8'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:29.263,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.669397,,,,,,,,,,,,,,,8d05cc46-26c3-42f5-b3d3-2c866918e5e2,1234,,"[7.0, 44.1]",303696,33,,,,2.082027,,Left Foot,,,"[4.7, 48.2]",Ground Pass,,4.7010636,,,,José María Giménez de Vargas,5259.0,,,,,Goal Kick,1,From Goal Kick,Jan Oblak,6378.0,Goalkeeper,54,Atlético Madrid,212,['c97aac2e-04f1-42b9-80fb-73f989374436'],51,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:51.059,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.660082,,,,,,,,,,,,,,,6c3262f5-6566-44a4-8e53-499d2c8fdb84,1237,,"[8.3, 47.7]",303696,33,,,,-1.5584003,,Right Foot,,,"[8.6, 23.5]",Ground Pass,,24.201859,,,,Felipe Augusto de Almeida Monteiro,11167.0,,,,,,1,From Goal Kick,José María Giménez de Vargas,5259.0,Right Center Back,54,Atlético Madrid,212,['686ab990-85b3-4f4d-8af5-3d9edbf59a21'],53,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:53.017,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.798104,,,,,,,,,,,,,,,163cd480-fe34-4d8b-b742-377c820fcdf2,1240,,"[8.1, 8.4]",303696,33,,,,-0.65284663,,Left Foot,,,"[14.9, 3.2]",Ground Pass,,8.560374,,,,Renan Augusto Lodi dos Santos,26532.0,,,,,,1,From Goal Kick,Felipe Augusto de Almeida Monteiro,11167.0,Left Center Back,54,Atlético Madrid,212,['37e8daf6-a954-46aa-b720-e69bc998a73e'],57,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:57.229,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.977438,,,,,,,,,,,,,,,b940cbab-657f-4453-a7e4-1f502993f8d7,1243,,"[14.7, 4.4]",303696,33,,,,0.4896721,,Left Foot,,,"[51.1, 23.8]",High Pass,,41.24706,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Goal Kick,Renan Augusto Lodi dos Santos,26532.0,Left Back,54,Atlético Madrid,212,['d4c33157-3e36-450c-9ab5-ba4dfbd56304'],58,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:33:58.844,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.219768,,,,,,,,,,,,,,,d377c52d-7a67-4a69-aeb0-c083c312817f,1245,,"[51.5, 24.4]",303696,34,,,,-0.20668322,,Head,,,"[63.9, 21.8]",Low Pass,,12.669649,,Incomplete,,,,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,54,Atlético Madrid,212,['2ccd10c1-bc23-4e74-96fa-e62758c243c9'],0,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:00.862,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.981633,,,,,,,,,,,,,,,dbf00c79-68b7-4564-9db7-50e6c2d7444f,1248,,"[42.4, 53.4]",303696,34,,,,-0.5624979,,Right Foot,,,"[56.2, 44.7]",Ground Pass,,16.313492,,,,Ivan Rakitić,5470.0,,,,,,1,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,54,Atlético Madrid,212,['4d276c73-0103-4bef-99a0-8c5d45dfdac2'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:05.162,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.651025,,,,,,,,,,,,,,,c5a863e3-d25c-4b2a-9b6d-180b697c3a62,1251,,"[62.5, 47.4]",303696,34,,,,-0.17593962,,Right Foot,,,"[71.5, 45.8]",Ground Pass,,9.141116,,Incomplete,,Ricard Puig Martí,24841.0,,,,,,1,From Goal Kick,Ivan Rakitić,5470.0,Left Center Midfield,54,Atlético Madrid,212,"['22a4be8d-c3a5-4af1-ab25-33e67e7734c2', '77220ddd-2b2a-4bf1-9f3f-6790852b64aa']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:07.954,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.860838,,,,,,,,,,,,,,,24762e5a-9ad1-4e20-8d98-851c5a22eecb,1254,,"[53.4, 37.4]",303696,34,,,,2.1384628,,Right Foot,,,"[49.0, 44.3]",Ground Pass,,8.18352,,,,Thomas Teye Partey,6383.0,,,,,Recovery,1,From Goal Kick,Marcos Llorente Moreno,6840.0,Right Center Forward,54,Atlético Madrid,212,['f4391245-ef5e-4d18-9e56-8684f38ad2db'],10,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:10.120,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.66873,,,,,,,,,,,,,,,0080a1de-8eb2-47f9-822a-d59fcc7278cb,1257,,"[51.5, 50.3]",303696,34,,,,2.241318,,Right Foot,,,"[49.2, 53.2]",Ground Pass,,3.7013512,,,,Ángel Martín Correa,6377.0,,,,,,1,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,54,Atlético Madrid,212,['4171f8d0-0abd-4a9a-afc1-c4ff602c513e'],11,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:11.663,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.720696,,,,,,,,,,,,,,,fcd808c8-24c6-4f7d-9a67-18d7a98272bd,1260,,"[50.2, 61.8]",303696,34,,,,1.6539376,,Left Foot,,,"[49.5, 70.2]",Ground Pass,,8.429116,,,,Santiago Arias Naranjo,5696.0,,,,,,1,From Goal Kick,Ángel Martín Correa,6377.0,Right Midfield,54,Atlético Madrid,212,['c3f4b372-fa8a-47de-b64b-8246d3580cf7'],13,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:13.288,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.569437,,,,,,,,,,,,,,,bcc2df8a-fab0-4784-ad02-9ba8cb9c6e57,1263,,"[48.4, 74.3]",303696,34,,,,-0.92905575,,Right Foot,,,"[55.2, 65.2]",Ground Pass,,11.360018,,,,Ángel Martín Correa,6377.0,,,,,,1,From Goal Kick,Santiago Arias Naranjo,5696.0,Right Back,54,Atlético Madrid,212,['257badd7-6f7a-4d17-bbec-279118ac9c0c'],15,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:15.481,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.620822,,,,,,,,,,,,,,,149e3818-aefe-47bb-b92b-67f9d4033666,1265,,"[55.3, 65.4]",303696,34,,,,-2.593729,,Right Foot,,,"[49.4, 61.8]",Ground Pass,,6.9115844,,,,Thomas Teye Partey,6383.0,,,,,,1,From Goal Kick,Ángel Martín Correa,6377.0,Right Midfield,54,Atlético Madrid,212,['20169600-96e8-44ff-948f-0a79821bf5d8'],16,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:16.050,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.854327,,,,,,,,,,,,,,,9912064b-7d3f-436b-9d43-24f3366e4799,1268,,"[49.8, 60.3]",303696,34,,,,-1.6447353,,Right Foot,,,"[49.0, 49.5]",Ground Pass,,10.829589,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,54,Atlético Madrid,212,['bf711362-6902-46e2-a4eb-b230a47708d1'],17,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:17.132,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.853119,,,,,,,,,,,,,,,95176224-ec33-462d-b6d7-4fe2cf805259,1271,,"[52.1, 42.1]",303696,34,,,,-0.5164039,,Left Foot,,,"[63.9, 35.4]",Ground Pass,,13.569451,,,,Yannick Ferreira Carrasco,5633.0,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,54,Atlético Madrid,212,['eb46aa20-ae12-4464-bb89-431878b508d5'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:19.014,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,2.556923,,,,,,,,,,,,,,,95e4cc32-fe07-434a-924e-0487fa6636f5,1274,,"[63.3, 36.4]",303696,34,,,,-2.5161076,,Left Foot,,,"[50.7, 27.3]",Ground Pass,,15.542522,,,,Saúl Ñíguez Esclapez,6381.0,,,,,,1,From Goal Kick,Yannick Ferreira Carrasco,5633.0,Left Midfield,54,Atlético Madrid,212,['ad633a6f-2979-45b0-bae7-75c34ae566d0'],19,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:19.905,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.843383,,,,,,,,,,,,,,,1c42e70a-e1fd-4e04-b4ea-4245e7f62678,1277,,"[55.2, 27.5]",303696,34,,,,0.9739704,,Left Foot,,,"[60.5, 35.3]",Ground Pass,,9.43027,,,,Thomas Teye Partey,6383.0,,,,,,1,From Goal Kick,Saúl Ñíguez Esclapez,6381.0,Left Defensive Midfield,54,Atlético Madrid,212,['87d753ee-7f8e-4841-9d97-b578ab6cc3c3'],24,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:24.166,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.014679,,,,,,,,,,,,,,,6d018732-7b6f-4e82-9b12-f213d2783d23,1280,,"[64.2, 27.8]",303696,34,,,,-1.0471116,,Right Foot,,,"[76.5, 6.5]",Ground Pass,,24.596342,,,,Renan Augusto Lodi dos Santos,26532.0,,,,,,1,From Goal Kick,Thomas Teye Partey,6383.0,Right Defensive Midfield,54,Atlético Madrid,212,['34e2837e-bf7a-4cef-8aed-19a7842ad56b'],27,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:27.017,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.011594,,,,,,,,,,,,,,,d69aaf01-d4f2-41ad-8703-dbea0c54a2fd,1283,,"[82.2, 8.9]",303696,34,,,,1.3724346,,Left Foot,,,"[86.2, 28.8]",Ground Pass,,20.298029,,,,Diego da Silva Costa,5198.0,,,,,,1,From Goal Kick,Renan Augusto Lodi dos Santos,26532.0,Left Back,54,Atlético Madrid,212,['b5563e80-fed3-4594-866f-3d8ba5df6ba8'],29,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:29.785,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.744309,,,,,,,,,,,,,,,21d196a4-e1bd-4ad2-ad92-16837572273b,1286,,"[85.6, 32.7]",303696,34,,,,1.6580268,,Right Foot,,,"[83.3, 59.0]",Low Pass,,26.40038,,,,Santiago Arias Naranjo,5696.0,,,,,,1,From Goal Kick,Diego da Silva Costa,5198.0,Left Center Forward,54,Atlético Madrid,212,['c0dd60a8-3bf2-4f54-b024-6164fd18c2c3'],31,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:31.777,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.537882,,,,,,,,,,,,,,,940c523b-2c6d-482c-b53f-ffe5ef023af2,1289,,"[93.4, 59.7]",303696,34,,,,-0.5481235,,Right Foot,,,"[102.9, 53.9]",Ground Pass,,11.130589,,,,Ángel Martín Correa,6377.0,,,,,,1,From Goal Kick,Santiago Arias Naranjo,5696.0,Right Back,54,Atlético Madrid,212,['cd4b46bd-db4d-47b6-ad71-8597114955a2'],35,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:35.875,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,1.071153,,,,,,,,,,,,,,,c78c9e35-0f5b-481f-86e2-8dff2ab5ccbb,1292,,"[102.9, 53.9]",303696,34,,,,0.8567056,,Right Foot,,,"[106.8, 58.4]",Low Pass,,5.95483,,Incomplete,,,,,,,,,1,From Goal Kick,Ángel Martín Correa,6377.0,Right Midfield,54,Atlético Madrid,212,['2d0169fd-4322-432c-b0a0-c250982e114b'],36,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:34:36.497,Pass,,2019/2020
,,,,,,,,,,,,,,,,,,0.566993,,,,,,,,,,,,,,,2d0169fd-4322-432c-b0a0-c250982e114b,1294,,"[13.3, 21.7]",303696,34,,,,-0.65107673,,Left Foot,,,"[15.4, 20.1]",Ground Pass,,2.6400757,,,,Jordi Alba Ramos,5211.0,,,,,Recovery,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,54,Atlético Madrid,212,"['29e8febf-a669-411a-b71e-86faa5117969', 'b0dbb558-118a-4851-9df3-3d471b43a2e5', 'c78c9e35-0f5b-481f-86e2-8dff2ab5ccbb']",37,,,,,,,,,,,,,,,,,,Barcelona,217,00:34:37.568,Pass,True,2019/2020
