50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.0159,,,,,,,,,,,,,98035840-1cb0-484a-87d5-ef7969c3f564,1303,,"[42.4, 40.3]",69181,29,,True,,,-1.5620246,,Right Foot,,,"[42.6, 17.5]",,Ground Pass,22.800877,,,,Carles Puyol i Saforcada,20125.0,,,,,Free Kick,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,71,Barcelona,217,['4a391673-dde0-468e-8a48-28757f9ae666'],33,,,,,,,,,,,,,,,,Barcelona,217,00:29:33.935,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0612,,,,,,,,,,,,,69b3b683-9f09-4e19-9785-ca9b37a03d1c,1305,,"[41.5, 20.4]",69181,29,,,,,0.7535618,,Right Foot,,,"[49.6, 28.0]",,Ground Pass,11.107204,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,71,Barcelona,217,['02622ff3-d092-4212-abf5-9fc0edfb63f1'],35,,,,,,,,,,,,,,,,Barcelona,217,00:29:35.885,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.9959,,,,,,,,,,,,,4e6891eb-d1bb-417c-bfed-7533ec310e79,1307,,"[49.7, 28.0]",69181,29,,,,,1.6903533,,Right Foot,,,"[46.0, 58.8]",,Ground Pass,31.021444,,,,Lilian Thuram,15071.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,71,Barcelona,217,['3497cd6b-172f-4d03-a1a1-3978ee4c3858'],36,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.946,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.4477,,,,,,,,,,,,,a3b36f37-9658-4df8-9fb2-3b7bbfc8b1e5,1310,,"[50.2, 51.3]",69181,29,,,,,-1.6009759,,Right Foot,,,"[49.4, 24.8]",,Ground Pass,26.512074,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,71,Barcelona,217,['0440bbd1-2808-4a53-bd62-f47107478619'],42,,,,,,,,,,,,,,,,Barcelona,217,00:29:42.476,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.993599,,,,,,,,,,,,,dc2be26f-25e2-4fbd-bb98-a534a44615f8,1313,,"[51.3, 22.6]",69181,29,,,,,1.897623,,Left Foot,,,"[45.3, 40.3]",,Ground Pass,18.689302,,,,Lilian Thuram,15071.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,71,Barcelona,217,['c31c8a4a-6a1e-4123-90af-04e8e8082913'],45,,,,,,,,,,,,,,,,Barcelona,217,00:29:45.715,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.372899,,,,,,,,,,,,,880dba8e-3882-4b15-ba4c-62e670eb953f,1316,,"[56.4, 46.0]",69181,29,,,,,0.026035782,,Right Foot,,,"[94.8, 47.0]",,High Pass,38.413017,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,From Free Kick,Lilian Thuram,15071.0,Right Center Back,71,Barcelona,217,"['0962e133-ce20-42ac-879a-db4b491c393c', '6fad66c6-d211-4740-ad27-75cccbe4b4a7']",50,,,,,,,,,,,,,,,,Barcelona,217,00:29:50.759,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.685,,,,,,,,,,,,,6fad66c6-d211-4740-ad27-75cccbe4b4a7,1319,,"[26.2, 34.0]",69181,29,,,,True,-0.5295896,,,,,"[38.5, 26.8]",,Low Pass,14.252368,,,,Javier Martínez Aginaga,9399.0,,,,,Recovery,1,Regular Play,Ustaritz Aldekoaotalora Astarloa,26100.0,Left Center Back,72,Athletic Club,215,"['3ba0e53d-0805-4729-bcd9-a63934a4ff6c', '880dba8e-3882-4b15-ba4c-62e670eb953f', 'f7b0781c-e8e8-4934-9484-e6e4c61f8c41']",53,,,,,,,,,,,,,,,,Athletic Club,215,00:29:53.132,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.8242,,,,,,,,,,,,,59c965d2-669d-4955-bd5f-eba46ee30e78,1322,,"[38.0, 27.5]",69181,29,,,,,-2.0615458,,Right Foot,,,"[31.0, 14.4]",,Ground Pass,14.852946,,,,Koikili Lertxundi Del Campo,26479.0,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,72,Athletic Club,215,['b38465a9-70bc-47f3-aae5-5ed81d49b968'],55,,,,,,,,,,,,,,,,Athletic Club,215,00:29:55.865,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.740899,,,,,,,,,,,,,a7744ee5-8ba4-4c9f-82f4-7988c45776a1,1328,,"[57.2, 80.0]",69181,30,,,,,-2.8263779,,,,,"[38.8, 74.0]",,Low Pass,19.353552,,,,Lilian Thuram,15071.0,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,73,Barcelona,217,['9040df51-d074-40b5-9ead-342d2fd9c7e2'],7,,,,,,,,,,,,,,,,Barcelona,217,00:30:07.279,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.493301,,,,,,,,,,,,,377e2663-2316-4501-8b21-06bd8bcfe09b,1331,,"[39.0, 73.8]",69181,30,,,,,-1.2518786,,Left Foot,,,"[46.0, 52.6]",,Ground Pass,22.32577,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,73,Barcelona,217,['eb09f98a-595d-4888-ae69-71ca52f2350c'],11,,,,,,,,,,,,,,,,Barcelona,217,00:30:11.172,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.234201,,,,,,,,,,,,,b5535c33-574c-4015-82e7-fdcc25f23e42,1334,,"[47.5, 40.9]",69181,30,,,,,-1.4335269,,Right Foot,,,"[52.1, 7.6]",,Ground Pass,33.616215,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,73,Barcelona,217,['e9135b03-416b-471d-964e-de2206862767'],13,,,,,,,,,,,,,,,,Barcelona,217,00:30:13.825,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.1367,,,,,,,,,,,,,d314a1b7-93b1-4355-81d8-156f60261292,1337,,"[52.3, 7.9]",69181,30,,,,,0.6698438,,Left Foot,,,"[64.8, 17.8]",,Ground Pass,15.945532,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,73,Barcelona,217,['b515f428-78f5-4409-a575-85865eb0d19c'],17,,,,,,,,,,,,,,,,Barcelona,217,00:30:17.490,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.7023,,,,,,,,,,,,,00bc581c-f913-4a23-b958-47606bae9750,1339,,"[65.4, 17.6]",69181,30,,,,,2.6988149,,Right Foot,,,"[44.1, 27.7]",,Ground Pass,23.57329,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,73,Barcelona,217,['36e255f3-457e-4bc9-91b9-7810cdeca6bf'],18,,,,,,,,,,,,,,,,Barcelona,217,00:30:18.627,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.120799,,,,,,,,,,,,,991cf81b-4992-4472-b9e8-2a9ce31e2902,1342,,"[42.6, 27.9]",69181,30,,,,,1.0405805,,Right Foot,,,"[57.9, 54.0]",,Ground Pass,30.253925,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,73,Barcelona,217,['496be680-ac16-40d6-bdf4-e6b3cb91bbf8'],21,,,,,,,,,,,,,,,,Barcelona,217,00:30:21.519,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.15,,,,,,,,,,,,,de796625-52c8-4773-8753-3a6b0876f764,1345,,"[66.1, 66.6]",69181,30,,,,,0.94797176,,Right Foot,,,"[74.0, 77.6]",,Ground Pass,13.542894,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Center Defensive Midfield,73,Barcelona,217,['deff281b-632d-4bc2-9f13-d0a24ea2679c'],26,,,,,,,,,,,,,,,,Barcelona,217,00:30:26.271,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.5564,,,,,,,,,,,,,1f9b982d-c68d-49d9-8732-7cd671be2298,1348,,"[76.2, 76.9]",69181,30,,,,,0.0,,Right Foot,,,"[79.3, 76.9]",,Low Pass,3.1,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,73,Barcelona,217,"['8265acd7-d9c1-4d4c-8df5-8eba5db2d4cc', 'e5e63973-5a75-434e-912e-86990c55d069']",28,,,,,,,,,,,,,,,,Barcelona,217,00:30:28.667,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.0984,,,,,,,,,,,,,77e267e2-7eb8-45f8-8b57-957938107d2c,1358,,"[43.1, 39.6]",69181,30,,,,,-1.8832879,,Left Foot,,,"[41.0, 33.1]",,Ground Pass,6.8308125,,,,Koikili Lertxundi Del Campo,26479.0,,,,,Recovery,1,Regular Play,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,74,Athletic Club,215,['d0b1b4aa-821a-49aa-94f5-a83937652cca'],40,,,,,,,,,,,,,,,,Athletic Club,215,00:30:40.177,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.6102,,,,,,,,,,,,,afda33f0-ce38-4c9d-bf2c-f701c7c356e7,1360,,"[40.9, 35.2]",69181,30,,True,,,-0.07393904,,Right Foot,,,"[57.1, 34.0]",,Ground Pass,16.244383,,,,Javier Martínez Aginaga,9399.0,,,,,,1,Regular Play,Koikili Lertxundi Del Campo,26479.0,Left Back,74,Athletic Club,215,['742778b6-c4c1-4f86-8d47-2df856a8eeb4'],43,,,,,,,,,,,,,,,,Athletic Club,215,00:30:43.380,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.5219,,,,,,,,,,,,,ddf87839-ff9b-4478-8303-3b0433dea2e2,1362,,"[75.4, 27.8]",69181,30,,,,,-0.14684528,,Right Foot,,,"[106.5, 23.2]",,Ground Pass,31.438353,,Incomplete,,Aritz Aduriz Zubeldia,6394.0,,,,,,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,74,Athletic Club,215,"['3610775e-017c-4cb0-9752-11cd08ecbf7a', '37a28d49-cb3b-4a30-ac63-6f97ecbd1269']",47,,,,,,,,,,,,,,,,Athletic Club,215,00:30:47.776,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.513099,,,,,,,,,,,,,37a28d49-cb3b-4a30-ac63-6f97ecbd1269,1364,,"[14.5, 57.8]",69181,30,,,,,-2.3417027,,Left Foot,,,"[4.3, 47.3]",,Ground Pass,14.638647,,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,74,Athletic Club,215,"['1a847886-df67-45fe-b506-b59850f1961f', 'ddf87839-ff9b-4478-8303-3b0433dea2e2']",50,,,,,,,,,,,,,,,,Barcelona,217,00:30:50.298,Pass,,2007/2008
,,,,,,,,,,,,,,,,,6.1722,,,,,,,,,,,,,2b17752b-5535-4711-ac1c-490483f8f002,1367,,"[4.5, 47.5]",69181,30,,,,,-0.081257805,,Right Foot,,,"[88.0, 40.7]",,High Pass,83.77643,,Incomplete,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,74,Athletic Club,215,['5bafd2b7-ed20-4471-8537-47a88e7d6afc'],51,,,,,,,,,,,,,,,,Barcelona,217,00:30:51.865,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.3773,,,,,,,,,,,,,5bafd2b7-ed20-4471-8537-47a88e7d6afc,1368,,"[33.0, 40.3]",69181,30,,,,,1.08484,,Right Foot,,,"[43.3, 59.8]",,Ground Pass,22.053118,,,,Andoni Iraola Sagarna,26031.0,,,,,Recovery,1,Regular Play,Aitor Ocio Carrión,25950.0,Right Center Back,74,Athletic Club,215,"['10f89487-5922-42e6-823e-69db661c4e2d', '2b17752b-5535-4711-ac1c-490483f8f002']",58,,,,,,,,,,,,,,,,Athletic Club,215,00:30:58.037,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.351,,,,,,,,,,,,,2a20d942-6f30-48d5-bf11-bd14b8bc062e,1371,,"[48.2, 68.8]",69181,31,,,,,0.28765246,,Right Foot,,,"[65.1, 73.8]",,Ground Pass,17.62413,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,74,Athletic Club,215,['ed1331ea-6970-4c67-b1b7-32f93310ebed'],1,,,,,,,,,,,,,,,,Athletic Club,215,00:31:01.471,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,7cb63bc0-d99b-49eb-b42f-893acbfb7aa5,1374,,"[55.2, 75.0]",69181,31,,,,,-1.522558,,Right Foot,,,"[55.9, 60.5]",,Ground Pass,14.516887,,,,Pablo Orbaiz Lesaka,26086.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Right Wing,74,Athletic Club,215,['f3f0b0da-ac02-431f-ba2e-244c20dd437f'],5,,,,,,,,,,,,,,,,Athletic Club,215,00:31:05.753,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.8146,,,,,,,,,,,,,779dde5d-06d1-475d-9dea-2478ba7fdd61,1376,,"[55.9, 60.5]",69181,31,,,,,0.13343066,,Right Foot,,,"[70.8, 62.5]",,Low Pass,15.033629,,,,Francisco Javier Yeste Navarro,26035.0,,,,,,1,Regular Play,Pablo Orbaiz Lesaka,26086.0,Right Defensive Midfield,74,Athletic Club,215,['46c65f1a-9a7f-4b87-90f0-fad4d67a27b4'],6,,,,,,,,,,,,,,,,Athletic Club,215,00:31:06.473,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.6819,,,,,,,,,,,,,35343771-8230-4d79-bd41-14ad96ccc503,1383,,"[100.0, 50.9]",69181,31,,,,,2.55359,534b8705-3dd4-4311-8864-849f79e8f277,Left Foot,,,"[95.2, 54.1]",,Ground Pass,5.7688823,,,,Javier Martínez Aginaga,9399.0,True,,,,,1,Regular Play,Francisco Javier Yeste Navarro,26035.0,Center Attacking Midfield,74,Athletic Club,215,['1436868f-1228-4e9c-adfd-87bc6a992380'],15,,,,,,,,,,,,,,,,Athletic Club,215,00:31:15.471,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.464798,,,,,,,,,,,,,479010b4-b534-43b2-a04c-6f404eff8e4c,1387,,"[12.2, 34.2]",69181,31,,True,,,-0.3748763,,Drop Kick,,,"[52.1, 18.5]",,High Pass,42.87773,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,76,Barcelona,217,['09ca3f45-c9d4-48d9-98b3-36f116c1d690'],33,,,,,,,,,,,,,,,,Barcelona,217,00:31:33.755,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.5801,,,,,,,,,,,,,0a19a8fd-a74d-4fb9-a271-93b86dc20b1d,1389,,"[52.3, 20.5]",69181,31,,,,,2.378413,,Right Foot,,,"[38.5, 33.7]",,Ground Pass,19.096596,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,77,Barcelona,217,['0c1cd910-f905-45cc-ab6f-2205167fd971'],35,,,,,,,,,,,,,,,,Barcelona,217,00:31:35.059,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.5196,,,,,,,,,,,,,7b820816-f26b-4a60-bed1-2021592867b2,1392,,"[43.1, 32.7]",69181,31,,,,,1.5881213,,Right Foot,,,"[42.4, 73.1]",,Ground Pass,40.406063,,,,Lilian Thuram,15071.0,,True,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,78,Barcelona,217,['79079a90-5b52-4792-828b-a59cf5df4e80'],37,,,,,,,,,,,,,,,,Barcelona,217,00:31:37.842,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.1122,,,,,,,,,,,,,4ea28bcd-b332-41a4-8641-cca7243abb6c,1395,,"[51.6, 69.7]",69181,31,,,,,0.48150286,,Left Foot,,,"[62.7, 75.5]",,Ground Pass,12.523977,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,79,Barcelona,217,['84ab103b-d858-4226-93ee-ad55c6ff221a'],42,,,,,,,,,,,,,,,,Barcelona,217,00:31:42.304,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.449606,,,,,,,,,,,,,1ea5dc0c-2761-4f6a-86c1-6c6bf5917f68,1398,,"[64.9, 74.2]",69181,31,,,,,-2.6121376,,Right Foot,,,"[51.4, 66.3]",,Low Pass,15.641611,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Center Defensive Midfield,80,Barcelona,217,['cf2eb57f-2b3b-472b-9139-7369efba7b84'],43,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.598,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.9801,,,,,,,,,,,,,a089dbc6-fb61-4543-a72d-0ef65caae40e,1401,,"[51.4, 66.3]",69181,31,,,,,-1.832829,,Right Foot,,,"[44.4, 40.2]",,Ground Pass,27.022398,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,81,Barcelona,217,['27def1a7-2523-4e0c-9de0-3d6669f6102e'],46,,,,,,,,,,,,,,,,Barcelona,217,00:31:46.195,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.2802,,,,,,,,,,,,,2fe77676-518d-40fa-9d6f-db11618c8140,1404,,"[48.7, 31.8]",69181,31,,,,,1.6144367,,Left Foot,,,"[47.7, 54.7]",,Ground Pass,22.921824,,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,82,Barcelona,217,['209f3d68-42c9-4a9d-b79e-5e1794b18611'],50,,,,,,,,,,,,,,,,Barcelona,217,00:31:50.925,Pass,,2007/2008
,,,,,,,,,,,,,,,,,3.331,,,,,,,,,,,,,ad728387-d362-4953-a3d8-3e1ebb6c6ead,1407,,"[51.8, 60.7]",69181,31,,,,,-2.6779451,,Right Foot,,,"[16.6, 43.1]",,Ground Pass,39.354797,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,83,Barcelona,217,['69f1cab9-c9d4-4fb2-a1df-95501b9ea5e1'],56,,,,,,,,,,,,,,,,Barcelona,217,00:31:56.652,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.7581,,,,,,,,,,,,,b339e942-3ddd-4080-b39f-d10d4efa3177,1410,,"[17.4, 43.9]",69181,32,,,,,-1.0268828,,Right Foot,,,"[30.1, 22.9]",,Ground Pass,24.541597,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,84,Barcelona,217,['58b01fd6-5398-4232-8838-5ef6047d2f72'],1,,,,,,,,,,,,,,,,Barcelona,217,00:32:01.932,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.599486,,,,,,,,,,,,,23ff641e-4aab-4dec-a594-1fdb71c9787a,1413,,"[30.3, 22.8]",69181,32,,,,,1.2254567,,Right Foot,,,"[36.2, 39.2]",,Ground Pass,17.428999,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,85,Barcelona,217,['3d13f55b-2afa-42d0-98b2-99d44a8efd4d'],4,,,,,,,,,,,,,,,,Barcelona,217,00:32:04.485,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.5537,,,,,,,,,,,,,47ac5766-fd00-495e-897f-d3d5cf988cac,1420,,"[51.6, 27.4]",69181,32,,,,,-0.56931317,,Right Foot,,,"[71.6, 14.6]",,Ground Pass,23.745316,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,86,Barcelona,217,['68c83015-6227-443e-923a-32e93460e753'],9,,,,,,,,,,,,,,,,Barcelona,217,00:32:09.214,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.7406,,,,,,,,,,,,,e87bcff4-9d39-42da-9b23-f42efff776c0,1423,,"[71.8, 14.4]",69181,32,,,,,1.7788525,,Right Foot,,,"[69.9, 23.4]",,Ground Pass,9.198369,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,87,Barcelona,217,['29d60f28-67ad-4b01-a0b5-9a176443d708'],10,,,,,,,,,,,,,,,,Barcelona,217,00:32:10.881,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.7614,,,,,,,,,,,,,b2fc4a0d-ee43-494b-a9df-005622f5797a,1426,,"[69.9, 23.4]",69181,32,,,,,-1.1341692,,Left Foot,,,"[76.9, 8.4]",,Ground Pass,16.552946,,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,['709e4761-6d60-4d14-87b0-7570785ffe18'],11,,,,,,,,,,,,,,,,Barcelona,217,00:32:11.757,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.0592,,,,,,,,,,,,,813d9d75-396f-4e0a-be41-5a95e21e6099,1429,,"[86.1, 8.2]",69181,32,,,,,0.87570304,,Right Foot,True,,"[109.2, 35.9]",,High Pass,36.067993,,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,89,Barcelona,217,"['dbfcd5f9-6ce3-459f-980b-e573bb3df715', 'e753e9b1-1fb3-4fbb-84aa-a86ccb1fb5d1']",16,,,,,,,,,,,,,,,,Barcelona,217,00:32:16.898,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.846,,,,,,,,,,,,,91268ec6-8e10-4cc5-9b05-3d41d5c349ce,1433,,"[23.1, 47.0]",69181,32,,,,,0.3411222,,Right Foot,,,"[43.1, 54.1]",,High Pass,21.222864,,Incomplete,,,,,,,,Recovery,1,Regular Play,Javier Martínez Aginaga,9399.0,Left Defensive Midfield,89,Barcelona,217,['97fbfa8c-3b5a-49cd-bc9f-b6310c43e878'],20,,,,,,,,,,,,,,,,Athletic Club,215,00:32:20.102,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.5378,,,,,,,,,,,,,97fbfa8c-3b5a-49cd-bc9f-b6310c43e878,1434,,"[77.9, 26.9]",69181,32,,,,,0.0,,Other,,,"[82.0, 26.9]",,Low Pass,4.1,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,89,Barcelona,217,"['4a8a3aaf-a06c-45aa-9238-33505032e6ea', '91268ec6-8e10-4cc5-9b05-3d41d5c349ce', 'e562b96c-e368-4f82-84bc-ee4784901030']",22,,,,,,,,,,,,,,,,Barcelona,217,00:32:22.948,Pass,,2007/2008
