50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.796595,,,,,,,,,,,,,,,,bb0080b3-c6ae-4974-8479-e399c95e6e63,3010,,"[28.3, 30.2]",69307,69,,,,,-1.7033478,,Right Foot,,,"[25.7, 10.7]",,Ground Pass,,19.67257,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,169,Barcelona,217,['3d2bfa14-e793-40ee-af3b-66bbe0c65009'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:24:44.204,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.680934,,,,,,,,,,,,,,,,80c5cf8d-b190-42d1-80a4-f409ca1a7b88,3013,,"[25.7, 11.7]",69307,69,,,,,-0.12953873,,Left Foot,,,"[51.8, 8.3]",,High Pass,,26.320524,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,169,Barcelona,217,['2e25e94f-76b2-4633-a3f1-53f73e74671e'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:24:48.161,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.046051,,,,,,,,,,,,,,,,3d4b2840-cb36-446f-85a5-33fdb451daa8,3016,,"[51.8, 10.0]",69307,69,,,,,2.1230147,,Right Foot,,,"[45.7, 19.9]",,Ground Pass,,11.628413,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,169,Barcelona,217,['b759a893-e854-4975-bc64-40406d507a53'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:24:51.256,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.814345,,,,,,,,,,,,,,,,bfce328a-5744-4718-ae76-56a046537439,3019,,"[47.6, 21.2]",69307,69,,,,,0.31542152,,Right Foot,,,"[57.1, 24.3]",,Ground Pass,,9.992997,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,['1bdbf031-860a-4ecf-929a-71b9ed3558c1'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:24:52.911,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.418309,,,,,,,,,,,,,,,,8920df46-c019-4621-b5ff-b7cf77fa0a75,3022,,"[56.8, 24.3]",69307,69,,,,,2.1885521,,Left Foot,,,"[51.4, 31.9]",,Ground Pass,,9.32309,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,169,Barcelona,217,['d59fc5fd-97f5-471a-aeca-99c2ede890dd'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:24:54.814,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.134746,,,,,,,,,,,,,,,,b790c99a-db1b-4037-9946-9a2d78f2b02c,3025,,"[51.4, 31.9]",69307,69,,,,,-0.92320526,,Right Foot,,,"[57.3, 24.1]",,Ground Pass,,9.780082,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,169,Barcelona,217,['f1ab7473-4912-4fea-b17a-8149b4f72f02'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:24:56.931,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.240842,,,,,,,,,,,,,,,,e498a1a8-90ea-472c-a1c2-a55bcaffeb58,3029,,"[51.4, 24.3]",69307,70,,,,,-2.2706892,,Right Foot,,,"[48.2, 20.5]",,Ground Pass,,4.967897,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,169,Barcelona,217,"['16e9c436-6d7b-45c9-b796-74525bc34435', 'c909c42e-d836-4a01-b942-8b4f8c5b6c0f']",0,,,,,,,,,,,,,,,,,Barcelona,217,00:25:00.190,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.4594,,,,,,,,,,,,,,,,31700e2e-124d-4ca7-902b-ff9b414a20ce,3032,,"[48.9, 19.1]",69307,70,,,,,-2.0464916,,Right Foot,,,"[45.5, 12.5]",,Ground Pass,,7.4242845,,,Unknown,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,169,Barcelona,217,"['969a5f8f-2393-4a68-829f-d311123c4559', 'c909c42e-d836-4a01-b942-8b4f8c5b6c0f']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:25:01.231,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,0.480843,,,,,,,,,,,,,,,,d5380918-c098-47f5-97ac-e0a0f5dcc07c,3038,,"[39.8, 15.1]",69307,71,,True,,,0.38650632,,Right Foot,,,"[48.4, 18.6]",,Ground Pass,,9.284934,,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,2,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,170,Barcelona,217,['7aa30a59-e641-4470-a44b-dc3d719a88ab'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:26:12.848,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.812376,,,,,,,,,,,,,,,,15334656-7633-47d0-b100-6be6cd70be71,3040,,"[48.0, 19.5]",69307,71,,True,,,1.341269,,Right Foot,,,"[50.5, 30.2]",,Ground Pass,,10.988175,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,170,Barcelona,217,['69efbb4d-e7dd-4b53-8a1b-72fe6e96026d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:26:13.354,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.627356,,,,,,,,,,,,,,,,6f4f6a5a-c749-4f34-926e-24c1966e0f47,3044,,"[54.7, 34.6]",69307,71,,,,,0.8379812,,Right Foot,,,"[65.5, 46.6]",,Ground Pass,,16.144348,,,,,Xavier Hernández Creus,20131.0,,,,,,2,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,170,Barcelona,217,['f3609223-82d0-41cc-b78d-3eeee45aed1c'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:26:16.399,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.6304,,,,,,,,,,,,,,,,cb547a45-bed2-4410-8c0b-ea1a75e248a9,3048,,"[65.3, 45.7]",69307,71,,,,,-0.9347208,,Right Foot,,,"[70.1, 39.2]",,Ground Pass,,8.080223,,,Incomplete,,David Villa Sánchez,12737.0,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,170,Barcelona,217,"['8704263b-50d9-4b90-a630-24bc22d28245', 'dabeb085-f49a-4995-b2e3-a8195108e22a']",17,,,,,,,,,,,,,,,,,Barcelona,217,00:26:17.064,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.412191,,,,,,,,,,,,,,,,d997d465-928b-4a68-b28c-a5c8fa6ca08e,3053,,"[57.6, 34.4]",69307,71,,,,,-0.6922109,,Right Foot,,,"[69.3, 24.7]",,Ground Pass,,15.198027,,,,,Masoud Shojaei Soleimani,5238.0,,,,,,2,Regular Play,Javad Nekounam,26002.0,Right Defensive Midfield,171,Osasuna,422,['8f31a055-e757-4472-9785-e9d897d5f66a'],20,,,,,,,,,,,,,,,,,Osasuna,422,00:26:20.245,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.706249,,,,,,,,,,,,,,,,464bc191-bfd0-4208-b0ea-bb19ae8648ac,3064,,"[29.9, 51.2]",69307,71,,,,,0.99172205,,Right Foot,,,"[35.0, 59.0]",,Ground Pass,,9.319335,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,172,Barcelona,217,['5a0e0cf5-b13d-4580-adce-24cd77391eb1'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:26:25.341,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.951926,,,,,,,,,,,,,,,,d5901fc2-6d0d-492c-944e-698e4bde744a,3067,,"[36.5, 59.2]",69307,71,,,,,-0.08476373,,Right Foot,,,"[51.8, 57.9]",,Ground Pass,,15.355129,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['d258bb0e-fdc6-49e9-b432-8f8c3d52c8b3'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.323,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.372107,,,,,,,,,,,,,,,,54e793e8-4c9e-4d3a-afac-8b923ad432ce,3070,,"[57.1, 44.3]",69307,71,,,,,-1.2732921,,Right Foot,,,"[63.6, 23.1]",,Ground Pass,,22.174084,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['bd25a98c-b07a-4501-a308-048028808c56'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.601,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.166386,,,,,,,,,,,,,,,,132d7679-15e6-4c9b-8f83-d32f4afef472,3073,,"[87.3, 40.7]",69307,71,,,,,1.0295019,,Left Foot,,,"[97.4, 57.5]",,Ground Pass,,19.602295,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,['ec3024bb-2e6c-4bf5-922c-4da595884df6'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:26:35.395,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.324986,,,,,,,,,,,,,,,,6ce8e21d-a0cd-4f21-8cd2-0ed3e80d421e,3076,,"[99.5, 56.5]",69307,71,,,,,-1.0782036,,Right Foot,,,"[109.0, 38.8]",,High Pass,,20.088305,,,Incomplete,,David Villa Sánchez,12737.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,172,Barcelona,217,"['2f30b0c9-246d-48ad-8539-0ff02562bed4', '61616565-35d0-4601-adf8-78ef115fec55']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.580,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.802696,,,,,,,,,,,,,,,,8221439c-771c-4b50-a60c-c3b56e0ae363,3080,,"[82.9, 44.9]",69307,71,,,,True,-2.8753407,,,,,"[73.0, 42.2]",,Low Pass,,10.261579,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,"['0006162d-be03-4bfc-af5c-975418daf7be', 'dadd9a55-c1fc-4b76-9c19-848d7df60291']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:26:43.535,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.174415,,,,,,,,,,,,,,,,c1e64416-24e5-4a95-8dd6-06a5b3af505c,3083,,"[74.9, 44.3]",69307,71,,,,,1.0436504,,Right Foot,,,"[82.7, 57.7]",,Ground Pass,,15.504838,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Barcelona,217,['5849c01a-2740-4ac6-a6a1-5fa555d476e9'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.123,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.901211,,,,,,,,,,,,,,,,9acd2d4f-097b-4f00-a3ae-9646feca6f31,3087,,"[72.6, 57.5]",69307,71,,,,,-1.8355186,,Left Foot,,,"[63.6, 24.3]",,Ground Pass,,34.398254,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,172,Barcelona,217,['d99d5e38-51be-4c60-b64d-8aef1198fb0a'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:26:50.966,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.882733,,,,,,,,,,,,,,,,78500f28-c38d-49fa-80ac-bdb4d51f7a36,3090,,"[63.6, 24.3]",69307,71,,,,,1.2392422,,Left Foot,,,"[65.7, 30.4]",,Ground Pass,,6.4513564,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['30c600b2-afe4-48dd-9b28-d0f144949c11'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:26:53.835,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.22451,,,,,,,,,,,,,,,,fcc7a714-72c3-44c5-bd81-cc9eb3e60a03,3093,,"[61.7, 34.0]",69307,71,,,,,1.577186,,Right Foot,,,"[61.5, 65.3]",,Low Pass,,31.300638,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['0833a636-4bef-4ae0-a475-9a39205fd15c'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:26:56.556,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.817955,,,,,,,,,,,,,,,,4419a3a1-fe12-4c60-9d48-004e00cc6d4e,3097,,"[66.9, 65.5]",69307,72,,,,,0.7629804,,Right Foot,,,"[78.3, 76.4]",,Ground Pass,,15.772445,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['b6c35846-95d1-428d-9b42-5515ddf73b1b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.859,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.381723,,,,,,,,,,,,,,,,47931cc8-e9d9-4650-b9b4-89c002cb082f,3101,,"[78.9, 76.4]",69307,72,,,,,-2.874949,,Right Foot,,,"[57.3, 70.5]",,Ground Pass,,22.391293,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,172,Barcelona,217,"['74240c64-22d3-4b66-9745-5430d9ad656f', '9508b611-a325-4f40-a297-2a3eb1511070']",4,,,,,,,,,,,,,,,,,Barcelona,217,00:27:04.477,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,2.904786,,,,,,,,,,,,,,,,820bc93d-1daf-4967-a3ec-dee2f14eb0fc,3105,,"[58.3, 68.9]",69307,72,,,,,-2.5754483,,Right Foot,,,"[25.1, 47.8]",,Ground Pass,,39.337643,,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['efe87eb6-1f32-4e4c-aa19-ed7f2ea39083'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:27:06.038,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.059581,,,,,,,,,,,,,,,,c6480bc5-8e55-44cf-99db-4c31aa03dd20,3108,,"[25.3, 45.7]",69307,72,,,,,-1.1857268,,Right Foot,,,"[36.0, 19.3]",,Ground Pass,,28.485962,,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,172,Barcelona,217,['69a1d86c-2f3b-48fd-b23f-b52148821886'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.159,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.340833,,,,,,,,,,,,,,,,4f0d782b-995d-44ac-957f-b87c9cb3be59,3111,,"[37.5, 20.5]",69307,72,,,,,0.92358464,,Right Foot,,,"[44.0, 29.1]",,Ground Pass,,10.780074,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,172,Barcelona,217,['8171240a-d4cc-4475-94d4-b697f097bcf0'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.901,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.528496,,,,,,,,,,,,,,,,022127d5-2b14-4dcc-accf-17aafe6cd823,3114,,"[44.0, 28.7]",69307,72,,,,,-0.8804951,,Right Foot,,,"[58.7, 10.9]",,Ground Pass,,23.085278,,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['366487a3-ff50-4ba1-a64d-19c993810dcd'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:27:15.689,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.973149,,,,,,,,,,,,,,,,3f901c98-c2f0-4b6e-b46b-162e8ba03b97,3117,,"[76.2, 11.7]",69307,72,,,,,-1.7790023,,Left Foot,,,"[74.7, 4.6]",,Ground Pass,,7.256721,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Barcelona,217,['08fb734c-7891-4d43-aac9-f92f62a0a1e2'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:27:20.591,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.374429,,,,,,,,,,,,,,,,04c81e1f-efc4-4dce-8092-a8d474d382f5,3120,,"[74.7, 4.6]",69307,72,,,,,2.1335335,,Right Foot,,,"[66.5, 17.6]",,Ground Pass,,15.370101,,,,,Xavier Hernández Creus,20131.0,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,172,Barcelona,217,['dd5dad7d-e84b-4f54-99bd-d202b280be5b'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:27:21.604,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.314044,,,,,,,,,,,,,,,,2d2779bf-14aa-4749-ba71-abb25dc8850c,3124,,"[67.6, 18.6]",69307,72,,,,,1.6655121,,Right Foot,,,"[65.7, 38.6]",,Low Pass,,20.090048,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,172,Barcelona,217,['343f89e4-2533-40a0-9d17-a7d5bf2368c3'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:27:25.551,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.810868,,,,,,,,,,,,,,,,a79b1859-92cd-47b8-99a4-00cf1e88f2b4,3127,,"[64.0, 41.1]",69307,72,,,,,1.117517,,Right Foot,,,"[81.0, 76.0]",,Low Pass,,38.82023,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,172,Barcelona,217,['a3edcda2-e934-47ae-a581-5df1a98ee6fc'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:27:29.813,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.07613,,,,,,,,,,,,,,,,abd26272-3fcc-42b0-a3d5-df401d1023ea,3130,,"[96.4, 65.7]",69307,72,,,,,-1.6951513,,Right Foot,,,"[94.7, 52.1]",,Low Pass,,13.705838,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,172,Barcelona,217,['d4323bb8-717d-4a2e-a1ad-c21139e3163f'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:27:34.653,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.820802,,,,,,,,,,,,,,,,3dfd7021-b955-4f10-83ee-d1246a25a569,3135,,"[96.8, 53.9]",69307,72,,,,,-2.9356012,,Left Foot,,,"[90.1, 52.5]",,Ground Pass,,6.844706,,,,,Daniel Alves da Silva,4324.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,['e4e23758-3aa1-4d6e-9ba4-75069f1c27db'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:27:39.196,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.209396,,,,,,,,,,,,,,,,f61916f9-07e9-404d-91da-f2b961cee5ce,3140,,"[90.1, 53.9]",69307,72,,,,,1.371241,,Right Foot,,,"[91.9, 62.8]",,Ground Pass,,9.080198,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,172,Barcelona,217,['4edcadc1-18d8-4c3c-bac8-b5fb2ecba415'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:27:41.682,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.5422,,,,,,,,,,,,,,,,e44e00a3-98d4-4df4-9446-4a6e86221b8b,3147,,"[81.6, 52.7]",69307,72,,,,,-0.7476802,,Left Foot,,,"[87.1, 47.6]",,High Pass,,7.5006666,,,Incomplete,,Xavier Hernández Creus,20131.0,,,Through Ball,True,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,"['34a479ec-5992-42a0-bfbc-89c5c772714a', '6dabb7ce-5a7f-4015-980c-391195888f80']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:27:45.750,Pass,,2010/2011
,,,,,,,,,,,,,,,,,1.302771,,,,,,,,,,,,,,,,31e03279-203d-4aca-b1f9-40142a374c4d,3150,,"[83.5, 49.3]",69307,72,,,,,-2.6779451,,Left Foot,,,"[70.1, 42.6]",,High Pass,,14.981655,,,,,Sergio Busquets i Burgos,5203.0,,,,,Recovery,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,172,Barcelona,217,['2692e9e9-d4b7-4ed5-ae71-7b7381fc379a'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:27:46.924,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.550771,,,,,,,,,,,,,,,,c84cb2a6-e001-4dd4-ac09-9af5d583164e,3153,,"[68.8, 42.2]",69307,72,,,,,-2.8081238,,Right Foot,,,"[53.5, 36.9]",,Low Pass,,16.191973,,,,,Carles Puyol i Saforcada,20125.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,172,Barcelona,217,['5addff3c-6327-4238-9a33-77ab0fc5d71c'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:27:49.080,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.389605,,,,,,,,,,,,,,,,254c3ed8-3a6a-423d-9062-6a34ddc99614,3156,,"[50.1, 37.1]",69307,72,,,,,3.0707655,,Right Foot,,,"[20.5, 39.2]",,Ground Pass,,29.6744,,,,,Víctor Valdés Arribas,20176.0,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,172,Barcelona,217,['16443676-03cd-4936-a47a-a043bb8598af'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:27:51.837,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.4086,,,,,,,,,,,,,,,,d303aa32-055f-43f4-a8f2-d9431c8d3c02,3159,,"[19.6, 40.9]",69307,72,,,,,0.6324178,,Right Foot,,,"[58.9, 69.7]",,High Pass,,48.722992,,,,,David Villa Sánchez,12737.0,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,172,Barcelona,217,['8aced3cf-6b18-464a-8c10-643963f434d8'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:27:56.149,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.0913,,,,,,,,,,,,,,,,9c564e88-45a9-4052-8292-0cbae18743af,3162,,"[60.4, 69.7]",69307,72,,,,True,0.0,,,,,"[61.7, 69.7]",,High Pass,,1.3,,,Incomplete,,,,,,,,,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,172,Barcelona,217,"['be75bf79-5862-4f73-b1c7-db1cd6671e9a', 'cd83ae2f-4234-4f6f-b4e8-3f57b88cbf1b']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:27:58.584,Pass,True,2010/2011
,,,,,,,,,,,,,,,,,1.503289,,,,,,,,,,,,,,,,e2291c9e-13b0-48f3-b271-f96ca2c64b38,3166,,"[57.1, 61.9]",69307,73,,,,,2.5696237,,Right Foot,,,"[41.1, 72.2]",,Low Pass,,19.028662,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,2,Regular Play,David Villa Sánchez,12737.0,Left Wing,172,Barcelona,217,['ec76972e-8b1c-4eae-a27f-7192a7586a61'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:28:01.638,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.003762,,,,,,,,,,,,,,,,4bca0816-4144-4a64-ba1a-a6552e2e78a2,3169,,"[40.7, 71.8]",69307,73,,,,,0.17118049,,Right Foot,,,"[78.3, 78.3]",,High Pass,,38.1577,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,172,Barcelona,217,['de18eb78-d8bd-4b24-b010-1413450473e3'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:28:04.102,Pass,,2010/2011
,,,,,,,,,,,,,,,,,2.244,,,,,,,,,,,,,,,,aca4a04d-2495-49bd-854a-0c6a4561d7a5,3173,,"[39.5, 0.1]",69307,73,,,,,0.2537741,,,,,"[74.2, 9.1]",,High Pass,,35.848152,,,Incomplete,,Dejan Lekić,23975.0,,,,,Throw-in,2,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,173,Osasuna,422,"['7b3debbf-be04-42af-bfbc-3994ddd18cca', '9f3ef3a9-a4b9-4b60-a5ad-b80c79e5011a']",23,,,,,,,,,,,,,,,,,Osasuna,422,00:28:23.196,Pass,,2010/2011
,,,,,,,,,,,,,,,,,0.917048,,,,,,,,,,,,,,,,80a3f883-3081-4ab3-9543-aecbe8d68f61,3177,,"[48.0, 77.7]",69307,73,,,,,-0.4930509,,Right Foot,,,"[54.7, 74.1]",,Low Pass,,7.605919,,,,,Andrés Iniesta Luján,5216.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,174,Barcelona,217,['bded6f23-6928-447b-a6f9-323174ca46a8'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:28:26.641,Pass,,2010/2011
