50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.8446,,,,,,,,,,,,,,,ce7be3be-16cc-493e-94bd-ab2dc9b262db,102,,"[14.8, 51.6]",69183,2,,,,-1.2369982,,Keeper Arm,,"[23.4, 26.8]",,Ground Pass,,26.24881,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,7,Barcelona,217,['cae2544f-f114-4ade-b503-1af1bbfdd1f0'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.028,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.430693,,,,,,,,,,,,,,,702eb918-fb7a-4e96-bbd5-462ba720a1ca,105,,"[47.4, 17.6]",69183,2,,,,-1.0235875,,Right Foot,,"[56.6, 2.5]",,Ground Pass,,17.681911,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['2aa9f76f-a375-4440-9fc0-74c30e138db9'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.564,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.76654,,,,,,,,,,,,,,,9d6a8537-7f45-4ed7-89d6-c7916e3674e1,108,,"[55.4, 13.8]",69183,2,,,,2.5036316,,Left Foot,,"[43.8, 22.4]",,Ground Pass,,14.440222,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,7,Barcelona,217,['aad9bfe8-be36-4b04-b93e-6d440601161e'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.944,Pass,,2008/2009
,,,,,,,,,,,,,,,,5.794721,,,,,,,,,,,,,,,a1e70dac-9f1f-43d5-ab57-ffb24432480c,111,,"[48.9, 28.7]",69183,2,,,,0.51853746,,Right Foot,,"[119.7, 69.1]",,High Pass,,81.51564,Out,,Xavier Hernández Creus,20131.0,,True,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['04f48ade-aae4-4143-bcf1-abdfbb56ac96'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.949,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.6801,,,,,,,,,,,,,,,b2295300-ee06-4a32-b488-679b76cfff45,113,,"[7.0, 37.0]",69183,2,True,,,0.015697299,,Right Foot,,"[70.7, 38.0]",,High Pass,,63.707848,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Daniel Aranzubia Aguado,26029.0,Goalkeeper,8,RC Deportivo La Coruña,219,['aa50e788-0a75-4379-8a05-5f96c79517c2'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:58.220,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.1636,,,,,,,,,,,,,,,aa50e788-0a75-4379-8a05-5f96c79517c2,114,,"[50.3, 43.0]",69183,3,,,,-0.13411078,,Head,,"[62.9, 41.3]",,High Pass,,12.714166,,,Samuel Eto''o Fils,19298.0,,,,,Recovery,1,From Goal Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,8,RC Deportivo La Coruña,219,"['35609735-6595-4fa7-a2a9-3c34f11f20db', 'b2295300-ee06-4a32-b488-679b76cfff45']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.900,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.592494,,,,,,,,,,,,,,,bed0463d-2221-4ff3-a306-a89808678c2e,119,,"[55.6, 49.7]",69183,3,,,,-0.30429596,,Right Foot,,"[67.7, 45.9]",,Ground Pass,,12.682665,,,Sergio González Soriano,26206.0,,,,,Free Kick,1,From Free Kick,Alberto Lopo García,26107.0,Left Center Back,9,RC Deportivo La Coruña,219,['3102ccd8-6a18-4ed8-90b6-7343f75c80ce'],13,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:13.445,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.829909,,,,,,,,,,,,,,,cb0c72dd-2db3-4dc1-8569-4228ea465d2c,123,,"[64.4, 49.3]",69183,3,,,,1.2645656,,Right Foot,,"[73.0, 76.5]",,Ground Pass,,28.52718,,,Cristian Hidalgo González,26212.0,,,,,,1,From Free Kick,Sergio González Soriano,26206.0,Left Defensive Midfield,9,RC Deportivo La Coruña,219,"['023c7934-f996-4d7c-8580-ee3c96cbc1d2', 'de9a3397-337e-44f1-bcc8-ef783b056a73']",16,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:16.035,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.90754,,,,,,,,,,,,,,,823c4319-3339-4491-ab86-c848c12ff916,129,,"[69.1, 80.0]",69183,3,,,,-1.6756732,,,,"[68.1, 70.5]",,High Pass,,9.552486,,,Sergio González Soriano,26206.0,,,,,Throw-in,1,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,10,RC Deportivo La Coruña,219,['07829659-f7c4-4ca5-8f9e-1dfcf604b1dd'],24,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:24.509,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.486432,,,,,,,,,,,,,,,43f99abe-2a3c-4989-a747-3d84acfa82cf,133,,"[67.3, 56.5]",69183,3,,,,-2.6208642,,Right Foot,,"[46.9, 44.8]",,Ground Pass,,23.517015,,,Alberto Lopo García,26107.0,,,,,,1,From Throw In,Sergio González Soriano,26206.0,Left Defensive Midfield,10,RC Deportivo La Coruña,219,['95d749db-de64-481d-8e0c-fc065144b866'],28,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:28.914,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.905452,,,,,,,,,,,,,,,83a260fa-0ed4-40be-9f40-41b982dcf826,137,,"[57.3, 41.2]",69183,3,,,,0.35446614,,Left Foot,,"[98.1, 56.3]",,High Pass,,43.504597,Pass Offside,,Rodolfo Bodipo Díaz,25987.0,,,,,,1,From Throw In,Alberto Lopo García,26107.0,Left Center Back,10,RC Deportivo La Coruña,219,['246b9049-7f6b-40fa-9fa5-017188451191'],33,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:33.799,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.8003,,,,,,,,,,,,,,,164604d0-36d8-4864-8858-19dd6c7b10f3,139,,"[19.8, 9.4]",69183,4,,,,0.3196138,,Left Foot,,"[76.0, 28.0]",,High Pass,,59.19797,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,Free Kick,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,"['b731ae83-2883-4d7a-99c4-919ba96bc15c', 'eb11e154-8995-4557-98b3-afe9c2e52cd0']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.220,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.499402,,,,,,,,,,,,,,,33de7c99-1059-4305-be18-e570106debec,144,,"[60.0, 37.0]",69183,4,,,,2.1410344,,Right Foot,,"[54.1, 46.2]",,Low Pass,,10.929318,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,Interception,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,"['96e46b95-3ef8-47f8-a139-49c1a024a0a2', 'd703d8ae-6ed1-495d-8221-8154b60664f5', 'fe98f330-1c4e-462b-8880-4322cfd98e53']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.308,Pass,True,2008/2009
,,,,,,,,,,,,,,,,3.1579,,,,,,,,,,,,,,,fe98f330-1c4e-462b-8880-4322cfd98e53,146,,"[66.9, 34.8]",69183,4,,,,-0.1630953,,Left Foot,,"[90.6, 30.9]",,High Pass,,24.018744,Incomplete,,Rodolfo Bodipo Díaz,25987.0,,,,,Recovery,1,From Free Kick,José Andrés Guardado Hernández,5563.0,Left Wing,11,Barcelona,217,"['33de7c99-1059-4305-be18-e570106debec', '3b93c967-41bc-493a-bc2e-f4b51f3c20af', '9db6f965-871e-4dea-885a-7cf7b8b8165c']",10,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:10.807,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.978321,,,,,,,,,,,,,,,9db6f965-871e-4dea-885a-7cf7b8b8165c,149,,"[30.4, 50.1]",69183,4,,,,-2.8833404,,Left Foot,,"[3.9, 43.1]",,Ground Pass,,27.40894,,,Víctor Valdés Arribas,20176.0,,,,,Recovery,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,"['e9b480aa-77aa-48a5-a9f4-f5821d0c88ff', 'ea777736-5e17-4619-9129-1dbeca3706a0', 'fe98f330-1c4e-462b-8880-4322cfd98e53']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.965,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.879317,,,,,,,,,,,,,,,d312010a-10e2-4923-a098-bfd67671fb9b,152,,"[2.7, 40.1]",69183,4,,,,-1.2408117,,Right Foot,,"[13.9, 7.4]",,Ground Pass,,34.564865,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,11,Barcelona,217,"['75a920f0-e0f5-4905-a211-a4f676f2b736', 'ea777736-5e17-4619-9129-1dbeca3706a0']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.921,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.5479,,,,,,,,,,,,,,,093c4528-b537-460f-819f-23303660c73a,156,,"[7.3, 1.6]",69183,4,,,,0.03490645,,Left Foot,,"[38.8, 2.7]",,High Pass,,31.519201,,,Thierry Henry,15516.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,['acbf9296-d9e9-4f70-b7ee-45b6634b2fa9'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.262,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.504182,,,,,,,,,,,,,,,99b53c05-b88c-49af-ae71-ecd34b491260,159,,"[37.4, 21.7]",69183,4,,,,2.152578,,Right Foot,,"[27.6, 36.6]",,Ground Pass,,17.833956,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,11,Barcelona,217,['54a7c268-3c7f-4443-8e44-1eb9a66f3de1'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.079,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.616204,,,,,,,,,,,,,,,8b3b91d3-680f-478d-8d34-6e76164501b3,162,,"[29.0, 38.0]",69183,4,,,,1.2631294,,Right Foot,,"[35.8, 59.4]",,Ground Pass,,22.4544,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,11,Barcelona,217,['99a0c861-9be2-4e68-848d-1b0df5ef861a'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.711,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0565,,,,,,,,,,,,,,,3ea8a544-8cda-4c3c-bffa-7f16c74c463e,165,,"[48.0, 62.1]",69183,4,,,,-0.3281199,,Right Foot,,"[71.5, 54.1]",,Low Pass,,24.824383,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['e506df53-4738-4342-b8c6-9c0385e09518'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.786,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.105442,,,,,,,,,,,,,,,62458269-6044-409e-ba86-a517c075087a,169,,"[71.1, 53.9]",69183,4,,,,-2.976444,,Right Foot,,"[62.7, 52.5]",,High Pass,,8.515867,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,"['b4d207cb-5fd6-45c7-bf3e-df53caca0919', 'd47b24f8-6bc6-4623-a9a9-a2b94a0fcba6']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.972,Pass,True,2008/2009
,,,,,,,,,,,,,,,,4.851929,,,,,,,,,,,,,,,53f94fc8-00e8-4e1e-a8a5-057662a5f1ab,172,,"[63.1, 43.7]",69183,4,,,,-0.7079481,,Left Foot,,"[111.7, 2.1]",,High Pass,,63.972805,,,Thierry Henry,15516.0,,True,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['6a7f35f0-bf55-4ad4-ab03-e192eabe05ea'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.503,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.719845,,,,,,,,,,,,,,,b80ccb82-e561-4e05-a440-be1b9e312ec7,176,,"[110.1, 3.7]",69183,4,,,,3.0116472,,Right Foot,,"[92.5, 6.0]",,Ground Pass,,17.749647,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Wing,11,Barcelona,217,"['58136c65-e471-4ae8-a2cf-d9bdd481cc5b', 'e140c3f1-253a-431e-8d3c-0694e0713dc4']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.096,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.648614,,,,,,,,,,,,,,,0991200a-3c6d-4298-89ce-85506ecf5268,179,,"[92.7, 6.0]",69183,4,,,,0.95987695,,Left Foot,True,"[117.0, 40.7]",,High Pass,,42.362484,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,11,Barcelona,217,"['612f663a-5db7-4dcb-99ef-c05aa74f4488', 'e84bcaf0-aab3-4fcb-8925-373e98685651']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.865,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.961459,,,,,,,,,,,,,,,68577192-86f5-40e0-853b-ca02a2d0cd97,183,,"[10.5, 34.6]",69183,4,,,,-0.7232772,,Keeper Arm,,"[21.6, 24.8]",,Ground Pass,,14.807093,,,Filipe Luís Kasmirski,6320.0,,,,,,1,From Keeper,Daniel Aranzubia Aguado,26029.0,Goalkeeper,12,RC Deportivo La Coruña,219,['a4fd8453-89d6-4cbc-bb22-27ee3f6bdbe5'],58,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:58.243,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.092228,,,,,,,,,,,,,,,e7c076ee-6454-4755-9e14-bb818e5cf1d5,185,,"[23.8, 24.4]",69183,5,True,,,-0.97433984,,Left Foot,,"[36.7, 5.4]",,Ground Pass,,22.965408,,,José Andrés Guardado Hernández,5563.0,,,,,,1,From Keeper,Filipe Luís Kasmirski,6320.0,Left Back,12,RC Deportivo La Coruña,219,['ba6e69bd-ceef-474c-a594-1da4a8a8f169'],0,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:00.857,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.934456,,,,,,,,,,,,,,,741f8d15-c545-4983-b855-2704dd85343d,188,,"[37.9, 4.8]",69183,5,,,,1.0156887,,Left Foot,,"[45.9, 17.7]",,High Pass,,15.179262,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,1,From Keeper,José Andrés Guardado Hernández,5563.0,Left Wing,12,RC Deportivo La Coruña,219,"['c0de3977-6d7d-471c-9d63-678a92fdee14', 'f4afeda1-2f5a-49b1-b94f-81721be9331d']",3,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:03.511,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.288985,,,,,,,,,,,,,,,b38bd91c-5980-475b-888a-56ff6f3b1d57,190,,"[45.9, 17.7]",69183,5,,,,-0.057628427,,Head,,"[56.3, 17.1]",,High Pass,,10.417294,Incomplete,,,,,,,,,1,From Keeper,Juan Antonio Rodríguez Villamuela,25881.0,Right Defensive Midfield,12,RC Deportivo La Coruña,219,['6412f52b-90a0-4574-8071-36853c3dde6f'],5,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:05:05.655,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.92148,,,,,,,,,,,,,,,d8dc792c-e872-4dfc-beb5-d865babf98f8,193,,"[69.2, 57.6]",69183,5,,,,-1.8052905,,Right Foot,,"[64.9, 39.6]",,Ground Pass,,18.506485,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,13,Barcelona,217,['8333cde2-4868-4c6d-bc28-5d8fbc3ad818'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.972,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.157744,,,,,,,,,,,,,,,b06d6fb5-52c3-4004-b3d9-ccafeabfebfc,196,,"[73.9, 30.0]",69183,5,,,,-1.4369082,,Right Foot,,"[77.2, 5.5]",,Ground Pass,,24.721247,,,Thierry Henry,15516.0,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,13,Barcelona,217,['158d115d-dbd9-4831-bb85-2ce6b1395f5b'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.347,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.785068,,,,,,,,,,,,,,,f4c89d5f-d139-497d-ae4b-575ed261dd1d,199,,"[76.8, 7.6]",69183,5,,,,2.1694558,,Right Foot,,"[68.0, 20.5]",,Ground Pass,,15.615697,,,Seydou Kéita,20169.0,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,13,Barcelona,217,['93470fec-d7bb-4439-8a79-103cbe8a3f95'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.676,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.572875,,,,,,,,,,,,,,,4c389ff6-3be0-4300-b511-f0dbcf4a40f0,202,,"[69.6, 22.3]",69183,5,,,,1.2947283,,Left Foot,,"[84.7, 75.6]",,High Pass,,55.39765,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,13,Barcelona,217,['188e6a2a-c070-4074-ae88-2bda315d9a32'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.157,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.61096,,,,,,,,,,,,,,,4ccd041d-f36d-4334-a7fd-772829623a7a,205,,"[84.7, 77.0]",69183,5,,,,-2.184894,,Left Foot,,"[74.9, 63.1]",,Ground Pass,,17.00735,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,13,Barcelona,217,['eb858b8c-3825-4195-b55a-77f35c9e2e3d'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.267,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.830137,,,,,,,,,,,,,,,7feb985f-af22-4f41-9bb1-d4085e9f203c,208,,"[76.4, 65.0]",69183,5,,,,1.259798,,Right Foot,,"[80.0, 76.2]",,Ground Pass,,11.764353,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['5cbff029-29ca-47ea-920b-14ef26e8e92d'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.026,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.487649,,,,,,,,,,,,,,,14f7ebb7-6d32-434d-8234-97330f229176,217,,"[89.8, 73.1]",69183,5,True,,,-2.4668517,,Right Foot,,"[85.8, 69.9]",,Ground Pass,,5.1224995,,,Daniel Alves da Silva,4324.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,['706ec894-c51c-48b7-beea-cbb146e5b46d'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.483,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.973926,,,,,,,,,,,,,,,95aca0c7-264c-4547-9b1f-c191f4c58247,220,,"[83.3, 67.8]",69183,5,,,,-2.9570498,,Right Foot,,"[75.8, 66.4]",,Ground Pass,,7.6295476,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,"['3c228cb9-3d8a-405c-a89b-4e769f4033c8', 'e81148a4-4c0a-44d3-90e9-013402417107']",50,,,,,,,,,,,,,,,,,Barcelona,217,00:05:50.005,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.1524,,,,,,,,,,,,,,,9240e499-bcc8-401d-a44a-715b55d39aab,224,,"[77.0, 69.4]",69183,5,,,,0.52417964,,Right Foot,,"[89.8, 76.8]",,Ground Pass,,14.785128,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,14,Barcelona,217,"['29b009d2-fde3-4ae0-ae88-a055d16e1b23', '2e71803e-1f93-484c-8267-cc559d4ca479']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.124,Pass,True,2008/2009
,,,,,,,,,,,,,,,,0.8283,,,,,,,,,,,,,,,4e740449-8e25-47f0-8dea-8e6067dea35e,228,,"[87.8, 77.8]",69183,5,,,,-1.4455807,,Right Foot,,"[89.6, 63.5]",,Ground Pass,,14.412842,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Barcelona,217,"['ad3dfe17-63ae-4336-a984-db746fbcf3fb', 'f0212dc5-699d-465a-83fa-ceefd220ef87']",53,,,,,,,,,,,,,,,,,Barcelona,217,00:05:53.317,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.5745,,,,,,,,,,,,,,,e0f9e4ea-72c8-4eda-a3ee-1ac774f4c847,231,,"[88.8, 63.7]",69183,5,,,,0.35399744,,Right Foot,,"[107.2, 70.5]",,Low Pass,,19.61632,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,"['34be9372-c249-4519-8863-c815a8f6a41d', '3efac320-0442-40d7-9507-2acaf45d59ae', 'bcc24e03-af9b-4f5d-a260-d18bcbcb8066']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.145,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.468423,,,,,,,,,,,,,,,56131b3b-519e-44e9-93ab-9a720d91d555,235,,"[105.4, 80.0]",69183,5,True,,,-0.38050637,,,,"[112.9, 77.0]",,High Pass,,8.077747,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['443ce197-6d59-435a-8dbb-bbf238b3cec7'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:05:59.636,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.705997,,,,,,,,,,,,,,,c58d9656-4a98-4c2f-a325-804f7bd401bf,239,,"[113.1, 80.0]",69183,6,,,,-0.9272952,,,,"[117.0, 74.8]",,Low Pass,,6.5,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['e93ba607-21a9-48ac-b003-45304c48218e'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.936,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.064792,,,,,,,,,,,,,,,9574d156-df36-425c-b783-0541aa0e22e1,246,,"[11.8, 4.8]",69183,6,,,,0.44601458,,Left Foot,,"[50.7, 23.4]",,High Pass,,43.118095,,,Rodolfo Bodipo Díaz,25987.0,,,,,Recovery,1,From Throw In,José Andrés Guardado Hernández,5563.0,Left Wing,16,Barcelona,217,"['4497b09f-ccf7-42e9-8298-9cebbc138d7a', 'ab1305a4-6377-4625-a340-bfc6623681ec']",12,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:12.130,Pass,True,2008/2009
,,,,,,,,,,,,,,,,3.679135,,,,,,,,,,,,,,,ab1ecb45-291f-41a3-b881-3622f28f9fd0,248,,"[50.7, 23.4]",69183,6,,,,-1.5208379,,Head,,"[51.8, 1.4]",,Low Pass,,22.027483,Out,,Joan Verdú Fernández,26211.0,,,,,,1,From Throw In,Rodolfo Bodipo Díaz,25987.0,Center Forward,16,Barcelona,217,['60b3d06a-a114-4f87-95ba-e357b56c7215'],14,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:06:14.315,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.296,,,,,,,,,,,,,,,dcdcebee-14eb-4a1a-b915-c313ab9e5f63,250,,"[64.5, 80.0]",69183,6,,,,-2.0647378,,,,"[59.6, 70.9]",,Low Pass,,10.335376,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['5aa85ca7-9dcc-4001-a548-6c31957c1c21'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.956,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.128391,,,,,,,,,,,,,,,bfdbd437-9342-4a6d-9757-74bf16af33ac,253,,"[59.0, 70.7]",69183,6,,,,1.1357124,,Right Foot,,"[62.3, 77.8]",,Low Pass,,7.8294315,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['a902052c-0e02-423c-80ae-9091b409e21c'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.252,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.683544,,,,,,,,,,,,,,,9870b836-8a7d-411d-810b-6d97e59a3263,257,,"[55.8, 75.2]",69183,6,,,,-2.7289715,,Right Foot,,"[30.9, 64.3]",,Low Pass,,27.181244,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,"['7ce36d5f-06e5-4176-bdd5-7fb0d075d56b', 'a28522fc-b7aa-416b-9f8b-e8653c9d48fa']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.216,Pass,True,2008/2009
