bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891d367e-b8bc-4242-8342-2bef995c05e9,1540,,"[48.8, 32.4]",3773689,36,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,68,Villarreal,222,['8801ff3b-b8a2-4a54-a717-86ef9d12a1f2'],56,,,,,,,,,,,,,,,,,,Villarreal,222,00:36:56.898,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6957343e-6870-49c9-b9c7-607d1b2c9c26,1543,,"[83.5, 51.6]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Right Center Forward,68,Villarreal,222,['c37f072b-eb2b-49ee-a83f-3a358ca6cb5f'],1,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:01.931,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c66a314-6982-44c1-a8f6-9a869d0e94b6,1546,,"[87.3, 44.4]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Etienne Capoue,3721.0,Right Center Midfield,68,Villarreal,222,['45c5a3e7-1a83-478c-ac83-95e00caf9ded'],2,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:02.278,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97e8e75d-0d1a-40b5-8b3e-a1c1ee2bdcdd,1553,,"[75.5, 76.2]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,69,Villarreal,222,"['8bda95d2-8d7a-4fc6-91a9-1240a1b2902c', 'a6ac10be-14d3-4b6c-9292-711232a138ca']",13,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:13.512,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b6c68b7-387b-4e33-ae71-0668a3408824,1556,,"[68.0, 76.4]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Marcos Foyth,21081.0,Right Back,69,Villarreal,222,['3d5d7ff2-b3e3-4ebf-abe1-2b187cbca414'],14,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:14.920,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edfbe83c-d0c5-4393-9625-9e023fb55bf2,1559,,"[51.3, 57.2]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,69,Villarreal,222,['cd3de715-de66-44bb-8f4a-b5dfb77c12df'],17,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:17.538,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a56f3674-eb42-4242-b6ad-364156ce921d,1562,,"[80.2, 68.0]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Center Forward,69,Villarreal,222,['fb7b6f71-ab22-4dec-84f7-057072144d54'],24,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:24.948,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ffd5134-87c1-46f4-b806-79fd29e1e270,1565,,"[68.0, 66.5]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Marcos Foyth,21081.0,Right Back,69,Villarreal,222,['1dcee367-8eae-4df1-a3bb-9ac8bdbf19ca'],27,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:27.838,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30b6be8a-0d2d-4dec-9c15-fd0e177eeaf0,1568,,"[57.0, 39.3]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Parejo Muñoz,6595.0,Left Center Midfield,69,Villarreal,222,['7fc48b56-d733-4701-8c55-cd5b286175b9'],31,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:31.144,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bdb4647b-e1a4-46ac-9cd2-3ad9e0c15cf3,1572,,"[57.9, 46.3]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,69,Villarreal,222,['f652c69b-b3b0-47f9-b788-1e5b2e86883e'],33,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:33.672,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9749bf07-9986-4d81-862a-77c3f523ce48,1576,,"[74.3, 49.1]",3773689,37,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Moreno Balaguero,6766.0,Right Center Forward,69,Villarreal,222,"['a4f28563-171f-4178-b886-43e87fcb7827', 'e49667f3-06fe-4e51-b8f4-5b471df6b2da']",35,,,,,,,,,,,,,,,,,,Villarreal,222,00:37:35.439,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b36c7718-ff78-4d66-ac56-5b4005ba3049,1580,,"[115.3, 24.3]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pau Francisco Torres,6892.0,Left Center Back,70,Villarreal,222,['97d74d3a-d364-48a1-8bfb-95698fe54ac7'],6,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:06.034,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b2c9e57-1efa-409c-9eff-0b4ab00ba7d1,1584,,"[7.1, 28.5]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,71,Barcelona,217,['533009fd-b6d6-44f2-ad61-cdb1e596d759'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:32.454,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8e12f0a-1345-459e-b00d-8b243ce359d1,1587,,"[2.8, 39.0]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,71,Barcelona,217,['fafa3334-0d29-47bc-85e3-f6e1da98772a'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.104,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b88e379-e53a-4ca7-86b8-82086e5cf20a,1590,,"[30.4, 49.9]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,71,Barcelona,217,['308f61fa-9070-4edf-b00c-e0717276befc'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:43.786,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d445d97a-8593-4238-a44f-61a2214b8553,1592,,"[31.1, 75.0]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,71,Barcelona,217,['026357ef-121d-4ae7-adde-8093d4645dda'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:45.662,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74d3907a-ff57-4e64-a4ca-b13cba745438,1595,,"[48.5, 70.1]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pedro González López,30486.0,Left Center Midfield,71,Barcelona,217,['0cf86ff2-8ab7-4ca1-8339-434a213d6fcc'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:48.828,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848fa81f-bbde-41a0-8748-47d373b75581,1600,,"[44.6, 74.1]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Óscar Mingueza García,43728.0,Right Center Back,71,Barcelona,217,"['66f4836c-a493-4381-bc96-2588ad4324ca', 'cd3c5780-e7bf-4b6b-b52e-4500e69ae8b5']",50,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:50.743,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1bde0c-181c-421c-b683-c2c310af4121,1604,,"[51.6, 67.2]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Frenkie de Jong,8118.0,Right Center Midfield,71,Barcelona,217,"['34d8cf75-3f64-433c-9896-1a340cfdcb70', 'ebffb7b0-c071-4317-bb70-7480ebd2d388']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:38:51.947,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50c4d214-c336-4ac0-96e4-bfe0c776a827,1609,,"[68.5, 15.3]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Left Center Midfield,72,Villarreal,222,['25182407-7f58-4671-a9a7-f7d0fb2698f9'],53,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:53.802,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22b47a17-a967-478f-b220-638e9c111eee,1613,,"[73.6, 37.5]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,72,Villarreal,222,['9119c459-2aa0-4510-8700-986be5da6a5b'],55,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:55.609,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c721639-43f4-4505-bc2b-a0155def0b3e,1618,,"[102.2, 35.8]",3773689,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Alcácer García,6402.0,Left Center Forward,72,Villarreal,222,"['7bb748c5-429c-468a-bc65-4fdfa5155f76', 'e6e00d8a-aa5d-43b3-832b-a24c5cd8a227']",59,,,,,,,,,,,,,,,,,,Villarreal,222,00:38:59.385,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0afaf167-f1f6-437a-b34d-8394068398fa,1625,,"[68.8, 46.9]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Left Center Forward,73,Barcelona,217,['f09b332a-4c3d-4527-83da-16d54dbabc23'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:41.663,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80695fb6-8492-4ea8-9ada-101c0095583a,1628,,"[79.9, 56.7]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,73,Barcelona,217,['e1fdf8b0-91ce-49cc-8a5c-f531c4f5c55b'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:43.812,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09d3f32d-e7cf-4139-98df-e91affa378ff,1631,,"[76.4, 42.8]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Barcelona,217,['824fb2b4-dbee-4952-96f3-a8a0f24a3104'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:46.919,Ball Receipt*,,2020/2021
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,31f930a3-8c25-40e7-b394-697e15b26f76,1648,,"[91.1, 46.9]",3773689,39,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,73,Barcelona,217,['413230bb-a63a-4a4a-a328-1a9348e171b5'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:39:58.024,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21860110-e273-4850-9524-5e38cb3870f8,1655,,"[46.2, 39.6]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Moreno Balaguero,6766.0,Right Center Forward,73,Barcelona,217,"['045eae0d-9e63-4364-873b-8b012f71239d', 'af52b7bf-c887-4823-b5ee-3c66f19074c3']",0,,,,,,,,,,,,,,,,,,Villarreal,222,00:40:00.770,Ball Receipt*,True,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87322a70-5fd6-4d93-974c-cc2a65cf63e4,1662,,"[69.1, 42.6]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,73,Barcelona,217,['a9d678f0-c778-42f8-8977-52a15cd4c383'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:04.837,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f6178e-ad36-42d2-97b3-4bfe08074a98,1664,,"[78.5, 46.9]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,73,Barcelona,217,['fcb399ee-eb19-4b79-bd01-e8bd8789a7ea'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.848,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b17932c8-29e9-44c5-8f60-88a89c93f880,1674,,"[103.5, 69.5]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,73,Barcelona,217,['7a128e99-479e-46ef-bd5e-088d5048f44d'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:12.465,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d7e1015-531b-4d2a-869a-d1ad04987741,1677,,"[92.2, 74.4]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Barcelona,217,['65bd1b15-112b-4a7d-b3b2-9b441b96c31f'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:18.341,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2253815-cb0e-4974-a9e9-d34265bca62f,1681,,"[78.5, 72.6]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,73,Barcelona,217,['5c6783b6-ff89-4053-8fe2-700cc9398081'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:21.403,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0d7fcb2-7c2c-4954-a5c5-9f0c354da1a4,1684,,"[63.8, 52.0]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,73,Barcelona,217,['beed8bd6-0480-42c8-840c-65f8dd99960b'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:23.827,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34ae1bc2-b202-4359-9984-216cb3e0b713,1687,,"[86.8, 76.1]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,73,Barcelona,217,['58629475-5594-4133-b20c-76255b5a8221'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:30.832,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620ac72-a2b5-4e0f-bca5-9729f6141fca,1690,,"[69.9, 70.5]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,73,Barcelona,217,['6b6d67c3-8f1a-4410-b925-6e866a615f1f'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:34.196,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b9d8bd0-3d34-4632-a1f8-92a62ddb5e43,1693,,"[58.0, 45.6]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,73,Barcelona,217,['06c22605-3fd2-408a-91a4-c151d96f8d62'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:36.299,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e426d14-d03b-475f-8851-ae448ef9c153,1696,,"[77.9, 75.4]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,73,Barcelona,217,['fab6dcb0-5cd3-48c4-b32a-dda0a774c197'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:41.927,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1a11c96-5efa-4447-ac65-8b431925ef25,1704,,"[84.7, 51.8]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Barcelona,217,['68716242-f62e-44a0-be43-036152cc6381'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.788,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cab98d1b-5ca1-4ff7-a480-1247608519f5,1707,,"[92.3, 73.4]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Right Center Midfield,73,Barcelona,217,['ed1ca9df-0ba0-45b4-9ea6-67bc130d3d18'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:50.028,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60ecf240-6e10-4dd6-a0a5-4fb5b4b82ca6,1710,,"[87.6, 74.3]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,73,Barcelona,217,['3f446b2b-1a0e-473c-a011-9b54991c1fef'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:52.528,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0602ac0b-3b24-494a-8152-20bd7ec62560,1713,,"[86.0, 65.8]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro González López,30486.0,Left Center Midfield,73,Barcelona,217,['7bd57613-f9d6-4e2c-a9c7-2bcffb2f012f'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:56.094,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2d8e1e-2dc3-4728-be3a-13fee4de7b03,1716,,"[82.1, 68.3]",3773689,40,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,73,Barcelona,217,['58880ed0-809d-4379-ae79-4fcc1c2d1dd3'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:59.082,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a441f60-d1b3-421b-a053-7e690cb1e62f,1719,,"[95.7, 75.2]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergino Dest,21881.0,Right Wing Back,73,Barcelona,217,['fe5b2df7-e62e-40c1-a8a9-8cd41864de55'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:00.978,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4a9dbb6-4884-41ed-888c-189c93fdeb5d,1723,,"[80.9, 72.8]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Óscar Mingueza García,43728.0,Right Center Back,73,Barcelona,217,['998e31c7-e05b-4955-9c6a-0cecd4f9c22d'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:03.771,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342e506c-47d7-4972-8e80-616a5e370c68,1726,,"[68.0, 49.1]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Center Back,73,Barcelona,217,['05021ab1-aab5-4812-afd8-560bfa42a82e'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:06.260,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e00ade62-fa9f-4999-b454-a4aa5f1ebe57,1729,,"[67.0, 22.2]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,73,Barcelona,217,['4523416d-8a65-4e5f-a598-806f3c7c8be3'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:09.948,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9391232c-6658-4eb5-bc27-fb3a795c6d21,1732,,"[78.3, 6.3]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Wing Back,73,Barcelona,217,['bb3b9ef5-e5a8-4db4-8fb3-3f4381b7a90a'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.110,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288538cd-dcf3-44a3-a472-f0b9ee398f16,1739,,"[47.6, 75.5]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,74,Villarreal,222,['3edc3e80-9a51-4bc9-84ab-e10b4143b1a0'],16,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:16.836,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40cbc28a-29d4-48bf-be5a-9f5594194e7d,1744,,"[87.5, 75.8]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Moreno Balaguero,6766.0,Right Center Forward,74,Villarreal,222,['b5ecc432-6cf1-4033-959d-361e2377c2a7'],20,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:20.858,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b1a3284-22b6-4930-b49a-c6f82d6b089e,1749,,"[79.5, 75.1]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Chimerenka Chukwueze,16335.0,Right Midfield,75,Villarreal,222,['a3225369-5398-4016-9547-2637bd41cc93'],25,,,,,,,,,,,,,,,,,,Villarreal,222,00:41:25.613,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669b88dd-d4cd-4d4e-8099-cd124a65d759,1757,,"[22.0, 8.3]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,76,Barcelona,217,['4810a342-43ac-4dd6-bae4-e51b89da7fb0'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:32.099,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e61ce15-8fd8-42c8-89a1-3f9b56930fac,1760,,"[28.7, 19.6]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,76,Barcelona,217,['6507960c-2f1b-4a8d-b336-7dca683107f7'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.055,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12c497c4-83dc-4cb9-a670-7359aa997e61,1763,,"[2.2, 31.8]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,76,Barcelona,217,['22d5aaab-8558-41d1-b894-faade413916b'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:36.625,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fab6a65e-306e-432a-a890-0a1b8e3d478b,1766,,"[16.9, 54.9]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Óscar Mingueza García,43728.0,Right Center Back,76,Barcelona,217,['2e9e9eee-c0c1-4969-96b8-622b674ef958'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:39.409,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20fe9881-0252-4b99-b5d1-088b894450b0,1769,,"[39.7, 57.1]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro González López,30486.0,Left Center Midfield,76,Barcelona,217,['ca2c7b44-57bf-4888-aee2-0249e38a8139'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:43.093,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f15e8b0d-900f-47ef-aad6-913fe7c6ca61,1772,,"[49.4, 59.1]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,76,Barcelona,217,['19b2eca3-5bf0-4a76-9baf-dbd3cc7464a0'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.267,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423c0310-b2a5-4594-9850-b2f3aa7a8fd0,1783,,"[71.5, 60.1]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Right Center Midfield,76,Barcelona,217,['46944548-4599-4adb-beff-e9bba10b8ffa'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:50.375,Ball Receipt*,,2020/2021
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbebc065-cab9-44a4-8c37-239e5de5142c,1786,,"[103.1, 72.5]",3773689,41,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Wing Back,76,Barcelona,217,['97bbed24-0717-407f-9d98-c712b84f2b3b'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:54.909,Ball Receipt*,,2020/2021
