bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.3945,,,,,,,,,,,,,,4a7fa95d-3b14-4743-9f92-4b3e3596e962,119,,"[65.8, 9.4]",69231,2,,,,-0.6575282,,Right Foot,,,,"[73.7, 3.3]",,Ground Pass,,9.980982,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,"['c483fff9-f171-47e8-8c0a-ef2256b16870', 'f02bd243-e8cd-491f-adcc-513bc6b92ef6']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.321,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.1656,,,,,,,,,,,,,,52ee432b-8b88-40b6-87d7-f4cf15824a4e,122,,"[73.7, 3.4]",69231,2,,,,1.6361792,,Left Foot,,,,"[72.6, 20.2]",,Low Pass,,16.835974,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,10,Barcelona,217,"['16d96b37-69eb-4979-a6e5-d7acb50329b3', '181671a9-a03c-47e1-987e-afe188c20429']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.856,Pass,,2008/2009
,,,,,,,,,,True,,,,,,1.960788,,,,,,,,,,,,,,181671a9-a03c-47e1-987e-afe188c20429,124,,"[48.4, 60.8]",69231,2,,,,-3.1221147,,Right Foot,,,,"[17.6, 60.2]",,Low Pass,,30.805843,,,Gerard Autet Serrabasa,26250.0,,,,,,Interception,1,Regular Play,Sergio Matabuena Delgado,26255.0,Left Defensive Midfield,11,Sporting Gijón,1041,"['05972f04-ec0d-4391-9ef7-d302aaa57c99', '52ee432b-8b88-40b6-87d7-f4cf15824a4e']",48,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:48.022,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.393617,,,,,,,,,,,,,,015167c3-3d3d-4cad-b911-0dc3ea0a7434,132,,"[28.7, 57.8]",69231,2,,,,0.0,,Right Foot,,,,"[62.5, 57.8]",,Low Pass,,33.8,,,Carmelo José González Jiménez,26229.0,,,,,,,1,Regular Play,Gerard Autet Serrabasa,26250.0,Right Center Back,11,Sporting Gijón,1041,['4ce3856f-f352-4acd-873d-897c51abc434'],54,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:54.339,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.4267,,,,,,,,,,,,,,363ce0bd-b754-4d24-8f3f-481cc0351811,135,,"[60.7, 57.6]",69231,2,,,,-1.2801238,,Right Foot,,,,"[67.7, 34.2]",,Ground Pass,,24.424578,Incomplete,,David Barral Torres,26248.0,,,,,,,1,Regular Play,Carmelo José González Jiménez,26229.0,Right Center Forward,11,Sporting Gijón,1041,"['64c0fbfd-854b-4afd-9cef-af339d4e8e24', 'b71c9e25-cd92-4c8c-ab3d-cc1b20b526be']",57,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:02:57.062,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.4391,,,,,,,,,,,,,,b71c9e25-cd92-4c8c-ab3d-cc1b20b526be,137,,"[53.3, 46.8]",69231,2,,,,0.8920416,,Right Foot,,,,"[70.4, 68.0]",,Ground Pass,,27.236923,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['363ce0bd-b754-4d24-8f3f-481cc0351811', '99d8770e-480b-4bc8-a041-3a586b779c2b']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.489,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.394,,,,,,,,,,,,,,1a1a67e8-8876-4415-96d7-501b78db1421,141,,"[68.2, 66.6]",69231,3,,,,-1.5241635,,Left Foot,,,,"[68.9, 51.6]",,Ground Pass,,15.016324,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['7c53ed12-42ca-4ca6-a050-75a4c02e2251'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.140,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.5366,,,,,,,,,,,,,,998d7bdb-41e5-405f-93cb-742b044bed2d,145,,"[72.8, 69.5]",69231,3,,,,1.6313283,,Right Foot,,,,"[72.6, 72.8]",,Ground Pass,,3.306055,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['a49fa3a1-21db-475b-b7a2-f580523faf96'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.461,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.971594,,,,,,,,,,,,,,50ca533c-5530-4fde-bfbe-fa42458130e9,159,,"[41.9, 22.9]",69231,3,,,,-0.49248576,,Right Foot,,,,"[50.1, 18.5]",,Ground Pass,,9.305912,Incomplete,,,,,,,,,Recovery,1,Regular Play,Iván Hernández Soto,26661.0,Left Center Back,12,Barcelona,217,['b74a5eec-186d-4e2a-adf2-410bd9d32611'],8,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:03:08.413,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0827,,,,,,,,,,,,,,b74a5eec-186d-4e2a-adf2-410bd9d32611,160,,"[70.9, 62.5]",69231,3,,,,-1.5707964,,Left Foot,,,,"[70.9, 61.5]",,Ground Pass,,1.0,,,Xavier Hernández Creus,20131.0,,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['50ca533c-5530-4fde-bfbe-fa42458130e9', 'df4ab5f6-f24a-4015-a241-35e8a16521fb']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.385,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.6301,,,,,,,,,,,,,,9fe1680d-05ed-4e22-8240-3e0ffc92c333,163,,"[84.1, 49.4]",69231,3,,,,-2.5748634,,Right Foot,,,,"[78.6, 45.9]",,Ground Pass,,6.519202,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['24814a74-046a-4d5f-bad8-16133e047777'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.547,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.502825,,,,,,,,,,,,,,8a156fde-db7b-4fac-bd48-a29bf90902d4,166,,"[88.7, 40.7]",69231,3,,,,-0.06241881,,Left Foot,,,,"[98.3, 40.1]",,Ground Pass,,9.6187315,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,"['3c2d77c6-37ca-46e1-ad56-c822e4ec20e9', '5f30fc7b-6021-45ab-a8b3-15ee9281eddf']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.702,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.6402,,,,,,,,,,,,,,564ebcd6-c8a9-4c47-a7ae-184b290f7210,171,,"[65.6, 35.0]",69231,3,,,,1.489756,,Right Foot,,,,"[67.2, 54.7]",,Ground Pass,,19.764868,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['36f97f0b-e076-48e4-b1d9-78dabf373237'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.674,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8563,,,,,,,,,,,,,,1f70739b-b206-412c-b031-14d38bd347fb,174,,"[75.0, 55.2]",69231,3,,,,-0.90544075,,Right Foot,,,,"[86.3, 40.8]",,Ground Pass,,18.30437,,,Samuel Eto''o Fils,19298.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['24227163-16b9-4e9e-85ad-e0e910c3ca55'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.784,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8214,,,,,,,,,,,,,,5257f707-8d3a-4e9a-bf6f-45487218fa06,177,,"[84.9, 40.7]",69231,3,,,,-2.0506368,,Right Foot,,,,"[79.8, 30.9]",,Ground Pass,,11.047625,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,12,Barcelona,217,['6529cddd-28a3-490b-a56f-aa4a6c0586d0'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.363,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.7117,,,,,,,,,,,,,,e02207a7-a947-4296-b3bb-837f5e29c208,180,,"[79.8, 30.9]",69231,3,,,,-0.41368923,,Right Foot,,,,"[92.1, 25.5]",,Ground Pass,,13.433167,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['24db6a47-5fe2-4151-8dfd-9dd664a8e145'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.304,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.316476,,,,,,,,,,,,,,070693f8-4b50-4b24-8931-16f915085d12,187,,"[100.6, 19.8]",69231,3,,,,-1.112357,,Left Foot,,,,"[104.4, 12.1]",,Ground Pass,,8.586617,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['8cd2ebcf-6e12-48bf-907e-2c13e093df21'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:03:30.699,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.8318,,,,,,,,,,,,,,8cabc0af-6ccc-45d2-ae26-46c49726b0ce,190,,"[105.1, 12.1]",69231,3,,,,-2.6041493,,Right Foot,,,,"[95.2, 6.2]",,Ground Pass,,11.524756,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,12,Barcelona,217,['2d7d7e84-2b60-4343-87fb-05626e77aea7'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.817,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.6118,,,,,,,,,,,,,,bab66b60-a6c1-4160-92b7-70a39bfb8292,193,,"[96.6, 16.2]",69231,3,,,,1.8877392,,Left Foot,,,,"[92.5, 28.7]",,Ground Pass,,13.155227,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,12,Barcelona,217,['dc6cd1f2-1dc9-447a-ab41-ec80f98bca31'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.754,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.11935,,,,,,,,,,,,,,4f91a2d6-7641-4f30-96ff-db57718c9f0a,197,,"[90.4, 38.8]",69231,3,,,,1.7856117,,Right Foot,,,,"[86.8, 55.3]",,Ground Pass,,16.88816,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,['5f6749a0-a2a5-4890-86c5-210bb21f849b'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.045,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.5656,,,,,,,,,,,,,,d7e4405d-c26d-4155-a2c2-6899a5f03497,200,,"[86.0, 55.2]",69231,3,,,,-1.0656296,,Right Foot,,,,"[93.3, 42.0]",,Ground Pass,,15.084098,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['4df1a1c1-f94e-4cd4-b72f-09b664ac80dd'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.746,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.7481,,,,,,,,,,,,,,35ce411d-094f-4cfa-9d8b-3783ce94bfb5,204,,"[93.8, 46.8]",69231,3,,,,-0.32175055,,Right Foot,,,,"[102.5, 43.9]",,Ground Pass,,9.170606,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['5a1d342d-7a10-4fca-93ce-9c8071092535', 'e502c881-715f-4a6c-8666-71788de78fe7']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.087,Pass,True,2008/2009
,,,,,,,,,,,,,,,,3.2123,,,,,,,,,,,,,,8a65bec5-de69-4970-893b-d8c4e8353082,212,,"[23.6, 26.3]",69231,4,,,,0.26188526,,Right Foot,,,,"[81.8, 41.9]",,High Pass,,60.25446,Incomplete,,David Barral Torres,26248.0,,,,,,Free Kick,1,From Free Kick,Iñaki Lafuente Sancha,26084.0,Goalkeeper,13,Sporting Gijón,1041,"['6dc319d3-ea75-439b-8c3b-43d29af2aa6b', '9e52f3e3-1760-443d-9c3a-9f3979b63a3a']",14,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:14.449,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.60424,,,,,,,,,,,,,,ff13d72a-b859-400d-9193-e05cfb3f2be6,216,,"[80.5, 40.3]",69231,4,,,,2.4830267,,Head,,,,"[72.1, 46.8]",,Low Pass,,10.621205,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Sergio Matabuena Delgado,26255.0,Left Defensive Midfield,13,Sporting Gijón,1041,['9327f5d4-22f7-416a-a12e-9aac7e7cc4fe'],18,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:18.961,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.088124,,,,,,,,,,,,,,eb867669-0e72-4f5a-8ac1-e11775061414,218,,"[72.3, 46.8]",69231,4,,,,2.268187,,Right Foot,,,,"[66.1, 54.2]",,High Pass,,9.654015,,,Rafael Sastre Reus,26244.0,,,,,,Recovery,1,From Free Kick,Sergio Matabuena Delgado,26255.0,Left Defensive Midfield,13,Sporting Gijón,1041,['47e29b34-512a-4327-822b-1b91e9b5be63'],20,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:20.249,Pass,,2008/2009
,,,,,,,,,,,,,,,,3.533256,,,,,,,,,,,,,,6c987272-0cc5-478b-9b73-bb92f4bd3759,222,,"[64.9, 57.4]",69231,4,,,,0.7532893,,Right Foot,,,,"[89.0, 80.0]",,High Pass,,33.038918,Out,,,,,,,,,,1,From Free Kick,Rafael Sastre Reus,26244.0,Right Back,13,Sporting Gijón,1041,['eeea6633-49cb-48d2-8350-7164226f44f8'],22,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:22.366,Pass,True,2008/2009
,,,,,,,,,,,,,,,,2.4176,,,,,,,,,,,,,,d64cfd2e-e9dd-434d-914d-66357754c243,223,,"[35.6, 1.0]",69231,4,,,,0.17195438,,,,,,"[71.3, 7.2]",,High Pass,,36.234375,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,Throw-in,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,14,Barcelona,217,"['5abbdd7d-ba81-4c51-ac30-29d6dada62f2', '89730a80-07bc-4f11-8f43-fb36508d0e07']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.219,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.176558,,,,,,,,,,,,,,89730a80-07bc-4f11-8f43-fb36508d0e07,225,,"[49.7, 73.8]",69231,4,,,,-1.212917,,Head,,,,"[54.3, 61.5]",,Low Pass,,13.132022,,,Miguel Marcos Madera,16478.0,,,,,,Recovery,1,From Counter,Gerard Autet Serrabasa,26250.0,Right Center Back,15,Sporting Gijón,1041,"['54b3b1db-62ee-4b33-a586-afc9cbe46619', 'd64cfd2e-e9dd-434d-914d-66357754c243']",38,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:38.637,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.785716,,,,,,,,,,,,,,84900b10-20b5-4de0-8608-558689bdb669,228,,"[54.8, 59.1]",69231,4,,,,-0.32867086,,Right Foot,,,,"[72.1, 53.2]",,Ground Pass,,18.278402,,,Diego Castro Giménez,26252.0,,,,,,,1,From Counter,Miguel Marcos Madera,16478.0,Right Defensive Midfield,15,Sporting Gijón,1041,['51629009-c391-401f-b50c-96cbb350ac8d'],41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:41.098,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.978957,,,,,,,,,,,,,,6bafe750-967b-4325-bb67-f29bfd89fa18,231,,"[72.3, 53.2]",69231,4,,,,0.711329,,Right Foot,,,,"[87.5, 66.3]",,High Pass,,20.066141,Pass Offside,,David Barral Torres,26248.0,,,,,,,1,From Counter,Diego Castro Giménez,26252.0,Left Midfield,15,Sporting Gijón,1041,['086ebbd6-c044-4f63-a85b-95df0f697416'],41,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:04:41.987,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.5195,,,,,,,,,,,,,,28f7772b-6437-4470-8def-ea23759a46ac,233,,"[39.5, 24.4]",69231,4,True,,,1.4298235,,Left Foot,,,,"[43.8, 54.7]",,Ground Pass,,30.603594,,,Carles Puyol i Saforcada,20125.0,,,,,,Free Kick,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,16,Barcelona,217,['e7095855-86b7-4b82-b83a-d11567364599'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.547,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.676343,,,,,,,,,,,,,,1297abf2-9f76-4271-a877-a86a68eb45de,235,,"[53.2, 55.7]",69231,5,,,,-1.8436667,,Right Foot,,,,"[45.7, 28.9]",,Ground Pass,,27.82966,,,José Martín Cáceres Silva,5248.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,16,Barcelona,217,['84db1bda-1006-465c-beb1-14adbf4bc9fe'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.483,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.2462,,,,,,,,,,,,,,fcea3be0-e1b3-4039-b7b7-6488f74ff90c,238,,"[52.1, 27.3]",69231,5,,,,-0.9139949,,Right Foot,,,,"[62.2, 14.2]",,Ground Pass,,16.541464,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,16,Barcelona,217,['8ba644e8-6c08-4350-b944-46d105b9ae18'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.833,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.138839,,,,,,,,,,,,,,aafdad77-7d14-4cea-8695-f8eaf39ac6f2,241,,"[60.5, 19.5]",69231,5,,,,1.8345981,,Right Foot,,,,"[52.1, 50.6]",,Ground Pass,,32.21444,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,['a4b9b24a-c608-49f8-aca7-2d3698a2ae2d'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.551,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.6003,,,,,,,,,,,,,,78834a2e-d49a-4243-8a44-4901087f8ecd,244,,"[52.1, 50.6]",69231,5,,,,0.16675381,,Right Foot,,,,"[72.3, 54.0]",,Ground Pass,,20.48414,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,16,Barcelona,217,['6f6881ff-a63f-4b66-814a-40676259e00d'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.733,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0288,,,,,,,,,,,,,,f01b730b-5983-47c5-8af8-316e82a78e79,248,,"[72.0, 57.4]",69231,5,,,,0.8422474,,Right Foot,,,,"[89.4, 76.9]",,Ground Pass,,26.13446,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,16,Barcelona,217,['2c7c0121-1a1f-48a4-b236-89d535a5f859'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.449,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.4546,,,,,,,,,,,,,,f3facf28-e2df-4cad-879f-5417ea686156,250,,"[87.0, 75.7]",69231,5,,,,-3.1262093,,Left Foot,,,,"[74.0, 75.5]",,Ground Pass,,13.001538,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Barcelona,217,['abe57404-35af-4595-b69d-71dbf453fada'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:05:17.477,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.9616,,,,,,,,,,,,,,4806d38f-7d39-4464-8088-f28b7da3bbee,253,,"[74.7, 74.8]",69231,5,,,,-1.3661546,,Right Foot,,,,"[79.1, 53.6]",,Ground Pass,,21.65179,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['0984ef84-fef2-4506-8d79-03ecde84ce8e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.914,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.590315,,,,,,,,,,,,,,38e3cd75-31f9-48de-9abe-475647510774,260,,"[43.6, 38.3]",69231,5,,,,0.7338973,,Right Foot,,,,"[48.7, 42.9]",,Ground Pass,,6.868042,Incomplete,,,,,,,,,,1,From Free Kick,Carmelo José González Jiménez,26229.0,Right Center Forward,16,Barcelona,217,['e538c330-96de-4300-a1ed-6e30706532de'],23,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:23.205,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.792142,,,,,,,,,,,,,,5499c99d-5c84-4e9c-997b-6302cbb7ae09,267,,"[50.8, 52.5]",69231,5,,,,-0.32175055,,Right Foot,,,,"[59.5, 49.6]",,Ground Pass,,9.170606,,,Luis Morán Sánchez,26635.0,,,,,,,1,From Free Kick,Carmelo José González Jiménez,26229.0,Right Center Forward,16,Barcelona,217,['56bb58f4-7109-4bb3-8967-219cd3c600bb'],27,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:05:27.208,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,,150b8b85-aae0-47ec-9dcc-394b17ab003e,277,,"[58.0, 34.8]",69231,5,,,,1.1470854,,Right Foot,,,,"[75.5, 73.6]",,High Pass,,42.563953,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,['4c943947-c605-4ddb-a766-85ebc9e65c82'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.301,Pass,,2008/2009
,,,,,,,,,,,,,,,,1.0154,,,,,,,,,,,,,,6f638934-5f18-46b0-b0b3-d337d048ab87,282,,"[95.9, 80.0]",69231,5,,,,-2.5593815,,,,,,"[83.9, 72.1]",,High Pass,,14.366976,,,Daniel Alves da Silva,4324.0,,,,,,Throw-in,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['4e4d05de-9d79-45db-a7e5-2cb4249365cb'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.451,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.7498,,,,,,,,,,,,,,4b925337-eecb-4235-87ac-e7630cf909ce,286,,"[89.9, 69.9]",69231,5,,,,0.7378151,,Right Foot,,,,"[97.6, 76.9]",,Ground Pass,,10.406248,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,"['a2c1ceb6-6d81-49d9-a982-4864bdb10d9f', 'e41fa4e4-f88f-4123-ad45-18219a782a23']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:05:44.208,Pass,True,2008/2009
,,,,,,,,,,,,,,,,1.461931,,,,,,,,,,,,,,0800ea4b-f301-46d3-a6ee-6930b2d71ea0,289,,"[97.6, 73.6]",69231,5,,,,-2.5744784,,Left Foot,,,,"[80.8, 62.9]",,Ground Pass,,19.918081,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,17,Barcelona,217,['7a1c920c-f5db-4499-a43f-5658dc716f20'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.673,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.640115,,,,,,,,,,,,,,a50de0b6-70d5-4989-b0d1-6fbbf8ec500d,292,,"[84.3, 63.5]",69231,5,,,,-2.0497937,,Right Foot,,,,"[74.9, 45.4]",,Ground Pass,,20.395342,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['5ccc693d-5f80-46dc-a520-b3957ee35c66'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.866,Pass,,2008/2009
,,,,,,,,,,,,,,,,2.126499,,,,,,,,,,,,,,48f2d33f-277d-4162-9295-ea5c2eab2364,295,,"[73.7, 45.4]",69231,5,,,,-1.4857887,,Right Foot,,,,"[77.1, 5.5]",,Ground Pass,,40.0446,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,['4a9c2f43-1e3d-4563-912d-10d68264010d'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:05:52.572,Pass,,2008/2009
,,,,,,,,,,,,,,,,0.3046,,,,,,,,,,,,,,66aab6a3-d8c5-4ac0-84c6-c6a00ce7f079,298,,"[77.6, 5.1]",69231,5,,,,-0.10626486,,Left Foot,,,,"[85.1, 4.3]",,Ground Pass,,7.542546,Incomplete,,Samuel Eto''o Fils,19298.0,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,17,Barcelona,217,"['35fff5c9-1014-4fab-83e8-713912dff228', '84048d41-9ebc-4c38-a76d-c7865ffdb192']",55,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.442,Pass,,2008/2009
