50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.731369,,,,,,,,,,,,,836bf120-6f29-4222-9644-961cd3da04e8,137,,"[77.9, 23.9]",266142,2,,,,-2.4752865,,Right Foot,,,,"[64.8, 13.6]",,Low Pass,,16.664333,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,['65221cba-ad5e-4ce3-98fe-f983ad1eec5a'],18,,,,,,,,,,,,,,,Barcelona,217,00:02:18.368,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.22097,,,,,,,,,,,,,f1fea66a-86cf-40d8-ae61-ce2b39b4fed0,139,,"[62.3, 15.7]",266142,2,,,,-0.39608145,,Left Foot,,,,"[67.8, 13.4]",,Ground Pass,,5.9615436,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,4,Barcelona,217,['72c3a933-5e91-4991-b62b-dfce7c0a260c'],20,,,,,,,,,,,,,,,Barcelona,217,00:02:20.099,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.434493,,,,,,,,,,,,,3630f72c-f331-44cc-aa55-b6a205fe0554,142,,"[67.8, 13.4]",266142,2,,,,0.94242793,,Right Foot,,,,"[77.9, 27.3]",,Ground Pass,,17.181967,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,['726d81b7-a9f8-45d4-88d5-1d0536710ce2'],23,,,,,,,,,,,,,,,Barcelona,217,00:02:23.697,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.797639,,,,,,,,,,,,,8e690cec-8845-41fd-ab34-8cc2dc1e7121,144,,"[77.4, 27.3]",266142,2,,,,-1.7317301,,Left Foot,,,,"[74.9, 11.9]",,Ground Pass,,15.601603,True,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,4,Barcelona,217,"['94613a50-51ca-4030-906c-82ed7ccbdb81', 'e60a2fc7-10f3-4675-89e8-49fab80fc98a']",24,,,,,,,,,,,,,,,Barcelona,217,00:02:24.132,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.713155,,,,,,,,,,,,,f2831f6d-4a71-4ac2-a7c7-962d20a7db15,148,,"[46.4, 74.1]",266142,2,,,,0.3872936,,Right Foot,,,,"[54.0, 77.2]",,Ground Pass,,8.207923,,,,,Jorge Andújar Moreno,6672.0,,,,,,1,From Free Kick,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,4,Barcelona,217,['c9208e08-1ec7-4b4d-8f4a-e697b1451c0c'],27,,,,,,,,,,,,,,,Sevilla,213,00:02:27.763,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.109407,,,,,,,,,,,,,77b8b97b-743f-4310-9ede-1078a6659075,151,,"[56.3, 77.6]",266142,2,,,,-0.4098276,,Right Foot,,,,"[105.1, 56.4]",,High Pass,,53.206017,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,From Free Kick,Jorge Andújar Moreno,6672.0,Right Back,4,Barcelona,217,"['8567595c-742d-4a71-a981-dcfcfd97a5b3', 'e2fa1a69-28d4-4913-98c8-03c1fefa7a84']",29,,,,,,,,,,,,,,,Sevilla,213,00:02:29.811,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.77261,,,,,,,,,,,,,56c1594a-09d7-4e2b-bbb2-f78e0174f4be,155,,"[14.2, 29.1]",266142,2,,,,1.2573444,,Keeper Arm,,,,"[18.9, 43.6]",,Ground Pass,,15.242703,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,4,Barcelona,217,['0bcfe7ee-6b0e-4407-b386-0155655a5be5'],35,,,,,,,,,,,,,,,Barcelona,217,00:02:35.371,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.6874,,,,,,,,,,,,,da91eb09-1718-479f-a9ed-894de1eb6a94,158,,"[25.1, 44.9]",266142,2,,,,0.084996514,,Right Foot,,,,"[47.4, 46.8]",,Ground Pass,,22.380795,,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,4,Barcelona,217,['10ee2816-bf65-423b-bbb8-536b965c674f'],38,,,,,,,,,,,,,,,Barcelona,217,00:02:38.318,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.321831,,,,,,,,,,,,,66b20f79-bed7-40d8-9939-b3e2982f5b62,161,,"[50.8, 47.6]",266142,2,,,,-1.501257,,Right Foot,,,,"[52.2, 27.5]",,Ground Pass,,20.148697,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,4,Barcelona,217,['c2259621-e025-4f5e-b628-e0264be3bf15'],42,,,,,,,,,,,,,,,Barcelona,217,00:02:42.042,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.0871,,,,,,,,,,,,,acf21f7c-8115-47be-bdf5-54397449c1b1,164,,"[55.2, 25.6]",266142,2,,,,-0.2044212,,Right Foot,,,,"[63.4, 23.9]",,Ground Pass,,8.374366,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['58c82cc6-b1d2-4438-ae6b-6ad9e57b368b'],44,,,,,,,,,,,,,,,Barcelona,217,00:02:44.612,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1087,,,,,,,,,,,,,bb169a59-c9b2-4f52-a2ba-8d340f90a587,167,,"[62.1, 24.1]",266142,2,,,,-2.5512147,,Right Foot,,,,"[52.4, 17.6]",,Ground Pass,,11.676472,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,"['72709b8b-581e-449a-9ad2-d386ed116c74', 'e7e8bc54-fab4-4540-aaaf-cba794017b80']",45,,,,,,,,,,,,,,,Barcelona,217,00:02:45.699,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.7729,,,,,,,,,,,,,462e4217-068f-4583-9ff2-63b3bb98e13c,170,,"[60.9, 13.9]",266142,2,,,,0.74631196,,Left Foot,,,,"[70.2, 22.5]",,Ground Pass,,12.666886,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,4,Barcelona,217,['f51b1a9a-9c00-42d8-99b3-7d005c8cdd7d'],50,,,,,,,,,,,,,,,Barcelona,217,00:02:50.298,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.6185,,,,,,,,,,,,,7951e81b-1217-450c-a7e6-16df51a2a32b,173,,"[70.2, 22.5]",266142,2,,,,-2.3145518,,Right Foot,,,,"[67.9, 20.0]",,Ground Pass,,3.3970575,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,4,Barcelona,217,['99cc9a60-c844-4707-ad3c-2cd6d6200328'],51,,,,,,,,,,,,,,,Barcelona,217,00:02:51.122,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.942883,,,,,,,,,,,,,b9f68aad-e149-45a0-9cad-58349df27384,176,,"[64.3, 35.1]",266142,2,,,,1.4199052,,Right Foot,,,,"[69.5, 69.3]",,Ground Pass,,34.593063,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['da2579b3-ebbf-4034-9484-305c005bfbdf'],53,,,,,,,,,,,,,,,Barcelona,217,00:02:53.411,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.893651,,,,,,,,,,,,,1b6059c4-28b3-4960-b1d8-6533c2ca46d9,179,,"[77.4, 68.0]",266142,2,,,,0.8311179,,Left Foot,,,,"[84.7, 76.0]",,Ground Pass,,10.83005,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,4,Barcelona,217,['ccdcb8d6-2b4c-499c-9d1d-ed533a746317'],57,,,,,,,,,,,,,,,Barcelona,217,00:02:57.499,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.3516,,,,,,,,,,,,,c804747d-193c-4eea-b9a6-9f25dd8732ed,183,,"[84.6, 48.1]",266142,3,,,,-0.5074792,,Left Foot,,,,"[106.9, 35.7]",,Low Pass,,25.515682,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['0113b59e-6c34-4ad8-89b9-ee2ca03a5bd8', '6ab3d4a2-d361-4d51-a37b-4a643b65b07e']",2,,,,,,,,,,,,,,,Barcelona,217,00:03:02.313,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.32934,,,,,,,,,,,,,216a6b8d-62e0-4e90-96fc-666bceadd520,188,,"[28.2, 65.7]",266142,3,,,,0.53938323,,Right Foot,,,,"[42.4, 74.2]",,Ground Pass,,16.549622,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,5,Sevilla,213,['e48bf600-8f08-4a41-9467-78d37c04f274'],6,,,,,,,,,,,,,,,Sevilla,213,00:03:06.524,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.807195,,,,,,,,,,,,,6b3d7b38-995c-48c6-a0ca-2394c28c1bdb,191,,"[57.6, 73.2]",266142,3,,,,-1.7405746,,Right Foot,,,,"[55.2, 59.2]",,Ground Pass,,14.204225,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,5,Sevilla,213,['d7c3f6db-8567-4bb8-9a1c-1f545f347f14'],9,,,,,,,,,,,,,,,Sevilla,213,00:03:09.644,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.384634,,,,,,,,,,,,,d0d67ef0-e337-4047-852b-815a805f28a8,194,,"[68.8, 55.5]",266142,3,,,,-1.00313,,Right Foot,,,,"[82.0, 34.8]",,Low Pass,,24.55056,,,Incomplete,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,5,Sevilla,213,"['92df1b6d-75db-4541-a9e6-9630863886f3', '9335aedc-fa05-4fa9-a6ed-4c40b4e0af56']",11,,,,,,,,,,,,,,,Sevilla,213,00:03:11.802,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9588,,,,,,,,,,,,,4148115c-2d9d-4ca2-a89e-e5371ccf215e,198,,"[34.3, 33.5]",266142,3,,,,-2.1160235,,Right Foot,,,,"[26.9, 21.3]",,Ground Pass,,14.268847,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['29d8d74d-d4a7-4813-97b1-3f68713b5fd5'],15,,,,,,,,,,,,,,,Barcelona,217,00:03:15.114,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9274,,,,,,,,,,,,,5c9d85c0-f461-4854-89cd-d1f0c64be5fa,201,,"[27.6, 21.3]",266142,3,,,,0.4548502,,Left Foot,,,,"[41.3, 28.0]",,Ground Pass,,15.250574,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['dab25771-bc14-4cf4-bc25-1a34acf1612f'],16,,,,,,,,,,,,,,,Barcelona,217,00:03:16.113,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.844286,,,,,,,,,,,,,b0fcb217-6eec-4b06-b24a-b39f93fe80d6,203,,"[41.3, 27.6]",266142,3,,,,-0.89883316,,Right Foot,,,,"[44.8, 23.2]",,Ground Pass,,5.6222773,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['7c93b8c1-d5ba-4e64-a3de-a2363f076432'],17,,,,,,,,,,,,,,,Barcelona,217,00:03:17.040,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9787,,,,,,,,,,,,,f4934c72-0715-4cd1-8784-6ab183faea1c,206,,"[76.6, 28.0]",266142,3,,,,-1.3379825,,Right Foot,,,,"[81.2, 8.6]",,Ground Pass,,19.937904,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['57fd6e0d-c0e2-427a-a67c-44d456ea0fbc'],25,,,,,,,,,,,,,,,Barcelona,217,00:03:25.366,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.425968,,,,,,,,,,,,,fd4c20f5-0f44-41a6-b2cc-1e8eb0221ad6,209,,"[82.7, 10.7]",266142,3,,,,-0.4457123,,Left Foot,,,,"[91.7, 6.4]",,Ground Pass,,9.974467,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['2e2aa2f3-2ed5-4fe9-8354-0585476fff42'],28,,,,,,,,,,,,,,,Barcelona,217,00:03:28.221,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.7033,,,,,,,,,,,,,6beb59fb-ead9-402d-8f25-bd68ee675c2e,212,,"[100.8, 17.2]",266142,3,,,,1.6902252,,Right Foot,,,,"[99.9, 24.7]",,Ground Pass,,7.553807,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['9f4d347b-9cb8-437a-bdc5-591a774cab7c'],31,,,,,,,,,,,,,,,Barcelona,217,00:03:31.931,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.1816,,,,,,,,,,,,,56aff4bf-9967-4546-8c42-0f24cef835bb,215,,"[100.3, 23.7]",266142,3,,,,-0.63502675,,Right Foot,,,,"[115.5, 12.5]",,Low Pass,,18.880678,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,6,Barcelona,217,"['53146f85-f0db-42e9-bad0-446db38b964a', 'be432701-8557-4682-ad80-9fed2a7b5e0a']",32,,,,,,,,,,,,,,,Barcelona,217,00:03:32.635,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,0.7074,,,,,,,,,,,,,0601e081-c326-4be7-bbde-dc354d6c95dd,217,,"[116.7, 12.5]",266142,3,,,,1.6517004,,Left Foot,,,,"[115.5, 27.3]",,Low Pass,,14.848569,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['5f6f574d-85c4-4af2-8ccb-28165e09c71a', 'f27da5f2-8f9d-4488-a826-022836a93a3d']",35,,,,,,,,,,,,,,,Barcelona,217,00:03:35.816,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.031997,,,,,,,,,,,,,383ff8db-a2c5-4ae9-8db0-3bb2207c237b,221,,"[8.0, 57.3]",266142,3,,,,0.22280115,,Right Foot,,,,"[20.8, 60.2]",,Ground Pass,,13.124405,,,,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Vicente Iborra De La Fuente,3497.0,Right Center Midfield,6,Barcelona,217,['ba694d54-f25b-4e50-95e6-15f269a978c5'],38,,,,,,,,,,,,,,,Sevilla,213,00:03:38.679,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.7734,,,,,,,,,,,,,1a71dd67-402e-4561-8b12-f9d96e839d04,225,,"[29.8, 67.1]",266142,3,,,,0.53862417,,Right Foot,,,,"[38.0, 72.0]",,Low Pass,,9.552486,,,Incomplete,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,6,Barcelona,217,"['becca060-c6d1-42da-822f-5093ca75b729', 'c58ed6c1-e810-4f66-90eb-ac6bb5139d8a']",42,,,,,,,,,,,,,,,Sevilla,213,00:03:42.119,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.60163,,,,,,,,,,,,,1da62825-ad38-49b4-b930-8b1e92488c1a,230,,"[87.9, 8.6]",266142,3,,,,-2.9331274,,Right Foot,,,,"[82.7, 7.5]",,Ground Pass,,5.315073,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['78330e67-3d8d-45f3-a7b6-605af7e9db7d'],44,,,,,,,,,,,,,,,Barcelona,217,00:03:44.673,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.4187,,,,,,,,,,,,,ff43fb5f-3bd0-4fb4-8b79-f2f289599afa,232,,"[82.7, 7.5]",266142,3,,,,-1.1071488,,Right Foot,,,,"[84.6, 3.7]",,Ground Pass,,4.248529,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['320f8ecc-fa82-4021-ab2d-7c8429de9ce1'],45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.274,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.4407,,,,,,,,,,,,,3f845ff8-7441-42eb-beca-bdea8484ffbe,234,,"[84.8, 3.9]",266142,3,,,,2.6805627,,Left Foot,,,,"[69.5, 11.5]",,High Pass,,17.083618,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['726e5ed8-14e1-41d1-afab-4175c37c6b66'],45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.693,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.1938,,,,,,,,,,,,,cdc788ca-4249-401a-939f-068966aa77b9,236,,"[69.5, 11.5]",266142,3,,,,1.3429393,,Left Foot,,,,"[71.1, 18.4]",,Low Pass,,7.0830784,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,6,Barcelona,217,['73be2694-0703-4156-9709-4c717d53d69e'],47,,,,,,,,,,,,,,,Barcelona,217,00:03:47.134,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.834044,,,,,,,,,,,,,6fab235a-6802-4f42-bdd0-f7cac638caa0,239,,"[62.9, 21.6]",266142,3,,,,-0.8902751,,Right Foot,,,,"[66.3, 17.4]",,Ground Pass,,5.4037023,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['1b2d44a0-18e6-4f48-aee9-c5ff04853224'],51,,,,,,,,,,,,,,,Barcelona,217,00:03:51.359,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.5702,,,,,,,,,,,,,d6d5e9d9-d465-4940-8970-9c3af4c7f8f8,242,,"[66.3, 17.4]",266142,3,,,,2.1794856,,Right Foot,,,,"[64.0, 20.7]",,Ground Pass,,4.022437,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['77498037-370f-4672-b0b0-f76837744d11'],52,,,,,,,,,,,,,,,Barcelona,217,00:03:52.255,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.288192,,,,,,,,,,,,,04e47593-4a11-450a-bcc7-79fcb13c9e28,245,,"[68.0, 20.1]",266142,3,,,,-1.288857,,Right Foot,,,,"[72.2, 5.6]",,Ground Pass,,15.096026,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['fde86a69-15a4-42ce-9e43-112a4cc47a32'],54,,,,,,,,,,,,,,,Barcelona,217,00:03:54.989,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.902571,,,,,,,,,,,,,ebc4a7df-3549-4406-9287-629e46f57752,248,,"[72.6, 5.6]",266142,3,,,,-0.028977394,,Left Foot,,,,"[79.5, 5.4]",,Ground Pass,,6.902898,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['5dbc58f9-4bd0-4257-b97b-cd2ff38bf115'],55,,,,,,,,,,,,,,,Barcelona,217,00:03:55.931,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.945481,,,,,,,,,,,,,82a93da8-a3b1-479e-9d0c-356efaf42eee,251,,"[71.8, 17.8]",266142,4,,,,1.9970164,,Right Foot,,,,"[63.4, 36.3]",,Low Pass,,20.317726,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['feeef353-f7da-4350-9a0c-69df1e0d7089'],3,,,,,,,,,,,,,,,Barcelona,217,00:04:03.576,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.215803,,,,,,,,,,,,,f8cd859e-af39-4181-815d-46490c5e8c12,254,,"[65.5, 41.1]",266142,4,,,,1.2541827,,Right Foot,,,,"[77.0, 76.2]",,Ground Pass,,36.93589,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['a0fd1dbb-c31c-4dc9-b1b9-787d20e5c734'],6,,,,,,,,,,,,,,,Barcelona,217,00:04:06.984,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.209946,,,,,,,,,,,,,b67627f5-1a2d-4d40-8f44-4bc5da76860b,257,,"[77.0, 68.9]",266142,4,,,,-2.1657593,,Right Foot,,,,"[70.3, 59.0]",,Low Pass,,11.954079,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['790519db-61df-44af-a0e8-6ced0441ebe8'],10,,,,,,,,,,,,,,,Barcelona,217,00:04:10.026,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.9128,,,,,,,,,,,,,7d62422e-2543-4804-8c68-80825a264f51,260,,"[72.4, 62.4]",266142,4,,,,-1.0449454,,Right Foot,,,,"[78.9, 51.2]",,Ground Pass,,12.949517,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['c2f776b2-fd2d-4e80-98dc-91502b058c41'],13,,,,,,,,,,,,,,,Barcelona,217,00:04:13.178,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.146258,,,,,,,,,,,,,8055b797-e003-4c01-b747-db4ba0bd852e,262,,"[77.7, 54.2]",266142,4,,,,2.3403227,,Left Foot,,,,"[68.4, 63.8]",,Ground Pass,,13.366002,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['a0328240-4bbd-4e14-be71-6bc62a1c971b'],14,,,,,,,,,,,,,,,Barcelona,217,00:04:14.091,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.9384,,,,,,,,,,,,,07f84157-e99d-4779-adb9-ba524e17e6ba,265,,"[67.6, 65.5]",266142,4,,,,-1.120621,,Right Foot,,,,"[93.6, 11.7]",,High Pass,,59.75316,,,Incomplete,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,"['1d526a7d-2a59-4a37-9c6d-e4f7a2a15605', 'efa4327f-5191-41ef-9351-a96482a49c3f']",17,,,,,,,,,,,,,,,Barcelona,217,00:04:17.278,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.200315,,,,,,,,,,,,,efa4327f-5191-41ef-9351-a96482a49c3f,267,,"[26.5, 68.4]",266142,4,,,,0.2879093,,Head,,,,"[49.8, 75.3]",,Low Pass,,24.300205,,,,,Aleix Vidal Parreu,6400.0,,,,,Recovery,1,Regular Play,Jorge Andújar Moreno,6672.0,Right Back,7,Sevilla,213,"['07f84157-e99d-4779-adb9-ba524e17e6ba', '75705f8d-f9c3-46ef-998e-127646c678cf']",20,,,,,,,,,,,,,,,Sevilla,213,00:04:20.216,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.197074,,,,,,,,,,,,,69434f47-7533-4692-b4b1-71a0781d3a25,272,,"[48.1, 75.5]",266142,4,,,,-2.815234,,Right Foot,,,,"[22.1, 66.7]",,Ground Pass,,27.448862,,,,,Nicolás Martín Pareja,7909.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Wing,7,Sevilla,213,"['060683a5-f1c6-498c-b6cb-032f34204606', '5da90b36-198a-4133-9c4c-14a67dc97b9b']",24,,,,,,,,,,,,,,,Sevilla,213,00:04:24.863,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.543782,,,,,,,,,,,,,52b0f9cf-518c-44e0-a157-8796eefd1225,275,,"[15.3, 67.3]",266142,4,,,,-1.9452839,,Right Foot,,,,"[7.4, 47.2]",,Ground Pass,,21.59676,,,,,Sergio Rico González,6823.0,,,,,,1,Regular Play,Nicolás Martín Pareja,7909.0,Right Center Back,7,Sevilla,213,['b948a8b2-fbb5-4467-a8d2-e728283c0b9b'],27,,,,,,,,,,,,,,,Sevilla,213,00:04:27.686,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.0434,,,,,,,,,,,,,a8911743-96d5-46e0-9db2-ac71b26807f9,279,,"[6.5, 55.4]",266142,4,,,,-0.03245613,,Right Foot,,,,"[52.7, 53.9]",,High Pass,,46.224342,,,Incomplete,,Éver Maximiliano David Banega,5504.0,,,,,,1,Regular Play,Sergio Rico González,6823.0,Goalkeeper,7,Sevilla,213,"['c3ae5cbf-8dac-4ce1-898e-6837c2c87793', 'e4388ad1-25f5-4d69-a691-51467dcfbbe3']",31,,,,,,,,,,,,,,,Sevilla,213,00:04:31.265,Pass,,2014/2015
