ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.695336,,,,,,,,,,,,,7f626b63-4558-42c1-b243-50410b7dc9ab,95,,"[52.6, 12.2]",68341,1,,,,0.9624713,,Left Foot,,,"[56.5, 17.8]",,Ground Pass,6.8242216,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,3,Barcelona,217,['1bb9aeb0-55d8-486f-b8c1-219ea2198f03'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.399,Pass,,2006/2007
,,,,,,,,,,,,,,,1.040958,,,,,,,,,,,,,f14ff7d4-c9a9-4a69-af32-f5fd82723735,98,,"[56.5, 17.8]",68341,1,,,,-0.93607974,,Right Foot,,,"[64.6, 6.8]",,Ground Pass,13.660527,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,3,Barcelona,217,['78adb6ac-9d26-49a8-9416-348c7931129d'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:01:40.762,Pass,,2006/2007
,,,,,,,,,,,,,,,0.947063,,,,,,,,,,,,,776f2729-bc6f-4c4f-852f-3a06f0b6a22d,101,,"[66.5, 7.0]",68341,1,,,,2.1697075,,Left Foot,,,"[62.2, 13.3]",,Ground Pass,7.6275816,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,3,Barcelona,217,['8408d6e2-09fb-4084-bbaf-39c680c8fa74'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.843,Pass,,2006/2007
,,,,,,,,,,,,,,,0.991723,,,,,,,,,,,,,73f47f7b-c632-4558-9bc3-2e4b6956cb49,104,,"[64.0, 18.7]",68341,1,,,,2.2441654,,Right Foot,,,"[56.9, 27.6]",,Ground Pass,11.385077,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,3,Barcelona,217,['f397f8fd-3d34-4071-a5aa-2b0a4f23cbdf'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.781,Pass,,2006/2007
,,,,,,,,,,,,,,,1.434404,,,,,,,,,,,,,128be943-4172-437a-8364-df6e41d571db,108,,"[54.3, 29.6]",68341,1,,,,0.7115225,,Right Foot,,,"[85.5, 56.5]",,Low Pass,41.195267,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,3,Barcelona,217,['879a680b-c85e-4482-9d65-a0720147fdd9'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.531,Pass,,2006/2007
,,,,,,,,,,,,,,,2.128773,,,,,,,,,,,,,e28b4108-68cb-4499-8e32-712d8c04d743,111,,"[85.5, 56.5]",68341,1,,,,2.4037776,,Right Foot,,,"[66.8, 73.5]",,Low Pass,25.272316,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['9356991f-c6e0-45da-a690-e2176d757687'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.005,Pass,,2006/2007
,,,,,,,,,,,,,,,1.066656,,,,,,,,,,,,,28a60016-c46d-4346-ba89-337d2fdb46b8,114,,"[68.3, 72.4]",68341,1,,,,0.49394137,,Right Foot,,,"[77.4, 77.3]",,Ground Pass,10.335376,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,3,Barcelona,217,['114759ee-fb0d-47d0-a71f-9d47ac627c5b'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.301,Pass,,2006/2007
,,,,,,,,,,,,,,,1.669871,,,,,,,,,,,,,1a26611a-ddfe-45c3-84ea-f444f26ef025,117,,"[77.4, 77.3]",68341,1,,,,-2.896614,,Left Foot,,,"[69.0, 75.2]",,Ground Pass,8.658522,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,3,Barcelona,217,['21ec3513-4b76-4cac-a60d-fd8a54931c31'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.336,Pass,,2006/2007
,,,,,,,,,,,,,,,2.218971,,,,,,,,,,,,,9e2c7c2e-8ebc-4294-8b57-79586c564928,120,,"[63.6, 75.3]",68341,1,,,,-2.8583395,,Right Foot,,,"[42.3, 69.1]",,Ground Pass,22.184004,,,,Lilian Thuram,15071.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,3,Barcelona,217,['a73df880-0cff-4ab5-8db8-0ef1bce36160'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.171,Pass,,2006/2007
,,,,,,,,,,,,,,,1.437319,,,,,,,,,,,,,000277c2-351e-4658-8be5-2f5857bc9771,123,,"[36.7, 67.4]",68341,2,,,,0.4656357,,Right Foot,,,"[56.8, 77.5]",,Ground Pass,22.494888,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,3,Barcelona,217,['fb442581-f95a-4fdd-bf43-97e1b99852b3'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.583,Pass,,2006/2007
,,,,,,,,,,,,,,,1.225555,,,,,,,,,,,,,6ecccc73-9e2a-4faa-98bc-1364d2a3ee4f,126,,"[56.8, 77.5]",68341,2,,,,-2.0344439,,Right Foot,,,"[53.1, 70.1]",,Ground Pass,8.273452,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,3,Barcelona,217,['1c048f53-924b-4848-95b5-1c37d86b8243'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.083,Pass,,2006/2007
,,,,,,,,,,,,,,,2.264097,,,,,,,,,,,,,25fbdb7f-b853-403d-a81e-efc153c9596b,129,,"[56.9, 73.5]",68341,2,,,,-2.2730532,,Right Foot,,,"[42.6, 56.6]",,Ground Pass,22.138203,,,,Lilian Thuram,15071.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,3,Barcelona,217,['c4ad5d1a-6d8e-4f0b-896c-c44f16893e9c'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.092,Pass,,2006/2007
,,,,,,,,,,,,,,,0.779143,,,,,,,,,,,,,765f2189-ea3e-4bf0-ad71-228d6457b5b8,132,,"[42.3, 54.9]",68341,2,,,,0.28984648,,Left Foot,,,"[48.0, 56.6]",,Ground Pass,5.948109,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,3,Barcelona,217,['6209f7a7-3ff1-4f1b-9d58-2887403813ac'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.396,Pass,,2006/2007
,,,,,,,,,,,,,,,1.955365,,,,,,,,,,,,,2a764323-74d6-4bb4-8183-2149629e7ff9,135,,"[53.2, 39.7]",68341,2,,,,-1.2163895,,Right Foot,,,"[65.3, 7.0]",,Ground Pass,34.86689,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,3,Barcelona,217,['d1e0b6e8-efbc-415d-b037-8b1f6a2d1098'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:02:11.660,Pass,,2006/2007
,,,,,,,,,,,,,,,1.075065,,,,,,,,,,,,,16308f69-616f-4775-8294-4f252a129ed3,138,,"[72.4, 9.4]",68341,2,,,,0.22849664,,Left Foot,,,"[85.3, 12.4]",,Ground Pass,13.244244,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,3,Barcelona,217,['96b6239e-8660-412d-9cb0-f328959034d6'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.081,Pass,,2006/2007
,,,,,,,,,,,,,,,1.573551,,,,,,,,,,,,,9b1f2c9a-4ff5-4f95-add8-c5c444c73503,142,,"[83.3, 9.8]",68341,2,,,,-0.009478389,,Right Foot,,,"[104.4, 9.6]",,Low Pass,21.100948,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,3,Barcelona,217,['3c492ad3-3797-467a-ba4d-45934ee57c80'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:02:17.842,Pass,,2006/2007
,,,,,,,,,,,,,,,1.229844,,,,,,,,,,,,,54e21afc-4c54-4a93-893f-b6abb34cc798,146,,"[101.8, 8.8]",68341,2,,,,3.1415927,,Left Foot,,,"[91.6, 8.8]",,Ground Pass,10.2,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,3,Barcelona,217,"['3e60ab38-3136-4678-9d79-2028e5f5fb0a', '6ff58529-c3de-455b-801a-c1ce8121d34c']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.747,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.0543,,,,,,,,,,,,,efa29f4c-12d0-41dd-ac0a-0bb630118b81,155,,"[44.4, 59.1]",68341,2,,,,0.13381098,,Right Foot,,,"[70.4, 62.6]",,Ground Pass,26.23452,,,,Juan Manuel Gómez Sánchez,25885.0,,,,,Free Kick,1,From Free Kick,Pedro Mario Álvarez Abrante,26081.0,Right Center Back,5,Recreativo Huelva,1220,['a0a5920d-cfd4-4615-af11-f35e2868a719'],47,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:02:47.230,Pass,,2006/2007
,,,,,,,,,,,,,,,0.559001,,,,,,,,,,,,,f196a759-85e2-4dbc-ac9c-855f8b3c2908,161,,"[48.3, 18.1]",68341,2,,,,0.3183376,,Left Foot,,,"[57.1, 21.0]",,Ground Pass,9.265528,,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,6,Barcelona,217,['917c7a3e-d09c-40a3-91a3-3b20c1a20c02'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.432,Pass,,2006/2007
,,,,,,,,,,,,,,,1.296875,,,,,,,,,,,,,de5f2dc9-71b0-423f-8f32-df0173907dee,164,,"[73.1, 30.4]",68341,2,,,,1.1071488,0deea8c4-4681-4d78-9e73-a2bbb8f5ca2e,Right Foot,,,"[79.5, 43.2]",True,Ground Pass,14.310835,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,6,Barcelona,217,['112d3c81-4d8a-440a-be59-6a8f0ad5b046'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.640,Pass,,2006/2007
,,,,,,,,,,,,,,,0.650928,,,,,,,,,,,,,e9d824c4-7cb7-4512-b756-e175ae038f99,170,,"[60.0, 40.0]",68341,3,,,,0.86217004,,Right Foot,,,"[61.8, 42.1]",,Ground Pass,2.7658634,,,,Florent Sinama-Pongolle,26083.0,,,,,Kick Off,1,From Kick Off,Ikechukwu Uche,23930.0,Right Center Forward,7,Recreativo Huelva,1220,['a02fe1ae-8382-4400-b987-af62d792738c'],47,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:47.214,Pass,,2006/2007
,,,,,,,,,,,,,,,2.0463,,,,,,,,,,,,,132d34bb-7ae3-417c-a04f-4537dda1accb,173,,"[61.8, 42.1]",68341,3,,,,-2.616349,,Right Foot,,,"[53.0, 37.0]",,Ground Pass,10.171038,,,,Rafael Barber Rodríguez,26080.0,,,,,,1,From Kick Off,Florent Sinama-Pongolle,26083.0,Left Center Forward,7,Recreativo Huelva,1220,['8b2df442-675b-4960-b5cc-dfa8ccee47a3'],47,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:47.945,Pass,,2006/2007
,,,,,,,,,,,,,,,1.728638,,,,,,,,,,,,,ff82c7a7-c572-402b-851b-5ec557bd9c77,177,,"[52.4, 23.3]",68341,3,,,,-1.0213565,,Left Foot,,,"[66.3, 0.6]",,High Pass,26.617662,,Out,,Aitor Tornavaca Fernández,26078.0,,,,,,1,From Kick Off,Rafael Barber Rodríguez,26080.0,Left Defensive Midfield,7,Recreativo Huelva,1220,"['878837a1-1874-4c97-b420-1deab29fd03e', 'a1a98bb6-d68b-4650-a88b-bb45ba0183c0']",51,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:03:51.362,Pass,True,2006/2007
,,,,,,,,,,,,,,,2.433174,,,,,,,,,,,,,91601632-42c0-4a8b-935b-8b6af014a97e,179,,"[45.5, 80.0]",68341,3,True,,,-2.5225809,,,,,"[30.2, 69.1]",,High Pass,18.785633,,,,Lilian Thuram,15071.0,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,8,Barcelona,217,['a59a2abc-12b5-4150-b9d0-d99c89131326'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.774,Pass,,2006/2007
,,,,,,,,,,,,,,,2.830979,,,,,,,,,,,,,548c3201-b598-4602-9c8f-1cc75b3626ec,181,,"[27.8, 65.0]",68341,4,,,,-1.5518112,,Right Foot,,,"[28.4, 33.4]",,Ground Pass,31.605696,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,8,Barcelona,217,['782164f7-9fef-4c52-9730-0de8d69acfd4'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.344,Pass,,2006/2007
,,,,,,,,,,,,,,,2.199036,,,,,,,,,,,,,a7c012b3-1e47-48c1-8cb1-72c31b9ab3fe,183,,"[31.3, 30.1]",68341,4,True,,,-1.3753539,,Right Foot,,,"[35.2, 10.4]",,Ground Pass,20.08233,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['a30e868c-971d-436c-91f8-5f7d4ce1e296'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.255,Pass,,2006/2007
,,,,,,,,,,,,,,,1.382826,,,,,,,,,,,,,46061729-35c1-4d60-a751-f9ca10773c22,185,,"[40.7, 7.9]",68341,4,,,,0.5880026,,Left Foot,,,"[50.0, 14.1]",,Ground Pass,11.177209,,,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,8,Barcelona,217,['a8218472-bcd4-4cb0-863e-f6bcd786f993'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.003,Pass,,2006/2007
,,,,,,,,,,,,,,,1.249754,,,,,,,,,,,,,3c826314-9c89-422e-86af-daa22c55a7d0,188,,"[50.0, 14.1]",68341,4,,,,2.9797552,,Right Foot,,,"[30.4, 17.3]",,Ground Pass,19.859507,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,8,Barcelona,217,['71cabd03-ee80-48ee-941f-63f3548d9375'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.426,Pass,,2006/2007
,,,,,,,,,,,,,,,0.943837,,,,,,,,,,,,,34a31a54-894d-4ffe-80a9-0f651f05edd8,191,,"[30.4, 17.3]",68341,4,,,,1.1015308,,Right Foot,,,"[37.6, 31.5]",,Ground Pass,15.921055,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['8c5382d0-b633-491c-a5b8-b3842b934b60'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.035,Pass,,2006/2007
,,,,,,,,,,,,,,,2.47261,,,,,,,,,,,,,96f4bd9f-3701-49e5-b1c9-1072eb6ab92d,194,,"[38.3, 52.3]",68341,4,,,,1.3360738,,Right Foot,,,"[43.8, 75.3]",,Ground Pass,23.648468,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,8,Barcelona,217,['2cab72c1-00c5-4090-8060-0b3e5c927dc8'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.226,Pass,,2006/2007
,,,,,,,,,,,,,,,1.712035,,,,,,,,,,,,,dc666011-a5c8-4a9e-a036-c39fe05dae94,197,,"[43.8, 75.3]",68341,4,,,,-2.5327163,,Right Foot,,,"[32.9, 67.7]",,Ground Pass,13.287965,,,,Lilian Thuram,15071.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,8,Barcelona,217,['079848ab-620c-4ac9-8fd2-ad9b661a7012'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.812,Pass,,2006/2007
,,,,,,,,,,,,,,,1.077413,,,,,,,,,,,,,78962459-b37a-4585-b7be-9a6df0e8d247,200,,"[28.1, 64.8]",68341,4,,,,0.47052035,,Right Foot,,,"[39.7, 70.7]",,Ground Pass,13.014223,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,8,Barcelona,217,['28b7ba0b-1ba8-4a19-8a49-928f2b8937af'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.971,Pass,,2006/2007
,,,,,,,,,,,,,,,1.056126,,,,,,,,,,,,,9d8144a2-433d-4420-a815-3bb7b104538b,203,,"[39.7, 70.7]",68341,4,,,,-2.5342875,,Right Foot,,,"[27.9, 62.5]",,Ground Pass,14.369412,,,,Lilian Thuram,15071.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['b2ac32fe-5bd0-4b71-8095-79cb33413df4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.088,Pass,,2006/2007
,,,,,,,,,,,,,,,2.124697,,,,,,,,,,,,,90f3d388-bfc1-442c-9cd5-9cc8311d9cab,206,,"[27.3, 29.8]",68341,4,,,,-1.1706994,,Left Foot,,,"[36.9, 7.1]",,Ground Pass,24.646502,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,8,Barcelona,217,['4a369c09-f3d1-4d3d-9242-259067326690'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:04:29.053,Pass,,2006/2007
,,,,,,,,,,,,,,,2.294659,,,,,,,,,,,,,4731ae00-6ed8-4c2b-bbb4-028a96c67e76,209,,"[49.8, 6.5]",68341,4,,,,2.4322805,,Left Foot,,,"[37.8, 16.8]",,Ground Pass,15.814234,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,8,Barcelona,217,['d3cf4891-8069-4b5c-9ede-1ad1a0d7f10c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.377,Pass,,2006/2007
,,,,,,,,,,,,,,,1.162096,,,,,,,,,,,,,774fb71c-fbd5-49a4-880d-49f5c10c7662,212,,"[36.1, 20.7]",68341,4,,,,1.1169523,,Right Foot,,,"[46.1, 41.2]",,Ground Pass,22.808989,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['d3bab5c7-0c72-4211-903f-81f854299d0a'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.352,Pass,,2006/2007
,,,,,,,,,,,,,,,1.567372,,,,,,,,,,,,,c8349a5c-96c9-4205-aa8a-a50972f14d99,216,,"[45.5, 39.7]",68341,4,,,,-2.2869983,,Right Foot,,,"[36.1, 28.9]",,Ground Pass,14.3178215,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Center Defensive Midfield,8,Barcelona,217,"['284beabd-98f5-4f00-b75c-942565f1d1d8', 'b3e3e632-b7bf-49e5-b83c-df31f5c3db36']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.066,Pass,True,2006/2007
,,,,,,,,,,,,,,,1.433363,,,,,,,,,,,,,74493bbb-a971-4eab-8d3d-4858f1cfa6c3,219,,"[34.6, 23.8]",68341,4,,,,-0.98034275,,Right Foot,,,"[47.2, 5.0]",,Ground Pass,22.631836,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['a35069f9-72e6-4d27-a9d5-5abf789d9569'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.673,Pass,,2006/2007
,,,,,,,,,,,,,,,1.097923,,,,,,,,,,,,,28a48c42-2f1f-4d08-8536-aa6c924b2990,222,,"[47.8, 5.0]",68341,4,,,,0.017645227,,Left Foot,,,"[64.8, 5.3]",,Ground Pass,17.002647,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,8,Barcelona,217,['586e7263-134d-4571-8890-fbb1ff04ff56'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.496,Pass,,2006/2007
,,,,,,,,,,,,,,,1.204581,,,,,,,,,,,,,ee6aea38-3a95-4a3c-8a82-f7327cc6feed,225,,"[64.8, 5.3]",68341,4,,,,3.1415927,,Right Foot,,,"[49.2, 5.3]",,Ground Pass,15.6,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,8,Barcelona,217,['26383186-9130-4d56-83e2-55a75d572e50'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.634,Pass,,2006/2007
,,,,,,,,,,,,,,,1.408252,,,,,,,,,,,,,8e1fca15-3321-4372-be5a-faf1aa35d97b,228,,"[49.2, 5.3]",68341,4,,,,2.039693,,Left Foot,,,"[41.5, 20.5]",,Ground Pass,17.039072,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,8,Barcelona,217,['d52416c1-5de4-489b-89ee-82bdf5783a85'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.787,Pass,,2006/2007
,,,,,,,,,,,,,,,0.943084,,,,,,,,,,,,,de51cbef-784d-4aca-bc05-e7d2c5cc5300,231,,"[41.5, 20.5]",68341,4,,,,1.7832284,,Right Foot,,,"[34.9, 51.1]",,Ground Pass,31.303675,,,,Lilian Thuram,15071.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,8,Barcelona,217,['d08120c1-5a66-4376-ae5a-8a7b745424f9'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.607,Pass,,2006/2007
,,,,,,,,,,,,,,,2.297564,,,,,,,,,,,,,f9e35139-8cab-44ba-93f0-80df1c94fed5,234,,"[34.9, 51.1]",68341,4,,,,-1.1444979,,Right Foot,,,"[55.7, 5.3]",,Ground Pass,50.301888,,,,Sylvio Mendes Campos Junior,25854.0,,True,,,,1,From Throw In,Lilian Thuram,15071.0,Right Center Back,8,Barcelona,217,['dddd84db-166c-4d6a-a22a-2cd22dbd7eaf'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.961,Pass,,2006/2007
,,,,,,,,,,,,,,,1.817054,,,,,,,,,,,,,1d23a56f-b4b4-4d94-8b4d-88e03cf1642b,237,,"[55.7, 5.3]",68341,4,,,,1.0535668,,Left Foot,,,"[68.5, 27.8]",,Ground Pass,25.886097,,Incomplete,,Anderson Luís de Souza,19757.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,8,Barcelona,217,"['5d3f9577-6048-44d0-bc57-a6309fd88b99', 'a1e13857-3bc7-4a36-8564-cf0a7da2de9a']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.643,Pass,,2006/2007
,,,,,,,,,,,,,,,0.799746,,,,,,,,,,,,,a1e13857-3bc7-4a36-8564-cf0a7da2de9a,239,,"[51.6, 52.3]",68341,4,,,,1.8828385,,Left Foot,,,"[49.6, 58.5]",,High Pass,6.514599,,,,Antonio Jesús Vázquez Muñoz,26077.0,,,,,Recovery,1,Regular Play,Rafael Barber Rodríguez,26080.0,Left Defensive Midfield,9,Recreativo Huelva,1220,"['1d23a56f-b4b4-4d94-8b4d-88e03cf1642b', 'cc5f3b3d-4910-470a-ad63-c7c0226d0c8f']",56,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:56.461,Pass,,2006/2007
,,,,,,,,,,,,,,,0.8719,,,,,,,,,,,,,c405ea49-04df-48cf-8c0e-63352d5344ae,241,,"[49.4, 58.3]",68341,4,,,,-0.9353433,,Head,,,"[55.3, 50.3]",,Low Pass,9.940322,,Incomplete,,Ikechukwu Uche,23930.0,,,,,,1,Regular Play,Antonio Jesús Vázquez Muñoz,26077.0,Right Defensive Midfield,9,Recreativo Huelva,1220,"['0098e987-e4c7-4700-9980-436c0b8641bd', '9b600ac3-75cb-49e6-8b8b-0b2e6874c1ef']",57,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:04:57.267,Pass,,2006/2007
,,,,,,,,,,,,,,,1.014054,,,,,,,,,,,,,2a0b4c6a-7b1c-4ec2-84f3-87a03bf4d50a,244,,"[39.9, 45.8]",68341,5,,,,1.1193433,,Right Foot,,,"[44.7, 55.7]",,Ground Pass,11.002273,,,,Antonio Jesús Vázquez Muñoz,26077.0,,,,,Recovery,1,Regular Play,Roberto Luis Gaspar de Deus Severo,15656.0,Left Center Back,9,Recreativo Huelva,1220,['492a2565-e6ed-43a4-a9fe-4789b64d9616'],0,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:00.000,Pass,,2006/2007
,,,,,,,,,,,,,,,1.152056,,,,,,,,,,,,,31dc7097-a532-4f7a-bd54-deca2ba34ca2,247,,"[44.0, 57.1]",68341,5,,,,2.2020864,,Right Foot,,,"[35.3, 69.0]",,Ground Pass,14.741099,,,,Juan Merino Ruíz,26082.0,,,,,,1,Regular Play,Antonio Jesús Vázquez Muñoz,26077.0,Right Defensive Midfield,9,Recreativo Huelva,1220,['faff37c3-cfa2-471c-bb32-fcff4617f501'],2,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:05:02.266,Pass,,2006/2007
