50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2cd32a78-53dc-4965-97ac-0d2a3fa4bf8e,490,,Won,"[22.5, 24.8]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,24,Barcelona,217,['09c03ba2-d956-475e-bb87-273b8063912d'],46,,,,,,,,,,,,,,,,,Levante UD,221,00:10:46.842,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,fe967d57-0ca1-41a7-8599-a586f8994bf0,761,,Won,"[27.2, 44.2]",3773660,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,33,Levante UD,221,['2987e831-f011-4f99-b842-370cbb6bb87e'],29,,,,,,,,,,,,,,,,,Levante UD,221,00:16:29.986,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7de86b03-72aa-4569-a47b-17e1766cf82e,767,,Lost In Play,"[73.9, 50.8]",3773660,16,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,33,Levante UD,221,"['709ce01f-02f8-42b9-8ef0-20c3b40e4f13', 'ae0323ef-9366-4909-8a97-13fd28b373dd']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:16:35.015,Interception,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,99a5c64f-04bb-40e8-8682-e771b20fd393,788,,Success In Play,"[23.4, 26.2]",3773660,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Clément Lenglet,6826.0,Left Center Back,33,Levante UD,221,['4e24944c-de6c-49a1-a4a5-fc9ba2c00153'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:17:09.014,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,56cad8f6-1ac3-4691-bab7-7b632a6d7c55,971,,Won,"[71.1, 69.0]",3773660,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,58,Barcelona,217,['37b9b67f-8fb8-48b5-a30e-b7dd61c6e7bd'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:21:43.733,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1bccf75b-716b-4f47-8f3d-91f1b4e6a5c0,1437,,Success In Play,"[16.7, 25.4]",3773660,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nikola Vukčević,17303.0,Right Defensive Midfield,72,Barcelona,217,['3c2e989b-e50a-49d6-bd52-09a6e262a17d'],45,,,,,,,,,,,,,,,,,Levante UD,221,00:31:45.122,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d0a6ff96-9f68-4004-8fd5-180f1716567f,1612,,Won,"[36.0, 25.8]",3773660,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mickaël Malsa,23966.0,Left Defensive Midfield,77,Levante UD,221,['c5f6e22d-a083-40f4-89c7-49f1d2e4e83e'],18,,,,,,,,,,,,,,,,,Levante UD,221,00:35:18.270,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d508fe73-685f-4d4d-9e33-770cdefad2d8,1616,,Won,"[63.2, 44.6]",3773660,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,78,Barcelona,217,['05ecc358-c198-41d4-87d3-b665d08395e9'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:35:20.666,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,3ebf1d36-e718-4d0e-be25-44c1f6f07851,1768,,Won,"[57.6, 29.7]",3773660,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Antoine Griezmann,5487.0,Right Wing,85,Barcelona,217,['0d253b84-0851-4183-83fd-ee4ed6196826'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.113,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eeb789af-e000-4ab6-a62b-4eeb3a13e458,1999,,Won,"[18.1, 7.4]",3773660,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Carlos Clerc Martínez,23948.0,Left Back,103,Barcelona,217,['02190bc1-f9e0-40a9-99e7-04dc3588ac21'],28,,,,,,,,,,,,,,,,,Levante UD,221,00:02:28.904,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,2d25cf7f-f715-47c8-930d-1be2efe63db0,2114,,Won,"[26.7, 50.1]",3773660,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Postigo Redondo,6682.0,Right Center Back,106,Levante UD,221,['87ea4b5f-e1da-405d-a1a3-0b6648aa6b85'],32,,,,,,,,,,,,,,,,,Levante UD,221,00:05:32.062,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d723df43-c8f4-4651-9131-b5d5dd086407,2315,,Won,"[14.4, 46.2]",3773660,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Postigo Redondo,6682.0,Right Center Back,115,Levante UD,221,['af89178a-6ed8-4046-a5a4-ffc77efbb7a0'],24,,,,,,,,,,,,,,,,,Levante UD,221,00:10:24.977,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,426a6f57-e7ca-4b36-8fb3-e5836c1c8703,2321,,Won,"[25.2, 57.0]",3773660,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,115,Levante UD,221,"['4591f660-444b-4bb0-8ee8-8a0e5d1a5efd', 'b9b135dc-97e3-4f01-a254-833e8f511e41']",29,,,,,,,,,,,,,,,,,Levante UD,221,00:10:29.438,Interception,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4792c0db-2e65-4bf9-bf8b-401c4ccdb058,2758,,Won,"[19.7, 17.7]",3773660,68,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,142,Barcelona,217,['38a3a9f1-c9a2-49d3-8585-1843230e79d5'],55,,,,,,,,,,,,,,,,,Levante UD,221,00:23:55.820,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e3e60226-7d42-42ac-8546-0ef280ecbc63,2927,,Success In Play,"[9.7, 43.7]",3773660,72,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Postigo Redondo,6682.0,Right Center Back,148,Barcelona,217,['dcd30854-bdf4-4eb9-adc7-64593fe4a50d'],59,,,,,,,,,,,,,,,,,Levante UD,221,00:27:59.693,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f4f4619d-b35f-4847-9348-41bd7c2c0fd4,2946,,Success In Play,"[13.7, 43.9]",3773660,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,148,Barcelona,217,['eaf1688e-b4d0-4241-99bb-8a7587088dc5'],34,,,,,,,,,,,,,,,,,Levante UD,221,00:28:34.520,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,215d60b6-6acf-4693-811c-d0048d010cd7,2956,,Lost Out,"[43.5, 60.4]",3773660,73,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,149,Levante UD,221,['d2238d22-4424-48fe-aed6-cd7cc2ab3660'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:28:42.451,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,576c6e6a-3f28-4c3f-a31f-6a13a6703842,3000,,Lost In Play,"[61.9, 44.4]",3773660,74,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Clerc Martínez,23948.0,Left Back,152,Barcelona,217,['a22354a3-714d-41d4-90a5-785a2a095a1b'],51,,,,,,,,,,,,,,,,,Levante UD,221,00:29:51.785,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,4ce94722-afcf-47ab-aad4-0be6fd31a7a6,3295,,Won,"[51.6, 75.4]",3773660,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francisco Javier Hidalgo Gómez,30492.0,Right Midfield,163,Levante UD,221,['2e10ad08-3aab-4468-ab2a-c83980f7f26f'],53,,,,,,,,,,,,,,,,,Levante UD,221,00:36:53.918,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f228677c-9962-4439-b857-3a58c8a1a87f,3542,,Won,"[96.4, 6.5]",3773660,87,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Luis Morales Nogales,6668.0,Left Center Forward,172,Levante UD,221,['13abbffe-4067-45f8-9e65-c1b602c261d7'],41,,,,,,,,,,,,,,,,,Levante UD,221,00:42:41.666,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,0bd2c502-a951-4b1d-947c-d649a3ba5164,3621,,Won,"[64.1, 76.2]",3773660,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Miramón Santagertrudis,11676.0,Right Back,177,Levante UD,221,['ef56ca8b-a132-462f-b6e9-af7cc01057a5'],14,,,,,,,,,,,,,,,,,Levante UD,221,00:45:14.925,Interception,,2020/2021
,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,4daef8cf-4f24-4afd-9ced-8afc7077ed68,3628,,Lost In Play,"[46.9, 8.9]",3773660,90,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Wing Back,177,Levante UD,221,['8498f979-f431-47e0-ab4c-eadc598bdbca'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:45:18.025,Interception,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,30718aff-ca31-492e-a622-da9dfdf4a2d2,65,,,"[96.3, 70.3]",3773660,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniel Gómez Alcón,30593.0,Right Center Forward,5,Levante UD,221,,39,,,,,,,,,,,,,,,,,Levante UD,221,00:01:39.018,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f9213529-6103-4209-8ac1-0365927258fc,75,,,"[2.8, 41.9]",3773660,2,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,7,Barcelona,217,['5f8ea677-a50c-4946-b53e-360b01941acb'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.167,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a0c719ca-ef67-401d-8b0c-81f3b18cbe40,199,,,"[42.8, 13.0]",3773660,4,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,12,Levante UD,221,,55,,,,,,,,,,,,,,,,,Levante UD,221,00:04:55.115,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2398956f-aae1-476f-89fc-90487fe5ecc7,218,,,"[8.6, 48.9]",3773660,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['d3ccbb0d-99d9-4dc8-b3ff-90270610885f'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.070,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a82bcc5f-204a-4c72-a906-ede4fa464903,302,,,"[45.0, 24.6]",3773660,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,16,Levante UD,221,,54,,,,,,,,,,,,,,,,,Levante UD,221,00:06:54.198,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c52b4ff-424f-426e-b54f-523e819be510,354,,,"[27.6, 23.9]",3773660,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,18,Levante UD,221,['587cca38-2f80-4f25-8ac4-67f5adf2809e'],47,,,,,,,,,,,,,,,,,Levante UD,221,00:07:47.250,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c14aef5-6110-47b3-bd45-5e85e7d78ea1,436,,,"[70.6, 68.2]",3773660,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,22,Barcelona,217,['37f34f61-0e43-4222-858d-2c2c56f91fc7'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.522,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,32a94fba-1acf-4c35-9420-a5ce1288b43b,548,,,"[9.0, 44.2]",3773660,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergino Dest,21881.0,Right Back,26,Barcelona,217,,49,,,,,,,,,,,,,,,,,Barcelona,217,00:11:49.145,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c71c11b-dcf5-464d-9165-9f0904826817,619,,,"[72.6, 39.3]",3773660,13,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sergino Dest,21881.0,Right Back,28,Barcelona,217,,17,,,,,,,,,,,,,,,,,Barcelona,217,00:13:17.526,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce298ac2-9c98-44b6-9239-c835c5fe7ddb,789,,,"[37.3, 19.4]",3773660,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Braithwaite Christensen,4447.0,Left Wing,34,Barcelona,217,,10,,,,,,,,,,,,,,,,,Barcelona,217,00:17:10.575,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8d40616e-1fae-410a-8550-f7f00b3a9194,832,,,"[49.0, 5.9]",3773660,17,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gonzalo Julián Melero Manzanares,11669.0,Left Midfield,36,Levante UD,221,['2f4c2187-3289-47f6-bf85-1bc02c61361c'],52,,,,,,,,,,,,,,,,,Levante UD,221,00:17:52.944,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d58fc57-7894-4cb0-b47f-f0d825c882cc,952,,,"[114.7, 35.7]",3773660,21,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,56,Barcelona,217,,2,,,,,,,,,,,,,,,,,Barcelona,217,00:21:02.529,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5b423a60-0991-4640-87b3-738ad145ef18,1025,,,"[91.4, 26.5]",3773660,22,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,58,Barcelona,217,,33,,,,,,,,,,,,,,,,,Barcelona,217,00:22:33.588,Ball Recovery,,2020/2021
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bc58e8be-d743-448a-abbf-e7bdd866a247,1080,,,"[1.8, 58.1]",3773660,23,,True,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge De Frutos Sebastián,32673.0,Right Midfield,58,Barcelona,217,,14,,,,,,,,,,,,,,,,,Levante UD,221,00:23:14.972,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,283f19e5-74bc-40e8-88eb-9bd889a5f860,1141,,,"[69.8, 47.4]",3773660,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Rúben Miguel Nunes Vezo,6592.0,Left Center Back,60,Levante UD,221,['582500cb-2fc6-4bfe-a1a3-4b5f596d6ef9'],45,,,,,,,,,,,,,,,,,Levante UD,221,00:24:45.158,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8dbb7a4e-4de5-4413-9ae1-bff9d82d6194,1183,,,"[85.6, 10.0]",3773660,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Philippe Coutinho Correia,3501.0,Center Attacking Midfield,61,Barcelona,217,,32,,,,,,,,,,,,,,,,,Barcelona,217,00:25:32.445,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4ec2d37c-f3cf-4cb2-825f-af6eb836414a,1325,,,"[110.4, 17.9]",3773660,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Antoine Griezmann,5487.0,Right Wing,69,Barcelona,217,,36,,,,,,,,,,,,,,,,,Barcelona,217,00:29:36.120,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8ce63c92-1799-4571-aa7b-4a1915329464,1344,,,"[47.1, 49.3]",3773660,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,69,Barcelona,217,,56,,,,,,,,,,,,,,,,,Barcelona,217,00:29:56.615,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9d2d612d-1ea8-4395-b57b-80dd17dab246,1482,,,"[80.0, 23.1]",3773660,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,74,Levante UD,221,,49,,,,,,,,,,,,,,,,,Levante UD,221,00:32:49.139,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5e5546cf-0101-4c66-bb8b-e713254ee1bc,1501,,,"[75.5, 33.8]",3773660,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mickaël Malsa,23966.0,Left Defensive Midfield,74,Levante UD,221,,7,,,,,,,,,,,,,,,,,Levante UD,221,00:33:07.767,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5d3b2bed-978c-4cd0-b08d-6308da9b67d7,1583,,,"[79.2, 33.7]",3773660,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,76,Barcelona,217,['2744579e-15dc-430f-832f-acb26c2c456b'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:34:30.596,Ball Recovery,True,2020/2021
,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b5f46f08-bfdf-4be7-a405-4e0829643705,1601,,,"[118.1, 30.3]",3773660,34,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,76,Barcelona,217,,47,,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.259,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5621d495-a05c-4a06-8d48-d99804421694,1608,,,"[76.2, 59.8]",3773660,35,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,77,Levante UD,221,['8141f4d1-9299-4e86-a6c1-10a36e136425'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:35:17.257,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d47bd9a2-910c-4a22-8e01-e50606a4a8bc,1663,,,"[102.7, 23.9]",3773660,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,80,Barcelona,217,,16,,,,,,,,,,,,,,,,,Barcelona,217,00:37:16.496,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,eda1573c-bfc7-4495-95ec-5550c762f280,1693,,,"[110.4, 64.3]",3773660,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Frenkie de Jong,8118.0,Left Center Midfield,82,Barcelona,217,,52,,,,,,,,,,,,,,,,,Barcelona,217,00:38:52.300,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ba1d6ba4-3a79-46ac-9e33-7d28eaa0f5ca,1799,,,"[53.5, 17.3]",3773660,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,92,Levante UD,221,,26,,,,,,,,,,,,,,,,,Barcelona,217,00:42:26.455,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,547d2772-d16c-479c-98d6-0f5a18184133,1807,,,"[46.0, 42.3]",3773660,43,True,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aitor Fernández Abarisketa,23344.0,Goalkeeper,95,Levante UD,221,,21,,,,,,,,,,,,,,,,,Levante UD,221,00:43:21.015,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3660dfa1-6845-45bd-827e-0c9e1dab0b79,1961,,,"[20.9, 59.1]",3773660,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergino Dest,21881.0,Right Back,102,Levante UD,221,"['1827706a-3a28-4670-aea9-29f6e0a3b57b', 'b0b02488-41e7-4f8b-adaf-87671101bf85']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.432,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ff37a073-8952-46bb-a475-a14f6d257dd5,1965,,,"[96.1, 6.4]",3773660,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Daniel Gómez Alcón,30593.0,Right Center Forward,102,Levante UD,221,,48,,,,,,,,,,,,,,,,,Levante UD,221,00:01:48.179,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ea57bfde-5af6-4581-a7bb-160f2f13a649,2102,,,"[2.5, 43.7]",3773660,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Aitor Fernández Abarisketa,23344.0,Goalkeeper,105,Barcelona,217,,1,,,,,,,,,,,,,,,,,Levante UD,221,00:05:01.928,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,54b91f5a-b81d-4fb5-945a-838f88b0a134,2163,,,"[55.5, 11.5]",3773660,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Clément Lenglet,6826.0,Left Center Back,109,Levante UD,221,['fbf1d209-7525-4e13-9a74-fa710feb6e8c'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.999,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a8155b08-9f71-4663-b58e-4c518daab1bf,2236,,,"[41.8, 6.3]",3773660,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,112,Barcelona,217,,39,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.108,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2a26c68d-e064-4685-aacc-5b22f8e456e1,2276,,,"[83.9, 18.6]",3773660,54,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mickaël Malsa,23966.0,Left Defensive Midfield,113,Levante UD,221,['c86e4b8b-a504-4386-b052-0b328c322576'],38,,,,,,,,,,,,,,,,,Levante UD,221,00:09:38.358,Ball Recovery,True,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5f0b6e39-b968-467e-b8b2-ace5d51784a6,2326,,,"[91.3, 27.9]",3773660,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,,32,,,,,,,,,,,,,,,,,Barcelona,217,00:10:32.017,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,da473541-1b5e-40c0-ba09-70c90720df70,2334,,,"[116.2, 8.1]",3773660,55,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,,41,,,,,,,,,,,,,,,,,Barcelona,217,00:10:41.628,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9a53518d-f807-44f5-91d0-d27462874087,2423,,,"[21.4, 54.3]",3773660,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Gómez Alcón,30593.0,Right Center Forward,123,Barcelona,217,,29,,,,,,,,,,,,,,,,,Levante UD,221,00:13:29.162,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,cb02b9cd-de24-4068-878c-c8896212e069,2427,,,"[83.4, 9.7]",3773660,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Clément Lenglet,6826.0,Left Center Back,123,Barcelona,217,['0e8dded7-ebb6-42b8-8221-905a991dac9a'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:13:31.841,Ball Recovery,,2020/2021
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a25849e9-9d65-4925-a9e9-bc84a8c2254e,2471,,,"[17.0, 30.1]",3773660,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,126,Barcelona,217,['c101d554-68af-4551-80dd-0d4f1b7b428d'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:15:29.569,Ball Recovery,,2020/2021
