ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,0.715333,,,,,,,,,,,,,63af936c-9166-44ac-8f63-65a5d5b85089,74,,"[68.6, 51.8]",69306,1,,,,,1.9956285,,Left Foot,,,,"[66.7, 56.0]",,Ground Pass,,4.609772,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['446d42a9-5f97-4b23-824d-5b52b83f3a7c'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.625,Pass,,2010/2011
,,,,,,,,,,,,,,0.512607,,,,,,,,,,,,,d965f85b-acaf-4575-bfdc-90b2fe6f7773,77,,"[66.7, 56.0]",69306,1,,,,,-0.6973908,,Right Foot,,,,"[70.4, 52.9]",,Ground Pass,,4.8270073,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['94e338ec-99dc-41cd-8235-621ee07a4c38'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.563,Pass,,2010/2011
,,,,,,,,,,,,,,0.71965,,,,,,,,,,,,,b1542ecf-f071-4f41-9444-dd6c00121c8d,80,,"[70.4, 52.9]",69306,1,,,,,3.0676537,,Left Foot,,,,"[65.0, 53.3]",,Ground Pass,,5.4147944,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['65ab2499-5b5d-4fd1-abb6-84e2050aece1'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.875,Pass,,2010/2011
,,,,,,,,,,,,,,0.6733,,,,,,,,,,,,,d5a0d9f7-a3d5-4914-8cb8-82eddb323068,83,,"[65.0, 53.3]",69306,1,,,,,-2.307956,,Right Foot,,,,"[58.1, 45.7]",,Ground Pass,,10.264989,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['5339f0e9-ff6b-4461-a8b7-5775c18f8267'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.075,Pass,,2010/2011
,,,,,,,,,,,,,,1.1427,,,,,,,,,,,,,0419217a-c039-4d81-acf2-0832fd850245,87,,"[58.4, 45.1]",69306,1,,,,,-0.9937974,,Right Foot,,,,"[69.4, 28.2]",,Low Pass,,20.164574,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,6,Barcelona,217,"['0727d85f-87ef-45bb-b65b-4c4b435bc950', '24f50097-97c4-46ff-87e7-c4180debcca4']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:48.143,Pass,True,2010/2011
,,,,,,,,,,,,,,1.477621,,,,,,,,,,,,,592a1726-d3a1-42b2-bba1-1951df4e2e6c,90,,"[74.0, 21.2]",69306,1,,,,,-0.7394055,,Left Foot,,,,"[86.5, 9.8]",,Ground Pass,,16.917742,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,6,Barcelona,217,['4d7a879f-e1e2-4078-af2a-f6456dd57654'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.988,Pass,,2010/2011
,,,,,,,,,,,,,,0.872137,,,,,,,,,,,,,5506e3ad-4a60-497e-92b8-1418fc4ac723,92,,"[86.5, 9.8]",69306,1,,,,,2.5702553,,Left Foot,,,,"[80.9, 13.4]",,Ground Pass,,6.6573267,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Goal Kick,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,6,Barcelona,217,['f2f864fc-a03f-469d-a8a2-6ac39a638096'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.465,Pass,,2010/2011
,,,,,,,,,,,,,,0.652995,,,,,,,,,,,,,61e9db0b-affc-4579-8dd8-161c6ad0a926,96,,"[79.1, 10.9]",69306,1,,,,,1.2951669,,Right Foot,,,,"[81.9, 20.8]",,Ground Pass,,10.288342,,,,David Villa Sánchez,12737.0,,,,,,,1,From Goal Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,6,Barcelona,217,"['067ff0e6-135b-491a-8b91-8583c61928c0', '67d48056-7468-43f3-afc7-17d20395eb00']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.625,Pass,True,2010/2011
,,,,,,,,,,,,,,0.8637,,,,,,,,,,,,,18733ef9-faf8-42d3-9896-b0231e4b87b4,105,,"[85.1, 26.4]",69306,1,,,,,1.423718,,Right Foot,,,,"[86.3, 34.5]",,Ground Pass,,8.188406,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Goal Kick,David Villa Sánchez,12737.0,Left Wing,6,Barcelona,217,['5ce06563-39e6-47bd-baa1-142de3466eb4'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.571,Pass,,2010/2011
,,,,,,,,,,,,,,0.800408,,,,,,,,,,,,,c19b900f-7847-46cf-a4cb-5d12dd678c2b,108,,"[86.3, 34.5]",69306,1,,,,,0.071307465,baec332e-ab6a-4922-9de0-3466343a573b,Right Foot,,,,"[100.3, 35.5]",,Ground Pass,,14.035668,,,,David Villa Sánchez,12737.0,True,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['ce5b74d3-a682-44b7-97f2-92fada4434cd'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.090,Pass,,2010/2011
,,,,,,,,,,,,,,2.4824,,,,,,,,,,,,,969f181f-e3d8-436e-9f6e-05481d89261d,122,,"[6.0, 36.0]",69306,2,,True,,,-0.721474,,Right Foot,,,,"[43.4, 3.1]",,High Pass,,49.811344,,,,Juan Manuel Ortiz Palazón,26440.0,,,,,,Goal Kick,1,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,7,Almería,403,['3196b250-72d8-497c-aa0d-b894fa4f39f7'],36,,,,,,,,,,,,,,,,,,Almería,403,00:02:36.130,Pass,,2010/2011
,,,,,,,,,,,,,,0.9598,,,,,,,,,,,,,4e3cf1c0-8b6a-4e85-aafe-09984ac04c8f,127,,"[83.8, 65.2]",69306,2,,,,,-0.46625856,,Left Foot,,,,"[99.1, 57.5]",,Ground Pass,,17.12834,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,8,Barcelona,217,"['6194bebe-67b8-4381-be58-2cbc566ef0dc', 'aca0a1e7-2c9d-43b1-b948-83fd14824b16']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.592,Pass,,2010/2011
,,,,,,,,,,,,,,1.12848,,,,,,,,,,,,,60a17f58-1f5b-4a63-9de6-d09f77644925,132,,"[91.8, 52.2]",69306,2,,,,,1.5166324,,Right Foot,,,,"[92.7, 68.8]",,Ground Pass,,16.62438,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['9176035b-e45a-4e79-9625-e086c9fdac4a'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.880,Pass,,2010/2011
,,,,,,,,,,,,,,0.768466,,,,,,,,,,,,,80622952-b726-426a-bead-4c41bf6291f1,136,,"[99.3, 65.7]",69306,2,,,,,0.6032299,,Right Foot,,,,"[108.3, 71.9]",,Ground Pass,,10.928861,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['7f3ef570-103e-4238-8cbd-bedf990cf36a'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.223,Pass,,2010/2011
,,,,,,,,,,,,,,1.4105,,,,,,,,,,,,,09c41fec-b9c1-4978-ba54-e18c319fb3ec,139,,"[106.0, 66.0]",69306,2,,,,,-2.2227638,,Left Foot,,,,"[93.1, 49.1]",,Ground Pass,,21.260761,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,8,Barcelona,217,['e75db7fe-f373-4526-b6b8-098e5b441971'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.107,Pass,,2010/2011
,,,,,,,,,,,,,,1.357,,,,,,,,,,,,,3cadc0e2-61b7-443e-8f95-f4673b6aa266,141,,"[93.1, 49.1]",69306,2,,,,,-0.1916485,,Right Foot,,,,"[106.5, 46.5]",,High Pass,,13.649908,,Pass Offside,,Lionel Andrés Messi Cuccittini,5503.0,,,,Through Ball,True,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,8,Barcelona,217,['35711396-4bb3-4843-963b-52d65a6e2b87'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.517,Pass,,2010/2011
,,,,,,,,,,,,,,1.706025,,,,,,,,,,,,,3dc15500-0c6f-4c66-a8d3-abc68e90da68,143,,"[10.8, 31.9]",69306,3,,True,,,0.7222767,,Left Foot,,,,"[57.9, 73.4]",,High Pass,,62.774677,,,,Míchel Macedo Rocha Machado,6922.0,,,True,,,Free Kick,1,From Free Kick,Diego Alves Carreira,25144.0,Goalkeeper,9,Almería,403,['818ba8d7-bbad-42f9-b6a7-e6236f4da99c'],22,,,,,,,,,,,,,,,,,,Almería,403,00:03:22.784,Pass,,2010/2011
,,,,,,,,,,,,,,1.858051,,,,,,,,,,,,,e3f597e5-5aa5-4490-ba77-3087a2ffd6e6,146,,"[56.5, 75.3]",69306,3,,,,,-2.8133063,,Right Foot,,,,"[33.6, 67.5]",,Ground Pass,,24.19194,,,,Carlos García Badías,26439.0,,,,,,,1,From Free Kick,Míchel Macedo Rocha Machado,6922.0,Right Back,9,Almería,403,['46799795-90da-4134-aff5-f554c623b7ca'],26,,,,,,,,,,,,,,,,,,Almería,403,00:03:26.056,Pass,,2010/2011
,,,,,,,,,,,,,,0.940374,,,,,,,,,,,,,054e3e00-4d88-4887-8726-ec422de71d6a,149,,"[41.6, 64.7]",69306,3,,,,,0.026483873,,Right Foot,,,,"[56.7, 65.1]",,Ground Pass,,15.105297,,,,Modeste M''bami,26648.0,,,,,,,1,From Free Kick,Carlos García Badías,26439.0,Right Center Back,9,Almería,403,['0492c502-1bff-4eb6-88a1-89dc0718dda5'],30,,,,,,,,,,,,,,,,,,Almería,403,00:03:30.603,Pass,,2010/2011
,,,,,,,,,,,,,,1.3762,,,,,,,,,,,,,6017781d-008f-44e4-a214-95ea4a479e54,152,,"[56.7, 65.1]",69306,3,,,,,1.3707126,,Right Foot,,,,"[59.6, 79.4]",,Low Pass,,14.591093,,Out,,Míchel Macedo Rocha Machado,6922.0,,,,,,,1,From Free Kick,Modeste M''bami,26648.0,Right Center Midfield,9,Almería,403,['75e870c2-1434-445a-8ec8-742e6a687c07'],31,,,,,,,,,,,,,,,,,,Almería,403,00:03:31.579,Pass,,2010/2011
,,,,,,,,,,,,,,1.996504,,,,,,,,,,,,,725c120e-2d25-4cd7-9e2a-3a9670b2879c,154,,"[56.8, 0.1]",69306,3,,,,,2.8280838,,,,,,"[34.9, 7.2]",,High Pass,,23.022163,,,,Andreu Fontàs Prat,6890.0,,,,,,Throw-in,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['f15405c9-fde0-4872-b1cb-09c70c27a9b8'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.234,Pass,,2010/2011
,,,,,,,,,,,,,,1.217162,,,,,,,,,,,,,a10b7c02-8b8a-4a0b-b044-2b5495bf0b91,157,,"[38.1, 14.6]",69306,3,,,,,1.6941972,,Left Foot,,,,"[34.9, 40.4]",,Ground Pass,,25.997692,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Center Back,10,Barcelona,217,['e241fe1d-f305-47a4-98e8-cb01625c0f62'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.948,Pass,,2010/2011
,,,,,,,,,,,,,,1.055454,,,,,,,,,,,,,4ae2bdbe-f093-4f50-b4d2-46291f1b5f3c,160,,"[36.5, 48.2]",69306,3,,,,,1.3171222,,Right Foot,,,,"[42.1, 69.8]",,Ground Pass,,22.314121,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,10,Barcelona,217,['9a42ccf2-1595-44fe-b586-983ea85aa125'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.837,Pass,,2010/2011
,,,,,,,,,,,,,,0.807862,,,,,,,,,,,,,4e00fd7c-519f-44f0-9a9e-d720dd0758a3,163,,"[44.9, 68.7]",69306,3,,,,,-1.0578613,,Right Foot,,,,"[49.8, 60.0]",,Ground Pass,,9.984989,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['fd9b2a9a-3b24-4e42-8225-20d1e9c79d7f'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.082,Pass,,2010/2011
,,,,,,,,,,,,,,1.229069,,,,,,,,,,,,,8715acf2-caa7-45ef-a570-122d76dd448e,165,,"[49.8, 60.0]",69306,3,,,,,-2.8049178,,Right Foot,,,,"[31.8, 53.7]",,Ground Pass,,19.070658,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['99b64a20-79b8-4a59-885d-952868013b40'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.890,Pass,,2010/2011
,,,,,,,,,,,,,,1.418256,,,,,,,,,,,,,9141a099-1bd5-4bff-9727-e69dac5f138f,168,,"[33.5, 51.8]",69306,3,,,,,-1.4497691,,Right Foot,,,,"[37.1, 22.2]",,Ground Pass,,29.818115,,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,10,Barcelona,217,['b5f58c87-3cef-4769-ae9b-c8a9d8cffb6c'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.287,Pass,,2010/2011
,,,,,,,,,,,,,,1.012188,,,,,,,,,,,,,97577c0a-c577-4f58-96fa-d603e8740a76,171,,"[41.7, 24.5]",69306,4,,,,,1.9058794,,Left Foot,,,,"[33.9, 46.9]",,Ground Pass,,23.71919,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Center Back,10,Barcelona,217,['b90ac3d3-5958-4a60-b37b-8692597c9478'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.184,Pass,,2010/2011
,,,,,,,,,,,,,,1.54796,,,,,,,,,,,,,c3bf9097-81e5-47a8-8ebb-95876d8bc0d8,174,,"[31.1, 50.4]",69306,4,,,,,1.1207225,,Right Foot,,,,"[39.7, 68.2]",,Ground Pass,,19.768661,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,10,Barcelona,217,['833b3812-35ff-4f03-9fc6-8cff65f815d6'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.219,Pass,,2010/2011
,,,,,,,,,,,,,,0.965547,,,,,,,,,,,,,669ac2b2-28fd-450d-acbc-d41cb05640e0,177,,"[42.1, 67.8]",69306,4,,,,,-0.7741627,,Right Foot,,,,"[46.6, 63.4]",,Ground Pass,,6.293648,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['8118d007-60e0-4594-8b80-09204e518068'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.715,Pass,,2010/2011
,,,,,,,,,,,,,,0.9977,,,,,,,,,,,,,68d7871b-b5b4-4439-bb42-ad238177a7dd,180,,"[49.5, 66.4]",69306,4,,,,,0.49612716,,Right Foot,,,,"[60.4, 72.3]",,Ground Pass,,12.394354,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['65d01f3c-73e5-41a4-ba38-b2f4c8c5f050'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.843,Pass,,2010/2011
,,,,,,,,,,,,,,1.181388,,,,,,,,,,,,,b0b8c97c-ca3d-4843-8175-bb7f0c7b5a53,184,,"[60.0, 73.0]",69306,4,,,,,2.9377952,,Right Foot,,,,"[45.0, 76.1]",,Low Pass,,15.316984,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,"['72427db1-a1d3-42c4-990c-5f04b016fa2e', '9f278753-3d7f-487f-b1b8-a64da34f7d74']",9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.164,Pass,True,2010/2011
,,,,,,,,,,,,,,2.1806,,,,,,,,,,,,,ca3dbcf0-ea4d-4832-b0de-7e378c1815e4,187,,"[50.1, 72.6]",69306,4,,,,,-1.4112674,,Right Foot,,,,"[58.0, 23.5]",,High Pass,,49.73148,,,,Andrés Iniesta Luján,5216.0,,,True,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['4f5f84dc-0387-4b6b-96f4-5eaedb1952f1'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.264,Pass,,2010/2011
,,,,,,,,,,,,,,0.5583,,,,,,,,,,,,,747bb5cb-7694-4635-84b4-9c1557a3a06d,190,,"[72.0, 8.1]",69306,4,,,,,0.98530626,,Right Foot,,,,"[78.1, 17.3]",,Ground Pass,,11.0385685,,,,David Villa Sánchez,12737.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,10,Barcelona,217,['3c4b152b-c6d4-45f3-b03d-7539a75aa25c'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.503,Pass,,2010/2011
,,,,,,,,,,,,,,0.8866,,,,,,,,,,,,,817afb64-1e4d-4b46-98ae-70aff73e1cb5,192,,"[78.1, 17.3]",69306,4,,,,,1.7288862,,Right Foot,,,,"[77.0, 24.2]",,Ground Pass,,6.987131,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,10,Barcelona,217,"['40521c6d-337c-47aa-9e1b-73a61bd965db', 'af4464e7-b8e2-4349-ab68-5e1975c6ea94']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.061,Pass,,2010/2011
,,,,,,,,,,,,,,1.1138,,,,,,,,,,,,,3bda23d2-5c92-40a3-8a19-560293ae52ff,207,,"[43.4, 10.0]",69306,4,,,,,2.6066375,,Left Foot,,,,"[35.3, 14.8]",,Ground Pass,,9.415413,,,,Andreu Fontàs Prat,6890.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['a82de184-eaf3-4875-b0b5-f05fa1c3ed26'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.223,Pass,,2010/2011
,,,,,,,,,,,,,,0.751988,,,,,,,,,,,,,2728ef81-b871-4b69-8623-62ddca1dc897,210,,"[35.0, 15.5]",69306,4,,,,,0.14648418,,Left Foot,,,,"[41.1, 16.4]",,Ground Pass,,6.166036,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Andreu Fontàs Prat,6890.0,Left Center Back,10,Barcelona,217,['7063073a-ee26-4795-8ca5-aa34c36b4d3d'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.336,Pass,,2010/2011
,,,,,,,,,,,,,,1.405279,,,,,,,,,,,,,6ecc284b-8efa-4d71-96fa-337d9bb7837e,212,,"[41.6, 16.4]",69306,4,,,,,2.0493312,,Right Foot,,,,"[33.3, 32.4]",,Ground Pass,,18.024706,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,10,Barcelona,217,['1511ce9f-ee0d-4453-83b3-f67a425ae5e8'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.088,Pass,,2010/2011
,,,,,,,,,,,,,,0.780837,,,,,,,,,,,,,8ba97a8f-2955-49b7-8ecc-8c24d3a20d7d,215,,"[35.0, 36.0]",69306,4,,,,,1.0651381,,Right Foot,,,,"[44.8, 53.7]",,Ground Pass,,20.231905,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,10,Barcelona,217,['1c516d56-2f9c-45d4-a70c-dcdec2ce0dcb'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.029,Pass,,2010/2011
,,,,,,,,,,,,,,0.9935,,,,,,,,,,,,,63e961bc-d202-45ec-8001-453d518dabd4,218,,"[47.7, 53.7]",69306,4,,,,,0.13509443,,Right Foot,,,,"[58.0, 55.1]",,Ground Pass,,10.394711,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['f385e00e-87b5-4be7-937b-3873e76323dc'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.006,Pass,,2010/2011
,,,,,,,,,,,,,,1.565851,,,,,,,,,,,,,c44bb89d-2817-4b3e-b649-ad697e9d27ab,222,,"[62.7, 56.8]",69306,4,,,,,1.857735,,Right Foot,,,,"[57.3, 75.1]",,Ground Pass,,19.080095,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,10,Barcelona,217,['f0a58290-18ae-4247-9a6b-a2a9dfe33c39'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.880,Pass,,2010/2011
,,,,,,,,,,,,,,0.897345,,,,,,,,,,,,,a61de7c9-d226-41bd-9092-07c099c6a0b6,224,,"[57.3, 75.1]",69306,4,,,,,-1.7593685,,Right Foot,,,,"[54.8, 62.0]",,Ground Pass,,13.336416,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,10,Barcelona,217,['0df22c76-cf30-4332-af6f-c54ff479b733'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.446,Pass,,2010/2011
,,,,,,,,,,,,,,0.731473,,,,,,,,,,,,,395f3e78-8341-4106-a1a4-efd46da91ae5,228,,"[56.8, 55.6]",69306,4,,,,,-1.7575701,,Right Foot,,,,"[54.4, 42.9]",,Ground Pass,,12.924783,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['85ccb50f-98ac-4ed2-99a6-82e79f0169bc'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.494,Pass,,2010/2011
,,,,,,,,,,,,,,2.2073,,,,,,,,,,,,,bdabc2be-053e-4463-ad2c-24236766befb,231,,"[54.4, 42.9]",69306,4,,,,,-1.3158445,,Right Foot,,,,"[63.6, 7.6]",,Low Pass,,36.47917,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,10,Barcelona,217,['7560d3d3-09e2-4c0c-b13a-e160153115b0'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.943,Pass,,2010/2011
,,,,,,,,,,,,,,0.8352,,,,,,,,,,,,,1efe43e6-e57e-45d5-9fe8-9a4274af8fc4,238,,"[82.3, 11.8]",69306,4,,,,,1.8063413,,Left Foot,,,,"[79.9, 21.8]",,Ground Pass,,10.283968,,,,David Villa Sánchez,12737.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,10,Barcelona,217,['5a60e095-a908-4482-bb9a-67743f792001'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.474,Pass,,2010/2011
,,,,,,,,,,,,,,0.7476,,,,,,,,,,,,,ac6c0c0b-9b83-4a0b-ba66-c470700611b0,242,,"[80.0, 19.4]",69306,4,,,,,1.5836161,,Right Foot,,,,"[79.9, 27.2]",,Ground Pass,,7.800641,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Left Wing,10,Barcelona,217,['c175def6-1290-403c-aea8-cb3c16c34b3b'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.188,Pass,,2010/2011
,,,,,,,,,,,,,,0.668401,,,,,,,,,,,,,6cd68b65-2ff4-49f5-97a6-4d15a3a3d4bb,245,,"[83.5, 30.5]",69306,4,,,,,1.5195591,,Left Foot,,,,"[84.1, 42.2]",,Ground Pass,,11.715375,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,10,Barcelona,217,['fabb73b4-3e8e-4a7c-a131-22bbc281b08a'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.145,Pass,,2010/2011
,,,,,,,,,,,,,,0.552538,,,,,,,,,,,,,8b48681a-2e1e-4c28-b159-8364c606edbc,248,,"[86.7, 45.4]",69306,4,,,,,0.6738935,247b7f2e-c6a0-4d60-9c4e-7532553ed03a,Right Foot,,,,"[101.1, 56.9]",,Ground Pass,,18.42851,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,True,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,10,Barcelona,217,['6da5b81e-23a8-42ed-bd64-dfb610424693'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.666,Pass,,2010/2011
,,,,,,,,,,,,,,4.211351,,,,,,,,,,,,,a30ca1ef-12d2-43c5-a85f-a74ffd8e737d,253,,"[6.0, 44.0]",69306,5,,True,,,-0.3462652,,Right Foot,,,,"[50.9, 27.8]",,High Pass,,47.733112,,,,Fabián Andrés Vargas Rivera,26766.0,,,,,,Goal Kick,1,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,11,Almería,403,['6ec4997f-c3f8-4201-8da2-f0f83f9c3c3e'],15,,,,,,,,,,,,,,,,,,Almería,403,00:05:15.059,Pass,,2010/2011
