50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.952535,,,,,,,,,,,,,,bcdc7b2c-86e5-4a67-af53-f41459d14add,149,,"[63.5, 74.7]",265839,2,,,,,3.0568902,,Left Foot,,,,"[52.9, 75.6]",,Ground Pass,,10.638139,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,7,Barcelona,217,['1071ed17-a371-4e55-919d-c4eeddd70596'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.530,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.530519,,,,,,,,,,,,,,5aaecde4-18cc-4cea-ab48-f8af8577cc8f,153,,"[50.9, 75.3]",265839,2,,,,,-2.5849934,,Right Foot,,,,"[37.4, 66.9]",,Ground Pass,,15.9,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,7,Barcelona,217,"['6e936b81-6c0f-4b32-9a3d-8c98b515f003', 'f2a6d389-7adc-416a-b116-0af859502859']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.376,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,1.448018,,,,,,,,,,,,,,156662e1-9465-492c-8f55-cf0e59af92f6,156,,"[42.4, 62.8]",265839,2,,,,,-1.7119697,,Right Foot,,,,"[36.9, 24.1]",,Ground Pass,,39.088875,,,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['d3d72b36-9c42-4dee-8df9-90a34abc666d'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.413,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.947101,,,,,,,,,,,,,,7a59ef17-408c-4523-9d98-90ebfb5b966c,159,,"[46.5, 19.1]",265839,2,,,,,-1.0444039,,Right Foot,,,,"[55.1, 4.3]",,Ground Pass,,17.117243,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,7,Barcelona,217,['27ef657b-8aa0-414f-b411-f25fec755046'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.374,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.8839,,,,,,,,,,,,,,0b6f2568-9df5-4a44-8420-b29add13a057,162,,"[56.5, 3.5]",265839,2,,,,,-0.14816003,,Left Foot,,,,"[63.2, 2.5]",,Ground Pass,,6.7742157,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['f0b9680e-9ca4-46ac-81fb-3038102d06a6'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.339,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.7002,,,,,,,,,,,,,,cb6aa2f9-acab-410c-b7b8-8dcb6d43ae2e,165,,"[63.2, 2.5]",265839,2,,,,,0.5028432,,Right Foot,,,,"[65.2, 3.6]",,Ground Pass,,2.2825425,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,"['93a78e03-7417-4b20-82ce-8596043df62b', 'b3e09d49-fa63-46df-82df-4724b4d5788a']",46,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.767,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.4569,,,,,,,,,,,,,,887620d0-5383-45bd-be16-6ec126705a5c,168,,"[58.1, 72.3]",265839,2,,,,,0.36473483,,Right Foot,,,,"[63.6, 74.4]",,Low Pass,,5.8872743,,,Incomplete,,Kevin Gameiro,6401.0,,,,,Recovery,1,From Throw In,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,7,Barcelona,217,"['472c2a21-3ae4-4446-af38-5d26c64b4261', 'c2ccda22-4289-4eef-acfc-003fd66e9b99']",48,,,,,,,,,,,,,,,,,Sevilla,213,00:02:48.812,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.627598,,,,,,,,,,,,,,e6857690-e566-4262-ac28-d9a41e495350,175,,"[61.7, 4.3]",265839,2,,,,,2.5189219,,Right Foot,,,,"[57.8, 7.1]",,Ground Pass,,4.8010416,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Free Kick,1,From Free Kick,Arda Turan,11094.0,Left Center Midfield,8,Barcelona,217,['afbd8185-871c-4d64-bb34-509fe5a8a2f9'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.286,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.949263,,,,,,,,,,,,,,f4c9430e-fa23-4429-9075-ed233a43b04f,178,,"[57.8, 8.5]",265839,2,,,,,2.0038857,,Left Foot,,,,"[44.9, 36.4]",,Ground Pass,,30.737925,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['0997aecd-317f-4f75-99b5-2bd8322312a7'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.176,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.790041,,,,,,,,,,,,,,7ab1c556-796e-4fb7-8a96-80f3c3bd0f5a,181,,"[49.7, 49.6]",265839,2,,,,,1.0714496,,Right Foot,,,,"[62.9, 73.8]",,Ground Pass,,27.565922,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['e7fdef68-8382-47fc-9e87-3d06e75f06e6'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.277,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.817295,,,,,,,,,,,,,,efd2c31e-89eb-4982-9233-a8373c377545,184,,"[68.4, 73.9]",265839,3,,,,,-0.20475739,,Right Foot,,,,"[99.7, 67.4]",,Ground Pass,,31.967796,,,Incomplete,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Aleix Vidal Parreu,6400.0,Right Back,8,Barcelona,217,"['a7e9d30e-d117-4595-9b44-3d54aa417b7c', 'bf837725-9226-45ea-aad8-ab968dee6013']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.282,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.0503,,,,,,,,,,,,,,47f22132-30cc-4375-ab5c-deb223d3e151,189,,"[3.3, 8.6]",265839,3,,,,,-0.24941322,,Right Foot,,,,"[13.9, 5.9]",,Ground Pass,,10.938464,,,,,Benoît Trémoulinas,27483.0,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,9,Sevilla,213,"['3b6e5df6-1a54-4dcc-a0ce-00027ae972f5', 'd4a842ae-7c02-4fa8-a667-58710ccd1646']",8,,,,,,,,,,,,,,,,,Sevilla,213,00:03:08.184,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,0.5879,,,,,,,,,,,,,,0d70aec3-7a64-44bd-b0d3-129d37879f7b,192,,"[13.9, 5.9]",265839,3,,,,,2.4783897,,Left Foot,,,,"[7.5, 10.9]",,Ground Pass,,8.121576,,,,,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,,,,,,1,Regular Play,Benoît Trémoulinas,27483.0,Left Back,9,Sevilla,213,['fee6987f-8101-4f65-aab5-8d85ca0052cb'],9,,,,,,,,,,,,,,,,,Sevilla,213,00:03:09.283,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.2481,,,,,,,,,,,,,,6367d34b-3489-4273-90b5-949a054343e9,195,,"[7.4, 10.9]",265839,3,,,,,-0.070514865,,Right Foot,,,,"[34.3, 9.0]",,Ground Pass,,26.967016,,,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Steven N''Kemboanza Mike Christopher Nzonzi,5737.0,Left Center Midfield,9,Sevilla,213,"['2a2ead40-5d5e-432c-820f-f0dce3e31f3f', 'a302fa26-2769-4a22-8e41-105c5f9cdd5d']",9,,,,,,,,,,,,,,,,,Sevilla,213,00:03:09.911,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.324811,,,,,,,,,,,,,,28d4493a-f30e-480a-82a1-11c37c308e90,200,,"[85.2, 63.3]",265839,3,,,,,0.9497782,,Left Foot,,,,"[94.0, 75.6]",,Ground Pass,,15.123822,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['05575313-1f86-44f8-ba16-4f9eac56c5e5', '8edb113e-2691-4ffa-8d47-503cde888ee3']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.827,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,0.884766,,,,,,,,,,,,,,4a9d6736-da21-4b62-a8aa-ec4a342fa812,203,,"[95.7, 76.1]",265839,3,,,,,-2.2167544,,Right Foot,,,,"[90.8, 69.6]",,Ground Pass,,8.140024,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,10,Barcelona,217,['b4b5d310-3fa0-40e1-886c-af70e4ce361e'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.692,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.37955,,,,,,,,,,,,,,7f86031e-de73-4bef-b933-783a09c68eb2,206,,"[92.9, 70.1]",265839,3,,,,,1.2087089,,Right Foot,,,,"[95.4, 76.7]",,Ground Pass,,7.05762,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,10,Barcelona,217,['55bbaedb-dbbc-45e4-9992-77db53d5e8ad'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.485,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.975495,,,,,,,,,,,,,,3deecac5-bf3c-4b8c-a1c1-84e654a80fc7,209,,"[95.4, 76.7]",265839,3,,,,,-2.5026786,,Right Foot,,,,"[77.9, 63.7]",,Ground Pass,,21.80023,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,10,Barcelona,217,['2ca5be9c-ced2-4521-aefa-baf13fbf3101'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:03:18.945,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.443589,,,,,,,,,,,,,,b51332b1-695a-404a-a802-6b7548798a66,212,,"[71.4, 59.7]",265839,3,,,,,-2.479745,,Right Foot,,,,"[62.8, 53.0]",,Ground Pass,,10.9018345,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['e0751e8c-0c4d-44cc-b403-640171c79836'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.377,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.9494,,,,,,,,,,,,,,e1fdb5f6-bad3-4f36-9595-648d4c354735,215,,"[62.8, 53.0]",265839,3,,,,,-0.46896672,,Right Foot,,,,"[70.3, 49.2]",,Ground Pass,,8.407735,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['31bd8849-ff2e-4881-9853-92c4157c9ca4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.117,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.782152,,,,,,,,,,,,,,4abaca1e-d6b1-45ba-b823-6f52bc000e01,218,,"[70.3, 49.2]",265839,3,,,,,2.5257227,,Left Foot,,,,"[63.8, 53.8]",,Ground Pass,,7.9630394,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['fb50d0ce-ec5a-4e56-8fab-2406458de0ae'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.226,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.186086,,,,,,,,,,,,,,846cca63-e550-49aa-bc00-46dda50a901f,221,,"[63.8, 53.8]",265839,3,,,,,-1.9416876,,Right Foot,,,,"[56.1, 34.0]",,Ground Pass,,21.244528,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['95255a2f-5f69-4f6d-8c31-874efdf87c88'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.048,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.7107,,,,,,,,,,,,,,3bd74a83-671e-4423-b5cd-b914d78fa661,224,,"[75.2, 30.5]",265839,3,,,,,0.15776874,,Left Foot,,,,"[84.0, 31.9]",,Ground Pass,,8.910667,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,10,Barcelona,217,['3ad63d49-cdcc-4287-a2e9-f146acc24765'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.197,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.1575,,,,,,,,,,,,,,eb00d1bf-ba0c-4bdd-b684-b827a1ca6e5f,227,,"[84.0, 31.9]",265839,3,,,,,-0.6310794,,Left Foot,,,,"[86.6, 30.0]",,Low Pass,,3.2202485,,,Incomplete,,Arda Turan,11094.0,,,Through Ball,True,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,"['3d80c414-ca1b-4713-8be2-d7bfb78bc25a', 'dec4fc93-acec-4d6c-b365-b77e66e8b604']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.028,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.4898,,,,,,,,,,,,,,c70a3e04-7433-4625-ba3a-9e59488d727c,232,,"[82.0, 8.6]",265839,3,,,,,-0.52127606,,Right Foot,,,,"[92.1, 2.8]",,Ground Pass,,11.646888,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['d5eaf5ba-4d3b-465c-920f-6a5752a31b74'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.168,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.7141,,,,,,,,,,,,,,b0240e24-e733-4055-a449-5391f1d16f5a,236,,"[93.1, 2.8]",265839,3,,,,,2.7435784,,Right Foot,,,,"[66.7, 13.9]",,Ground Pass,,28.63861,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,['f869e684-1331-43ee-aef6-83337f4998e5'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.225,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.266475,,,,,,,,,,,,,,7d16674d-1dad-43b2-af6a-30104d41fb6c,239,,"[62.9, 21.5]",265839,3,,,,,1.8950979,,Right Foot,,,,"[55.0, 45.0]",,Ground Pass,,24.792337,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,10,Barcelona,217,['b675f076-5613-4411-8bcf-dfd313ac41d7'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.637,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.835068,,,,,,,,,,,,,,196cbe8b-b935-4dba-bfb0-edcb621e8517,242,,"[52.3, 56.1]",265839,3,,,,,1.0728879,,Right Foot,,,,"[62.9, 75.6]",,Ground Pass,,22.194818,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['ef84d81c-12b1-45fc-909e-44cda3ca5e74'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.338,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.545633,,,,,,,,,,,,,,352063c1-37eb-4fad-bce1-3171cc75d9ec,245,,"[62.9, 75.6]",265839,3,,,,,-0.24689071,,Right Foot,,,,"[75.2, 72.5]",,Ground Pass,,12.684636,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,10,Barcelona,217,['8f22abbf-22bd-4dce-b830-407c0a3b0cb0'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.792,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.409123,,,,,,,,,,,,,,eb9c37c3-cf10-4838-9d90-993b6a8e5633,249,,"[76.0, 76.1]",265839,3,,,,,-0.4918092,,Right Foot,,,,"[78.8, 74.6]",,Ground Pass,,3.176476,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,10,Barcelona,217,"['0648c805-5f35-45a4-a9ce-8d3a0821db3b', '36619bb1-73b5-4381-b39a-9d457ab0c913', 'a6e8c0d4-f724-47b0-9d48-559d75979974']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.875,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,0.6701,,,,,,,,,,,,,,c99eb9ff-9a34-437c-825d-21d0947cef57,257,,"[89.4, 59.5]",265839,4,,,,,-0.54802394,,Left Foot,,,,"[97.1, 54.8]",,Ground Pass,,9.021087,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['27f6d7c0-1fa1-4ed1-9756-882b883e2770', '5feed2e7-c28e-4491-91cb-ea8dc8c6771d']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.061,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,0.785221,,,,,,,,,,,,,,6e673de0-240c-41e5-a5dd-39cedb502ca1,260,,"[97.1, 54.8]",265839,4,,,,,-2.5426815,,Right Foot,,,,"[90.8, 50.5]",,Ground Pass,,7.6275816,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,['513f82b3-ad52-4435-90a2-96908bf61053'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.771,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.269567,,,,,,,,,,,,,,9b96422b-d286-45b4-907a-3a18ef5ebe73,263,,"[93.6, 49.1]",265839,4,,,,,-1.1792371,,Left Foot,,,,"[104.5, 22.7]",,Ground Pass,,28.561687,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,['8035eacb-347a-4455-8b50-5e667f64d54d'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.212,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.694698,,,,,,,,,,,,,,ac88abab-4315-498b-8c9c-1fed1806a830,275,,"[95.3, 19.4]",265839,4,,,,,2.6827374,,Right Foot,,,,"[70.2, 31.8]",,Ground Pass,,27.995893,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['ce5cf804-0648-43d0-94b3-1dec147e6c15', 'eaa2b7e0-3dd1-4e7a-a4d4-19fed6e85469']",15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.811,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,1.540643,,,,,,,,,,,,,,c67370a1-212c-4bcc-855a-fcc9ba0b2aa7,278,,"[66.7, 33.6]",265839,4,,,,,1.6186068,,Right Foot,,,,"[65.7, 54.5]",,Ground Pass,,20.92391,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['b26befb6-cfc8-4f23-8fe6-cae24ec2915a'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.546,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.3186,,,,,,,,,,,,,,a9223d7d-9e11-4b82-b067-83503dbfb713,281,,"[70.0, 67.4]",265839,4,,,,,0.60107374,,Right Foot,,,,"[84.0, 77.0]",,Ground Pass,,16.975277,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['692101da-5a28-4191-b092-2a01c301dfaf'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.766,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.427059,,,,,,,,,,,,,,253db138-deed-4b42-acaa-fe4366e2947f,284,,"[84.0, 77.0]",265839,4,,,,,-2.7798634,,Right Foot,,,,"[69.2, 71.4]",,Ground Pass,,15.824033,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,10,Barcelona,217,['de71173c-0070-4441-ab21-cd9e15fefe33'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.165,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.909655,,,,,,,,,,,,,,52e1bf78-353d-47d3-bc95-cacef6412c61,287,,"[70.6, 65.1]",265839,4,,,,,-2.0312893,,Right Foot,,,,"[64.3, 52.4]",,Ground Pass,,14.176742,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['5f3dd75b-b17f-4f24-be01-41224af29b04'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.625,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.3084,,,,,,,,,,,,,,80fb7752-80dc-4ea1-8114-30cfc230076c,290,,"[73.4, 54.7]",265839,4,,,,,0.81228656,,Right Foot,,,,"[93.3, 75.7]",,Low Pass,,28.931126,,,,,Aleix Vidal Parreu,6400.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,['d74a5128-54a4-47eb-a04f-c9e39e02735d'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.686,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.9497,,,,,,,,,,,,,,e167315f-130e-41ad-92c5-1a1e39a080e7,293,,"[95.4, 75.3]",265839,4,,,,,-0.32175055,,Right Foot,,,,"[117.6, 67.9]",,Ground Pass,,23.400854,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Aleix Vidal Parreu,6400.0,Right Back,10,Barcelona,217,['57980278-257f-413c-b00e-02fa53c91772'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.584,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.3264,,,,,,,,,,,,,,3bc6eba8-0ee5-4ea8-9af9-1a4bd690682e,296,,"[117.6, 67.9]",265839,4,,,,,-1.990225,,Right Foot,True,True,,"[107.3, 44.8]",,Low Pass,,25.292292,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,10,Barcelona,217,"['0570e586-ac93-4a44-b28f-a83209a0210f', 'c112a602-0cf6-4886-98c0-e659241f04a6']",36,,,,,,,,,,,,,,,,,Barcelona,217,00:04:36.589,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.543744,,,,,,,,,,,,,,0570e586-ac93-4a44-b28f-a83209a0210f,298,,"[12.8, 35.3]",265839,4,,,,,-2.225515,,Right Foot,,,,"[5.2, 25.4]",,Ground Pass,,12.480785,,,,,Timothée Kolodziejczak,10476.0,,,,,Recovery,1,Regular Play,Sebastián Carlos Cristóforo Pepe,7154.0,Right Center Midfield,11,Sevilla,213,"['3bc6eba8-0ee5-4ea8-9af9-1a4bd690682e', 'b66f20c1-68bb-4963-9ac6-fe3f1f87c94f']",37,,,,,,,,,,,,,,,,,Sevilla,213,00:04:37.915,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.7243,,,,,,,,,,,,,,8c770a36-0fdf-4ee3-baaa-750279430869,302,,"[6.4, 25.6]",265839,4,,,,,-0.28330797,,Left Foot,,,,"[22.2, 21.0]",,Low Pass,,16.456001,,,Incomplete,,Michael Krohn-Dehli,6356.0,,,,,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,11,Sevilla,213,"['61f80af7-0b3a-4ab2-a424-115a192a857a', 'd9f229ac-f63c-43b8-981a-760fe1e1802c', 'f6380623-74fd-41af-a63b-6c0061dd039d']",39,,,,,,,,,,,,,,,,,Sevilla,213,00:04:39.721,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,1.437099,,,,,,,,,,,,,,d9f229ac-f63c-43b8-981a-760fe1e1802c,304,,"[97.9, 59.1]",265839,4,,,,,-0.36352688,,Head,,,,"[107.1, 55.6]",,High Pass,,9.843272,,,Incomplete,,Arda Turan,11094.0,,,,,Recovery,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Center Midfield,11,Sevilla,213,"['17d1bbce-5d2e-47ab-8930-dc66a232b8b6', '86ceda05-af3f-4da4-b003-c685b9284f20', '8c770a36-0fdf-4ee3-baaa-750279430869']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.445,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.0642,,,,,,,,,,,,,,b91d39c7-962d-4da8-aa19-9ef965b5239c,310,,"[34.7, 25.0]",265839,4,,,,,0.42178726,,Left Foot,,,,"[58.1, 35.5]",,High Pass,,25.647806,,,Incomplete,,Kevin Gameiro,6401.0,,,Through Ball,True,,1,Regular Play,Timothée Kolodziejczak,10476.0,Left Center Back,11,Sevilla,213,"['26d8d6ca-a4bc-4b11-868c-474d700f125c', '4da1524b-8a11-42fd-913f-ca7f54daa261', '638a8935-8787-4004-956f-2b277723a128']",44,,,,,,,,,,,,,,,,,Sevilla,213,00:04:44.851,Pass,True,2015/2016
