ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a4d5ada-8417-4666-a6d6-e3cfe2b5badf,311,,"[72.6, 21.9]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['88db0ee8-b563-47f5-ab0e-37913c35b1df', 'edaa671d-34cb-4900-a65a-f15204c4e61e']",13,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.675,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79f09012-d1eb-46df-9346-f4bcb4b9205b,314,,"[63.5, 52.7]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['037d5945-38f7-4a5e-bd79-6d3ade845de2'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:16.452,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3806cb59-590e-4928-bcbe-f9f522f00aa3,317,,"[79.2, 47.1]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,10,Barcelona,217,['8004ac0d-f7e3-4762-b22e-a8dbbaccd652'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.885,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5931c1a5-dfc3-4083-a113-41ef5e5d0caf,321,,"[105.3, 20.7]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,10,Barcelona,217,['8b107c87-caa0-407b-88ba-122e65614c92'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.065,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c02bdd6-d84d-4f52-94b8-4b8841a50e40,327,,"[116.0, 4.0]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,11,Barcelona,217,['f178ab7e-1619-441b-b756-87c7c2032f97'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.692,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fad6381-e568-41c8-b88f-6f4319d0e269,330,,"[98.7, 9.9]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,11,Barcelona,217,['35c1d4b0-5adb-4b14-aa05-ea4164faad7a'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:48.000,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caee44a3-f91b-47a6-a134-73d388d593d8,333,,"[109.4, 49.7]",70277,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,11,Barcelona,217,['764ebd56-ab6b-4236-83c1-495af525a278'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:50.098,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92dd22a6-1e07-49a4-b1ad-a6abab2ccb40,335,,"[45.1, 11.9]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sérgio da Silva Pinto,27124.0,Left Defensive Midfield,12,Levante UD,221,['4a74452a-db2f-4af4-b986-0fce7939df7f'],15,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:15.034,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2176f811-6fe0-4e59-9866-14708559eaf0,339,,"[38.0, 35.1]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Simão Mate,27122.0,Right Defensive Midfield,12,Levante UD,221,['8a488c98-4061-4dc1-9550-5c3b13717eac'],17,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:17.980,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0f0c8a6-f4d7-48a6-8446-2f6e4faeaf6e,342,,"[23.8, 42.5]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Héctor Rodas Ramírez,24860.0,Right Center Back,12,Levante UD,221,['ccab4771-039f-465f-ab8f-c5cab164b57c'],20,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:20.685,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90961d24-6614-41cd-b4fb-43024a086390,345,,"[64.6, 45.7]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nabil El Zhar,6608.0,Center Attacking Midfield,12,Levante UD,221,['db1d3869-7ed5-49b6-9c0b-99cac18719aa'],22,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:22.701,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95f0022a-3823-41d2-82a7-5eca66d09c84,352,,"[50.9, 29.1]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,"['d668171a-041a-4241-97c8-d50274af8eac', 'f0d0d114-2356-49d8-ba03-8e526252c4e0']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:26.219,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869b0a95-5e15-4744-87d8-ddec46cc7724,355,,"[69.0, 7.7]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,13,Barcelona,217,['5da8985a-c8d3-455d-b39a-78c9e109bac5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:28.161,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878c8177-d62d-429a-b57c-5b97004a6e6b,358,,"[70.4, 15.5]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,['479e2644-2f2d-49bc-ab18-2f462d30fb68'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:32.904,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27a03a8-f08d-4b31-afa1-cea2be484558,361,,"[62.4, 33.3]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['17c3a655-524f-49e3-8cd5-db8cdd7548e5'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:35.568,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3413104-94a1-4a1e-8d46-7b28601f57b6,364,,"[83.3, 45.9]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,['a2ef1169-f7fa-41e3-908f-160c4904c379'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:37.940,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579f5398-f448-4bfc-a1f6-f06fb629794c,371,,"[22.3, 26.3]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Francisco García García,26023.0,Left Back,14,Levante UD,221,['bf767181-6385-45ca-a74f-2526ba019953'],41,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:41.123,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1e1177d-e1d7-48cd-9e55-73ab4a27e982,374,,"[21.0, 38.1]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Héctor Rodas Ramírez,24860.0,Right Center Back,14,Levante UD,221,['b891436e-a56b-43ce-9a24-96f1192da578'],42,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:42.305,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09948a12-45d5-4bb2-8086-07615404f14a,378,,"[8.6, 38.9]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keylor Navas Gamboa,5597.0,Goalkeeper,14,Levante UD,221,"['230c28ad-ac7b-4a1b-b81d-4b5d8249b724', 'e852ab0a-1a4d-4670-864e-094428f42695']",43,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:43.821,Ball Receipt*,True,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2865b25f-acbc-4835-82b7-6331733ead3d,381,,"[77.8, 24.1]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nabil El Zhar,6608.0,Center Attacking Midfield,14,Levante UD,221,['aa63fb01-1fbb-4aa1-a813-91820fe428e2'],47,,,,,,,,,,,,,,,,,,Levante UD,221,00:07:47.978,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e005fd7b-ba99-4df2-bd4e-ea98b4f36048,384,,"[51.7, 51.5]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,['9c512855-4177-43b3-9f8c-216a72198b30'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.915,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2842df3b-9e83-4329-86f6-7fce0d1d232d,386,,"[48.2, 66.1]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,15,Barcelona,217,['c74685e3-bb4d-40c0-86f2-7d4b8905f196'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:50.026,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aabd7380-311d-4f31-a705-3c322772f60e,389,,"[36.0, 34.5]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,15,Barcelona,217,['e1017fcf-e88e-43ee-a1a2-e72a5d779259'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:53.144,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef61169-18f9-4497-9d87-0b0ffcd5f81c,392,,"[51.5, 32.5]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,15,Barcelona,217,['e5028815-e252-4efb-95ad-3a28ec5ab4aa'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:55.326,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3d61cbc-331e-441a-831b-e8b8e4f87fec,395,,"[73.6, 41.3]",70277,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,15,Barcelona,217,['81caaa3b-690d-4644-ae32-28d8905d9643'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.648,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843f93f-a87b-4a85-8769-b981f49ebdc8,398,,"[91.5, 60.5]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,15,Barcelona,217,['663b50d7-bb64-4902-b4a6-e4536913b017'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:00.348,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab91d074-d267-467a-a378-00088bd2a7b4,401,,"[108.6, 50.7]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,15,Barcelona,217,['3b7466af-5094-476c-98b9-9bfc58a95b56'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.811,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d1e528d-b757-4ce7-a16a-58ea8a354b67,405,,"[23.2, 63.3]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Héctor Rodas Ramírez,24860.0,Right Center Back,16,Levante UD,221,['292bdb46-ab23-4e78-b482-a554ee495c06'],13,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:13.576,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87ab77e7-461c-418b-99df-14d498c92274,412,,"[58.0, 7.5]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Juan Francisco García García,26023.0,Left Back,16,Levante UD,221,['ee0167e5-45a9-41b1-bd2d-3afaacd993cf'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:30.820,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18c6a78b-77fc-420a-865c-b6f705dddee6,414,,"[63.0, 22.7]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Rubén García Santos,23943.0,Left Wing,16,Levante UD,221,['fdcc4343-1e06-4722-b5dc-8fc4ab1315de'],31,,,,,,,,,,,,,,,,,,Levante UD,221,00:08:31.644,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c958074e-c339-461b-b6f3-d255f94492ff,418,,"[64.1, 51.1]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,17,Barcelona,217,['2382a8ae-7e6c-450e-991a-3bd0a8d09cd3'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:34.208,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ca2c66-3e9d-424f-a46b-bd34d9444246,421,,"[67.7, 7.5]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,17,Barcelona,217,['d87ccf98-a05d-4d67-b245-51becead5749'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:39.021,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca7498fe-aec0-4f5f-a15d-95da3b92a398,424,,"[64.1, 13.9]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['d63cdcad-7cf9-48aa-9108-3504af47a682'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.504,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e0614f-7f8f-4942-8bc7-2b262b66b20a,427,,"[63.2, 38.0]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,17,Barcelona,217,['296b2da8-5ec1-493f-b71a-784dc0225922'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:43.631,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d9775932-0f2b-4a7d-b24c-54cb14569831,430,,"[70.6, 50.3]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['37934841-2175-4aef-aaef-981fffe0cd79'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:45.737,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2276204e-5837-43fd-881b-e15181021c33,433,,"[78.7, 33.9]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['8c7d6f67-5eca-413e-846f-cbdf47c16b90'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:48.990,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541c8ab5-e387-498d-bc1c-8b25ff304222,436,,"[77.2, 41.6]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,['13f1129c-7fc8-4f45-9552-a60b8fd98afa'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:50.274,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170085fc-f0d1-4fe1-8419-ba48c04f5d4c,439,,"[77.8, 30.3]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['014ea8b7-d0fb-4be9-9b3f-ed72b6e80bb1'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:51.153,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e2ec2f8-93d1-4f1a-a8b3-03b2769d924a,443,,"[86.9, 24.0]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,17,Barcelona,217,['72c9b72a-fea6-4dd7-bf38-b2adb9d4d611'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:52.639,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09353a5a-96e0-479e-8f2c-5fc6299d06cc,446,,"[75.6, 23.9]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['b94468a3-6ad4-489a-b15a-ad87edeec22a'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.579,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e3e3f97-c311-4b17-a02d-5140f73e71b7,450,,"[101.2, 70.7]",70277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,17,Barcelona,217,"['5344e8e6-df7d-4a96-bec1-a8cc94593b0a', '921276f6-392b-465a-a9ab-c9d3b5c00230']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:56.985,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b97a7e5-8e93-4bd1-9cb2-07765a0321c9,456,,"[104.2, 55.3]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,17,Barcelona,217,['c0d1f914-6521-4426-a2e9-fdc7ff4ff835'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:01.346,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ad044a-f829-4f79-93d8-2d7a75c804d1,459,,"[108.8, 45.1]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,17,Barcelona,217,['fdaed81c-e0e2-4891-8fbd-b1a9278fa9e1'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:02.042,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4ac3ab5-627a-42a0-9e02-8a162a0d70b8,462,,"[57.4, 67.3]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,['c3d352c7-3526-44f2-94a2-3a7870285285'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:19.405,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665c600a-98f2-401d-a9c5-36ae5a5c62f3,466,,"[54.8, 75.3]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,"['2cf164be-3826-4ceb-a359-7d53f750b012', '7e714066-7c6c-4bc8-b670-098c81f561ea']",20,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:20.477,Ball Receipt*,True,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da90a2ae-01f0-4ec9-840a-0e5b4e783b29,469,,"[48.7, 46.3]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['307a1822-413e-42ef-88ed-e56490738141'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:22.680,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e903bb-1a9d-41a1-8851-e2bc8e995960,472,,"[83.6, 4.5]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,18,Barcelona,217,['e6fa736a-a082-4762-8ad9-80e2739cef69'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:29.277,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101a3e24-94c4-49b3-afd1-e6af78107f3a,475,,"[76.2, 12.9]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['465bc226-dcec-4696-861f-63c0c9b98353'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.865,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87af2a4d-9ab0-4db5-8cec-fa137d6dc8f2,478,,"[83.0, 3.9]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,18,Barcelona,217,['0d029239-c0ca-47ae-80d3-a964ac624af6'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.737,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48931366-fc45-4d24-b4f9-a980d5b0c08b,482,,"[85.8, 16.9]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['53f98774-2ea0-4437-823a-1abe10ed3002'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:37.990,Ball Receipt*,,2013/2014
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16aadeb-4e67-4a94-8008-fe00765694d6,486,,"[41.6, 72.3]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nabil El Zhar,6608.0,Center Attacking Midfield,18,Barcelona,217,['70798e9e-5895-4500-894d-8d1d09573b46'],40,,,,,,,,,,,,,,,,,,Levante UD,221,00:09:40.721,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4eba3159-652a-45b0-b459-fc405bfc529d,490,,"[70.4, 7.5]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,18,Barcelona,217,['2a87bdc6-9df9-4fb2-9e4b-394bd29e2121'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:43.381,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df3e6616-8fd3-4018-aedf-7ce733f1123b,493,,"[72.1, 20.5]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,18,Barcelona,217,['54967346-4cbf-4cd9-bb70-51e6b9b0669b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:45.820,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50be9d91-459d-47b7-92c1-a07660a2fa4e,496,,"[69.0, 41.5]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,18,Barcelona,217,['b6aebcb7-cf08-4684-9a81-367209212eee'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:48.249,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150148fc-7ada-472f-98d1-a6162e841b82,499,,"[74.8, 70.7]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,['2567d2fe-3935-419a-a77b-c6c5ee29bc94'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:52.933,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f8499b4-519d-4af0-a15b-04f7cf273d45,502,,"[74.2, 57.9]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,18,Barcelona,217,['ea040132-05a2-4d0f-82b8-680aa017628f'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:54.508,Ball Receipt*,,2013/2014
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2160d831-f989-4bc5-b47f-316e4a0f799a,505,,"[70.1, 62.5]",70277,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,18,Barcelona,217,['ad3fd651-51ae-4101-a923-c997e5eae0ba'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.880,Ball Receipt*,,2013/2014
