bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,"[62.9, 74.8]",,,,,,,,,,,,0.4049,,,,,,,,,,,,,16b526e4-31d6-4def-b5bb-68966df608da,624,,"[63.3, 74.5]",69283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Right Center Midfield,48,Barcelona,217,"['49b6b530-fe43-4fd1-8da3-838e71b55a28', '535bd5c9-3d23-4401-8746-ca7553c0aa2a']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:53.333,Carry,,2010/2011
,,,,,"[49.7, 69.7]",,,,,,,,,,,,0.9983,,,,,,,,,,,,,4ab99cb8-2de9-4cc2-9104-e09df185daee,627,,"[49.7, 69.7]",69283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Right Back,48,Barcelona,217,"['c6b69681-8348-4a3b-b7e8-46d6aab7fea0', 'fd92c5e7-062b-415b-aed2-fd42a035002f']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:55.120,Carry,,2010/2011
,,,,,"[48.1, 31.8]",,,,,,,,,,,,2.32,,,,,,,,,,,,,3f56d2ba-2c0f-4d1b-8731-7cb3f34f9b6b,630,,"[43.2, 43.6]",69283,13,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,48,Barcelona,217,"['4bac839c-44dc-4a08-b333-c06a83973310', '67bf8606-b444-4764-b6a8-83d634007a81']",57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:13:57.856,Carry,,2010/2011
,,,,,"[65.3, 28.1]",,,,,,,,,,,,1.005,,,,,,,,,,,,,0b59f1ac-16ce-4322-b52a-c1587b0702c5,633,,"[65.3, 28.1]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,"['3821a441-51ad-499c-92e4-4c3e1e81c7a2', '87063eac-0b50-43ad-8487-f5e6a3de2eef']",1,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:01.531,Carry,,2010/2011
,,,,,"[66.4, 5.3]",,,,,,,,,,,,0.6302,,,,,,,,,,,,,356138e0-4f3d-4ab1-890a-b24b89ce385b,636,,"[66.4, 5.3]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,48,Barcelona,217,"['6ec5e780-8d0e-420d-91d3-993164594aba', 'fec9c17e-42e9-4bf4-a136-e2a69eac296a']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:03.732,Carry,,2010/2011
,,,,,"[57.2, 21.1]",,,,,,,,,,,,1.44246,,,,,,,,,,,,,158fc657-e6fb-47e2-a419-90c9f4201ab6,639,,"[62.5, 14.7]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,48,Barcelona,217,"['3af2e49a-4a76-4562-9602-9ea3b9b96a46', 'b3ded719-52dc-436c-8d7c-b68caeb6f12c']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:04.920,Carry,,2010/2011
,,,,,"[63.4, 27.6]",,,,,,,,,,,,0.246347,,,,,,,,,,,,,05f0a286-4900-496a-8286-0ab25d695036,642,,"[56.4, 26.8]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,48,Barcelona,217,"['319f2be2-5223-4d26-8e48-0b64d2e3d3bb', 'e01badce-3c7d-4c74-a64e-d4550f8500b6']",7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:07.452,Carry,,2010/2011
,,,,,"[76.8, 22.7]",,,,,,,,,,,,1.2982,,,,,,,,,,,,,c976c971-88b0-4874-919c-e337382d9a63,645,,"[71.1, 21.7]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,48,Barcelona,217,"['730c9317-bb42-48ce-9a01-08fb44a7a71b', 'b655ff4c-0ccc-4b75-90fa-171a247aade5']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:08.599,Carry,,2010/2011
,,,,,"[23.1, 39.6]",,,,,,,,,,,,1.2526,,,,,,,,,,,,,a7a87b8e-6ce6-405d-ab5e-94f25eaf0dfd,651,,"[23.1, 39.6]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,50,Barcelona,217,"['dcf88bc2-c68e-4bd8-8d42-6955d78a5a14', 'ef126548-79ba-4e4f-b49d-2ac239eb9c3b']",42,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:42.680,Carry,,2010/2011
,,,,,"[8.0, 42.6]",,,,,,,,,,,,0.9288,,,,,,,,,,,,,df77692e-23d1-4dc8-915e-dc55ad5b7d7e,654,,"[6.2, 42.1]",69283,14,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Manuel Pinto Colorado,26005.0,Goalkeeper,50,Barcelona,217,"['4f897c27-ebd8-478e-9807-a32819a712e7', 'f9456cec-0b76-4f61-bce3-fa4706a70045']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:45.804,Carry,,2010/2011
,,,,,"[56.4, 5.4]",,,,,,,,,,,,2.938884,,,,,,,,,,,,,3227429a-0a4f-4cf1-a184-0487d43af717,658,,"[72.0, 6.4]",69283,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan de Guzmán,8675.0,Center Attacking Midfield,51,Mallorca,1043,"['0efc6e63-092f-49cb-8433-8a5546b33bd4', '629f040c-5de0-47d1-aa76-8efffaa6639f', 'bbe51ad3-1548-4e20-b9d3-fb9ed858c00a']",2,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:15:02.522,Carry,True,2010/2011
,,,,,"[51.1, 5.3]",,,,,,,,,,,,0.318275,,,,,,,,,,,,,e2a1d49e-556e-49ba-a63c-d7a2b028aef6,662,,"[51.1, 5.3]",69283,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén González Rocha,26068.0,Right Center Back,51,Mallorca,1043,"['2dffd1ba-61e0-49c5-b841-050a8405bd16', '539f08e6-0695-4c15-8973-7735f0112665']",6,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:15:06.478,Carry,,2010/2011
,,,,,"[98.5, 2.9]",,,,,,,,,,,,1.82679,,,,,,,,,,,,,a8e08c20-9e10-4e6f-b930-768fc95eedfe,668,,"[88.4, 4.0]",69283,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan de Guzmán,8675.0,Center Attacking Midfield,52,Mallorca,1043,"['ce7569e5-0505-49a4-9a26-248a4a21e7f0', 'f6815a12-e3d5-491c-a196-f7910815c88a']",24,,,,,,,,,,,,,,,,,,,Mallorca,1043,00:15:24.985,Carry,,2010/2011
,,,,,"[6.8, 74.0]",,,,,,,,,,,,7.3613,,,,,,,,,,,,,527e7804-23c6-4ce2-a8eb-e783764b36d1,671,,"[21.6, 77.2]",69283,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,52,Mallorca,1043,"['0840d4b6-7814-4d1e-86e2-b20cfa098b61', '3f9f4006-8ca2-44f6-ba23-812398a86928', '59654725-0ad8-4a6a-8244-36d7fe8c870c']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:26.812,Carry,True,2010/2011
,,,,,"[5.7, 12.3]",,,,,,,,,,,,0.04,,,,,,,,,,,,,2346dd7d-2084-4606-9f3a-55d2fcea8cb7,685,,"[5.7, 12.3]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Center Back,54,Barcelona,217,"['986d2391-6a63-4fd1-9e37-f01be8d0d1a7', 'ec21109b-051d-4bad-a1f6-b89902f834eb']",25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:25.162,Carry,,2010/2011
,,,,,"[45.7, 13.6]",,,,,,,,,,,,1.7761,,,,,,,,,,,,,e55bebef-f65b-47cb-9457-524944ab25f9,690,,"[51.8, 11.8]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,55,Barcelona,217,"['04238c02-105d-4cf8-a1db-de254a9461d6', '96641cf5-e98c-4fe4-8137-364442ee8adf']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:39.846,Carry,,2010/2011
,,,,,"[63.4, 53.6]",,,,,,,,,,,,5.868838,,,,,,,,,,,,,01baeca9-59c7-4324-811b-2bafdbe86fe5,693,,"[36.0, 53.2]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,"['0cc7f74d-5ee1-4305-9e1f-129f339a9a62', '73ee7361-e77e-4f1d-85fe-2960208a1613']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.363,Carry,,2010/2011
,,,,,"[57.2, 65.3]",,,,,,,,,,,,1.795374,,,,,,,,,,,,,59abbb06-a6cb-4116-b836-d12d221a4de4,696,,"[64.8, 66.5]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,55,Barcelona,217,"['7e015709-42ce-43b0-82fe-821f0881c923', 'db6941c7-2e93-4f61-82fc-e1d76b515e63']",50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:50.088,Carry,,2010/2011
,,,,,"[48.6, 59.0]",,,,,,,,,,,,1.300395,,,,,,,,,,,,,93b34288-8d0f-41fe-8dee-7c04aff22009,699,,"[48.4, 53.8]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,55,Barcelona,217,"['537d9a5a-4b22-4a11-9cc1-fcb83d534113', '57e33b4f-f976-4689-993d-4d6da642cb2d']",52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:52.827,Carry,,2010/2011
,,,,,"[71.9, 75.5]",,,,,,,,,,,,2.1413,,,,,,,,,,,,,462f0026-e232-4c65-8bcb-16fa7a3195f3,702,,"[70.1, 77.0]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Right Back,55,Barcelona,217,"['9b586c22-5917-4071-8431-a024f7ed16a2', 'd94922f4-6073-4aad-8686-8a7c358770aa']",55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:55.640,Carry,,2010/2011
,,,,,"[66.6, 64.8]",,,,,,,,,,,,2.410854,,,,,,,,,,,,,01893469-92c6-4237-b1b6-7345b4b6f0ca,705,,"[65.5, 69.7]",69283,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,55,Barcelona,217,"['550895d5-25a4-4b0b-9380-197df87b1890', 'd2116f26-0f8c-4818-899f-a9ce6c4e8b8e']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:58.676,Carry,,2010/2011
,,,,,"[63.7, 46.0]",,,,,,,,,,,,2.064801,,,,,,,,,,,,,d4fd7b61-ada3-467c-a231-85b51fe42a81,708,,"[57.0, 44.7]",69283,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,55,Barcelona,217,"['2ca35650-9dff-41ca-801f-1d3e14ebf541', 'd2dc8c19-ed57-4abf-880f-b593c7f48f7d']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:02.054,Carry,,2010/2011
