ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,64a0c1a2-3242-4e04-a2dc-71ca70c8c05f,2502,,,"[79.7, 40.9]",69173,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge López Montaña,26025.0,Right Midfield,131,Racing Santander,1217,['838285ab-c632-4b90-af57-76de0b5120f9'],11,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:11.653,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,783bf240-1764-466b-bdce-4e00c168d835,2505,,,"[96.1, 22.6]",69173,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Gasana Tchité,26490.0,Right Center Forward,131,Racing Santander,1217,['49d02801-e71b-4434-93de-264a2b801f68'],14,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:14.842,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,9d353a53-fa0a-4ff0-93a1-22580105ae59,2513,,,"[94.7, 4.6]",69173,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Pablo Álvarez Nuñez,26487.0,Left Center Forward,132,Racing Santander,1217,['2306f6c7-e0fd-4245-bb2b-d793b756d724'],24,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:24.211,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,3c332aec-4ee9-4fe1-a489-7cea03d967b5,2522,,,"[18.9, 76.7]",69173,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,132,Racing Santander,1217,['26b62e09-c0b3-47df-a4a3-e69fd7f20e3a'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:30.382,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,4ffe13d3-a3af-4ee7-8091-93b301ab4f8e,2526,,,"[99.7, 39.6]",69173,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mohamed Gasana Tchité,26490.0,Right Center Forward,132,Racing Santander,1217,['6fcd6723-5c0c-46c2-b7cc-5a2e9fe3da9c'],34,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:14:34.092,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,1eaaed59-751f-461f-a674-a46df5a482cf,2536,,,"[79.0, 76.4]",69173,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giovani dos Santos Ramírez,5987.0,Right Wing,134,Barcelona,217,['a89a1dbc-ff3d-4671-a451-c96ef2d8e35b'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:55.033,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,c0af7108-060e-4d0c-95d1-a45d2cebd6da,2541,,,"[112.9, 50.6]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,135,Barcelona,217,['5add7028-28e7-4efe-a77f-83e6b6e6d8a2'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:25.810,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,75a9e601-6e1e-4dbb-9c6c-ef89a72f2e83,2548,,,"[85.8, 45.6]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mohamed Gasana Tchité,26490.0,Right Center Forward,136,Racing Santander,1217,['6a14d833-80bd-4c2f-9ce1-e608b35466a5'],40,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:15:40.624,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,c29ca226-601c-48c7-80e7-6d5cb0ff9977,2550,,,"[39.2, 61.1]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['a6991612-4d17-4383-a0b3-0c861993f85f'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:42.401,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,50232a0c-6590-45e4-ac7d-7608570ca58a,2554,,,"[26.1, 57.3]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,137,Barcelona,217,['afc9ed14-2e88-4ab8-b6b1-60ce14b5d215'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:47.191,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,53459812-61b7-4ccd-bbe7-9519760a999f,2557,,,"[36.3, 58.4]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,137,Barcelona,217,['acb13a0e-dc69-43eb-88aa-c650c0c8a6b9'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:48.689,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,8bd019f7-4aeb-4b40-afb0-a4e35f1ca3e8,2560,,,"[40.4, 39.6]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,137,Barcelona,217,['31974444-2bd3-4a3c-9dd6-1503a0df3035'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:50.572,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,61183837-e049-41e2-993f-08fb78566519,2563,,,"[43.8, 16.7]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['43a4b851-4f42-4f0b-822f-8067490b04fe'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:53.272,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,90ba2dac-8a6e-4e6f-badb-e3e6aedfea7a,2566,,,"[72.3, 6.7]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bojan Krkíc Pérez,4913.0,Center Forward,137,Barcelona,217,['b82b1b0a-8539-4090-95a5-ee50ef4286c4'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:55.702,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,45c0131d-bee5-4d43-92e1-62bd4b333319,2569,,,"[65.3, 16.4]",69173,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,137,Barcelona,217,['e54071d7-c06d-4ec3-bd04-323cbed4e87c'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:59.604,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,f55005e0-2dbe-46b1-b0c5-b9d52bea902d,2572,,,"[66.9, 43.6]",69173,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,137,Barcelona,217,['dce6c2d9-d7b5-477b-9691-030394bcb9d5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:01.423,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,ff403cb6-4757-43ce-aacd-bfc4d9064da2,2579,,,"[56.1, 56.6]",69173,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mohamed Gasana Tchité,26490.0,Right Center Forward,138,Racing Santander,1217,"['3e5e3c1e-0310-409e-b030-375c9526cfef', '7957f834-47a1-4b1d-9c89-9d6bdee64093']",7,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:07.668,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,3c7e809a-71c1-4021-a52d-b8ac2c61b6a7,2586,,,"[54.3, 36.0]",69173,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César González Navas,26044.0,Left Center Back,139,Racing Santander,1217,['862d46de-8f38-4a3f-811e-3ca8f86c6e42'],44,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:44.333,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,b62a7d9a-6d92-4e85-b567-34b20e435612,2589,,,"[70.2, 5.9]",69173,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luis Fernández Gutiérrez,26069.0,Left Back,139,Racing Santander,1217,['400385a2-913c-4ef1-8a26-0402f3a0a91f'],46,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:46.107,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,0bc66601-5c16-4379-aa1c-a639bd649dc9,2593,,,"[101.3, 5.3]",69173,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,139,Racing Santander,1217,"['1b823c7f-c6ec-4656-a42e-200648857181', 'c9ae6dcf-b04c-4444-8161-580976390d76']",50,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:16:50.785,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,002c5766-30f1-4e82-be39-592c907a6892,2600,,,"[22.0, 13.1]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Gabriel Alejandro Milito,25919.0,Left Center Back,141,Barcelona,217,['4bfedbed-06f1-4d93-926c-fad6418a962e'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:21.959,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,70703529-ba8a-4a81-a335-e406d33ccd2a,2608,,,"[109.5, 59.8]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mohamed Gasana Tchité,26490.0,Right Center Forward,141,Barcelona,217,['0349127f-589f-4124-ac3e-602cd07da07f'],29,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:17:29.376,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,35e4c44d-71b8-464c-bb8b-4ee170409ce6,2612,,,"[27.4, 40.8]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,142,Barcelona,217,['a07ab297-6aa3-4f0b-9742-b8c20e871deb'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:47.966,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,85623e64-11d1-48e3-b98f-210bb089f5b9,2614,,,"[43.6, 47.4]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,142,Barcelona,217,['2b4dd60d-c2db-4117-8226-e566ecebcb40'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:49.354,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,f7e927dc-f2ff-4500-8224-7825d27accca,2617,,,"[32.7, 46.4]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,142,Barcelona,217,['850933a8-59b7-40e4-ac13-e65d454dee74'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:50.505,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,571d3bb5-0dc7-4ac7-8d39-f8c46d6c3887,2620,,,"[44.3, 7.6]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,142,Barcelona,217,['708c4a90-70fd-4082-8d86-8a882872ef80'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:52.820,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,ee420b6e-791f-4bed-8c69-aa4826fec553,2623,,,"[55.7, 16.4]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Anderson Luís de Souza,19757.0,Right Center Midfield,142,Barcelona,217,['46f04098-f671-4d7f-9975-71dc39d3a518'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:55.539,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,cc851194-4023-4126-8738-750158b32ae6,2627,,,"[37.7, 29.0]",69173,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,142,Barcelona,217,['76fb1973-b7f3-40de-ae07-528d2c2a2afb'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:58.388,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,3c98f343-e31b-490a-b406-a200ac5b7a61,2631,,,"[86.0, 4.9]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thierry Henry,15516.0,Left Wing,142,Barcelona,217,['7a1c0a7e-9663-4331-85ad-86e3f74261ca'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.609,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,60dbb388-fa60-45d8-b5c2-9743ec7d1161,2633,,,"[50.7, 67.5]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jorge López Montaña,26025.0,Right Midfield,143,Racing Santander,1217,['a9a89341-7df8-4cea-b996-bf94b1d6ea24'],6,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:06.104,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,083b034c-dbb6-431d-89ff-77b54078c513,2636,,,"[50.7, 59.8]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,143,Racing Santander,1217,"['0dfbe316-9a81-4747-8430-01684a018480', '80afb0f9-81dc-4915-ab51-838fe5529e50']",7,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:07.752,Ball Receipt*,True,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,6c95bfad-17af-4200-8b94-04de8b48aa2c,2640,,,"[53.6, 26.2]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,144,Barcelona,217,['ec8b17e6-3a6e-4157-a4df-a96f32bc9c60'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.695,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,c9b0cd5e-b4a3-40ad-88d6-72ec2ab4f5e0,2643,,,"[48.4, 52.3]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,144,Barcelona,217,['714cb04f-a19a-4e04-b9fc-67cfbeaf3ea8'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:13.946,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,d0dd477f-82d2-462f-8194-2307f9d34f89,2646,,,"[63.5, 77.9]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovani dos Santos Ramírez,5987.0,Right Wing,144,Barcelona,217,['89dd4b74-6474-4b77-9cb0-9a01bd645308'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.858,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,f9308646-84a9-4c14-8c9f-2066cb5e428e,2649,,,"[46.8, 70.5]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,144,Barcelona,217,['de3bbdd0-4ae3-49a5-96d3-e481571d9de9'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:20.161,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,8b7e14cb-02dc-4306-9552-98e2fa1d6812,2652,,,"[39.8, 58.8]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,144,Barcelona,217,['1d896b87-25c1-45ac-bbd0-8b1fc2a3fdc3'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.373,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,b9556013-baea-425b-9f4e-af0b2564690e,2655,,,"[42.6, 9.6]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,144,Barcelona,217,['a4309c41-5207-431d-9b41-4e4022a6f256'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:25.860,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,b1b9019b-e3d5-4b9d-a7a7-c97f21829751,2658,,,"[59.6, 17.3]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,144,Barcelona,217,['318a4bda-0517-473b-a7cc-04f9a2d9d5d7'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.482,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,10a50c89-ed70-4930-930e-7b4e82b2e265,2661,,,"[86.5, 30.0]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Wing,144,Barcelona,217,['04d961c5-5bf7-46f1-a259-f1db223bf3c2'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:31.829,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,f054c11d-7e13-43ed-bf69-35e2dff94a7c,2666,,,"[20.8, 23.2]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,César González Navas,26044.0,Left Center Back,145,Racing Santander,1217,['da0d3cf5-c0e2-4406-b86b-47d44ad4ee9b'],39,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:39.578,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,d0ae73ac-b594-45e1-9233-d8d67696d0a1,2669,,,"[34.6, 21.2]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gonzalo Colsa Albendea,26073.0,Left Defensive Midfield,145,Racing Santander,1217,['b46b581f-2902-4475-a266-cbefe704508c'],41,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:41.206,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,c530ac1e-332f-4f3b-b066-f6724b1d449b,2672,,,"[28.2, 12.8]",69173,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Fernández Gutiérrez,26069.0,Left Back,145,Racing Santander,1217,['c07eb67d-6d4f-4abf-8179-7b381e41608e'],43,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:18:43.049,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,1c7a15bd-1e45-41e1-8e6b-2a2bedb26d76,2683,,,"[67.6, 7.2]",69173,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,148,Barcelona,217,['24d1da34-9d82-459b-80a3-d8136e34801b'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:27.716,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,15465a21-b961-44b6-be83-258e4f8a4ebc,2686,,,"[79.0, 5.0]",69173,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,148,Barcelona,217,['29e6c81a-78dd-4ff5-bd09-446fc0378255'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:28.515,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a77f4505-1e8d-44ad-ae9f-967e660cabe0,2690,,,"[85.1, 5.8]",69173,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Wing,148,Barcelona,217,['eb587a0e-4663-445d-a806-8cd727e85b56'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:29.471,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,e2ad1e91-b4db-47b3-91fa-a2b65b9384f1,2702,,,"[64.6, 71.5]",69173,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mohamed Gasana Tchité,26490.0,Right Center Forward,149,Racing Santander,1217,['8253867c-68be-43ff-b51a-90e88c64baa5'],40,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:19:40.304,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,e62bc8f3-ff8f-4dea-8393-b529aad62d7b,2707,,,"[64.2, 66.0]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,150,Racing Santander,1217,['3db2097b-073b-430e-9bb2-d1da62de003f'],2,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:02.902,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,6d2231f3-394f-4ca8-be9a-fbfe07a00d70,2709,,,"[62.5, 76.7]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergio Sánchez Ortega,6904.0,Right Back,150,Racing Santander,1217,['a2be1ebb-a72b-4dfb-98ca-cb584b51236c'],3,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:03.629,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,5d2df870-3d36-4565-b6b0-13aab378a9a1,2711,,,"[87.1, 63.7]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Álvarez Nuñez,26487.0,Left Center Forward,150,Racing Santander,1217,['5c460954-1627-4a8f-aa2c-614cc8f19827'],5,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:05.186,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,ef6da845-2841-42a8-af2f-95d365faef2a,2714,,,"[78.3, 67.5]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge López Montaña,26025.0,Right Midfield,150,Racing Santander,1217,['7e2c92e1-fb9d-4631-8cc4-28ab3f640907'],6,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:06.010,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,c1520884-a523-4484-a8a9-18e106c5b662,2718,,,"[102.3, 57.9]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Pablo Álvarez Nuñez,26487.0,Left Center Forward,150,Racing Santander,1217,['29128e5e-4bea-49b6-911c-75c75425ae06'],9,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:09.090,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,df7a895f-8d0f-4fee-a28f-1fb3e2ed7458,2724,,,"[30.2, 16.8]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,150,Racing Santander,1217,['a06ba595-112d-4f3f-9ae8-7303488b4963'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:12.210,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,8638e080-4156-485b-9bc4-8c6ce90154fe,2730,,,"[83.8, 40.4]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi López Felpeto,25958.0,Left Midfield,150,Racing Santander,1217,['81711519-69f2-4b02-929e-b0abeaf0d682'],17,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:17.483,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,17a96175-95c8-4324-b780-98741bc81e74,2733,,,"[62.0, 37.2]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aldo Pedro Duscher,26489.0,Right Defensive Midfield,150,Racing Santander,1217,['46baa882-77a9-47f5-91ee-8317d21259fc'],18,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:18.707,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,73191a32-7f0a-471f-8ceb-e31aacb6b863,2736,,,"[55.7, 33.8]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,César González Navas,26044.0,Left Center Back,150,Racing Santander,1217,['e41d93dc-d5a9-4a2e-805d-1278f465b65b'],20,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:20.438,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,1bb117d3-fc5b-4796-9113-ec5224f253c2,2739,,,"[59.7, 38.4]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jordi López Felpeto,25958.0,Left Midfield,150,Racing Santander,1217,['0f767105-f070-4510-8b74-ba70dc3aa9c3'],21,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:21.185,Ball Receipt*,,2007/2008
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,a8f21040-1f05-47dd-a16f-2a5a842deae5,2742,,,"[99.7, 26.9]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mohamed Gasana Tchité,26490.0,Right Center Forward,150,Racing Santander,1217,['e4441cb9-bdc4-4915-a732-f02fdf95d9a5'],25,,,,,,,,,,,,,,,,,,Racing Santander,1217,00:20:25.407,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,171d3160-46f5-479f-a6ac-dbba38febe2d,2745,,,"[36.3, 69.3]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,151,Barcelona,217,['da5d81bf-0db9-462d-b403-e6e62c70d8a9'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:53.742,Ball Receipt*,,2007/2008
,,,,,,,,,,,,,,,,,,,,,,,,1e2d80f8-1612-4158-af87-00a095c59b2c,2747,,,"[42.5, 46.0]",69173,65,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,151,Barcelona,217,['3029dde6-02b1-45fe-b8f7-d2ea882e82a1'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:55.337,Ball Receipt*,,2007/2008
