50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,0.915579,,,,,,,,,,,,,,,ca9d93ce-052d-4c86-9761-212b11259788,116,,"[76.4, 64.7]",70303,1,,,,,-1.8980414,,Right Foot,,,,"[72.7, 53.8]",Ground Pass,,11.510864,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['394ce51d-29e3-4589-a9ed-7eb8d0fc4eb3'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.460,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.696316,,,,,,,,,,,,,,,e389fa27-ad4c-48f7-9d13-4c62d3a305cc,120,,"[70.1, 52.0]",70303,1,,,,,-1.9311543,,Right Foot,,,,"[64.9, 38.2]",Ground Pass,,14.747203,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['6538b299-64d3-42d0-b940-2eb678cb550f'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:01:45.036,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.819247,,,,,,,,,,,,,,,3add73a8-45c6-415a-ae5d-9c8a032480fe,123,,"[70.7, 31.7]",70303,1,,,,,-1.4324454,,Right Foot,,,,"[74.0, 8.0]",Ground Pass,,23.928644,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,6,Barcelona,217,['ddd9e842-0b95-4d2a-8746-9dc8daac2696'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.597,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.34017,,,,,,,,,,,,,,,7d85f37d-4091-4b7c-a25a-b997d29d0b27,126,,"[75.3, 8.0]",70303,1,,,,,-0.5293963,,Left Foot,,,,"[84.7, 2.5]",Low Pass,,10.890821,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['9462c684-96db-4260-9d12-cc9862200a80'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.574,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.196245,,,,,,,,,,,,,,,0bfee2ce-24c6-4701-91d0-15fa4f339b09,132,,"[74.6, 0.1]",70303,2,,True,,,0.4997493,,,,,,"[92.0, 9.6]",Low Pass,,19.82448,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['55b0bb31-7dfc-412c-a8db-12fd32665e51'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.656,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.1112,,,,,,,,,,,,,,,e1e762b8-b055-4282-9cc2-84306e0f5e48,134,,"[90.4, 12.2]",70303,2,,,,,2.1036403,,Right Foot,,,,"[85.8, 20.0]",Ground Pass,,9.055386,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,7,Barcelona,217,"['da602942-f8a5-4606-9c14-6a7af028fee2', 'eb64c689-d46c-4841-b421-cb2b9c55c1c9']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.348,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.210752,,,,,,,,,,,,,,,da602942-f8a5-4606-9c14-6a7af028fee2,136,,"[34.3, 60.1]",70303,2,,,,,0.37734848,,Right Foot,,,,"[50.7, 66.6]",Ground Pass,,17.641146,,,,Mario Mandžukić,5472.0,,,,,Recovery,1,From Throw In,Tiago Cardoso Mendes,20669.0,Left Defensive Midfield,7,Barcelona,217,"['607b0ad0-1320-47e7-bf1f-d1f3c0d0dd1a', 'e1e762b8-b055-4282-9cc2-84306e0f5e48']",4,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:04.459,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.5305,,,,,,,,,,,,,,,dda0bc2c-a969-4613-a60b-1e210eb2036f,140,,"[51.0, 66.1]",70303,2,,,,,-2.1305933,,Right Foot,,,,"[46.3, 58.6]",Ground Pass,,8.850988,,Incomplete,,Antoine Griezmann,5487.0,,,,,,1,From Throw In,Mario Mandžukić,5472.0,Center Forward,7,Barcelona,217,"['bc9412e5-1565-469a-a63e-18225335ea83', 'fcad6960-8dda-4974-a9fb-2acc868d4128']",5,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:02:05.908,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.876541,,,,,,,,,,,,,,,bc9412e5-1565-469a-a63e-18225335ea83,142,,"[73.8, 21.5]",70303,2,,,,,-2.8984973,,Left Foot,,,,"[61.3, 18.4]",Ground Pass,,12.878665,,,,Javier Alejandro Mascherano,5506.0,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['47449b61-f84c-4b0b-97fd-fafbd8582e81', 'dda0bc2c-a969-4613-a60b-1e210eb2036f']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.439,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.36594,,,,,,,,,,,,,,,dbe13a17-bf38-406b-b083-d02d64a0c018,146,,"[54.3, 19.2]",70303,2,,,,,2.446162,,Right Foot,,,,"[25.9, 42.9]",Ground Pass,,36.989864,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['c2f818f0-50b2-4694-bc88-bdbe0afff043'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.514,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.60437,,,,,,,,,,,,,,,f7d55f65-8c10-4f76-8c9c-681a6ffc974c,149,,"[28.5, 42.9]",70303,2,,,,,-1.0461831,,Right Foot,,,,"[41.0, 21.3]",Ground Pass,,24.956161,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,['c2969e02-d9cc-41e3-90b4-d77da0ff5202'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.161,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.190882,,,,,,,,,,,,,,,5ae03593-7a49-4fb8-b34a-457f5682d336,152,,"[41.8, 21.3]",70303,2,,,,,-0.25275457,,Left Foot,,,,"[56.9, 17.4]",Ground Pass,,15.595512,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['8f846abf-6fe6-4fcd-8dd7-73dcd4acf2fc'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:02:15.018,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.259755,,,,,,,,,,,,,,,558e5ab6-118c-4cd9-a113-38ae8b80425d,156,,"[56.6, 21.0]",70303,2,,,,,3.119374,,Right Foot,,,,"[43.1, 21.3]",Ground Pass,,13.503333,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['a257cb89-83c5-4a05-a62f-15d69a474810', 'a621c60c-4c81-43a7-8379-24ac41334c6c']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.481,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.548376,,,,,,,,,,,,,,,03ddfee8-7341-41b1-b1aa-54983d34e7c9,159,,"[43.1, 21.3]",70303,2,,,,,-0.5667292,,Right Foot,,,,"[71.7, 3.1]",Ground Pass,,33.899853,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['5e040a88-7eb1-464c-9f5f-fd0f15d9bf02'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.959,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.6317,,,,,,,,,,,,,,,5159b35f-dca7-4055-9905-810d596250ae,162,,"[72.7, 3.1]",70303,2,,,,,0.6539295,,Left Foot,,,,"[100.1, 24.1]",Ground Pass,,34.521877,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,"['05393ff3-538e-4829-8e5a-28ca96e480ae', 'b372a2f0-c2ca-4cfc-b681-0ea52e953f3e']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:02:22.616,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.8273,,,,,,,,,,,,,,,5eb7fa44-151f-49e4-bde8-300f4bab735c,165,,"[97.5, 0.1]",70303,2,,,,,0.49988553,,,,,,"[110.5, 7.2]",Low Pass,,14.812494,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,"['4ea913e3-6271-44b9-b690-61cc94263607', '897be038-bebf-4492-99f5-add18ddd3977']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.191,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.547442,,,,,,,,,,,,,,,b89882bf-6047-4910-84fa-c50709badd07,168,,"[101.6, 0.1]",70303,2,,,,,0.6669082,,,,,,"[106.3, 3.8]",Low Pass,,5.9816384,,,,Neymar da Silva Santos Junior,4320.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['2f02a7cb-bc92-4f42-9e7d-c365922fdda9'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.914,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.3455,,,,,,,,,,,,,,,9df4cd69-4305-48de-b63a-4df16b37064e,172,,"[106.3, 4.4]",70303,2,,,,,0.43662715,,Left Foot,,,,"[112.3, 7.2]",High Pass,,6.621178,,Incomplete,,,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,['52532da9-8c44-43ff-b7a4-735d44a6c502'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.375,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.3698,,,,,,,,,,,,,,,4d13b592-a02e-4846-8e18-e5725b5ff39c,174,,"[120.0, 0.1]",70303,3,,,,,1.8844825,,Right Foot,,,,"[107.9, 37.4]",High Pass,True,39.213516,,Unknown,,,,,,Inswinging,,Corner,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,10,Barcelona,217,,12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.650,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,3.4897,,,,,,,,,,,,,,,20b7bf22-631b-4bcc-987b-09ac2d3d5e39,177,,"[16.1, 38.6]",70303,3,,,,,0.69084305,,Right Foot,,,,"[61.7, 76.3]",High Pass,,59.16629,,Incomplete,,Arda Turan,11094.0,,,,,Free Kick,1,From Free Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,11,Atlético Madrid,212,"['d0b6c230-52c6-492d-844c-b950956a4208', 'fe7c402a-2758-4be5-a4c0-29e6e06c02d4']",41,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:41.365,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.939438,,,,,,,,,,,,,,,fe7c402a-2758-4be5-a4c0-29e6e06c02d4,179,,"[58.4, 3.8]",70303,3,,,,,0.047583103,,Head,,,,"[92.0, 5.4]",High Pass,,33.638073,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,11,Atlético Madrid,212,"['20b7bf22-631b-4bcc-987b-09ac2d3d5e39', '607a7f3f-7578-4a1d-a27e-1bbb039c4318']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.855,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.5115,,,,,,,,,,,,,,,e2101504-4c29-49d7-ba01-1255c991d9a6,188,,"[118.8, 11.4]",70303,3,,,,,2.1496584,,Left Foot,,True,,"[110.5, 24.1]",Ground Pass,,15.171684,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,11,Atlético Madrid,212,"['084dea1d-6822-40cb-8eee-2f7b4279f95a', 'bb13b5ea-7e79-4d43-b217-583680a95da5']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.944,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.7632,,,,,,,,,,,,,,,230c128a-abf1-42ca-b2e1-74afc3d4f592,193,,"[9.6, 45.8]",70303,4,,True,,,0.44237423,,Drop Kick,,,,"[72.3, 75.5]",High Pass,,69.378525,,Incomplete,,Arda Turan,11094.0,,,,,,1,From Free Kick,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,11,Atlético Madrid,212,"['113de536-40b4-447b-ad93-73b3331e09c4', '14d6ba70-c03a-4145-9218-8db9ea05538f']",9,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:09.592,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.271431,,,,,,,,,,,,,,,14d6ba70-c03a-4145-9218-8db9ea05538f,196,,"[47.8, 4.6]",70303,4,,,,True,0.04275468,,,,,,"[66.5, 5.4]",High Pass,,18.717104,,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,12,Barcelona,217,"['230c128a-abf1-42ca-b2e1-74afc3d4f592', '47561bcb-df87-46a0-be28-430a4054fd6a', 'da9ba6f4-35b4-40d3-8140-4e11de1f976b']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.355,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.4609,,,,,,,,,,,,,,,edcd7681-2dd3-490f-9287-d38b1e43e8e6,200,,"[62.3, 4.6]",70303,4,,,,,1.6393163,,Right Foot,,,,"[61.6, 14.8]",Low Pass,,10.223991,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,12,Barcelona,217,['f683dd61-e9ed-4fc7-97de-36c2aea1276a'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.062,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.5483,,,,,,,,,,,,,,,ced01f3d-4dc9-4996-8f01-b7a2527f7864,203,,"[61.6, 16.1]",70303,4,,,,,-0.5123895,,Right Foot,,,,"[79.2, 6.2]",Low Pass,,20.193316,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,12,Barcelona,217,"['3d8274df-bf61-4def-a63a-3ff062f69a2b', 'a90366d4-5f30-4179-8c92-a5c24e28eb7d']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.563,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.7034,,,,,,,,,,,,,,,3d8274df-bf61-4def-a63a-3ff062f69a2b,205,,"[40.9, 73.9]",70303,4,,,,,0.066568166,,Other,,,,"[48.4, 74.4]",Low Pass,,7.5166483,,,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,Regular Play,José María Giménez de Vargas,5259.0,Right Center Back,12,Barcelona,217,"['8d2492d6-26b9-4748-b326-69c6ebed1d7f', 'ced01f3d-4dc9-4996-8f01-b7a2527f7864']",18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:18.111,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.5327,,,,,,,,,,,,,,,7836994e-74dc-44e4-aa81-a146c559ee80,209,,"[47.9, 73.1]",70303,4,,,,,-0.9194727,,Left Foot,,,,"[57.2, 60.9]",High Pass,,15.340469,,Incomplete,,Arda Turan,11094.0,,,,,,1,Regular Play,Juan Francisco Torres Belén,6375.0,Right Back,12,Barcelona,217,"['2b9be083-1ff9-4deb-9602-ca659639e4a5', '575416b1-9019-4484-8d18-80c0192fa2eb', '877cf786-a6a3-4d5b-8d68-088620a4de1b']",18,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:18.965,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.4237,,,,,,,,,,,,,,,2b9be083-1ff9-4deb-9602-ca659639e4a5,212,,"[62.9, 19.2]",70303,4,,,,,-0.9272952,,Right Foot,,,,"[66.8, 14.0]",Ground Pass,,6.5,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,"['2af28c45-71b9-478c-967e-c7f17e18686a', '7836994e-74dc-44e4-aa81-a146c559ee80']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.498,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6084,,,,,,,,,,,,,,,9e9fcd49-d18c-4868-bcca-006454195a0d,216,,"[58.8, 64.3]",70303,4,,,,,2.0560234,,Head,,,,"[55.9, 69.8]",Low Pass,,6.2177167,,,,Gabriel Fernández Arenas,6384.0,,,,,Recovery,1,Regular Play,Arda Turan,11094.0,Right Midfield,13,Atlético Madrid,212,['8a17a4f8-4ff6-451d-b209-32d343cadb90'],21,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:21.750,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.313026,,,,,,,,,,,,,,,89c38e7b-eec5-4293-a106-a908fcef15ea,220,,"[54.6, 75.7]",70303,4,,,,,0.0,,Right Foot,,,,"[55.9, 75.7]",Ground Pass,,1.3,,Incomplete,,,,,,,,,1,Regular Play,Gabriel Fernández Arenas,6384.0,Right Defensive Midfield,13,Atlético Madrid,212,['b4ee1158-0187-46fb-aba5-8caa30db2b04'],25,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:25.388,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,bb66cf99-65f3-4b20-92a1-f0ddf0c0692f,223,,"[66.6, 80.0]",70303,4,,,,,-1.5342273,,,,,,"[66.9, 71.8]",Low Pass,,8.205486,,,,Arda Turan,11094.0,,,,,Throw-in,1,From Throw In,Juan Francisco Torres Belén,6375.0,Right Back,14,Atlético Madrid,212,"['177d064c-8281-4790-aa44-30237aa54b1c', '9db15e21-b31f-4e0e-a3a4-a4ca4986f4f4']",42,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:42.575,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,0.3072,,,,,,,,,,,,,,,c8722be4-d5ba-4857-b0d7-fe9c3f1cd39c,226,,"[68.2, 77.0]",70303,4,,,,,2.8357139,,Left Foot,,,,"[66.3, 77.6]",Ground Pass,,1.9924859,,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,,1,From Throw In,Arda Turan,11094.0,Right Midfield,14,Atlético Madrid,212,"['8313f116-71b7-4c9d-80d0-89f09510d6cb', 'c446efa3-1bcc-42a7-9b02-051c2f8db799']",45,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:04:45.455,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.452441,,,,,,,,,,,,,,,bc02a2bd-a467-4d9d-8801-b30f7a33c7f9,233,,"[65.2, 0.1]",70303,4,,,,,2.3773394,,,,,,"[48.3, 16.3]",Low Pass,,23.410467,,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,16,Barcelona,217,['fb29b8be-2233-4ee5-8310-b0101858c824'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.166,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.708907,,,,,,,,,,,,,,,aff3628b-1df3-4291-a984-34dc991c9e10,236,,"[44.7, 16.1]",70303,4,,,,,1.608679,,Right Foot,,,,"[43.4, 50.4]",Ground Pass,,34.324627,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,16,Barcelona,217,['a98b5fca-b7d0-498e-a804-c9be3d3756bc'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.947,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.336014,,,,,,,,,,,,,,,96cd2bcc-d51a-4c48-bdbd-a4a230147c1d,239,,"[46.7, 40.8]",70303,5,,,,,-1.380808,,Right Foot,,,,"[51.2, 17.4]",Ground Pass,,23.828764,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,16,Barcelona,217,['a509c467-8165-4a17-b2ea-703687413f6d'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.687,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,2.029617,,,,,,,,,,,,,,,4c17a927-9c45-4eb0-8c0a-cf592cf28c97,242,,"[55.8, 22.8]",70303,5,,,,,1.3591386,,Right Foot,,,,"[66.2, 71.2]",Ground Pass,,49.504745,,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,16,Barcelona,217,['d97d042b-1f0c-4296-8d0a-c1157558e859'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.410,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.90961,,,,,,,,,,,,,,,d4531810-61fe-4778-9ae7-70a3a03390de,245,,"[68.3, 64.2]",70303,5,,,,,0.57637525,,Right Foot,,,,"[86.3, 75.9]",Ground Pass,,21.46835,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['f8e395e3-52aa-4d52-b51f-fc7f0f627fde'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.731,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.89357,,,,,,,,,,,,,,,982290f1-6b67-4ec7-a317-b7ddd7570f07,249,,"[85.0, 74.3]",70303,5,,,,,-2.2125368,,Left Foot,,,,"[78.2, 65.2]",Ground Pass,,11.360018,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,16,Barcelona,217,"['a8c9bec5-33f9-4156-b28f-ec5fdec1cf79', 'fda310f0-0d6f-45ec-a8dc-f8cea3d06128']",13,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.688,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,1.801877,,,,,,,,,,,,,,,f6550adb-9ade-4aa0-80bd-c71785144b85,252,,"[78.2, 65.2]",70303,5,,,,,-2.4676192,,Right Foot,,,,"[62.3, 52.5]",Ground Pass,,20.349447,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['09f9c5ff-8096-411f-bd7c-7b72496622e4'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.794,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.966288,,,,,,,,,,,,,,,7efe7306-bd51-4f7a-a05c-493cd8ab2291,255,,"[62.3, 52.0]",70303,5,,,,,-1.3870727,,Right Foot,,,,"[69.9, 11.1]",Ground Pass,,41.60012,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,16,Barcelona,217,['596cee31-2bb9-4baa-930a-c42cb55b9a1c'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.666,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.192069,,,,,,,,,,,,,,,afb605fe-2f4c-4e6d-b053-cf2b2a1531ce,258,,"[76.6, 10.3]",70303,5,,,,,-0.41507474,,Left Foot,,,,"[88.4, 5.1]",Ground Pass,,12.89496,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,16,Barcelona,217,['7c072659-2922-477d-b4c3-1cfdf430e6b1'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:05:22.558,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.6883,,,,,,,,,,,,,,,7cb1b68f-9c38-488c-b417-d64515fb0861,262,,"[86.8, 5.7]",70303,5,,,,,0.98671526,,Right Foot,,,,"[90.7, 11.6]",Ground Pass,,7.072482,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,16,Barcelona,217,"['3824c03c-c217-49d7-a427-0b91a64cbb40', 'a3604913-7936-433a-8245-b7e69414bc34']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.968,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,,2.3377,,,,,,,,,,,,,,,5b549777-1691-476e-a701-41954e58bda7,265,,"[89.1, 12.4]",70303,5,,,,,-3.0486932,,Right Foot,,,,"[73.0, 10.9]",Ground Pass,,16.169725,True,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,"['11984873-c55d-4780-af53-9b28eddfd18b', '4876b0a6-7cbe-423d-8553-dcb167f32219']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.697,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,1.2135,,,,,,,,,,,,,,,11984873-c55d-4780-af53-9b28eddfd18b,267,,"[47.1, 69.2]",70303,5,,,,,-1.6475682,,Right Foot,,,,"[46.6, 62.7]",Ground Pass,,6.519202,,,,Tiago Cardoso Mendes,20669.0,,,,,Recovery,1,From Throw In,Mario Mandžukić,5472.0,Center Forward,16,Barcelona,217,"['5b549777-1691-476e-a701-41954e58bda7', '9d52ae84-eb75-46e9-a778-c0c965965578']",28,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:05:28.034,Pass,,2014/2015
,,,,,,,,,,,,,,,,,,0.746014,,,,,,,,,,,,,,,8c3a4259-bc42-4aff-9ca7-9cfac3f01e58,275,,"[63.9, 25.2]",70303,5,,,,,0.60623765,,Right Foot,,,,"[71.4, 30.4]",Ground Pass,,9.126335,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,16,Barcelona,217,['40f1659a-8931-4c31-a751-1f234eaa3e9e'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:05:31.979,Pass,,2014/2015
