50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,3.419623,,,,,,,,,,,,,c2c004ee-b2e0-4183-9337-1d00434fc12f,114,,"[37.3, 33.7]",9855,1,,,,0.41490576,,Right Foot,,,"[62.5, 44.8]",,Ground Pass,,27.536339,,Incomplete,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Mikel San José Domínguez,6389.0,Right Defensive Midfield,5,Athletic Club,215,"['7a86c1f6-6f89-4729-9aa2-c56462ef7eaa', 'ffae4258-d0ec-4a1c-885a-8d948270aa81']",51,,,,,,,,,,,,,,,,,,Athletic Club,215,00:01:51.242,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.932239,,,,,,,,,,,,,0af11258-cf19-4b7f-986a-cf013f3e3b20,118,,"[57.6, 35.8]",9855,1,,,,2.0888648,,Left Foot,,,"[51.9, 45.8]",,Ground Pass,,11.51043,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['06789e04-0f6d-44b0-be10-5e8262519957'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.273,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.367455,,,,,,,,,,,,,a5d15c04-0315-4540-88fd-9225a95520d3,121,,"[47.8, 46.1]",9855,1,,,,1.2766769,,Right Foot,,,"[55.1, 70.2]",,Ground Pass,,25.181343,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['c37a1bc1-0d24-4b1d-9221-35430f049972'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.910,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.009067,,,,,,,,,,,,,7d2d7193-b6ff-4bf0-9864-a55bd1952ad2,124,,"[55.1, 70.2]",9855,1,,,,0.114876606,,Right Foot,,,"[65.5, 71.4]",,Ground Pass,,10.469002,,,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,6,Barcelona,217,['70f02c42-3821-4551-b089-57d917d94922'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.743,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.299249,,,,,,,,,,,,,cb8b49d6-eed8-4d62-a769-4203d3626ad5,129,,"[51.9, 65.3]",9855,2,,,,-2.0931997,,Left Foot,,,"[40.5, 45.5]",,Ground Pass,,22.847319,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Midfield,6,Barcelona,217,"['c8af29f0-266b-4c1f-890a-909c2c0b4eef', 'e8a6389d-75ea-4039-adfd-6ec0977698f3']",4,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:04.736,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,1.828435,,,,,,,,,,,,,47e82114-ee3a-4fc9-be11-b4223f88b629,132,,"[40.5, 45.5]",9855,2,,,,-1.308337,,Right Foot,,,"[51.3, 5.3]",,Ground Pass,,41.625473,,,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,6,Barcelona,217,['76a7bf6e-f1df-4f05-b5e9-8960bdfcf884'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.270,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.773998,,,,,,,,,,,,,3755fbb6-5a7e-49ed-be8a-4af49d2b1acc,135,,"[51.3, 5.3]",9855,2,,,,0.59901536,,Left Foot,,,"[61.7, 12.4]",,Ground Pass,,12.592458,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['c75bd0e3-7650-405f-94b3-d206dd591a19'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:10.848,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.824633,,,,,,,,,,,,,df918e03-1b38-4e3b-aabc-7b60b91bd92b,138,,"[61.7, 12.4]",9855,2,,,,3.075898,,Right Foot,,,"[54.1, 12.9]",,Ground Pass,,7.61643,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Midfield,6,Barcelona,217,['63b8d23f-67b4-48bf-8cf1-32ea21403ebf'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.025,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.275298,,,,,,,,,,,,,5540cace-7b26-4d36-aa50-af64124f4827,141,,"[54.1, 12.9]",9855,2,,,,1.3616366,,Left Foot,,,"[58.6, 34.1]",,Ground Pass,,21.672333,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,['57dccc51-1751-4b05-9ead-38c3ed831d02'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:13.385,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.998351,,,,,,,,,,,,,567a4bac-8277-4071-9d2b-9daeda022ecf,144,,"[58.9, 24.9]",9855,2,,,,-2.5884411,,Right Foot,,,"[44.0, 15.7]",,Ground Pass,,17.511425,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,6,Barcelona,217,['f675d19b-d5bd-44d6-8f68-531f6b051fd9'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:16.573,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.518322,,,,,,,,,,,,,9979fa5c-c6f7-41e9-af79-22d416d07c72,147,,"[45.4, 17.0]",9855,2,,,,1.4217819,,Left Foot,,,"[51.3, 56.3]",,Ground Pass,,39.740406,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,['5d1f4967-7192-4840-8bf5-fe1ccf3ae1dd'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:18.442,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.87824,,,,,,,,,,,,,0432ce3a-0a7e-4a36-ad68-aeeb8cc1cedd,150,,"[62.4, 57.5]",9855,2,,,,-1.2525793,,Right Foot,,,"[65.2, 49.0]",,Ground Pass,,8.949302,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['6dc8c7d7-7467-40cc-ba19-f17a9152a30e'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:23.978,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.836679,,,,,,,,,,,,,d35d5a8a-d14f-4116-a98e-dd9f273f97fd,153,,"[64.4, 47.2]",9855,2,,,,-2.953621,,Right Foot,,,"[46.0, 43.7]",,Ground Pass,,18.729923,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,"['5d4137e6-f8b2-4dc9-a1b9-89ba582db87f', '6a8e5d0f-969d-45e6-951c-4bb1ba1966cb']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.856,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,0.890612,,,,,,,,,,,,,32abc576-60e1-4e83-9e07-190641d3a52c,156,,"[46.0, 43.7]",9855,2,,,,-0.18311082,,Right Foot,,,"[56.8, 41.7]",,Ground Pass,,10.983624,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,6,Barcelona,217,['0b719c3a-a54a-4a7e-853c-f1f632ba4144'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.403,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.735095,,,,,,,,,,,,,5f28606f-6a33-444e-bc52-efa9119475d0,160,,"[57.1, 42.0]",9855,2,,,,3.1175973,,Left Foot,,,"[44.6, 42.3]",,Ground Pass,,12.503599,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,6,Barcelona,217,['7d98a821-5c2c-492c-b633-426780ab6d66'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:31.514,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.649111,,,,,,,,,,,,,2c7d7284-e26a-405a-b97b-641b82a49f59,163,,"[44.6, 42.3]",9855,2,,,,-1.6212949,,Right Foot,,,"[43.2, 14.6]",,Ground Pass,,27.735357,,,,Samuel Yves Umtiti,5492.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,6,Barcelona,217,['0af68022-d122-484c-acf0-6d131303426c'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:33.212,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,4.804973,,,,,,,,,,,,,837c22db-ad01-406b-aa23-9e96ae2f2052,167,,"[58.6, 3.2]",9855,2,,,,0.3259478,,Left Foot,,,"[115.7, 22.5]",,High Pass,,60.273544,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Samuel Yves Umtiti,5492.0,Left Center Back,6,Barcelona,217,"['83539482-03b6-46c2-9854-387c56906896', '8cfb6557-4ed2-4dce-9a09-aecab0658716', 'f019a36a-20a0-4602-99d4-712b5dd0ef25']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.472,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,1.726996,,,,,,,,,,,,,d21891fe-9c83-4e57-a029-ae02b33cdd36,171,,"[13.7, 45.7]",9855,2,,,,-1.3983955,,Right Foot,,,"[17.2, 25.6]",,Ground Pass,,20.40245,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,Regular Play,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,7,Athletic Club,215,['71007635-339b-4d12-be5b-9ac5b687f880'],49,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:49.123,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,2.500515,,,,,,,,,,,,,6f7ded95-f1ee-49f7-a7f8-ef7be3c074a1,173,,"[17.2, 25.6]",9855,2,,,,2.205823,,Left Foot,,,"[7.4, 38.9]",,Ground Pass,,16.520594,,,,Kepa Arrizabalaga Revuelta,6395.0,,,,,,1,Regular Play,Íñigo Martínez Berridi,6665.0,Left Center Back,7,Athletic Club,215,['4a577e84-6e2b-4946-99ea-5acacd2fe50d'],50,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:50.850,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,3.121904,,,,,,,,,,,,,af80dafc-ceb7-4383-bba7-8f40f2892225,176,,"[7.7, 42.2]",9855,2,,,,0.07755375,,Right Foot,,,"[56.6, 46.0]",,High Pass,,49.047424,,Incomplete,,,,,,,,,1,Regular Play,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,7,Athletic Club,215,"['a2232c5c-4678-4b82-aebe-359a67c2e3c7', 'd812d29a-27a8-4fb0-859c-7ce5577bc9a6']",53,,,,,,,,,,,,,,,,,,Athletic Club,215,00:02:53.350,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,1.869064,,,,,,,,,,,,,d812d29a-27a8-4fb0-859c-7ce5577bc9a6,177,,"[63.5, 34.1]",9855,2,,,,0.42939976,,Head,,,"[82.5, 42.8]",,High Pass,,20.89713,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,Regular Play,Ivan Rakitić,5470.0,Left Defensive Midfield,8,Barcelona,217,"['2d460ba0-48ef-44d9-8f14-d606c22d24ea', 'af80dafc-ceb7-4383-bba7-8f40f2892225']",56,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.472,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.894539,,,,,,,,,,,,,923fd730-89ab-461d-b1cf-2f2f034b231d,179,,"[82.5, 42.8]",9855,2,,,,-1.2444375,,Head,,,"[86.9, 29.8]",,Low Pass,,13.724431,,,,Francisco Alcácer García,6402.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Center Forward,8,Barcelona,217,['f841ef62-2ccf-41d4-a2ef-a47c8c4fa255'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:58.341,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.415747,,,,,,,,,,,,,cf574509-7765-4e5f-9ef2-e252ab270534,193,,"[120.0, 0.1]",9855,4,,,,1.8143309,,Right Foot,,,"[111.9, 32.7]",,High Pass,True,33.59122,,Incomplete,,,,,,Inswinging,,Corner,1,From Corner,Philippe Coutinho Correia,3501.0,Left Midfield,10,Barcelona,217,['d4cef243-b35c-43d4-9f47-0036efbd16b5'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.885,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,2.179701,,,,,,,,,,,,,f707bf64-4472-4279-bd17-27e743d6545f,207,,"[54.1, 4.5]",9855,4,,,,2.0278106,,Left Foot,,,"[42.2, 28.7]",,Ground Pass,,26.967573,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['632dcc74-981b-4c5d-8c70-4e596b5105f6'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.575,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.698668,,,,,,,,,,,,,9008f0d1-0e03-40c9-ae74-afa8e5d6167b,211,,"[43.4, 38.2]",9855,4,,,,0.5951593,,Right Foot,,,"[78.7, 62.1]",,High Pass,,42.629803,,Incomplete,,Ousmane Dembélé,5477.0,,,,,,1,From Corner,Sergi Roberto Carnicer,6379.0,Right Back,10,Barcelona,217,"['54feb783-5cbe-458a-a523-ce607987e4ff', 'c1378809-f2c2-451c-bc39-60e6c2a95e58', 'cd39f493-ae6f-4d76-b571-9a84e4405b7f']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.952,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,1.827568,,,,,,,,,,,,,cd39f493-ae6f-4d76-b571-9a84e4405b7f,213,,"[41.4, 18.0]",9855,4,,,,-0.03313704,,Head,,,"[59.5, 17.4]",,Low Pass,,18.109941,,,,Íñigo Lekue Martínez,6392.0,,,,,Recovery,1,From Counter,Enric Saborit Teixidor,6660.0,Left Back,11,Athletic Club,215,"['85457d2a-2b11-4290-89c6-4479301d4b12', '9008f0d1-0e03-40c9-ae74-afa8e5d6167b']",43,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:43.651,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.861015,,,,,,,,,,,,,353c4093-8274-445d-89b9-3e211554fadf,216,,"[59.5, 17.4]",9855,4,,,,-0.40141353,,Right Foot,,,"[73.4, 11.5]",,Ground Pass,,15.100331,,,,Raúl García Escudero,6391.0,,,,,,1,From Counter,Íñigo Lekue Martínez,6392.0,Left Midfield,11,Athletic Club,215,['13377bcf-f9a6-4f48-9b7e-9a40aabc917c'],45,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:45.984,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.165746,,,,,,,,,,,,,2a3563f4-9ee7-4743-aa1e-36b12b705b81,219,,"[74.4, 11.5]",9855,4,,,,0.66813046,,Right Foot,,,"[94.8, 27.6]",,High Pass,,25.987883,,Incomplete,,Sabin Merino Zuloaga,6666.0,,,,,,1,From Counter,Raúl García Escudero,6391.0,Right Center Forward,11,Athletic Club,215,"['89103168-375b-4b3e-aff7-fecbaaca84bb', 'e369a16f-ee13-40c8-a02c-aa1ad0e5b698']",47,,,,,,,,,,,,,,,,,,Athletic Club,215,00:04:47.890,Pass,,2017/2018
,,,,,,,,,,,,,True,,,,,,2.639529,,,,,,,,,,,,,e369a16f-ee13-40c8-a02c-aa1ad0e5b698,221,,"[25.3, 52.5]",9855,4,,,,1.7433742,,Right Foot,,,"[21.5, 74.3]",,Low Pass,,22.128714,,,,Sergi Roberto Carnicer,6379.0,,,,,Interception,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['2a3563f4-9ee7-4743-aa1e-36b12b705b81', 'd5e5a0b6-7011-401c-9916-fed141d0a02a']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.056,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.231998,,,,,,,,,,,,,39eba945-0a80-44b2-8ce0-71f57dc79e9a,225,,"[7.1, 74.9]",9855,4,,,,-1.8659682,,Left Foot,,,"[2.6, 60.1]",,Ground Pass,,15.469001,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,12,Barcelona,217,['38061c2d-5f43-4531-9630-2aa37104bc82'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.684,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,2.426754,,,,,,,,,,,,,49ea46ff-e449-43c1-96e8-a44c644d4fd1,228,,"[4.1, 60.1]",9855,4,,,,0.6157959,,Right Foot,,,"[31.8, 79.7]",,Ground Pass,,33.93302,,Out,,Ousmane Dembélé,5477.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,12,Barcelona,217,"['9bdae354-6bb9-4fa2-ba08-aec3c30e2f38', 'df82f859-7784-45ea-be97-68ae3ab016e9']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.916,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,2.473226,,,,,,,,,,,,,4731ebdd-28a1-4330-aaf5-7d21ef60eed1,230,,"[87.8, 0.1]",9855,5,True,,,0.26463655,,,,,"[114.0, 7.2]",,Low Pass,,27.144981,,,,Sabin Merino Zuloaga,6666.0,,,,,Throw-in,1,From Throw In,Enric Saborit Teixidor,6660.0,Left Back,13,Athletic Club,215,['30e61542-1a56-45c8-8af9-269c41ff42a1'],6,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:06.131,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.08592,,,,,,,,,,,,,c09a3cc6-0781-45c8-bca8-7f17ba0719a8,234,,"[114.0, 3.4]",9855,5,,,,2.863293,,Right Foot,,,"[111.9, 4.0]",,Ground Pass,,2.184033,,Incomplete,,,,,,,,,1,From Throw In,Sabin Merino Zuloaga,6666.0,Left Center Forward,13,Athletic Club,215,"['03930f93-2445-438b-a39e-28a3ea48a68b', '767983d6-e818-4350-99de-ddb5a0d9445c']",9,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:09.598,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,,,1.64695,,,,,,,,,,,,,ded6ceef-6365-4080-91ff-a06e8eb563d5,236,,"[108.7, 0.1]",9855,5,,,,2.0552742,,,,,"[99.7, 17.2]",,High Pass,,19.32382,,,,Sabin Merino Zuloaga,6666.0,,,,,Throw-in,1,From Throw In,Enric Saborit Teixidor,6660.0,Left Back,14,Athletic Club,215,['9cccdda1-4214-4564-997f-93540d2a82e1'],25,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:25.086,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,2.361697,,,,,,,,,,,,,709951eb-6409-496d-b80a-441607a42db2,240,,"[96.7, 15.3]",9855,5,,,,-2.7483132,,Right Foot,,,"[77.9, 7.5]",,Ground Pass,,20.353868,,,,Mikel San José Domínguez,6389.0,,,,,,1,From Throw In,Sabin Merino Zuloaga,6666.0,Left Center Forward,14,Athletic Club,215,['36e2c1c6-066f-4a60-8ca2-cb9fb9f31cf7'],28,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:28.273,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.965065,,,,,,,,,,,,,fadda3e5-f929-4eb4-a817-b490f09e7a59,242,,"[77.9, 7.5]",9855,5,,,,2.6214359,,Right Foot,,,"[56.6, 19.7]",,Ground Pass,,24.546486,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Throw In,Mikel San José Domínguez,6389.0,Right Defensive Midfield,14,Athletic Club,215,['5f09d567-f004-49cb-a128-98b7958bb405'],30,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:30.635,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.707195,,,,,,,,,,,,,e17f7401-f8d4-4be6-8d52-1eb22717a74e,245,,"[56.6, 19.7]",9855,5,,,,1.8165513,,Left Foot,,,"[49.0, 50.0]",,Ground Pass,,31.238598,,,,Unai Núñez Gestoso,6397.0,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,14,Athletic Club,215,['475f248b-4731-492a-a5ea-03efe0ce386f'],33,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:33.313,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.861086,,,,,,,,,,,,,d97d9419-71ca-417c-aaf9-dc59418375d6,248,,"[49.0, 50.0]",9855,5,,,,-0.39967808,,Right Foot,,,"[60.6, 45.1]",,Ground Pass,,12.592458,,,,Beñat Etxebarria Urkiaga,6396.0,,,,,,1,From Throw In,Unai Núñez Gestoso,6397.0,Right Center Back,14,Athletic Club,215,['e580adf3-37af-422c-a865-8d1909a88abe'],37,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:37.653,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,3.794351,,,,,,,,,,,,,86b37ba5-f848-47af-9b9a-e663a107c7d3,250,,"[60.4, 44.6]",9855,5,,,,-3.0824027,,Left Foot,,,"[19.9, 42.2]",,Ground Pass,,40.57105,,,,Kepa Arrizabalaga Revuelta,6395.0,,,,,,1,From Throw In,Beñat Etxebarria Urkiaga,6396.0,Left Defensive Midfield,14,Athletic Club,215,['dd513c12-d10f-47d3-8333-73097c292bb6'],38,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:38.514,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,2.824254,,,,,,,,,,,,,7b53a84a-f786-4bfb-a352-9184ed0f82c5,252,,"[19.9, 42.2]",9855,5,,,,-1.1930296,,Right Foot,,,"[32.4, 10.7]",,Ground Pass,,33.889526,,,,Íñigo Martínez Berridi,6665.0,,,,,,1,From Throw In,Kepa Arrizabalaga Revuelta,6395.0,Goalkeeper,14,Athletic Club,215,['10e49b20-4a82-48de-b565-997891916e15'],42,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:42.309,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.741238,,,,,,,,,,,,,f79e1f98-bbd5-4210-a030-9bdb4aede5af,255,,"[50.2, 6.6]",9855,5,,,,-0.08522023,,Left Foot,,,"[70.1, 4.9]",,Ground Pass,,19.97248,,,,Enric Saborit Teixidor,6660.0,,,,,,1,From Throw In,Íñigo Martínez Berridi,6665.0,Left Center Back,14,Athletic Club,215,['3a6aba31-ea7a-4288-a148-1417c5e24819'],48,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:48.214,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.770343,,,,,,,,,,,,,1c733846-8f0a-4b32-8eb3-98fa25b4df6f,258,,"[84.2, 5.5]",9855,5,,,,0.9568816,,Left Foot,True,,"[106.4, 37.0]",,High Pass,,38.536865,,Incomplete,,,,,,,,,1,From Throw In,Enric Saborit Teixidor,6660.0,Left Back,14,Athletic Club,215,['2079f5cf-14ce-4ba4-aff9-819878c3923f'],52,,,,,,,,,,,,,,,,,,Athletic Club,215,00:05:52.112,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.320748,,,,,,,,,,,,,abf0bd56-3ad2-4362-b52d-84830effe0c7,260,,"[9.0, 40.9]",9855,5,True,,,0.019009117,,Right Foot,,,"[35.3, 41.4]",,Ground Pass,,26.304752,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,15,Barcelona,217,['de92404d-17ea-422c-b222-74dcc9567f54'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.122,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.133961,,,,,,,,,,,,,cdb5d821-4f16-47f7-90b2-79aa89f09897,262,,"[30.2, 43.7]",9855,6,,,,2.43687,,Right Foot,,,"[17.5, 54.5]",,Ground Pass,,16.671232,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,José Paulo Bezzera Maciel Júnior,5542.0,Right Defensive Midfield,15,Barcelona,217,['0e436115-f579-4043-9892-f5c492be83ff'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.685,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.120095,,,,,,,,,,,,,ed363293-04c8-4f40-8c0e-301f3e2e7698,265,,"[19.3, 53.9]",9855,6,,,,1.0440747,,Right Foot,,,"[30.0, 72.3]",,Ground Pass,,21.284971,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['61bbb180-c86e-4b1c-bd69-6fabfe6c13e5'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:02.889,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,1.389707,,,,,,,,,,,,,ce25b6b0-13da-44c8-9b64-f4d93c60ad94,268,,"[30.7, 72.6]",9855,6,,,,-2.1545913,,Right Foot,,,"[19.8, 56.1]",,Ground Pass,,19.775236,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Keeper,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,['7b0b8f51-a15c-4700-8f0d-64eff16f5599'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:06.350,Pass,,2017/2018
,,,,,,,,,,,,,,,,,,,0.855618,,,,,,,,,,,,,0d88eb6e-dc5b-4930-84fb-f4e937868717,271,,"[19.8, 56.1]",9855,6,,,,-1.3210216,,Right Foot,,,"[24.8, 36.5]",,Ground Pass,,20.227703,,,,Ivan Rakitić,5470.0,,,,,,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['b8e6468d-0f90-4b16-91e8-0ca89f715333'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:08.785,Pass,,2017/2018
