50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.458,,,,,,,,,,,,,,,a5fe7921-ab12-46ef-9306-ee15b2fc4579,135,,,"[74.5, 39.8]",266770,3,,,,-2.8156228,,Head,,,"[67.4, 37.4]",,High Pass,,7.4946647,,,Incomplete,,Víctor Camarasa Ferrando,6659.0,,,,,,1,Regular Play,Víctor Casadesús Castaño,23791.0,Center Forward,8,Levante UD,221,"['01065734-ab23-4d47-b07d-44ec59c37a63', 'dffcdac9-5780-4e61-becb-224000b0506b']",35,,,,,,,,,,,,,,,,,,Levante UD,221,00:03:35.214,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.128843,,,,,,,,,,,,,,,d0a1251c-1c93-4265-ade0-749e6d18cd15,139,,,"[49.9, 46.3]",266770,3,,,,-2.5015044,,Right Foot,,,"[40.5, 39.3]",,Ground Pass,,11.720068,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['9388c248-baa1-4f5a-93f6-73a0a875f249'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:37.888,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8049,,,,,,,,,,,,,,,7daa8926-ac34-461a-a72c-1a80e9968839,142,,,"[42.0, 38.1]",266770,3,,,,-0.50221366,,Left Foot,,,"[54.2, 31.4]",,Ground Pass,,13.918693,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,['1138e91c-8edd-4958-a87a-23098ff7c9f2'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.992,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.9214,,,,,,,,,,,,,,,9598775d-ecf7-4c66-9a4b-aa7110f7622d,146,,,"[54.4, 33.2]",266770,3,,,,2.982241,,Left Foot,,,"[43.2, 35.0]",,Ground Pass,,11.34372,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,"['cf1bd9e7-99b8-46e9-9f55-65dc442a77dd', 'fe345348-73b8-464c-867e-7d2982410570']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.837,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.060207,,,,,,,,,,,,,,,ea8851c8-3919-4e96-bfbd-aab1c3cfd024,148,,,"[43.2, 35.0]",266770,3,,,,0.71991813,,Left Foot,,,"[49.7, 40.7]",,Ground Pass,,8.64523,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,"['20313289-8967-40da-a465-e96466c0dfc9', 'cf1bd9e7-99b8-46e9-9f55-65dc442a77dd']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.758,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.415979,,,,,,,,,,,,,,,225e8ddd-f811-438c-92d5-465bd9cb995c,151,,,"[53.0, 41.6]",266770,3,,,,1.031314,,Right Foot,,,"[62.4, 57.3]",,Ground Pass,,18.298906,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['499472fa-f6e2-4432-889f-f8d4cbb44d38'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.356,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.033389,,,,,,,,,,,,,,,3b4da211-db69-44ba-8d2d-d5f4c360152c,154,,,"[65.2, 75.2]",266770,3,,,,-2.5186837,,Left Foot,,,"[58.1, 70.1]",,Ground Pass,,8.741854,,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,9,Barcelona,217,['62acb99a-e495-40a1-8691-e4540be93b7d'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.486,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.73381,,,,,,,,,,,,,,,532c777f-21df-43ab-9142-e77e8253d79f,157,,,"[58.1, 70.1]",266770,3,,,,-2.0568283,,Right Foot,,,"[46.9, 48.9]",,Ground Pass,,23.976656,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['9150e2c6-d59b-43d7-8c15-bf2369c2e5b1'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.842,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.4632,,,,,,,,,,,,,,,a4006b7f-c7a9-4c31-ae06-bcdb59af467c,160,,,"[48.7, 46.3]",266770,3,,,,-1.6006383,,Right Foot,,,"[47.9, 19.5]",,Ground Pass,,26.811937,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['a7bb52c2-91f9-4ce0-a098-cebc357af50c'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.750,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.685243,,,,,,,,,,,,,,,bf366bb3-28ec-409e-81c5-3692c448a488,163,,,"[47.9, 19.5]",266770,3,,,,-0.73028165,,Left Foot,,,"[63.2, 5.8]",,Ground Pass,,20.537283,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,9,Barcelona,217,['c7b411eb-a6a2-4702-9f5e-e584efe2bbc1'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.294,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.206858,,,,,,,,,,,,,,,4fd25de9-d579-44fc-8eac-ef35c363dfdc,166,,,"[63.6, 8.7]",266770,3,,,,1.218404,,Left Foot,,,"[69.3, 24.2]",,Ground Pass,,16.514841,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['034dd75b-8977-45e6-ac18-d02ee3ba9734'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.075,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.942946,,,,,,,,,,,,,,,fe524d47-216e-4763-8ec0-016b33e971fe,169,,,"[65.9, 26.9]",266770,4,,,,1.9138203,,Right Foot,,,"[62.4, 36.7]",,Ground Pass,,10.406248,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,9,Barcelona,217,['1c4bb4b7-fb3b-4c61-94d5-88ced1c8f603'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.177,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.495601,,,,,,,,,,,,,,,b119620e-46a9-4c47-ae68-0829bb7c6e66,172,,,"[59.9, 38.3]",266770,4,,,,1.7572832,,Right Foot,,,"[56.9, 54.2]",,Ground Pass,,16.180544,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['6d1df4db-f760-49ce-ac4c-246b6ceebb89'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.732,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.345303,,,,,,,,,,,,,,,aac475bf-adf7-4618-b7d8-7cf235b98230,175,,,"[64.0, 54.0]",266770,4,,,,-1.0475788,,Right Foot,,,"[91.4, 6.5]",,High Pass,,54.836212,,,,,Jordi Alba Ramos,5211.0,,True,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['f619214a-06dd-4cd3-80cb-df7274a72d56'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.493,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.088295,,,,,,,,,,,,,,,647de444-e442-4b65-9030-2951bd68bfd3,178,,,"[99.3, 11.4]",266770,4,,,,2.7524338,,Left Foot,,,"[85.4, 17.1]",,Ground Pass,,15.023315,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['a0eab236-53a8-4ef9-afb7-000001e6cba4'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.857,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.449198,,,,,,,,,,,,,,,7124c538-89ec-40b8-b3ee-1c44bc9fabfc,181,,,"[82.8, 21.6]",266770,4,,,,0.30329445,,Right Foot,,,"[110.6, 30.3]",,High Pass,,29.129538,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,Through Ball,True,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,9,Barcelona,217,['c60ce6ee-c1a0-4cd9-a6d8-69af93bbe709'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.900,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.4189,,,,,,,,,,,,,,,d04be943-d4dc-425e-8e76-e4c7ef860871,185,,,"[6.0, 44.0]",266770,4,,,,0.2634472,,Left Foot,,,"[69.4, 61.1]",,High Pass,,65.665596,,,Incomplete,,Víctor Casadesús Castaño,23791.0,,,,,Goal Kick,1,From Goal Kick,Jesús Fernández Collado,27240.0,Goalkeeper,10,Levante UD,221,"['04dbc4fc-08bc-45f6-9565-1f97c6b39b8f', '3e18e4ff-7d67-453c-abdb-1231c45aeec8']",44,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:44.631,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.9209,,,,,,,,,,,,,,,3e18e4ff-7d67-453c-abdb-1231c45aeec8,188,,,"[51.6, 19.9]",266770,4,,,True,-0.17286061,,,,,"[64.2, 17.7]",,High Pass,,12.790622,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Levante UD,221,"['9e6178bc-3bff-44e1-8e0d-40a09eddeedb', 'a6c66e06-11cd-4217-91b2-07e00da34777', 'd04be943-d4dc-425e-8e76-e4c7ef860871', 'd9b04ada-a647-4435-9a87-980a04ae9a5d']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.049,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.8311,,,,,,,,,,,,,,,d9b04ada-a647-4435-9a87-980a04ae9a5d,190,,,"[56.8, 63.3]",266770,4,,,,-0.16605447,,Head,,,"[74.7, 60.3]",,High Pass,,18.149656,,,,,David Barral Torres,26248.0,,,,,Recovery,1,From Goal Kick,Pedro López Muñoz,6787.0,Right Back,10,Levante UD,221,"['3e18e4ff-7d67-453c-abdb-1231c45aeec8', 'c484b24c-1215-45a1-b8cd-ce0cc63cfe05']",48,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:48.970,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.9132,,,,,,,,,,,,,,,de828729-139d-486a-a44d-2198a3f5d14b,192,,,"[74.9, 60.3]",266770,4,,,,2.8610559,,Head,,,"[63.1, 63.7]",,Low Pass,,12.280066,,,,,Víctor Camarasa Ferrando,6659.0,,,,,,1,From Goal Kick,David Barral Torres,26248.0,Left Wing,10,Levante UD,221,['1133fe77-c411-4a12-b123-029a5e06f8f8'],50,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:50.841,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.6472,,,,,,,,,,,,,,,71e4de3a-f169-4747-92d3-8dc756d2488a,196,,,"[61.5, 66.0]",266770,4,,,,0.88546443,,Right Foot,,,"[72.7, 79.7]",,Low Pass,,17.69548,,,Out,,Pedro López Muñoz,6787.0,,,,,,1,From Goal Kick,Víctor Camarasa Ferrando,6659.0,Left Center Midfield,10,Levante UD,221,['c9c31f86-8efa-4a7f-8230-02b4cb0f0c46'],52,,,,,,,,,,,,,,,,,,Levante UD,221,00:04:52.783,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.356671,,,,,,,,,,,,,,,9b324d6c-d080-4a1f-aaad-fbc11d42fab0,198,,,"[49.1, 1.0]",266770,4,True,,,2.9059122,,,,,"[21.2, 7.7]",,Low Pass,,28.693205,,,,,Jérémy Mathieu,10609.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['4bd39ee0-2876-4073-9fc9-bcb1a784785d'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.802,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.876987,,,,,,,,,,,,,,,85f7c2b3-bcbd-4d6c-ba4e-a10312c8e78c,200,,,"[24.8, 15.2]",266770,5,,,,1.329206,,Left Foot,,,"[38.5, 70.8]",,Low Pass,,57.26299,,,,,Daniel Alves da Silva,4324.0,,True,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,11,Barcelona,217,['36fb4188-72f2-4f01-b81d-83d1a8e41659'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.819,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.66552,,,,,,,,,,,,,,,6e082ce1-b4f7-441a-b236-ea5021b472d0,203,,,"[75.0, 76.3]",266770,5,,,,-2.0383966,,Right Foot,,,"[64.8, 56.1]",,Ground Pass,,22.629185,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,11,Barcelona,217,['00c7e326-1ffd-452a-afc6-3f0bf734ca58'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.328,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.952434,,,,,,,,,,,,,,,0c00ec5e-e861-4646-b446-e54ffe4c5a45,206,,,"[64.8, 56.1]",266770,5,,,,-2.044477,,Right Foot,,,"[58.7, 44.2]",,Ground Pass,,13.372359,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['33c4fa88-0c5d-4883-85ed-0eab56b37c4e'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:15.974,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.732809,,,,,,,,,,,,,,,ec55c17d-3a29-4bfd-a5de-b8db8c6b29aa,209,,,"[62.6, 44.8]",266770,5,,,,-0.7571038,,Right Foot,,,"[84.4, 24.2]",,Ground Pass,,29.993332,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['04d44043-7aa9-4269-8ca3-418a00775614'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:18.447,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.7334,,,,,,,,,,,,,,,887d973c-f84d-40eb-b69d-ec3964538fa5,212,,,"[83.8, 23.4]",266770,5,,,,0.14784937,,Right Foot,,,"[93.2, 24.8]",,Ground Pass,,9.503683,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['451e99e9-a512-48c0-9015-e8883b4eb3b4'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.166,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.6948,,,,,,,,,,,,,,,302fc9cf-e513-4e74-a2a0-3f931463dfcc,215,,,"[93.2, 24.8]",266770,5,,,,2.8378582,,Right Foot,,,"[86.5, 26.9]",,Ground Pass,,7.0213957,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['c76af4b0-d8a5-44d7-a6e1-2351716f09ac'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.940,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.777826,,,,,,,,,,,,,,,6ef76001-ac73-47ec-8a38-d14bbf2e9b0e,218,,,"[89.7, 26.5]",266770,5,,,,-0.68112653,,Right Foot,,,"[108.7, 11.1]",,Ground Pass,,24.45731,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,['cc0e0619-325b-47ca-b5dd-e95b5c0392e0'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.635,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.7911,,,,,,,,,,,,,,,84595e42-60b2-44d2-90ca-e3140f87ebde,221,,,"[109.1, 15.6]",266770,5,,,,1.8242208,,Left Foot,,,"[105.5, 29.5]",,Ground Pass,,14.358621,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,"['3e63affb-1e28-4135-bf93-18bbe9b4a8f1', '46c0fbbe-642c-424a-b927-dfc1a62d697e']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:26.315,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.4143,,,,,,,,,,,,,,,7ad3654f-2332-429c-be58-9c341c259f11,227,,,"[30.0, 52.9]",266770,5,,,,2.5829933,,Right Foot,,,"[26.0, 55.4]",,Ground Pass,,4.7169905,,,,,David Barral Torres,26248.0,,,,,,1,Regular Play,José Luis Morales Nogales,6668.0,Right Wing,12,Levante UD,221,['8387c545-63d3-49e3-9e25-d290bd76bccd'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:30.090,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4464,,,,,,,,,,,,,,,4db8e804-74a0-40c5-add6-fbc63dcfe285,230,,,"[26.0, 55.4]",266770,5,,,,-0.9742953,,Right Foot,,,"[37.0, 39.2]",,High Pass,,19.581625,,,,,Papa Kouly Diop,6867.0,,,,,,1,Regular Play,David Barral Torres,26248.0,Left Wing,12,Levante UD,221,['4c7e50a2-b2a1-4a0b-a7e9-1c03a0b418af'],30,,,,,,,,,,,,,,,,,,Levante UD,221,00:05:30.544,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.5709,,,,,,,,,,,,,,,bf741686-f6ee-4ccf-ad55-d29623a3fd52,235,,,"[76.1, 53.8]",266770,5,,,,-1.308337,,Right Foot,,,"[77.9, 47.1]",,Ground Pass,,6.9375787,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,13,Barcelona,217,['d9236448-1fba-41ae-829d-742e03e97eea'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:36.407,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.184926,,,,,,,,,,,,,,,a3579cbc-0774-4d5c-afe2-1ba9fcc90c13,238,,,"[77.9, 47.1]",266770,5,,,,2.1523612,,Left Foot,,,"[70.8, 57.9]",,Ground Pass,,12.924783,,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,13,Barcelona,217,['0e38e8a1-3a0c-4f22-a43d-1470e1f2da38'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:37.017,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.694877,,,,,,,,,,,,,,,fbc9c3ef-72b5-45ab-b45b-350712b1bd3c,241,,,"[70.8, 57.9]",266770,5,,,,-2.0605087,,Right Foot,,,"[59.5, 36.7]",,Ground Pass,,24.023531,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,13,Barcelona,217,['34c66061-0e66-4362-b738-c9b44aa5409e'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.333,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.0201,,,,,,,,,,,,,,,c058a9a6-e0c1-4325-b2c5-4c1cbe7cffc1,244,,,"[59.5, 36.7]",266770,5,,,,-0.7654008,,Right Foot,,,"[74.8, 22.0]",,Ground Pass,,21.217445,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['6ff39474-e36f-414c-82c7-415e2cd62bdf'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:41.840,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.608745,,,,,,,,,,,,,,,f9cb06d9-a0c6-4d2d-a443-3abbcdeb2ecc,247,,,"[74.8, 22.0]",266770,5,,,,2.7998447,,Left Foot,,,"[59.9, 27.3]",,Ground Pass,,15.81455,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,['812915d9-c861-430e-88b5-c2005a0ab850'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:42.940,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.937533,,,,,,,,,,,,,,,00b9fca1-17b5-4dc9-817b-41a56b34a005,250,,,"[64.2, 27.9]",266770,5,,,,1.3620192,,Left Foot,,,"[66.7, 39.7]",,Ground Pass,,12.061924,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['a8fe3c62-8d90-472b-a32f-9c1f0c999a7b'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:45.787,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.400614,,,,,,,,,,,,,,,a0410491-52da-459e-a7f6-4c256627a744,252,,,"[66.7, 39.7]",266770,5,,,,-1.5877439,,Right Foot,,,"[66.5, 27.9]",,Ground Pass,,11.801695,,,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['a72ff0ff-f320-41fb-afff-34d52d8f3ab5'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:46.725,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.512821,,,,,,,,,,,,,,,f51e675d-6ff7-4ca9-a543-9c252ef3927a,255,,,"[66.7, 26.9]",266770,5,,,,-0.87280375,,Left Foot,,,"[84.4, 5.8]",,Ground Pass,,27.540878,,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,13,Barcelona,217,['a92073cb-28a1-413c-9a2f-1766e6351f6e'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:49.381,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8878,,,,,,,,,,,,,,,ec5d55d2-49c6-4f5b-afc6-5860acafb51e,259,,,"[96.5, 21.6]",266770,5,,,,1.0211083,,Left Foot,,,"[105.2, 35.8]",,Ground Pass,,16.653229,,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,"['f466fb29-35ca-4d97-a0fb-ba9a97a1ead9', 'fb7565f1-1995-48cd-b0a9-ee7f54f63196']",55,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:55.295,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.683943,,,,,,,,,,,,,,,95661745-f241-41f5-ad86-44dace4e30f7,262,,,"[75.0, 1.0]",266770,6,,,,2.9311624,,,,,"[54.4, 5.4]",,Low Pass,,21.064663,,,,,Jérémy Mathieu,10609.0,,,,,Throw-in,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,14,Barcelona,217,['e72649ab-8aaa-480b-856f-76419e133e28'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.758,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.1259,,,,,,,,,,,,,,,45a5a707-a883-40cb-92b3-b51505c91115,265,,,"[53.2, 20.7]",266770,6,,,,2.0432932,,Left Foot,,,"[46.3, 34.2]",,Ground Pass,,15.161135,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,14,Barcelona,217,['ecaf2fcb-efa3-4323-a103-904fe4f13165'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:14.872,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.346449,,,,,,,,,,,,,,,a7596b59-648b-403d-a514-999892c49a8c,268,,,"[63.0, 43.8]",266770,6,,,,0.9936999,,Right Foot,,,"[85.2, 77.9]",,High Pass,,40.68968,,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,14,Barcelona,217,['cc536f0c-e358-4bc8-9dc8-a1cc322e3f83'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:22.944,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.865,,,,,,,,,,,,,,,91a70c8e-4b16-4569-a3c8-dff6e06fbaee,271,,,"[85.2, 77.9]",266770,6,,,,-1.1167178,,Right Foot,,,"[89.3, 69.5]",,Ground Pass,,9.347192,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,14,Barcelona,217,['11e2d6a5-9afb-4875-a94d-20483aeacbe8'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.634,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.037828,,,,,,,,,,,,,,,c9e72ccf-8d60-4406-b7f5-1ec317dbe229,273,,,"[89.3, 69.5]",266770,6,,,,2.7809007,,Right Foot,,,"[77.9, 73.8]",,Ground Pass,,12.184006,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,14,Barcelona,217,['12b741e1-e701-4c42-b8e2-3cfed1a68085'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:28.499,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.492739,,,,,,,,,,,,,,,68446285-1af6-4d1f-95ab-115494f02d04,276,,,"[80.1, 69.9]",266770,6,,,,-1.5675809,,Right Foot,,,"[80.3, 7.7]",,High Pass,,62.20032,,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,14,Barcelona,217,['e6a9b972-ad8d-4f02-83be-63faaeeaedcf'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:30.912,Pass,,2014/2015
