bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.0086,,,,,,,,,,,501c19ce-7f1f-4c44-8837-fae672644ddf,127,,"[45.3, 8.6]",69260,2,,,,,0.37433362,,Head,,,,"[53.7, 11.9]",,High Pass,,9.024965,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Valencia,207,['7d0e0638-55e9-4af2-be24-0e3a9ff18afb'],57,,,,,,,,,,,,,,,,,,Valencia,207,00:02:57.666,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.4737,,,,,,,,,,,1937ef34-9189-4933-9a59-3233a0a43bd5,130,,"[51.6, 12.1]",69260,2,,,,,0.7853982,,Left Foot,,,,"[55.8, 16.3]",,Low Pass,,5.939697,,,,David Albelda Aliqués,20128.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,11,Valencia,207,"['e5a2f675-920f-4b07-acc3-f36d866be484', 'e72b5f9c-4a7e-4a2a-a1ae-a9e74cb0e7df']",58,,,,,,,,,,,,,,,,,,Valencia,207,00:02:58.675,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.092,,,,,,,,,,,1933d9e9-6237-49ac-a478-d4e2f2619694,132,,"[55.8, 16.3]",69260,2,,,,,-0.6790053,,Left Foot,,,,"[61.5, 11.7]",,Low Pass,,7.324616,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,11,Valencia,207,['abfc5620-2486-4353-ade3-fd93d2527aac'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:02:59.149,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.982498,,,,,,,,,,,0ff98845-e6cc-4365-999e-d86a7956e76a,136,,"[56.0, 13.2]",69260,3,,,,,2.001208,,Right Foot,,,,"[48.7, 29.1]",,Ground Pass,,17.495714,,,,Manuel Henrique Tavares Fernandes,6350.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,11,Valencia,207,['ca78d48d-7e52-463c-a32e-f569f59ee897'],1,,,,,,,,,,,,,,,,,,Valencia,207,00:03:01.811,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.901098,,,,,,,,,,,99c2e28a-25f2-459f-a44f-311877708d30,140,,"[52.0, 28.9]",69260,3,,,,,-2.6481032,,Right Foot,,,,"[38.8, 21.8]",,Ground Pass,,14.988329,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,11,Valencia,207,"['3a5795de-f0ec-4493-a5d6-a7a4378c6ce8', '7795010f-d998-4ab2-9298-c812339755a8']",3,,,,,,,,,,,,,,,,,,Valencia,207,00:03:03.349,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.005461,,,,,,,,,,,7589ecfc-9ae7-4e43-b3ba-6b0cb3922507,143,,"[38.8, 21.8]",69260,3,,,,,0.48277095,,Right Foot,,,,"[53.3, 29.4]",,Ground Pass,,16.371012,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,11,Valencia,207,['a0aafe6e-4569-4013-b26c-892f963f790d'],4,,,,,,,,,,,,,,,,,,Valencia,207,00:03:04.577,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.773993,,,,,,,,,,,4be0c360-5da5-4f21-a6b5-8d013943a621,149,,"[52.9, 37.1]",69260,3,,,,,0.72219133,,Right Foot,,,,"[61.3, 44.5]",,Ground Pass,,11.194641,,,,Pablo Hernández Domínguez,4711.0,,,,,,Recovery,1,Regular Play,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,11,Valencia,207,['8cc5fb98-ac39-4dfc-bbeb-b3d00f4e260d'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:03:07.092,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.052639,,,,,,,,,,,e04c75af-c74a-42ea-809c-07792a9c1c82,152,,"[60.6, 43.6]",69260,3,,,,,-2.1608028,,Right Foot,,,,"[52.9, 32.1]",,Ground Pass,,13.839798,,,,David Albelda Aliqués,20128.0,,,,,,,1,Regular Play,Pablo Hernández Domínguez,4711.0,Right Wing,11,Valencia,207,['90d44176-889b-4daf-98fb-1e76eeda152b'],9,,,,,,,,,,,,,,,,,,Valencia,207,00:03:09.105,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.843636,,,,,,,,,,,fddc5ed5-9eb5-4d09-aea4-dc059fd490c2,155,,"[52.9, 32.1]",69260,3,,,,,-1.2323409,,Right Foot,,,,"[61.7, 7.1]",,Low Pass,,26.503584,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,11,Valencia,207,['04152422-db17-4a17-b5e1-0b51ab0d32eb'],11,,,,,,,,,,,,,,,,,,Valencia,207,00:03:11.158,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.929672,,,,,,,,,,,6808694d-e66e-4e56-8765-8e3f38866456,158,,"[65.9, 14.6]",69260,3,,,,,0.98643667,,Left Foot,,,,"[74.3, 27.3]",,Ground Pass,,15.226622,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Valencia,207,['7ca16b9c-b3ee-477d-b833-98e011ff7550'],15,,,,,,,,,,,,,,,,,,Valencia,207,00:03:15.147,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.664925,,,,,,,,,,,1a0e7ebd-07ed-4a9e-a1ce-385f3463ef77,162,,"[76.2, 25.2]",69260,3,,,,,-0.97333777,,Right Foot,,,,"[89.4, 5.8]",,Ground Pass,,23.464867,,,,Jérémy Mathieu,10609.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,11,Valencia,207,['937f7a6d-b1f4-4d86-9adf-1455fc662b4a'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:03:17.246,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.935,,,,,,,,,,,2475ec41-b190-4cef-abb8-5faa70c5050d,166,,"[102.7, 4.3]",69260,3,,,,,1.4163932,,Left Foot,True,,,"[106.7, 30.0]",,Low Pass,,26.009422,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Wing,11,Valencia,207,"['09b99129-d5ce-4002-96d5-bdf4d730a74d', '23d16a5a-9f64-4012-aa2a-5b1612a7bdc2']",20,,,,,,,,,,,,,,,,,,Valencia,207,00:03:20.755,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.674916,,,,,,,,,,,55f985c8-c6c6-43d1-862e-14539329955b,169,,"[94.9, 1.0]",69260,3,,,,,2.3311996,,,,,,"[87.1, 9.2]",,Low Pass,,11.317244,,,,Éver Maximiliano David Banega,5504.0,,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Valencia,207,['3747e253-9e11-424c-9147-6a1eefefb359'],32,,,,,,,,,,,,,,,,,,Valencia,207,00:03:32.878,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.10898,,,,,,,,,,,255f1a87-d5c3-4fb5-8574-4334c1da6fea,172,,"[87.3, 9.0]",69260,3,,,,,-0.63502675,,Right Foot,,,,"[96.8, 2.0]",,Ground Pass,,11.800424,,,,Jordi Alba Ramos,5211.0,,,,,,,1,From Throw In,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,12,Valencia,207,['ba4ba0e3-1e36-426b-a765-b06d014bf54d'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:03:33.633,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.547652,,,,,,,,,,,b69559a9-653f-4f9c-a7a8-2f253c547ce5,175,,"[99.5, 3.9]",69260,3,,,,,1.2902595,,Left Foot,,,,"[102.9, 15.7]",,Ground Pass,,12.280066,,,,Jérémy Mathieu,10609.0,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,12,Valencia,207,['2af85403-17d4-47e4-a97e-6624bccedd56'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:03:35.124,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.0621,,,,,,,,,,,8c29a327-6d13-4265-b8a0-02f35bc19e92,179,,"[105.0, 11.7]",69260,3,,,,,0.90975314,,Left Foot,,,,"[107.1, 14.4]",,Low Pass,,3.4205263,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Wing,12,Valencia,207,"['ab3386a3-75d1-47f7-93be-ba77a4d8f357', 'de6e626d-7b2a-4d01-ba33-ef2bb50ec873', 'f2656199-ff48-48e5-9d1a-4744cbd99fab']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:03:37.650,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.0005,,,,,,,,,,,66bdcb92-8d5e-404e-b6ef-3ccc504843b7,182,,"[120.0, 1.0]",69260,3,,,,,1.7011505,,Right Foot,,,,"[115.7, 33.8]",,High Pass,True,33.080658,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Manuel Henrique Tavares Fernandes,6350.0,Right Center Midfield,13,Valencia,207,['a1474abd-f25b-4f96-9bc7-ed519be71949'],58,,,,,,,,,,,,,,,,,,Valencia,207,00:03:58.907,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.663705,,,,,,,,,,,3e217722-a2f1-4e33-9705-b8e020395913,184,,"[107.5, 80.0]",69260,4,,,,,-0.5721936,,,,,,"[113.4, 76.2]",,Low Pass,,7.017834,,,,Pablo Hernández Domínguez,4711.0,,,,,,Throw-in,1,From Throw In,Bruno Saltor Grau,3095.0,Right Back,14,Valencia,207,['9b1b76ca-bd71-478d-a9e2-8280aaa25ff9'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:04:17.008,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.138376,,,,,,,,,,,3cc0546e-bead-4f55-aced-6ddc70d858d1,192,,"[8.0, 9.2]",69260,4,,,,,1.0128005,,Right Foot,,,,"[17.3, 24.1]",,Ground Pass,,17.564169,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,15,Barcelona,217,"['0391cea5-d8eb-4b56-b970-773d4696ae6d', '22093340-fe57-4358-94c1-4f43f6a880bc']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:19.878,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.2278,,,,,,,,,,,dbcc63f8-5cdc-4a4e-a306-2df48a91a055,196,,"[18.3, 23.3]",69260,4,,,,,-0.99003994,,Right Foot,,,,"[30.9, 4.1]",,Ground Pass,,22.96519,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,15,Barcelona,217,"['83209ac8-0bd6-40ec-8f6e-d6e3a7b8e5fa', 'f31b099b-7b5c-4af5-83b0-1547fbf14425']",21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.598,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.629411,,,,,,,,,,,1bb4ee44-6d92-4e0c-a5c6-7c0a6219688f,199,,"[30.9, 4.1]",69260,4,,,,,0.42439285,,Left Foot,,,,"[44.4, 10.2]",,Ground Pass,,14.814182,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,15,Barcelona,217,['6a977a3d-6837-4d85-b414-1c83dcbe904b'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.906,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.68,,,,,,,,,,,6acfbf31-1cdf-41e4-9084-311aab2bc0c7,203,,"[45.2, 7.1]",69260,4,,,,,-0.11848996,,Left Foot,,,,"[57.8, 5.6]",,Ground Pass,,12.6889715,,,,Seydou Kéita,20169.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,15,Barcelona,217,"['e21c10c5-5c8c-41bc-8aa2-244f561a4d19', 'f320513a-179d-4368-9ed9-bd58af5fc0fa']",25,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.144,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.0987,,,,,,,,,,,740eb330-23c5-47a1-a1fd-5e0116547212,207,,"[66.3, 3.5]",69260,4,,,,,0.7354398,,Left Foot,,,,"[68.4, 5.4]",,Ground Pass,,2.8319604,,Incomplete,,David Villa Sánchez,12737.0,,,,,,,1,Regular Play,Seydou Kéita,20169.0,Left Center Midfield,15,Barcelona,217,"['39abe8f2-621c-45a1-bb4c-5b717e28eafe', 'cc82d6b7-6e8f-447f-ba2c-8739a5e9183e']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:27.928,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.354909,,,,,,,,,,,4b4625a3-567b-4c0d-9d62-bdd38a58ce54,212,,"[31.6, 46.2]",69260,4,,,,,1.5610878,,Right Foot,,,,"[31.8, 66.8]",,Ground Pass,,20.600971,,,,David Navarro Pedrós,26012.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,16,Valencia,207,['5729838e-63b0-4044-bd50-cc186d608072'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:04:34.658,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.832161,,,,,,,,,,,33f33908-dfc9-4281-9fe4-d479196a7b36,216,,"[30.4, 65.5]",69260,4,,,,,-2.7244604,,Right Foot,,,,"[4.9, 54.2]",,Ground Pass,,27.891575,,,,César Sánchez Domínguez,25917.0,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,16,Valencia,207,"['131406fe-85c3-49c6-9bbe-0733450721c0', '63371e33-2c7a-4c9c-8597-2d98b7acde8b']",37,,,,,,,,,,,,,,,,,,Valencia,207,00:04:37.370,Pass,True,2010/2011
,,,,,,,,,,,,,,,,2.224913,,,,,,,,,,,80518a1c-938d-4f89-b227-82ac2bc023a5,219,,"[6.6, 55.0]",69260,4,,,,,0.23582037,,Right Foot,,,,"[47.8, 64.9]",,High Pass,,42.37275,,,,Bruno Saltor Grau,3095.0,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,16,Valencia,207,['4e5ac830-1bfd-474a-ac81-5ba765fd0e0b'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:04:42.318,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.4063,,,,,,,,,,,a8790030-965c-4a06-adef-22e0ba9562cb,221,,"[47.8, 64.9]",69260,4,,,,True,-0.42460495,,,,,,"[73.9, 53.1]",,High Pass,,28.643497,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,16,Valencia,207,"['327e6c18-532e-4837-a75a-e1d2bd4fdbce', '86abdc75-6cae-4d15-90a7-68c8c3f2ac91', 'b2b2001e-be00-43c5-a6db-f979c223b8ac']",44,,,,,,,,,,,,,,,,,,Valencia,207,00:04:44.543,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.437032,,,,,,,,,,,327e6c18-532e-4837-a75a-e1d2bd4fdbce,224,,"[47.1, 27.9]",69260,4,,,,,2.1302352,,Right Foot,,,,"[40.4, 38.6]",,Low Pass,,12.624579,,,,Gerard Piqué Bernabéu,5213.0,,,,,,Recovery,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,17,Barcelona,217,"['3646f006-923d-44ec-a6be-c4ad993e6d85', 'a8790030-965c-4a06-adef-22e0ba9562cb']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.950,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.7879,,,,,,,,,,,efdb8821-11ba-457f-9c90-0f90ba02ac51,228,,"[63.1, 51.0]",69260,4,,,,,-1.3940874,,Right Foot,,,,"[64.6, 42.6]",,Ground Pass,,8.532878,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,"['6a5e54af-7d95-4c2d-b618-ef350b04f2d6', 'fbfc051f-8b74-4d21-8def-81a31122e0a3']",53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.523,Pass,True,2010/2011
,,,,,,,,,,,,,,,,1.679683,,,,,,,,,,,ae90f806-eeda-42c9-b2e2-57e120ed7695,232,,"[63.9, 40.1]",69260,4,,,,,2.5767467,,Right Foot,,,,"[46.7, 51.0]",,Ground Pass,,20.362957,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,"['2434be40-e14d-42ee-b29f-eb6497c72665', '37f3c31b-6c39-4445-b289-9cbaddd60b77']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.621,Pass,True,2010/2011
,,,,,,,,,,,,,,,,2.655,,,,,,,,,,,4bed816c-a5ee-4c49-a260-780bb23f40a9,236,,"[45.7, 50.4]",69260,4,,,,,-2.7687569,,Left Foot,,,,"[20.9, 40.7]",,Ground Pass,,26.629496,,,,Víctor Valdés Arribas,20176.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,17,Barcelona,217,"['a42373ce-90b9-4922-a06f-0b7e120aa40b', 'b08bbf9f-a0ec-4144-983a-8563ac20d420']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.178,Pass,True,2010/2011
,,,,,,,,,,,,,,,,2.1547,,,,,,,,,,,9a213739-1c13-4068-89ee-e9d2189c86a2,240,,"[20.7, 42.8]",69260,5,,,,,-0.95726484,,Right Foot,,,,"[47.6, 4.6]",,High Pass,,46.72098,,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,17,Barcelona,217,['bd132ad8-b176-4c87-9de2-266e0a69f150'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:01.627,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.091513,,,,,,,,,,,f9e00300-7e79-41fe-bf33-ca4f0412e5d9,242,,"[47.6, 4.6]",69260,5,,,,,0.51384467,,Head,,,,"[63.9, 13.8]",,High Pass,,18.717104,,,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,17,Barcelona,217,['24ab4cad-3fa0-439f-9b91-2af1906dd1ba'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.861,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.319165,,,,,,,,,,,f44d7797-4a99-458d-addd-25ecf20a1c0b,249,,"[42.8, 72.4]",69260,5,,,,,-2.1767123,,Right Foot,,,,"[33.1, 58.4]",,Ground Pass,,17.032028,,,,David Navarro Pedrós,26012.0,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,18,Valencia,207,['a94db27b-dc0b-4585-8424-4d3496b6a00f'],10,,,,,,,,,,,,,,,,,,Valencia,207,00:05:10.641,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.397569,,,,,,,,,,,ff3ae7ae-0ac5-495b-a476-ed0303516d87,255,,"[24.9, 65.9]",69260,5,,,,,-0.87815446,,Right Foot,,,,"[32.7, 56.5]",,Ground Pass,,12.2147455,,,,David Albelda Aliqués,20128.0,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,18,Valencia,207,"['a49cbe0c-37d0-4afe-84c0-4e660f845ae3', 'ffeed1ed-a457-492e-90f0-30f4ea57a01e']",16,,,,,,,,,,,,,,,,,,Valencia,207,00:05:16.110,Pass,True,2010/2011
,,,,,,,,,,,,,,,,0.907086,,,,,,,,,,,ef404e2d-dd89-4708-aba1-3f447b92ddc1,258,,"[32.7, 56.5]",69260,5,,,,,1.3845003,,Right Foot,,,,"[36.3, 75.6]",,Ground Pass,,19.436306,,,,Bruno Saltor Grau,3095.0,,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Center Midfield,18,Valencia,207,['2d9c3d2f-9ffb-4052-9383-53d70da5392c'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:05:17.547,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.843148,,,,,,,,,,,23e1fdaf-2ce5-41b0-b577-437e141d0897,262,,"[37.3, 76.2]",69260,5,,,,,-0.036085412,,Right Foot,,,,"[65.0, 75.2]",,Ground Pass,,27.718044,,Incomplete,,Pablo Hernández Domínguez,4711.0,,,,,,,1,Regular Play,Bruno Saltor Grau,3095.0,Right Back,18,Valencia,207,"['42596f2f-29a0-42b9-b776-3ca5001a0476', '553b5aca-e936-4092-8dbd-19778bf29339']",19,,,,,,,,,,,,,,,,,,Valencia,207,00:05:19.741,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.6711,,,,,,,,,,,37e6c2b3-13cb-4d2b-a0ca-528d5ce56304,266,,"[71.5, 7.7]",69260,5,,,,,1.1330496,,Left Foot,,,,"[89.8, 46.8]",,Low Pass,,43.170593,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,18,Valencia,207,"['b24720bc-d151-488d-80a5-b400c9912136', 'fdc0b42e-f834-42aa-928d-66755dc80cca']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.276,Pass,,2010/2011
,,,,,,,,,,,,,,,,3.117588,,,,,,,,,,,fdc0b42e-f834-42aa-928d-66755dc80cca,268,,"[31.2, 34.2]",69260,5,,,,,-1.2863644,,Right Foot,,,,"[40.0, 4.1]",,Ground Pass,,31.360006,,,,Jordi Alba Ramos,5211.0,,,,,,Recovery,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,18,Valencia,207,"['37e6c2b3-13cb-4d2b-a0ca-528d5ce56304', '820ac86f-3585-4f49-b18b-2406ed1def24']",26,,,,,,,,,,,,,,,,,,Valencia,207,00:05:26.947,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.467406,,,,,,,,,,,17ad5058-2af7-4e03-9dc0-cee506c5ddde,271,,"[67.4, 4.8]",69260,5,,,,,2.1251037,,Left Foot,,,,"[64.8, 9.0]",,Ground Pass,,4.9396358,,,,Éver Maximiliano David Banega,5504.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Valencia,207,['27d51874-c283-4837-9d80-2f8f201a974d'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:05:33.320,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.438262,,,,,,,,,,,e3a225ed-730d-4dde-a9a9-3114b0cc0450,274,,"[64.2, 11.1]",69260,5,,,,,-1.5957911,,Left Foot,,,,"[64.0, 3.1]",,Ground Pass,,8.0025,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Éver Maximiliano David Banega,5504.0,Center Attacking Midfield,18,Valencia,207,['3d174545-64ae-4bde-8c13-351dd4e2d68a'],33,,,,,,,,,,,,,,,,,,Valencia,207,00:05:33.947,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.514853,,,,,,,,,,,deabd066-1302-44a6-9884-fff935c7f827,277,,"[64.0, 3.1]",69260,5,,,,,2.8616428,,Left Foot,,,,"[40.0, 10.0]",,Ground Pass,,24.972185,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Valencia,207,['deb66bd8-3e47-4f0c-9039-4ca9dc1aaf2a'],34,,,,,,,,,,,,,,,,,,Valencia,207,00:05:34.737,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.123331,,,,,,,,,,,8465c077-9d70-4209-8c8e-a7c9b2559c03,280,,"[40.0, 10.0]",69260,5,,,,,-0.5164039,,Right Foot,,,,"[51.8, 3.3]",,Ground Pass,,13.569451,,,,Jordi Alba Ramos,5211.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,18,Valencia,207,['09e36985-0b29-4bab-9c31-e16484377187'],37,,,,,,,,,,,,,,,,,,Valencia,207,00:05:37.277,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.553599,,,,,,,,,,,ba79ddbf-5bb3-49e8-a532-179bacbcc2e3,283,,"[51.8, 3.3]",69260,5,,,,,2.8662567,,Left Foot,,,,"[29.5, 9.6]",,Ground Pass,,23.172829,,,,Ricardo Miguel Moreira da Costa,19454.0,,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,18,Valencia,207,['044bc9da-efff-444f-8b0d-2adb4e165a78'],39,,,,,,,,,,,,,,,,,,Valencia,207,00:05:39.354,Pass,,2010/2011
,,,,,,,,,,,,,,,,2.028167,,,,,,,,,,,cbb80226-b408-43e8-af76-afa8b84a3cd8,286,,"[27.2, 19.7]",69260,5,,,,,2.080474,,Right Foot,,,,"[12.5, 46.0]",,Ground Pass,,30.129387,,,,César Sánchez Domínguez,25917.0,,,,,,,1,Regular Play,Ricardo Miguel Moreira da Costa,19454.0,Left Center Back,18,Valencia,207,['efebf878-9aeb-46d1-89fe-7d8bc046919c'],42,,,,,,,,,,,,,,,,,,Valencia,207,00:05:42.909,Pass,,2010/2011
,,,,,,,,,,,,,,,,1.340077,,,,,,,,,,,0d36596a-04aa-41b7-9fef-210c2c640909,289,,"[12.3, 46.8]",69260,5,,,,,0.9272952,,Right Foot,,,,"[27.6, 67.2]",,Ground Pass,,25.5,,,,David Navarro Pedrós,26012.0,,,,,,,1,Regular Play,César Sánchez Domínguez,25917.0,Goalkeeper,18,Valencia,207,['5b22f4c8-3689-4983-b4c2-712c0bd2e3ce'],46,,,,,,,,,,,,,,,,,,Valencia,207,00:05:46.989,Pass,,2010/2011
,,,,,,,,,,,,,,,,0.987098,,,,,,,,,,,c40198bc-6fda-4259-86af-63fa14ce9668,292,,"[36.7, 70.1]",69260,5,,,,,-0.1423988,,Right Foot,,,,"[64.6, 66.1]",,Ground Pass,,28.18528,,,,Roberto Soldado Rillo,26009.0,,,,,,,1,Regular Play,David Navarro Pedrós,26012.0,Right Center Back,18,Valencia,207,['937bb6a6-30be-49ed-a4f5-4adbe4bdd432'],54,,,,,,,,,,,,,,,,,,Valencia,207,00:05:54.151,Pass,,2010/2011
