50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,1.070213,,,,,,,,,,,,,0435616b-30db-4ed7-b0a6-97d3bcdbe0c5,90,,"[85.1, 80.0]",68359,2,,True,,,-0.13171166,,,,,"[108.5, 76.9]",Low Pass,,23.604448,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['099492d8-4bce-492d-a4b0-f103e341c5ae'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.509,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.312383,,,,,,,,,,,,,0d594530-aa0e-4e46-861d-e2ff2df76a7b,93,,"[114.7, 68.0]",68359,2,,,,,-2.3844357,,Right Foot,,True,"[105.6, 59.4]",Ground Pass,,12.520782,Incomplete,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['d4283656-3dd5-4d2a-8607-1c05b91723d5', 'fabc680c-7b33-45b4-beca-a799b42c6282']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.151,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.926901,,,,,,,,,,,,,e0763cd9-1785-4575-ae5d-7ab0af941ba4,99,,"[93.5, 69.9]",68359,2,,,,,0.5624979,,Right Foot,,,"[102.7, 75.7]",Ground Pass,,10.875661,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['e4c90cab-0b8e-4314-bc68-dcffd6a18d9e'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.911,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.55046,,,,,,,,,,,,,d0320030-3b9c-403c-b8c3-3c540dfee214,102,,"[95.2, 69.9]",68359,2,,,,,-0.31290123,,Right Foot,,,"[98.6, 68.8]",Ground Pass,,3.5735137,Incomplete,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['87224e7c-1ad3-40fb-8220-2153fc8c0fb3'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.807,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.798845,,,,,,,,,,,,,66f22548-9e75-4c74-af21-d75e419a745b,108,,"[88.9, 60.8]",68359,2,,,,,2.2049768,,Right Foot,,,"[80.0, 72.9]",Ground Pass,,15.020653,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['28cfddf1-00e5-4d8b-8536-aef6f21e07be', 'c94e98db-4363-407e-b6d8-ae2917e04f3f']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.197,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,1.400328,,,,,,,,,,,,,ddbe2867-b1b0-4e1d-b31b-fb8e691adbe8,111,,"[80.0, 72.9]",68359,3,,,,,-2.59929,,Right Foot,,,"[64.4, 63.5]",Ground Pass,,18.213182,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['54eb249d-a967-49d9-8a2b-ebddf81249b9'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.361,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.732365,,,,,,,,,,,,,2c91adfc-84e6-4c75-a4d1-84f5dd2de455,114,,"[56.2, 61.8]",68359,3,,,,,-1.7489635,,Right Foot,,,"[51.5, 35.7]",Ground Pass,,26.519804,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['d7ee4bd0-8597-4d21-883c-b676393d0e53'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:03:03.729,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.742199,,,,,,,,,,,,,57daea0d-1708-4e7d-8296-441176efe38f,117,,"[53.0, 35.2]",68359,3,,,,,0.0,,Left Foot,,,"[62.7, 35.2]",Ground Pass,,9.7,,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['47611a0f-0622-4f6d-93e8-baa2652de506'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.655,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.58707,,,,,,,,,,,,,17c426cf-40a4-4d20-aa04-c784966c1dd2,120,,"[62.7, 35.2]",68359,3,,,,,-2.7748275,,Right Foot,,,"[46.3, 28.9]",Ground Pass,,17.568438,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,9,Barcelona,217,['1159cdc0-15e3-4e95-ba32-257ec2990ecb'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.767,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.2312,,,,,,,,,,,,,40b34079-4be4-4849-b8da-a182053341b6,123,,"[53.3, 28.5]",68359,3,,,,,1.0253212,,Left Foot,,,"[62.1, 43.0]",Ground Pass,,16.961428,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['f061fddd-17af-4287-8629-c958dac825a6'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:03:12.735,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.255971,,,,,,,,,,,,,73908c44-54ed-46d3-8af2-784e125937e6,127,,"[63.1, 45.9]",68359,3,,,,,0.74862546,,Right Foot,,,"[78.6, 60.3]",Ground Pass,,21.156796,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,9,Barcelona,217,"['19da8399-ed66-4ab3-9dcf-f06ad72408bb', '8d6224b1-4e94-44d2-9461-0e4c0470d8d1']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:03:14.901,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,1.650805,,,,,,,,,,,,,704662cd-ba32-444b-b4a1-a4bdb0fbca33,131,,"[78.4, 59.3]",68359,3,,,,,0.95423007,,Right Foot,,,"[93.0, 79.9]",Ground Pass,,25.249159,Out,,Bojan Krkíc Pérez,4913.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,"['67c58b9c-d9d8-4d24-903c-41cf8c53a1f7', 'a499eeff-5385-4a2f-9f2b-dd0a155ebe45']",16,,,,,,,,,,,,,,,,,Barcelona,217,00:03:16.841,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,1.647661,,,,,,,,,,,,,8353a002-90fe-4da8-8606-1883ee137354,133,,"[33.0, 1.0]",68359,3,,,,,0.1952814,,,,,"[60.3, 6.4]",High Pass,,27.828941,Unknown,,Ferrán Corominas Telechea,26102.0,,,,,Throw-in,1,From Throw In,Francisco Javier Chica Torres,26170.0,Left Back,10,Espanyol,214,['75965ae9-894d-4aa1-a7b9-daa9c21eb3b8'],24,,,,,,,,,,,,,,,,,Espanyol,214,00:03:24.778,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.725538,,,,,,,,,,,,,a704fd42-91f8-4339-a6c2-2b76642d9d45,137,,"[65.1, 7.2]",68359,3,,,,,2.7166162,,Left Foot,,,"[51.4, 13.4]",Ground Pass,,15.03762,,,Daniel Jarque Gonzalez,26110.0,,,,,Free Kick,1,From Free Kick,Francisco Javier Chica Torres,26170.0,Left Back,11,Espanyol,214,['cce9f209-8893-4f84-8474-8fcb7bb590a4'],40,,,,,,,,,,,,,,,,,Espanyol,214,00:03:40.444,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,3.390637,,,,,,,,,,,,,55e2b0b7-c619-4526-b43c-6418f03b8d72,140,,"[50.2, 13.4]",68359,3,,,,,2.4754605,,Right Foot,,,"[23.1, 34.7]",Ground Pass,,34.468826,,,Iñaki Lafuente Sancha,26084.0,,,,,,1,From Free Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,11,Espanyol,214,['b0d4ce51-7603-4cba-ad8a-26c709612bab'],42,,,,,,,,,,,,,,,,,Espanyol,214,00:03:42.767,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.681494,,,,,,,,,,,,,3094f534-a29f-489c-b2ac-ff8c387edd16,143,,"[23.1, 34.7]",68359,3,,,,,1.0978178,,Left Foot,,,"[36.2, 60.3]",Low Pass,,28.757086,,,Marc Torrejón Moya,26163.0,,,,,,1,From Free Kick,Iñaki Lafuente Sancha,26084.0,Goalkeeper,11,Espanyol,214,['f518d7ec-cd42-4531-942f-ab2cd89c81df'],46,,,,,,,,,,,,,,,,,Espanyol,214,00:03:46.485,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.763684,,,,,,,,,,,,,fe721af8-7441-43ab-bf61-76a17d973d09,146,,"[36.4, 60.3]",68359,3,,,,,-1.0313449,,Right Foot,,,"[45.5, 45.1]",Ground Pass,,17.715813,,,Moisés Hurtado Pérez,26162.0,,,,,,1,From Free Kick,Marc Torrejón Moya,26163.0,Right Center Back,11,Espanyol,214,['55b4ebc8-4141-4971-a1f6-0fa3af001dcf'],50,,,,,,,,,,,,,,,,,Espanyol,214,00:03:50.566,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.967442,,,,,,,,,,,,,5f4196e6-ac92-4036-8bbf-331a139a1f36,149,,"[42.9, 42.1]",68359,3,,,,,-1.3637604,,Left Foot,,,"[47.5, 20.2]",Ground Pass,,22.377892,,,Daniel Jarque Gonzalez,26110.0,,,,,,1,From Free Kick,Moisés Hurtado Pérez,26162.0,Left Defensive Midfield,11,Espanyol,214,['6873d93f-701b-4a48-ae7a-dcbd86d94c72'],52,,,,,,,,,,,,,,,,,Espanyol,214,00:03:52.519,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.008233,,,,,,,,,,,,,4432425e-d85d-4594-8017-682e6d7dfa12,153,,"[50.4, 20.7]",68359,3,,,,,0.8816728,,Right Foot,,,"[64.9, 38.3]",Ground Pass,,22.803728,,,Ángel Martínez Cervera,26160.0,,,,,,1,From Free Kick,Daniel Jarque Gonzalez,26110.0,Left Center Back,11,Espanyol,214,"['9796c229-202f-4a55-b0c6-6c7b1287ef1e', 'fbf2b72c-1adc-4108-b222-82825c1231ff']",55,,,,,,,,,,,,,,,,,Espanyol,214,00:03:55.459,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,1.608078,,,,,,,,,,,,,b7cafe5b-5c3a-4693-9485-66a4464536aa,155,,"[64.9, 38.3]",68359,3,,,,,-2.8511908,,Right Foot,,,"[56.2, 35.7]",Ground Pass,,9.080198,,,Moisés Hurtado Pérez,26162.0,,,,,,1,From Free Kick,Ángel Martínez Cervera,26160.0,Right Defensive Midfield,11,Espanyol,214,"['6601628c-010e-4a5e-88a9-bef6a1ee7265', '9796c229-202f-4a55-b0c6-6c7b1287ef1e']",55,,,,,,,,,,,,,,,,,Espanyol,214,00:03:55.551,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,1.345383,,,,,,,,,,,,,7227044b-706c-4b2c-ba24-87596e8ca50f,158,,"[55.9, 40.3]",68359,3,,,,,0.9595421,,Right Foot,,,"[64.8, 53.0]",Ground Pass,,15.508062,,,Francisco Joaquín Pérez Rufete,26167.0,,,,,,1,From Free Kick,Moisés Hurtado Pérez,26162.0,Left Defensive Midfield,11,Espanyol,214,['ce98d2c2-45e2-486c-8256-72fe4e48eacd'],57,,,,,,,,,,,,,,,,,Espanyol,214,00:03:57.240,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.176466,,,,,,,,,,,,,dc693540-552c-4fc9-a96c-9e6d04bc6b27,161,,"[68.2, 53.7]",68359,3,,,,,0.7853982,,Right Foot,,,"[84.6, 70.1]",Ground Pass,,23.193102,Incomplete,,Pablo Javier Zabaleta Girod,3052.0,,,,,,1,From Free Kick,Francisco Joaquín Pérez Rufete,26167.0,Right Wing,11,Espanyol,214,"['3f2b02de-e232-4080-904d-9889b3322783', '448a242d-b7e7-47f4-8fc8-0495755d6fb3']",59,,,,,,,,,,,,,,,,,Espanyol,214,00:03:59.963,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.19378,,,,,,,,,,,,,1c7f541f-72dd-4eef-99d1-f87335675c7b,165,,"[53.5, 3.1]",68359,4,,,,,1.7894653,,Left Foot,,,"[49.9, 19.3]",Ground Pass,,16.59518,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,12,Barcelona,217,['84c8c278-fc7b-4225-9944-5b88b48bf2fe'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.097,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.266523,,,,,,,,,,,,,e6fe4bf0-08a9-409f-a323-be3ff51a2969,168,,"[50.4, 17.8]",68359,4,,,,,-0.9926359,,Right Foot,,,"[58.1, 6.0]",Ground Pass,,14.090068,,,Giovani dos Santos Ramírez,5987.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,12,Barcelona,217,['fd4e3fba-caac-4a4a-872e-d7bde6eb3e2c'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.683,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.034462,,,,,,,,,,,,,94958c06-a064-4233-a616-3cde83c2839e,177,,"[52.1, 66.6]",68359,4,,,,,-0.5736667,,Right Foot,,,"[71.6, 54.0]",Low Pass,,23.216589,Incomplete,,,,,,,,,1,Regular Play,Luis García Fernández,23916.0,Center Attacking Midfield,12,Barcelona,217,['196a11b9-670a-49eb-854f-74fb58f5cba7'],12,,,,,,,,,,,,,,,,,Espanyol,214,00:04:12.145,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,2.264424,,,,,,,,,,,,,cba487d6-c4d6-4b67-af05-a09bd59134b1,180,,"[48.9, 28.9]",68359,4,,,,,2.3915496,,Left Foot,,,"[32.8, 43.9]",Ground Pass,,22.004772,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,12,Barcelona,217,['522a1ac1-39d8-43a9-9a88-7dfa267b19de'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.746,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.974776,,,,,,,,,,,,,7d8bfa50-2625-4175-9eee-3795ea2c21ec,183,,"[32.8, 43.9]",68359,4,,,,,3.127509,,Left Foot,,,"[11.5, 44.2]",Ground Pass,,21.302113,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['a75901cf-8db1-4c87-8422-9994a1a05c46'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.252,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.907968,,,,,,,,,,,,,93f87d7c-b056-451d-b460-85dbce38db40,186,,"[10.1, 44.2]",68359,4,,,,,-0.8782237,,Right Foot,,,"[25.2, 26.0]",Ground Pass,,23.648468,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['6be012d7-a069-4c2d-a6bf-8bf26a311053'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:04:20.565,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,2.241983,,,,,,,,,,,,,76841f2c-0337-4e89-bf8c-2fd38dcdd07f,189,,"[26.4, 28.4]",68359,4,,,,,1.5159065,,Left Foot,,,"[27.9, 55.7]",Ground Pass,,27.341177,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,12,Barcelona,217,['dd215837-319d-4810-b7f8-11a62cf614cc'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:04:22.723,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.639289,,,,,,,,,,,,,0d3014d1-fb49-445b-90c3-93cee0cdac22,192,,"[30.3, 56.2]",68359,4,,,,,0.26409224,,Left Foot,,,"[49.9, 61.5]",Ground Pass,,20.30394,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,['0c6fd211-f482-40d5-94f9-332abf7e2ae6'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.239,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,2.258046,,,,,,,,,,,,,d146dd31-70e5-47db-a502-96cda1369223,195,,"[56.1, 67.8]",68359,4,,,,,-0.6089098,,Right Foot,,,"[93.1, 42.0]",High Pass,,45.106983,Incomplete,,Eiður Smári Guðjohnsen,11270.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,"['4c436acc-3791-445c-8a1b-002e02f6aaa7', '9b38e24f-3724-4a44-b115-0267e5174124']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.498,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.768914,,,,,,,,,,,,,ad0178e4-78b6-423e-a7ba-d295eb5b4a79,199,,"[25.6, 31.0]",68359,4,,,,,0.40341905,,Right Foot,,,"[42.0, 38.0]",Low Pass,,17.831432,,,Luis García Fernández,23916.0,,,,,Interception,1,Regular Play,Daniel Jarque Gonzalez,26110.0,Left Center Back,13,Espanyol,214,['1d8c9bfa-f2d1-4326-a2ed-437089396bf4'],33,,,,,,,,,,,,,,,,,Espanyol,214,00:04:33.617,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.210707,,,,,,,,,,,,,4f49b529-a2ae-4a41-9de6-4d0057a42211,202,,"[42.0, 38.0]",68359,4,,,,,-0.9316336,,Right Foot,,,"[47.5, 30.6]",Ground Pass,,9.220087,,,Moisés Hurtado Pérez,26162.0,,,,,,1,Regular Play,Luis García Fernández,23916.0,Center Attacking Midfield,13,Espanyol,214,['7e001de8-8077-4728-bc5c-d5dcaa91794d'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:04:36.566,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.2031,,,,,,,,,,,,,33af6025-6064-41be-a625-dec50b72cb01,205,,"[47.5, 30.6]",68359,4,,,,,1.1738812,,Right Foot,,,"[54.5, 47.3]",Ground Pass,,18.107733,,,Francisco Joaquín Pérez Rufete,26167.0,,,,,,1,Regular Play,Moisés Hurtado Pérez,26162.0,Left Defensive Midfield,13,Espanyol,214,['22f2b61b-01c3-4cad-9d9b-fe85449d7933'],36,,,,,,,,,,,,,,,,,Espanyol,214,00:04:36.919,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,4.062235,,,,,,,,,,,,,22792248-c4d3-4541-b604-70f058fc1e7d,208,,"[55.2, 47.2]",68359,4,,,,,0.07214022,,Right Foot,,,"[106.4, 50.9]",High Pass,,51.33352,Incomplete,,,,,,,,,1,Regular Play,Francisco Joaquín Pérez Rufete,26167.0,Right Wing,13,Espanyol,214,"['41450080-6364-4476-b843-ce5b3856a63d', '429b4462-5fa6-41d7-b0a6-72e3aa5c9748']",38,,,,,,,,,,,,,,,,,Espanyol,214,00:04:38.122,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,1.973369,,,,,,,,,,,,,c6f74737-a9f1-4a3b-86ac-8c805187d149,210,,"[16.3, 29.4]",68359,4,,True,,,-0.27676767,,Right Foot,,,"[50.8, 19.6]",Ground Pass,,35.864887,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['55c6df14-2892-49f3-a9da-48f1e8b3093e'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.245,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.355202,,,,,,,,,,,,,3735ecd4-fa02-4875-ae6f-111b1926e7c7,212,,"[47.0, 20.2]",68359,4,,,,,1.9269463,,Right Foot,,,"[36.1, 49.5]",Ground Pass,,31.261797,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,14,Barcelona,217,['a6217cdc-b112-4948-8dbc-b99c2c43a655'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.596,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.693459,,,,,,,,,,,,,f2b74268-f2c2-466d-9ceb-3b87a827ade9,215,,"[36.8, 49.5]",68359,4,,,,,-1.357089,,Right Foot,,,"[41.9, 26.0]",Ground Pass,,24.047037,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,14,Barcelona,217,['063553e5-bdce-405f-8b82-6a4818e06a27'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:04:54.144,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.827556,,,,,,,,,,,,,77edc329-19d9-4c62-9f5d-47a323156268,218,,"[63.6, 13.0]",68359,5,,,,,0.022896761,,Left Foot,,,"[76.7, 13.3]",Ground Pass,,13.103435,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,14,Barcelona,217,['c860f586-f8de-45ad-99b3-54cf120be481'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:05:03.431,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.130396,,,,,,,,,,,,,deceea00-9fc1-4a93-a160-d1664d7ba897,221,,"[76.7, 13.3]",68359,5,,,,,-1.8347601,,Left Foot,,,"[73.7, 2.2]",Low Pass,,11.4982605,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Bojan Krkíc Pérez,4913.0,Right Wing,14,Barcelona,217,['d063e631-5c92-4770-aed2-f1243769fcd5'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:05:04.265,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.643908,,,,,,,,,,,,,3b340e38-e019-4285-839d-4539c84c8688,225,,"[73.5, 4.8]",68359,5,,,,,1.7917659,,Left Foot,,,"[70.4, 18.6]",Ground Pass,,14.143904,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,14,Barcelona,217,"['457643c9-b5ac-4b5f-a3b4-8070cd3dfcd5', 'f1bffdbe-2ff6-45b3-a1b2-3973b26f131c']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.512,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,,,2.286505,,,,,,,,,,,,,bc0433f5-c8fb-4f91-a716-f4a70ade0fda,234,,"[12.5, 16.2]",68359,5,,,,,1.0799043,,Right Foot,,,"[30.3, 49.5]",Ground Pass,,37.75884,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,14,Barcelona,217,['95c65dd5-31c1-46a5-b2d9-fcd1fb7ebac2'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.687,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,2.381648,,,,,,,,,,,,,18aa75ed-eef7-44eb-b8ef-4996d08300d1,237,,"[28.7, 48.9]",68359,5,,,,,-1.3734008,,Right Foot,,,"[35.6, 14.4]",Ground Pass,,35.183235,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,14,Barcelona,217,['da3ecf42-99c5-447f-81e4-878f44ef6ff2'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:05:20.363,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.510385,,,,,,,,,,,,,ef9cf8aa-4641-4cd8-b5c9-e9fd10c49fd2,240,,"[36.4, 15.7]",68359,5,,,,,1.1754463,,Left Foot,,,"[41.7, 28.4]",Ground Pass,,13.76154,,,Gnégnéri Yaya Touré,3087.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,14,Barcelona,217,['b46990c7-5992-4236-95e1-8529312a7d43'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.321,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,1.15966,,,,,,,,,,,,,72fe4070-1e7f-46d7-878f-da96fc5d6992,243,,"[44.3, 41.0]",68359,5,,,,,1.336174,,Right Foot,,,"[49.2, 61.5]",Ground Pass,,21.077477,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,14,Barcelona,217,['79bbb635-7828-4574-b0de-941ba21a6256'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.349,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,2.532538,,,,,,,,,,,,,fd8de6ac-4713-46a9-bd0b-76b14dc93bc2,246,,"[53.0, 54.0]",68359,5,,,,,-1.6113147,,Right Foot,,,"[51.8, 24.4]",Ground Pass,,29.624315,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,14,Barcelona,217,['3eab1c58-6da0-4d6d-b8ef-409e57514132'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:05:32.447,Pass,,2007/2008
,,,,,,,,,,,,,,,,,,,0.669,,,,,,,,,,,,,3dd115e3-e320-4cc4-aaa2-7517f2a1ff0c,251,,"[72.3, 18.5]",68359,5,,,,,-0.061867844,,Left Foot,,,"[83.6, 17.8]",Ground Pass,,11.321661,,,Bojan Krkíc Pérez,4913.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,14,Barcelona,217,"['5f7efeb3-b39a-4072-bd18-f908582a7bf5', 'd066a422-aad9-45f5-b7f2-d73b47b51db3']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:05:39.461,Pass,True,2007/2008
