bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,0.89969,,,,,,,,,,,,,,,2c904933-8338-40cf-89d1-0d6cba9492eb,953,,,"[79.1, 22.1]",266815,23,,,,-0.48296887,,Right Foot,,,,"[87.3, 17.8]",,Ground Pass,9.259049,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,36,Barcelona,217,['4e641071-c498-4ac2-b5ca-945d68959703'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:23:54.492,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.856982,,,,,,,,,,,,,,,ae25155a-8bb6-4e5b-b41d-6f81e96f3465,957,,,"[88.5, 11.8]",266815,23,,,,-0.65284663,,Right Foot,,,,"[98.7, 4.0]",,Ground Pass,12.840561,,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,36,Barcelona,217,"['7678d3c5-cbfe-42a1-92b7-0a6cd8da185b', 'a7971f03-bae8-4157-8ab9-9cced3a20965']",57,,,,,,,,,,,,,,,,,Barcelona,217,00:23:57.608,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.899712,,,,,,,,,,,,,,,3b7cdc68-e4df-4a59-9f37-e1c1d048b044,960,,,"[91.8, 4.1]",266815,23,,,,1.6594522,,Right Foot,,,,"[90.6, 17.6]",,Ground Pass,13.553228,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,36,Barcelona,217,['e6045adf-ee2d-4110-a9ff-234bf5ca5341'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:23:59.919,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.001751,,,,,,,,,,,,,,,efb52929-3f64-40d8-b69a-e9eb96157e6b,965,,,"[88.8, 27.7]",266815,24,,,,1.8688719,,Right Foot,,,,"[83.7, 44.3]",,Ground Pass,17.36577,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,36,Barcelona,217,"['2074307b-4710-4f22-958e-cc5af0991102', '5d10453c-258a-4ca8-bcee-0e3e6aaddc4a']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:24:02.822,Pass,True,2015/2016
,,,,,,,,,,,,,,,,1.67959,,,,,,,,,,,,,,,7d8fc383-31ca-4cd0-b8f4-92f282eef543,969,,,"[80.6, 57.9]",266815,24,,,,-2.051202,,Right Foot,,,,"[73.2, 43.7]",,Ground Pass,16.012495,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,36,Barcelona,217,"['368fc0e3-1168-4926-9801-89856ffdf3ec', 'b0248682-35f8-4f72-9a00-6f2728b680e0']",9,,,,,,,,,,,,,,,,,Barcelona,217,00:24:09.080,Pass,True,2015/2016
,,,,,,,,,,,,,,,,0.878297,,,,,,,,,,,,,,,29bf6d00-829f-4a3c-a926-4ce5d528cc85,972,,,"[73.2, 49.7]",266815,24,,,,1.0129657,,Right Foot,,,,"[80.5, 61.4]",,Ground Pass,13.790577,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,36,Barcelona,217,['c97c0850-db0a-4c8f-a644-ff8ecf65896d'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:24:14.664,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.999849,,,,,,,,,,,,,,,31c9ba76-149c-40a9-a82d-e5d293aa4d5b,975,,,"[82.7, 60.4]",266815,24,,,,-1.3208177,6ad94df9-ffdd-4d1f-a87e-117734f5ea46,Right Foot,,,,"[85.1, 51.0]",True,Ground Pass,9.701547,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,36,Barcelona,217,['f5d6d195-4218-45d8-93b5-d23fc285cd20'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:24:17.148,Pass,,2015/2016
,,,,,,,,,,,,,,,,0.552096,,,,,,,,,,,,,,,31c705c3-7694-4feb-8a67-e636271e0020,980,,,"[60.0, 40.0]",266815,25,True,,,1.7883505,,Right Foot,,,,"[57.9, 49.5]",,Ground Pass,9.729337,,,,Alen Halilović,6926.0,,,,,Kick Off,1,From Kick Off,Carlos Castro García,24173.0,Center Forward,37,Sporting Gijón,1041,['6066e26c-f5e5-4da5-98e3-84bd2f716b5c'],4,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:04.292,Pass,,2015/2016
,,,,,,,,,,,,,,,,2.970797,,,,,,,,,,,,,,,22a46a1f-d305-45c2-b82e-256203707561,982,,,"[56.5, 48.0]",266815,25,,,,-1.1155874,,Left Foot,,,,"[79.8, 0.4]",,High Pass,52.996696,,Out,,Alejandro Menéndez Díez,23994.0,,True,,,,1,From Kick Off,Alen Halilović,6926.0,Center Attacking Midfield,37,Sporting Gijón,1041,['2825bd18-3f9f-4b5f-a55b-cbe48285a5b2'],9,,,,,,,,,,,,,,,,,Sporting Gijón,1041,00:25:09.918,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.151047,,,,,,,,,,,,,,,e20c52ab-b15c-4238-b916-4b21227bfed9,984,,,"[41.1, 80.0]",266815,25,,,,-1.19029,,,,,,"[44.5, 71.5]",,Low Pass,9.15478,,,,Ivan Rakitić,5470.0,,,,,Throw-in,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,38,Barcelona,217,['9e413d43-a934-4128-ba44-f53586177113'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.282,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.433245,,,,,,,,,,,,,,,bd8b269c-477a-41b4-af10-6143fc2f3332,987,,,"[44.5, 71.5]",266815,25,,,,2.442593,,Right Foot,,,,"[37.6, 77.3]",,Low Pass,9.013878,,,,Aleix Vidal Parreu,6400.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,38,Barcelona,217,['e7ca5de4-5557-48c0-a341-212f48098770'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:25:17.443,Pass,,2015/2016
,,,,,,,,,,,,,,,,1.665014,,,,,,,,,,,,,,,4600c2f9-c366-42de-b84a-9b5259186603,990,,,"[37.6, 77.3]",266815,25,,,,-2.290867,,Right Foot,,,,"[22.6, 60.2]",,Ground Pass,22.746649,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Aleix Vidal Parreu,6400.0,Right Back,38,Barcelona,217,['b20ccd0f-0b0a-497b-b959-5571d8b911a4'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:25:19.907,Pass,,2015/2016
