50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.9527,,,,,,,,,,,,,3223798b-d1cd-4f55-a084-23460ca60294,3501,,,"[60.0, 40.0]",265866,85,,True,,,2.54423,,Right Foot,,,"[45.3, 50.0]",,Ground Pass,,17.77892,,,,Rene Krhin,3160.0,,,,,,Kick Off,2,From Kick Off,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,149,Córdoba CF,373,['260faa03-660f-4bd9-93b9-d05095c54d0f'],2,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:02.929,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.707191,,,,,,,,,,,,,5d5ee5cc-cbed-434b-bc69-6c90d74816da,3503,,,"[40.0, 50.9]",265866,85,,,,,-1.3456917,,Right Foot,,,"[47.9, 16.4]",,High Pass,,35.392937,,Incomplete,,Edimar Curitiba Fraga,27238.0,,,,,,,2,From Kick Off,Rene Krhin,3160.0,Right Defensive Midfield,149,Córdoba CF,373,"['2d41b992-fc1e-4e50-95a4-9adcc71b73b6', 'fc23005f-07d3-4363-a426-3663c9ed50c5']",5,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:05.559,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.076017,,,,,,,,,,,,,8e3e203d-0c87-47e9-a80d-b8733a0043aa,3507,,,"[73.4, 59.7]",265866,85,,,,,-0.85871285,,Left Foot,,,"[81.6, 50.2]",,Low Pass,,12.549502,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,150,Barcelona,217,['f749d2eb-c8cf-4911-9fc8-1c3d1d3d0165'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:08.477,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.314653,,,,,,,,,,,,,6cfeebd8-2385-4dc6-ab35-5aa1277c0d38,3511,,,"[79.5, 51.7]",265866,85,,,,,1.0601486,,Left Foot,,,"[90.2, 70.8]",,Ground Pass,,21.892921,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,"['25cfbe38-06ad-4907-8021-880a9e89782e', '8ce9b70a-afac-42be-9bbd-22cd08c78313']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:10.882,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.904228,,,,,,,,,,,,,e4ee222e-730b-4898-acbd-f40c22f26056,3515,,,"[97.5, 68.5]",265866,85,,,,,-3.0265648,,Left Foot,,,"[72.4, 65.6]",,Ground Pass,,25.266975,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,150,Barcelona,217,['782c466d-92b5-4c15-8f8a-fe329857e3fa'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:14.728,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.690516,,,,,,,,,,,,,9a2a4351-f4f9-4409-bd25-4d103006fd62,3518,,,"[89.9, 67.1]",265866,85,,,,,-1.2490457,,Right Foot,,,"[92.3, 59.9]",,Ground Pass,,7.5894666,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,['c322e17f-343d-4f0d-b0a8-e99e23755334'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:19.031,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.779391,,,,,,,,,,,,,0c44a675-2193-4e1d-a482-f6b3eb955d18,3521,,,"[92.3, 59.9]",265866,85,,,,,-1.9094944,,Right Foot,,,"[89.2, 51.1]",,Ground Pass,,9.330059,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,150,Barcelona,217,['b8657081-dcae-4edd-b0b1-468c2865e6b8'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:20.911,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.411772,,,,,,,,,,,,,682a38db-9173-4b10-9fb5-696f6381b693,3525,,,"[89.6, 51.4]",265866,85,,,,,-0.5815649,,Left Foot,,,"[111.2, 37.2]",,High Pass,,25.849566,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,150,Barcelona,217,"['b04a63a6-422a-4bfa-b2cd-4dd7a7033b40', 'c9c25314-22b1-4303-ad5a-92c0abddb2a2']",22,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:22.565,Pass,,2014/2015
,,,,,,,,,,,,,,,,,3.541336,,,,,,,,,,,,,ca310b49-3c09-4e87-867a-12a78d1c5217,3529,,,"[16.1, 43.5]",265866,85,,,,,0.2486886,,Right Foot,,,"[85.8, 61.2]",,High Pass,,71.91231,,Incomplete,,,,,,,,,,2,Regular Play,Juan Carlos Martín Corral,24255.0,Goalkeeper,150,Barcelona,217,['05fac687-d24a-4e6c-9a40-f4b50b88bbe9'],38,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:40:38.130,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.518582,,,,,,,,,,,,,9e4c4199-97c1-4bdd-afa4-5826036335f6,3532,,,"[25.8, 19.5]",265866,85,,,,,2.417212,,Right Foot,,,"[9.3, 34.1]",,Ground Pass,,22.032022,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,150,Barcelona,217,['7a4174b5-9ecf-4430-a1d7-751d1ca26aa6'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:42.984,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.642035,,,,,,,,,,,,,606056b4-2c15-432f-b26c-922e7fabed6c,3535,,,"[9.3, 34.1]",265866,85,,,,,0.66104317,,Right Foot,,,"[20.1, 42.5]",,Ground Pass,,13.682105,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,150,Barcelona,217,['9801ec0b-31cd-477d-97c1-c90ce97ba782'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:46.150,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.569336,,,,,,,,,,,,,a9bbdeca-8c84-47f4-8374-554c1a1efc4e,3538,,,"[26.7, 47.2]",265866,85,,,,,0.07457409,,Right Foot,,,"[44.1, 48.5]",,Ground Pass,,17.448496,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,150,Barcelona,217,['1c02d0a4-5dc5-4b7f-89c8-6bb7b53ac956'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.280,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.354897,,,,,,,,,,,,,9a8c72bf-303c-4ac4-90aa-f3bb2132b974,3541,,,"[44.1, 48.5]",265866,85,,,,,1.7858112,,Right Foot,,,"[40.3, 65.9]",,Ground Pass,,17.81011,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['04fa9fab-fb47-458e-9df6-2f35b708238e'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:51.406,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.296578,,,,,,,,,,,,,58a96277-bb03-4ba3-abe8-e7433272012e,3544,,,"[42.0, 63.9]",265866,85,,,,,-1.7834413,,Right Foot,,,"[34.4, 28.7]",,High Pass,,36.01111,,,,Jérémy Mathieu,10609.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,['9ef6edd5-0630-4c8a-b16b-ffbc5ad806ed'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:54.034,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.318507,,,,,,,,,,,,,0485e86e-9a45-4dbf-884e-16c28cde91a6,3548,,,"[34.4, 25.8]",265866,85,,,,,-1.1876538,,Left Foot,,,"[42.3, 6.2]",,Ground Pass,,21.132202,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,150,Barcelona,217,['2c271e5d-7cc8-4173-a05d-cd0e5e218f69'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:58.018,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.579278,,,,,,,,,,,,,9f0437eb-e9e1-4818-b410-25e409b8128a,3551,,,"[42.3, 6.2]",265866,85,,,,,1.2761476,,Left Foot,,,"[48.4, 26.3]",,Ground Pass,,21.005238,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,150,Barcelona,217,['7c872590-1eec-4f2e-a1ca-8b2ec1abdf6e'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:40:59.391,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.485326,,,,,,,,,,,,,3b437642-3f3d-46f1-ae55-c94b43c2b332,3555,,,"[49.2, 27.5]",265866,86,,,,,1.4068145,,Right Foot,,,"[51.5, 41.4]",,Ground Pass,,14.089003,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,"['3ce2934a-3cd9-427a-aa9c-4945b482921c', 'b66b8cc3-c654-400a-9648-1513d7e9fe51']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:02.032,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.628771,,,,,,,,,,,,,b4cde3a4-83f0-4b68-80cd-eb2a24c22d81,3558,,,"[56.8, 45.7]",265866,86,,,,,-1.4372673,,Right Foot,,,"[58.6, 32.3]",,Ground Pass,,13.520355,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['40e9f878-31f1-46e6-acbe-a045c7db18f1'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:08.830,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.13619,,,,,,,,,,,,,0110aa83-08eb-472a-8ba0-878c07ff9721,3561,,,"[65.3, 33.4]",265866,86,,,,,1.4977558,,Right Foot,,,"[66.2, 45.7]",,Ground Pass,,12.332883,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['99fd62df-3a00-4cd3-9bbb-99adc6296817'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:12.914,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.600109,,,,,,,,,,,,,181947cc-9a04-4b1e-8e24-339fbcc9958d,3564,,,"[69.7, 52.9]",265866,86,,,,,0.93646324,,Right Foot,,,"[87.8, 77.5]",,Low Pass,,30.541283,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['8539c9fc-2acf-4bc4-a08b-74db755ce648'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:15.669,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.438247,,,,,,,,,,,,,deb58c7c-4294-48b7-a8d7-9e4892e3bff8,3567,,,"[87.8, 77.5]",265866,86,,,,,-2.6911023,,Right Foot,,,"[72.5, 70.1]",,High Pass,,16.995588,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,150,Barcelona,217,['9ee893e2-46c1-4cbc-aa04-4dd8403c4c0f'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:17.849,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.839809,,,,,,,,,,,,,258baaa0-fed4-494a-89ea-4808d97864d3,3570,,,"[72.8, 69.0]",265866,86,,,,,0.8228806,,Right Foot,,,"[80.5, 77.3]",,Low Pass,,11.321661,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,['ddee1871-d240-40ae-a8ab-943027b57e96'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.919,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.614625,,,,,,,,,,,,,f4f81c92-d86e-4eb8-8840-9a079d70d613,3573,,,"[80.5, 77.3]",265866,86,,,,,-2.1995926,,Right Foot,,,"[75.7, 70.7]",,Ground Pass,,8.160882,,,,Daniel Alves da Silva,4324.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,150,Barcelona,217,['55bcafe3-f6a6-4e8c-9e99-d35e6a5402c0'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.852,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.849895,,,,,,,,,,,,,5b2ec9cf-5b50-40c4-994c-693556e73d2d,3577,,,"[76.1, 70.4]",265866,86,,,,,-1.9546139,,Right Foot,,,"[71.9, 60.0]",,Ground Pass,,11.21606,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Daniel Alves da Silva,4324.0,Right Back,150,Barcelona,217,"['29bbe272-a156-4b2a-bb86-df889df84877', 'f8450b78-7194-4fca-b4dc-d2a1e887f205']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:24.284,Pass,True,2014/2015
,,,,,,,,,,,,,,,,,1.389999,,,,,,,,,,,,,b1a2c1c0-3d97-484e-9a22-9df88783eb7f,3580,,,"[71.9, 59.9]",265866,86,,,,,-1.902116,,Right Foot,,,"[63.3, 34.9]",,Ground Pass,,26.43785,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,150,Barcelona,217,['dd2e04aa-3d55-48e3-83fb-dc57519e4091'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.872,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.269721,,,,,,,,,,,,,fa9157de-065b-4415-98e7-2bc9251bb607,3583,,,"[63.3, 34.9]",265866,86,,,,,-0.8779526,,Right Foot,,,"[89.2, 3.7]",,High Pass,,40.549355,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,150,Barcelona,217,['75daeb23-c30e-4b10-9882-0da332e98bda'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:29.463,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.788374,,,,,,,,,,,,,2f834826-5786-495f-ace3-2333385e80ed,3586,,,"[85.5, 2.7]",265866,86,,,,,2.8835855,,Left Foot,,,"[71.1, 6.5]",,Ground Pass,,14.892951,,,,Jérémy Mathieu,10609.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,150,Barcelona,217,['896be2bf-3c14-43be-9082-61d56241531d'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:34.191,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.793982,,,,,,,,,,,,,ec8e6956-0987-47b4-b10d-d99564e1adf8,3589,,,"[71.1, 6.5]",265866,86,,,,,-0.22679885,,Left Foot,,,"[80.2, 4.4]",,Ground Pass,,9.339165,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,150,Barcelona,217,['a92c9819-9071-49dc-a18a-1aff12165847'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.781,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.4352,,,,,,,,,,,,,4bb89a9a-f02c-4af8-be5a-42b3b80969a5,3592,,,"[80.2, 4.4]",265866,86,,,,,0.90218276,,Left Foot,,,"[88.1, 14.4]",,Ground Pass,,12.744019,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,150,Barcelona,217,"['d87d8a50-eafe-4b18-b89c-1af03d65a1d4', 'f305982b-ccdc-4151-a2f9-ddf97696b72a']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:38.909,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.5656,,,,,,,,,,,,,f305982b-ccdc-4151-a2f9-ddf97696b72a,3594,,,"[32.0, 65.7]",265866,86,,,,,0.10945095,,Left Foot,,,"[50.2, 67.7]",,Low Pass,,18.30956,,,,Patrick Claude Ekeng Ekeng,27236.0,,,,,,Interception,2,Regular Play,Adrián Javier Gunino Duque,27237.0,Right Back,150,Barcelona,217,"['4bb89a9a-f02c-4af8-be5a-42b3b80969a5', 'b23e5fd2-f069-4024-91b2-46fd17e1323c']",40,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:41:40.344,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.282476,,,,,,,,,,,,,2d775994-17a3-40a4-832a-417aaa76f4a2,3598,,,"[76.1, 0.1]",265866,86,,True,,,2.755517,,,,,"[48.3, 11.4]",,Low Pass,,30.008833,,,,Jérémy Mathieu,10609.0,,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,151,Barcelona,217,['71bb9993-bd26-4d85-81dd-3acff73174cc'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:49.452,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.111425,,,,,,,,,,,,,a7d70bff-ed1b-4ebe-bd8a-9e829970df50,3600,,,"[48.3, 11.4]",265866,86,,,,,0.8017901,,Left Foot,,,"[60.3, 23.8]",,Ground Pass,,17.255724,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,151,Barcelona,217,['04b02ba2-d312-4cc5-a7a6-52c7dde6b5de'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:51.908,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.176371,,,,,,,,,,,,,b77482cc-b591-4c4e-ad0f-457b8ebf3c44,3603,,,"[62.8, 28.3]",265866,86,,,,,0.1378485,,Right Foot,,,"[80.1, 30.7]",,Ground Pass,,17.465681,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,151,Barcelona,217,['d005b78c-76cf-4136-a2ef-3fdd6a3e4825'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:41:57.019,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.915874,,,,,,,,,,,,,361d9a4c-0e8e-4751-98a1-ee04cced6e2b,3607,,,"[84.2, 16.5]",265866,87,,,,,-0.17236167,,Left Foot,,,"[108.9, 12.2]",,Low Pass,,25.071497,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,151,Barcelona,217,['04b2f977-a33f-45a6-8d50-bbaa08e8c57d'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:04.239,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.864628,,,,,,,,,,,,,6eed49e9-cce3-4cba-976f-a40620115d67,3610,,,"[111.2, 16.1]",265866,87,,,,,2.192718,8ab3d920-84d3-414c-b4b2-b1c674bbef29,Left Foot,,,"[95.0, 38.7]",,Ground Pass,,27.806475,,,,Xavier Hernández Creus,20131.0,True,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,151,Barcelona,217,['21c4d44b-c02a-4a51-b1ea-56e94bc45fac'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:42:07.517,Pass,,2014/2015
,,,,,,,,,,,,,,,,,4.5087,,,,,,,,,,,,,77e11449-760f-461c-8685-d4744cdd5b2b,3618,,,"[60.0, 40.0]",265866,88,,True,,,-1.9268914,,Right Foot,,,"[53.9, 23.6]",,Ground Pass,,17.497715,,,,Federico Vico Villegas,24136.0,,,,,,Kick Off,2,From Kick Off,Patrick Claude Ekeng Ekeng,27236.0,Center Attacking Midfield,152,Córdoba CF,373,['365c6472-2cf2-4c48-9bf7-6af8cfd972e1'],3,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:43:03.583,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.610352,,,,,,,,,,,,,f8dbc2bc-882d-46ea-8a24-0e7396607088,3620,,,"[87.5, 10.3]",265866,88,,,,,0.012194517,,Left Foot,,,"[103.9, 10.5]",,Ground Pass,,16.40122,,,,Florin Andone,6731.0,,,,,,,2,From Kick Off,Federico Vico Villegas,24136.0,Right Wing,152,Córdoba CF,373,['216b05e4-4b5e-40b5-840e-ed9ecc6e7039'],8,,,,,,,,,,,,,,,,,,Córdoba CF,373,00:43:08.799,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.772552,,,,,,,,,,,,,0ed23617-60e5-4328-b4c6-1919e9399066,3631,,,"[2.0, 67.6]",265866,88,,,,,0.39479113,,Right Foot,,,"[16.4, 73.6]",,Ground Pass,,15.6,,,,Daniel Alves da Silva,4324.0,,,,,,Free Kick,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['13f439c7-9f0f-42bf-addd-216dc5363f6e'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:27.400,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.152167,,,,,,,,,,,,,61d3220a-29d7-4660-b883-e92725bdfe8d,3634,,,"[21.6, 73.3]",265866,88,,,,,-0.98279375,,Right Foot,,,"[29.6, 61.3]",,Ground Pass,,14.422205,,,,Xavier Hernández Creus,20131.0,,,,,,,2,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,154,Barcelona,217,['e68cea51-3906-4766-9613-ef2902e037a6'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:29.751,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.367762,,,,,,,,,,,,,0c0b4342-c948-4de4-8266-b1a115205296,3637,,,"[36.4, 53.6]",265866,88,,,,,-2.0818536,,Left Foot,,,"[30.4, 42.9]",,Ground Pass,,12.267437,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Xavier Hernández Creus,20131.0,Left Center Midfield,154,Barcelona,217,['fc341487-7823-4ad5-aebb-c510fc3394f4'],32,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:32.391,Pass,,2014/2015
,,,,,,,,,,,,,,,,,2.695034,,,,,,,,,,,,,17699fd0-4b09-4bed-93b4-7e038edc8226,3640,,,"[43.4, 34.0]",265866,88,,,,,-0.99382555,,Right Foot,,,"[62.6, 4.5]",,Ground Pass,,35.19787,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['741eac1a-8281-491e-a6d4-358f1f38d2a1'],36,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:36.400,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.505968,,,,,,,,,,,,,911d7cb0-f909-4597-91fe-87070de46903,3643,,,"[63.4, 4.4]",265866,88,,,,,2.2044294,,Left Foot,,,"[56.2, 14.2]",,Ground Pass,,12.160592,,,,Jordi Alba Ramos,5211.0,,,,,,,2,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,154,Barcelona,217,['e209374f-01f2-4d46-9b49-f6a7fd23e2f4'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.295,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.010946,,,,,,,,,,,,,d8b35d77-0f90-4037-9fa7-6ffb62505be1,3646,,,"[57.4, 14.1]",265866,88,,,,,2.28654,,Left Foot,,,"[47.4, 25.6]",,Ground Pass,,15.239751,,,,Sergio Busquets i Burgos,5203.0,,,,,,,2,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,154,Barcelona,217,['2c20acd9-1c69-4ad8-9dd2-59f0da24aba3'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:44.750,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.352001,,,,,,,,,,,,,90992d56-1fd0-4f80-a90b-3a590f23e765,3649,,,"[47.4, 25.6]",265866,88,,,,,2.268187,,Right Foot,,,"[38.1, 36.7]",,Ground Pass,,14.481022,,,,Jérémy Mathieu,10609.0,,,,,,,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,154,Barcelona,217,['e745ab2a-b24a-42f6-b1cc-83a96d5f4e7d'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:46.864,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.124879,,,,,,,,,,,,,2605a692-f067-4c8b-9b14-62e7157fc130,3652,,,"[38.1, 36.7]",265866,88,,,,,1.1035837,,Left Foot,,,"[49.4, 59.1]",,Ground Pass,,25.088842,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,154,Barcelona,217,['e084cec7-570e-4c02-b212-3bf7ae09b0f8'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:49.416,Pass,,2014/2015
,,,,,,,,,,,,,,,,,1.409478,,,,,,,,,,,,,8ca64eb0-c3ea-47e7-8c18-12c9d05a879b,3655,,,"[68.7, 62.0]",265866,88,,,,,0.5409785,,Right Foot,,,"[95.0, 77.8]",,High Pass,,30.6811,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,154,Barcelona,217,['05359014-18f6-4dba-9c95-33acb2f202ec'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:43:56.445,Pass,,2014/2015
,,,,,,,,,,,,,,,,,0.919506,,,,,,,,,,,,,5cfacf0c-7214-49bb-8d97-ae4ff30bbd10,3660,,,"[93.8, 63.6]",265866,89,,,,,-1.4227644,,Right Foot,,,"[95.5, 52.2]",,Ground Pass,,11.526057,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Center Midfield,154,Barcelona,217,"['0108e7ce-f226-43d1-9928-329de288b259', '6d05c42e-8fd0-4507-bbbc-8a625eda1590']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:44:02.819,Pass,True,2014/2015
