bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.757037,,,,,,,,,,,ccfefb70-8e2e-4bb9-884e-1d5afef0d1ff,121,,"[19.5, 26.1]",266631,2,,,,,1.1830894,,Right Foot,,,,"[27.3, 45.2]",,Ground Pass,,20.631287,,,,Gerard Piqué Bernabéu,5213.0,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['df72502c-bdc5-4522-91cf-5faed97cf801'],2,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.889,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.1439,,,,,,,,,,,16efe618-18ad-4dbd-97cb-9c0e7e7d4281,124,,"[30.1, 43.3]",266631,2,,,,,-1.3714087,,Right Foot,,,,"[37.9, 4.7]",,Ground Pass,,39.3802,,,,Jordi Alba Ramos,5211.0,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['bbcbd5dc-8005-4e3b-9f5f-ac78527f2729'],6,,,,,,,,,,,,,,,,Barcelona,217,00:02:06.095,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.6774,,,,,,,,,,,9cac3469-d3bc-48b4-9f72-c2a630474d94,128,,"[36.3, 2.6]",266631,2,,,,,0.19650508,,Left Foot,,,,"[57.9, 6.9]",,Ground Pass,,22.023851,,,,Andrés Iniesta Luján,5216.0,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,6,Barcelona,217,"['48b08b51-609c-4927-8ec9-c87cea1d7388', '4f09c80f-a40c-44c5-9db0-f496f041c403']",8,,,,,,,,,,,,,,,,Barcelona,217,00:02:08.751,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.7536,,,,,,,,,,,0fa11521-a659-49da-aba3-cef9e6d30f66,132,,"[56.2, 13.6]",266631,2,,,,,1.4427135,,Right Foot,,,,"[57.9, 26.8]",,Ground Pass,,13.309019,,,,Sergio Busquets i Burgos,5203.0,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,"['58a5c2e8-0ef0-4619-9471-b2920013336e', 'c92a7df5-8486-4b78-b398-7cb795a6ed70']",12,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.190,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.1609,,,,,,,,,,,9e8779ac-ef14-44ad-9abf-d05a45388172,135,,"[57.9, 26.8]",266631,2,,,,,-1.0367953,,Right Foot,,,,"[64.7, 15.3]",,Ground Pass,,13.360015,,,,Andrés Iniesta Luján,5216.0,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,['349a6c82-e59d-4b25-b04a-2666275787bc'],12,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.983,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.100905,,,,,,,,,,,6e0eec5f-832d-4119-9dd4-31f74b6194bd,139,,"[64.9, 15.8]",266631,2,,,,,-0.5497176,,Right Foot,,,,"[82.2, 5.2]",,Ground Pass,,20.28916,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,"['37f5b3e7-1ae2-40d3-98fc-5d50ccba53c3', '39f19b80-51f3-4354-9ef5-92aaebdf2942', 'fe183654-2d19-4c75-a574-0fe54fa76822']",14,,,,,,,,,,,,,,,,Barcelona,217,00:02:14.427,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.9924,,,,,,,,,,,f3c3ac33-05d5-4fe4-a2c0-79e0e5d324bc,144,,"[25.6, 47.8]",266631,2,,,,,-2.5594552,,Right Foot,,,,"[9.8, 37.4]",,Ground Pass,,18.915602,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['46ef8bd5-932a-41e2-a509-ebe5d9ca5521'],21,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.163,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.0291,,,,,,,,,,,78a8e22d-0f9a-4f7e-930e-d2830cfc689e,147,,"[10.4, 37.6]",266631,2,,,,,1.2202997,,Left Foot,,,,"[13.8, 46.9]",,Ground Pass,,9.90202,,,,Gerard Piqué Bernabéu,5213.0,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,6,Barcelona,217,['3e5c5cf6-dced-49dd-bef0-f681da1c83a3'],24,,,,,,,,,,,,,,,,Barcelona,217,00:02:24.246,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.1968,,,,,,,,,,,bf38f5b9-a789-4890-8f55-4750298a408a,151,,"[13.1, 57.1]",266631,2,,,,,1.0269638,,Right Foot,,,,"[23.5, 74.3]",,Low Pass,,20.09975,,,,Daniel Alves da Silva,4324.0,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,6,Barcelona,217,['28257a42-f78f-4567-84e6-6a2e3ffa762a'],27,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.239,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.8766,,,,,,,,,,,5acdc25e-8186-4032-87af-2aa725e19d1b,155,,"[18.9, 74.3]",266631,2,,,,,-0.8041753,,Right Foot,,,,"[39.8, 52.6]",,Ground Pass,,30.12806,,,,Sergio Busquets i Burgos,5203.0,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,"['089e4852-7f7c-44d3-ada2-5d25a1e7fcfc', '89cdb86d-c4ab-4020-9f2e-3505af9ebcad']",29,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.060,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.489,,,,,,,,,,,9232b005-7839-42a6-912a-fda4a59ebd43,159,,"[40.1, 52.9]",266631,2,,,,,-1.4637991,,Right Foot,,,,"[43.0, 25.9]",,Ground Pass,,27.155294,,,,Andrés Iniesta Luján,5216.0,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,6,Barcelona,217,"['68e765a4-4fe6-47fc-ab8c-7e08280eacce', '9db0a9d0-b942-44d6-875c-7fe6bf364783']",30,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.976,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.3419,,,,,,,,,,,73b003df-45df-4eec-93e6-d15252d6ad71,162,,"[56.4, 34.6]",266631,2,,,,,0.27061406,,Right Foot,,,,"[71.9, 38.9]",,Ground Pass,,16.085398,,,,Neymar da Silva Santos Junior,4320.0,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,6,Barcelona,217,['e1abec3e-940a-4872-811b-29f5077edffa'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.653,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.2297,,,,,,,,,,,9832d8f5-a371-46aa-bb7b-5e348b21b90c,166,,"[76.9, 42.5]",266631,2,,,,,1.2957407,,Left Foot,,,,"[86.1, 75.1]",,Ground Pass,,33.873295,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,"['9b7071e4-4dfa-4e75-b71e-c4a16f45c815', 'b25bddf4-43a5-477f-bd87-509089f933da']",38,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.079,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.553483,,,,,,,,,,,aadeec04-d7ca-42cc-95f0-5d719218d29e,169,,"[90.7, 71.5]",266631,2,,,,,-2.5011172,,Left Foot,,,,"[80.1, 63.6]",,Ground Pass,,13.22006,,,,Ivan Rakitić,5470.0,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['e9e781ed-77fe-440d-9c12-cfedb6a17097'],41,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.956,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4778,,,,,,,,,,,e666a540-9298-4ae0-a1e0-b252eec9a772,172,,"[78.9, 65.8]",266631,2,,,,,0.74837804,,Right Foot,,,,"[90.1, 76.2]",,Ground Pass,,15.283978,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Right Center Midfield,6,Barcelona,217,['8f7400cd-54c6-4555-9579-3d73d265dfdb'],44,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.765,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.1886,,,,,,,,,,,f959b8d7-44d1-4c2e-9050-9f318061ccb2,175,,"[90.1, 76.2]",266631,2,,,,,-2.6523097,,Right Foot,,,,"[82.4, 72.1]",,Ground Pass,,8.723532,,,,Daniel Alves da Silva,4324.0,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['454b9a43-e716-4f0e-b3e3-edfba6182af1'],46,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.770,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.9617,,,,,,,,,,,2fd0c22a-15b3-49e0-8334-1caa517bfc63,178,,"[82.4, 71.5]",266631,2,,,,,0.9933567,,Right Foot,,,,"[86.7, 78.1]",,Low Pass,,7.877182,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['b06a4a80-0fa3-428e-a0f3-3b4b7b3491d5'],48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.502,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.6095,,,,,,,,,,,69d0fe26-400e-4a31-ad5a-d8e13341d782,181,,"[86.5, 77.9]",266631,2,,,,,-2.2712927,,Left Foot,,,,"[82.2, 72.8]",,Ground Pass,,6.670832,,,,Daniel Alves da Silva,4324.0,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['12e872ee-8810-44c2-8648-be19cfb163d6'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.218,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.163,,,,,,,,,,,1661bf41-3334-4c85-b0c4-de8877314d44,184,,"[81.2, 70.7]",266631,2,,,,,-0.34302393,,Right Foot,,,,"[85.4, 69.2]",,Ground Pass,,4.4598207,,,,Neymar da Silva Santos Junior,4320.0,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,6,Barcelona,217,['7d219d58-c6c4-4783-a7f2-8d9ed6072616'],52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.770,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.1027,,,,,,,,,,,e2593280-ba0e-4cda-8383-6a279b1f4a61,187,,"[86.3, 70.0]",266631,2,,,,,2.0915246,,Right Foot,,,,"[82.4, 76.8]",,Ground Pass,,7.839005,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,['e7f30b04-3781-429e-ada9-18205b57daef'],52,,,,,,,,,,,,,,,,Barcelona,217,00:02:52.973,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.0524,,,,,,,,,,,6af043cf-9019-4418-9e63-286531018761,191,,"[81.4, 76.4]",266631,2,,,,,-0.23186466,,Left Foot,,,,"[88.6, 74.7]",,Ground Pass,,7.3979726,,,,Neymar da Silva Santos Junior,4320.0,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['9453a920-365b-427f-8297-95e8323bd7d8'],54,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.540,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.8867,,,,,,,,,,,7c736aa6-ffa4-49f4-ac92-71a9af847cb6,195,,"[89.2, 74.3]",266631,2,,,,,2.8237946,,Right Foot,,,,"[81.6, 76.8]",,High Pass,,8.000625,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,6,Barcelona,217,"['9c921551-c45f-48f8-a38c-8434a93b1c2c', 'a3c176e5-c795-4163-8b77-78b39870fb1a']",56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.120,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.5058,,,,,,,,,,,ddd45fe0-4e42-454f-a54e-55584fb82fb5,197,,"[81.8, 77.0]",266631,2,,,,,0.18164884,,Left Foot,,,,"[86.7, 77.9]",,Low Pass,,4.9819674,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,"['8be6ee19-1d17-43b5-a3b7-697883648f94', 'a3c176e5-c795-4163-8b77-78b39870fb1a', 'f5e8fc50-326c-4361-9511-ec4bdb28a609']",57,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.007,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.317436,,,,,,,,,,,d5fab677-2806-4c8a-b17d-c1248bfdabc8,200,,"[120.0, 80.0]",266631,3,,,,,-1.7814949,,Right Foot,,,,"[112.6, 45.4]",,High Pass,,35.38248,,Incomplete,True,,,,,Outswinging,Corner,1,From Corner,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,['acd16da3-bc7a-4d15-af5d-78ac72e2cf0d'],29,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.030,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.2782,,,,,,,,,,,f3a447d8-cf5d-4866-985e-2ac59e6c6521,203,,"[90.5, 56.7]",266631,3,,,,,1.2711135,,Right Foot,,,,"[96.0, 74.5]",,Ground Pass,,18.630352,,,,Andrés Iniesta Luján,5216.0,,,,Recovery,1,From Corner,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['ece0d04f-8f55-4c52-b40a-a1a9f8b9fece'],33,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.101,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.443073,,,,,,,,,,,fb6f626d-377a-4f7a-a819-61a7770ed61e,206,,"[96.0, 74.5]",266631,3,,,,,-1.180287,,Right Foot,True,,,"[117.2, 23.0]",,High Pass,,55.692818,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,True,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,7,Barcelona,217,"['0a4181b2-8ea3-460f-84c3-2fcfb2c7f3e7', '5fdf4421-0ade-426f-962d-44fef7b49e5d']",35,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.948,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.440978,,,,,,,,,,,d68dc5af-98ff-4d24-abe4-635637249600,209,,"[3.5, 67.3]",266631,3,,,,,1.6180053,,Head,,,,"[2.9, 80.0]",,High Pass,,12.714166,,Out,,,,,,,,1,From Corner,Juan Francisco Torres Belén,6375.0,Right Back,7,Barcelona,217,,39,,,,,,,,,,,,,,,,Atlético Madrid,212,00:03:39.799,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.793237,,,,,,,,,,,015067af-7d57-4f9a-821d-0e2b4cca1b2a,210,,"[117.2, 0.1]",266631,3,,,,,2.852176,,,,,,"[94.7, 6.8]",,Low Pass,,23.476372,,,,Jordi Alba Ramos,5211.0,,,,Throw-in,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['611b37ed-438e-4ea6-938e-30f8fc38f131'],45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.761,Pass,,2014/2015
,,,,,,,,,,,,,,,,3.0336,,,,,,,,,,,cb972748-2b99-45b0-b2c4-8ae59e3000dc,213,,"[94.7, 6.8]",266631,3,,,,,2.5674248,,Left Foot,,,,"[64.4, 26.4]",,Low Pass,,36.0867,,,,Javier Alejandro Mascherano,5506.0,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['499fb444-f6da-40ca-bcc9-da43ba370ac2'],49,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.593,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.9116,,,,,,,,,,,856b8b68-0af1-496b-8425-344adf5ef482,216,,"[64.4, 26.4]",266631,3,,,,,1.3772832,,Right Foot,,,,"[71.2, 61.1]",,Low Pass,,35.360004,,,,Daniel Alves da Silva,4324.0,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['0e2b7b7e-6b52-4605-abfb-2a9b7f6847e2'],52,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.832,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.4004,,,,,,,,,,,9a8948d9-7d41-448f-8425-edd57b4d21ec,219,,"[72.3, 63.9]",266631,3,,,,,0.5149943,,Left Foot,,,,"[90.5, 74.2]",,Ground Pass,,20.912437,,,,Ivan Rakitić,5470.0,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['2224a727-1eeb-47da-9e2f-ad4861b7c198'],55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.531,Pass,,2014/2015
,,,,,,,,,,,,,,,,0.68628,,,,,,,,,,,2d802e50-7a16-4fc7-b0ec-b38d1b59d360,222,,"[90.5, 74.2]",266631,3,,,,,-2.8215873,,Right Foot,,,,"[73.3, 68.5]",,Ground Pass,,18.119879,,,,Daniel Alves da Silva,4324.0,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['dd048866-10a2-4be0-9667-60d989908f6d'],58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.704,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.1252,,,,,,,,,,,c7982fe7-b9ce-4906-a932-a4f4b3377376,226,,"[66.1, 76.6]",266631,4,,,,,-2.0538735,,Right Foot,,,,"[52.2, 50.1]",,Low Pass,,29.924238,,,,Gerard Piqué Bernabéu,5213.0,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['67295748-765a-4078-b93a-1121286e8cc0'],1,,,,,,,,,,,,,,,,Barcelona,217,00:04:01.906,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.7196,,,,,,,,,,,f870b559-74da-4c19-b9b1-c3c55e9be722,229,,"[52.2, 50.1]",266631,4,,,,,-1.5075325,,Right Foot,,,,"[53.6, 28.0]",,Ground Pass,,22.144299,,,,Javier Alejandro Mascherano,5506.0,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['9307f8e1-01d7-49e6-bc08-bd46835abb8f'],4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.699,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.5524,,,,,,,,,,,1a448aa4-810d-48b4-a2c0-66f08a964e93,233,,"[53.6, 33.1]",266631,4,,,,,1.2664657,,Right Foot,,,,"[67.2, 76.4]",,High Pass,,45.38557,,,,Daniel Alves da Silva,4324.0,,True,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,"['1cd56b42-3185-4ef6-9033-4f11e11d55f3', 'c6eaca49-5453-4ea1-aeab-55edbb1f6633']",9,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.684,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.497102,,,,,,,,,,,04581954-c33d-463b-b201-7f5f37d6620e,236,,"[69.3, 69.6]",266631,4,,,,,0.51806855,,Left Foot,,,,"[79.3, 75.3]",,Ground Pass,,11.51043,,,,Ivan Rakitić,5470.0,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['60d5e1eb-48e7-445f-ac9b-61ff3d3e1f9c'],13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.866,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.652299,,,,,,,,,,,9481bc0d-5292-4405-b3f5-c65619f292cc,240,,"[79.1, 76.4]",266631,4,,,,,-2.9191453,,Left Foot,,,,"[62.3, 72.6]",,Ground Pass,,17.224401,,,,Daniel Alves da Silva,4324.0,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['f7fc85cd-fb49-4848-b735-6c517b0aaeec'],15,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.718,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.6751,,,,,,,,,,,44067bd6-fb16-4621-bc19-4b476ce044d7,244,,"[53.8, 76.2]",266631,4,,,,,-2.2279623,,Left Foot,,,,"[38.6, 56.5]",,Ground Pass,,24.882322,,,,Gerard Piqué Bernabéu,5213.0,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['a9a4dc1d-b4bd-465b-a139-ff1ea3b53438', 'dadeaabf-8b8c-4358-92a5-ea1a317009c6']",18,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.230,Pass,True,2014/2015
,,,,,,,,,,,,,,,,2.221801,,,,,,,,,,,66bb7be7-f409-4220-82f2-fc67da68d3a2,248,,"[32.0, 54.5]",266631,4,,,,,-1.6200318,,Right Foot,,,,"[30.3, 20.0]",,Ground Pass,,34.54186,,,,Javier Alejandro Mascherano,5506.0,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,8,Barcelona,217,['1a0160b8-c728-4a4e-804f-00944935a9eb'],21,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.880,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.362202,,,,,,,,,,,9884dca1-f65c-4efa-98ba-65aa28415aca,252,,"[25.0, 17.9]",266631,4,,,,,2.434896,,Right Foot,,,,"[7.9, 32.5]",,Ground Pass,,22.484884,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,"['b83aedc8-1c07-43fe-9c67-6453c4d8fde8', 'dbd23390-cc6e-4a82-a7df-483a90ea2f5d']",25,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.371,Pass,True,2014/2015
,,,,,,,,,,,,,,,,0.9571,,,,,,,,,,,3375538b-7c51-4e5d-a085-8f03b68c35ef,255,,"[7.9, 32.5]",266631,4,,,,,-0.047301967,,Right Foot,,,,"[24.8, 31.7]",,Ground Pass,,16.918924,,,,Sergio Busquets i Burgos,5203.0,,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,8,Barcelona,217,['073ab171-88ca-4fee-8ab8-1f74cda8d224'],31,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.422,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.5624,,,,,,,,,,,87f28e10-2324-46bd-9d6a-6b35d0863e87,259,,"[25.2, 33.1]",266631,4,,,,,0.9386,,Right Foot,,,,"[36.7, 48.8]",,High Pass,,19.461243,,,,Ivan Rakitić,5470.0,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,"['115539d2-6749-4a90-8111-c23f0011d5cd', '8bad071f-ccb9-42d2-80f1-34c3be592feb']",32,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.459,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.7379,,,,,,,,,,,b67fddfd-6844-4f0e-84f2-7fbfdffe06ce,262,,"[36.7, 48.8]",266631,4,,,,,1.6753092,,Right Foot,,,,"[33.7, 77.4]",,Low Pass,,28.756912,,,,Daniel Alves da Silva,4324.0,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,['c95145d4-d7f1-49a3-99cb-ae284f6a935a'],34,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.101,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.3143,,,,,,,,,,,2625b025-d7e9-40d4-b11d-8b2c3d9514f0,265,,"[56.0, 74.9]",266631,4,,,,,-2.0424118,,Right Foot,,,,"[50.9, 64.9]",,Ground Pass,,11.225417,,,,Ivan Rakitić,5470.0,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['a0a9ce3f-7de4-40a7-bfdf-41d04585f9cd'],38,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.785,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.5625,,,,,,,,,,,0ce48263-2ef6-4f98-afed-b9e02c8fac46,272,,"[50.0, 64.3]",266631,4,,,,,-1.8040932,,Right Foot,,,,"[45.2, 44.1]",,Ground Pass,,20.762466,,,,Sergio Busquets i Burgos,5203.0,,,,Recovery,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,8,Barcelona,217,"['43105a57-3865-4e97-aabe-8cc67c26e9d1', '7594872a-4691-459d-8acc-1a229dda3f67']",41,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.835,Pass,True,2014/2015
,,,,,,,,,,,,,,,,1.8668,,,,,,,,,,,5bac1482-cbbb-42a9-8b96-cd5720bb2c24,275,,"[45.2, 44.1]",266631,4,,,,,-2.4526682,,Right Foot,,,,"[35.0, 35.7]",,Ground Pass,,13.21363,,,,Javier Alejandro Mascherano,5506.0,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['0e2d88db-9ce6-441f-b8d8-589312abbe84'],44,,,,,,,,,,,,,,,,Barcelona,217,00:04:44.118,Pass,,2014/2015
,,,,,,,,,,,,,,,,2.2208,,,,,,,,,,,82a11434-ec25-46c6-a093-4f5072dd5917,278,,"[35.0, 35.7]",266631,4,,,,,-0.65830904,,Right Foot,,,,"[55.3, 20.0]",,Ground Pass,,25.662813,,,,Andrés Iniesta Luján,5216.0,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['f9461221-ed13-4c16-a728-1cce0aeaf415'],46,,,,,,,,,,,,,,,,Barcelona,217,00:04:46.284,Pass,,2014/2015
,,,,,,,,,,,,,,,,1.594,,,,,,,,,,,dabd2cf8-a0fc-430f-8fc8-7093ed027d0a,281,,"[73.3, 20.4]",266631,4,,,,,0.51748776,,Right Foot,,,,"[86.3, 27.8]",,Ground Pass,,14.95861,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Center Midfield,8,Barcelona,217,['d2cc689f-f298-4e47-b7da-14895098ade1'],50,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.789,Pass,,2014/2015
