bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f884844-7b26-485b-a9b2-22ce0b41c4a9,3149,,"[76.4, 24.1]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,151,Getafe,216,['0df6442e-44ca-4da4-ac42-8c916f8d2230'],27,,,,,,,,,,,,,,,,,Getafe,216,00:34:27.152,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c74cceb-7e25-4cd4-a839-3eb0a7710f0f,3155,,"[20.1, 24.6]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,152,Barcelona,217,['1fb30623-3484-4d4a-a39b-a198142b7c71'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:34:35.898,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,19db02d8-0c32-4dd6-b250-e3b9035d6e7a,3157,,"[96.3, 11.1]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,153,Barcelona,217,['08a88e80-5514-4056-84ad-97d9f46c8df4'],43,,,,,,,,,,,,,,,,,Barcelona,217,00:34:43.015,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ad3af23-6d50-44b4-a54e-7f40a9fa1b2f,3164,,"[92.4, 7.7]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,153,Barcelona,217,['192ed51d-f653-4e03-a6dd-af15ff95a72e'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:34:47.834,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183a3016-b29f-4581-8b02-ab17643f50b8,3166,,"[88.8, 16.6]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,153,Barcelona,217,['37972916-8128-4ae7-8cd7-1d2dd1ecbe8b'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:34:48.854,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b819e98d-5516-4fa0-b0b5-2e0f4e4d6b9a,3173,,"[32.6, 70.5]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,154,Getafe,216,['bca24dec-8405-403c-af97-44b6ec353720'],51,,,,,,,,,,,,,,,,,Getafe,216,00:34:51.709,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8f85982-600d-48dd-be2d-e795317b9de3,3177,,"[58.9, 64.7]",9602,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,154,Getafe,216,"['cfcd3dc9-c9da-431c-9f41-a03f19e15f24', 'eb61f0f8-86a5-4f7b-b837-6e4a15e90558']",53,,,,,,,,,,,,,,,,,Getafe,216,00:34:53.214,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586e7fb-e3ab-4232-9eae-30d6d75044e5,3181,,"[65.9, 73.1]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jorge Molina Vidal,6630.0,Right Center Forward,155,Getafe,216,"['27122803-488f-489d-86fc-886f47f211f9', 'be1c4627-a1d1-47c8-99d8-b8a6fa49b9c1']",16,,,,,,,,,,,,,,,,,Getafe,216,00:35:16.744,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232fdb90-5a2e-485e-b50c-96a8f5be8f23,3184,,"[53.5, 60.7]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Mora Sánchez,6858.0,Right Defensive Midfield,155,Getafe,216,['4be1bb80-71c0-40f7-a2b5-466b3c8d0f08'],19,,,,,,,,,,,,,,,,,Getafe,216,00:35:19.390,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f6050a6f-8504-40c2-8ad5-27c9a5222b5b,3187,,"[65.9, 3.1]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fayçal Fajr,5724.0,Left Midfield,155,Getafe,216,['55561f91-7260-4a92-a589-e81caa28d66c'],23,,,,,,,,,,,,,,,,,Getafe,216,00:35:23.241,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b980178-d979-434b-b1ba-72495a0f8f92,3190,,"[61.9, 22.4]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vitorino Gabriel Pacheco Antunes,6619.0,Left Back,155,Getafe,216,['1bb8e81a-e3ba-4ab6-a431-64928f13a068'],25,,,,,,,,,,,,,,,,,Getafe,216,00:35:25.619,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0423067-f97b-4144-9654-d5ce433127a3,3193,,"[103.2, 74.2]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,155,Getafe,216,['6500bff2-f1b6-4627-863c-9a22e5053988'],29,,,,,,,,,,,,,,,,,Getafe,216,00:35:29.749,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c3dd6a5-8a68-411c-88c0-936062032e69,3197,,"[15.7, 73.5]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,156,Barcelona,217,['9e5b12a8-4145-43a7-9730-9dd738aca388'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:35:46.156,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2beb852-5879-467b-b740-c1033bdc1656,3199,,"[86.9, 39.1]",9602,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,156,Barcelona,217,['3579cc54-b5e5-4bc1-aa44-367e70e40dd6'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:35:57.369,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ece1efad-2d15-4281-aa95-6ad046c9c5c3,3201,,"[40.7, 50.4]",9602,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Djené Dakonam Ortega,6634.0,Right Center Back,157,Getafe,216,['cdc9cf6b-a229-4fba-84b3-1778210a8712'],14,,,,,,,,,,,,,,,,,Getafe,216,00:36:14.016,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b39b55-e436-41d0-b852-c7f01bb1acd0,3205,,"[65.5, 71.2]",9602,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,157,Getafe,216,"['645168cd-1ae7-4910-9227-219d5a26ea64', 'b52a7d31-6fde-47ff-816e-687be4875e21']",16,,,,,,,,,,,,,,,,,Getafe,216,00:36:16.407,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25d75aad-88c9-4a8f-8db5-1f32d5587c1c,3209,,"[76.6, 66.9]",9602,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Molina Vidal,6630.0,Right Center Forward,157,Getafe,216,"['893316c5-454e-4dda-9402-d1d8fc99fcbe', '9c269814-92b4-46e9-a3d9-ff40aa4e7966']",17,,,,,,,,,,,,,,,,,Getafe,216,00:36:17.792,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2945cdf-67a1-448b-93ed-358768c7df79,3214,,"[89.5, 65.4]",9602,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,157,Getafe,216,['0ef1cb2c-1111-489c-b9ad-06d090251c6f'],22,,,,,,,,,,,,,,,,,Getafe,216,00:36:22.564,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70bf37e5-e975-4e25-a492-2ee153a7e3c4,3217,,"[105.5, 52.3]",9602,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Wilney Arambarri Rosa,6863.0,Left Center Forward,157,Getafe,216,['54c40332-0912-4f30-8e67-ce326eb4f05f'],24,,,,,,,,,,,,,,,,,Getafe,216,00:36:24.479,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3822863c-1c77-4729-8ca8-57bfca9b2347,3223,,"[107.4, 32.0]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Djené Dakonam Ortega,6634.0,Right Center Back,158,Getafe,216,['89c9ce8e-6f03-4403-aeb9-e19e3c6fc273'],4,,,,,,,,,,,,,,,,,Getafe,216,00:37:04.681,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1e7546f-0511-4831-a736-7a356022b5ea,3229,,"[21.6, 42.1]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,159,Barcelona,217,"['423a398d-6f18-40b1-9e92-11b04805837f', '7473861e-b693-429b-9695-95a1b56b12a4']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:37:07.372,Ball Receipt*,True,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70399f76-0a81-45a5-ab04-5b5dcd7a69a8,3233,,"[31.7, 58.1]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,159,Barcelona,217,['223d9a8b-2171-4f18-9406-30d6ed7bf585'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:37:09.115,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605e668-390c-421f-bf8f-d6d443d4ca17,3236,,"[85.4, 31.2]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,159,Barcelona,217,['e04806d8-1967-483f-8702-83a849014a20'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:37:14.588,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcb9301b-2f7e-4102-8bf1-391dad84eddc,3239,,"[98.9, 55.8]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,159,Barcelona,217,['a99f3f4b-2d0f-4c78-8af3-8a7768a9f311'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:37:17.512,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f1c899c-ae68-4c12-b682-21f792ffebe3,3243,,"[97.0, 7.8]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,159,Barcelona,217,['6fdfe788-2ba6-4f66-b316-09e99f0b5e33'],25,,,,,,,,,,,,,,,,,Getafe,216,00:37:25.350,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b5ebd42-308a-4699-b342-5fda58374e82,3245,,"[41.5, 56.4]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,160,Barcelona,217,['9a046e05-0beb-4e89-8fe2-8d5751458418'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:37:35.584,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8f5fe9b-e546-41ea-b786-8a491dd75d71,3247,,"[69.6, 78.0]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,160,Barcelona,217,['80501446-7c62-445b-92b3-78888f3e7a1c'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:37:37.977,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f75d52fe-50c9-49c6-b6f2-1f22cb01d992,3250,,"[81.8, 78.2]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,160,Barcelona,217,['96842726-3c5c-4317-8768-3efa7675f68f'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:37:40.325,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca814ab0-037a-4fb7-930d-75703c4f8516,3253,,"[97.4, 65.4]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,160,Barcelona,217,['771e5ad3-fecb-4189-9cd2-65c117aebf47'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:37:44.032,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,09b71738-ddd8-457a-b20d-d9875a11719c,3257,,"[92.7, 22.4]",9602,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mauro Wilney Arambarri Rosa,6863.0,Left Center Forward,161,Getafe,216,['18833b9a-31c6-463e-9800-f3694645d7ea'],53,,,,,,,,,,,,,,,,,Getafe,216,00:37:53.603,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1d3d8e7-80e0-4fc9-b7e7-3cb027573e94,3264,,"[69.4, 74.2]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Damián Nicolás Suárez Suárez,6627.0,Right Back,161,Getafe,216,['ed42d98c-7a28-4a81-bbc0-23b4d5125e3b'],2,,,,,,,,,,,,,,,,,Getafe,216,00:38:02.212,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21e02dc1-7ad9-4342-af3d-76491456d757,3267,,"[68.3, 63.7]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Mora Sánchez,6858.0,Right Defensive Midfield,161,Getafe,216,['eb7fbec8-69ad-4447-b97f-a5c066609104'],4,,,,,,,,,,,,,,,,,Getafe,216,00:38:04.656,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89cb5b70-699d-4857-989e-93c934b10025,3270,,"[51.4, 50.6]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Djené Dakonam Ortega,6634.0,Right Center Back,161,Getafe,216,['782c2115-cb49-411a-b18d-f5a7d12d2f1d'],8,,,,,,,,,,,,,,,,,Getafe,216,00:38:08.403,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87485302-7dde-434c-8656-940aa71d80dd,3273,,"[18.9, 40.8]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,161,Getafe,216,['c60c25ca-a942-4374-a7d1-7e634569fc12'],11,,,,,,,,,,,,,,,,,Getafe,216,00:38:11.450,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7a6e1b4-fa5a-49a3-9f82-badf8193e0a2,3276,,"[77.9, 62.6]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,161,Getafe,216,['23694e49-9fd4-4270-b9b8-4a1937ecdf1b'],17,,,,,,,,,,,,,,,,,Getafe,216,00:38:17.734,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651f208b-9968-4ca1-8c6f-eddada9adf6e,3280,,"[7.7, 26.5]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,162,Barcelona,217,['b7d025f6-f993-47a1-a621-0daffe007017'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:38:21.309,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60381a99-ccb1-4f64-afb7-a35d89f2f3ad,3284,,"[20.4, 46.6]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,162,Barcelona,217,['0141f672-0196-41e2-a2e2-75d026a47df9'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:38:24.380,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40a9b05b-d6d0-48e1-b4b1-74b5a970dabe,3287,,"[37.3, 47.0]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,162,Barcelona,217,['781007de-8a5f-47d9-a36d-d75e992bd5d4'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:38:26.381,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33b9a275-a4b2-44a5-b19d-08f18eba58e9,3290,,"[68.3, 55.4]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,162,Barcelona,217,['b647efdd-80c2-47a7-a9cf-deea2d9c2e07'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:38:30.101,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c3c8c8f-a8f7-4e31-9ebc-a75a78539e13,3293,,"[96.7, 45.5]",9602,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,162,Barcelona,217,['3a5bfa93-943d-4371-a599-0550a9cd65da'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:38:34.868,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e471d81d-25a4-47b5-aab7-2bad55e24e09,3300,,"[60.2, 36.1]",9602,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Francisco Portillo Soler,6873.0,Left Center Forward,163,Getafe,216,['e0bca89c-e918-4166-95b1-f1bce5908371'],44,,,,,,,,,,,,,,,,,Getafe,216,00:39:44.083,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ab52a7-2d73-491d-b619-bd120a4f05da,3303,,"[82.0, 71.2]",9602,84,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,163,Getafe,216,['9e086d52-23eb-40f9-84f6-c578dc84fcea'],48,,,,,,,,,,,,,,,,,Getafe,216,00:39:48.935,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5aa365f3-1c39-4bbe-92d0-90e24e247955,3305,,"[56.3, 5.5]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,164,Barcelona,217,['fe0b8f7f-c499-4c21-9101-b9a9787927dd'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:40:05.841,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4bd29837-caec-466d-99d2-d8e51cec2435,3307,,"[74.1, 73.1]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,165,Getafe,216,['0ba680ae-8220-4d32-85a7-46e78ed4de42'],7,,,,,,,,,,,,,,,,,Getafe,216,00:40:07.683,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10799985-02a4-4b81-9906-b75929e33459,3312,,"[62.3, 65.0]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Mora Sánchez,6858.0,Right Defensive Midfield,165,Getafe,216,['3f9c32e0-debb-4172-89d1-a2add2ab29f3'],11,,,,,,,,,,,,,,,,,Getafe,216,00:40:11.210,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb15a2e6-baa0-4640-9091-8da3134f5097,3316,,"[105.5, 71.8]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Molina Vidal,6630.0,Right Center Forward,165,Getafe,216,['1173fbf7-2d94-4c9b-89de-b6406481c7a0'],15,,,,,,,,,,,,,,,,,Getafe,216,00:40:15.729,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44927ea1-94fa-4ecc-ab5c-732eb0e84d02,3319,,"[114.7, 71.8]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Portillo Soler,6873.0,Left Center Forward,166,Getafe,216,['4bcf9628-185b-477c-a526-b0d78d41cd1c'],25,,,,,,,,,,,,,,,,,Getafe,216,00:40:25.551,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ef6f9d1-592e-4411-8047-bbe791cab6ac,3322,,"[101.2, 70.7]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Álvaro José Jiménez Guerrero,6864.0,Right Midfield,166,Getafe,216,['69d30342-c660-4058-835c-0063afc2c56c'],28,,,,,,,,,,,,,,,,,Getafe,216,00:40:28.138,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b97a9d61-2bd7-4dfb-99c9-228387d84785,3330,,"[93.1, 62.2]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Portillo Soler,6873.0,Left Center Forward,166,Getafe,216,['69e083db-54db-4e08-8e4c-0907d66932a2'],32,,,,,,,,,,,,,,,,,Getafe,216,00:40:32.124,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1f24d83-98d2-42af-96f5-4297b9d707d1,3335,,"[16.3, 23.5]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,166,Getafe,216,['bcd71623-2750-422b-add6-1e8d9ec04db5'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:40:35.972,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b35fa4b9-b5f0-4729-b52e-3f22a204f605,3337,,"[49.7, 10.2]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,166,Getafe,216,['48a71d04-5cd1-4cf8-a656-eda99dbc1823'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:40:38.664,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a4438e-b97e-475a-b97c-62f197f56f29,3339,,"[79.0, 65.0]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Mora Sánchez,6858.0,Right Defensive Midfield,166,Getafe,216,['1d91c07b-a162-41d2-b17d-e35f1a05153f'],39,,,,,,,,,,,,,,,,,Getafe,216,00:40:39.733,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd2f4c5-a402-4321-8337-e0f2ad939cca,3343,,"[89.9, 65.0]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Portillo Soler,6873.0,Left Center Forward,166,Getafe,216,['1df52b18-2a72-49d3-a158-f6548693f225'],42,,,,,,,,,,,,,,,,,Getafe,216,00:40:42.098,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2956de6-e20b-4146-93de-b12e3f063206,3346,,"[83.3, 61.1]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Mora Sánchez,6858.0,Right Defensive Midfield,166,Getafe,216,['098359f8-0825-4bdd-aece-569be83bf51d'],43,,,,,,,,,,,,,,,,,Getafe,216,00:40:43.215,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c03f5da6-27eb-4f61-8afa-a7f51c755cdb,3349,,"[90.8, 65.8]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francisco Portillo Soler,6873.0,Left Center Forward,166,Getafe,216,['3c9d91ae-28f0-4ab4-a6b4-c9451e7128fd'],44,,,,,,,,,,,,,,,,,Getafe,216,00:40:44.066,Ball Receipt*,,2017/2018
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1b92282-ea9f-4513-8c50-5c10716eb90f,3352,,"[103.8, 41.0]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Markel Bergara Larrañaga,6633.0,Left Defensive Midfield,166,Getafe,216,['ff1c84d9-3531-4256-808c-9276e60a0e30'],46,,,,,,,,,,,,,,,,,Getafe,216,00:40:46.565,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,baac3db1-0b43-43b6-8afa-c4749a4eac30,3354,,"[21.4, 31.2]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,167,Barcelona,217,['9eb19ae6-6b92-419f-9906-ec407adf9afb'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:40:48.202,Ball Receipt*,,2017/2018
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b68440e3-1f47-4b50-b691-ca0df2f38dcd,3356,,"[30.4, 45.7]",9602,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,167,Barcelona,217,['c3967863-dadb-4cc2-98dc-b1a0ec009634'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:40:49.646,Ball Receipt*,,2017/2018
