bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.875813,,,,,,,,,,,1090e4d7-008f-4fea-b8a4-00a77702ef79,1611,,"[86.7, 38.1]",16010,39,,,,,-1.3864719,,Left Foot,,,,"[91.1, 14.5]",,High Pass,,24.006666,,,,,Markel Susaeta Laskurain,6390.0,,,,,Recovery,1,From Corner,Raúl García Escudero,6391.0,Right Center Forward,77,Athletic Club,215,['e3c04457-69eb-4596-91ec-dc61c247cdbf'],59,,,,,,,,,,,,,,,,,Athletic Club,215,00:39:59.695,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.274172,,,,,,,,,,,dbdba709-6d65-4bfd-a556-4bcc40084fcb,1614,,"[95.3, 21.5]",16010,40,,,,,0.93513113,b77f0d81-9525-47bf-8dcf-edbba3908259,Right Foot,,,,"[115.0, 48.2]",True,High Pass,,33.18102,,,,,Óscar de Marcos Arana,6649.0,,,,,,1,From Corner,Markel Susaeta Laskurain,6390.0,Right Midfield,77,Athletic Club,215,['e7353180-05b1-4a69-af7b-4e6c188c10c8'],6,,,,,,,,,,,,,,,,,Athletic Club,215,00:40:06.055,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.918053,,,,,,,,,,,11d37f8f-cbe0-453b-a4b9-17e6beb5a778,1618,,"[60.0, 40.0]",16010,41,,,,,-3.0801318,,Right Foot,,,,"[47.0, 39.2]",,Ground Pass,,13.024592,,,,,Sergi Roberto Carnicer,6379.0,,,,,Kick Off,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,78,Barcelona,217,['a9fdf80b-42cc-46cc-8bbb-34d9bc50f6f0'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:41:20.521,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.995093,,,,,,,,,,,275b6be4-0ed0-45c3-abbf-68de2281ef19,1621,,"[47.0, 39.2]",16010,41,,,,,1.9860946,,Right Foot,,,,"[41.4, 51.9]",,Ground Pass,,13.879842,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,78,Barcelona,217,['3137b4a0-b8c1-4b1f-93f8-762edf336ad7'],22,,,,,,,,,,,,,,,,,Barcelona,217,00:41:22.469,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.319479,,,,,,,,,,,c2f01f50-5c60-48a1-8475-e6e47874f138,1624,,"[41.4, 51.9]",16010,41,,,,,-1.730348,,Right Foot,,,,"[37.2, 25.8]",,Ground Pass,,26.435772,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,['99ab3d08-dd0c-422f-b78f-e2a92ac054b1'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:41:23.714,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.625549,,,,,,,,,,,bbd77a1d-63ab-4b0a-bb4c-85eb9f4ad8d9,1628,,"[34.8, 22.5]",16010,41,,,,,-0.7604034,,Left Foot,,,,"[51.2, 6.9]",,Ground Pass,,22.634487,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,78,Barcelona,217,['a2ac4392-7c6c-4f2b-8245-f65d5d33a8c2'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:41:26.593,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.930062,,,,,,,,,,,abb07a60-d928-4e39-ad75-038c65de1d4d,1631,,"[55.1, 3.8]",16010,41,,,,,1.4209839,,Right Foot,,,,"[55.9, 9.1]",,Ground Pass,,5.3600373,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,78,Barcelona,217,['f3f8346a-8d24-44b5-8f42-944aca2a94db'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:41:30.684,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.966542,,,,,,,,,,,7f0eb1ce-36d2-43fa-9436-e1611c43dd44,1634,,"[64.2, 14.7]",16010,41,,,,,1.8569888,,Left Foot,,,,"[52.9, 53.1]",,High Pass,,40.028114,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,['f69b7c34-b43e-44a2-a9ea-7e0c08ab7a86'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:41:33.456,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.760884,,,,,,,,,,,368c8b4a-4100-450e-85ad-a9ece1f00699,1637,,"[55.9, 58.8]",16010,41,,,,,-1.472628,,Right Foot,,,,"[57.2, 45.6]",,Ground Pass,,13.263861,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,['96bafcf4-4a4e-4622-af34-e7c35772aaa8'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:41:37.712,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.358205,,,,,,,,,,,4dfa9f7e-791e-4612-8aeb-6722742881e1,1640,,"[57.2, 45.6]",16010,41,,,,,-1.7294515,,Left Foot,,,,"[54.8, 30.6]",,Ground Pass,,15.190786,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Sergi Roberto Carnicer,6379.0,Center Defensive Midfield,78,Barcelona,217,['9743d6c2-7c0c-4859-b1ee-9b19abdc1c87'],40,,,,,,,,,,,,,,,,,Barcelona,217,00:41:40.483,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.425572,,,,,,,,,,,e631f4ff-2d14-443d-afc9-54d4c8f3814b,1643,,"[65.0, 33.8]",16010,41,,,,,0.8809963,,Left Foot,,,,"[91.4, 65.8]",,High Pass,,41.484455,,,Incomplete,,,,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,['3954d7e0-9f2e-45ef-8c6f-479c01f373cf'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:41:44.476,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.8428,,,,,,,,,,,7a0799db-bb32-47b4-a055-57c512549779,1651,,"[80.0, 63.0]",16010,41,,,,,-1.7577755,,Right Foot,,,,"[77.9, 51.9]",,Ground Pass,,11.296903,,,,,Arturo Erasmo Vidal Pardo,8206.0,,,,,,1,From Kick Off,Nélson Cabral Semedo,6374.0,Right Back,78,Barcelona,217,['916f0b42-21b7-4ede-8bb2-90d9bac3280e'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:41:55.283,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.019634,,,,,,,,,,,45441959-26f3-444d-96ee-bb2307f5ef1e,1654,,"[77.9, 51.9]",16010,41,,,,,-1.3199573,,Right Foot,,,,"[89.2, 7.8]",,High Pass,,45.52472,,,,,Jordi Alba Ramos,5211.0,,True,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,78,Barcelona,217,['df657aa5-03ec-4035-ae93-86c978bd4316'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:41:58.151,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.266607,,,,,,,,,,,e7f78643-29e6-49f1-ad0c-cb48b25668bf,1658,,"[90.1, 6.1]",16010,42,,,,,2.5308666,,Left Foot,,,,"[83.1, 11.0]",,Ground Pass,,8.544589,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,78,Barcelona,217,"['322d0827-8734-4b67-af25-6392cd580f2a', '47607b27-908c-482f-a6a9-4442d2672397']",1,,,,,,,,,,,,,,,,,Barcelona,217,00:42:01.899,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.590524,,,,,,,,,,,3940ae80-ca52-4aea-8cdc-f1a1689548b6,1661,,"[82.6, 11.0]",16010,42,,,,,0.5559769,,Right Foot,,,,"[92.9, 17.4]",,Ground Pass,,12.126417,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,['8e672b50-705f-4a29-b7de-7f432a4f3171'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:42:03.896,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.881686,,,,,,,,,,,0ffcf902-4a08-46c1-b5ad-b7eba593e9e4,1665,,"[92.3, 18.3]",16010,42,,,,,-2.5713546,,Right Foot,,,,"[83.1, 12.4]",,Ground Pass,,10.929318,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,78,Barcelona,217,['9eba1f17-acf4-43f9-9fba-ebdcaf16b97b'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:42:05.628,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.3214,,,,,,,,,,,9baa2ee5-2bc2-42b3-ba27-d4b54bd92826,1668,,"[95.0, 13.3]",16010,42,,,,,0.8201332,,Right Foot,,,,"[107.5, 26.7]",,Ground Pass,,18.325119,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,"['3e24c349-ce78-494b-a7ff-5cf22b684fb9', 'aeb4c1d6-db7a-4149-a805-942cf34d8886']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:42:11.670,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.448101,,,,,,,,,,,ba5cdd25-3ff2-45fc-9176-761a9e933841,1671,,"[64.2, 33.1]",16010,42,,,,,1.7234457,,Left Foot,,,,"[62.8, 42.2]",,Ground Pass,,9.207063,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,78,Barcelona,217,['26254553-ee3b-4854-8c80-9b5b2022b49a'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:42:16.360,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.544056,,,,,,,,,,,5a800add-c1b2-48f7-91f8-7c533c653439,1674,,"[63.1, 42.7]",16010,42,,,,,-1.1309538,,Right Foot,,,,"[76.7, 13.8]",,Ground Pass,,31.9401,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,['894f59c8-62e8-4e67-b05b-eb516908d76e'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:42:18.948,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.186374,,,,,,,,,,,bc4df143-8048-42b5-a61d-8e8f76b22b88,1677,,"[65.4, 18.8]",16010,42,,,,,-1.1349194,,Right Foot,,,,"[72.2, 4.2]",,Ground Pass,,16.1059,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,['52c8dde4-4ddb-4b6d-b9b5-90e81c137dad'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:42:23.520,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.140348,,,,,,,,,,,05239346-f3e7-4f49-9146-c9c38c346b2e,1681,,"[68.6, 4.9]",16010,42,,,,,2.1990314,,Left Foot,,,,"[60.9, 15.5]",,Ground Pass,,13.101526,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Jordi Alba Ramos,5211.0,Left Back,78,Barcelona,217,"['667a6655-8234-489a-a1d8-379577dc645c', 'd787bdcb-cfb4-4e3e-9bfe-8b6c3c5e9c8b']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:42:25.373,Pass,True,2018/2019
,,,,,,,,,,,,,,,,2.059383,,,,,,,,,,,ab62078e-4197-4600-b29b-eec9a5a4ffad,1684,,"[63.4, 21.4]",16010,42,,,,,1.5859009,,Right Foot,,,,"[62.9, 54.5]",,Ground Pass,,33.103775,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,['d7a00fec-76a3-4eb8-a2ea-37e8066679ac'],31,,,,,,,,,,,,,,,,,Barcelona,217,00:42:31.298,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.372079,,,,,,,,,,,96ceb047-fb05-4b5c-8cc2-552d6fb58437,1687,,"[63.7, 57.5]",16010,42,,,,,-1.5399073,,Right Foot,,,,"[64.8, 21.9]",,Ground Pass,,35.61699,,,,,Ivan Rakitić,5470.0,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,78,Barcelona,217,['c72b358d-6a47-4ad7-8b00-56195588f5be'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:42:36.186,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.643179,,,,,,,,,,,bf872426-1ef1-49e5-8339-8db692e098ef,1690,,"[64.3, 26.0]",16010,42,,,,,0.08570023,,Right Foot,,,,"[93.4, 28.5]",,High Pass,,29.207191,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Kick Off,Ivan Rakitić,5470.0,Left Center Midfield,78,Barcelona,217,"['c23d1370-9794-47da-b8c8-39b06da6a508', 'c9b086b0-e496-43a3-9261-c422ba12588c']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:42:41.410,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.194962,,,,,,,,,,,5bad6ae5-d3b8-48c1-8600-633d77b906c0,1695,,"[63.7, 33.1]",16010,42,,,,,-1.170718,,Right Foot,,,,"[72.2, 13.0]",,Ground Pass,,21.823381,,,,,Clément Lenglet,6826.0,,,,,,1,From Kick Off,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,78,Barcelona,217,['138f3fe6-2ea2-4e55-94b8-2e9850caa1a4'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:42:48.562,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.88741,,,,,,,,,,,3e7cccdc-1216-407b-b403-afe5000d9d3c,1698,,"[83.1, 16.6]",16010,42,,,,,-0.3102568,,Right Foot,,,,"[96.2, 12.4]",,Ground Pass,,13.756817,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Kick Off,Clément Lenglet,6826.0,Left Center Back,78,Barcelona,217,['dc507425-5b73-4645-8a22-2b24e87e0b05'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.239,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.313223,,,,,,,,,,,8b9b58ab-9987-4e2d-bdc4-3b413bb0c3de,1701,,"[96.7, 19.2]",16010,42,,,,,1.0125896,8629f379-8de3-4b93-be2b-31c59677c4e2,Right Foot,,,,"[111.0, 42.1]",,High Pass,,26.998148,,,,,Philippe Coutinho Correia,3501.0,True,,,,,1,From Kick Off,Luis Alberto Suárez Díaz,5246.0,Center Forward,78,Barcelona,217,['55b4256f-5275-4527-badd-0f652231bd37'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:42:55.556,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.819558,,,,,,,,,,,802b72dd-0b31-4ed5-8d3f-3f63b52047e1,1705,,"[7.8, 40.2]",16010,43,,True,,,0.19507752,,Drop Kick,,,,"[90.8, 56.6]",,High Pass,,84.60473,,,Incomplete,,,,,,,,,1,From Keeper,Unai Simón Mendibil,11748.0,Goalkeeper,79,Athletic Club,215,['82fc90bc-1d6a-43d4-8c16-4d84c91572d7'],19,,,,,,,,,,,,,,,,,Athletic Club,215,00:43:19.456,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.456786,,,,,,,,,,,82fc90bc-1d6a-43d4-8c16-4d84c91572d7,1706,,"[29.3, 23.5]",16010,43,,,,,2.5108633,,Right Foot,,,,"[7.8, 39.2]",,Ground Pass,,26.622171,,,,,Marc-André ter Stegen,20055.0,,,,,Recovery,1,From Keeper,Gerard Piqué Bernabéu,5213.0,Right Center Back,80,Barcelona,217,"['3eddac5d-83f8-4f72-a274-86a7893de48c', '802b72dd-0b31-4ed5-8d3f-3f63b52047e1']",22,,,,,,,,,,,,,,,,,Barcelona,217,00:43:22.275,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.075762,,,,,,,,,,,0d7348d4-23b6-4f31-b21f-14339441053e,1709,,"[7.8, 39.2]",16010,43,,,,,-0.43750978,,Keeper Arm,,,,"[26.4, 30.5]",,Ground Pass,,20.534119,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Keeper,Marc-André ter Stegen,20055.0,Goalkeeper,80,Barcelona,217,['7e83a91d-dfdb-42af-9457-b4ef26dbe390'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:43:26.374,Pass,,2018/2019
,,,,,,,,,,,,,,,,2.053518,,,,,,,,,,,506e906d-44ee-46e7-90dc-8955447dae28,1716,,"[28.2, 26.0]",16010,43,,True,,,2.2610056,,Right Foot,,,,"[19.2, 36.9]",,Ground Pass,,14.135417,,,,,Marc-André ter Stegen,20055.0,,,,,Free Kick,1,From Free Kick,Clément Lenglet,6826.0,Left Center Back,81,Barcelona,217,['66d2214f-53b5-4623-ba18-1a409415208d'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:43:47.431,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.464576,,,,,,,,,,,27881f50-471e-412b-9635-bf2d1e6f66c1,1718,,"[29.3, 49.5]",16010,44,,,,,-1.1351135,,Right Foot,,,,"[42.8, 20.5]",,Ground Pass,,31.98828,,,,,Ivan Rakitić,5470.0,,,,,,1,From Free Kick,Marc-André ter Stegen,20055.0,Goalkeeper,81,Barcelona,217,['0645c1f5-7687-4c57-8358-7db2bcd8d744'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:44:00.195,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.28962,,,,,,,,,,,6b7296d8-e0b9-459d-8311-8b3e0b900e9f,1721,,"[39.5, 14.7]",16010,44,,,,,0.26567635,,Right Foot,,,,"[68.9, 22.7]",,Ground Pass,,30.469,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Free Kick,Ivan Rakitić,5470.0,Left Center Midfield,81,Barcelona,217,['6f985809-ffb9-4ea6-aaad-f907102bcc13'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:44:06.048,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.800116,,,,,,,,,,,a25e6572-ce20-4630-acdc-ca08d629e6d0,1725,,"[62.8, 28.0]",16010,44,,,,,1.4791421,,Right Foot,,,,"[65.3, 55.2]",,Ground Pass,,27.314648,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Free Kick,Philippe Coutinho Correia,3501.0,Left Wing,81,Barcelona,217,['7b5cfc2d-47ca-4590-9f16-0f2733c54a85'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:44:10.549,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.931708,,,,,,,,,,,7ba196ca-5814-42c8-b7e9-d2b03117ec30,1728,,"[65.3, 57.8]",16010,44,,,,,-0.91716045,,Left Foot,,,,"[68.9, 53.1]",,Ground Pass,,5.920304,,,,,Ousmane Dembélé,5477.0,,,,,,1,From Free Kick,Nélson Cabral Semedo,6374.0,Right Back,81,Barcelona,217,['79a620c5-cdf8-406a-825d-2ab4db7a3113'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:44:13.341,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.877975,,,,,,,,,,,f64617ea-9d98-4578-a663-30fe2a65b7e4,1736,,"[66.2, 37.0]",16010,44,,,,,0.10006627,,Left Foot,,,,"[91.1, 39.5]",,Low Pass,,25.025187,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Free Kick,Ousmane Dembélé,5477.0,Right Wing,81,Barcelona,217,"['9d8dc5d9-a078-4b71-aa5b-d65d1db3a1cf', 'cdac7347-897e-4603-bc27-8f36962dccd1']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:44:20.259,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.764627,,,,,,,,,,,1f9dabd3-25f9-45a1-ba42-134abed2ed6a,1740,,"[53.9, 28.5]",16010,44,,,,True,2.7286828,,,,,,"[43.4, 33.1]",,High Pass,,11.46342,,,Incomplete,,Beñat Etxebarria Urkiaga,6396.0,,,,,Recovery,1,From Free Kick,Iñaki Williams Arthuer,6393.0,Left Center Forward,81,Barcelona,217,"['142538a9-1f86-4c68-8932-e06d1d257d51', '7e139ebe-9d71-4b6d-b6b6-1595a9cda01a', '97ed984f-edbd-4a45-8f1e-3addef16ce33']",24,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:24.224,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.975284,,,,,,,,,,,97ed984f-edbd-4a45-8f1e-3addef16ce33,1742,,"[76.7, 47.0]",16010,44,,,,True,1.2984561,,,,,,"[79.8, 58.1]",,High Pass,,11.524756,,,Incomplete,,,,,,,,Recovery,1,From Free Kick,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,81,Barcelona,217,"['1f9dabd3-25f9-45a1-ba42-134abed2ed6a', '5200c73e-75ac-4db1-9a04-b536a7dbde13', 'b724af63-6666-4963-bca0-3bd19acfbbf8']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:44:25.988,Pass,True,2018/2019
,,,,,,,,,,,,,,,,0.845877,,,,,,,,,,,b724af63-6666-4963-bca0-3bd19acfbbf8,1744,,"[40.3, 22.0]",16010,44,,,,,-0.094951704,,Head,,,,"[50.8, 21.0]",,High Pass,,10.547511,,,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Midfield,82,Athletic Club,215,"['95bd797d-e806-4fc3-b09d-1b59812d0e33', '97ed984f-edbd-4a45-8f1e-3addef16ce33']",26,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:26.964,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.738809,,,,,,,,,,,92f727ed-eb3d-4cc6-9ff4-3fdbe15730fc,1746,,"[50.8, 21.0]",16010,44,,,,,-1.8102956,,Head,,,,"[48.7, 12.4]",,Low Pass,,8.852683,,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Left Center Forward,82,Athletic Club,215,['22e147a7-f366-4456-ba5c-9e53e4a06d3f'],28,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:28.001,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.652661,,,,,,,,,,,ac31bae0-b9ad-499e-8731-ce5b2c631ca2,1756,,"[71.5, 60.5]",16010,44,,,,,-1.6814536,,Right Foot,,,,"[70.7, 53.3]",,Ground Pass,,7.244308,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,82,Athletic Club,215,"['3997a96d-f193-4e54-a077-b59246c33d43', '5283e642-dc08-4bc2-b74b-3141a4a67ba0']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:44:31.354,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.765161,,,,,,,,,,,4ef61db9-6d83-40fe-aefb-bb63f7c2e91c,1759,,"[76.5, 42.7]",16010,44,,,,,0.9153287,,Right Foot,,,,"[92.8, 63.9]",,High Pass,,26.741915,,,Incomplete,,Nélson Cabral Semedo,6374.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,82,Athletic Club,215,"['8c7d8008-7b69-451d-bfc0-b5959dc39b93', 'f39793d1-ac30-4821-a505-4b058058a19f']",37,,,,,,,,,,,,,,,,,Barcelona,217,00:44:37.104,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.995869,,,,,,,,,,,8c7d8008-7b69-451d-bfc0-b5959dc39b93,1761,,"[27.3, 16.2]",16010,44,,,,,0.26811078,,Head,,,,"[36.4, 18.7]",,High Pass,,9.4371605,,,,,Iñaki Williams Arthuer,6393.0,,,,,Recovery,1,Regular Play,Mikel Balenziaga Oruesagasti,6789.0,Left Back,82,Athletic Club,215,"['419fcdaa-a451-4cbc-8784-76dcef74e10e', '4ef61db9-6d83-40fe-aefb-bb63f7c2e91c']",38,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:38.869,Pass,,2018/2019
,,,,,,,,,,,,,,,,0.753947,,,,,,,,,,,88134f21-1875-4f01-87e9-1d4dfdded2fe,1765,,"[50.1, 12.0]",16010,44,,,,,-2.463222,,Right Foot,,,,"[43.4, 6.6]",,Ground Pass,,8.605231,,,,,Yuri Berchiche Izeta,3023.0,,,,,,1,Regular Play,Iñaki Williams Arthuer,6393.0,Left Center Forward,82,Athletic Club,215,"['0dd47a65-2531-47c9-a6ba-cc25e4f03ee7', '876d3273-3363-44b3-8936-003127dd19d1']",43,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:43.973,Pass,True,2018/2019
,,,,,,,,,,,,,,,,1.524743,,,,,,,,,,,eb363e80-378a-4c85-ab2f-c724ad76b8d3,1768,,"[43.4, 6.6]",16010,44,,,,,0.6688403,,Left Foot,,,,"[78.7, 34.5]",,High Pass,,44.994446,,,Pass Offside,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Yuri Berchiche Izeta,3023.0,Left Midfield,82,Athletic Club,215,['dd8353c3-b13d-41d7-b97b-cf7cd6b08147'],46,,,,,,,,,,,,,,,,,Athletic Club,215,00:44:46.080,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.721807,,,,,,,,,,,4f85081a-58bf-43b8-8524-2b7580e0ff98,1770,,"[41.4, 45.6]",16010,44,,True,,,1.4668776,,Right Foot,,,,"[43.1, 61.9]",,Ground Pass,,16.38841,,,,,Jordi Alba Ramos,5211.0,,,,,Free Kick,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,83,Barcelona,217,['f30b694e-b07f-477b-9802-dbe108f6a716'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:44:57.481,Pass,,2018/2019
,,,,,,,,,,,,,,,,1.164543,,,,,,,,,,,3006ec5a-19bb-4173-8dc5-1bbaca92adc6,1772,,"[43.1, 61.9]",16010,44,,,,,-1.3734008,,Left Foot,,,,"[45.1, 51.9]",,Ground Pass,,10.198039,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,83,Barcelona,217,['839579c5-605b-428f-aa3d-7c1511f1705d'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:44:59.546,Pass,,2018/2019
