50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.3864,,,,,,,,,,,,,,46688007-bc76-4062-a1a9-9298d0efb92f,955,,"[33.4, 39.1]",69251,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Hedwiges Maduro,26396.0,Left Center Back,55,Barcelona,217,"['51a08f6b-6951-42ed-9ffb-8f1e411d43b5', '8b087dea-bb83-4921-bcfc-989a0a0d2daf', '9f0638d3-cb45-4050-9fd2-99ab610456bd']",4,,,,,,,,,,,,,,,,,,,Valencia,207,00:23:04.633,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.553054,,,,,,,,,,,,,,bfcf404e-c967-4988-b7cd-ee10bab79266,962,,"[13.9, 58.6]",69251,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,55,Barcelona,217,"['a63773e6-ee33-41f0-928a-740131eb616d', 'd6fbf948-1cd2-475b-9a20-3bc051e2a69c', 'da0a26ca-55a3-4ea0-b0c5-0e5c622a4f2e']",8,,,,,,,,,,,,,,,,,,,Valencia,207,00:23:08.651,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.62496,,,,,,,,,,,,,,9cf165a8-da7e-4637-85bf-103f5e776850,969,,"[4.7, 47.0]",69251,23,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,César Sánchez Domínguez,25917.0,Goalkeeper,55,Barcelona,217,"['15c2392a-6ca8-4cf5-97d3-a280e82a69a7', '5eabd385-ae37-4531-9129-b3f4adf02444', 'd74cbf0e-abf5-4a74-a33d-7358220aee4a']",12,,,,,,,,,,,,,,,,,,,Valencia,207,00:23:12.592,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.997427,,,,,,,,,,,,,,0147b711-9e09-4082-8e9c-9a135c4f16e0,982,,"[15.2, 58.1]",69251,24,,True,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Gerard Piqué Bernabéu,5213.0,Right Center Back,57,Valencia,207,,20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:20.026,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.663727,,,,,,,,,,,,,,b55f5169-6d32-4d2f-9fa4-10a24091cf5d,998,,"[82.2, 10.9]",69251,24,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Left Wing,59,Barcelona,217,"['49bc6444-6b83-49ec-80af-bdc90ee49ba5', '938be4eb-3d49-483d-8e3f-d3e4caf85edc', 'dc9fb7ec-be51-4178-b688-201ee63962ad']",47,,,,,,,,,,,,,,,,,,,Valencia,207,00:24:47.182,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,6.693094,,,,,,,,,,,,,,820c722d-1b7b-4bed-83e0-13201ee62707,1019,,"[35.1, 58.1]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,59,Barcelona,217,['56fd8359-f9d4-485c-b1aa-7f022cab9f5d'],3,,,,,,,,,,,,,,,,,,,Valencia,207,00:25:03.650,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.150482,,,,,,,,,,,,,,495edace-7d35-4704-87ab-e3a936b0c157,1020,,"[31.7, 61.1]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,59,Barcelona,217,['f613491e-42d9-47ec-94b3-b313d7099714'],12,,,,,,,,,,,,,,,,,,,Valencia,207,00:25:12.690,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.430422,,,,,,,,,,,,,,c7fa9b8e-bbd9-4a61-b64e-7a92f6c2d7bf,1027,,"[35.7, 6.3]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Juan Manuel Mata García,3294.0,Left Wing,59,Barcelona,217,"['0c416c38-9d60-49d7-8fa4-33cae918b637', '3df4258b-270d-4457-96bc-bcef2179d94c', '95ec4b82-338b-4ba0-af86-80e313735db7']",19,,,,,,,,,,,,,,,,,,,Valencia,207,00:25:19.098,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.821553,,,,,,,,,,,,,,84229b26-bd22-4f05-badd-2b9ab9d6b665,1031,,"[24.1, 24.4]",69251,25,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rubén Baraja Vegas,20129.0,Right Center Midfield,59,Barcelona,217,"['3df4258b-270d-4457-96bc-bcef2179d94c', '6a41c819-cde8-4b25-9bca-46358f7495dd']",21,,,,,,,,,,,,,,,,,,,Valencia,207,00:25:21.737,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.064524,,,,,,,,,,,,,,8f14f9ab-c479-4ac1-8534-16d6907faaa9,1042,,"[87.8, 0.7]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,62,Barcelona,217,['8de54c44-cc79-4a06-8967-200ab6f0031e'],17,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:17.592,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.067881,,,,,,,,,,,,,,5a18b3cd-fc6f-431b-b6ab-561e17f6bcb9,1051,,"[36.9, 3.1]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Back,64,Barcelona,217,,43,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:43.291,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.325276,,,,,,,,,,,,,,f64dd99d-f6c3-42f3-accf-f792bd7204ee,1054,,"[16.1, 13.7]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hedwiges Maduro,26396.0,Left Center Back,64,Barcelona,217,"['014c312c-4d4d-447a-b07f-18d0864a1779', '0ffc743a-8c85-4a84-8f05-324d48113168', '4b071527-a71d-4565-a151-a2bc99163016']",47,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:47.653,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.7736,,,,,,,,,,,,,,6acd44a3-befd-45d1-be52-f6be7c207d92,1058,,"[13.9, 21.7]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,64,Barcelona,217,"['4b071527-a71d-4565-a151-a2bc99163016', '62d42867-4ea4-427f-a73a-f953248fb6a9']",48,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:48.620,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.703251,,,,,,,,,,,,,,69ad8b4a-a6f1-44a3-bb6e-00892ace5068,1062,,"[17.5, 30.4]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,64,Barcelona,217,"['a0084427-2305-4447-bbe0-70f1350798c9', 'b391e081-8896-49ed-b9f5-a3f711d2a023']",50,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:50.105,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.52441,,,,,,,,,,,,,,4aee5fb7-85da-4f2c-8559-734cca26dff5,1069,,"[49.4, 35.5]",69251,26,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Carlos Marchena López,20127.0,Left Center Midfield,65,Valencia,207,['ddcb77d1-4e34-4075-a779-44e7b542f79a'],59,,,,,,,,,,,,,,,,,,,Valencia,207,00:26:59.734,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.511921,,,,,,,,,,,,,,7478fc91-c3ef-48b0-94ac-fb50665aa256,1073,,"[55.0, 29.6]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,66,Barcelona,217,['2fb6179e-1d49-47d4-8b9d-6cb72dac183f'],1,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:01.112,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.392973,,,,,,,,,,,,,,7d2c9c55-e9ed-4248-a034-c7c8d35b8f96,1095,,"[82.3, 46.8]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Samuel Eto''o Fils,19298.0,Center Forward,67,Barcelona,217,['178b2a1c-a1ea-4d31-b97b-dfdb655c7b3e'],33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:33.964,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.087299,,,,,,,,,,,,,,957386db-3c10-489a-a17c-6196f7565923,1102,,"[29.6, 26.0]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,67,Barcelona,217,"['6649e40d-3505-4799-b6e2-ded15e1b3b53', 'f3ab9aab-819d-4fbb-8046-b485939e6c3c']",36,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:36.651,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.310609,,,,,,,,,,,,,,c0fc26e2-d8d2-44c6-b482-dc869b85728c,1110,,"[28.7, 51.2]",69251,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Marchena López,20127.0,Left Center Midfield,67,Barcelona,217,"['912d10b7-97af-420e-8067-892fbc2d4192', 'a433a0ad-3816-4176-a7e3-0887b112284d']",55,,,,,,,,,,,,,,,,,,,Valencia,207,00:27:55.900,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.796844,,,,,,,,,,,,,,7fc1d352-e34e-46c2-b6e5-d68ee0b54a01,1120,,"[27.9, 62.4]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,69,Valencia,207,"['5e92786b-a742-47ac-9b07-f7474cc4af6f', 'ae29e210-38f0-4e38-be86-f6be939896b7', 'b217ffc2-7b70-4273-9bed-e6dee502275f', 'b332b91a-e61b-438f-a42d-b82143d54783']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:40.681,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.198111,,,,,,,,,,,,,,0d63bfa4-e6fa-4319-a1c7-7e2eda42ce87,1130,,"[17.3, 73.5]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,69,Valencia,207,,47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:47.756,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,3.608389,,,,,,,,,,,,,,833ed202-26a1-4ee0-afa7-ac57d4d31f74,1133,,"[9.8, 66.5]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,69,Valencia,207,['a59db31b-ac79-452b-87a5-a6de098df80f'],49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:49.056,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.364704,,,,,,,,,,,,,,8b3592e8-1aa1-4ba5-aa77-a747de4700a7,1137,,"[9.4, 63.6]",69251,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,69,Valencia,207,['2dc89fc0-0d2b-4c14-8721-79a6d018e285'],53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:28:53.967,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.755393,,,,,,,,,,,,,,806350f8-5cd0-44fa-a985-937236256ca5,1149,,"[25.7, 65.9]",69251,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Marchena López,20127.0,Left Center Midfield,71,Barcelona,217,,26,,,,,,,,,,,,,,,,,,,Valencia,207,00:30:26.616,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.834428,,,,,,,,,,,,,,508cc985-4a60-41e3-a822-f2f60a4d84c3,1164,,"[41.7, 26.6]",69251,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Baraja Vegas,20129.0,Right Center Midfield,72,Valencia,207,"['0adc843a-e7e3-4ad2-90f6-bfcb5d9d0b1f', '0f6b8464-f5bd-40c8-ac4c-016221c9d94b']",53,,,,,,,,,,,,,,,,,,,Valencia,207,00:30:53.764,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.180107,,,,,,,,,,,,,,db0646bb-4e81-4f54-becf-f2fb38dbf133,1188,,"[70.1, 75.0]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,74,Valencia,207,"['79f92d39-dcad-4e44-a00b-476f64845574', 'c074b91e-e615-4470-97aa-58f01c961d23']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:40.966,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.149907,,,,,,,,,,,,,,32b2062b-cb9c-4816-a140-dec23a30bac6,1192,,"[26.8, 61.4]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,74,Valencia,207,['d9a513ad-5221-4b29-a3c5-4a429f20b263'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:43.837,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.854716,,,,,,,,,,,,,,22217cdf-4a76-48b9-bcdc-5da7ffe24d10,1196,,"[16.5, 59.8]",69251,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,74,Valencia,207,"['0f08cac9-dacf-4b6b-9c82-80a0244f0f70', 'c562bddb-f0fe-49ae-9fe2-262b0d6908e2']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:31:48.239,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.449869,,,,,,,,,,,,,,39dc6e99-7461-43ed-a60a-e8fa8b69dce8,1211,,"[63.4, 74.1]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pablo Hernández Domínguez,4711.0,Right Wing,76,Barcelona,217,['aa71560f-ab65-4db4-bf40-adebed985d7a'],54,,,,,,,,,,,,,,,,,,,Valencia,207,00:32:54.956,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.691563,,,,,,,,,,,,,,8a7c1f65-65df-4ebe-bc63-1f9d5e098902,1213,,"[39.8, 56.4]",69251,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,76,Barcelona,217,"['072f0de6-812a-4666-89d2-8bc483bfd0f5', '14b3be5d-0d5e-4b6a-ad19-6f3a321bab50']",56,,,,,,,,,,,,,,,,,,,Valencia,207,00:32:56.004,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.45956,,,,,,,,,,,,,,53524c84-5a53-441b-a42b-5ee4d5244789,1221,,"[96.4, 29.6]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Samuel Eto''o Fils,19298.0,Center Forward,77,Valencia,207,"['1de30e56-5b17-46e0-9bc6-15a2c3fba52c', 'b4ec9d36-e0a0-4dd4-a078-50f16ddacb9a']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.220,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.281702,,,,,,,,,,,,,,26ea4e22-2771-418e-a888-9689fe579311,1223,,"[97.7, 20.4]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,77,Valencia,207,"['3cc65a9f-9843-4ee4-9d22-5440df444faa', 'fe493f87-0dd5-49e7-9e7a-d2e79e626f05']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:00.679,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.462687,,,,,,,,,,,,,,a201af6c-c24e-4ea3-867e-26654c069d92,1237,,"[86.1, 59.1]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,78,Valencia,207,"['882c530f-1177-42dd-8074-03af68210481', 'ad029492-69ae-4a4e-b636-ebfb9484e20b']",17,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:17.098,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.360833,,,,,,,,,,,,,,c41187da-b257-469d-a72d-bbadb0f89e99,1241,,"[75.2, 36.6]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,78,Valencia,207,"['52642ffc-546f-4d61-bab2-e7da5d087868', 'd51682af-e092-444a-8d30-7418a6c83d36']",19,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:19.347,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.212583,,,,,,,,,,,,,,eae63402-5a5e-43ed-a709-12ed9174b648,1246,,"[65.4, 29.4]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Seydou Kéita,20169.0,Right Center Midfield,78,Valencia,207,"['72797f79-49ce-4f94-9289-b8a7355d6176', 'b3d8cb77-ebcc-43c9-a331-6fef12da24c4']",22,,,,,,,,,,,,,,,,,,,Barcelona,217,00:33:22.523,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.187554,,,,,,,,,,,,,,42b4fdbc-0884-4989-a310-efce81606d59,1256,,"[105.6, 3.4]",69251,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Manuel Mata García,3294.0,Left Wing,78,Valencia,207,['f272ee43-247c-4d49-bd84-148a5487ba8e'],32,,,,,,,,,,,,,,,,,,,Valencia,207,00:33:32.564,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.642393,,,,,,,,,,,,,,51d9f902-27da-4df3-aa03-a2f3dcc579fc,1294,,"[45.3, 3.8]",69251,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,86,Valencia,207,['0c6769d7-b805-4c26-b665-090c1c86b965'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:32.558,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.911498,,,,,,,,,,,,,,1d3b2ca8-ba20-4aeb-807f-a1f1b53c633b,1298,,"[71.2, 12.2]",69251,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,86,Valencia,207,"['20b6f28c-e939-4471-817e-623f30e2b608', 'a404d496-c5a9-49ef-bacc-a22898e4795f']",36,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:36.803,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.849893,,,,,,,,,,,,,,505a7d3e-d2d2-4590-9da1-b7d92a9a57dc,1302,,"[78.1, 45.0]",69251,36,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Samuel Eto''o Fils,19298.0,Center Forward,86,Valencia,207,"['42c2e2fe-8498-4ba3-85f7-a59d1bacb3bd', 'de3d08f0-1f2f-4880-9a66-6b46d6c4db50']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:36:39.265,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.538302,,,,,,,,,,,,,,bd6b3d36-42c3-45a1-89f2-45ea5f85ba02,1309,,"[31.0, 59.1]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,87,Barcelona,217,"['4e062532-3e0f-4ebe-9d1b-9e751011d50b', 'c34456bd-a78a-40a2-b4ca-0d85a64387ae', 'c5665e45-6a30-4db0-9198-2be96ffab231']",1,,,,,,,,,,,,,,,,,,,Valencia,207,00:37:01.982,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.449539,,,,,,,,,,,,,,63728f87-bb9c-4a0e-85d9-960aa689e09d,1313,,"[105.7, 55.2]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,87,Barcelona,217,"['03f72195-8a92-4f08-8d1a-d3896e8abb48', '2094d47d-d548-47c2-9de4-d2458c3d1029']",5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:05.477,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,10.711543,,,,,,,,,,,,,,2094d47d-d548-47c2-9de4-d2458c3d1029,1315,,"[13.0, 15.4]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexis Ruano Delgado,6614.0,Left Back,87,Barcelona,217,"['4e231985-aacf-471d-9b44-61e9af557c45', '63728f87-bb9c-4a0e-85d9-960aa689e09d', 'a984fc3e-a1d3-48ef-9e69-4697d87913e6']",7,,,,,,,,,,,,,,,,,,,Valencia,207,00:37:07.669,Pressure,True,2008/2009
,,,,,,,,,,,True,,,,,,0.342178,,,,,,,,,,,,,,a6725240-0b6c-4149-8296-e9354ccfc756,1323,,"[98.2, 78.3]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,88,Valencia,207,,21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:37:21.744,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.427646,,,,,,,,,,,,,,31129830-992c-43b6-8f1e-5d92f95f6b2e,1333,,"[46.9, 14.4]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rubén Baraja Vegas,20129.0,Right Center Midfield,89,Valencia,207,"['83a8b89e-4bb4-41ea-8104-969998139b7a', 'fd1afd1c-95a1-4beb-9c8d-9a378c7554c5']",40,,,,,,,,,,,,,,,,,,,Valencia,207,00:37:40.684,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.296395,,,,,,,,,,,,,,8a389434-70d0-4b12-9aea-1cb8221b7656,1340,,"[82.0, 23.7]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Villa Sánchez,12737.0,Center Forward,89,Valencia,207,['ea37cc3b-0f44-4fb8-b245-312a8ca11b6d'],46,,,,,,,,,,,,,,,,,,,Valencia,207,00:37:46.548,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.790771,,,,,,,,,,,,,,8112d6b1-306a-4a9b-8213-48e2a5b221f8,1344,,"[56.4, 50.9]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pablo Hernández Domínguez,4711.0,Right Wing,89,Valencia,207,['3f072a35-4810-4c22-9e96-51bf0cb7c7cc'],52,,,,,,,,,,,,,,,,,,,Valencia,207,00:37:52.877,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,0.9501,,,,,,,,,,,,,,bfa90e5f-1f75-431e-ba0c-03bcfb2991e0,1348,,"[62.6, 65.8]",69251,37,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luís Miguel Brito Garcia Monteiro,20070.0,Right Back,90,Barcelona,217,"['21db77b0-9cf8-4d04-80ba-d143442f2e51', 'aa631eeb-a707-48e7-adfd-077941d0d6fc']",54,,,,,,,,,,,,,,,,,,,Valencia,207,00:37:54.946,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.857039,,,,,,,,,,,,,,7b70cc09-634f-496c-9ff6-2eca5399189f,1361,,"[56.2, 2.4]",69251,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexis Ruano Delgado,6614.0,Left Back,90,Barcelona,217,"['1890b7b4-40f8-47ae-9904-df6ec3fa424f', '5aa86009-449f-4df4-834e-3d2c620f3820']",3,,,,,,,,,,,,,,,,,,,Valencia,207,00:38:03.883,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.441406,,,,,,,,,,,,,,86b84ba3-aa25-4838-ae91-03ac5ebe747d,1363,,"[64.1, 15.7]",69251,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Villa Sánchez,12737.0,Center Forward,90,Barcelona,217,"['83a54503-033d-42e1-8b2d-515f4f883b90', 'f6393c07-2a80-458b-b28c-83cfb1c621e6']",5,,,,,,,,,,,,,,,,,,,Valencia,207,00:38:05.358,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,1.427396,,,,,,,,,,,,,,5e11ed46-9ee4-4b26-958f-592d83ae0d1b,1366,,"[62.1, 9.1]",69251,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,90,Barcelona,217,"['c1a3b6e5-2267-4b8d-bcfe-9afdb3946022', 'e3ff0add-9bdd-4ec8-9bfc-27fad56c8765', 'f6393c07-2a80-458b-b28c-83cfb1c621e6']",6,,,,,,,,,,,,,,,,,,,Valencia,207,00:38:06.851,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,2.81963,,,,,,,,,,,,,,65d4fed9-c05f-445a-8c24-e462252ead58,1373,,"[68.9, 13.7]",69251,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Josué Jiménez Silva,3064.0,Center Attacking Midfield,90,Barcelona,217,"['3f2d676e-5a72-4ddd-ac7e-97d630f2db76', '6a619bce-0a97-44f7-99b8-3c64487c2b29', '8c29b9dc-60e4-4d29-adb8-22c8cb2d6a9a', 'd7058813-799d-432d-8e90-21b37e1ddd13']",11,,,,,,,,,,,,,,,,,,,Valencia,207,00:38:11.403,Pressure,,2008/2009
,,,,,,,,,,,,,,,,,0.5076,,,,,,,,,,,,,,fc972f84-372e-4f2d-b41f-570df169a6b3,1378,,"[56.1, 25.3]",69251,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hedwiges Maduro,26396.0,Left Center Back,90,Barcelona,217,,14,,,,,,,,,,,,,,,,,,,Valencia,207,00:38:14.856,Pressure,,2008/2009
,,,,,,,,,,,True,,,,,,1.302482,,,,,,,,,,,,,,9676158e-04c6-4a18-926a-e41c978883d9,1397,,"[107.5, 7.9]",69251,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Manuel Mata García,3294.0,Left Wing,91,Valencia,207,"['7be7aab5-7d25-4aca-922d-09401e48b421', '7c9112ef-a490-4aaa-8e74-ab96dd50b8f1']",25,,,,,,,,,,,,,,,,,,,Valencia,207,00:38:25.965,Pressure,,2008/2009
