bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,1.51059,,,,,,,,,,,,c6b6cbf7-511d-4123-b525-eee8d865c2d0,2873,,"[64.3, 29.5]",3773466,72,,,,1.6513236,,Right Foot,,,,"[62.0, 58.0]",,Ground Pass,,28.592657,,,,Néstor Alejandro Araújo Razo,11388.0,,,,,,2,From Throw In,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,125,Celta Vigo,209,['c7338dfa-358e-4c6a-a050-5ea52d72903b'],8,,,,,,,,,,,,,,,Celta Vigo,209,00:27:08.162,Pass,,2020/2021
,,,,,,,,,,,,,,1.109975,,,,,,,,,,,,630ddd91-2210-401d-9d7a-1e9fe01a4173,2876,,"[77.0, 63.1]",3773466,72,,,,1.0842301,,Right Foot,,,,"[84.3, 76.9]",,Ground Pass,,15.611855,,,,Hugo Mallo Novegil,6805.0,,,,,,2,From Throw In,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,125,Celta Vigo,209,['cb321560-9756-40a8-8a6f-ca5f0f744899'],13,,,,,,,,,,,,,,,Celta Vigo,209,00:27:13.090,Pass,,2020/2021
,,,,,,,,,,,,,,1.185799,,,,,,,,,,,,dced6b15-cb22-4cea-b7a7-5beb504ccf3d,2879,,"[86.1, 76.5]",3773466,72,,,,-0.86801225,,Right Foot,,,,"[107.7, 51.0]",,High Pass,,33.41871,,Incomplete,,Santiago Mina Lorenzo,6594.0,,,,,,2,From Throw In,Hugo Mallo Novegil,6805.0,Right Back,125,Celta Vigo,209,"['9adbb770-a42c-4024-9da2-19b07778835c', 'd3ca7c1c-ccae-4021-b711-2dfe8f6f15c6']",15,,,,,,,,,,,,,,,Celta Vigo,209,00:27:15.958,Pass,,2020/2021
,,,,,,,,,,,,,,1.003598,,,,,,,,,,,,feab315a-86d7-4a00-b3c5-404b2645b218,2882,,"[20.0, 10.8]",3773466,72,,,,2.5201764,,Left Foot,,,,"[11.9, 16.6]",,Low Pass,,9.962429,,,,Frenkie de Jong,8118.0,,,,,Recovery,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,126,Barcelona,217,['243bba0d-1a8a-45bd-a0e9-508c29bf1f51'],19,,,,,,,,,,,,,,,Barcelona,217,00:27:19.251,Pass,,2020/2021
,,,,,,,,,,,,,,0.896058,,,,,,,,,,,,45a650cb-ca13-48ef-8e86-0a175c7f9f71,2886,,"[24.5, 15.5]",3773466,72,,,,0.30919892,,Right Foot,,,,"[31.7, 17.8]",,Ground Pass,,7.558439,,,,Pedro González López,30486.0,,,,,,2,Regular Play,Frenkie de Jong,8118.0,Left Center Midfield,126,Barcelona,217,['eb1939d6-340d-4e2e-a707-84fad9942e1b'],22,,,,,,,,,,,,,,,Barcelona,217,00:27:22.747,Pass,,2020/2021
,,,,,,,,,,,,,,1.033508,,,,,,,,,,,,2aac491b-b129-4c11-9435-99711ce89180,2889,,"[31.9, 17.4]",3773466,72,,,,1.8977551,,Right Foot,,,,"[28.0, 28.9]",,Ground Pass,,12.143311,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Pedro González López,30486.0,Center Attacking Midfield,126,Barcelona,217,['6d8177a0-9a58-4c9e-bf91-e0a04e6aa15b'],24,,,,,,,,,,,,,,,Barcelona,217,00:27:24.074,Pass,,2020/2021
,,,,,,,,,,,,,,1.164995,,,,,,,,,,,,b3ac7b21-8844-48ce-a513-23e1150a1772,2892,,"[28.6, 28.9]",3773466,72,,,,2.3285773,,Right Foot,,,,"[19.8, 38.2]",,Ground Pass,,12.803515,,,,Ronald Federico Araújo da Silva,32480.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Right Center Midfield,126,Barcelona,217,['6393aa15-081a-48b3-855b-89ad5b9fde02'],25,,,,,,,,,,,,,,,Barcelona,217,00:27:25.746,Pass,,2020/2021
,,,,,,,,,,,,,,1.257336,,,,,,,,,,,,c136a298-b0b6-4e4a-897c-6ab9769af207,2896,,"[22.0, 40.9]",3773466,72,,,,1.2268741,,Right Foot,,,,"[32.1, 69.1]",,Ground Pass,,29.954132,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Ronald Federico Araújo da Silva,32480.0,Right Center Back,126,Barcelona,217,"['4e037962-cc23-43f5-b288-829db6be788f', 'd8e27641-ffce-4408-95c3-71c9a4b381e6']",27,,,,,,,,,,,,,,,Barcelona,217,00:27:27.712,Pass,True,2020/2021
,,,,,,,,,,,,,,1.926765,,,,,,,,,,,,bf06de2d-2899-4644-b3e8-f9ec7a54101e,2900,,"[31.5, 71.4]",3773466,72,,,,-0.036287695,,Right Foot,,,,"[61.8, 70.3]",,Ground Pass,,30.31996,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,126,Barcelona,217,"['1acc4c3b-0a8e-4904-b618-fd8c305d3745', '47a2ba2c-96a2-4d25-a465-a9a6bcde3629']",29,,,,,,,,,,,,,,,Barcelona,217,00:27:29.965,Pass,True,2020/2021
,,,,,,,,,,,,,,0.875254,,,,,,,,,,,,9847871b-4666-447e-b7b7-44928710bfe5,2907,,"[66.7, 17.6]",3773466,72,,,,1.2078173,,Right Foot,,,,"[74.6, 38.4]",,Ground Pass,,22.24972,,,,Iago Aspas Juncal,5217.0,,,,,,2,Regular Play,Renato Fabrizio Tapia Cortijo,5523.0,Right Defensive Midfield,127,Celta Vigo,209,['e61668b9-ff5a-4378-89ff-a22e1c1a8154'],36,,,,,,,,,,,,,,,Celta Vigo,209,00:27:36.957,Pass,,2020/2021
,,,,,,,,,,,,,,1.580728,,,,,,,,,,,,72ff18b8-278a-4dd2-a6ff-3a786791612e,2911,,"[73.1, 38.8]",3773466,72,,,,-0.9707461,e33d9952-2ee0-48b5-9e7f-9b9387d76511,Left Foot,,,,"[95.2, 6.5]",,Ground Pass,,39.13694,,,,Manuel Agudo Durán,6724.0,True,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,127,Celta Vigo,209,['31fa203e-3555-4542-873a-8bda753684a3'],40,,,,,,,,,,,,,,,Celta Vigo,209,00:27:40.556,Pass,,2020/2021
,,,,,,,,,,,,,,0.931171,,,,,,,,,,,,a05b15b2-4950-4d1d-8e5e-92932cc07e2c,2918,,"[84.0, 50.3]",3773466,72,,,,-0.85039526,,Right Foot,,,,"[91.9, 41.3]",,Ground Pass,,11.975391,,,,Iago Aspas Juncal,5217.0,,,,,Recovery,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,127,Celta Vigo,209,['d54f3dbc-5d29-4ecd-b292-d99ff98c812a'],49,,,,,,,,,,,,,,,Celta Vigo,209,00:27:49.771,Pass,,2020/2021
,,,,,,,,,,,,,,0.604113,,,,,,,,,,,,fddf5df1-7a44-49d1-95a5-b1a33b7c244c,2921,,"[91.9, 41.3]",3773466,72,,,,0.51391965,,Left Foot,,,,"[98.1, 44.8]",,Ground Pass,,7.119691,,,,Miguel Baeza Pérez,39598.0,,,,,,2,Regular Play,Iago Aspas Juncal,5217.0,Center Attacking Midfield,127,Celta Vigo,209,['11bc1718-be94-43ab-a2f8-3a2d8b418ae6'],51,,,,,,,,,,,,,,,Celta Vigo,209,00:27:51.549,Pass,,2020/2021
,,,,,,,,,,,,,,1.800414,,,,,,,,,,,,b0d19a47-da53-4cd3-8dfc-159b2f45f34b,2925,,"[100.7, 39.8]",3773466,72,,,,-0.7577372,6f6a1b77-6d15-4bd7-b0be-d15795c3d58d,Left Foot,,,,"[113.7, 27.5]",,Low Pass,,17.896648,,,,Manuel Agudo Durán,6724.0,True,,Through Ball,True,,2,Regular Play,Miguel Baeza Pérez,39598.0,Right Wing,127,Celta Vigo,209,['e8f55cf1-98e4-4677-9eb2-4de16351bf91'],54,,,,,,,,,,,,,,,Celta Vigo,209,00:27:54.245,Pass,,2020/2021
,,,,,,,,,,,,,,1.024724,,,,,,,,,,,,3e1ca6e3-0c39-415a-a981-8e569fd27584,2933,,"[120.0, 0.1]",3773466,73,True,,,2.2231271,,Right Foot,,,,"[114.5, 7.3]",,Ground Pass,,9.060353,,,,Denis Suárez Fernández,6609.0,,,,,Corner,2,From Corner,Manuel Agudo Durán,6724.0,Left Wing,128,Celta Vigo,209,['5a71f4a8-25a1-4dd2-bd9f-c65a8bf3da64'],9,,,,,,,,,,,,,,,Celta Vigo,209,00:28:09.669,Pass,,2020/2021
,,,,,,,,,,,,,,1.358509,,,,,,,,,,,,75ca81d1-3175-48d1-925d-c75566b5c06c,2935,,"[114.5, 7.3]",3773466,73,,,,2.5424173,,Right Foot,,,,"[106.3, 12.9]",,Ground Pass,,9.929753,,,,Manuel Agudo Durán,6724.0,,,,,,2,From Corner,Denis Suárez Fernández,6609.0,Left Center Midfield,128,Celta Vigo,209,['86febc05-0f94-4602-91c9-992ce3aa4d72'],12,,,,,,,,,,,,,,,Celta Vigo,209,00:28:12.260,Pass,,2020/2021
,,,,,,,,,,,,,,1.591175,,,,,,,,,,,,3134abdb-6b19-40fe-a85b-387e88010e7e,2938,,"[105.3, 13.9]",3773466,73,,,,1.5127703,,Right Foot,True,,,"[106.7, 38.0]",,Ground Pass,,24.140629,,Incomplete,,,,,,,,,2,From Corner,Manuel Agudo Durán,6724.0,Left Wing,128,Celta Vigo,209,['23a67e3e-ee90-4123-be9e-55ac72656843'],13,,,,,,,,,,,,,,,Celta Vigo,209,00:28:13.699,Pass,,2020/2021
,,,,,,,,,,,,,,1.650938,,,,,,,,,,,,23ccd893-8449-4b48-b19f-7b1d990aa8f1,2941,,"[31.9, 47.1]",3773466,73,,,,1.1118656,,Right Foot,,,,"[44.5, 72.6]",,Ground Pass,,28.443102,,,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,From Corner,Frenkie de Jong,8118.0,Left Center Midfield,128,Celta Vigo,209,['d4cbf037-eb36-471a-aea1-975dd0330e43'],18,,,,,,,,,,,,,,,Barcelona,217,00:28:18.170,Pass,,2020/2021
,,,,,,,,,,,,,,4.3142,,,,,,,,,,,,43759353-6e47-477f-bbcd-224dd7ca6fb6,2948,,"[67.4, 69.9]",3773466,74,True,,,-0.089116946,,Right Foot,,,,"[120.0, 65.2]",,High Pass,,52.809563,,Out,,Sergi Roberto Carnicer,6379.0,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,129,Barcelona,217,['57f1141e-968d-4aa1-b020-c0d0ee1bf7af'],0,,,,,,,,,,,,,,,Barcelona,217,00:29:00.230,Pass,,2020/2021
,,,,,,,,,,,,,,1.881204,,,,,,,,,,,,5fbbda64-fa73-48c2-8ff8-938f7736cfa8,2953,,"[7.0, 36.1]",3773466,74,True,,,0.90975314,,Right Foot,,,,"[21.0, 54.1]",,Ground Pass,,22.803509,,,,Francisco José Beltrán Peinado,11389.0,,,,,Goal Kick,2,From Goal Kick,Iván Villar Martínez,40890.0,Goalkeeper,130,Celta Vigo,209,['42e37166-2f52-4d9a-b8f3-f8f355d48524'],9,,,,,,,,,,,,,,,Celta Vigo,209,00:29:09.599,Pass,,2020/2021
,,,,,,,,,,,,,,2.25407,,,,,,,,,,,,a5a3f2a6-40e3-4995-bcdd-026ce4acae67,2955,,"[40.8, 61.1]",3773466,74,,,,0.64651316,,Right Foot,,,,"[62.0, 77.1]",,Ground Pass,,26.56012,,,,Hugo Mallo Novegil,6805.0,,,,,,2,From Goal Kick,Francisco José Beltrán Peinado,11389.0,Right Defensive Midfield,130,Celta Vigo,209,['45d57a01-b645-481c-8ed2-8df7d235bd93'],14,,,,,,,,,,,,,,,Celta Vigo,209,00:29:14.237,Pass,,2020/2021
,,,,,,,,,,,,,,1.54005,,,,,,,,,,,,292be45f-cc66-4517-9e3e-2cba312b8c13,2958,,"[62.0, 77.1]",3773466,74,,,,-2.3654535,,Right Foot,,,,"[51.1, 66.4]",,Ground Pass,,15.274161,,,,Francisco José Beltrán Peinado,11389.0,,,,,,2,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,130,Celta Vigo,209,['a2c5cf22-9696-4b9a-97c1-f6713d396128'],16,,,,,,,,,,,,,,,Celta Vigo,209,00:29:16.571,Pass,,2020/2021
,,,,,,,,,,,,,,0.887352,,,,,,,,,,,,e43dd3c6-7312-4859-931e-6a6a970bc241,2961,,"[56.2, 61.1]",3773466,74,,,,-1.1214335,,Right Foot,,,,"[63.0, 47.0]",,Ground Pass,,15.654073,,,,Denis Suárez Fernández,6609.0,,,,,,2,From Goal Kick,Francisco José Beltrán Peinado,11389.0,Right Defensive Midfield,130,Celta Vigo,209,['1d07bfa0-ab22-4bab-9bf7-6fefcdab095e'],19,,,,,,,,,,,,,,,Celta Vigo,209,00:29:19.797,Pass,,2020/2021
,,,,,,,,,,,,,,1.10813,,,,,,,,,,,,5a44e8b0-35a6-4ee1-90ed-eebb044e5b5b,2967,,"[82.2, 66.8]",3773466,74,,,,1.4303137,,Right Foot,,,,"[83.6, 76.7]",,Ground Pass,,9.9985,,,,Hugo Mallo Novegil,6805.0,,,,,,2,From Goal Kick,Denis Suárez Fernández,6609.0,Left Center Midfield,130,Celta Vigo,209,['eda905aa-7914-4cd6-9033-7e4c191ca8a8'],25,,,,,,,,,,,,,,,Celta Vigo,209,00:29:25.157,Pass,,2020/2021
,,,,,,,,,,,,,,1.412505,,,,,,,,,,,,a0e877d8-33e0-4dd5-aa1d-47c185b5de92,2970,,"[83.6, 76.7]",3773466,74,,,,-2.0980833,,Right Foot,,,,"[74.4, 60.9]",,Ground Pass,,18.283325,,,,Francisco José Beltrán Peinado,11389.0,,,,,,2,From Goal Kick,Hugo Mallo Novegil,6805.0,Right Back,130,Celta Vigo,209,['f506b138-c9c0-49e3-8f44-92b47588efdc'],27,,,,,,,,,,,,,,,Celta Vigo,209,00:29:27.837,Pass,,2020/2021
,,,,,,,,,,,,,,1.274772,,,,,,,,,,,,1dfd439c-39bb-4978-8f71-fd9e9984a3c0,2973,,"[76.0, 60.2]",3773466,74,,,,-1.2377377,,Right Foot,,,,"[82.4, 41.7]",,Ground Pass,,19.57575,,,,Iago Aspas Juncal,5217.0,,,,,,2,From Goal Kick,Francisco José Beltrán Peinado,11389.0,Right Defensive Midfield,130,Celta Vigo,209,['20553beb-03d3-4534-bd4f-4a93b779c3b0'],30,,,,,,,,,,,,,,,Celta Vigo,209,00:29:30.266,Pass,,2020/2021
,,,,,,,,,,,,,,1.821672,,,,,,,,,,,,246effc9-9256-422d-9a7e-add098091bac,2977,,"[83.4, 37.6]",3773466,74,,,,-1.1555402,,Left Foot,,,,"[97.2, 6.3]",,Ground Pass,,34.207165,,,,Lucas René Olaza Catrofe,24730.0,,,,,,2,From Goal Kick,Iago Aspas Juncal,5217.0,Center Attacking Midfield,130,Celta Vigo,209,['90bd3eb5-7724-49cd-a22b-471a2ac4922e'],33,,,,,,,,,,,,,,,Celta Vigo,209,00:29:33.411,Pass,,2020/2021
,,,,,,,,,,,,,,0.680114,,,,,,,,,,,,b5ead59c-2abb-4f77-8c83-d9693efa3ed0,2980,,"[101.8, 5.4]",3773466,74,,,,1.8364261,,Left Foot,,,,"[98.1, 19.0]",,Ground Pass,,14.094325,,,,Manuel Agudo Durán,6724.0,,,,,,2,From Goal Kick,Lucas René Olaza Catrofe,24730.0,Left Back,130,Celta Vigo,209,['cc954fd9-fdba-45a2-9bf2-358a086dbbc3'],37,,,,,,,,,,,,,,,Celta Vigo,209,00:29:37.548,Pass,,2020/2021
,,,,,,,,,,,,,,1.136693,,,,,,,,,,,,4a8e3433-0da9-408f-9881-9a05876f3821,2983,,"[99.3, 15.1]",3773466,74,,,,-2.8487873,,Right Foot,,,,"[85.7, 11.0]",,Ground Pass,,14.2045765,,,,Iago Aspas Juncal,5217.0,,,,,,2,From Goal Kick,Manuel Agudo Durán,6724.0,Left Wing,130,Celta Vigo,209,['491f46c0-28cc-4575-aaae-60b277728be6'],39,,,,,,,,,,,,,,,Celta Vigo,209,00:29:39.108,Pass,,2020/2021
,,,,,,,,,,,,,,0.706012,,,,,,,,,,,,784ffef9-35b5-4408-b8fa-bb35398abf77,2986,,"[95.4, 11.2]",3773466,74,,,,1.126754,,Left Foot,,,,"[100.3, 21.5]",,Ground Pass,,11.406138,,,,Lucas René Olaza Catrofe,24730.0,,,,,,2,From Goal Kick,Iago Aspas Juncal,5217.0,Center Attacking Midfield,130,Celta Vigo,209,['afa4c564-3a35-4900-b1bb-d503c1f9794c'],43,,,,,,,,,,,,,,,Celta Vigo,209,00:29:43.052,Pass,,2020/2021
,,,,,,,,,,,,,,2.534072,,,,,,,,,,,,584b7851-061f-4081-910b-4217c046afa6,2988,,"[100.3, 21.5]",3773466,74,,,,-0.6721592,,Left Foot,,,,"[114.5, 10.2]",,Low Pass,,18.147451,,,,Iago Aspas Juncal,5217.0,,,,,,2,From Goal Kick,Lucas René Olaza Catrofe,24730.0,Left Back,130,Celta Vigo,209,['48531cf7-cf94-4c15-9b7d-bbb11f7acf4b'],43,,,,,,,,,,,,,,,Celta Vigo,209,00:29:43.758,Pass,,2020/2021
,,,,,,,,,,,,,,1.823849,,,,,,,,,,,,0accb870-0593-4223-a950-1f6f93873e16,2992,,"[112.9, 10.2]",3773466,74,,,,2.6224465,,Left Foot,,,,"[89.8, 23.4]",,Ground Pass,,26.60545,,Incomplete,,Lucas René Olaza Catrofe,24730.0,,,,,,2,From Goal Kick,Iago Aspas Juncal,5217.0,Center Attacking Midfield,130,Celta Vigo,209,"['5c115d24-f94e-4403-8572-91a79d0d3df3', 'cbf053a5-2975-4a25-91c1-bb0463ee0e41']",47,,,,,,,,,,,,,,,Celta Vigo,209,00:29:47.712,Pass,,2020/2021
,,,,,,,,,,,,,,1.034408,,,,,,,,,,,,a9807e16-6bcb-482e-b513-8eb173af996f,2999,,"[28.0, 56.9]",3773466,75,True,,,-0.34349838,,Right Foot,,,,"[81.4, 37.8]",,High Pass,,56.71305,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,132,Barcelona,217,['d0d490ed-baa9-4799-bc14-e7f78026e549'],35,,,,,,,,,,,,,,,Barcelona,217,00:30:35.578,Pass,,2020/2021
,,,,,,,,,,,,,,2.590333,,,,,,,,,,,,41c3a023-5721-4ef9-9e5d-495a736f38e7,3001,,"[38.5, 21.1]",3773466,75,,,,2.564228,,Right Foot,,,,"[10.1, 39.6]",,Ground Pass,,33.8941,,,,Norberto Murara Neto,6590.0,,,,,Recovery,2,From Free Kick,Gerard Piqué Bernabéu,5213.0,Left Center Back,132,Barcelona,217,['2baf643e-abde-478f-a40b-72770724ce9b'],41,,,,,,,,,,,,,,,Barcelona,217,00:30:41.617,Pass,,2020/2021
,,,,,,,,,,,,,,3.804844,,,,,,,,,,,,19cd708c-7016-46c7-955d-585ba65fc367,3004,,"[8.9, 44.0]",3773466,75,,,,0.03106345,,Right Foot,,,,"[79.7, 46.2]",,High Pass,,70.834175,,Incomplete,,Francisco António Machado Mota de Castro Trincão,22390.0,,,,,,2,From Free Kick,Norberto Murara Neto,6590.0,Goalkeeper,132,Barcelona,217,"['4ffb79aa-f0c8-4922-ae7c-e0ed33d8ad3b', 'de10a7f6-0188-45e0-a795-c3360a80a6c7']",45,,,,,,,,,,,,,,,Barcelona,217,00:30:45.825,Pass,,2020/2021
,,,,,,,,,,,,,,3.476437,,,,,,,,,,,,de10a7f6-0188-45e0-a795-c3360a80a6c7,3006,,"[40.4, 33.9]",3773466,75,,,,-2.0018146,,Right Foot,,,,"[27.8, 6.5]",,High Pass,,30.158249,,,,Lucas René Olaza Catrofe,24730.0,,,,,Recovery,2,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,133,Celta Vigo,209,"['19cd708c-7016-46c7-955d-585ba65fc367', '33ccdd50-991f-4caa-aabc-20266e4f486c']",49,,,,,,,,,,,,,,,Celta Vigo,209,00:30:49.630,Pass,,2020/2021
,,,,,,,,,,,,,,1.41492,,,,,,,,,,,,891b0118-63f2-45f4-aea7-b217c27f189c,3009,,"[29.3, 6.5]",3773466,75,,,,2.0529222,,Left Foot,,,,"[19.2, 25.8]",,Ground Pass,,21.78302,,,,Jeison Fabián Murillo Cerón,6585.0,,,,,,2,Regular Play,Lucas René Olaza Catrofe,24730.0,Left Back,133,Celta Vigo,209,['417ce3ed-4652-480a-9e1f-e62d4b108230'],57,,,,,,,,,,,,,,,Celta Vigo,209,00:30:57.065,Pass,,2020/2021
,,,,,,,,,,,,,,2.022926,,,,,,,,,,,,cfaa6649-374e-4a95-894a-74524005ad48,3012,,"[22.5, 27.1]",3773466,76,,,,1.3734008,,Right Foot,,,,"[28.8, 58.6]",,Ground Pass,,32.12382,,,,Néstor Alejandro Araújo Razo,11388.0,,,,,,2,Regular Play,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,133,Celta Vigo,209,['15463cb0-a01a-42d8-9041-1850f7418f70'],0,,,,,,,,,,,,,,,Celta Vigo,209,00:31:00.453,Pass,,2020/2021
,,,,,,,,,,,,,,1.408936,,,,,,,,,,,,ce5a15dc-6289-4b83-be29-9725be92255c,3015,,"[67.6, 67.2]",3773466,76,,,,-1.8376124,,Right Foot,,,,"[63.5, 52.2]",,Ground Pass,,15.550241,,,,Francisco José Beltrán Peinado,11389.0,,,,,,2,Regular Play,Néstor Alejandro Araújo Razo,11388.0,Right Center Back,133,Celta Vigo,209,['6b4144de-f5b2-4177-bff5-e3626da97a3f'],9,,,,,,,,,,,,,,,Celta Vigo,209,00:31:09.220,Pass,,2020/2021
,,,,,,,,,,,,,,1.082217,,,,,,,,,,,,6da6cdf7-8ac7-4ea1-9e33-6c3773a8d9e5,3018,,"[63.5, 52.2]",3773466,76,,,,-1.0867434,,Right Foot,,,,"[68.6, 42.5]",,Ground Pass,,10.959015,,,,Denis Suárez Fernández,6609.0,,,,,,2,Regular Play,Francisco José Beltrán Peinado,11389.0,Right Defensive Midfield,133,Celta Vigo,209,['b24c8363-2c69-4f7b-a9ba-7b42b0a01e8d'],10,,,,,,,,,,,,,,,Celta Vigo,209,00:31:10.835,Pass,,2020/2021
,,,,,,,,,,,,,,1.519111,,,,,,,,,,,,c18d3b6e-5c7f-4071-af08-b0aaaa5add4a,3021,,"[77.9, 54.7]",3773466,76,,,,1.1573496,,Right Foot,,,,"[89.0, 80.0]",,Low Pass,,27.627884,,Out,,Hugo Mallo Novegil,6805.0,,,,,,2,Regular Play,Denis Suárez Fernández,6609.0,Left Center Midfield,133,Celta Vigo,209,['c58fa1d6-3c4f-45d1-957f-f27386fc1e01'],15,,,,,,,,,,,,,,,Celta Vigo,209,00:31:15.024,Pass,,2020/2021
,,,,,,,,,,,,,,1.818495,,,,,,,,,,,,d3208b25-09bc-4c60-b013-c3c88f193159,3023,,"[34.4, 0.1]",3773466,76,,,,0.13909595,,,,,,"[49.4, 2.2]",,Low Pass,,15.146287,,Incomplete,,Frenkie de Jong,8118.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,134,Barcelona,217,"['001e1914-7bce-41ac-a0b1-c5f10e3325c3', 'b65e1b02-11b0-45e8-b99c-ef596daa0dcd']",46,,,,,,,,,,,,,,,Barcelona,217,00:31:46.589,Pass,,2020/2021
,,,,,,,,,,,,,,1.017993,,,,,,,,,,,,fe2df01a-e0b5-46d7-b2fb-0033854d1cc3,3026,,"[50.1, 0.1]",3773466,77,,,,2.5702553,,,,,,"[43.1, 4.6]",,Low Pass,,8.321658,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,2,From Throw In,Jordi Alba Ramos,5211.0,Left Back,135,Barcelona,217,['0bf89d78-bb95-4048-a5f6-b7552af287f7'],3,,,,,,,,,,,,,,,Barcelona,217,00:32:03.049,Pass,,2020/2021
,,,,,,,,,,,,,,3.531892,,,,,,,,,,,,2b9cb5fd-4e77-4f2c-9f18-55fe820f1ff3,3028,,"[43.1, 4.6]",3773466,77,,,,0.11598198,,Left Foot,,,,"[84.3, 9.4]",,High Pass,,41.47867,,Incomplete,,Pedro González López,30486.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Right Center Midfield,135,Barcelona,217,"['bb5c7ff8-3ac9-477f-986c-1e4ef57f9108', 'c2214baf-ec69-42eb-ab51-790b1ef8d47f']",4,,,,,,,,,,,,,,,Barcelona,217,00:32:04.067,Pass,,2020/2021
,,,,,,,,,,,,,,2.439834,,,,,,,,,,,,e303ef17-d07d-4f56-a126-f13dc4958870,3033,,"[26.4, 71.8]",3773466,77,,,,-2.2246063,,Left Foot,,,,"[8.7, 48.7]",,Ground Pass,,29.101547,,,,Iván Villar Martínez,40890.0,,,,,,2,From Throw In,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,135,Barcelona,217,['83c6a7e8-a279-411d-9107-3ac5d859ec26'],9,,,,,,,,,,,,,,,Celta Vigo,209,00:32:09.326,Pass,,2020/2021
,,,,,,,,,,,,,,2.023412,,,,,,,,,,,,e4a53975-e8d5-445f-b1ea-fe7618166aec,3036,,"[8.9, 49.1]",3773466,77,,,,0.4442116,,Right Foot,,,,"[27.6, 58.0]",,Ground Pass,,20.709902,,Incomplete,,Francisco José Beltrán Peinado,11389.0,,,,,,2,From Throw In,Iván Villar Martínez,40890.0,Goalkeeper,135,Barcelona,217,"['a94ee1ab-2d4f-4cec-bcbe-f850c0457f90', 'd25d8f75-7f28-4bb0-8304-3d8c1fc801fe']",11,,,,,,,,,,,,,,,Celta Vigo,209,00:32:11.806,Pass,,2020/2021
,,,,,,,,,,,,,,0.349279,,,,,,,,,,,,6808bebc-11c2-46b0-87a8-e32a89c60684,3042,,"[92.5, 18.4]",3773466,77,,,,0.9492697,,Right Foot,,,,"[97.8, 25.8]",,Ground Pass,,9.102198,,,,Pedro González López,30486.0,,,,,,2,From Throw In,Frenkie de Jong,8118.0,Left Center Midfield,135,Barcelona,217,['d1311698-fa27-4878-ad48-74dc65fe385e'],15,,,,,,,,,,,,,,,Barcelona,217,00:32:15.917,Pass,,2020/2021
,,,,,,,,,,,,,,0.222325,,,,,,,,,,,,58702d7a-b855-4acc-81a9-e743de8d7d1b,3045,,"[97.8, 25.8]",3773466,77,,,,-0.31204212,,Left Foot,,,,"[100.9, 24.8]",,Ground Pass,,3.2572994,,Incomplete,,Frenkie de Jong,8118.0,,,,,,2,From Throw In,Pedro González López,30486.0,Left Wing,135,Barcelona,217,"['18c810a9-4da5-4869-be8e-941ec09b2de5', '9733aebb-b475-4af3-bcf2-948a5098579e']",16,,,,,,,,,,,,,,,Barcelona,217,00:32:16.348,Pass,,2020/2021
