50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.344862,,,,,,,,,,,3a3c9a1e-172f-4fa0-8b19-3f06d4a1cfd8,107,,"[28.9, 19.7]",9870,1,,,,,-1.1962494,,Left Foot,,,,"[34.6, 5.2]",,Ground Pass,,15.580115,,,,,Raúl García Carnero,6601.0,,,,,,1,Regular Play,Gabriel Appelt Pires,6597.0,Left Defensive Midfield,4,Leganés,205,['8b3dd8f2-fc6d-420e-99d2-a302c82803db'],31,,,,,,,,,,,,,,,,,,Leganés,205,00:01:31.179,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.217802,,,,,,,,,,,aa8924cf-37cc-41bb-8bf4-6e110806dba2,110,,"[34.6, 5.2]",9870,1,,,,,1.3992324,,Left Foot,,,,"[38.1, 25.4]",,Ground Pass,,20.500975,,,,,Rubén Salvador Pérez Del Mármol,6599.0,,,,,,1,Regular Play,Raúl García Carnero,6601.0,Left Back,4,Leganés,205,['94c71e86-3dd8-492a-81f6-cd7da8eb3faa'],32,,,,,,,,,,,,,,,,,,Leganés,205,00:01:32.564,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.465481,,,,,,,,,,,7a73cc9a-dd44-4daf-bcaa-51d5d6e0c037,113,,"[39.5, 20.7]",9870,1,,,,,-0.34097895,,Right Foot,,,,"[64.3, 11.9]",,High Pass,,26.315014,,,Incomplete,,Nordin Amrabat,3302.0,,,Through Ball,True,,1,Regular Play,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,4,Leganés,205,"['461cb307-9679-4763-ad2f-8c245a1c5681', 'c6d73054-7374-47da-a1e2-0bafa902fad3']",34,,,,,,,,,,,,,,,,,,Leganés,205,00:01:34.819,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.97361,,,,,,,,,,,e9bf7065-a376-4100-8666-d169898688de,117,,"[62.5, 45.0]",9870,1,,,,,-1.076855,,Right Foot,,,,"[70.2, 30.7]",,Ground Pass,,16.241306,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['c8db5558-8a24-4222-9a55-d62303ed9c87'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.084,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.603348,,,,,,,,,,,93c84c7f-a77f-40c7-8b22-159edaf8420b,126,,"[59.2, 36.5]",9870,1,,,,,-1.7827058,,Left Foot,,,,"[53.8, 11.4]",,Ground Pass,,25.674307,,,,,Sergi Roberto Carnicer,6379.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,"['2f5031e4-553d-49b5-8951-5a4d0929cccc', '78074083-564d-4f12-ae5f-25a94a31ee90']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.062,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.608865,,,,,,,,,,,b6be98d4-1029-443c-bd9e-df0cb2ce9e7a,129,,"[79.5, 15.0]",9870,1,,,,,-0.4615512,,Right Foot,,,,"[98.6, 5.5]",,Ground Pass,,21.332136,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,5,Barcelona,217,['5725ff6a-ebc2-4f16-8868-fd548ab9e594'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:50.266,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.482072,,,,,,,,,,,8671f126-bc14-4251-8125-2aabe2c886bc,132,,"[97.6, 7.6]",9870,1,,,,,1.7184737,,Right Foot,,,,"[95.8, 19.7]",,Ground Pass,,12.233151,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Philippe Coutinho Correia,3501.0,Left Wing,5,Barcelona,217,['cf4332cb-e603-47b1-83fd-0320b6441921'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:53.200,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.367149,,,,,,,,,,,bf91977e-6e80-414f-90a7-a121276288bd,136,,"[97.6, 25.3]",9870,1,,,,,-0.23013495,,Left Foot,,,,"[115.1, 21.2]",,Ground Pass,,17.97387,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Left Back,5,Barcelona,217,"['1481f187-b76f-4449-b5c4-f8863aa53e9e', '3f8e3d44-e40f-4f8e-94b4-0b3c3db1ab1f']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:54.762,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,3.459426,,,,,,,,,,,584fb214-4f03-4cdc-b74d-8ba4af922d39,142,,"[7.0, 44.1]",9870,2,,,,,0.4079336,,Right Foot,,,,"[70.4, 71.5]",,High Pass,,69.067505,,,Incomplete,,Nabil El Zhar,6608.0,,,,,Goal Kick,1,From Goal Kick,Iván Cuéllar Sacristán,6610.0,Goalkeeper,6,Leganés,205,"['9e7560de-16b0-4c0e-90d4-5747df5bcc1f', 'bc336185-bed8-4a1b-98b0-8166be36f310']",35,,,,,,,,,,,,,,,,,,Leganés,205,00:02:35.778,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.99676,,,,,,,,,,,abda2c19-319e-4002-831f-cb2cd417d147,146,,"[77.8, 80.0]",9870,2,,,,,-0.2874129,,,,,,"[93.7, 75.3]",,High Pass,,16.580109,,,,,Nordin Amrabat,3302.0,,,,,Throw-in,1,From Throw In,Joseba Zaldúa Bengoetxea,6605.0,Right Back,7,Leganés,205,['efabef45-917a-4876-a2e4-e1bcd1f90c03'],59,,,,,,,,,,,,,,,,,,Leganés,205,00:02:59.270,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.265546,,,,,,,,,,,f12ec741-998b-4c08-93c1-4c60d7a7c315,157,,"[70.2, 2.2]",9870,3,,,,,2.2142975,,Left Foot,,,,"[68.7, 4.2]",,Low Pass,,2.5,,,Incomplete,,Philippe Coutinho Correia,3501.0,,,,,,1,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,8,Barcelona,217,"['0b997b33-4f98-47a9-a9d5-8ce57fd5db4e', '82ae41a2-5e21-4f0a-82ff-bfad790f859b', 'bdc3460d-ac01-4f10-a3d1-961c9976c272']",10,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:10.073,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.012405,,,,,,,,,,,7c167f2d-3262-420b-96ba-fcb0ce6c7a6b,160,,"[65.1, 0.1]",9870,3,,,,,2.066348,,,,,,"[63.1, 3.8]",,Low Pass,,4.2059484,,,,,André Filipe Tavares Gomes,10802.0,,,,,Throw-in,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,['14b04514-9e09-4608-973b-5196f7bb8923'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:15.599,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.395383,,,,,,,,,,,f3886423-6e35-4d55-bffd-fdcd546c12cb,164,,"[55.3, 10.2]",9870,3,,,,,2.0162168,,Right Foot,,,,"[47.9, 25.7]",,Ground Pass,,17.175856,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,9,Barcelona,217,['04d6be80-4f82-4a70-8cae-3db6a43d2b81'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.411,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.535132,,,,,,,,,,,b7025f35-89fd-4738-837a-bc0bf16dd5a1,167,,"[58.6, 42.4]",9870,3,,,,,1.3338467,,Right Foot,,,,"[66.4, 74.7]",,Ground Pass,,33.22845,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,['208eda20-2ba7-43cd-9cda-336115ac6e6d'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:22.407,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.875242,,,,,,,,,,,d39344f4-d6bf-4dbb-be2d-5fed7822ddb1,170,,"[66.4, 74.7]",9870,3,,,,,-1.7855194,,Right Foot,,,,"[62.3, 55.9]",,Ground Pass,,19.241882,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,['0acc2fa6-bbd8-4045-bd81-a64432f8fb09'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.641,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.036339,,,,,,,,,,,6cf31e76-f50c-4f93-a8c7-977e3c70812d,173,,"[62.3, 51.1]",9870,3,,,,,-1.3456858,,Right Foot,,,,"[73.2, 3.5]",,Low Pass,,48.832058,,,,,Sergi Roberto Carnicer,6379.0,,True,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,['954d4d9f-04d7-4571-b060-5d755cabc231'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.516,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.925255,,,,,,,,,,,1e1a0fd9-52e3-4fa8-ba03-b6172fe03542,176,,"[73.5, 6.6]",9870,3,,,,,1.4723501,,Left Foot,,,,"[74.3, 14.7]",,Ground Pass,,8.13941,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,['de70783b-757d-4689-bd85-1e4d60cb112d'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.675,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.587667,,,,,,,,,,,37299e97-ec4f-47c2-9b4c-7077a87e8b02,179,,"[74.8, 14.3]",9870,3,,,,,-2.2876,,Right Foot,,,,"[68.7, 7.3]",,Ground Pass,,9.284934,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,['3edd62b9-2790-48e9-af10-9c179d140db3'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:33.502,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.761273,,,,,,,,,,,6989fe09-048b-49d7-b163-04aa6facb347,183,,"[71.8, 14.5]",9870,3,,,,,2.0521936,,Right Foot,,,,"[68.3, 21.2]",,Ground Pass,,7.5591006,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,"['555d607f-bbbc-45d3-964a-8652eaaffa27', 'd22abd45-b41e-4f21-b886-00d376981c68']",35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.850,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.871319,,,,,,,,,,,907c6461-d2c3-4644-998a-a6796963a2aa,186,,"[65.5, 12.8]",9870,3,,,,,-0.62090605,,Left Foot,,,,"[79.9, 2.5]",,Ground Pass,,17.70452,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,9,Barcelona,217,['0ff84c76-ef3f-40f2-b0df-5270d5373666'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.341,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.614145,,,,,,,,,,,447444b8-8ecb-42db-884f-852d9432d52e,190,,"[86.8, 13.4]",9870,3,,,,,2.3886507,,Right Foot,,,,"[70.9, 28.3]",,Ground Pass,,21.790365,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,"['0fc5c670-4bb4-49bb-bc97-763dec48198b', '7329e399-d492-493b-990f-1bb8fa50247d']",43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.841,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.9852,,,,,,,,,,,bf8df38f-40a3-46e2-bd64-0a30cd5b6877,194,,"[72.0, 27.9]",9870,3,,,,,-1.9352039,,Right Foot,,,,"[68.3, 18.2]",,Ground Pass,,10.381715,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,"['00a20dd2-43d6-4c85-b7ca-6ce168b168ff', '0d7e6ecc-223c-42b6-913c-a76fc92eea78']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.608,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.00575,,,,,,,,,,,ec8eedec-4586-4c30-bbe7-ff21d367379a,197,,"[69.6, 18.2]",9870,3,,,,,-0.95184386,,Left Foot,,,,"[74.8, 10.9]",,Ground Pass,,8.962701,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,9,Barcelona,217,['370c1896-f271-4e9e-99af-0c556beae8cc'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.540,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.272321,,,,,,,,,,,fbab848e-988e-446a-beea-b420d55aa5de,200,,"[75.4, 10.4]",9870,3,,,,,-0.4613593,,Right Foot,,,,"[92.9, 1.7]",,Ground Pass,,19.543285,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,9,Barcelona,217,['91e3412e-5b38-41f0-b882-6cd6f39908d7'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.946,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.869907,,,,,,,,,,,a13ba4ba-1138-464f-8e87-2ef37cee4e7d,203,,"[91.4, 15.5]",9870,3,,,,,1.5707964,,Right Foot,,,,"[91.4, 25.8]",,Ground Pass,,10.3,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,['980734d8-2312-48c4-ba0b-e70e5a47fc68'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.898,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.490337,,,,,,,,,,,95358a91-569a-421b-aa84-928b2ac9ef99,207,,"[92.3, 23.0]",9870,3,,,,,-0.5880026,,Right Foot,,,,"[98.6, 18.8]",,Ground Pass,,7.5716577,,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,"['6f7a7263-aad0-4a41-8139-475e6281bd50', 'b0878073-79ee-4e16-9feb-7bc37834bbf8']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:57.466,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.526305,,,,,,,,,,,29ab6d14-3afa-4d87-a023-e4f405c4c292,210,,"[100.7, 16.3]",9870,4,,,,,2.297895,,Left Foot,,,,"[88.6, 29.9]",,Ground Pass,,18.203571,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Luis Alberto Suárez Díaz,5246.0,Center Forward,9,Barcelona,217,['136bdfc3-add6-4ecc-9455-01ff19aa3778'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.667,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.464521,,,,,,,,,,,f7cecaeb-de8c-4080-8b9b-de2f0104f1bb,214,,"[89.6, 22.5]",9870,4,,,,,0.06016825,,Left Foot,,,,"[97.9, 23.0]",,High Pass,,8.315046,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,Through Ball,True,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,"['5c099ebc-9f3a-4bb3-9c2d-17ddef5e6583', '63871946-0edd-46d1-b7b4-0257d04118a3']",3,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.563,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.060388,,,,,,,,,,,6853f3cb-eaf4-42db-b8e2-a974c218a035,217,,"[25.1, 56.1]",9870,4,,,,,-1.2156594,,Head,,,,"[30.7, 41.0]",,High Pass,,16.104969,,,Incomplete,,Gabriel Appelt Pires,6597.0,,,,,,1,From Throw In,Rubén Salvador Pérez Del Mármol,6599.0,Right Defensive Midfield,9,Barcelona,217,"['02270be0-066f-4867-a8da-ea79b69c6a03', '6f85dcc1-ab11-4446-84d4-be68924e615e']",5,,,,,,,,,,,,,,,,,,Leganés,205,00:04:05.582,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.968647,,,,,,,,,,,8b09c50a-1a34-4809-bb2b-faaeaa90bdbd,221,,"[90.1, 32.7]",9870,4,,,,,-1.959115,,Left Foot,,,,"[83.8, 17.3]",,High Pass,,16.63881,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Attacking Midfield,9,Barcelona,217,['07cb53d5-de43-4faf-acee-0a4ea32f51a9'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.370,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.728686,,,,,,,,,,,d1295c3f-a17d-4fae-8696-a643097ebb5e,224,,"[78.4, 22.4]",9870,4,,,,,1.5120405,,Right Foot,,,,"[79.5, 41.1]",,Ground Pass,,18.732325,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,9,Barcelona,217,['ab07a896-5b92-47eb-b602-33834dbf776c'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.087,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.074922,,,,,,,,,,,4916816c-afa4-4c0d-8991-298fc4ba393b,227,,"[77.1, 43.5]",9870,4,,,,,1.2904967,,Right Foot,,,,"[86.6, 76.5]",,Ground Pass,,34.34021,,,,,Ousmane Dembélé,5477.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,['edcdb54c-3ab3-4fdb-b934-bf6f6fea7af6'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.893,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.943048,,,,,,,,,,,d67c5e43-bf32-4047-bfe4-1e9dcd291078,230,,"[86.6, 76.5]",9870,4,,,,,-2.817041,,Right Foot,,,,"[75.9, 72.9]",,Ground Pass,,11.289375,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ousmane Dembélé,5477.0,Right Wing,9,Barcelona,217,['3001f362-9ca4-4f57-a8b5-449f768fb96e'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.024,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.279652,,,,,,,,,,,fe653509-bd8f-45a6-af30-2f74a187dcfb,233,,"[77.6, 68.6]",9870,4,,,,,-1.7805675,,Right Foot,,,,"[74.3, 53.1]",,Ground Pass,,15.847397,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,['2ae48273-66db-4cb7-a52a-5bc7216a8edc'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.912,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.74297,,,,,,,,,,,e6bd56dc-9f24-45d2-aae7-688cbb99520b,236,,"[74.3, 49.0]",9870,4,,,,,-1.7890222,,Right Foot,,,,"[69.0, 25.1]",,Ground Pass,,24.480604,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,['bd2f7b3c-1a48-4dac-a2ef-984545a4394a'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.548,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.977396,,,,,,,,,,,884ea2fb-cbdc-4873-88a3-7143faf152dc,239,,"[72.4, 24.0]",9870,4,,,,,-0.90715575,,Left Foot,,,,"[82.8, 10.7]",,Ground Pass,,16.883425,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,9,Barcelona,217,['1befb20f-4101-4c2a-8e79-f6eab8f249f3'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.165,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.297232,,,,,,,,,,,2a17a70c-98f9-4e81-a56c-8a7d86a5c5a9,242,,"[91.0, 19.1]",9870,4,,,,,0.8085519,,Right Foot,,,,"[114.2, 43.4]",,High Pass,,33.596577,,,Incomplete,,Ousmane Dembélé,5477.0,,,Through Ball,True,,1,From Throw In,Philippe Coutinho Correia,3501.0,Left Wing,9,Barcelona,217,"['3c3e5b2d-1be0-4cb7-80b8-8b450794f469', 'b9af5618-4fab-47cf-ab42-2c6f101ce566']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.317,Pass,,2017/2018
,,,,,,,,,,,,,,,,,7.330893,,,,,,,,,,,3006e52d-5828-4a71-ab03-59820c4809fe,245,,"[11.7, 38.2]",9870,4,,True,,,0.3659374,,Right Foot,,,,"[109.3, 75.6]",,High Pass,,104.52043,,,Incomplete,,,,,,,,,1,From Throw In,Iván Cuéllar Sacristán,6610.0,Goalkeeper,9,Barcelona,217,['ed38f1c2-1bed-432b-92b8-1d4f6ae68012'],43,,,,,,,,,,,,,,,,,,Leganés,205,00:04:43.192,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.269517,,,,,,,,,,,30da2a79-784d-476c-92d3-f57a31751e83,247,,"[8.4, 6.3]",9870,4,,,,,1.0036241,,Right Foot,,,,"[17.7, 20.9]",,Ground Pass,,17.310402,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,['a3f47987-474b-4ee6-af93-b8cdf08cab88'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.283,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.250617,,,,,,,,,,,fa9876a9-d75c-4811-a77b-bf9f9ad572e1,250,,"[23.1, 23.0]",9870,4,,,,,0.86649203,,Left Foot,,,,"[36.1, 38.3]",,Ground Pass,,20.0771,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,9,Barcelona,217,['28544818-49cb-4f3f-9fd6-bb99b65b34ad'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:55.026,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.48239,,,,,,,,,,,b7b8dba7-a1b9-4688-970d-64bc09933297,253,,"[51.5, 48.4]",9870,5,,,,,-1.7079887,,Right Foot,,,,"[47.8, 21.6]",,Ground Pass,,27.054205,,,,,Thomas Vermaelen,6332.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,['2f05b5b5-edcb-4111-b2c0-c56180b224fd'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.365,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.8659,,,,,,,,,,,9278dbb1-aa68-4e3b-a45c-800cedcf59aa,256,,"[54.9, 19.7]",9870,5,,,,,1.7111713,,Left Foot,,,,"[52.3, 38.1]",,Ground Pass,,18.582788,,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Thomas Vermaelen,6332.0,Left Center Back,9,Barcelona,217,['c561e922-2b02-406f-80cc-4589f2ac42fc'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.058,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.525568,,,,,,,,,,,d55086b0-6998-48d5-bf46-350664ffbe2b,259,,"[55.4, 40.8]",9870,5,,,,,1.3316358,,Right Foot,,,,"[63.3, 73.2]",,Ground Pass,,33.349213,,,,,Nélson Cabral Semedo,6374.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Defensive Midfield,9,Barcelona,217,['77bb2e13-3eeb-41c4-8f5a-2c6edff1722e'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:09.803,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.273117,,,,,,,,,,,ae457b0c-3529-4a26-a427-4c9878280623,262,,"[63.3, 73.2]",9870,5,,,,,-2.453756,,Right Foot,,,,"[50.4, 62.6]",,Ground Pass,,16.696407,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,9,Barcelona,217,['53696dd6-c37e-441e-8e16-b11616c48243'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:12.993,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.82323,,,,,,,,,,,50bc03f4-4fba-42a4-98d3-289e3c9d26e6,265,,"[54.0, 59.1]",9870,5,,,,,-1.2780153,,Right Foot,,,,"[70.7, 3.7]",,High Pass,,57.862335,,,,,Sergi Roberto Carnicer,6379.0,,True,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['31bf8355-660e-426f-8cd7-11e07f7b1977'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.321,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.985639,,,,,,,,,,,1056bd6b-eea3-4a82-9edf-b11be5b1da55,268,,"[77.6, 5.5]",9870,5,,,,,2.1894407,,Left Foot,,,,"[69.2, 17.3]",,Ground Pass,,14.484474,,,,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Left Back,9,Barcelona,217,['5c09da41-ca18-4577-9b7f-ed494a00bc8b'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.626,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.013399,,,,,,,,,,,bc5025f3-a2ce-49f4-a439-d0dbd10b08ae,271,,"[72.6, 18.1]",9870,5,,,,,-0.097726904,,Right Foot,,,,"[82.8, 17.1]",,Ground Pass,,10.248902,,,,,Philippe Coutinho Correia,3501.0,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Defensive Midfield,9,Barcelona,217,['09655fb4-ed38-400d-9deb-b8c7b02f5034'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:23.599,Pass,,2017/2018
