bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.543211,,,,,,,,,,,,,f027bbdf-03c9-4edf-85ad-2d172ca686be,2475,,"[86.3, 48.4]",70286,52,,,,1.8925469,,Right Foot,,,"[82.7, 59.2]",,Ground Pass,,11.384199,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,['554d0a78-8b52-4e7d-ae13-f1ef952524a1'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:44.606,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.769017,,,,,,,,,,,,,c7595914-8749-4911-ae07-e4ce8933f0e8,2478,,"[84.6, 59.2]",70286,52,,,,-1.2120256,,Right Foot,,,"[87.6, 51.2]",,Ground Pass,,8.5440035,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,110,Barcelona,217,['9b964219-ccc6-455f-b7d7-4c4c7519375c'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:47.468,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.511838,,,,,,,,,,,,,c1d25ab6-32ee-4713-848d-513f9bb13f7e,2482,,"[85.1, 54.0]",70286,52,,,,0.9906909,,Right Foot,,,"[100.5, 77.5]",,Ground Pass,,28.096441,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,"['113f2c78-c5a5-48b3-96fc-c2a624685254', '694b1280-4ae8-4d3a-8d3c-2175f39ea19d']",48,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:48.277,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,2.908265,,,,,,,,,,,,,334d995f-ae4e-45ee-889f-d0da435b0f7a,2485,,"[101.2, 76.8]",70286,52,,,,-1.704677,,Left Foot,,,"[93.9, 22.6]",,High Pass,,54.689396,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,110,Barcelona,217,['9c4ca5ca-e426-482b-824d-2773811b56c3'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:52.816,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.112968,,,,,,,,,,,,,b83d79d6-8c98-4b3f-a0f1-902cfb1336e5,2488,,"[94.0, 23.0]",70286,52,,,,-0.36162645,,Right Foot,,,"[117.0, 14.3]",,Ground Pass,,24.590445,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,110,Barcelona,217,['d127e8e5-b77a-4f1b-9a07-23b72efc4648'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:57.531,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.7845,,,,,,,,,,,,,6bbfaa5f-e9be-4d4a-be78-10eb93bfdbfa,2492,,"[116.4, 22.2]",70286,53,,,,1.7539071,,Left Foot,True,True,"[113.9, 35.7]",,Ground Pass,,13.72953,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,110,Barcelona,217,"['8238ea42-ae50-4dbe-89f9-eef536d892da', 'ec05b9c1-5e91-4621-9dfc-a004151a6761', 'fe47cd84-b595-474d-b705-c44893659996']",0,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:00.652,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.6511,,,,,,,,,,,,,8238ea42-ae50-4dbe-89f9-eef536d892da,2494,,"[7.1, 45.3]",70286,53,,,,1.0002136,,Right Foot,,,"[11.4, 52.0]",,Ground Pass,,7.961156,,,,,João Pedro da Silva Pereira,20138.0,,,,,,Recovery,2,Regular Play,Adil Rami,3253.0,Right Center Back,110,Barcelona,217,"['23c24b6b-9e0f-4bb2-b02a-ebb1639dc2e3', '6bbfaa5f-e9be-4d4a-be78-10eb93bfdbfa']",1,,,,,,,,,,,,,,,,,,Valencia,207,00:08:01.436,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.286644,,,,,,,,,,,,,d6fe2fbb-ea00-415c-b590-81c8a50b5e99,2500,,"[88.7, 5.0]",70286,53,,,,1.7918434,,Right Foot,,,"[86.7, 13.9]",,Ground Pass,,9.121951,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,110,Barcelona,217,['5acd6e69-9015-40a7-a0e0-b4bdae99a74b'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:08.299,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.931541,,,,,,,,,,,,,078c1574-5773-445c-901c-7d1dcdf3faea,2503,,"[85.9, 13.1]",70286,53,,,,-2.0499067,,Left Foot,,,"[81.9, 5.4]",,Ground Pass,,8.676981,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,110,Barcelona,217,['953dc6bb-3cfe-4cfe-861e-08727f8b9a8e'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:09.626,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.987195,,,,,,,,,,,,,f59d5ed1-a034-4bef-8cf5-a391685ed2a4,2506,,"[80.4, 5.8]",70286,53,,,,2.6779451,,Right Foot,,,"[66.8, 12.6]",,Ground Pass,,15.205262,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,110,Barcelona,217,['0c3e2728-9457-41f2-84dc-070b30b7d42f'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:10.597,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.726798,,,,,,,,,,,,,b1f2504f-52d7-4b1c-93df-271e64b56f98,2509,,"[63.2, 14.3]",70286,53,,,,1.4257189,,Right Foot,,,"[67.7, 45.1]",,Ground Pass,,31.126997,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,110,Barcelona,217,['602fde08-1832-45be-960b-0dec2d533c44'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:13.420,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.098565,,,,,,,,,,,,,17e49842-6d06-422b-9d3f-7af0724d661d,2512,,"[77.2, 47.2]",70286,53,,,,-0.85988694,,Right Foot,,,"[86.5, 36.4]",,Ground Pass,,14.252368,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,110,Barcelona,217,['8be95164-ab11-4696-8f19-486273bd21e1'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:19.191,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.950008,,,,,,,,,,,,,e989f946-4975-4a2d-9638-b1e263c54605,2515,,"[98.6, 37.9]",70286,53,,,,-0.7690062,,Left Foot,,,"[104.8, 31.9]",,Ground Pass,,8.627862,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,110,Barcelona,217,['8603be13-242a-47dc-9cde-f4cb7a6cccd7'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:22.560,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.260505,,,,,,,,,,,,,c886c642-ffb6-490f-9efc-d4f9ccf17fad,2523,,"[91.4, 25.8]",70286,53,,,,2.0223963,,Left Foot,,,"[83.3, 42.5]",,Ground Pass,,18.56071,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,110,Barcelona,217,['c816cfb0-7003-4041-95d2-e987b9902bce'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:28.607,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.00774,,,,,,,,,,,,,1713c267-c23a-4141-a234-af8985e5a82a,2526,,"[78.5, 37.0]",70286,53,,,,1.1683536,,Right Foot,,,"[84.8, 51.8]",,Ground Pass,,16.085087,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,['a0501d62-056e-472f-b166-f68fc6097cc1'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:35.147,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.766494,,,,,,,,,,,,,3fa96c8b-505e-41e3-bc13-30aed8789de3,2530,,"[90.1, 42.1]",70286,53,,,,-1.0093026,,Right Foot,,,"[94.0, 35.9]",,Ground Pass,,7.324616,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,110,Barcelona,217,['8c1c3ae3-8e96-45a9-88e9-fe8e3ca78b70'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:38.369,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.0844,,,,,,,,,,,,,66f5274f-0108-42e8-8487-9503f7f832b4,2538,,"[90.1, 38.5]",70286,53,,,,2.7307415,,Right Foot,,,"[80.0, 42.9]",,Ground Pass,,11.016806,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,110,Barcelona,217,"['8a9f9544-b2ad-4039-9bcb-16e142dd672e', 'd953fb03-4d8a-4fcc-be70-2f6d8f486aaf']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:40.258,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,1.946339,,,,,,,,,,,,,e4f53b0c-9b93-4ff4-9eb5-d487ec710aec,2541,,"[80.0, 42.9]",70286,53,,,,1.0402685,,Right Foot,,,"[99.3, 75.8]",,Ground Pass,,38.14315,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,110,Barcelona,217,['88cdc280-7c6b-4d14-afa2-8ef95840c1f1'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:41.382,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.607666,,,,,,,,,,,,,1b9a16d0-3fc0-4585-ac04-2bf58a3e45e7,2544,,"[98.6, 73.2]",70286,53,,,,-0.62382346,,Right Foot,,,"[111.8, 63.7]",,Ground Pass,,16.26315,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,110,Barcelona,217,['82f18d97-dab4-4d40-8180-80add5dfec04'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:44.382,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.942,,,,,,,,,,,,,ad94a696-da79-4507-8b9c-01e77ce74fb4,2551,,"[118.7, 55.6]",70286,53,,,,-2.1150768,78222ee3-56fb-4b12-9ef3-e03891247c33,Right Foot,True,True,"[111.8, 44.2]",,Ground Pass,,13.32554,,,,,Francesc Fàbregas i Soler,3478.0,True,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,110,Barcelona,217,['129c038c-2c88-4d7e-90f5-1aadf3284f3d'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:53.390,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,3.0021,,,,,,,,,,,,,a224d9f8-5c63-49ad-97f2-1f8955ed4dd6,2556,,"[6.0, 36.0]",70286,54,True,,,0.38592714,,Right Foot,,,"[66.3, 60.5]",,High Pass,,65.08717,,,,,Sofiane Feghouli,18724.0,,,,,,Goal Kick,2,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,111,Valencia,207,['10dc3be7-7d5f-4ebf-8720-49ee8b187c23'],35,,,,,,,,,,,,,,,,,,Valencia,207,00:09:35.753,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.912099,,,,,,,,,,,,,c972fdff-cf29-4b90-90d0-96be1ac148ca,2558,,"[66.7, 59.5]",70286,54,,,,-2.4213197,,Right Foot,,,"[61.8, 55.2]",,Low Pass,,6.519202,,,Incomplete,,,,,,,,,,2,From Goal Kick,Sofiane Feghouli,18724.0,Right Wing,111,Valencia,207,['229c1f61-fa94-4e2f-96f2-31a66c0e6bbc'],38,,,,,,,,,,,,,,,,,,Valencia,207,00:09:38.763,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.016768,,,,,,,,,,,,,3329cc66-62c6-44d3-a1c5-03ac0d4b30ad,2563,,"[58.3, 29.8]",70286,54,,,,2.6224465,,Right Foot,,,"[51.3, 33.8]",,Ground Pass,,8.062258,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,['9a5bcbfa-cf23-49cc-8506-9d7d880e389e'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:42.339,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.954888,,,,,,,,,,,,,32c5a2cb-ee92-43f3-a1e7-ab2dfbe753f3,2566,,"[51.6, 34.5]",70286,54,,,,1.726777,,Right Foot,,,"[47.7, 59.3]",,Ground Pass,,25.10478,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,112,Barcelona,217,['21a1f389-2876-4ab2-b08c-5c19a5276890'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.078,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.389591,,,,,,,,,,,,,5dfb3f47-966c-4a7f-95ed-eaf659ac566f,2569,,"[48.8, 59.9]",70286,54,,,,-2.2741282,,Right Foot,,,"[38.2, 47.4]",,Ground Pass,,16.389326,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,112,Barcelona,217,['716190aa-b602-448b-98ed-9565a7894c7f'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:46.301,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.533605,,,,,,,,,,,,,df3d8a7e-5928-406f-a6db-51e1dc364cf4,2572,,"[51.1, 60.3]",70286,54,,,,0.88187194,,Right Foot,,,"[65.1, 77.3]",,Ground Pass,,22.022715,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,112,Barcelona,217,['46894d78-15a3-4679-bcbd-80d6e7633b59'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:51.593,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.941609,,,,,,,,,,,,,4c73150a-e0ad-4ce1-970b-1817e4fa8e22,2575,,"[66.0, 76.8]",70286,54,,,,3.0533867,,Right Foot,,,"[51.3, 78.1]",,Ground Pass,,14.757371,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,112,Barcelona,217,['aec4a3c9-1214-47ab-ae25-026256aa0777'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:53.864,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.626328,,,,,,,,,,,,,cde7e587-d183-4678-af46-472aa0a95efd,2578,,"[51.3, 78.3]",70286,54,,,,-2.773147,,Right Foot,,,"[35.5, 72.2]",,Ground Pass,,16.936647,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,112,Barcelona,217,['d8ed0fe5-e1e7-4554-a688-defc1ec7330b'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:56.557,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.306538,,,,,,,,,,,,,e6768edd-1f3f-4d8a-9d95-2cc45d3db5f6,2581,,"[59.4, 64.5]",70286,55,,,,1.1199275,,Right Foot,,,"[65.5, 77.1]",,Ground Pass,,13.998928,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Gerard Piqué Bernabéu,5213.0,Left Center Back,112,Barcelona,217,['95ad0242-a823-44b7-af6c-9e5fe70ef693'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:03.456,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.115326,,,,,,,,,,,,,3e57ca91-b04d-4615-ba74-d15413e2a296,2584,,"[65.1, 76.0]",70286,55,,,,-0.39334115,,Right Foot,,,"[79.8, 69.9]",,Ground Pass,,15.915401,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,112,Barcelona,217,['46a5c01c-48c5-4e4c-aaa6-388351462101'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.448,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.949364,,,,,,,,,,,,,78732b72-187f-47b4-b601-95976f3db4ea,2587,,"[80.4, 71.6]",70286,55,,,,2.0622146,,Left Foot,,,"[76.6, 78.7]",,Ground Pass,,8.05295,,,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,112,Barcelona,217,['b866add1-40cd-47a9-8724-851f6570613a'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:06.644,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.801682,,,,,,,,,,,,,2e895c5e-6830-415b-a2b8-a3031e96772e,2590,,"[78.0, 79.4]",70286,55,,,,-2.3142023,,Right Foot,,,"[72.3, 73.2]",,Ground Pass,,8.421995,,,,,Adriano Correia Claro,22102.0,,,,,,,2,Regular Play,Pedro Eliezer Rodríguez Ledesma,3958.0,Left Wing,112,Barcelona,217,['d561ec9b-b7f4-4d4a-8a4c-92bebad70c80'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:08.300,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.556777,,,,,,,,,,,,,66e093ab-a6b2-4858-87bd-12e85e68ac7c,2593,,"[69.8, 72.4]",70286,55,,,,-1.6804296,,Left Foot,,,"[63.9, 18.8]",,High Pass,,53.923744,,,,,Jordi Alba Ramos,5211.0,,,True,,,,2,Regular Play,Adriano Correia Claro,22102.0,Right Back,112,Barcelona,217,['e89cf8e8-effb-4138-808a-7d184b2d0bc7'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:10.419,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.662684,,,,,,,,,,,,,d0ab3893-189f-488a-8bce-950ad5f8c34d,2596,,"[66.8, 14.3]",70286,55,,,,-0.49295518,,Left Foot,,,"[78.9, 7.8]",,Ground Pass,,13.735355,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,112,Barcelona,217,['74a83ea3-d3ca-4c60-981d-2ba3ccfe7670'],14,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:14.304,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.180493,,,,,,,,,,,,,aeb90751-f282-409d-b97c-ffbbb9c605bd,2599,,"[82.5, 8.4]",70286,55,,,,-2.9996955,,Right Foot,,,"[70.6, 6.7]",,Ground Pass,,12.020815,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,112,Barcelona,217,['579cabdc-fdc2-42b9-8b5e-86759a054265'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:16.661,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.585206,,,,,,,,,,,,,f8b6ad4b-9d2d-4a5d-85ab-e9063b2293e9,2602,,"[70.0, 7.7]",70286,55,,,,2.379232,,Left Foot,,,"[47.8, 28.9]",,Ground Pass,,30.696579,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,112,Barcelona,217,['6331994b-f797-4fab-a881-068d50cb84d3'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:18.608,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.173396,,,,,,,,,,,,,273c206c-ad42-4235-a68e-09cf6e39a0db,2605,,"[51.1, 30.0]",70286,55,,,,-0.72564036,,Right Foot,,,"[57.3, 24.5]",,Ground Pass,,8.287943,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,112,Barcelona,217,['a506f756-11b8-4283-af43-e3534093c61a'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:22.814,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.870561,,,,,,,,,,,,,c02be4b4-79fa-4fda-a0d5-66c3826dac87,2608,,"[55.6, 28.7]",70286,55,,,,1.1217108,,Right Foot,,,"[59.6, 37.0]",,Ground Pass,,9.213577,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,['19722825-d312-4ca6-bfa7-5baad3281884'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:27.128,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.082146,,,,,,,,,,,,,fb785d01-53bb-4d6c-b78a-d1b64f09d733,2611,,"[63.4, 35.7]",70286,55,,,,-0.66752607,,Right Foot,,,"[71.9, 29.0]",,Ground Pass,,10.823123,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,112,Barcelona,217,['ab9a1c92-4aa6-4cdb-bf96-4d4899ec891c'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:28.759,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.603454,,,,,,,,,,,,,7b2e420f-49e2-4753-9e65-182536916a8d,2614,,"[72.5, 30.0]",70286,55,,,,2.5652175,,Right Foot,,,"[68.5, 32.6]",,Ground Pass,,4.7707443,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Francesc Fàbregas i Soler,3478.0,Right Center Midfield,112,Barcelona,217,['b01f5c07-221c-44b5-86ea-dd4dd2bbe3a1'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:30.626,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,2.469387,,,,,,,,,,,,,af571c5a-d7ec-4bf1-98da-87968cad4113,2617,,"[68.5, 32.6]",70286,55,,,,-1.6771133,,Right Foot,,,"[65.8, 7.3]",,Ground Pass,,25.443663,,,,,Jordi Alba Ramos,5211.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,112,Barcelona,217,['12da32d7-c801-461d-bd51-f299751d6e5e'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:31.310,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.246755,,,,,,,,,,,,,2369cae2-6221-416d-9984-f41a5fa37d85,2620,,"[58.1, 24.9]",70286,55,,,,1.6551031,,Left Foot,,,"[56.9, 39.1]",,Ground Pass,,14.250614,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Jordi Alba Ramos,5211.0,Left Back,112,Barcelona,217,['56070831-7e97-4a99-9bee-7cf595aba476'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.348,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.021731,,,,,,,,,,,,,27e94761-c208-45d7-ae40-06a89fba75c5,2624,,"[55.6, 37.8]",70286,55,,,,-0.81170785,,Right Foot,,,"[63.0, 30.0]",,Ground Pass,,10.751744,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,"['4248fbf7-4f57-4729-b5f5-2e163a74430c', 'a2c1a89d-c2b7-45a7-a596-669b4e0a1716']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:36.862,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.898801,,,,,,,,,,,,,6476a7cd-5b17-4c18-8e76-d73bf348a2c3,2627,,"[63.2, 31.3]",70286,55,,,,1.2490457,,Right Foot,,,"[67.3, 43.6]",,Ground Pass,,12.965339,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,112,Barcelona,217,['1380f0df-9173-4fcb-afe8-574989fa1791'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.925,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,0.580181,,,,,,,,,,,,,e2d9e8c5-4e14-4169-a1ed-4381ef90bc36,2631,,"[67.7, 43.4]",70286,55,,,,-1.7544186,,Left Foot,,,"[66.4, 36.4]",,Ground Pass,,7.119691,,,,,Alexandre Dimitri Song-Billong,27053.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,112,Barcelona,217,"['57eebdd1-beb3-4ac5-9646-ec8ba1b3280c', 'd2052c0e-f90f-42a4-98c7-f625eae8f977']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:38.864,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,,0.927171,,,,,,,,,,,,,85654d14-342d-497d-afc4-f2538f2f84dc,2634,,"[66.4, 36.4]",70286,55,,,,2.819842,,Left Foot,,,"[56.2, 39.8]",,Ground Pass,,10.751744,,,,,Xavier Hernández Creus,20131.0,,,,,,,2,Regular Play,Alexandre Dimitri Song-Billong,27053.0,Center Defensive Midfield,112,Barcelona,217,['05a3f3c3-1818-46e6-8591-19f6c71073fa'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:39.524,Pass,,2012/2013
,,,,,,,,,,,,,,,,,,1.072222,,,,,,,,,,,,,3bcdaf79-1c93-4062-b00b-1d7ee32cdf55,2637,,"[76.4, 54.4]",70286,55,,,,-2.284887,,Right Foot,,,"[72.5, 49.9]",,Ground Pass,,5.95483,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,112,Barcelona,217,['bf6425cb-6984-411f-857e-adb6335e6b38'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.466,Pass,,2012/2013
