ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,0.2909,,,,,,,,,,,,,11314f2d-0f13-43a6-b025-4de568705d17,127,,,"[77.5, 25.2]",69267,2,,,,,0.9440534,,Right Foot,,,,"[81.7, 31.0]",,Ground Pass,,7.1610055,Incomplete,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,10,Barcelona,217,['0287e34e-5643-4557-8547-856d204403f1'],35,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.668,Pass,,2009/2010
,,,,,,,,,,,,1.0799,,,,,,,,,,,,,6c114b48-f853-4b09-b78f-cfe2d28914ab,129,,,"[28.3, 63.4]",69267,2,,,,,-0.59578454,,Right Foot,,,,"[34.2, 59.4]",,Low Pass,,7.1281133,,,Alejandro Bergantiños García,23806.0,,,,,,Recovery,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,11,Xerez,1219,['6b2e3270-0417-4b3d-afe2-18b5b148d9a4'],38,,,,,,,,,,,,,,,,Xerez,1219,00:02:38.240,Pass,,2009/2010
,,,,,,,,,,,,0.937,,,,,,,,,,,,,dd6e97ee-6115-4f4f-bf3a-179454fe1c3e,133,,,"[30.4, 63.4]",69267,2,,,,,1.5451609,,Right Foot,,,,"[30.7, 75.1]",,Ground Pass,,11.703846,,,Víctor Sánchez Mata,6758.0,,,,,,,1,Regular Play,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,11,Xerez,1219,"['48b6b722-6ae0-4ea8-a6c8-831da3ed8577', '59cd9331-ee9d-41e3-9e4d-e2d5ba442bab']",39,,,,,,,,,,,,,,,,Xerez,1219,00:02:39.872,Pass,True,2009/2010
,,,,,,,,,,,,5.1393,,,,,,,,,,,,,0e85ccb5-d768-4195-9e1d-e5f7b4dce79a,136,,,"[47.5, 75.9]",69267,2,,,,,-0.83398014,,Right Foot,,,,"[83.7, 36.0]",,High Pass,,53.87439,Incomplete,,Mario Bermejo Castanedo,26617.0,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,11,Xerez,1219,"['058ff482-de33-40e0-bd41-92fe473ca46d', 'b92c0ee6-23ab-4d2b-9a23-efa240a70c9c']",42,,,,,,,,,,,,,,,,Xerez,1219,00:02:42.389,Pass,,2009/2010
,,,,,,,,,,,,1.878356,,,,,,,,,,,,,b92c0ee6-23ab-4d2b-9a23-efa240a70c9c,139,,,"[37.3, 45.0]",69267,2,,,,,2.9116883,,Left Foot,,,,"[13.8, 50.5]",,Ground Pass,,24.135036,,,Víctor Valdés Arribas,20176.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,"['0e85ccb5-d768-4195-9e1d-e5f7b4dce79a', '24dad183-d92b-4d23-b2fe-e3223e9e354d']",47,,,,,,,,,,,,,,,,Barcelona,217,00:02:47.529,Pass,,2009/2010
,,,,,,,,,,,,1.361847,,,,,,,,,,,,,33a9e461-0057-477a-a937-043f49b71fbb,142,,,"[10.8, 51.3]",69267,2,,,,,0.7667668,,Right Foot,,,,"[27.2, 67.1]",,Ground Pass,,22.77279,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,['b1dce1f0-68cb-4d07-96be-8cf2548258f3'],50,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.240,Pass,,2009/2010
,,,,,,,,,,,,2.176876,,,,,,,,,,,,,17f8d18a-c94f-43e3-93d5-f287413c5db3,146,,,"[17.5, 65.0]",69267,2,,,,,-0.35877067,,Right Foot,,,,"[31.9, 59.6]",,Ground Pass,,15.379207,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,12,Barcelona,217,['e684ee1d-5f05-4bdd-8df4-7fda6638bee5'],53,,,,,,,,,,,,,,,,Barcelona,217,00:02:53.948,Pass,,2009/2010
,,,,,,,,,,,,1.5764,,,,,,,,,,,,,cb21cc97-f066-4335-9f6c-cfc7d24b3e74,150,,,"[35.5, 52.8]",69267,2,,,,,-1.7520317,,Right Foot,,,,"[32.0, 33.7]",,Ground Pass,,19.418034,Incomplete,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,12,Barcelona,217,"['6b435f01-df28-4886-aa04-bef090b56182', 'c08f9374-1a52-46b0-84d4-16e45c8718d9', 'e50191d1-22ec-42de-8abf-03f625a7da83']",56,,,,,,,,,,,,,,,,Barcelona,217,00:02:56.565,Pass,True,2009/2010
,,,,,,,,,,,,1.3463,,,,,,,,,,,,,94f18970-6d40-4907-a165-605d3cf064ee,154,,,"[90.7, 58.8]",69267,3,,,,,0.93216133,,Right Foot,,,,"[100.5, 72.0]",,Ground Pass,,16.440195,,,Víctor Sánchez Mata,6758.0,,,,,,,1,Regular Play,Mario Bermejo Castanedo,26617.0,Center Forward,13,Xerez,1219,['f466755d-bd06-45e4-846c-b048ee328a3e'],1,,,,,,,,,,,,,,,,Xerez,1219,00:03:01.054,Pass,,2009/2010
,,,,,,,,,,,,1.1505,,,,,,,,,,,,,b8bb54c0-87f7-4ea4-b58d-ffc83fc5840f,157,,,"[100.8, 69.5]",69267,3,,,,,0.69079095,,Right Foot,,,,"[108.3, 75.7]",,Ground Pass,,9.730879,,,Francisco Jesús Pérez Malia,26615.0,,,,,,,1,Regular Play,Víctor Sánchez Mata,6758.0,Right Wing,13,Xerez,1219,['5cd41e4c-d270-43e0-8634-0cae527cb2e7'],4,,,,,,,,,,,,,,,,Xerez,1219,00:03:04.089,Pass,,2009/2010
,,,,,,,,,,,,0.555,,,,,,,,,,,,,70707cfe-89e5-421f-9769-5dc899bd5749,160,,,"[108.9, 74.1]",69267,3,,,,,-1.1955255,,Right Foot,,,,"[110.2, 70.8]",,High Pass,,3.5468295,Incomplete,,,,,,,,,,1,Regular Play,Francisco Jesús Pérez Malia,26615.0,Right Back,13,Xerez,1219,['c57c2b0d-ae62-4d56-b0b4-1b90c9b4fb96'],6,,,,,,,,,,,,,,,,Xerez,1219,00:03:06.075,Pass,,2009/2010
,,,,,,,,,,,,0.7733,,,,,,,,,,,,,a5114dc9-f891-4b78-84eb-79f9f91e7567,162,,,"[113.4, 80.0]",69267,3,,,,,-1.9595841,,,,,,"[110.0, 71.7]",,Low Pass,,8.969393,,,Víctor Sánchez Mata,6758.0,,,,,,Throw-in,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,14,Xerez,1219,['d3a8330f-1102-4c41-9f29-ef6639f870b4'],10,,,,,,,,,,,,,,,,Xerez,1219,00:03:10.832,Pass,,2009/2010
,,,,,,,,,,,,0.87337,,,,,,,,,,,,,15df4bcd-dc8c-4703-9ce0-cc8e2d3e1c00,164,,,"[110.0, 71.7]",69267,3,,,,,1.9325255,,Right Foot,,,,"[107.2, 79.1]",,Low Pass,,7.9120164,,,Francisco Jesús Pérez Malia,26615.0,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Wing,14,Xerez,1219,['f8e468aa-3dd9-44b1-9f0a-6aabe6b22d21'],11,,,,,,,,,,,,,,,,Xerez,1219,00:03:11.605,Pass,,2009/2010
,,,,,,,,,,,,1.181498,,,,,,,,,,,,,25063f44-1331-44d9-b27d-f3235b2f2254,170,,,"[118.5, 72.0]",69267,3,,,,,2.4961193,,Right Foot,,,,"[110.4, 78.1]",,Ground Pass,,10.140019,,,Víctor Sánchez Mata,6758.0,,,,,,Recovery,1,From Throw In,Francisco Jesús Pérez Malia,26615.0,Right Back,14,Xerez,1219,['58e2ea5c-4478-48fa-a72d-a40ab4d08a37'],18,,,,,,,,,,,,,,,,Xerez,1219,00:03:18.042,Pass,,2009/2010
,,,,,,,,,,,,2.0235,,,,,,,,,,,,,cf7e5566-7790-49d3-ba38-e7d85b4d381f,172,,,"[107.8, 77.8]",69267,3,,,,,-1.3540484,,Right Foot,True,,,"[116.3, 39.2]",,High Pass,,39.524803,Incomplete,,,,,,,,,,1,From Throw In,Víctor Sánchez Mata,6758.0,Right Wing,14,Xerez,1219,['da7f2df6-be23-41f4-9e03-11f39aa3dac9'],19,,,,,,,,,,,,,,,,Xerez,1219,00:03:19.224,Pass,,2009/2010
,,,,,,,,,,,,3.868644,,,,,,,,,,,,,d3643d59-788e-4978-9d7d-f4475987bc56,182,,,"[6.0, 44.0]",69267,3,,True,,,0.841445,,Right Foot,,,,"[20.3, 60.0]",,Ground Pass,,21.45903,,,Rafael Márquez Álvarez,5558.0,,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,15,Barcelona,217,['34cc5201-0531-47ae-bada-425291463a82'],41,,,,,,,,,,,,,,,,Barcelona,217,00:03:41.276,Pass,,2009/2010
,,,,,,,,,,,,2.6129,,,,,,,,,,,,,336819f2-d73f-4376-aec7-64ff41e4144e,184,,,"[23.0, 56.9]",69267,3,,,,,-0.77874637,,Right Foot,,,,"[68.4, 12.1]",,High Pass,,63.782444,Incomplete,,,,,,True,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,15,Barcelona,217,['8068780f-bd2a-4fc2-a1c5-f116234f99ee'],45,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.592,Pass,,2009/2010
,,,,,,,,,,,,1.25163,,,,,,,,,,,,,971ec5a3-e49a-47cb-ab5d-86e0751ead7d,186,,,"[76.0, 1.0]",69267,3,,,,,2.7286828,,,,,,"[65.5, 5.6]",,Low Pass,,11.46342,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,Throw-in,1,From Throw In,Seydou Kéita,20169.0,Left Center Midfield,16,Barcelona,217,['8cec1d12-44ab-4713-8af1-66c72d3fce43'],55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.691,Pass,,2009/2010
,,,,,,,,,,,,1.0353,,,,,,,,,,,,,37c7e1c8-c37d-42b1-820f-1591d62fb9c1,189,,,"[65.5, 5.6]",69267,3,,,,,1.7748142,,Left Foot,,,,"[62.5, 20.1]",,Ground Pass,,14.807093,,,Gnégnéri Yaya Touré,3087.0,,,,,,,1,From Throw In,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,16,Barcelona,217,['1e822472-bbb6-41e1-8143-ecf7dae7e036'],58,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.656,Pass,,2009/2010
,,,,,,,,,,,,2.190933,,,,,,,,,,,,,142c3d88-ff85-45aa-a64a-117802954664,192,,,"[62.5, 20.3]",69267,3,,,,,2.570666,,Right Foot,,,,"[37.9, 36.1]",,Ground Pass,,29.236963,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Throw In,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,16,Barcelona,217,['5538c9a8-9ab3-45ae-8f8c-0bcea8ae57d6'],59,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.771,Pass,,2009/2010
,,,,,,,,,,,,1.051761,,,,,,,,,,,,,093f08d5-aa49-4ff7-97d8-3ab82d5004f4,195,,,"[48.7, 43.4]",69267,4,,,,,0.9707461,,Left Foot,,,,"[55.2, 52.9]",,Ground Pass,,11.510864,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,16,Barcelona,217,['5fbb8cf3-94db-4279-a207-251fec0cf6ee'],4,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.122,Pass,,2009/2010
,,,,,,,,,,,,0.966773,,,,,,,,,,,,,69c76bac-d3bb-41a7-9216-43889205dc03,198,,,"[55.4, 53.1]",69267,4,,,,,1.0952208,,Right Foot,,,,"[65.7, 73.1]",,Ground Pass,,22.496445,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,16,Barcelona,217,['08f497b0-cdf5-4494-ac45-1ca6b48597be'],7,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.805,Pass,,2009/2010
,,,,,,,,,,,,0.7748,,,,,,,,,,,,,26459ca7-39e6-48a3-aa52-8deefa9123f2,201,,,"[65.7, 73.1]",69267,4,,,,,-0.94270825,,Right Foot,,,,"[71.8, 64.7]",,Ground Pass,,10.381233,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['66c3f864-8c84-4c7f-b2c5-8031e80d8480'],10,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.341,Pass,,2009/2010
,,,,,,,,,,,,0.4882,,,,,,,,,,,,,f469ce71-5f2e-4326-972f-a21d28157ce8,204,,,"[71.8, 64.7]",69267,4,,,,,2.8598208,,Left Foot,,,,"[60.4, 68.0]",,Ground Pass,,11.868024,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,16,Barcelona,217,['86131c7e-5021-4ddb-8534-68df0618a71f'],11,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.546,Pass,,2009/2010
,,,,,,,,,,,,0.842102,,,,,,,,,,,,,e447370f-aa6f-4019-9a7e-ad75a97c61b3,207,,,"[60.2, 68.0]",69267,4,,,,,-1.3038212,,Right Foot,,,,"[63.4, 56.3]",,Ground Pass,,12.129716,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['c92f4e7b-c2a4-46de-b636-97f33b9befc6'],12,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.114,Pass,,2009/2010
,,,,,,,,,,,,1.913198,,,,,,,,,,,,,08c74cf0-2a84-44a1-9f0e-865be1e370cd,211,,,"[63.4, 56.3]",69267,4,,,,,-3.0504992,,Right Foot,,,,"[42.6, 54.4]",,Low Pass,,20.886599,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,16,Barcelona,217,"['50bc9503-3e5d-4a44-9e2f-e1b6b9c3258a', 'd1d0bc8d-1d47-4433-a706-c542ed50ad9c']",13,,,,,,,,,,,,,,,,Barcelona,217,00:04:13.573,Pass,True,2009/2010
,,,,,,,,,,,,3.029962,,,,,,,,,,,,,e3e0045c-ec40-4735-9818-d1a2e13bfd2c,215,,,"[42.6, 56.5]",69267,4,,,,,-1.6904749,,Right Foot,,,,"[38.8, 24.9]",,High Pass,,31.827662,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,16,Barcelona,217,['5ec99b43-a5cb-4293-9080-3fd3a1d8d5ff'],15,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.623,Pass,,2009/2010
,,,,,,,,,,,,2.6166,,,,,,,,,,,,,9142445c-95c4-4067-b733-954698cdd7fd,218,,,"[63.2, 28.3]",69267,4,,,,,1.0307022,,Left Foot,,,,"[90.3, 73.5]",,High Pass,,52.70152,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,True,,,,1,From Throw In,Dmytro Chygrynskiy,18608.0,Left Center Back,16,Barcelona,217,['5caaf2d0-4809-4c29-864e-2e7375f97974'],23,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.463,Pass,,2009/2010
,,,,,,,,,,,,1.2688,,,,,,,,,,,,,374138d7-5af1-4275-b32b-3d55a3004fe0,225,,,"[78.9, 64.5]",69267,4,,,,,1.0820756,,Left Foot,,,,"[85.6, 77.1]",,Ground Pass,,14.270599,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,16,Barcelona,217,['87546732-b685-4ed4-a9f2-835003714692'],31,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.186,Pass,,2009/2010
,,,,,,,,,,,,1.4146,,,,,,,,,,,,,6709c5ca-0328-4183-bb72-d66473cfacfe,228,,,"[85.6, 77.1]",69267,4,,,,,-0.8317471,,Right Foot,True,,,"[111.3, 48.9]",,High Pass,,38.15403,,,Bojan Krkíc Pérez,4913.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,16,Barcelona,217,['9c87cf66-e765-4c06-b0b6-4cfc6b1ab715'],33,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.371,Pass,,2009/2010
,,,,,,,,,,,,0.4335,,,,,,,,,,,,,8dc8500b-e55d-4bc5-8812-4dc7a9c6897a,232,,,"[112.7, 50.2]",69267,4,,,,,3.0617626,,Right Foot,,,,"[107.7, 50.6]",,Ground Pass,,5.0159745,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Bojan Krkíc Pérez,4913.0,Left Wing,16,Barcelona,217,['6b38deaa-98e5-44d1-b9de-28980e5cb72a'],37,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.236,Pass,,2009/2010
,,,,,,,,,,,,1.5418,,,,,,,,,,,,,a9c15290-84dd-4f21-af7e-d1b838193495,240,,,"[5.3, 31.7]",69267,4,,,,,-1.4604967,,Left Foot,,,,"[8.7, 1.0]",,Low Pass,,30.8877,Out,,,,,,,,,,1,From Throw In,Alejandro Bergantiños García,23806.0,Right Defensive Midfield,16,Barcelona,217,['3a4ae90c-39d0-48e4-bd03-ef85a84c22e3'],39,,,,,,,,,,,,,,,,Xerez,1219,00:04:39.967,Pass,True,2009/2010
,,,,,,,,,,,,1.607995,,,,,,,,,,,,,68f2874f-c9c8-4580-89f0-d4d0d33d001a,241,,,"[113.8, 80.0]",69267,4,,,,,-2.6361444,,,,,,"[103.5, 74.3]",,Low Pass,,11.772,,,Xavier Hernández Creus,20131.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,17,Barcelona,217,['b7d72c89-3039-4203-84fc-fb0de83e9146'],49,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.917,Pass,,2009/2010
,,,,,,,,,,,,1.1235,,,,,,,,,,,,,e87893d6-0f29-47e7-a998-3d71e14a17b9,244,,,"[103.5, 74.3]",69267,4,,,,,-1.8971552,,Right Foot,,,,"[99.1, 61.3]",,Ground Pass,,13.724431,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,17,Barcelona,217,['68be6798-6b7c-403d-89ac-db046b7f9b66'],52,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.787,Pass,,2009/2010
,,,,,,,,,,,,1.8041,,,,,,,,,,,,,023970a3-a08d-426d-a330-683310e6cb62,250,,,"[8.0, 14.4]",69267,4,,,,,-0.35419667,,Right Foot,,,,"[27.2, 7.3]",,High Pass,,20.47071,,,Carlos Calvo Sobrado,26608.0,,,,,,Free Kick,1,From Free Kick,Fabián Ariel Orellana Valenzuela,7105.0,Left Wing,19,Xerez,1219,['cf33f048-03e9-4d9f-a20b-016d6cdef4af'],56,,,,,,,,,,,,,,,,Xerez,1219,00:04:56.531,Pass,,2009/2010
,,,,,,,,,,,,1.5408,,,,,,,,,,,,,071d65ee-c041-41e4-ae8c-9c1e13eda554,254,,,"[21.9, 4.6]",69267,5,,,,,2.5266552,,Right Foot,,,,"[7.6, 14.7]",,Ground Pass,,17.507141,,,José Manuel Casado Bizcocho,26612.0,,,,,,,1,From Free Kick,Carlos Calvo Sobrado,26608.0,Center Attacking Midfield,19,Xerez,1219,"['51a0e48e-2245-4b36-b745-34d278fe5246', 'd4b747b3-f3dc-436c-aee2-eb9c6fd54529']",0,,,,,,,,,,,,,,,,Xerez,1219,00:05:00.417,Pass,True,2009/2010
,,,,,,,,,,,,4.886824,,,,,,,,,,,,,2fe940b6-8e36-4d5e-8dc7-df8ff2926700,257,,,"[7.4, 14.9]",69267,5,,,,,0.14431836,,Left Foot,,,,"[65.2, 23.3]",,High Pass,,58.407192,Incomplete,,Mario Bermejo Castanedo,26617.0,,,,,,,1,From Free Kick,José Manuel Casado Bizcocho,26612.0,Left Back,19,Xerez,1219,"['307f08f0-99ee-4c08-b01c-844310ffff25', 'a71ff128-fb46-42ed-bdb3-d4c295e1e39a']",2,,,,,,,,,,,,,,,,Xerez,1219,00:05:02.196,Pass,,2009/2010
,,,,,,,,,,,,4.2681,,,,,,,,,,,,,a71ff128-fb46-42ed-bdb3-d4c295e1e39a,259,,,"[55.8, 57.7]",69267,5,,,,,-1.7056513,,Left Foot,,,,"[53.1, 37.8]",,Low Pass,,20.08233,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,Recovery,1,Regular Play,Gnégnéri Yaya Touré,3087.0,Center Defensive Midfield,20,Barcelona,217,"['21eb1478-50be-4abc-8930-57bd3963d387', '2fe940b6-8e36-4d5e-8dc7-df8ff2926700']",7,,,,,,,,,,,,,,,,Barcelona,217,00:05:07.083,Pass,,2009/2010
,,,,,,,,,,,,1.7038,,,,,,,,,,,,,b52a484e-6465-4669-b579-72cf59c42333,262,,,"[53.3, 19.7]",69267,5,,,,,-0.9310265,,Left Foot,,,,"[66.1, 2.5]",,Ground Pass,,21.44015,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,20,Barcelona,217,['65272cc8-fe5e-42f1-9706-560d8b4d584e'],11,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.499,Pass,,2009/2010
,,,,,,,,,,,,3.5854,,,,,,,,,,,,,84e8ed03-f827-461c-b7d6-bb62cb04eb67,266,,,"[61.3, 2.9]",69267,5,,,,,2.39396,,Right Foot,,,,"[40.7, 22.0]",,Ground Pass,,28.092169,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Center Forward,20,Barcelona,217,"['d9587fab-4931-42ff-b8c8-462a30c10106', 'ea1d8d4d-7f5d-4390-8618-b5d691e6efa8']",14,,,,,,,,,,,,,,,,Barcelona,217,00:05:14.394,Pass,True,2009/2010
,,,,,,,,,,,,2.640494,,,,,,,,,,,,,7858d32a-36fb-4f33-b1ef-0b7aa185e808,269,,,"[41.5, 27.3]",69267,5,,,,,1.3644111,,Right Foot,,,,"[49.1, 63.6]",,Ground Pass,,37.08706,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,20,Barcelona,217,['8b5ee31b-d5ca-42e3-a8b7-88185bc4c6b6'],19,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.420,Pass,,2009/2010
,,,,,,,,,,,,3.1713,,,,,,,,,,,,,3d96c5a2-a46c-4a0e-ab1d-2829fdcd92bc,272,,,"[68.6, 71.2]",69267,5,,,,,-0.55922186,,Right Foot,,,,"[111.9, 44.1]",,High Pass,,51.081306,Incomplete,,Bojan Krkíc Pérez,4913.0,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,20,Barcelona,217,"['01406267-4b4b-471f-8481-d9aaae4e3447', '12394984-db75-4b6f-b0d9-4500721855ea']",25,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.621,Pass,,2009/2010
,,,,,,,,,,,,3.4122,,,,,,,,,,,,,8b6649ed-4021-4de6-9e51-5e8675411a7f,276,,,"[24.2, 53.3]",69267,5,,,,,-0.050655928,,Right Foot,,,,"[81.4, 50.4]",,High Pass,,57.273468,Unknown,,Carlos Calvo Sobrado,26608.0,,,,,,,1,Regular Play,Renan Brito Soares,26397.0,Goalkeeper,21,Xerez,1219,['ad8ec14e-2d14-4b33-8f61-a296a993343a'],39,,,,,,,,,,,,,,,,Xerez,1219,00:05:39.927,Pass,,2009/2010
,,,,,,,,,,,,3.603658,,,,,,,,,,,,,7910869c-1fb7-4ead-9823-3111ea620140,281,,,"[39.0, 29.8]",69267,6,,True,,,2.0026076,,Keeper Arm,,,,"[24.3, 61.7]",,Low Pass,,35.124065,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Keeper,Víctor Valdés Arribas,20176.0,Goalkeeper,24,Barcelona,217,['0f34e2d6-054a-44dd-b578-bc70f54aa429'],27,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.698,Pass,,2009/2010
,,,,,,,,,,,,2.134581,,,,,,,,,,,,,26e2c845-cdbc-48e6-806a-db329b440a55,283,,,"[30.8, 65.5]",69267,6,,,,,-1.8458977,,Right Foot,,,,"[20.3, 28.3]",,Low Pass,,38.65346,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,25,Barcelona,217,['488a7d05-f9da-45d2-9b98-9f943f1edf38'],34,,,,,,,,,,,,,,,,Barcelona,217,00:06:34.093,Pass,,2009/2010
,,,,,,,,,,,,1.458177,,,,,,,,,,,,,82213f5a-4e27-4d04-a834-8c88955e6973,286,,,"[26.2, 24.5]",69267,6,,,,,-0.82810724,,Right Foot,,,,"[43.0, 6.2]",,Ground Pass,,24.842102,,,Maxwell Scherrer Cabelino Andrade,26613.0,,,,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,26,Barcelona,217,['85a3ee82-ad2c-46be-abf3-abca0ec09a3e'],38,,,,,,,,,,,,,,,,Barcelona,217,00:06:38.197,Pass,,2009/2010
,,,,,,,,,,,,1.564564,,,,,,,,,,,,,b943ac28-4a4d-4761-b840-e2cafdbbc342,290,,,"[44.9, 6.7]",69267,6,,,,,2.7105422,,Left Foot,,,,"[26.2, 15.3]",,Ground Pass,,20.58276,,,Dmytro Chygrynskiy,18608.0,,,,,,,1,Regular Play,Maxwell Scherrer Cabelino Andrade,26613.0,Left Back,27,Barcelona,217,"['7dcffed7-258e-41cb-bef0-ddd80a6d005c', 'ee2a2067-d87a-46a3-a04e-8824d55a622b']",41,,,,,,,,,,,,,,,,Barcelona,217,00:06:41.861,Pass,True,2009/2010
,,,,,,,,,,,,4.044549,,,,,,,,,,,,,99ca918f-c4f5-41c2-a49d-9b7812d680cd,294,,,"[26.0, 18.0]",69267,6,,,,,1.4608382,,Right Foot,,,,"[31.2, 65.1]",,Ground Pass,,47.38618,,,Daniel Alves da Silva,4324.0,,,True,,,,1,Regular Play,Dmytro Chygrynskiy,18608.0,Left Center Back,28,Barcelona,217,['a8857282-0a93-4cd1-9431-d57fc3a76241'],44,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.906,Pass,,2009/2010
