ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,0.8448,,,,,,,,,,,,,,88a2642f-6552-4665-9dfb-6c42665cc385,767,,"[36.9, 21.9]",69222,23,,,,,2.8138542,,Right Foot,,,,"[21.9, 27.0]",,Ground Pass,,15.843295,,,,Andrés Lamas Bervejillo,26644.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,47,Recreativo Huelva,1220,['06437d42-1fa6-4ece-b9b1-d568f97fbeab'],48,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:23:48.862,Pass,,2008/2009
,,,,,,,,,,,,,,,1.5392,,,,,,,,,,,,,,391fad05-7a98-4964-bf48-5c23768b468b,769,,"[24.4, 26.8]",69222,23,,,,,-0.09754873,,Left Foot,,,,"[57.1, 23.6]",,Low Pass,,32.8562,,,,Marco Gastón Ruben Rodríguez,25426.0,,,,,,,1,Regular Play,Andrés Lamas Bervejillo,26644.0,Left Center Back,47,Recreativo Huelva,1220,['f4793329-f0a2-40d3-b493-9d7c749eff92'],49,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:23:49.707,Pass,,2008/2009
,,,,,,,,,,,,,,,1.319345,,,,,,,,,,,,,,570bab80-3e43-45a6-a306-ef00845a577b,774,,"[52.8, 25.6]",69222,23,,,,,3.1415927,,Right Foot,,,,"[32.7, 25.6]",,Low Pass,,20.1,,,,Andrés Lamas Bervejillo,26644.0,,,,,,,1,Regular Play,Marco Gastón Ruben Rodríguez,25426.0,Left Center Forward,47,Recreativo Huelva,1220,['09899285-1425-4a49-8fee-7257a4845ef8'],53,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:23:53.619,Pass,,2008/2009
,,,,,,,,,,,,,,,2.004476,,,,,,,,,,,,,,eb4eadd5-44ef-4744-b0b7-999c46296b11,777,,"[25.7, 24.9]",69222,23,,,,,2.5050845,,Right Foot,,,,"[7.3, 38.5]",,Ground Pass,,22.88056,,,,Asier Riesgo Unamuno,10763.0,,,,,,,1,Regular Play,Andrés Lamas Bervejillo,26644.0,Left Center Back,47,Recreativo Huelva,1220,['4bf77d19-97dc-45bb-841f-87bbc4a22d5e'],56,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:23:56.162,Pass,,2008/2009
,,,,,,,,,,,,,,,2.5853,,,,,,,,,,,,,,23e7b5a3-e7f2-48a1-bef4-7e464a57aadf,779,,"[8.7, 38.1]",69222,23,,,,,0.4490583,,Right Foot,,,,"[44.6, 55.4]",,High Pass,,39.85097,,,,Alain Nef,16604.0,,,,,,,1,Regular Play,Asier Riesgo Unamuno,10763.0,Goalkeeper,47,Recreativo Huelva,1220,['037fd9ff-cdc8-4cd6-b76d-1d67578e94b9'],58,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:23:58.166,Pass,,2008/2009
,,,,,,,,,,,,,,,2.712,,,,,,,,,,,,,,3868cb74-f945-4fea-8b2d-5004e84f1e31,781,,"[44.4, 55.2]",69222,24,,,,,0.49329993,,Head,,,,"[63.0, 65.2]",,High Pass,,21.117765,,,,Rafael Barber Rodríguez,26080.0,,,,,,,1,Regular Play,Alain Nef,16604.0,Right Back,47,Recreativo Huelva,1220,['069ab13e-d3e2-4c7a-a37c-be4315c69d35'],0,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:00.752,Pass,,2008/2009
,,,,,,,,,,,,,,,1.9605,,,,,,,,,,,,,,6e0d3de3-1a17-43ed-91bd-ff3e0d4784f5,785,,"[64.7, 75.4]",69222,24,,,,,-0.4041325,,Right Foot,,,,"[80.6, 68.6]",,High Pass,,17.293062,,,,Sisinio González Martínez,26189.0,,,,,,,1,Regular Play,Rafael Barber Rodríguez,26080.0,Right Midfield,47,Recreativo Huelva,1220,"['1c362cc2-7c46-46c4-901f-279dad36c11c', '9df9192e-754b-445b-a403-e17d15fcf98a']",4,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:24:04.670,Pass,True,2008/2009
,,,,,,,,,,,,,,,4.642553,,,,,,,,,,,,,,860d1c0e-9d6a-472d-97c2-b7384dc0de5a,793,,"[47.6, 24.9]",69222,24,,True,,,1.5956359,,Right Foot,,,,"[46.8, 57.1]",,Ground Pass,,32.209938,,,,Andrés Iniesta Luján,5216.0,,,,,,Free Kick,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,49,Barcelona,217,['a30e48ee-50c3-4dd6-ac47-f97e6db2e0a2'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:23.511,Pass,,2008/2009
,,,,,,,,,,,,,,,2.175206,,,,,,,,,,,,,,fd15bee7-8dd9-47c7-ba21-35b0d1e054af,795,,"[53.8, 59.1]",69222,24,,,,,0.9563515,,Right Foot,,,,"[66.5, 77.1]",,Ground Pass,,22.029299,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,49,Barcelona,217,['f632f9c0-82f6-473c-9b9a-ba205237adfa'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:28.511,Pass,,2008/2009
,,,,,,,,,,,,,,,1.524016,,,,,,,,,,,,,,fdb87672-ada3-49fc-a8f1-ae5db0f0b2d9,798,,"[65.8, 76.0]",69222,24,,,,,0.124354996,,Right Foot,,,,"[73.0, 76.9]",,Ground Pass,,7.256032,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,['ac639250-ba1c-41b1-b657-9c189d6debbb'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:31.151,Pass,,2008/2009
,,,,,,,,,,,,,,,1.722218,,,,,,,,,,,,,,f5623795-753d-4466-92b5-53946bdde2a6,801,,"[83.4, 68.2]",69222,24,,,,,-2.0530176,,Left Foot,,,,"[76.7, 55.4]",,Ground Pass,,14.447491,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,['e7b99f20-1255-438f-a2cf-cb427b9dd7bf'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:35.534,Pass,,2008/2009
,,,,,,,,,,,,,,,1.016348,,,,,,,,,,,,,,3f59661f-9974-4241-b1b6-cc5fe8560c8a,805,,"[77.3, 55.4]",69222,24,,,,,-2.1831183,,Right Foot,,,,"[71.4, 47.0]",,Ground Pass,,10.264989,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Free Kick,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,49,Barcelona,217,['6b0c98a8-e26e-405b-8d66-a5a40c160078'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:37.806,Pass,,2008/2009
,,,,,,,,,,,,,,,1.571001,,,,,,,,,,,,,,942aaaf9-2b69-485b-b817-9fd8ec93f784,808,,"[71.4, 47.0]",69222,24,,,,,2.5456746,,Right Foot,,,,"[62.7, 52.9]",,Ground Pass,,10.511898,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,49,Barcelona,217,['011d614d-2ead-45fb-82be-aba512e0e571'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:38.862,Pass,,2008/2009
,,,,,,,,,,,,,,,2.014161,,,,,,,,,,,,,,7ac12724-88cd-4ce7-9cb0-9729d4f2ecb7,811,,"[62.7, 52.9]",69222,24,,,,,-1.9256673,,Right Foot,,,,"[55.4, 33.2]",,Ground Pass,,21.009047,,,,José Martín Cáceres Silva,5248.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,49,Barcelona,217,['1d832f10-8d9e-4628-a832-8e495e1f00bc'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:40.473,Pass,,2008/2009
,,,,,,,,,,,,,,,1.788375,,,,,,,,,,,,,,f108d3ce-8dc5-46a7-83fa-f40db1b81a49,814,,"[57.6, 29.6]",69222,24,,,,,1.7100756,,Right Foot,,,,"[54.6, 51.0]",,Ground Pass,,21.609257,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,From Free Kick,José Martín Cáceres Silva,5248.0,Left Center Back,49,Barcelona,217,['7595a5fe-a346-4477-8f63-0f95ec4590a6'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:45.353,Pass,,2008/2009
,,,,,,,,,,,,,,,1.114373,,,,,,,,,,,,,,735fbb2a-e9ac-4e69-a65e-ffa41e784cb1,817,,"[60.3, 52.0]",69222,24,,,,,0.019105956,,Right Foot,,,,"[76.0, 52.3]",,Ground Pass,,15.702866,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,49,Barcelona,217,['0ba0ec81-c551-43ef-aff5-26259cea0229'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:50.441,Pass,,2008/2009
,,,,,,,,,,,,,,,2.36772,,,,,,,,,,,,,,ef782abd-cdfd-4d3b-8ba1-34b8d85d54fa,820,,"[90.0, 57.8]",69222,24,,,,,0.9740658,,Left Foot,,,,"[102.5, 76.2]",,Ground Pass,,22.244326,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,49,Barcelona,217,['8dac89c8-25ee-4c37-adf3-ec4b2e088fbf'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:53.292,Pass,,2008/2009
,,,,,,,,,,,,,,,1.9296,,,,,,,,,,,,,,9e5e9242-cc0b-4b98-831c-aa6da313537e,823,,"[105.3, 77.7]",69222,24,,,,,-1.4075036,,Right Foot,True,,,"[112.5, 34.0]",,High Pass,,44.28916,,Incomplete,,,,,,True,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,49,Barcelona,217,['d48d537d-e0ba-4c86-b19b-63b4de5fac86'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:24:55.699,Pass,,2008/2009
,,,,,,,,,,,,,,,1.2837,,,,,,,,,,,,,,0030411d-75bd-43b9-985b-bf1115b5ce64,825,,"[120.0, 1.0]",69222,25,,,,,1.7707893,,Right Foot,,,,"[114.0, 30.6]",,High Pass,True,30.201986,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Andrés Iniesta Luján,5216.0,Right Center Midfield,50,Barcelona,217,['b8410f64-3104-4838-90e9-21e7f76a2cbc'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:16.507,Pass,,2008/2009
,,,,,,,,,,,,,,,1.901323,,,,,,,,,,,,,,a2f089ca-9820-4810-a0f1-2d041e41120e,827,,"[99.5, 1.0]",69222,25,,True,,,2.5319328,,,,,,"[93.2, 5.4]",,Low Pass,,7.6843996,,,,Andrés Iniesta Luján,5216.0,,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,51,Barcelona,217,['d5bfad7f-6ed2-46d6-b48f-8c36683a2158'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:31.292,Pass,,2008/2009
,,,,,,,,,,,,,,,1.0551,,,,,,,,,,,,,,98fdb05a-87bb-4e32-8d6c-c6a55596a587,831,,"[98.7, 8.6]",69222,25,,,,,2.6037571,,Right Foot,,,,"[93.0, 12.0]",,Ground Pass,,6.6370173,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,51,Barcelona,217,['23de362a-2f12-499a-8e7f-9e8fa5cefb20'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:34.387,Pass,,2008/2009
,,,,,,,,,,,,,,,2.827979,,,,,,,,,,,,,,c98541b2-9c44-4d8c-91d7-c363b9b19c0b,834,,"[94.2, 14.1]",69222,25,,,,,0.3146752,,Left Foot,,,,"[119.7, 22.4]",,High Pass,,26.816786,,Out,,Andrés Iniesta Luján,5216.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,51,Barcelona,217,['c0a171b0-c6f1-4520-90e5-57c662fd15ae'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:25:35.739,Pass,,2008/2009
,,,,,,,,,,,,,,,0.877407,,,,,,,,,,,,,,6a485489-ce34-4876-9e08-62d81b593e28,836,,"[7.0, 37.0]",69222,25,,True,,,-0.37032342,,Right Foot,,,,"[24.0, 30.4]",,Ground Pass,,18.236227,,,,Sebastián Ricardo Nayar,26643.0,,,,,,Goal Kick,1,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,52,Recreativo Huelva,1220,['fa1a4528-8af8-454d-a8b3-66ec110dd7ed'],58,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:25:58.448,Pass,,2008/2009
,,,,,,,,,,,,,,,1.928986,,,,,,,,,,,,,,5ae78c3a-21ea-4739-ac98-bc098561b074,838,,"[24.6, 31.5]",69222,25,,True,,,2.3504143,,Right Foot,,,,"[16.0, 40.2]",,Ground Pass,,12.233151,,,,Asier Riesgo Unamuno,10763.0,,,,,,,1,From Goal Kick,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,52,Recreativo Huelva,1220,['498107a3-98a4-4b5b-b239-85cfce627cfc'],59,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:25:59.599,Pass,,2008/2009
,,,,,,,,,,,,,,,3.5313,,,,,,,,,,,,,,b2aca544-41de-4c76-9cb8-73c25dcdfe95,840,,"[14.7, 40.8]",69222,26,,,,,0.17925173,,Right Foot,,,,"[73.2, 51.4]",,High Pass,,59.452587,,Incomplete,,,,,,,,,,1,From Goal Kick,Asier Riesgo Unamuno,10763.0,Goalkeeper,52,Recreativo Huelva,1220,['e1159ee1-688a-4792-9f1c-d73c39b9c001'],2,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:02.694,Pass,,2008/2009
,,,,,,,,,,,,,,,2.2737,,,,,,,,,,,,,,2dfdbd32-d3f6-460b-a289-59ae848ef4e2,843,,"[55.2, 23.0]",69222,26,,,,True,0.48773932,,,,,,"[71.6, 31.7]",,High Pass,,18.56475,,Incomplete,,,,,,,,,Recovery,1,From Goal Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,52,Recreativo Huelva,1220,"['44d11d96-4cdf-4183-80f1-83018c52136b', 'b3ee50ad-d3be-4e87-8fa1-860c77ede8d8']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:07.983,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.046432,,,,,,,,,,,,,,fa80089d-0952-41b8-9282-b6183d381438,847,,"[49.4, 48.9]",69222,26,,,,,1.1530933,,Right Foot,,,,"[57.3, 66.7]",,Ground Pass,,19.474342,,,,Alain Nef,16604.0,,,,,,,1,From Goal Kick,Sebastián Ricardo Nayar,26643.0,Right Defensive Midfield,52,Recreativo Huelva,1220,['03603c2b-a47b-4b73-aec0-31883a82ab6d'],12,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:12.595,Pass,,2008/2009
,,,,,,,,,,,,,,,0.893474,,,,,,,,,,,,,,95af18e4-ca1b-4b84-b86f-dc81a868e8b3,850,,"[63.8, 67.5]",69222,26,,,,,1.4567106,,Right Foot,,,,"[64.9, 77.1]",,Ground Pass,,9.662815,,,,Rafael Barber Rodríguez,26080.0,,,,,,,1,From Goal Kick,Alain Nef,16604.0,Right Back,52,Recreativo Huelva,1220,['2928fe0b-3dbc-4d14-8a51-9e66be19533d'],17,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:17.009,Pass,,2008/2009
,,,,,,,,,,,,,,,1.325734,,,,,,,,,,,,,,096920f8-1ab6-4272-bdea-c254547442ef,854,,"[63.8, 68.8]",69222,26,,,,,0.9183669,,Right Foot,,,,"[70.6, 77.7]",,Ground Pass,,11.200446,,,,Alain Nef,16604.0,,,,,,,1,From Goal Kick,Rafael Barber Rodríguez,26080.0,Right Midfield,52,Recreativo Huelva,1220,['ac8916a3-4e52-4f29-b712-b3dae7e34d3e'],22,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:22.753,Pass,,2008/2009
,,,,,,,,,,,,,,,1.399034,,,,,,,,,,,,,,8bec3363-480a-491d-9c70-1147154c6189,857,,"[71.9, 79.4]",69222,26,,,,,-1.0778972,,Right Foot,,,,"[84.2, 56.5]",,Ground Pass,,25.99423,,Incomplete,,Marco Gastón Ruben Rodríguez,25426.0,,,,,,,1,From Goal Kick,Alain Nef,16604.0,Right Back,52,Recreativo Huelva,1220,"['2d65e08a-0212-4f3e-8922-08a66f9d450f', 'cfc59575-1d52-43a6-9a30-91fb65efa48b']",25,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:25.053,Pass,,2008/2009
,,,,,,,,,,,,,,,1.188956,,,,,,,,,,,,,,cfc59575-1d52-43a6-9a30-91fb65efa48b,859,,"[36.8, 24.5]",69222,26,,,,,-1.0094218,,Left Foot,,,,"[42.9, 14.8]",,Ground Pass,,11.458621,,,,Andrés Iniesta Luján,5216.0,,,,,,Recovery,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,53,Barcelona,217,"['28ec30e8-1789-4baf-9a99-c8483cf67c79', '8bec3363-480a-491d-9c70-1147154c6189']",26,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:26.452,Pass,,2008/2009
,,,,,,,,,,,,,,,1.179119,,,,,,,,,,,,,,66b82131-1869-4d13-afe1-a110eb28125f,862,,"[43.2, 16.0]",69222,26,,,,,0.11291966,,Right Foot,,,,"[52.9, 17.1]",,Ground Pass,,9.762172,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,53,Barcelona,217,['4c272d83-afb0-4e1a-9fbb-f6318162fe55'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:27.681,Pass,,2008/2009
,,,,,,,,,,,,,,,1.219626,,,,,,,,,,,,,,a6a0d656-c038-486b-999c-66a34a96dccf,865,,"[51.4, 19.2]",69222,26,,,,,1.1237218,,Left Foot,,,,"[58.4, 33.8]",,Ground Pass,,16.191357,,,,Eiður Smári Guðjohnsen,11270.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['55c55104-aabe-421f-be76-2a289e80bc3d'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:29.409,Pass,,2008/2009
,,,,,,,,,,,,,,,2.870613,,,,,,,,,,,,,,b43b0cbf-2dc3-4496-ba26-bb3bc8c51d65,868,,"[64.6, 37.4]",69222,26,,,,,1.2022612,,Left Foot,,,,"[74.1, 62.0]",,Ground Pass,,26.370628,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Eiður Smári Guðjohnsen,11270.0,Left Center Midfield,53,Barcelona,217,['97db346d-df55-462e-9f2b-8342d14cab7d'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:31.559,Pass,,2008/2009
,,,,,,,,,,,,,,,2.118736,,,,,,,,,,,,,,3725b104-9b1c-4efa-a9d0-6f819052bdb1,871,,"[77.1, 63.7]",69222,26,,,,,0.8993305,,Right Foot,,,,"[86.0, 74.9]",,Ground Pass,,14.3055935,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Wing,53,Barcelona,217,['ea7f71fd-784b-46fa-a03d-0377c265ec45'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:34.967,Pass,,2008/2009
,,,,,,,,,,,,,,,0.4013,,,,,,,,,,,,,,93ae7eee-6ccb-48b4-8050-ee56c6411013,874,,"[96.4, 76.2]",69222,26,,,,,-0.7180157,,Right Foot,,,,"[105.1, 68.6]",,High Pass,,11.552056,,Incomplete,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['ef0a2ae9-589d-45de-a64e-af0477e57ff0'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:38.355,Pass,,2008/2009
,,,,,,,,,,,,,,,0.804602,,,,,,,,,,,,,,92807169-3f79-4e74-956f-87937490ae57,876,,"[81.3, 65.2]",69222,26,,,,,-1.3591386,,Right Foot,,,,"[83.9, 53.1]",,Ground Pass,,12.376186,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,Recovery,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,['6b0a9179-0376-446b-9a1b-20a2b9558bc3'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.071,Pass,,2008/2009
,,,,,,,,,,,,,,,1.218662,,,,,,,,,,,,,,a6ad86aa-2c01-4aa6-9f09-3a4c63853e52,879,,"[82.8, 53.8]",69222,26,,,,,2.3091702,,Left Foot,,,,"[74.7, 62.7]",,Ground Pass,,12.034118,,,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,53,Barcelona,217,['4be6c54d-3aeb-4a8c-9c1a-294b12c7186f'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:42.989,Pass,,2008/2009
,,,,,,,,,,,,,,,3.3705,,,,,,,,,,,,,,15e6b957-fd45-413c-a856-900f955fefe0,883,,"[75.0, 63.7]",69222,26,,,,,0.15729201,,Right Foot,,,,"[112.2, 69.6]",,High Pass,,37.66497,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,53,Barcelona,217,"['05ae6f87-3303-46b4-8aab-cc517ed726e6', '56847569-5ecd-4ba4-916c-2f3fdf384f11', '5d5b96ff-3a79-464d-96c2-a5e3f6502634']",45,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:45.650,Pass,True,2008/2009
,,,,,,,,,,,,,,,2.509156,,,,,,,,,,,,,,05ae6f87-3303-46b4-8aab-cc517ed726e6,885,,"[8.8, 11.4]",69222,26,,,,,0.03388533,,Left Foot,,,True,"[14.7, 11.6]",,Ground Pass,,5.903389,,,,Javier Camuñas Gallego,26169.0,,,,,,Recovery,1,Regular Play,José Manuel Casado Bizcocho,26612.0,Left Back,54,Recreativo Huelva,1220,"['15e6b957-fd45-413c-a856-900f955fefe0', '7fc9729f-a593-4465-96c1-b9bc2ce6fe3c']",49,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:49.021,Pass,,2008/2009
,,,,,,,,,,,,,,,1.3515,,,,,,,,,,,,,,6995dc26-b44f-4487-bd3e-d40179bf79f5,889,,"[21.5, 4.8]",69222,26,,,,,0.6584254,,Right Foot,,,,"[32.1, 13.0]",,Ground Pass,,13.401492,,,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Midfield,54,Recreativo Huelva,1220,['8448e652-be77-488a-aada-59cd2c076122'],51,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:51.887,Pass,,2008/2009
,,,,,,,,,,,,,,,0.7501,,,,,,,,,,,,,,84d3b14d-0aca-435a-a99e-fe1168488730,892,,"[32.1, 12.2]",69222,26,,,,,2.700842,,Right Foot,,,,"[26.8, 14.7]",,Low Pass,,5.860034,,,,Javier Camuñas Gallego,26169.0,,,,,,,1,Regular Play,Javier Fuego Martínez,6751.0,Left Defensive Midfield,54,Recreativo Huelva,1220,"['2b79bcf9-67b3-4d60-9182-3d281356d7e8', '9d2af830-4b55-4e8b-8334-1f1523881c55']",53,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:53.238,Pass,True,2008/2009
,,,,,,,,,,,,,,,3.056744,,,,,,,,,,,,,,e43c0a81-1506-4a5e-b116-28a4f0cfb787,895,,"[28.7, 15.8]",69222,26,,,,,-0.88312507,,Left Foot,,,,"[31.0, 13.0]",,Low Pass,,3.6235342,,Incomplete,,Javier Fuego Martínez,6751.0,,,,,,,1,Regular Play,Javier Camuñas Gallego,26169.0,Left Midfield,54,Recreativo Huelva,1220,"['2b79bcf9-67b3-4d60-9182-3d281356d7e8', 'aaed2272-f8ba-4f6e-a894-2b5f328dac3d', 'fa9376b6-512e-41e6-9190-24ad57a1178b']",54,,,,,,,,,,,,,,,,,,Recreativo Huelva,1220,00:26:54.028,Pass,True,2008/2009
,,,,,,,,,,,,,,,1.902456,,,,,,,,,,,,,,af918385-e09f-4bac-9ce1-e4bcea5c7dd8,900,,"[64.1, 71.3]",69222,26,,,,,2.9975588,,Right Foot,,,,"[51.0, 73.2]",,Ground Pass,,13.237069,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,55,Barcelona,217,['0d532f00-0fb1-4339-92fd-28f581a97779'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:26:58.700,Pass,,2008/2009
,,,,,,,,,,,,,,,1.971746,,,,,,,,,,,,,,53d62dbb-096e-41be-ba1e-a33c10cbc396,903,,"[54.0, 67.9]",69222,27,,,,,-1.9747982,,Right Foot,,,,"[36.6, 27.2]",,Ground Pass,,44.263416,,,,José Martín Cáceres Silva,5248.0,,,True,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Right Center Back,55,Barcelona,217,['fbcaac2a-8a8f-4765-aa8e-a463fd150868'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:02.728,Pass,,2008/2009
,,,,,,,,,,,,,,,1.852286,,,,,,,,,,,,,,0aaac265-7094-45b3-9b06-80dbbaad116e,906,,"[51.4, 27.9]",69222,27,,,,,1.4032283,,Right Foot,,,,"[54.8, 48.0]",,Ground Pass,,20.385534,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,José Martín Cáceres Silva,5248.0,Left Center Back,55,Barcelona,217,['49689cb1-cdd3-42be-9deb-7a83580d9d3e'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:10.174,Pass,,2008/2009
,,,,,,,,,,,,,,,1.391909,,,,,,,,,,,,,,36717642-96f0-4ed4-a8c2-85ef752cfa2a,909,,"[52.5, 49.5]",69222,27,,,,,2.085869,,Right Foot,,,,"[46.5, 60.1]",,Ground Pass,,12.180312,,,,Rafael Márquez Álvarez,5558.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,55,Barcelona,217,['243c126b-c28b-4c40-9b2a-ba15d982c33b'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:27:12.337,Pass,,2008/2009
