bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.414787,,,,,,,,,,,,,,,36b0944f-359f-4920-a9be-53bda809e89a,2581,,"[63.9, 11.8]",9609,61,True,,,0.1583275,,Left Foot,,,"[75.8, 13.7]",,Ground Pass,,12.050726,,Incomplete,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,127,Barcelona,217,['f88824c9-1d8b-4547-bf09-89d2d6ee34dd'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:09.447,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.505632,,,,,,,,,,,,,,,f28bbe41-af3a-4fec-9ab7-1caef161a7d4,2584,,"[50.3, 62.4]",9609,61,,,,-0.4930509,,Right Foot,,,"[63.7, 55.2]",,Ground Pass,,15.211838,,,,Sergio Enrich Ametller,6700.0,,,,,,2,From Counter,Anaitz Arbilla Zabala,6709.0,Right Back,128,Eibar,322,"['21dbd2e7-0877-4a41-94cf-ab14e3939e2a', 'b5f93029-a559-4422-a7e2-8d25912eee1c']",12,,,,,,,,,,,,,,,,,,Eibar,322,00:16:12.300,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.183234,,,,,,,,,,,,,,,e83f7b45-2cf1-472c-90fc-fa9ac3dd7926,2587,,"[67.5, 54.7]",9609,61,,,,-1.2563806,,Right Foot,,,"[71.5, 42.4]",,Ground Pass,,12.934064,,,,Joan Jordán Moreno,6701.0,,,,,,2,From Counter,Sergio Enrich Ametller,6700.0,Center Forward,128,Eibar,322,['dff7e367-83d1-4688-bbf1-6bc8ced55229'],14,,,,,,,,,,,,,,,,,,Eibar,322,00:16:14.495,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.195226,,,,,,,,,,,,,,,2707f47a-790e-4c6f-87be-db6e1c7be52c,2590,,"[86.8, 35.0]",9609,61,,,,-0.7028792,43d81c50-13d4-4c1a-9103-58bc34de3354,Right Foot,,,"[101.2, 22.8]",,Ground Pass,,18.873262,,,,Takashi Inui,5687.0,True,,,,,2,From Counter,Joan Jordán Moreno,6701.0,Center Attacking Midfield,128,Eibar,322,['14f7a979-8bbd-4d02-a6dd-34b849e2a250'],17,,,,,,,,,,,,,,,,,,Eibar,322,00:16:17.513,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.482498,,,,,,,,,,,,,,,f512e384-d976-47f5-986d-acd6e330caa0,2595,,"[3.7, 50.4]",9609,61,,,,-0.07878396,,Right Foot,,,"[7.5, 50.1]",,Ground Pass,,3.8118236,,,,Nélson Cabral Semedo,6374.0,,,,,Recovery,2,From Counter,Gerard Piqué Bernabéu,5213.0,Right Center Back,129,Barcelona,217,['febfd089-9d6c-48b7-871b-61b34c3379b6'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:21.845,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.587989,,,,,,,,,,,,,,,fe321905-25eb-4696-8bb4-a78fad5c1483,2599,,"[8.3, 51.3]",9609,61,,,,0.6365082,,Right Foot,,,"[42.8, 76.8]",,High Pass,,42.90105,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,From Counter,Nélson Cabral Semedo,6374.0,Right Back,129,Barcelona,217,"['607c56bb-969f-40d2-b4f4-cdbd0bff8ea1', 'aa14619c-407c-4fb6-9d44-9b38419e4c80']",23,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:23.831,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.870413,,,,,,,,,,,,,,,e86cf5e2-27a7-484c-b332-6f539fa11c11,2602,,"[42.9, 75.6]",9609,61,,,,0.10924079,,Right Foot,,,"[58.4, 77.3]",,Ground Pass,,15.592947,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Counter,Gerard Deulofeu Lázaro,3726.0,Right Wing,129,Barcelona,217,['001175d7-9486-4ccc-85e1-426a4fca7fff'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:28.883,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.022721,,,,,,,,,,,,,,,8131dfce-fb25-437a-84fc-f4eb8f8b15c7,2606,,"[80.6, 72.4]",9609,61,,,,-1.2299585,,Left Foot,,,"[87.8, 52.1]",,Ground Pass,,21.539034,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,From Counter,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,129,Barcelona,217,"['9358f744-4c67-4afa-8c4a-64f77f92c1cd', 'cbf4798e-9982-4c06-9f9a-2f43cd650a3f']",33,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.187,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.232085,,,,,,,,,,,,,,,0f46f4ef-d3df-454a-bc40-280d0820be56,2609,,"[91.1, 53.5]",9609,61,,,,0.48783645,9e13945c-7e87-42b3-899a-2d19cd039a5f,Right Foot,,,"[100.9, 58.7]",True,Ground Pass,,11.094143,,,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,2,From Counter,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,129,Barcelona,217,['f6570938-8851-4f6c-98cd-f094a31b450f'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:16:34.637,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.3706,,,,,,,,,,,,,,,da27da94-ca97-413c-82bd-14511d468657,2618,,"[60.0, 40.0]",9609,62,True,,,-2.5660753,,Right Foot,,,"[39.5, 26.7]",,Ground Pass,,24.43645,,,,Alejandro Gálvez Jimena,6924.0,,,,,Kick Off,2,From Kick Off,Sergio Enrich Ametller,6700.0,Center Forward,130,Eibar,322,['a81f54b7-6b48-4d25-b968-0c0e71085b2d'],43,,,,,,,,,,,,,,,,,,Eibar,322,00:17:43.247,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.112282,,,,,,,,,,,,,,,da20efcb-4172-401b-b779-0a5d1bf81cb3,2620,,"[36.1, 28.3]",9609,62,,,,1.5640397,,Right Foot,,,"[36.2, 43.1]",,Ground Pass,,14.800338,,,,Paulo André Rodrigues de Oliveira,6708.0,,,,,,2,From Kick Off,Alejandro Gálvez Jimena,6924.0,Left Center Back,130,Eibar,322,['b9ec410e-3cd5-4343-98fc-9afa24713f5c'],47,,,,,,,,,,,,,,,,,,Eibar,322,00:17:47.463,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.644357,,,,,,,,,,,,,,,65bcad59-f57b-4a69-964b-16fbbadbc1f9,2623,,"[37.6, 45.3]",9609,62,,,,1.2430578,,Right Foot,,,"[47.8, 75.3]",,Ground Pass,,31.68659,,,,Anaitz Arbilla Zabala,6709.0,,,,,,2,From Kick Off,Paulo André Rodrigues de Oliveira,6708.0,Right Center Back,130,Eibar,322,['34e9b4b9-1b5a-462d-9e16-eff0c1e13d68'],49,,,,,,,,,,,,,,,,,,Eibar,322,00:17:49.463,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.556257,,,,,,,,,,,,,,,ba2a7f1e-96be-4e41-80c3-02ff9f1344fb,2626,,"[48.4, 76.9]",9609,62,,,,-0.33155417,,Right Foot,,,"[72.8, 68.5]",,High Pass,,25.805426,,,,Sergio Enrich Ametller,6700.0,,,,,,2,From Kick Off,Anaitz Arbilla Zabala,6709.0,Right Back,130,Eibar,322,['3e9e9fcc-c9b2-49e9-babb-cb91dab7675f'],52,,,,,,,,,,,,,,,,,,Eibar,322,00:17:52.006,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.046633,,,,,,,,,,,,,,,7029db62-860e-4e97-8d62-c1a13b59b55d,2628,,"[72.5, 68.3]",9609,62,,,,-1.8836975,,Other,,,"[71.4, 64.9]",,Low Pass,,3.5735137,,Incomplete,,Ander Capa Rodríguez,6699.0,,,,,,2,From Kick Off,Sergio Enrich Ametller,6700.0,Center Forward,130,Eibar,322,"['5878d995-3458-45df-84c6-0e7a254b17e7', 'ca1dcc22-71d4-41c7-b1d3-667cc17186f6']",53,,,,,,,,,,,,,,,,,,Eibar,322,00:17:53.562,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.742633,,,,,,,,,,,,,,,9c746035-b6c2-4434-ad43-1ab662805a00,2633,,"[53.4, 5.9]",9609,62,,,,1.3868529,,Left Foot,,,"[55.8, 18.8]",,Ground Pass,,13.121357,,,,Sergio Busquets i Burgos,5203.0,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,131,Barcelona,217,['2522bc40-950d-47a2-a960-07259f097694'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:56.707,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.933935,,,,,,,,,,,,,,,900b3e92-bfc2-41f5-815c-e7b31a065cb6,2635,,"[55.8, 18.8]",9609,62,,,,-1.4330602,,Left Foot,,,"[57.2, 8.7]",,Ground Pass,,10.1965685,,,,Lucas Digne,6849.0,,,,,,2,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,131,Barcelona,217,['88e974ce-a396-46e9-9450-e1410d042864'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:17:57.450,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.878,,,,,,,,,,,,,,,8bafb93d-0f85-41ea-a749-dc1c016846f2,2638,,"[64.2, 11.5]",9609,63,,,,1.0316908,,Left Foot,,,"[70.9, 22.7]",,Ground Pass,,13.051054,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,131,Barcelona,217,['5d1ede0a-03aa-4c5d-a816-ba2ec179892c'],0,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:00.066,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.109538,,,,,,,,,,,,,,,b2d6e756-f33c-4583-b94f-435ace08869d,2641,,"[69.5, 23.4]",9609,63,,,,1.9018924,,Right Foot,,,"[68.4, 26.6]",,Ground Pass,,3.3837848,,Incomplete,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,Regular Play,Sergi Roberto Carnicer,6379.0,Left Center Midfield,131,Barcelona,217,"['75c48d7c-1564-4592-a8a5-ec15d372f3c5', 'f3690820-6e3f-43d9-8e31-c6d02e394ab3']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:01.902,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.747574,,,,,,,,,,,,,,,e88529d1-11b8-4dc8-a8fc-5f1915fc2868,2647,,"[63.1, 40.4]",9609,63,,,,-0.23374318,,Right Foot,,,"[71.5, 38.4]",,Ground Pass,,8.634813,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,131,Barcelona,217,['9a021726-f6a8-479b-a40c-9a2ed9fb9af1'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:03.581,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.260611,,,,,,,,,,,,,,,09d46780-81a5-4965-86c7-6f7d6e5b30bd,2649,,"[71.5, 38.4]",9609,63,,,,1.9628533,,Left Foot,,,"[67.2, 48.8]",,Ground Pass,,11.253888,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,131,Barcelona,217,['1c9fe32b-69e3-4fb3-b08e-3767b72bfe34'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:04.328,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.097935,,,,,,,,,,,,,,,d84bfdc1-24ff-4cb2-a37f-3c9f16e59bee,2652,,"[99.8, 58.8]",9609,63,,,,0.60757303,,Right Foot,,,"[112.6, 67.7]",,Ground Pass,,15.590061,,,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,Regular Play,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,131,Barcelona,217,['54eca710-48c4-4379-a11a-ccfa14db7471'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:09.221,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.079973,,,,,,,,,,,,,,,afce2ffb-d419-458d-afdc-9233666c1a7b,2654,,"[112.2, 66.5]",9609,63,,,,-1.3310533,,Right Foot,,,"[113.3, 62.0]",,Low Pass,,4.632494,,Incomplete,,,,,,,,,2,Regular Play,Gerard Deulofeu Lázaro,3726.0,Right Wing,131,Barcelona,217,['cfaed1eb-d3a8-4e0f-8f88-8cbbfff9e132'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:11.319,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.080523,,,,,,,,,,,,,,,1fef8f21-bdbb-4fe9-9d2c-c42fd10d2a80,2656,,"[105.0, 80.0]",9609,63,,,,-2.7675483,,,,,"[83.6, 71.6]",,Low Pass,,22.989563,,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,132,Barcelona,217,['a8613b59-2629-403d-a6b4-5ed644599d80'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.625,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.251547,,,,,,,,,,,,,,,9b700e1e-1d3b-4529-abc6-97f7c242c4a3,2660,,"[76.2, 71.2]",9609,63,,,,-1.191965,,Left Foot,,,"[80.3, 60.9]",,Ground Pass,,11.086027,,,,Sergi Roberto Carnicer,6379.0,,,,,,2,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,132,Barcelona,217,"['363cd26d-02de-4633-b54c-a259d4dd25d2', '8f3be400-12fe-4db2-afae-56850cdda6b7']",32,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:32.094,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,0.653814,,,,,,,,,,,,,,,ca68048b-1567-45a0-9b88-df93c602cb22,2663,,"[84.8, 61.3]",9609,63,,,,0.7763894,,Right Foot,,,"[90.4, 66.8]",,Ground Pass,,7.8492036,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,2,From Throw In,Sergi Roberto Carnicer,6379.0,Left Center Midfield,132,Barcelona,217,['62ff3aa9-3800-4847-9b13-fd17f4a1cd49'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.835,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.72719,,,,,,,,,,,,,,,b963abbc-6267-45da-9957-f3218f24a29d,2671,,"[76.7, 72.0]",9609,63,,,,-2.0968628,,Left Foot,,,"[58.7, 41.0]",,Low Pass,,35.846897,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,132,Barcelona,217,"['9414d63f-a39e-4dd7-92e3-c495f4afcc94', 'a453a3bc-6f85-491a-9c61-c3da52d837ac']",41,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:41.632,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.248271,,,,,,,,,,,,,,,a2109842-c06c-4752-94ac-3fc911ea4a35,2675,,"[58.7, 41.0]",9609,63,,,,1.9190173,,Right Foot,,,"[53.4, 55.6]",,Ground Pass,,15.532225,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,132,Barcelona,217,"['16481458-5335-4e86-84e6-93599e435e4f', 'e79006a5-c860-4fef-8cb3-9b289340e068']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.352,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.666999,,,,,,,,,,,,,,,6e356053-1329-42d1-b4ec-a2cad679749b,2678,,"[40.4, 57.3]",9609,63,,,,-1.7898278,,Left Foot,,,"[33.9, 28.1]",,Ground Pass,,29.914713,,,,Javier Alejandro Mascherano,5506.0,,,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,132,Barcelona,217,['41e3ad5b-3ae3-453d-be74-f8800424d635'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:48.653,Pass,,2017/2018
,,,,,,,,,,,,,,,,,3.582674,,,,,,,,,,,,,,,c5f385c3-ebdc-4c2a-8157-cba714adca00,2681,,"[43.1, 32.6]",9609,63,,,,0.46436292,,Right Foot,,,"[99.0, 60.6]",,High Pass,,62.520477,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,132,Barcelona,217,"['20d7e3dc-1b1b-4ab4-aa2e-8b1150eb1861', 'd77261a3-211f-40c6-8d30-5cb29ea20cc5']",54,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:54.159,Pass,,2017/2018
,,,,,,,,,,,,,,,,,8.638353,,,,,,,,,,,,,,,151834f2-3e35-4ccf-8348-f873667440e1,2685,,"[36.7, 14.4]",9609,63,,,,-0.05995208,,Left Foot,,,"[120.0, 9.4]",,High Pass,,83.44993,,Out,,Sergio Enrich Ametller,6700.0,,,,,,2,From Keeper,Marko Dmitrović,6698.0,Goalkeeper,133,Eibar,322,['2e9b3c66-1456-44bf-aba0-31a50fe063ae'],59,,,,,,,,,,,,,,,,,,Eibar,322,00:18:59.632,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.526205,,,,,,,,,,,,,,,3551a5b2-77e6-40b0-a1b4-fdd1d2fd2f65,2690,,"[7.0, 44.1]",9609,65,,,,-0.7648531,,Right Foot,,,"[21.9, 29.8]",,Ground Pass,,20.651876,,,,Sergi Roberto Carnicer,6379.0,,,,,Goal Kick,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,134,Barcelona,217,['b2763230-bf10-4ce6-933d-8647695dfb95'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:09.693,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.682786,,,,,,,,,,,,,,,0c4ac69e-e734-4cbc-945e-eabc6afcbe63,2693,,"[22.0, 29.9]",9609,65,,,,2.8718598,,Right Foot,,,"[5.0, 34.6]",,Ground Pass,,17.637743,,,,Marc-André ter Stegen,20055.0,,,,,,2,From Goal Kick,Sergi Roberto Carnicer,6379.0,Left Center Midfield,134,Barcelona,217,['7f5c4634-228c-444b-ac4d-ab1cd2511141'],11,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.259,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.922317,,,,,,,,,,,,,,,d150d797-8656-41d3-acad-8f776e81eece,2697,,"[11.1, 30.7]",9609,65,,,,0.75037205,,Left Foot,,,"[49.5, 66.5]",,High Pass,,52.499523,,Incomplete,,,,,,,,,2,From Goal Kick,Marc-André ter Stegen,20055.0,Goalkeeper,134,Barcelona,217,"['3f678f12-b76b-43f9-81ed-0653b0b67c73', '61f5e5f6-6a9d-461d-8d76-0b713132c3e8']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:14.974,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,1.646151,,,,,,,,,,,,,,,d3c1af6f-bfe4-427f-986f-2dd8ae4f37dc,2700,,"[71.4, 15.5]",9609,65,,,,0.53476405,,Left Foot,,,"[100.1, 32.5]",,High Pass,,33.35701,,,,Sergio Enrich Ametller,6700.0,,,,,,2,From Goal Kick,David Juncà Reñé,6776.0,Left Back,134,Barcelona,217,['7b5589f1-8fc4-405b-8716-e6c140f91741'],19,,,,,,,,,,,,,,,,,,Eibar,322,00:20:19.530,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.279994,,,,,,,,,,,,,,,a44af367-fc7d-4def-b5d9-d0ea7dae433f,2709,,"[17.2, 72.4]",9609,65,,,,0.22512567,,Right Foot,,,"[43.4, 78.4]",,Ground Pass,,26.878244,,Incomplete,,,,,,,,,2,From Goal Kick,Nélson Cabral Semedo,6374.0,Right Back,134,Barcelona,217,['28404d84-047d-425c-a15e-fbe1d8cd2fd8'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:27.566,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.598448,,,,,,,,,,,,,,,51241338-29a0-45c0-afcb-65ad16fecb46,2711,,"[38.4, 80.0]",9609,65,True,,,-1.5926906,,,,,"[38.1, 66.3]",,Low Pass,,13.703284,,,,José Paulo Bezzera Maciel Júnior,5542.0,,,,,Throw-in,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,135,Barcelona,217,['41e0ca76-b770-4b97-b5ef-949003b40460'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:34.949,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.876643,,,,,,,,,,,,,,,c77b05f2-1605-45c2-ab0e-63e98079ff18,2713,,"[31.5, 73.2]",9609,65,True,,,2.020556,,Left Foot,,,"[28.7, 79.0]",,Low Pass,,6.440497,,,,Nélson Cabral Semedo,6374.0,,,,,,2,From Throw In,José Paulo Bezzera Maciel Júnior,5542.0,Right Center Midfield,135,Barcelona,217,['023e429a-ce1c-4018-980a-b49afe23b17b'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.547,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.554341,,,,,,,,,,,,,,,a42c2622-5360-4ff5-97fd-bc1eab1ea9c6,2716,,"[25.4, 78.4]",9609,65,,,,-2.9292467,,Right Foot,,,"[3.6, 73.7]",,Ground Pass,,22.300898,,,,Gerard Piqué Bernabéu,5213.0,,,,,,2,From Throw In,Nélson Cabral Semedo,6374.0,Right Back,135,Barcelona,217,"['0d7bbd81-a098-4460-89d3-7af06b1cda41', '52cc1340-01d6-472a-83c6-2d9bd9a0e95c']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.060,Pass,True,2017/2018
,,,,,,,,,,,,,,,,,3.161983,,,,,,,,,,,,,,,ce87a5be-ee74-4238-81e0-436121fd9b68,2719,,"[3.7, 72.4]",9609,65,,,,-1.2591679,,Right Foot,,,"[21.9, 15.9]",,High Pass,,59.358994,,,,Lucas Digne,6849.0,,True,,,,2,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,135,Barcelona,217,['3d3c000f-9149-4358-ae05-cfa34b67d90c'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:40.932,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.249702,,,,,,,,,,,,,,,cd0924dd-c0db-41a0-b2cb-a9fda9bc3eb9,2722,,"[22.0, 16.8]",9609,65,,,,0.051678084,,Left Foot,,,"[27.8, 17.1]",,Low Pass,,5.8077536,,Incomplete,,,,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,135,Barcelona,217,['4c04bba3-fb93-48ce-86b2-a67b92ece49e'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.134,Pass,,2017/2018
,,,,,,,,,,,,,,,,,2.491036,,,,,,,,,,,,,,,f3bcf9f8-8fdf-4e96-b9d3-d185e9fd329e,2724,,"[25.4, 15.2]",9609,65,,,,-0.11379201,,Left Foot,,,"[42.9, 13.2]",,High Pass,,17.613914,,,,Denis Suárez Fernández,6609.0,,,,,Recovery,2,From Throw In,Lucas Digne,6849.0,Left Back,135,Barcelona,217,['80b8aaed-b813-42ce-b0a3-5f89fde9092c'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:45.278,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.947567,,,,,,,,,,,,,,,049cc4a5-0db2-4fef-b8ed-7c272574f87e,2728,,"[42.9, 11.5]",9609,65,,,,1.3792946,,Right Foot,,,"[44.8, 21.3]",,Ground Pass,,9.982485,,,,Lucas Digne,6849.0,,,,,,2,From Throw In,Denis Suárez Fernández,6609.0,Left Wing,135,Barcelona,217,['c6ad61bc-0c62-46af-88e4-ef4b108fb447'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:49.069,Pass,,2017/2018
,,,,,,,,,,,,,,,,,0.217639,,,,,,,,,,,,,,,cf34d12e-d800-4ead-b8a2-a4fc17b1dfef,2732,,"[63.9, 24.6]",9609,65,,,,0.75762755,,Left Foot,,,"[67.6, 28.1]",,Ground Pass,,5.0931325,,Incomplete,,Gerard Deulofeu Lázaro,3726.0,,,,,,2,From Throw In,Lucas Digne,6849.0,Left Back,135,Barcelona,217,"['090bdb57-4503-457e-87ac-289f45640c10', '74dae87a-ab3d-41d9-b521-636a408f596b', 'e6ebda19-0e3d-4dff-af64-e30cf176cae9']",52,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:52.529,Pass,True,2017/2018
,,,,,,,,,,,,True,,,,,1.384007,,,,,,,,,,,,,,,e6ebda19-0e3d-4dff-af64-e30cf176cae9,2734,,"[52.5, 52.0]",9609,65,,,,1.0822428,,Right Foot,,,"[58.4, 63.1]",,Low Pass,,12.5706005,,,,Rubén Peña Jiménez,6710.0,,,,,Interception,2,Regular Play,Alejandro Gálvez Jimena,6924.0,Left Center Back,136,Eibar,322,"['17e7a406-8766-455e-962c-295e85322c10', 'cf34d12e-d800-4ead-b8a2-a4fc17b1dfef']",52,,,,,,,,,,,,,,,,,,Eibar,322,00:20:52.747,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.146094,,,,,,,,,,,,,,,1098690a-bbb7-47c5-93fe-c943cc3e3616,2737,,"[62.2, 60.5]",9609,65,,,,-1.8997152,,Right Foot,,,"[56.5, 43.8]",,Ground Pass,,17.645962,,,,Daniel García Carrillo,6775.0,,,,,,2,Regular Play,Rubén Peña Jiménez,6710.0,Right Wing,136,Eibar,322,['286ac023-5bf6-4729-8dd4-b5c182a13e0d'],55,,,,,,,,,,,,,,,,,,Eibar,322,00:20:55.809,Pass,,2017/2018
,,,,,,,,,,,,,,,,,1.553305,,,,,,,,,,,,,,,45fbb0ec-3f4e-4681-9b8a-6582b6aa634c,2740,,"[60.3, 44.9]",9609,65,,,,1.3689325,,Right Foot,,,"[64.7, 66.4]",,Ground Pass,,21.945614,,,,Anaitz Arbilla Zabala,6709.0,,,,,,2,Regular Play,Daniel García Carrillo,6775.0,Left Defensive Midfield,136,Eibar,322,['8ed0b15b-5a44-43d0-a788-db9699383bbb'],59,,,,,,,,,,,,,,,,,,Eibar,322,00:20:59.590,Pass,,2017/2018
