50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,1.328805,,,,,,,,,,,,eaa3edbd-b764-4232-9f0f-7999634975c3,128,,"[38.7, 77.6]",69330,2,,,,,-0.43638164,,Right Foot,,,,"[61.0, 67.2]",,Ground Pass,,24.605894,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Daniel Alves da Silva,4324.0,Right Wing Back,7,Barcelona,217,"['67a772ef-4f32-46ff-bc85-c567d3472cf2', 'db7c5a32-d075-4d42-9857-01d33b5c9dd0']",9,,,,,,,,,,,,,,,Barcelona,217,00:02:09.907,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.1743,,,,,,,,,,,,1bd5fa82-89ff-4c3c-9416-469fad4d95c8,138,,"[83.1, 36.7]",69330,2,,,,,-0.74837804,,Left Foot,,,,"[85.9, 34.1]",,Low Pass,,3.8209946,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,"['77ca3223-da50-4d59-b17e-6f23f74685c2', 'bcfd6dca-6557-455c-a27d-289dab87f71b', 'fd0add79-1254-4472-899d-61f1d73392bd']",17,,,,,,,,,,,,,,,Barcelona,217,00:02:17.757,Pass,True,2011/2012
,,,,,,,,,,,,,,,,1.015598,,,,,,,,,,,,3efca3ed-83dc-4f62-9a39-05c10884db18,144,,"[86.5, 24.8]",69330,2,,,,,1.5898416,,Right Foot,,,,"[86.1, 45.8]",,Ground Pass,,21.003809,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Wing Back,7,Barcelona,217,['d0b95094-d404-43db-910f-2e327c48cedd'],22,,,,,,,,,,,,,,,Barcelona,217,00:02:22.175,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.963545,,,,,,,,,,,,de76d5b2-c2bf-4461-9b80-3c0c1673a09c,148,,"[85.0, 45.4]",69330,2,,,,,-1.2801971,,Right Foot,,,,"[88.2, 34.7]",,Ground Pass,,11.168259,,,,Adriano Correia Claro,22102.0,,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,"['651a0d49-a1ee-4604-aefe-a6bdab733b56', 'de56bf86-53c0-49ce-8a71-e75c88a1e9d6']",23,,,,,,,,,,,,,,,Barcelona,217,00:02:23.286,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.489587,,,,,,,,,,,,36242f73-dbb9-4f51-86fe-56131b31b666,151,,"[96.0, 38.5]",69330,2,,,,,1.5707964,,Right Foot,,,,"[96.0, 47.0]",,Ground Pass,,8.5,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Wing Back,7,Barcelona,217,['13a1a9ca-5de4-4ef3-8107-26fedb0b47c8'],25,,,,,,,,,,,,,,,Barcelona,217,00:02:25.180,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.894756,,,,,,,,,,,,ea153d68-397d-42d9-bb7e-8d2030178983,154,,"[96.0, 47.0]",69330,2,,,,,-0.6910842,4cdf78fd-ef9f-4ec5-8d1e-8fdb90d6a05c,Right Foot,,,,"[104.1, 40.3]",,Ground Pass,,10.511898,,,,Adriano Correia Claro,22102.0,True,,,,,1,From Goal Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['24ec15ae-8306-42ae-89eb-255922c0b8cf'],25,,,,,,,,,,,,,,,Barcelona,217,00:02:25.727,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.7922,,,,,,,,,,,,6760b951-986b-41b4-b5e2-9846aaee6166,159,,"[10.0, 33.8]",69330,2,,,,,-0.4528518,,Drop Kick,,,,"[39.8, 19.3]",,High Pass,,33.140457,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,From Keeper,Gorka Iraizoz Moreno,6576.0,Goalkeeper,8,Athletic Club,215,['49430496-4406-46a3-9eff-abed28fc9f11'],44,,,,,,,,,,,,,,,Athletic Club,215,00:02:44.976,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.5117,,,,,,,,,,,,5887418b-bb88-4083-b416-4852cf398ef1,161,,"[39.2, 19.3]",69330,2,,,,,1.1018296,,Head,,,,"[43.0, 26.8]",,High Pass,,8.407735,,Incomplete,,Ander Herrera Agüera,3606.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,9,Athletic Club,215,"['7af35bb7-7d15-4db2-a057-310d52b4360b', '8d24e535-c1fe-4512-82c9-fbc6c933d287']",46,,,,,,,,,,,,,,,Athletic Club,215,00:02:46.808,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.872009,,,,,,,,,,,,7af35bb7-7d15-4db2-a057-310d52b4360b,163,,"[78.0, 54.2]",69330,2,,,,,3.0750246,,Head,,,,"[52.5, 55.9]",,Low Pass,,25.556604,,,,Gerard Piqué Bernabéu,5213.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,10,Barcelona,217,"['5887418b-bb88-4083-b416-4852cf398ef1', '68fe6fc7-1deb-4681-ad92-ad97e0aaecc5']",48,,,,,,,,,,,,,,,Barcelona,217,00:02:48.320,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.442556,,,,,,,,,,,,c1aec3d4-f8f5-471f-8c73-8258985e7994,166,,"[47.7, 51.1]",69330,2,,,,,1.3899373,,Right Foot,,,,"[50.9, 68.6]",,Ground Pass,,17.790165,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,10,Barcelona,217,['20daa488-9e30-4311-89b5-26f5344c7210'],54,,,,,,,,,,,,,,,Barcelona,217,00:02:54.286,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.479798,,,,,,,,,,,,1ab8f637-4a0d-4e7c-8ecb-8c360424fba9,169,,"[49.0, 67.9]",69330,2,,,,,-1.9177517,,Right Foot,,,,"[42.6, 50.2]",,Ground Pass,,18.82153,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,10,Barcelona,217,['9d584b4e-0e97-40a2-954f-95902de42bcb'],56,,,,,,,,,,,,,,,Barcelona,217,00:02:56.061,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.392982,,,,,,,,,,,,5d619f66-b8aa-43ee-a476-1d4edeb40d09,172,,"[45.8, 50.9]",69330,3,,,,,1.2137302,,Right Foot,,,,"[53.0, 70.2]",,Ground Pass,,20.599272,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,10,Barcelona,217,['babca002-551b-4aa3-984a-647f82882c0e'],0,,,,,,,,,,,,,,,Barcelona,217,00:03:00.865,Pass,,2011/2012
,,,,,,,,,,,,,,,,4.0885,,,,,,,,,,,,af2ba998-a467-45d2-89f1-5fa964fa7f3f,176,,"[66.3, 69.5]",69330,3,,,,,0.22571659,,Right Foot,,,,"[106.8, 78.8]",,Ground Pass,,41.55406,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,10,Barcelona,217,"['242dd10e-bea3-441a-945f-6939f053b170', '2a5dc987-4e3b-4db5-a672-a854c17b8426', '4c097cfc-0a6c-4563-879e-f70c37b428a8']",4,,,,,,,,,,,,,,,Barcelona,217,00:03:04.937,Pass,True,2011/2012
,,,,,,,,,,,,,,,,2.0511,,,,,,,,,,,,4c097cfc-0a6c-4563-879e-f70c37b428a8,178,,"[14.2, 2.2]",69330,3,,,,,1.9722347,,Right Foot,,,,"[3.8, 26.7]",,Ground Pass,,26.615973,,,,Gorka Iraizoz Moreno,6576.0,,,,,Recovery,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,11,Athletic Club,215,"['00d23af4-8ee9-4e39-b050-e642e2d1dcdc', 'af2ba998-a467-45d2-89f1-5fa964fa7f3f']",9,,,,,,,,,,,,,,,Athletic Club,215,00:03:09.026,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.979836,,,,,,,,,,,,1cce2362-a6a9-4cd3-b21d-5018ac7d7474,182,,"[4.1, 24.8]",69330,3,,,,,-1.2931812,,Right Foot,,,,"[9.6, 5.5]",,Ground Pass,,20.068382,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Gorka Iraizoz Moreno,6576.0,Goalkeeper,11,Athletic Club,215,['b3db92ab-7f7b-44e9-95ba-7610b11232f9'],11,,,,,,,,,,,,,,,Athletic Club,215,00:03:11.117,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.198123,,,,,,,,,,,,a884e18f-9571-43f3-8e17-a5abe9525a40,186,,"[16.1, 3.3]",69330,3,,,,,0.28746322,,Right Foot,,,,"[27.6, 6.7]",,Ground Pass,,11.992081,,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,11,Athletic Club,215,"['3f7d6012-2bd4-42b0-aa25-76f158556bfe', '47ec0dcd-56d2-4be0-85c6-727cfb295eec']",15,,,,,,,,,,,,,,,Athletic Club,215,00:03:15.832,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.4805,,,,,,,,,,,,324f5e70-7318-4bce-b4b8-2bd5af4417b7,190,,"[32.8, 8.0]",69330,3,,,,,-1.4343938,,Left Foot,,,,"[33.5, 2.9]",,Ground Pass,,5.147815,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Jon Aurtenetxe Borde,26788.0,Left Back,11,Athletic Club,215,"['0827e7e1-6f17-4188-bcfb-0b0763ef6ff6', '1e378d00-3ec9-4eb3-a9db-f33c45317a50']",17,,,,,,,,,,,,,,,Athletic Club,215,00:03:17.238,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.077856,,,,,,,,,,,,5b5c2d7b-ce2d-4d1e-aae1-0f5ed221db51,196,,"[40.2, 2.3]",69330,3,,,,,1.815775,,Right Foot,,,,"[39.0, 7.1]",,Ground Pass,,4.9477267,,Incomplete,,Ander Herrera Agüera,3606.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,11,Athletic Club,215,"['e28eeafa-a77f-4638-872e-af471482ff2c', 'f0cea4ae-3789-45bd-b5f3-db57b4b9e4bf']",19,,,,,,,,,,,,,,,Athletic Club,215,00:03:19.160,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.869457,,,,,,,,,,,,0375ec08-ccf0-40e4-b62a-2be0cdd032ef,199,,"[64.9, 67.9]",69330,3,,,,,0.836899,,Left Foot,,,,"[74.1, 78.1]",,Ground Pass,,13.736084,,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,['5ff1bbb7-99cb-4dc7-99d1-54fd6452df8b'],21,,,,,,,,,,,,,,,Barcelona,217,00:03:21.648,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.991583,,,,,,,,,,,,151e059b-09d3-45f6-bf9e-f18b4e70e586,203,,"[78.9, 76.4]",69330,3,,,,,-0.90602183,,Right Foot,,,,"[93.4, 57.9]",,Ground Pass,,23.505318,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,12,Barcelona,217,['3780554a-10fc-49c3-889d-f4c27774494a'],23,,,,,,,,,,,,,,,Barcelona,217,00:03:23.892,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.115194,,,,,,,,,,,,5e730bee-bb3c-4768-a471-f37399088ba8,207,,"[85.7, 66.1]",69330,3,,,,,-2.709185,,Right Foot,,,,"[75.3, 61.3]",,Ground Pass,,11.454257,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,12,Barcelona,217,"['0528de76-390e-4da1-a33f-821471a4802b', 'd961ef15-a1f9-461a-bf87-f721d5ab8f26']",26,,,,,,,,,,,,,,,Barcelona,217,00:03:26.070,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.893084,,,,,,,,,,,,646025d4-a056-48d3-87d5-12268b0f8e27,210,,"[75.3, 62.2]",69330,3,,,,,1.4570043,,Right Foot,,,,"[76.9, 76.2]",,Ground Pass,,14.091132,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['0af0c5f7-5fe2-4b1b-bc49-ff186801cabd'],27,,,,,,,,,,,,,,,Barcelona,217,00:03:27.437,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8201,,,,,,,,,,,,0efe0860-7e09-40da-898a-c3917557db96,213,,"[77.4, 75.0]",69330,3,,,,,-0.9969973,,Left Foot,,,,"[82.7, 66.8]",,Ground Pass,,9.763708,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,12,Barcelona,217,['33189762-b55b-4760-a1d2-4245120fadba'],28,,,,,,,,,,,,,,,Barcelona,217,00:03:28.370,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.196789,,,,,,,,,,,,9a702787-da9b-4b14-b025-b435f1ec28ce,216,,"[84.2, 68.2]",69330,3,,,,,2.331406,,Left Foot,,,,"[78.3, 74.4]",,Ground Pass,,8.558621,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,12,Barcelona,217,['079e79cf-08e9-474e-824b-cd5749185727'],29,,,,,,,,,,,,,,,Barcelona,217,00:03:29.231,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.777216,,,,,,,,,,,,62381446-6eb5-4248-b39f-ccae6483ebc7,219,,"[78.3, 74.4]",69330,3,,,,,1.0232341,,Right Foot,,,,"[80.8, 78.5]",,Ground Pass,,4.802083,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,12,Barcelona,217,['d7620430-5fe7-45c4-ac7b-7738cded59bd'],29,,,,,,,,,,,,,,,Barcelona,217,00:03:29.570,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.476869,,,,,,,,,,,,397ce993-ce65-4527-b9fd-835141dddd6d,222,,"[77.4, 79.6]",69330,3,,,,,-1.815775,,Left Foot,,,,"[75.1, 70.4]",,Ground Pass,,9.483143,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,['46162c42-f67d-47a3-b1d9-9694cc6b31d9'],31,,,,,,,,,,,,,,,Barcelona,217,00:03:31.627,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.55247,,,,,,,,,,,,ad8eec1b-c92d-44f3-aa25-be2fe537ff67,225,,"[74.8, 69.8]",69330,3,,,,,2.2170985,,Left Foot,,,,"[70.5, 75.5]",,Ground Pass,,7.140028,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,12,Barcelona,217,['30e0cb54-b19e-4511-a965-773c1f77320d'],32,,,,,,,,,,,,,,,Barcelona,217,00:03:32.144,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.609546,,,,,,,,,,,,1e3ff243-4fc5-4e06-8c74-2eaf8a81c929,228,,"[68.8, 80.6]",69330,3,,,,,-1.900239,,Left Foot,,,,"[55.5, 41.7]",,Low Pass,,41.110825,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,['1dc7d8f4-f699-40dc-850b-c287add3be6f'],33,,,,,,,,,,,,,,,Barcelona,217,00:03:33.733,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.31948,,,,,,,,,,,,5b666d9d-fa07-4c32-ae0f-c7fe79c28581,231,,"[63.8, 34.3]",69330,3,,,,,1.2776095,,Right Foot,,,,"[67.0, 44.9]",,Ground Pass,,11.072489,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,12,Barcelona,217,['49867170-5a4d-4789-be0c-408d57bfa3a2'],38,,,,,,,,,,,,,,,Barcelona,217,00:03:38.234,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.118686,,,,,,,,,,,,e672fbde-7ccd-41a7-b5eb-86b2e0029847,234,,"[65.9, 39.2]",69330,3,,,,,-1.835736,,Right Foot,,,,"[62.4, 26.3]",,Ground Pass,,13.366376,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['6ac9aa7d-53e5-4934-bf27-8d05f1b04791'],41,,,,,,,,,,,,,,,Barcelona,217,00:03:41.559,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.900763,,,,,,,,,,,,fef13356-13bf-4158-9795-cfc58afa370b,237,,"[63.7, 26.3]",69330,3,,,,,0.3283294,,Right Foot,,,,"[81.9, 32.5]",,Ground Pass,,19.227064,,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Center Back,12,Barcelona,217,['b3689e45-cdcf-4b2d-ad31-29ae469e684f'],45,,,,,,,,,,,,,,,Barcelona,217,00:03:45.216,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.343821,,,,,,,,,,,,eb6832bf-12d1-4f90-8762-40fe7e6aaacd,240,,"[70.5, 40.5]",69330,3,,,,,2.0988708,,Left Foot,,,,"[63.5, 52.5]",,Ground Pass,,13.892444,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Wing Back,12,Barcelona,217,['274b00f5-651a-402b-a1a3-d8188c0bfe32'],48,,,,,,,,,,,,,,,Barcelona,217,00:03:48.217,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.911534,,,,,,,,,,,,273b2e18-26ed-4108-8647-6a400d7cb104,243,,"[64.2, 55.2]",69330,3,,,,,0.24017102,,Right Foot,,,,"[69.1, 56.4]",,Ground Pass,,5.0447993,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,12,Barcelona,217,['4b030d4e-05e8-4ee3-9a60-62c98cee3f72'],50,,,,,,,,,,,,,,,Barcelona,217,00:03:50.635,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.839948,,,,,,,,,,,,f290b3aa-9a4f-4b1d-b969-0f8aee848424,246,,"[69.3, 59.0]",69330,3,,,,,2.0536108,,Right Foot,,,,"[62.8, 71.4]",,Ground Pass,,14.000357,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['84f0c037-0932-4911-8437-9e42ed8a06e2'],52,,,,,,,,,,,,,,,Barcelona,217,00:03:52.235,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.8984,,,,,,,,,,,,8d9369ed-dd11-44f0-9e61-8a3bf54b6a08,250,,"[64.6, 68.9]",69330,3,,,,,-0.53744334,,Left Foot,,,,"[74.5, 63.0]",,Low Pass,,11.524756,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Wing Back,12,Barcelona,217,"['75f611b4-adac-4d2a-ab69-502f0a03abef', '8abb8916-c7a6-4140-beb3-d04b5dbd8521']",53,,,,,,,,,,,,,,,Barcelona,217,00:03:53.769,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.922232,,,,,,,,,,,,12d03a5e-e563-4086-b77f-ecf447b8c99c,255,,"[61.2, 18.1]",69330,3,,,,,1.1347915,,Left Foot,,,,"[65.3, 26.9]",,Ground Pass,,9.708244,,,,Fernando Llorente Torres,3486.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,13,Athletic Club,215,['d60f4f36-b134-494e-8158-fa4d108a4949'],56,,,,,,,,,,,,,,,Athletic Club,215,00:03:56.249,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.762143,,,,,,,,,,,,7c74f8bf-1cf5-435e-849f-9ceb811e1a4e,259,,"[77.0, 24.3]",69330,3,,,,,-1.4948008,,Right Foot,,,,"[78.5, 4.6]",,Ground Pass,,19.757025,,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,Regular Play,Fernando Llorente Torres,3486.0,Center Forward,13,Athletic Club,215,['80522556-e1d5-4881-ab0e-f7c4f12d5dde'],58,,,,,,,,,,,,,,,Athletic Club,215,00:03:58.990,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.835716,,,,,,,,,,,,bfcbc9b8-986d-4de2-8034-3d9aa1e8302b,262,,"[84.4, 6.0]",69330,4,,,,,0.44237423,,Left Foot,,,,"[105.3, 15.9]",,Ground Pass,,23.126175,,,,Markel Susaeta Laskurain,6390.0,,,,,,1,Regular Play,Jon Aurtenetxe Borde,26788.0,Left Back,13,Athletic Club,215,['43be2a9e-3922-45cd-a9a1-7a65a01d088f'],1,,,,,,,,,,,,,,,Athletic Club,215,00:04:01.889,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.2054,,,,,,,,,,,,4762b0a2-32ef-4c6d-b9d2-022058c74b47,265,,"[104.0, 15.1]",69330,4,,,,,-1.8022851,,Right Foot,,,,"[100.7, 1.1]",,Ground Pass,,14.383672,,,,Jon Aurtenetxe Borde,26788.0,,,,,,1,Regular Play,Markel Susaeta Laskurain,6390.0,Left Wing,13,Athletic Club,215,['7fd6cdc7-138a-41dd-8e00-d9095b405dc4'],5,,,,,,,,,,,,,,,Athletic Club,215,00:04:05.139,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.3114,,,,,,,,,,,,87a699c5-7ed7-46e2-8a3d-95a8b75c6e95,268,,"[99.4, 2.3]",69330,4,,,,,1.0480072,,Left Foot,,,,"[102.8, 8.2]",,Low Pass,,6.809552,,Incomplete,,,,,,,,,1,Regular Play,Jon Aurtenetxe Borde,26788.0,Left Back,13,Athletic Club,215,['5b186b3c-60d7-485c-8b3f-5170a43bb26d'],6,,,,,,,,,,,,,,,Athletic Club,215,00:04:06.424,Pass,,2011/2012
,,,,,,,,,,,,,,,,5.13809,,,,,,,,,,,,5b4fa3c2-f296-4fb4-8900-a2a0bc1f7356,271,,"[8.9, 48.1]",69330,4,,True,,,-0.74483,,Keeper Arm,,,,"[37.1, 22.1]",,Low Pass,,38.356747,,Incomplete,,,,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,13,Athletic Club,215,['16336045-a582-429d-83c8-2e9ad380dea4'],18,,,,,,,,,,,,,,,Barcelona,217,00:04:18.081,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.9185,,,,,,,,,,,,d7b92292-7c0a-45c8-9ac2-a9e8ab2037bf,278,,"[9.7, 5.7]",69330,4,,,,,0.020131508,,Left Foot,,,,"[24.6, 6.0]",,Ground Pass,,14.90302,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Center Attacking Midfield,13,Athletic Club,215,"['172f5712-15f6-44ee-a9b4-957dc12d4efc', '46ff1247-e694-4401-8f04-45570a6409fe', '9fcefcfd-697a-4d61-9485-7b7f686dc38a']",27,,,,,,,,,,,,,,,Barcelona,217,00:04:27.505,Pass,True,2011/2012
,,,,,,,,,,,,,,,,0.638356,,,,,,,,,,,,46ff1247-e694-4401-8f04-45570a6409fe,280,,"[96.4, 75.0]",69330,4,,,,,0.14079452,,Right Foot,,,,"[109.1, 76.8]",,Ground Pass,,12.826925,,,,Iker Muniain Goñi,6842.0,,,,,Recovery,1,Regular Play,Andoni Iraola Sagarna,26031.0,Right Back,13,Athletic Club,215,"['519925a9-1f82-41a4-8165-50bd30e4067f', 'd7b92292-7c0a-45c8-9ac2-a9e8ab2037bf']",29,,,,,,,,,,,,,,,Athletic Club,215,00:04:29.423,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.274626,,,,,,,,,,,,6f9d8d1b-9a96-44a1-8809-64a04613d773,283,,"[105.3, 79.9]",69330,4,,,,,-0.8567056,,Right Foot,,,,"[107.9, 76.9]",,Ground Pass,,3.9698865,,Incomplete,,Andoni Iraola Sagarna,26031.0,,,,,,1,Regular Play,Iker Muniain Goñi,6842.0,Right Wing,13,Athletic Club,215,"['595cb1fe-48bd-4b81-bfe0-fb662713a42a', '5fe417a9-c342-49cb-b69a-9b76e68221e9']",31,,,,,,,,,,,,,,,Athletic Club,215,00:04:31.048,Pass,,2011/2012
,,,,,,,,,,,,,,,,0.861089,,,,,,,,,,,,fe894463-4121-4858-be3a-2ca64b0cf718,286,,"[109.8, 80.0]",69330,4,,,,,-2.360147,,,,,,"[97.1, 67.4]",,Low Pass,,17.889942,,,,Óscar de Marcos Arana,6649.0,,,,,Throw-in,1,From Throw In,Andoni Iraola Sagarna,26031.0,Right Back,14,Athletic Club,215,['a01826ba-a284-49e7-9cb6-c73b58f5c052'],49,,,,,,,,,,,,,,,Athletic Club,215,00:04:49.071,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.3423,,,,,,,,,,,,93b4a3b0-166b-4e81-ad0d-519bd3a50418,289,,"[97.5, 67.4]",69330,4,,,,,0.70069563,,Right Foot,,,,"[109.0, 77.1]",,High Pass,,15.0446005,,,,Andoni Iraola Sagarna,26031.0,,,,,,1,From Throw In,Óscar de Marcos Arana,6649.0,Right Defensive Midfield,14,Athletic Club,215,['fe0f7148-6961-4f59-b780-ef8aa12fe7c6'],50,,,,,,,,,,,,,,,Athletic Club,215,00:04:50.013,Pass,,2011/2012
,,,,,,,,,,,,,,,,1.154673,,,,,,,,,,,,84e529a9-16bc-4459-bf7c-b5e46354877a,292,,"[109.3, 77.6]",69330,4,,,,,-1.4273441,,Right Foot,,,,"[110.6, 68.6]",,Low Pass,,9.093404,,Incomplete,,Iker Muniain Goñi,6842.0,,,,,,1,From Throw In,Andoni Iraola Sagarna,26031.0,Right Back,14,Athletic Club,215,"['8c77cd82-77d3-4da4-a1ce-af8cba16a9cc', 'bf42dcb0-9d10-4587-84a8-4794a31c5e67']",51,,,,,,,,,,,,,,,Athletic Club,215,00:04:51.435,Pass,,2011/2012
