bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,"[44.2, 18.4]",,,,,,,,,,0.934,,,,,,,,,,,,,,1670faf7-7aa0-46c3-a37a-4d3b15bf7e58,1658,,"[48.2, 15.8]",69176,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,111,Barcelona,217,"['1af06baa-6fa0-43a1-a5e0-279e68651d96', 'eea93d09-1c15-416f-814f-6f92d590a6c6']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.867,Carry,,2006/2007
,,,,"[42.9, 47.8]",,,,,,,,,,0.9483,,,,,,,,,,,,,,71ca01c5-08f2-4fc3-b1a6-0e2b0b15c3dd,1661,,"[42.5, 47.8]",69176,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,111,Barcelona,217,"['c3d506c6-bfea-4419-95e9-4b729fd80779', 'cffd332a-c801-4be3-8a01-9d9aed12ef1a']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.764,Carry,,2006/2007
,,,,"[59.0, 51.4]",,,,,,,,,,2.269002,,,,,,,,,,,,,,da8b85e6-5acc-4833-93e9-b298f73559e1,1664,,"[59.1, 51.0]",69176,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,111,Barcelona,217,"['b874c34e-5a62-44d5-9a94-377596ea7378', 'd2fe94c9-0b03-4e40-ba08-2ba0850fd46b']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:58.866,Carry,,2006/2007
,,,,"[53.1, 62.4]",,,,,,,,,,1.260998,,,,,,,,,,,,,,74e1957b-cada-47b7-93cf-867292761215,1667,,"[64.6, 68.6]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,111,Barcelona,217,"['5522f538-e5fa-4969-9e01-e3dbff18116b', 'a021463a-6fe1-478c-9acd-740a2035ce0d']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.701,Carry,,2006/2007
,,,,"[30.9, 52.0]",,,,,,,,,,1.92317,,,,,,,,,,,,,,93f89081-f1d1-4b94-8085-32ba35f28269,1670,,"[38.3, 55.5]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,111,Barcelona,217,"['8932e5df-b23e-4ab4-8efc-2cbe9a4e8aa1', 'a92c9136-5855-46b6-9ea4-a960c35be5f4']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.861,Carry,,2006/2007
,,,,"[11.4, 41.8]",,,,,,,,,,1.768239,,,,,,,,,,,,,,e74c97e6-eef8-4da2-9682-bcaf2d2a4633,1673,,"[11.1, 42.1]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,111,Barcelona,217,"['515992ea-b863-471e-aa40-9e31440e9f0b', 'a0407654-eb1f-44b6-8594-125aa69361d2']",8,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.652,Carry,,2006/2007
,,,,"[45.9, 41.2]",,,,,,,,,,1.115707,,,,,,,,,,,,,,20a5f899-04e5-4da4-b5d1-2da3d9f1b68b,1679,,"[46.9, 41.6]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,111,Barcelona,217,"['8ca70ff8-7bfe-4345-91ff-c10ba5457d6c', 'ea0bcab8-ac6f-4178-8d63-c001451a2200']",15,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:15.208,Carry,,2006/2007
,,,,"[68.0, 42.3]",,,,,,,,,,1.231371,,,,,,,,,,,,,,3704af5c-ee18-479b-95dc-ae372c1445c1,1684,,"[62.5, 48.9]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['9467df60-ec7e-47ac-a0d4-d80626815717', 'ea1cc92e-29d6-4695-8ab5-14e050286d61']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.742,Carry,,2006/2007
,,,,"[70.5, 33.6]",,,,,,,,,,0.20120001,,,,,,,,,,,,,,624eb04c-bf47-4c72-8ce5-e1a1b1fb0b77,1687,,"[74.1, 33.4]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,111,Barcelona,217,"['355928d2-9f92-4af0-8ed4-84f40998375d', '692bd4cd-5d04-4851-96b0-160c58259431']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.034,Carry,,2006/2007
,,,,"[63.3, 5.6]",,,,,,,,,,0.852954,,,,,,,,,,,,,,2292ce78-9b5f-411f-ad7f-317f9231c9ac,1691,,"[63.3, 5.6]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,111,Barcelona,217,"['e1f7e642-8180-479b-bc21-ea399d92b873', 'fb40be5f-7523-46b2-a99a-7da4f9451326']",26,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.187,Carry,,2006/2007
,,,,"[74.7, 23.9]",,,,,,,,,,1.060104,,,,,,,,,,,,,,6c261445-1e66-47a4-9348-7b6da40c5501,1694,,"[75.2, 21.1]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['0cc480c5-7faa-4d60-ac9d-1cf9f77eb7b7', '976858b3-8038-4fd6-b25a-250bccf29d56']",28,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.240,Carry,,2006/2007
,,,,"[83.4, 4.8]",,,,,,,,,,2.477076,,,,,,,,,,,,,,a721d9f8-a10c-4645-b17d-68b9cdd856aa,1697,,"[83.4, 2.9]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,111,Barcelona,217,"['4745fc7f-d78d-499e-b657-83d01565a9f2', '83fd71ab-e85a-4da8-a37c-552e2a1d79f4']",30,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.364,Carry,,2006/2007
,,,,"[83.4, 14.5]",,,,,,,,,,0.111181,,,,,,,,,,,,,,d32045da-02b2-4b5b-bdef-a075e706bd58,1700,,"[83.4, 14.5]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['759a117d-94e5-4947-af27-790e37dcb1c6', '7aa1d959-b08b-474e-864a-0a03fc5b1bde']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.465,Carry,,2006/2007
,,,,"[74.9, 5.6]",,,,,,,,,,0.34961,,,,,,,,,,,,,,14623a55-1684-489e-a6ab-ae2ac9e2c615,1703,,"[76.4, 4.1]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,111,Barcelona,217,"['3ad88f60-ff20-4711-8219-5c1cca346344', '50e4d07c-1864-44b0-af93-d1340d169121', '5dd2d923-d4fd-42e1-af58-819403088636']",34,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.522,Carry,True,2006/2007
,,,,"[72.0, 13.0]",,,,,,,,,,0.232256,,,,,,,,,,,,,,36c6d7ea-9c3a-4a89-9839-c2b26722314d,1707,,"[72.2, 12.4]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,111,Barcelona,217,"['20432ace-1255-45f2-a972-185e310c59fd', '50e4d07c-1864-44b0-af93-d1340d169121', '71d1c73a-b3c7-486a-8db0-e1d38514c2e9']",35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.619,Carry,True,2006/2007
,,,,"[52.5, 39.3]",,,,,,,,,,1.0417,,,,,,,,,,,,,,da1afce1-b5bb-4a4b-a3ec-4a991d69badf,1714,,"[53.3, 39.1]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,111,Barcelona,217,"['2bc7f7f6-9742-4395-b000-7d38850b3368', '3f1b0761-17f5-4fbb-9d07-c9a3fc456e08']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.475,Carry,,2006/2007
,,,,"[48.3, 45.1]",,,,,,,,,,0.54063,,,,,,,,,,,,,,25c02f25-706c-4fb2-9058-c4113c4246f5,1720,,"[49.7, 39.6]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,111,Barcelona,217,"['3558a3e7-3459-49ee-b69d-ae4bbcba0cdc', 'e7b47017-d149-48ff-9bff-f692a5edce30', 'ef2d154c-50d7-4c90-b1e1-1b121a7b931d']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.413,Carry,True,2006/2007
,,,,"[53.1, 42.1]",,,,,,,,,,2.0296,,,,,,,,,,,,,,5b999cae-638e-4964-81ab-23910df5aacc,1724,,"[59.7, 41.0]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anderson Luís de Souza,19757.0,Right Center Midfield,111,Barcelona,217,"['a5a4bc09-5f97-4dc2-abc4-c0f66d508867', 'c2b46660-8f29-4467-8388-3052c6f7b848', 'dbcdd568-5c12-465a-9d91-e789542fc352']",45,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.260,Carry,True,2006/2007
,,,,"[93.8, 34.4]",,,,,,,,,,5.445,,,,,,,,,,,,,,7f2a5e50-3979-4f0b-9226-d086e7428f6b,1729,,"[62.7, 33.2]",69176,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,111,Barcelona,217,"['22c24cd7-9089-44cd-b3e7-cb5df09b6216', 'ce3a7fdc-ec65-4b01-9d40-8eae85e66229']",49,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.387,Carry,,2006/2007
,,,,"[88.5, 74.9]",,,,,,,,,,0.6811,,,,,,,,,,,,,,8c2dc2b7-88de-4f00-9f8e-cd0da55faf7e,1739,,"[89.4, 71.8]",69176,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,113,Barcelona,217,"['74a26811-6e87-4cd7-8709-4a3f437f1f93', '808632d1-d4d6-4229-aa06-1d4ce88e9a23']",40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:40.154,Carry,,2006/2007
,,,,"[61.4, 69.2]",,,,,,,,,,1.158,,,,,,,,,,,,,,cb1424c3-5626-4306-82fe-fa6a2d0953fe,1742,,"[61.6, 68.8]",69176,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,113,Barcelona,217,"['09280edd-598c-4df8-b793-20c74af79191', '241fe5b8-c4c3-4ae6-8497-df6494998213']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:43.252,Carry,,2006/2007
,,,,"[42.9, 63.1]",,,,,,,,,,1.1726,,,,,,,,,,,,,,a6dace13-520c-4ed6-869d-453569e03e78,1747,,"[46.6, 64.3]",69176,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Right Center Back,113,Barcelona,217,"['9feed4fc-79cc-41e6-b20d-57a5eca4a005', 'baa64dc8-ccc3-49b0-bad7-e3c314dc26fa']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.162,Carry,,2006/2007
,,,,"[17.1, 44.8]",,,,,,,,,,1.1356,,,,,,,,,,,,,,df4ad37c-bafe-44ce-901e-bbfe2feffc11,1750,,"[17.1, 44.8]",69176,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Víctor Valdés Arribas,20176.0,Goalkeeper,113,Barcelona,217,"['2cf63dd3-fd87-432c-8646-bdf2f9974a9c', '8cb4ef22-39a4-4f8d-a756-369ad64fb505']",51,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:51.199,Carry,,2006/2007
,,,,"[38.3, 29.2]",,,,,,,,,,1.8705,,,,,,,,,,,,,,90bea822-dca7-4af2-9fda-b7d72ddd9507,1753,,"[38.1, 43.4]",69176,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,113,Barcelona,217,"['1a396caa-8551-4400-b343-67c219b421d1', '37ed6f7a-f3d3-4692-9b72-ce73dd162b0c']",54,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:54.341,Carry,,2006/2007
,,,,"[41.9, 3.3]",,,,,,,,,,1.0166,,,,,,,,,,,,,,ee282b00-69f2-4622-adda-06698e18834a,1756,,"[41.7, 2.7]",69176,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,113,Barcelona,217,"['6896ec85-696d-4043-a0e8-3aaf58431339', '77a15f97-8ba1-49ba-8bb1-13dd9c6c743d']",58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:58.050,Carry,,2006/2007
,,,,"[41.5, 16.7]",,,,,,,,,,6.547777,,,,,,,,,,,,,,83bd5b34-9117-407d-9c8d-8a6803c4fbe0,1759,,"[31.5, 10.9]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,113,Barcelona,217,"['5ddc1877-d1b9-4f0c-96de-9b549feb2432', '93d39050-ea51-463b-907e-b4e4016b4071']",0,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:00.545,Carry,,2006/2007
,,,,"[81.9, 3.9]",,,,,,,,,,1.011715,,,,,,,,,,,,,,167685c1-cf99-4ed6-a901-3ac3b53803b4,1763,,"[79.2, 3.3]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,113,Barcelona,217,"['3d4c9ebd-b4ef-4954-a9ad-a4be4cc65b1e', '52ef135a-ef35-4b39-84f1-7d7f90b75d91', '7b87c3ca-eff6-440f-9a43-8db814defe60']",9,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:09.398,Carry,True,2006/2007
,,,,"[55.0, 7.5]",,,,,,,,,,1.293795,,,,,,,,,,,,,,f0782223-89c0-4b97-ae8f-006b0a392162,1768,,"[57.2, 5.0]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Xavier Hernández Creus,20131.0,Left Center Midfield,114,Barcelona,217,"['005e2f35-4f25-4dd2-8042-edbee3f891c8', 'bb920e0a-87e8-431b-934e-b34dcf70e313']",18,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:18.694,Carry,,2006/2007
,,,,"[58.0, 12.8]",,,,,,,,,,4.3943,,,,,,,,,,,,,,501db5c6-bead-46b1-8066-9fb1d17da7f4,1771,,"[42.3, 12.4]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,114,Barcelona,217,"['1959ccc1-1da4-4b21-bd81-df4f193b4d16', 'e33ce87b-9059-4b0c-a451-8775ec606673']",21,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:21.621,Carry,,2006/2007
,,,,"[100.6, 2.7]",,,,,,,,,,1.884,,,,,,,,,,,,,,90a54b36-9bb9-4db2-81a4-3c2825453757,1774,,"[82.1, 3.3]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giovanni van Bronckhorst,17797.0,Left Back,114,Barcelona,217,"['381a17c6-a76b-47cb-a07d-27e5d177c050', '424623ef-a4d2-4813-aa26-49d51ea1a2bc']",27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.844,Carry,,2006/2007
,,,,"[101.7, 38.9]",,,,,,,,,,0.1199,,,,,,,,,,,,,,3167e28f-a9dd-4e7b-9d75-a6fdc51401a9,1777,,"[101.7, 38.7]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,114,Barcelona,217,"['1a94c84a-4661-462a-ad96-b829459f7038', '45eb971a-fab8-4543-80ec-fbf10355abbd']",31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:31.244,Carry,,2006/2007
,,,,"[112.2, 44.2]",,,,,,,,,,0.1346,,,,,,,,,,,,,,83038093-937a-46d0-91a4-50ed54ca6898,1780,,"[111.4, 44.2]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Anderson Luís de Souza,19757.0,Right Center Midfield,114,Barcelona,217,"['1c26996c-f188-489c-a746-86b212d89fc2', '610f8a19-cd25-4409-9fe0-1a51788ac2ea']",32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.848,Carry,,2006/2007
,,,,"[8.3, 36.6]",,,,,,,,,,10.278,,,,,,,,,,,,,,716e57f5-557e-4423-86f0-31c52df77d46,1782,,"[8.8, 36.8]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Iván Cuéllar Sacristán,6610.0,Goalkeeper,115,Atlético Madrid,212,"['b871e67b-0a75-4619-8ce1-06615d4fc081', 'c4733e3a-cd83-449b-bad8-a900cd242927']",32,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:32.982,Carry,,2006/2007
,,,,"[49.5, 20.0]",,,,,,,,,,0.08,,,,,,,,,,,,,,3acee369-7022-4073-8422-4f62742adfd1,1787,,"[50.8, 20.0]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,116,Barcelona,217,"['682e3ea3-292b-47bc-87fe-1e813d9484f1', '71ee7d70-165f-4f01-a1ab-b4ec4014c1fd']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:47.374,Carry,,2006/2007
,,,,"[46.5, 28.7]",,,,,,,,,,4.131969,,,,,,,,,,,,,,1f884be6-05ff-40b1-95fb-9fda5841f63d,1790,,"[44.9, 22.2]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,116,Barcelona,217,"['0744e7fd-3e1f-4099-82ea-cbe206f952c4', '4cb8e59b-3bfa-4622-ac04-657d8850dd4e']",48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:48.167,Carry,,2006/2007
,,,,"[46.1, 49.9]",,,,,,,,,,1.2411,,,,,,,,,,,,,,8618a957-4f3f-4a5a-8e14-814af04223cc,1793,,"[44.0, 49.1]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,116,Barcelona,217,"['0fec3373-f465-4a72-850b-6acb127ceb8a', 'f252aa04-b1c2-484c-9694-2ebff0a6393c']",53,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:53.627,Carry,,2006/2007
,,,,"[65.8, 58.8]",,,,,,,,,,0.039951,,,,,,,,,,,,,,266ce722-bc63-429c-945f-834a21ef1a00,1796,,"[63.3, 58.0]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,116,Barcelona,217,"['41933c5a-2cbb-4824-baaa-56bc47db59f9', '55bdf16d-4793-4c6f-8cda-bbb8fc9e7bd9']",56,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:56.243,Carry,,2006/2007
,,,,"[69.4, 27.7]",,,,,,,,,,1.396291,,,,,,,,,,,,,,ff08c58c-acde-47e7-86c4-9b58d54c13ba,1799,,"[69.6, 26.2]",69176,51,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Rubén Rodríguez,26124.0,Center Attacking Midfield,116,Barcelona,217,"['49966cdc-6f4a-4000-8c87-1d3b86a521b4', 'b2a2d5f4-148d-4a06-a3f7-69bf2308e363']",58,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:06:58.394,Carry,,2006/2007
,,,,"[73.4, 20.5]",,,,,,,,,,1.017557,,,,,,,,,,,,,,6f11a743-44eb-4cf8-b413-b297d02810ae,1802,,"[67.2, 20.3]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Manuel Jurado Marín,6870.0,Left Center Midfield,116,Barcelona,217,"['d4ed34c7-888e-4790-a0bc-275183d89dc3', 'ea088e4b-bb71-44ab-94f0-0ce5a50207f6']",0,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:00.653,Carry,,2006/2007
,,,,"[28.8, 60.7]",,,,,,,,,,2.784693,,,,,,,,,,,,,,d2d3f359-5431-47d7-a774-2c7ca43c7efe,1806,,"[24.9, 60.3]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluca Zambrotta,15774.0,Right Back,116,Barcelona,217,"['638e37ba-8b00-4e04-8007-c09d5868d6ca', 'a1e13a9d-3eea-497f-89b4-6bc641c26a1b', 'df539121-ec79-49e6-972b-41a1e73e5cda']",2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:02.587,Carry,True,2006/2007
,,,,"[104.1, 8.0]",,,,,,,,,,0.828248,,,,,,,,,,,,,,50b18beb-7de0-45aa-8b11-91fe416bcea2,1813,,"[102.4, 7.7]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sergio Leonel Agüero del Castillo,3237.0,Right Wing,117,Atlético Madrid,212,"['aceae5bb-3cb5-45d0-bd3e-cc13e248c421', 'da9f28a4-2d2f-410a-977d-08cee333206a', 'f30e7569-a022-4aba-89f9-ef90f501f339']",41,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:41.206,Carry,True,2006/2007
,,,,"[22.2, 73.2]",,,,,,,,,,0.449607,,,,,,,,,,,,,,67ff1b4a-b22d-4fe9-958c-e9545ea2e229,1817,,"[19.2, 75.1]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lilian Thuram,15071.0,Right Center Back,118,Barcelona,217,"['0d2b7a1e-c29a-4a50-95e3-6bacd7a26c04', '9ef1f8a5-a99a-4f9a-8852-c102becc28cc']",43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:43.241,Carry,,2006/2007
,,,,"[50.4, 74.3]",,,,,,,,,,1.5972,,,,,,,,,,,,,,2c757a5b-b03f-4794-8c06-161296ce4fa3,1822,,"[51.0, 75.2]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,118,Barcelona,217,"['42e7d313-00b5-458f-be03-aca7b4de80ba', '656b62e2-17b9-48e5-a6f2-afb5b4d06c03', 'f1901a11-06b6-4993-be6b-2f9643abf8c3']",46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.990,Carry,True,2006/2007
,,,,"[75.5, 6.5]",,,,,,,,,,0.530321,,,,,,,,,,,,,,361e4c82-8fad-4d65-b02f-1d60cf5ca876,1827,,"[75.7, 8.6]",69176,52,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Antonio López Guerrero,26118.0,Left Back,118,Barcelona,217,"['0b882f9e-52ec-4026-b2b0-42e869e92aa8', '753c4cc4-357a-447a-859c-cb462923a14a', '9952bdbb-fcbb-49b3-82ef-3bb7f241b041']",49,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:07:49.747,Carry,True,2006/2007
,,,,"[53.7, 65.8]",,,,,,,,,,1.3629,,,,,,,,,,,,,,15ae86ae-9dde-460d-992b-e358f38fa7bf,1835,,"[52.5, 66.7]",69176,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,119,Barcelona,217,"['210ae0c4-c83b-4ebf-8b16-10ddeeda088f', '950d47ae-c18b-4569-b81b-6cd563e60432', 'c4d17837-6e2f-4a33-a08d-71e7be6d749a']",4,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:04.784,Carry,True,2006/2007
,,,,"[68.5, 44.6]",,,,,,,,,,2.242676,,,,,,,,,,,,,,bbb769df-7640-4cf1-b9c4-04843a48c2e5,1842,,"[70.8, 37.9]",69176,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sergio Leonel Agüero del Castillo,3237.0,Right Wing,121,Atlético Madrid,212,"['104bd8f2-0027-469d-98c1-c3f72109b645', '2dfd4992-ad8f-4a6f-a4aa-998aca9d9d67', 'f1a669ab-a9cc-4011-9ab5-8b844cb40727']",21,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:21.038,Carry,True,2006/2007
,,,,"[84.2, 77.1]",,,,,,,,,,8.019374,,,,,,,,,,,,,,a31dfca9-f975-4fdb-bf5b-fe296056e055,1847,,"[85.1, 75.2]",69176,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Giorgios Seitaridis,19767.0,Right Back,121,Atlético Madrid,212,"['332eba9f-2dc5-4fc4-83cb-2555210418ca', '95945971-5f69-4195-94af-2b47f74f5cfd', 'd5e73e97-6583-47b8-b3e3-28adcb622af3', 'e42ebc94-a520-4fa2-8af7-3f5e84d9741c']",26,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:26.789,Carry,True,2006/2007
,,,,"[72.5, 58.6]",,,,,,,,,,1.034055,,,,,,,,,,,,,,8da23303-f2f4-41e3-a252-1465ccd71ca2,1851,,"[73.8, 61.4]",69176,53,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Peter Luccin,26123.0,Right Center Midfield,121,Atlético Madrid,212,"['6513fcc1-9a8e-46d4-827e-dfaca64d692d', '6ecb3338-1865-474b-9ae6-0f1914ead2e4', 'de1cfa59-1407-45b7-bf15-deb3acf6d36d']",35,,,,,,,,,,,,,,,,,,,Atlético Madrid,212,00:08:35.542,Carry,True,2006/2007
