50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.952761,,,,,,,,,,,,,,bed5f8d5-2915-4af9-bd76-d163afec92c1,136,,"[77.1, 9.8]",266066,1,,,,,2.5912068,,Right Foot,,,,"[68.3, 15.2]",,Ground Pass,,10.324728,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,4,Barcelona,217,['7b08453e-2fa6-466b-9c4d-f877f1fd2059'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:01:47.885,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.62818,,,,,,,,,,,,,,25f0daee-1b6a-4d7a-9d1a-5690442def75,139,,"[68.5, 16.3]",266066,1,,,,,1.1407752,,Right Foot,,,,"[74.6, 29.6]",,Ground Pass,,14.632156,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['fbe396c3-7c30-44f6-9d89-621e91d3fdbe'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.941,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.733157,,,,,,,,,,,,,,6baac4e9-31cf-4720-ae3a-7672d0d1a27d,142,,"[76.5, 34.5]",266066,1,,,,,1.3019558,,Right Foot,,,,"[84.6, 63.9]",,High Pass,,30.495409,,,Incomplete,,Daniel Alves da Silva,4324.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,"['06ab2aed-06aa-48d3-b90e-4257948a7bbe', '9e8ef353-140a-4cbe-9db4-7ca0a75a502b']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:01:52.788,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.2869,,,,,,,,,,,,,,06ebd5ae-6dc8-4a51-94bf-2eb2e05211f7,154,,"[45.0, 32.7]",266066,2,,,,,-0.20213936,,Right Foot,,,,"[85.5, 24.4]",,Ground Pass,,41.341747,,,Incomplete,,,,,,,,,Recovery,1,Regular Play,José Antonio García Rabasco,24149.0,Left Defensive Midfield,4,Barcelona,217,"['6f3f2dc5-4465-4609-b443-af001d643b84', 'a4c5f524-7a3f-4d50-bb74-55d867476c4a']",0,,,,,,,,,,,,,,,,,Almería,403,00:02:00.579,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.450082,,,,,,,,,,,,,,d146f16d-1337-435f-b597-673b9e6bd77a,157,,"[35.5, 56.4]",266066,2,,,,,-1.2895641,,Left Foot,,,,"[40.7, 38.4]",,Ground Pass,,18.736061,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['c359d7ea-ea96-417a-917c-572e525e57ca'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.051,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.05029,,,,,,,,,,,,,,9b4b62e1-706e-4083-888b-0466e1fb838a,160,,"[40.9, 36.5]",266066,2,,,,,-0.006493415,,Right Foot,,,,"[56.3, 36.4]",,Ground Pass,,15.400325,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,['0dc742e5-16a9-4282-a44f-4f2b6d05e06b'],7,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.332,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.738036,,,,,,,,,,,,,,4492a995-af13-4cb0-b12f-9b75d423077b,164,,"[57.5, 34.3]",266066,2,,,,,0.6128202,,Right Foot,,,,"[76.7, 47.8]",,Ground Pass,,23.471046,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,4,Barcelona,217,['02f4ddb9-4337-4c35-8562-e97d049964e6'],9,,,,,,,,,,,,,,,,,Barcelona,217,00:02:09.569,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.4993,,,,,,,,,,,,,,c53472e1-e839-422f-af32-73e9efcad200,167,,"[69.8, 32.6]",266066,2,,,,,-0.94262624,,Left Foot,,,,"[76.7, 23.1]",,High Pass,,11.74138,,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,4,Barcelona,217,"['0a8aaaf7-7a21-4b50-8e83-938cb3b5f51b', '1516b655-c4a4-4158-9961-5c11843d2431']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:02:12.940,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.724964,,,,,,,,,,,,,,0a8aaaf7-7a21-4b50-8e83-938cb3b5f51b,169,,"[44.3, 57.9]",266066,2,,,,,-3.0692554,,Head,,,,"[2.9, 54.9]",,High Pass,,41.508553,,,,,Esteban Andrés Suárez,25971.0,,,,,,Recovery,1,Regular Play,Ramon Olamilekan Azeez,24127.0,Right Defensive Midfield,4,Barcelona,217,"['bd3e3521-afc6-487a-a015-b2d3d03968bd', 'c53472e1-e839-422f-af32-73e9efcad200']",13,,,,,,,,,,,,,,,,,Almería,403,00:02:13.440,Pass,,2013/2014
,,,,,,,,,,,,,,,,,3.8088,,,,,,,,,,,,,,b2d4d48d-327c-4a0a-ac1b-5579b5b125f6,171,,"[20.1, 55.5]",266066,2,,True,,,0.03393758,,Drop Kick,,,,"[84.9, 57.7]",,High Pass,,64.83733,,,Incomplete,,Rodrigo Ríos Lozano,24145.0,,,,,,,1,Regular Play,Esteban Andrés Suárez,25971.0,Goalkeeper,4,Barcelona,217,"['01855672-ee1a-4e89-9b5e-ed25f4450f9d', '5bf405c7-9124-4df0-9869-66c089284ebe']",27,,,,,,,,,,,,,,,,,Almería,403,00:02:27.003,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.9734,,,,,,,,,,,,,,01855672-ee1a-4e89-9b5e-ed25f4450f9d,174,,"[36.1, 23.3]",266066,2,,,,True,1.1913482,,,,,,"[42.6, 39.6]",,High Pass,,17.54822,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,"['8e810c01-5af9-4d43-b2ba-738da73d17a6', 'b2d4d48d-327c-4a0a-ac1b-5579b5b125f6', 'fdf22f7a-f743-456b-b588-fb20a70f7ff4']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.812,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,1.0652,,,,,,,,,,,,,,68b7069e-6a56-43ee-8474-75262b45221e,177,,"[42.6, 38.7]",266066,2,,,,,-1.0820756,,Right Foot,,,,"[49.3, 26.1]",,Ground Pass,,14.270599,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,4,Barcelona,217,['804500b7-654b-444e-90ab-0257fac5ffa0'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:02:36.006,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.739874,,,,,,,,,,,,,,f3046b55-311d-4988-ad37-611cbe879609,180,,"[49.3, 26.1]",266066,2,,,,,3.1058936,,Right Foot,,,,"[35.3, 26.6]",,Ground Pass,,14.008925,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,4,Barcelona,217,['6a1a07e8-481c-4425-ab46-57f9b6bffb9f'],37,,,,,,,,,,,,,,,,,Barcelona,217,00:02:37.613,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.108614,,,,,,,,,,,,,,34fb0304-28b4-4c97-b998-07f22e1d077c,183,,"[39.8, 28.9]",266066,2,,,,,0.74122804,,Right Foot,,,,"[77.6, 63.5]",,High Pass,,51.24451,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,4,Barcelona,217,"['21f93e9f-e0ed-4af5-9b64-8153e41a200b', 'a8ae2808-9614-4875-bcaa-c0741e4ebfc2']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:02:40.513,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.701734,,,,,,,,,,,,,,44234d44-f947-4dcd-bf19-8ad471fd3a15,186,,"[82.6, 80.0]",266066,2,,True,,,-1.3225064,,,,,,"[84.4, 72.9]",,Low Pass,,7.324616,,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['ba6c4cc5-74f5-4b55-b843-2af3ce619617'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.864,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.169941,,,,,,,,,,,,,,0dbd2e35-9908-45d5-9fc9-c7e532e235e4,188,,"[80.2, 76.0]",266066,2,,True,,,-2.2494588,,Right Foot,,,,"[77.7, 72.9]",,Ground Pass,,3.9824615,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Alexis Alejandro Sánchez Sánchez,3385.0,Right Wing,5,Barcelona,217,['ab3c945d-f111-4e16-bf0c-49b52b882aa2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:02:49.934,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.796542,,,,,,,,,,,,,,6e7dd0fe-e6d2-4582-b0fe-5b02d0a5df57,193,,"[82.8, 65.6]",266066,2,,,,,-3.0343137,,Left Foot,,,,"[76.3, 64.9]",,Ground Pass,,6.537584,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,5,Barcelona,217,['e13a99bd-e4cc-413e-adfd-0a877577d2de'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.605,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.145491,,,,,,,,,,,,,,74954e30-f98f-486d-aba5-5101f8e6b83d,196,,"[77.3, 63.5]",266066,2,,,,,-1.0202014,,Right Foot,,,,"[116.1, 0.3]",,High Pass,,74.15983,,,Out,,Neymar da Silva Santos Junior,4320.0,,,True,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,5,Barcelona,217,['1f6a27db-ab1a-4794-940b-b588ffa8c720'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.700,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.0711,,,,,,,,,,,,,,8c9665c8-6f43-4515-81d3-4640da660f69,198,,"[11.1, 80.0]",266066,3,,,,,-0.3085063,,,,,,"[20.2, 77.1]",,High Pass,,9.550916,,,,,Jonathan Sundy Zongo,27458.0,,,,,,Throw-in,1,From Throw In,Rafael Ramos Lozano,27516.0,Right Back,6,Almería,403,['d75c1d86-c6cd-40b1-91a2-bca4cd604804'],20,,,,,,,,,,,,,,,,,Almería,403,00:03:20.864,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.9074,,,,,,,,,,,,,,97c699f4-f25c-4ad9-a6e4-4dc11961882a,200,,"[20.2, 77.1]",266066,3,,,,,3.0648208,,Right Foot,,,,"[9.8, 77.9]",,Low Pass,,10.430724,,,,,Rafael Ramos Lozano,27516.0,,,,,,,1,From Throw In,Jonathan Sundy Zongo,27458.0,Right Wing,6,Almería,403,['988f297d-1c09-4f04-8a9f-64dea36688c9'],21,,,,,,,,,,,,,,,,,Almería,403,00:03:21.936,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.0187,,,,,,,,,,,,,,d365d94c-4bb9-4264-a34e-bcc11ccd2a14,202,,"[9.8, 77.9]",266066,3,,,,,-0.41426918,,Right Foot,,,,"[38.0, 65.5]",,High Pass,,30.805843,,,Incomplete,,Rodrigo Ríos Lozano,24145.0,,,,,,,1,From Throw In,Rafael Ramos Lozano,27516.0,Right Back,6,Almería,403,"['4d29aab3-3166-4e16-aa86-bca71f62a6ea', '7892684d-3da7-4cf9-836b-1b53219b3976']",22,,,,,,,,,,,,,,,,,Almería,403,00:03:22.843,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.8581,,,,,,,,,,,,,,4d29aab3-3166-4e16-aa86-bca71f62a6ea,204,,"[83.0, 15.5]",266066,3,,,,,-0.47951928,,Head,,,,"[90.5, 11.6]",,High Pass,,8.453402,,,,,Adriano Correia Claro,22102.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['ad1a4211-f299-461e-9cde-d508f1eaf5b4', 'd365d94c-4bb9-4264-a34e-bcc11ccd2a14']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:03:24.862,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.8676,,,,,,,,,,,,,,5417f6af-d21b-4148-ad70-a443dffa6b00,206,,"[90.5, 11.6]",266066,3,,,,,2.817041,,Head,,,,"[79.8, 15.2]",,High Pass,,11.289375,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,7,Barcelona,217,['c280293f-e4a5-4481-b55c-4a30b7b19c20'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:03:25.720,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.787523,,,,,,,,,,,,,,dcf90582-5a19-4c56-ac11-c1eef906471d,210,,"[78.5, 15.4]",266066,3,,,,,0.9453113,,Right Foot,,,,"[85.0, 24.4]",,Ground Pass,,11.101802,,,Incomplete,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,"['0f70077f-3a66-4a6d-9056-47e2aaa9cd00', '133ba8b4-83d2-4279-9af6-5f0efcaba51f']",27,,,,,,,,,,,,,,,,,Barcelona,217,00:03:27.857,Pass,,2013/2014
,,,,,,,,,,,,,,,,,4.1874,,,,,,,,,,,,,,f8663123-ee73-478e-ac68-104c3418542a,214,,"[34.1, 53.8]",266066,3,,,,,-1.022247,,Left Foot,,,,"[66.0, 1.6]",,High Pass,,61.175568,,,Out,,Aleix Vidal Parreu,6400.0,,,True,,,,1,Regular Play,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,7,Barcelona,217,['192744c0-1685-4529-98a2-75062a46e5aa'],29,,,,,,,,,,,,,,,,,Almería,403,00:03:29.609,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.407497,,,,,,,,,,,,,,9fbb6a00-2dd2-4a7b-9525-29b25c135d60,216,,"[48.5, 80.0]",266066,3,,,,,-2.6214015,,,,,,"[27.9, 68.2]",,Low Pass,,23.740261,,,,,Carles Puyol i Saforcada,20125.0,,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['a60682ff-c41e-462b-b33d-c0023617991d'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.638,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.135349,,,,,,,,,,,,,,584947b2-97e5-4e2a-a278-e3e434023598,219,,"[28.8, 65.1]",266066,3,,,,,-1.2568244,,Right Foot,,,,"[40.1, 30.3]",,Low Pass,,36.58866,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['4fdfbfd6-6ef4-46bf-ab72-adafb5464f3a'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.628,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.839311,,,,,,,,,,,,,,926b4ec0-3c2f-4ee5-b953-ecc8bc047837,222,,"[43.7, 24.7]",266066,3,,,,,-0.53904396,,Right Foot,,,,"[54.4, 18.3]",,Ground Pass,,12.467959,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['6b7d7fe0-7553-4c54-baf5-ab16964b3111'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.170,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.5573,,,,,,,,,,,,,,38459d1d-0b48-4bdc-b1a7-f89f83673dc5,225,,"[56.1, 18.3]",266066,3,,,,,-0.1308274,,Right Foot,,,,"[67.5, 16.8]",,Ground Pass,,11.4982605,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['ff7c49f4-8f59-4ac9-817d-6d5529ddf257'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.350,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.908923,,,,,,,,,,,,,,7c635cad-d50c-4e4a-85c6-5a0d07c10c99,227,,"[67.5, 16.8]",266066,3,,,,,2.8616428,,Right Foot,,,,"[59.5, 19.1]",,Ground Pass,,8.324061,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,8,Barcelona,217,['5ad72e86-3d3b-407b-81fd-3934cca97ebf'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:03:54.908,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.840812,,,,,,,,,,,,,,1d396427-2ff5-4537-ac76-8794d879dc6b,231,,"[56.9, 20.2]",266066,3,,,,,1.7552937,,Right Foot,,,,"[51.6, 48.6]",,Ground Pass,,28.89031,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['f3d44398-4eb3-4615-9b53-eb47a12aab5d'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:03:56.856,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.278153,,,,,,,,,,,,,,77e098f0-f89a-46ae-84b1-1ce4a6fd4c7a,234,,"[56.9, 47.4]",266066,4,,,,,-1.0804883,,Right Foot,,,,"[64.8, 32.6]",,Ground Pass,,16.776472,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['84df3826-e39f-4624-b8ec-8ed0a5c28b06'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:04:00.995,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.750904,,,,,,,,,,,,,,5874fe5f-024d-42fd-802c-f9ea28c3b9c0,237,,"[64.8, 32.6]",266066,4,,,,,-1.1705557,,Right Foot,,,,"[69.2, 22.2]",,Ground Pass,,11.292476,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['2a5cbf81-a15d-43fc-92fd-1b0e6a978fbf'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.198,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.7411,,,,,,,,,,,,,,75b992e3-1e01-4b7f-8719-9e017cfd7280,240,,"[70.6, 21.9]",266066,4,,,,,-0.29446205,,Right Foot,,,,"[82.8, 18.2]",,Ground Pass,,12.748726,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['566cf279-73b9-4e4b-b3cf-151ae53ec477'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.906,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.834154,,,,,,,,,,,,,,348adc21-2310-4002-8cea-4efce1ac0e0a,245,,"[38.4, 47.5]",266066,4,,,,,2.6076727,,Right Foot,,,,"[22.5, 56.9]",,Ground Pass,,18.470787,,,,,Ángel Trujillo Canorea,25824.0,,,,,,Recovery,1,From Throw In,Miguel Ángel García Pérez Roldán,26432.0,Center Attacking Midfield,8,Barcelona,217,['24f87f2b-db0c-41bc-9771-b9b89f561142'],7,,,,,,,,,,,,,,,,,Almería,403,00:04:07.398,Pass,,2013/2014
,,,,,,,,,,,,,,,,,5.2517,,,,,,,,,,,,,,f8f5f3b9-0d2e-4bf4-9fde-0c8c10af6e6b,249,,"[22.5, 57.7]",266066,4,,,,,0.07108257,,Right Foot,,,,"[85.7, 62.2]",,High Pass,,63.360004,,,Incomplete,,Jonathan Sundy Zongo,27458.0,,,,,,,1,From Throw In,Ángel Trujillo Canorea,25824.0,Right Center Back,8,Barcelona,217,"['1c90fcc0-d4fd-4d33-afc9-794aa5957300', '50e4d3e9-820c-4097-89a6-295f98a4b35b', '77e93116-5f36-4420-9348-d9f0f0aef2c3']",10,,,,,,,,,,,,,,,,,Almería,403,00:04:10.063,Pass,True,2013/2014
,,,,,,,,,,,,,,,,,0.852043,,,,,,,,,,,,,,e0adcade-ae38-4b69-9015-80f1d331531d,253,,"[40.0, 18.6]",266066,4,,,,,-0.049342632,,Right Foot,,,,"[48.1, 18.2]",,Ground Pass,,8.109871,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['95e71209-a6fb-4787-8386-3413a0e2f21a'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.161,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.544198,,,,,,,,,,,,,,373e2e30-d19d-423d-a9e1-a58b4140066b,256,,"[49.6, 28.9]",266066,4,,,,,0.997581,,Right Foot,,,,"[79.1, 74.6]",,High Pass,,54.394302,,,,,Daniel Alves da Silva,4324.0,,,True,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['f95c4b59-dce3-45a2-bfbd-c91c7562c29c'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.861,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.931841,,,,,,,,,,,,,,a216b72c-22bc-4c5f-b67b-ab4ae3ad811c,260,,"[76.0, 74.9]",266066,4,,,,,-2.1341126,,Right Foot,,,,"[70.0, 65.4]",,Ground Pass,,11.236102,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,['08dbe268-a185-42d2-98b6-820c40a82e43'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.986,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.954728,,,,,,,,,,,,,,45bab5fd-da8e-400a-a7d0-2d079e9a87f6,263,,"[68.9, 59.5]",266066,4,,,,,-1.910563,,Right Foot,,,,"[57.2, 26.4]",,Low Pass,,35.10698,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,8,Barcelona,217,['b3f4955a-3e36-41cd-908c-8f2874063052'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.964,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.985624,,,,,,,,,,,,,,2e4b35ec-8ea0-4b13-9b35-2e079da774c3,266,,"[69.5, 23.5]",266066,4,,,,,-0.71680367,,Right Foot,,,,"[76.5, 17.4]",,Ground Pass,,9.284934,,,,,Xavier Hernández Creus,20131.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['d567d723-255f-491d-aa6e-c1a543e306a8'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.161,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.176487,,,,,,,,,,,,,,dd2c27ff-dcac-4cb3-8626-863e18bf7246,269,,"[72.6, 18.8]",266066,4,,,,,2.2272313,,Right Foot,,,,"[57.5, 38.4]",,Ground Pass,,24.74207,,,,,Carles Puyol i Saforcada,20125.0,,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,8,Barcelona,217,['d05fd3ef-802f-448e-8ab4-c49cdd3c3f31'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.777,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.087348,,,,,,,,,,,,,,9b6f7e23-79b9-4907-adef-4e229b050773,272,,"[62.2, 41.6]",266066,4,,,,,-1.3758518,,Right Foot,,,,"[65.3, 25.9]",,Ground Pass,,16.003124,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,8,Barcelona,217,['49c3ceca-fb03-410f-bfd0-931879b6ecb4'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:04:39.145,Pass,,2013/2014
,,,,,,,,,,,,,,,,,2.482717,,,,,,,,,,,,,,724cfa4f-ba1f-4cd4-9fa8-62cf7b3a1642,275,,"[69.5, 30.9]",266066,4,,,,,0.8334894,,Right Foot,,,,"[105.1, 70.1]",,High Pass,,52.95281,,,,,Daniel Alves da Silva,4324.0,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,8,Barcelona,217,['57b869ac-7f7c-4609-9bb0-1420082ebf71'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.036,Pass,,2013/2014
,,,,,,,,,,,,,,,,,1.2989,,,,,,,,,,,,,,e1c902a6-9653-40a7-9fae-6482aac4d3bc,279,,"[106.7, 70.2]",266066,4,,,,,-1.4449822,,Right Foot,True,,,"[109.9, 44.9]",,High Pass,,25.501568,,,Incomplete,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,8,Barcelona,217,"['0e55289e-32c9-42fa-bc40-a5e7b462a373', '8f256fac-3e30-4b34-ab11-cebf3df5c0a0']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:04:45.801,Pass,,2013/2014
,,,,,,,,,,,,,,,,,0.897225,,,,,,,,,,,,,,5f23150c-f4b8-4316-a535-a98ad26d61a5,283,,"[85.8, 58.6]",266066,4,,,,,0.43662715,,Other,,,,"[93.3, 62.1]",,Low Pass,,8.276473,,,,,Francesc Fàbregas i Soler,3478.0,,,,,,Recovery,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,8,Barcelona,217,['699efdec-9a2b-4d87-8af6-ff8d34e6b39c'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:04:49.980,Pass,,2013/2014
