bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,1.655277,,,,,,,,,,,,,,,,20776760-b3db-486c-a1e2-225a7c995a97,83,,"[48.4, 52.3]",69170,1,,,,,-1.9593972,,Right Foot,,,,"[37.1, 24.7]",,Ground Pass,,29.823648,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['225e00b4-6329-475f-91c1-6cc1de642c96'],16,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:16.540,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.695835,,,,,,,,,,,,,,,,f2f6502b-8438-4029-bfdf-bb190d223ca5,86,,"[43.4, 25.8]",69170,1,,,,,-1.3082756,,Right Foot,,,,"[49.5, 3.1]",,Ground Pass,,23.505318,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['01b83674-32ef-4cec-af3b-a700fb475e9a'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:20.268,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.986536,,,,,,,,,,,,,,,,6d3034e8-438b-422e-9043-19aad02d9f7b,90,,"[49.5, 16.1]",69170,1,,,,,-0.77432853,,Left Foot,,,,"[63.2, 2.7]",,Ground Pass,,19.163769,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Barcelona,217,['cb456246-c0a2-4b39-a0b2-1459f6567cdd'],25,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:25.815,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.206106,,,,,,,,,,,,,,,,57631899-10cd-46e6-9b16-566974dcf90a,94,,"[57.9, 2.0]",69170,1,,,,,2.9402754,,Right Foot,,,,"[43.2, 5.0]",,Ground Pass,,15.002999,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,4,Barcelona,217,"['79bb3f66-41b6-4665-99af-dce1c096ba27', 'cc8d1df3-a12b-4bfd-88b1-5a49157447bd']",27,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:27.594,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.60708,,,,,,,,,,,,,,,,bbf96010-5acd-4655-98ec-3383bb2af5c1,98,,"[41.3, 5.2]",69170,1,,,,,2.2609422,,Left Foot,,,,"[34.2, 13.8]",,Ground Pass,,11.15213,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Barcelona,217,"['5a392f41-9594-4e01-bc5b-ca07c3f89bd0', 'd50be29f-e5dd-4381-bfb2-00b0fe6d1c7b']",29,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:29.796,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.74354,,,,,,,,,,,,,,,,2e6bcf3b-08e2-4575-b514-9bf0ff4dec5e,101,,"[36.5, 15.5]",69170,1,,,,,1.5707964,,Left Foot,,,,"[36.5, 48.3]",,Ground Pass,,32.8,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Gabriel Alejandro Milito,25919.0,Left Center Back,4,Barcelona,217,['7ae1ef77-93fa-4da2-8d06-c17591616b34'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:33.716,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.277506,,,,,,,,,,,,,,,,9c1dcaac-83e8-4c5f-86ce-6248aed0b47e,104,,"[51.2, 47.2]",69170,1,,,,,1.2554423,,Left Foot,,,,"[55.8, 61.3]",,Ground Pass,,14.831386,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['0eee11d5-3168-4054-9d20-89f046704c4c'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.375,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.848235,,,,,,,,,,,,,,,,dd53385d-a06e-4397-98c6-49b8c1895e6d,107,,"[56.2, 60.7]",69170,1,,,,,-1.9981695,,Right Foot,,,,"[51.6, 50.6]",,Ground Pass,,11.098198,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,4,Barcelona,217,['18facc41-56bf-416d-8761-d771816e33a1'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.754,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.539165,,,,,,,,,,,,,,,,9751971f-e9ce-45b6-8d35-fea9ac7cfc9a,111,,"[57.9, 46.8]",69170,1,,,,,-0.607802,,Right Foot,,,,"[62.5, 43.6]",,Ground Pass,,5.6035705,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,"['2c386067-a049-47d0-bb8e-aee63e8e8cf6', '84406a1c-d7a3-4b95-bfee-3940ba5a8b7d']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:42.754,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.873834,,,,,,,,,,,,,,,,b6d9cdf2-f66f-46b4-a158-b009fe09c5aa,114,,"[62.7, 43.2]",69170,1,,,,,0.63502675,,Right Foot,,,,"[72.2, 50.2]",,Ground Pass,,11.800424,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,4,Barcelona,217,['bb7b38ae-5ef8-473a-8e21-4004dadc9453'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:43.413,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.423596,,,,,,,,,,,,,,,,94feb4ea-1f04-4d75-958f-886cfdb681e8,117,,"[74.9, 51.8]",69170,1,,,,,1.1307378,,Left Foot,,,,"[85.4, 74.1]",,Ground Pass,,24.648327,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,4,Barcelona,217,['4216dd37-964b-4c54-b001-a0367616a04c'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.802,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.622737,,,,,,,,,,,,,,,,751c5d31-aa96-4679-8ec2-34f0babd789e,121,,"[83.3, 51.4]",69170,1,,,,,-0.8863751,,Left Foot,,,,"[103.7, 26.4]",,Ground Pass,,32.26701,,Incomplete,,,,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,4,Barcelona,217,"['0be30d93-220c-4fb9-8e8f-fc5c48906275', '41e5a6d9-0b06-4b3b-bc26-ef5f3e770d6c']",49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.624,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,0.655321,,,,,,,,,,,,,,,,cbb7b386-3508-4d97-9339-305e2c82d2b5,125,,"[30.0, 61.3]",69170,1,,,,,-1.012197,,Right Foot,,,,"[34.5, 54.1]",,Ground Pass,,8.490583,,,,Antonio Tomás González,26064.0,,,,,,1,Regular Play,Manuel Pablo García Díaz,26209.0,Right Back,5,RC Deportivo La Coruña,219,['60b54bdf-c91b-4ecc-a0de-13d61e9333d5'],55,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:55.519,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.229288,,,,,,,,,,,,,,,,67ad010d-6040-4a9c-b780-2e1d8f36c214,128,,"[43.5, 53.3]",69170,1,,,,,-1.2079959,,Right Foot,,,,"[56.9, 18.0]",,High Pass,,37.757782,,,,José Andrés Guardado Hernández,5563.0,,,,,,1,Regular Play,Antonio Tomás González,26064.0,Right Center Midfield,5,RC Deportivo La Coruña,219,['4b1d55f8-2c61-4e64-ac4c-3250412875d1'],58,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:01:58.707,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.419712,,,,,,,,,,,,,,,,2527f7a2-fb86-4b94-9d7c-8832e64c1953,131,,"[84.7, 36.9]",69170,2,,,,,1.5707964,adb15b2f-38d8-4eb2-a5dc-3cccbac87edb,Left Foot,,,,"[84.7, 57.3]",True,Ground Pass,,20.4,,,,Cristian Hidalgo González,26212.0,,,,,,1,Regular Play,José Andrés Guardado Hernández,5563.0,Left Wing,5,RC Deportivo La Coruña,219,['ab19aa27-b540-4771-ac12-d35adec9a97e'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:02:07.681,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.521594,,,,,,,,,,,,,,,,cc577102-25d6-4c10-b421-4d57bbaad7f3,136,,"[60.0, 40.0]",69170,2,,True,,,3.1353428,,Right Foot,,,,"[44.0, 40.1]",,Ground Pass,,16.000313,,,,Xavier Hernández Creus,20131.0,,,,,Kick Off,1,From Kick Off,Samuel Eto''o Fils,19298.0,Center Forward,6,Barcelona,217,['b01b1c42-21ac-4332-ac81-2a1bb729e657'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:44.723,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.827435,,,,,,,,,,,,,,,,137c7def-8cbe-4c4a-82d3-54c10ef48fa1,138,,"[53.7, 63.0]",69170,2,,,,,1.2518005,,Right Foot,,,,"[57.3, 73.9]",,Ground Pass,,11.479112,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Kick Off,Xavier Hernández Creus,20131.0,Left Center Midfield,6,Barcelona,217,['dc800b66-e541-42a1-a75a-e2fb24d5f70e'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.602,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.864201,,,,,,,,,,,,,,,,13d555ce-4e69-4abe-976b-4debc3ad5db9,141,,"[56.0, 73.3]",69170,2,,,,,-1.5707964,,Left Foot,,,,"[56.0, 62.6]",,Ground Pass,,10.7,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,6,Barcelona,217,['f890f5b2-f3d9-4574-877c-00fb67829e25'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.137,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.484096,,,,,,,,,,,,,,,,9646fe1b-a216-40f0-a350-4a9d37c6f1d7,147,,"[64.7, 65.0]",69170,3,,,,,2.330559,,Right Foot,,,,"[60.9, 69.0]",,Ground Pass,,5.517246,,,,Cristian Hidalgo González,26212.0,,,,,,1,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,7,RC Deportivo La Coruña,219,['cc301c70-34e2-4297-850a-f8b1ffca0d85'],4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:04.871,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.3358,,,,,,,,,,,,,,,,ec858a07-b005-49f9-8f4d-99ec2d51d380,150,,"[64.3, 75.5]",69170,3,,,,,0.41450688,,Right Foot,,,,"[66.8, 76.6]",,Ground Pass,,2.7313,,Incomplete,,Joan Verdú Fernández,26211.0,,,,,,1,Regular Play,Cristian Hidalgo González,26212.0,Right Wing,7,RC Deportivo La Coruña,219,"['2704f3b7-9afa-4382-aaaa-6c21a978985a', '52df3ac4-1854-4f0f-aad3-69e989f3b9ff']",7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:07.382,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.712096,,,,,,,,,,,,,,,,2248e2d7-c617-4ca3-865e-aa800489c90d,153,,"[70.8, 80.0]",69170,3,,True,,,-0.21729343,,,,,,"[86.2, 76.6]",,High Pass,,15.770859,,,,Francisco Jiménez Tejada,23929.0,,,,,Throw-in,1,From Throw In,Manuel Pablo García Díaz,26209.0,Right Back,8,RC Deportivo La Coruña,219,['4950d687-5f6b-4677-9cc0-71d1615a047f'],19,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:03:19.483,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.926227,,,,,,,,,,,,,,,,d0154607-f8b9-4952-a56a-efd11b7ee9d4,156,,"[34.6, 0.1]",69170,3,,,,,1.3421094,,,,,,"[37.3, 11.7]",,Low Pass,,11.91008,,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['de445ca5-f2fd-4b1e-9f64-1c5478575f42'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:26.472,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.009332,,,,,,,,,,,,,,,,feccf437-f4e8-4667-83db-ee6f6d14d966,160,,"[35.6, 10.4]",69170,3,,,,,-1.7752175,,Left Foot,,,,"[33.9, 2.2]",,Ground Pass,,8.374366,,,,Sylvio Mendes Campos Junior,25854.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Right Center Midfield,9,Barcelona,217,"['409690ac-2fe2-46f7-8aba-1c6f2b3991d6', 'fcd3724d-1d59-4290-b425-9c961b056645']",28,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:28.212,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.170072,,,,,,,,,,,,,,,,514b8310-cf4b-4b9c-b98f-226c8d68c07e,163,,"[33.7, 2.2]",69170,3,,,,,2.5758913,,Left Foot,,,,"[21.1, 10.2]",,Ground Pass,,14.925146,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Throw In,Sylvio Mendes Campos Junior,25854.0,Left Back,9,Barcelona,217,['0094216f-0e59-4e80-b257-c3939475fd13'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.474,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.328395,,,,,,,,,,,,,,,,fac8585a-ab28-4ae1-86d0-5d4c10256bc0,166,,"[14.6, 22.2]",69170,3,,,,,0.5863871,,Right Foot,,,,"[28.9, 31.7]",,Ground Pass,,17.167994,,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Gabriel Alejandro Milito,25919.0,Left Center Back,9,Barcelona,217,['7fac384e-be99-4ec7-874f-b29f60d1ca62'],31,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:31.940,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.311305,,,,,,,,,,,,,,,,26b3c1a2-a75a-4057-93a2-7ddfac43b16e,169,,"[36.0, 41.1]",69170,3,,,,,1.1867349,,Right Foot,,,,"[49.7, 75.0]",,Ground Pass,,36.563644,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,9,Barcelona,217,['12c4ecf2-a1ae-4d20-af22-c1fe4fccbec2'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.464,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.959019,,,,,,,,,,,,,,,,79058def-a0e1-42af-9e36-a5b0b2e68168,172,,"[56.0, 76.0]",69170,3,,,,,0.043138687,,Right Foot,,,,"[69.9, 76.6]",,Ground Pass,,13.912944,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['89db5222-4e04-4c4b-9eb8-a2ee4725add0'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:39.166,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.992567,,,,,,,,,,,,,,,,ab2698e5-bda9-4ddf-a44d-1055ece46ae9,176,,"[68.4, 76.0]",69170,3,,,,,3.0469854,,Left Foot,,,,"[54.7, 77.3]",,Ground Pass,,13.76154,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,9,Barcelona,217,['cf5b6fa4-b99a-4d35-ae3e-2e502e0db3f2'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.246,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.560461,,,,,,,,,,,,,,,,978c5bc5-93ea-4f0e-9f3f-6c4266e87e63,179,,"[48.4, 75.2]",69170,3,,,,,-2.3604863,,Right Foot,,,,"[36.7, 63.6]",,Ground Pass,,16.47574,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,['0ea84040-51e9-46a2-a3b8-e16778e8c6f6'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:43.433,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.211334,,,,,,,,,,,,,,,,a2971aff-f16c-4f18-8f68-814970d08d13,182,,"[42.1, 56.9]",69170,3,,,,,1.4662408,,Left Foot,,,,"[43.8, 73.1]",,Ground Pass,,16.288954,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Right Center Back,9,Barcelona,217,['7c079f58-b097-4501-839d-453a6d21bfb0'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.595,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.543034,,,,,,,,,,,,,,,,0fa73490-a9f2-4e33-afbc-30be290dadfa,185,,"[48.7, 68.7]",69170,3,,,,,-1.1377904,,Right Foot,,,,"[63.4, 36.9]",,Ground Pass,,35.03327,,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,9,Barcelona,217,"['1d09f18e-e7fa-4c49-b583-7eaa37429f9a', '5f8a2fcb-9200-44bb-bd0c-9351059864a0']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.946,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.220109,,,,,,,,,,,,,,,,12bbb237-61f5-49b2-8d12-da6d02c84fb3,192,,"[77.3, 52.8]",69170,4,,True,,,-2.1415594,,Right Foot,,,,"[66.0, 35.2]",,Ground Pass,,20.915306,,,,Julián de Guzmán,26214.0,,,,,Free Kick,1,From Free Kick,Antonio Tomás González,26064.0,Right Center Midfield,11,RC Deportivo La Coruña,219,['8c73eaf5-103d-490a-bb22-e7bd42c4d3c2'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:11.249,Pass,,2007/2008
,,,,,,,,,,,,,,,,,2.400556,,,,,,,,,,,,,,,,5d7a1425-4c8f-43d7-b65d-fb3663b95296,195,,"[66.2, 38.1]",69170,4,,,,,0.7787976,,Right Foot,,,,"[96.7, 68.2]",,High Pass,,42.851604,,Incomplete,,Cristian Hidalgo González,26212.0,,,,,,1,From Free Kick,Julián de Guzmán,26214.0,Left Center Midfield,11,RC Deportivo La Coruña,219,"['28b88bee-69a6-41b7-838b-b01fc9b816b5', '5a998b44-52ba-4d83-80c1-1990730d4de9', 'bd760821-4708-4dc2-acfc-384e8c1fb551']",14,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:04:14.106,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.684174,,,,,,,,,,,,,,,,5a998b44-52ba-4d83-80c1-1990730d4de9,197,,"[23.4, 11.9]",69170,4,,,,,0.10791249,,Head,,,,"[35.4, 13.2]",,Low Pass,,12.070211,,,,Ronaldo de Assis Moreira,25879.0,,,,,Recovery,1,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,12,Barcelona,217,"['5d7a1425-4c8f-43d7-b65d-fb3663b95296', '6fec86f2-3869-4f88-8990-b456202107fb']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:16.507,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.190546,,,,,,,,,,,,,,,,39490656-0f96-4ec2-9a63-32137165805e,201,,"[36.5, 11.9]",69170,4,,,,,1.7631919,,Right Foot,,,,"[33.5, 27.3]",,Ground Pass,,15.6894865,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,12,Barcelona,217,"['a7261a62-4c46-42ab-86ba-3e37b6be40ff', 'b86aff70-734b-4d26-bcf2-b7a14777b06d']",18,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:18.742,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.776399,,,,,,,,,,,,,,,,786e1017-0818-4b7b-a1b9-a5767a5c3aa8,204,,"[36.0, 26.2]",69170,4,,,,,-0.27927053,,Right Foot,,,,"[63.2, 18.4]",,Ground Pass,,28.29629,,,,Samuel Eto''o Fils,19298.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,12,Barcelona,217,['9fa4402b-c783-46ec-bc18-cfd736a14d5e'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.164,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.28351,,,,,,,,,,,,,,,,9810a4d7-5dd7-45ff-a878-5868964640c2,210,,"[55.4, 22.4]",69170,4,,,,,-1.1885583,,Right Foot,,,,"[63.4, 2.5]",,Ground Pass,,21.447844,,,,Sylvio Mendes Campos Junior,25854.0,,,,,Free Kick,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,13,Barcelona,217,['54a21cff-a900-41a0-ba6c-59269be21cc2'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:37.506,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.115754,,,,,,,,,,,,,,,,a9be0083-33ff-4d97-9d3f-10908ab62acd,213,,"[62.7, 2.0]",69170,4,,,,,2.5520632,,Left Foot,,,,"[47.6, 12.1]",,Ground Pass,,18.166452,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,13,Barcelona,217,['7790e510-3c48-42a7-927c-92edd6f3429e'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.114,Pass,,2007/2008
,,,,,,,,,,,,,,,,,4.059693,,,,,,,,,,,,,,,,b6120135-2344-4873-b193-a8747f8a8175,216,,"[43.0, 2.5]",69170,4,,,,,1.8438051,,Left Foot,,,,"[29.7, 50.0]",,Low Pass,,49.32687,,,,Carles Puyol i Saforcada,20125.0,,True,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,13,Barcelona,217,['07e44d17-b4f2-4daf-a28f-02c2411a8e2e'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.622,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.269725,,,,,,,,,,,,,,,,c208fcb3-45ea-4ba7-bfd5-bed896fba21e,219,,"[29.7, 48.3]",69170,4,,,,,0.97787374,,Right Foot,,,,"[42.3, 67.0]",,Ground Pass,,22.548836,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['0c19af8f-d1ec-4682-a8e2-31bbd539f82f'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.074,Pass,,2007/2008
,,,,,,,,,,,,,,,,,0.966467,,,,,,,,,,,,,,,,f10de62f-2b3b-4f67-af20-447e184b2b37,222,,"[44.0, 69.7]",69170,4,,,,,-0.63848233,,Right Foot,,,,"[56.8, 60.2]",,Ground Pass,,15.940201,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,13,Barcelona,217,['8c4c4683-11a8-4726-ada4-19fc357a2231'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:50.687,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.499866,,,,,,,,,,,,,,,,d0953e05-82a4-4fd0-99ec-a34f4edd0f95,226,,"[55.6, 62.1]",69170,4,,,,,2.4931102,,Right Foot,,,,"[42.8, 71.8]",,Ground Pass,,16.0602,,,,Gianluca Zambrotta,15774.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Right Center Midfield,13,Barcelona,217,"['ab35b454-eb54-4035-99b6-1dd4bc1fdbe9', 'f8218bd1-5706-45aa-af8b-55f77c726bf4']",51,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:51.852,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.286725,,,,,,,,,,,,,,,,1d8a4756-f8d4-4eb9-8661-9b55141f0b2d,229,,"[41.3, 71.6]",69170,4,,,,,-1.8657974,,Right Foot,,,,"[35.8, 53.5]",,Ground Pass,,18.917189,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Gianluca Zambrotta,15774.0,Right Back,13,Barcelona,217,['1f717980-4fc9-440f-960b-dbf3e8290333'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:53.474,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.522745,,,,,,,,,,,,,,,,8e8a43a1-7974-4844-8bc3-cb49a5454a47,232,,"[34.8, 49.7]",69170,4,,,,,-1.2562056,,Right Foot,,,,"[43.0, 24.5]",,Ground Pass,,26.500566,,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,13,Barcelona,217,['a39948a0-c5f9-4fb2-8e5c-24dbddae31dd'],56,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:56.622,Pass,,2007/2008
,,,,,,,,,,,,,,,,,1.550715,,,,,,,,,,,,,,,,60e4f2cf-fdfa-4c45-a0ae-ff1e6b5ab48a,236,,"[43.2, 13.0]",69170,4,,,,,-0.19283979,,Left Foot,,,,"[77.0, 6.4]",,High Pass,,34.43835,,,,Ronaldo de Assis Moreira,25879.0,,,,,,1,From Free Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,13,Barcelona,217,"['3da7e23e-b888-4e75-ae6e-1084a022fce1', '5308720b-8934-45f7-9492-d85d768e3eae']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.928,Pass,True,2007/2008
,,,,,,,,,,,,,,,,,1.235028,,,,,,,,,,,,,,,,ffb01961-e19d-4026-bf4c-fa7c20de088d,239,,"[74.1, 6.9]",69170,5,,,,,1.7615519,,Right Foot,,,,"[71.3, 21.4]",,High Pass,,14.767871,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Ronaldo de Assis Moreira,25879.0,Left Wing,13,Barcelona,217,['fa00fb4f-368e-4c7f-8682-e62998c5b257'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.188,Pass,,2007/2008
