50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,2.2101,,,,,,,,,,,,1fe05aba-798b-453f-a578-59191792503e,1516,,"[6.0, 44.0]",69187,42,,,,,0.9357696,,Right Foot,,,"[20.0, 63.0]",Ground Pass,,23.600847,,,Lilian Thuram,15071.0,,,,,Goal Kick,1,From Goal Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,88,Barcelona,217,['f539d701-b399-4367-b90f-3d7e909d2c20'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:42:35.868,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.2456,,,,,,,,,,,,5378367d-7c99-455b-801e-ec308bad3601,1519,,"[19.4, 62.9]",69187,42,,,,,-1.2240989,,Right Foot,,,"[25.0, 47.4]",Ground Pass,,16.480595,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,88,Barcelona,217,['82b3e3fd-1299-44e9-860a-9a67d548c064'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:42:38.566,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7569,,,,,,,,,,,,4f7f1141-81ff-44b9-8dca-68fbe76ee04c,1522,,"[33.2, 46.0]",69187,42,,,,,-1.2508063,,Right Foot,,,"[44.5, 11.9]",Ground Pass,,35.92353,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,88,Barcelona,217,['7428610f-1dd7-424b-9f18-19831a4d1181'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:42:42.213,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6533,,,,,,,,,,,,67ad893e-d26d-41fe-81d9-73598abbe33c,1525,,"[44.5, 11.9]",69187,42,,,,,-0.34129205,,Left Foot,,,"[62.8, 5.4]",Ground Pass,,19.420094,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,88,Barcelona,217,['d961bb62-2610-4eee-a31f-6e6fa8f40b74'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:42:45.254,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0699,,,,,,,,,,,,2ab78e9a-64b0-4ed4-a777-1884b9130759,1528,,"[62.5, 6.3]",69187,42,,,,,2.4788632,,Left Foot,,,"[50.2, 15.9]",Ground Pass,,15.602884,,,Gabriel Alejandro Milito,25919.0,,,,,,1,From Goal Kick,Eric-Sylvain Bilal Abidal,20177.0,Left Back,88,Barcelona,217,['7b21a34f-0c7d-4c2a-bbb2-6420ebd8d7cb'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:42:49.375,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.3805,,,,,,,,,,,,de10dfd8-4996-4a3d-806f-172c15f5a197,1531,,"[50.5, 16.5]",69187,42,,,,,1.5425906,,Left Foot,,,"[51.4, 48.4]",Ground Pass,,31.912693,,,Lilian Thuram,15071.0,,,,,,1,From Goal Kick,Gabriel Alejandro Milito,25919.0,Left Center Back,88,Barcelona,217,['89dae2dd-ac52-4128-a210-3254a1a90fcf'],52,,,,,,,,,,,,,,,,,Barcelona,217,00:42:52.535,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.956,,,,,,,,,,,,36c7c709-f2b8-498f-88f2-89b7bd371b28,1534,,"[53.2, 49.6]",69187,42,,,,,0.84551084,,Right Foot,,,"[73.5, 72.5]",Ground Pass,,30.602287,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,88,Barcelona,217,['9ef65b9f-c9c5-44a4-9fdb-18132981a2db'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:42:56.162,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4803,,,,,,,,,,,,153d6f5f-30d7-4d3d-8236-b7aaf2d04517,1537,,"[76.0, 61.4]",69187,43,,,,,-0.62156814,,Left Foot,,,"[97.5, 46.0]",Ground Pass,,26.446362,,,Anderson Luís de Souza,19757.0,,,,,,1,From Goal Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,88,Barcelona,217,['d6979b99-e535-4685-8cd3-92c417d37ca9'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:43:00.612,Pass,,2007/2008
,,,,,,,,,,,,,,,,4.7005,,,,,,,,,,,,7e5890c5-03b2-402d-b1c8-435b20ec852e,1542,,"[7.0, 37.0]",69187,43,,,,,-0.0013422811,,Left Foot,,,"[81.5, 36.9]",High Pass,,74.50007,,,Jaroslav Plašil,3150.0,,,,,Goal Kick,1,From Goal Kick,Ricardo López Felipe,25912.0,Goalkeeper,89,Osasuna,422,['f6886a6b-d38e-4361-858a-803f00b4f8eb'],30,,,,,,,,,,,,,,,,,Osasuna,422,00:43:30.459,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1762,,,,,,,,,,,,1f5fe3a2-dce3-4a35-900e-575028cd5feb,1544,,"[81.5, 36.9]",69187,43,,,,,-1.5273454,,Head,,,"[81.8, 30.0]",Low Pass,,6.9065185,Incomplete,,Enrique Sola Clemente,26518.0,,,,,,1,From Goal Kick,Jaroslav Plašil,3150.0,Center Attacking Midfield,89,Osasuna,422,"['bc2580e9-46c9-4206-bc68-ed6bfbaa21ca', 'e423e1a4-8d02-42b5-ba35-55b178ada99b']",35,,,,,,,,,,,,,,,,,Osasuna,422,00:43:35.159,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2289,,,,,,,,,,,,2fe4c137-bee4-4fc4-8cb7-bf6457c457a0,1554,,"[56.9, 63.9]",69187,43,,,,,0.8150924,,Right Foot,,,"[66.7, 74.3]",Ground Pass,,14.289857,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,89,Osasuna,422,"['50091bbd-dfa2-4032-9b75-be949b487dd4', 'a2dcc921-b392-441f-9507-81a78aeb38e2']",42,,,,,,,,,,,,,,,,,Barcelona,217,00:43:42.048,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.753171,,,,,,,,,,,,fd1e9091-5539-45ff-ae6d-63a92b7c1e87,1562,,"[65.7, 7.5]",69187,43,,,,,-0.037020117,,Right Foot,,,"[76.5, 7.1]",Ground Pass,,10.8074045,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Goal Kick,Carlos Alberto Vela Garrido,5560.0,Left Wing,89,Osasuna,422,['2e175a2f-551f-469b-914c-7bde5c474ff2'],46,,,,,,,,,,,,,,,,,Osasuna,422,00:43:46.879,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.04,,,,,,,,,,,,ee625f43-74ac-49b1-a737-2f200d4b0360,1567,,"[76.1, 9.5]",69187,43,,,,,1.2996182,,Right Foot,,,"[82.3, 31.8]",Ground Pass,,23.145842,,,Jaroslav Plašil,3150.0,,,,,,1,From Goal Kick,Ignacio Monreal Eraso,3498.0,Left Back,89,Osasuna,422,['83192749-f4f1-4e17-85b4-3b145c79693b'],51,,,,,,,,,,,,,,,,,Osasuna,422,00:43:51.794,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.1382,,,,,,,,,,,,b1a00412-6e65-4ae3-829d-e6fdabf8bec2,1570,,"[82.3, 31.8]",69187,43,,,,,-0.47951928,,Left Foot,,,"[97.3, 24.0]",Low Pass,,16.906803,Incomplete,,Carlos Alberto Vela Garrido,5560.0,,,Through Ball,True,,1,From Goal Kick,Jaroslav Plašil,3150.0,Center Attacking Midfield,89,Osasuna,422,"['51fe8b39-a178-4bd4-ba2d-e755099c3a56', 'ad428bbf-35b5-4c98-9c7f-b17806be3cac']",52,,,,,,,,,,,,,,,,,Osasuna,422,00:43:52.874,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.8881,,,,,,,,,,,,f2eabe91-828f-47c3-acad-e54b6b8fdab0,1574,,"[24.0, 56.6]",69187,43,,,,,-0.10110337,,Other,,,"[30.9, 55.9]",Low Pass,,6.935416,,,Lilian Thuram,15071.0,,,,,,1,Regular Play,Gianluca Zambrotta,15774.0,Right Back,90,Barcelona,217,['595c950e-fc3b-4a89-ae1f-e73b32353083'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:43:54.052,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.029,,,,,,,,,,,,d1595149-1b3f-4198-aa9a-b31eb2d61b1b,1578,,"[37.0, 73.1]",69187,43,,,,,-0.88467234,,Left Foot,,,"[48.3, 59.3]",Ground Pass,,17.836199,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,90,Barcelona,217,"['3d327ed0-46a3-4bab-b0cc-fe489520128f', 'bfcaee3f-f08f-45f5-a182-e3379072e7bd']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:43:58.655,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.0115,,,,,,,,,,,,11cd0c3f-4184-48cc-ae00-d2b77ef078f9,1585,,"[70.3, 40.4]",69187,44,,,,,-2.4881663,,Left Foot,,,"[63.9, 35.5]",Ground Pass,,8.060397,,,Francisco Puñal Martínez,25874.0,,,,,,1,Regular Play,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,91,Osasuna,422,"['217ed28c-02d8-4749-9ac4-3abb65a6b318', '9a2425c8-621d-46f3-9995-2f73302d1121']",5,,,,,,,,,,,,,,,,,Osasuna,422,00:44:05.641,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.284697,,,,,,,,,,,,4c2059bc-6cfa-45ec-935d-b285165869ad,1588,,"[63.9, 35.5]",69187,44,,,,,-0.71110153,,Right Foot,,,"[80.5, 21.2]",Low Pass,,21.910044,,,Jaroslav Plašil,3150.0,,,,,,1,Regular Play,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,91,Osasuna,422,['06b14df6-4820-4256-8867-ed5a8c6734b0'],6,,,,,,,,,,,,,,,,,Osasuna,422,00:44:06.732,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.9366,,,,,,,,,,,,92201486-97dc-443e-8806-c1eb443977bd,1592,,"[87.4, 22.1]",69187,44,,,,,0.6192424,,Left Foot,,,"[106.2, 35.5]",Low Pass,,23.086792,Incomplete,,Enrique Sola Clemente,26518.0,,,,,,1,Regular Play,Jaroslav Plašil,3150.0,Center Attacking Midfield,91,Osasuna,422,"['1abd0145-373f-4deb-8eb6-c83befa502f1', 'cd3779c9-3b4a-44b4-9544-d081c4f278cb']",10,,,,,,,,,,,,,,,,,Osasuna,422,00:44:10.561,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.7327,,,,,,,,,,,,f212d187-92ce-4dd1-a0cc-e62abe8a5d3a,1598,,"[22.3, 57.5]",69187,44,,,,,-0.37321484,,Right Foot,,,"[55.5, 44.5]",High Pass,,35.654453,Incomplete,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,91,Osasuna,422,['24538c81-2972-4f0e-ba1d-cae4fd73c957'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:44:14.601,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.224895,,,,,,,,,,,,db5aa298-1aea-4bda-9088-e0645e12870a,1601,,"[67.1, 42.2]",69187,44,,,,,1.950228,,Left Foot,,,"[54.3, 74.3]",Ground Pass,,34.557922,,,César Azpilicueta Tanco,3957.0,,,,,,1,Regular Play,Miguel Flaño Bezunartea,24313.0,Right Center Back,91,Osasuna,422,['0b08a03d-b0f8-44ad-9e13-c5d1084239e0'],18,,,,,,,,,,,,,,,,,Osasuna,422,00:44:18.462,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.1637,,,,,,,,,,,,871035d7-ee21-40ae-8175-d37d7643d4bd,1604,,"[54.3, 74.3]",69187,44,,,,,0.056985218,,Right Foot,,,"[84.1, 76.0]",Low Pass,,29.84845,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,,1,Regular Play,César Azpilicueta Tanco,3957.0,Right Back,91,Osasuna,422,"['4aac3887-12b2-4c44-8552-187ac03b7fad', 'b3f1c0a7-5362-4602-a663-43ce0db9a48f']",21,,,,,,,,,,,,,,,,,Osasuna,422,00:44:21.806,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.6625,,,,,,,,,,,,b3f1c0a7-5362-4602-a663-43ce0db9a48f,1606,,"[36.9, 5.0]",69187,44,,,,,-0.06241881,,Left Foot,,,"[52.9, 4.0]",Ground Pass,,16.03122,,,Thierry Henry,15516.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,92,Barcelona,217,"['64a0cab9-3c16-42a2-a628-d23b758318af', '871035d7-ee21-40ae-8175-d37d7643d4bd']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:44:23.970,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2556,,,,,,,,,,,,cc1e09c5-b9a8-40b6-a52d-f614f76ea22c,1613,,"[41.5, 6.7]",69187,44,,,,,1.5840406,,Left Foot,,,"[41.3, 21.8]",Ground Pass,,15.101324,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Left Back,92,Barcelona,217,"['1f3b1a18-ac30-4c0e-add1-2073ac5fd005', 'c8ebd3b7-4f86-44fe-b05a-68c4d7945118']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:44:29.212,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.5778,,,,,,,,,,,,1120afd7-cce4-471d-b8bb-3597e870e1ff,1618,,"[72.1, 19.0]",69187,44,,,,,1.5756272,,Right Foot,,,"[72.0, 39.7]",Ground Pass,,20.700241,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,92,Barcelona,217,['72452421-a186-4858-8142-f12f7f33aee4'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:44:35.233,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.2902,,,,,,,,,,,,1af0f511-39c7-48bf-81ac-0ab12c346bf3,1622,,"[88.9, 40.2]",69187,44,,,,,1.3647242,,Right Foot,,,"[92.6, 57.9]",Ground Pass,,18.082588,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,92,Barcelona,217,['208a07f6-9fa2-40c1-ac25-40d254fbead7'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:44:38.952,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.4802,,,,,,,,,,,,738918f3-b72c-4d2a-919e-7854e2ca5eea,1625,,"[95.7, 52.9]",69187,44,,,,,0.0,,Left Foot,,,"[111.2, 52.9]",Ground Pass,,15.5,,,Anderson Luís de Souza,19757.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,92,Barcelona,217,['9db996ae-2dea-4746-a580-b10bdbd58d9b'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:44:42.222,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.6285,,,,,,,,,,,,6d8710fb-9bc3-48a5-9ab7-250ea7f82a91,1629,,"[112.6, 53.7]",69187,44,,,,,-1.3638879,,Right Foot,,,"[119.8, 19.4]",Ground Pass,,35.04754,Out,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,92,Barcelona,217,,43,,,,,,,,,,,,,,,,,Barcelona,217,00:44:43.803,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5892,,,,,,,,,,,,7dc31cda-d56b-43bb-b58f-0a58ce0288de,1630,,"[7.0, 37.0]",69187,45,,,,,0.1746722,,Left Foot,,,"[81.8, 50.2]",High Pass,,75.95578,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Ricardo López Felipe,25912.0,Goalkeeper,93,Osasuna,422,['27c7628a-39d1-4878-8faa-f6ed7c9fe805'],16,,,,,,,,,,,,,,,,,Osasuna,422,00:45:16.297,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.9935,,,,,,,,,,,,04ab890f-009a-45d8-b67c-0445428dd0a8,1632,,"[57.8, 43.8]",69187,45,,,,,0.6228452,,Right Foot,,,"[86.9, 64.7]",High Pass,,35.827644,Incomplete,,Juan Francisco Torres Belén,6375.0,,,,,Recovery,1,From Goal Kick,César Cruchaga Lasa,25867.0,Left Center Back,93,Osasuna,422,"['3399f6e3-33c8-4dc9-887b-e108d2c82a43', '7100439f-88bd-4afb-ad40-20dfc63fe455']",18,,,,,,,,,,,,,,,,,Osasuna,422,00:45:18.419,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.554456,,,,,,,,,,,,2c0552a5-bf57-46c8-8442-21123ff589a6,1636,,"[69.4, 58.8]",69187,45,,,,,-1.1280516,,Right Foot,,,"[74.9, 47.2]",Low Pass,,12.837834,,,Jaroslav Plašil,3150.0,,,,,Recovery,1,From Goal Kick,Francisco Javier García Fernández,6836.0,Left Defensive Midfield,93,Osasuna,422,['7042e383-9b08-419a-9e8b-aa7b2028f266'],23,,,,,,,,,,,,,,,,,Osasuna,422,00:45:23.026,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.119582,,,,,,,,,,,,4660fef8-1b14-4d12-9d8e-ada074a56d70,1639,,"[78.3, 44.6]",69187,45,,,,,-1.3446834,,Right Foot,,,"[83.2, 23.3]",Ground Pass,,21.85635,,,Francisco Puñal Martínez,25874.0,,,,,,1,From Goal Kick,Jaroslav Plašil,3150.0,Center Attacking Midfield,93,Osasuna,422,['2df2a113-c89d-4d76-a9ad-ac05cc455bd4'],25,,,,,,,,,,,,,,,,,Osasuna,422,00:45:25.803,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.3558,,,,,,,,,,,,f84db6f8-0236-436a-af45-4859027e4425,1642,,"[82.6, 19.5]",69187,45,,,,,-0.10022175,,Right Foot,,,"[100.5, 17.7]",Ground Pass,,17.990274,,,Ignacio Monreal Eraso,3498.0,,,,,,1,From Goal Kick,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,93,Osasuna,422,['aa122c47-9905-4a46-ad21-3afbff699612'],27,,,,,,,,,,,,,,,,,Osasuna,422,00:45:27.881,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7846,,,,,,,,,,,,a59b0c60-ea70-407d-a8a5-33e211db5b4e,1649,,"[13.0, 69.7]",69187,45,,,,,0.14029363,,Right Foot,,,"[39.2, 73.4]",Ground Pass,,26.45997,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Lilian Thuram,15071.0,Right Center Back,93,Osasuna,422,['1260fc3e-6f07-45fc-8914-7a37c5160995'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:45:33.044,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.2201,,,,,,,,,,,,813d3b3f-df7a-4487-b0db-1ca0f0dcdd41,1657,,"[14.1, 77.0]",69187,45,,,,,-0.097253196,,Right Foot,,,"[18.2, 76.6]",Ground Pass,,4.119466,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Goal Kick,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,93,Osasuna,422,"['112783b8-d3f6-41c2-ba1d-be5517636a6d', '879c9cc6-2f2f-436f-bf60-687f23a935dc']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:45:43.512,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.734,,,,,,,,,,,,793cf769-2ad3-42e2-b8fa-65f9a437ca69,1663,,"[97.4, 1.0]",69187,47,,,,,2.538916,,,,,"[86.5, 8.5]",Low Pass,,13.231024,,,Francisco Puñal Martínez,25874.0,,,,,Throw-in,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,94,Osasuna,422,['0332fe89-ca97-4cff-bc4c-b8dc16439edd'],29,,,,,,,,,,,,,,,,,Osasuna,422,00:47:29.535,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.417,,,,,,,,,,,,8bb54264-aa21-4e06-8e43-11c18e013861,1666,,"[86.5, 8.5]",69187,47,,,,,0.56931317,,Right Foot,,,"[106.5, 21.3]",High Pass,,23.745316,,,Enrique Sola Clemente,26518.0,,,,,,1,From Throw In,Francisco Puñal Martínez,25874.0,Right Defensive Midfield,94,Osasuna,422,['75ca0665-69fa-4135-873c-8d7cacd3b59b'],30,,,,,,,,,,,,,,,,,Osasuna,422,00:47:30.349,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5994,,,,,,,,,,,,634a3f85-cd88-493f-8bfc-98b0fbb3a264,1674,,"[7.3, 74.9]",69187,47,,,,,-1.0345492,,Right Foot,,,"[13.6, 64.3]",Ground Pass,,12.330855,,,Rafael Márquez Álvarez,5558.0,,,,,,1,From Throw In,Gianluca Zambrotta,15774.0,Right Back,94,Osasuna,422,['1baa53d0-040d-4538-a8ad-2b6673ba1c31'],38,,,,,,,,,,,,,,,,,Barcelona,217,00:47:38.289,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.0348,,,,,,,,,,,,f7f03a86-cbf3-43a3-8a67-615db14b0ec6,1693,,"[3.9, 68.1]",69187,47,,,,,0.28135076,,Right Foot,,,"[21.2, 73.1]",High Pass,,18.008053,,,Rafael Márquez Álvarez,5558.0,,,,,,1,Regular Play,Lilian Thuram,15071.0,Right Center Back,95,Barcelona,217,['a6105851-b301-4234-9331-4749ee0602d1'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:47:47.988,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.7877,,,,,,,,,,,,f99b2738-1a7f-450f-b78c-08433abbd4c3,1697,,"[21.8, 74.3]",69187,47,,,,,-0.16464968,,Right Foot,,,"[54.3, 68.9]",Low Pass,,32.94556,Unknown,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,95,Barcelona,217,,50,,,,,,,,,,,,,,,,,Barcelona,217,00:47:50.077,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.0176,,,,,,,,,,,,988555b6-279d-4e48-b5dc-d06cb0c699a4,1700,,"[54.7, 75.3]",69187,48,,,,,-0.067693025,,Left Foot,,,"[60.6, 74.9]",Ground Pass,,5.9135437,,,Bojan Krkíc Pérez,4913.0,,,,,Free Kick,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,96,Barcelona,217,['2b6277a9-36e3-4fd7-97c6-020be353f876'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:48:01.968,Pass,,2007/2008
,,,,,,,,,,,,,,,,0.5927,,,,,,,,,,,,01ae5c7c-de20-4dbb-b825-fad9d36d2352,1702,,"[60.6, 74.9]",69187,48,,,,,-1.5007358,,Right Foot,,,"[61.0, 69.2]",Ground Pass,,5.714018,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Bojan Krkíc Pérez,4913.0,Center Forward,96,Barcelona,217,['1ad00cbe-e6c2-496d-a026-5859bc4ced6b'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:48:02.985,Pass,,2007/2008
,,,,,,,,,,,,,,,,1.5216,,,,,,,,,,,,ab8832ac-6031-491a-99c4-5487a7760f34,1706,,"[80.2, 56.9]",69187,48,,,,,-1.3275359,,Right Foot,,,"[83.6, 43.2]",Ground Pass,,14.115594,,,Anderson Luís de Souza,19757.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,96,Barcelona,217,"['a771dbe4-6a92-47a5-af26-77f02a01932e', 'eacd759b-12bf-4192-8e45-3352372f31c7']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:48:06.333,Pass,True,2007/2008
,,,,,,,,,,,,,,,,2.3251,,,,,,,,,,,,5581876b-ec90-4bc1-981d-a658120eaab4,1710,,"[83.4, 42.3]",69187,48,,,,,-1.0317209,ed543550-0f83-4d92-93a1-affe96c00e3e,Right Foot,,,"[96.5, 20.4]",Ground Pass,,25.519012,,,Thierry Henry,15516.0,True,,,,,1,From Free Kick,Anderson Luís de Souza,19757.0,Left Center Midfield,96,Barcelona,217,"['58b3cf77-d8ea-46bb-8fac-6f153f8fe4df', 'd26aaa26-eb5e-42c8-badd-ea18fc7136be']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:48:07.967,Pass,True,2007/2008
,,,,,,,,,,,,,,,,0.5282,,,,,,,,,,,,193db6e9-e57c-4a79-b2bd-c462f333ad39,1723,,"[61.0, 41.0]",69187,45,,,,,1.3734008,,Right Foot,,,"[61.5, 43.5]",Ground Pass,,2.5495098,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Kick Off,2,From Kick Off,Bojan Krkíc Pérez,4913.0,Center Forward,97,Barcelona,217,['5cc37ca3-6d10-45d7-84c2-48896c666cfb'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.337,Pass,,2007/2008
,,,,,,,,,,,,,,,,2.3175,,,,,,,,,,,,4075d3c8-8d8e-4906-92bb-addcb4e10c4b,1726,,"[62.1, 44.6]",69187,45,,,,,2.7512476,,Right Foot,,,"[42.9, 52.5]",Ground Pass,,20.761744,,,Rafael Márquez Álvarez,5558.0,,,,,,2,From Kick Off,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,97,Barcelona,217,['9bf75af5-db93-4278-96c7-e5eec4fded79'],0,,,,,,,,,,,,,,,,,Barcelona,217,00:00:00.905,Pass,,2007/2008
,,,,,,,,,,,,,,,,3.273901,,,,,,,,,,,,57c5893b-57a9-42d5-997f-8c90942e08f6,1730,,"[41.8, 51.7]",69187,45,,,,,-0.69313025,,Right Foot,,,"[90.8, 11.0]",High Pass,,63.69843,Incomplete,,,,,True,,,,2,From Kick Off,Rafael Márquez Álvarez,5558.0,Center Defensive Midfield,97,Barcelona,217,"['67b6c741-20a6-4939-aaca-35c1eec84aa9', 'eccd5594-3aee-41bb-a1e7-16515a305760']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:00:03.939,Pass,True,2007/2008
,,,,,,,,,,,,,,,,1.1343,,,,,,,,,,,,d00e039b-ea8c-4a26-9649-553c386426f7,1732,,"[86.8, 1.0]",69187,45,,,,,1.9574451,,,,,"[81.1, 15.0]",Low Pass,,15.115886,,,Anderson Luís de Souza,19757.0,,,,,Throw-in,2,From Throw In,Eric-Sylvain Bilal Abidal,20177.0,Left Back,98,Barcelona,217,['a3e7ad34-7b94-4d93-9aff-729f6a139d69'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:00:13.022,Pass,,2007/2008
