50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,843f2817-a3dc-4d9f-b641-3bdab91bc988,151,,"[95.5, 73.3]",267611,3,,True,,1.1640493,,Right Foot,,,"[98.3, 79.8]",,Ground Pass,,7.077429,,,Injury Clearance,,,,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,,20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.920,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.877316,,,,,,,,,,,,,,f3bdd7d3-2095-4f47-bb54-4656259e6453,152,,"[20.8, 0.1]",267611,4,True,,,0.46968985,,,,,"[34.0, 6.8]",,Low Pass,,14.8030405,,,,,Roque Mesa Quevedo,3610.0,,,,,,Throw-in,1,From Throw In,Antolín Alcáraz Viveros,27522.0,Right Center Back,8,Las Palmas,208,['c4e09f33-27e1-4df2-a0a5-067ad0679c59'],33,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:33.714,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,5.000749,,,,,,,,,,,,,,416ddcd6-4d74-4f56-8dfc-98af85b3d485,154,,"[31.6, 12.7]",267611,4,True,,,1.1071488,,Right Foot,,,"[52.5, 54.5]",,Ground Pass,,46.73382,,,Injury Clearance,,,,,,True,,,,1,From Throw In,Roque Mesa Quevedo,3610.0,Right Center Midfield,8,Las Palmas,208,,36,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:04:36.740,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.71058,,,,,,,,,,,,,,0c874e82-7f27-4e2c-ab58-9b6dab06d4f1,155,,"[62.7, 25.8]",267611,4,True,,,-3.1085467,,Right Foot,,,"[50.6, 25.4]",,Ground Pass,,12.106609,,,,,Marc Bartra Aregall,7068.0,,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,9,Barcelona,217,['f66ece1a-0414-4df1-b5e3-f075c521b407'],40,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:40.343,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.450303,,,,,,,,,,,,,,46e2b292-e41d-473a-99cf-af19300ae98a,157,,"[50.6, 25.4]",267611,4,,,,1.696837,,Right Foot,,,"[46.9, 54.6]",,Ground Pass,,29.433485,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,9,Barcelona,217,['318b523f-1668-43a6-a655-cb339dd54130'],43,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:43.169,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,3.267411,,,,,,,,,,,,,,9744e41b-53eb-4245-9479-3315ba0dcac3,160,,"[46.9, 54.6]",267611,4,,,,-1.6332152,,Right Foot,,,"[44.6, 17.8]",,Ground Pass,,36.871803,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,9,Barcelona,217,['5de4b842-f66c-4ff1-9d91-b103a038a95a'],48,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:48.439,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.0655,,,,,,,,,,,,,,ca244c0b-9cb4-49ae-bf10-1b80eaa94931,163,,"[46.0, 16.3]",267611,4,,,,-0.650508,,Right Foot,,,"[61.9, 4.2]",,Ground Pass,,19.98049,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,9,Barcelona,217,['5021a838-1c55-43f7-9797-bc14d37d76fa'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.717,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.7968,,,,,,,,,,,,,,595a888f-3085-44f4-af04-1e4ecabf2a2e,166,,"[62.3, 4.2]",267611,4,,,,-0.7378151,,Right Foot,,,"[65.6, 1.2]",,Ground Pass,,4.4598207,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,9,Barcelona,217,['700256a5-8029-4bf8-9a3a-67cf686b530e'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.887,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.1313,,,,,,,,,,,,,,bd513ed9-b849-45e5-9abc-7f23fb43732f,171,,"[51.8, 80.0]",267611,5,True,,,-0.26940662,,,,,"[65.2, 76.3]",,Low Pass,,13.901439,,,Incomplete,,,,,,,,,Throw-in,1,From Throw In,David Simón Rodríguez Santana,7906.0,Right Wing Back,10,Las Palmas,208,['f7548dc8-25f2-47d0-882d-d30c100de0fd'],8,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:05:08.998,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.0234,,,,,,,,,,,,,,f7548dc8-25f2-47d0-882d-d30c100de0fd,172,,"[54.9, 3.8]",267611,5,,,,0.060794555,,Right Foot,,,"[66.4, 4.5]",,Ground Pass,,11.521285,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,Interception,1,From Counter,Sergio Busquets i Burgos,5203.0,Left Center Midfield,11,Barcelona,217,"['bd513ed9-b849-45e5-9abc-7f23fb43732f', 'cf00f799-e9de-4e78-b5c2-9796afd0972d']",10,,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:10.130,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,3.3006,,,,,,,,,,,,,,9ee300e3-6fd2-459f-b817-aff14748fd7e,182,,"[84.3, 55.4]",267611,6,,,,0.8830098,,Right Foot,,,"[99.5, 73.9]",,Low Pass,,23.943476,,,,,Sergi Roberto Carnicer,6379.0,,,,,,Recovery,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,12,Barcelona,217,['de6a7b26-9cab-40a0-99e7-b78b6ca289d9'],20,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:20.214,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.1311,,,,,,,,,,,,,,6c45f03c-b5dc-4a5f-a56d-d8e58a03aad5,186,,"[113.9, 73.3]",267611,6,,,,-1.5542003,,Right Foot,True,,"[114.3, 49.2]",,Low Pass,,24.10332,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,12,Barcelona,217,['cd77bfc1-61a5-4c0f-af92-4fc9eb8b5522'],25,,,,,,,,,,,,,,,,,,,Barcelona,217,00:06:25.827,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.180572,,,,,,,,,,,,,,605facf7-8bf3-457b-ac4d-459fd638185c,190,,"[7.0, 36.1]",267611,6,True,,,-0.4575377,,Right Foot,,,"[66.1, 7.0]",,High Pass,,65.87579,,,Incomplete,,,,,,,,,Goal Kick,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,13,Las Palmas,208,['b3133b31-d8cf-469b-abac-588c56e292b0'],49,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:49.957,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,3.171949,,,,,,,,,,,,,,24bbcd7e-685b-4f62-abc1-ad2fe29b1b62,193,,"[33.3, 17.9]",267611,6,,,,2.4516716,,Right Foot,,,"[8.7, 38.2]",,Ground Pass,,31.894358,,,,,Javier Varas Herrera,26753.0,,,,,,Recovery,1,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Center Back,13,Las Palmas,208,['51bbd435-1707-46d8-a822-7096fb0f906a'],56,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:06:56.601,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.8444,,,,,,,,,,,,,,3c98dc49-817e-4b23-969a-066bab814d48,196,,"[8.7, 38.2]",267611,7,,,,-0.6007138,,Right Foot,,,"[46.5, 12.3]",,High Pass,,45.821938,,,Incomplete,,Jonathan Viera Ramos,10755.0,,,,,,,1,From Goal Kick,Javier Varas Herrera,26753.0,Goalkeeper,13,Las Palmas,208,"['6e039927-2213-4ea8-8b33-a8dfb5bdf8de', 'e8bd0b8b-f8a2-4eac-b3cf-99045fa2086c']",1,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:01.947,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.150472,,,,,,,,,,,,,,6e039927-2213-4ea8-8b33-a8dfb5bdf8de,198,,"[73.6, 67.8]",267611,7,,,,-0.50044084,,Head,,,"[92.8, 57.3]",,Low Pass,,21.883556,,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,Recovery,1,From Goal Kick,Ivan Rakitić,5470.0,Right Center Midfield,13,Las Palmas,208,"['14308c57-5d58-4aaa-b6bf-9d7855fe36d9', '3c98dc49-817e-4b23-969a-066bab814d48', 'baa870ec-7589-4619-a97c-e524ec5f418a']",3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:03.791,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.4362,,,,,,,,,,,,,,5a303eef-51af-4eea-b70a-83b699fd2f71,202,,"[28.0, 23.0]",267611,7,,,,-0.35802495,,Right Foot,,,"[42.7, 17.5]",,High Pass,,15.695222,,,,,Mubarak Wakaso,6626.0,,,,,,,1,From Goal Kick,Pedro Bigas Rigo,7907.0,Left Center Back,13,Las Palmas,208,['ef0c9c38-96cf-49ef-83fb-b31247347429'],6,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:06.327,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.9512,,,,,,,,,,,,,,ff0ee55d-5cde-4f12-a60b-9359b94dcca7,208,,"[53.9, 17.5]",267611,7,True,,,1.7247913,,Left Foot,,,"[48.7, 51.0]",,Ground Pass,,33.90118,,,,,Antolín Alcáraz Viveros,27522.0,,,,,,Free Kick,1,From Free Kick,Dani Castellano Betancor,6932.0,Left Wing Back,14,Las Palmas,208,['ebfa2a9e-473f-427d-9ed7-22b30aa2e3bc'],20,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:20.736,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.63458,,,,,,,,,,,,,,f2c3a082-a659-4b6d-8faf-4e9005c21c06,210,,"[48.7, 51.0]",267611,7,,,,-0.8960554,,Right Foot,,,"[55.9, 42.0]",,Ground Pass,,11.525623,,,,,Hernán Daniel Santana Trujillo,15805.0,,,,,,,1,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,14,Las Palmas,208,['3d2c6c78-ffae-4e4f-aced-4cdb4a041459'],25,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:25.254,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.9684,,,,,,,,,,,,,,07f8db53-a24a-4918-9692-3b626b4c15a0,213,,"[55.9, 42.2]",267611,7,,,,2.0468657,,Right Foot,,,"[42.7, 67.8]",,Ground Pass,,28.802778,,,,,Antolín Alcáraz Viveros,27522.0,,,,,,,1,From Free Kick,Hernán Daniel Santana Trujillo,15805.0,Center Defensive Midfield,14,Las Palmas,208,['b759e80d-ff64-4029-893e-1812972343e4'],26,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:26.570,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.9667,,,,,,,,,,,,,,75a32515-e90c-45a1-86c2-7857bad954f5,216,,"[42.8, 67.6]",267611,7,,,,-0.20644054,,Right Foot,,,"[61.9, 63.6]",,Ground Pass,,19.514353,,,,,Sergio Ezequiel Araújo,8167.0,,,,,,,1,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,14,Las Palmas,208,['0841ad94-0450-4409-8e26-404ff318a98a'],28,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:28.579,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.2337,,,,,,,,,,,,,,19376460-f463-42b2-970e-28bc51bdc753,222,,"[64.0, 25.6]",267611,7,,,,1.1186424,,Right Foot,,,"[69.1, 36.1]",,Ground Pass,,11.673046,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,14,Las Palmas,208,['4e9df9d6-d32f-479d-ab5b-7e572d3496d4'],31,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:31.342,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.8678,,,,,,,,,,,,,,cba383d7-503f-4089-a4af-ccccea12e1fb,225,,"[73.0, 38.1]",267611,7,,,,-0.66364056,,Left Foot,,,"[86.3, 27.7]",,Ground Pass,,16.883425,True,,Incomplete,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,14,Las Palmas,208,"['a0d991da-4748-4615-be48-db681fb090d7', 'a70da503-4ca2-4051-9d9d-434993f39876']",33,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:33.860,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.066,,,,,,,,,,,,,,edfbfcbf-19ba-44d6-b086-85bce194ec22,230,,"[34.2, 57.1]",267611,7,,,,1.2132859,,Right Foot,,,"[40.7, 74.5]",,Ground Pass,,18.574446,,,,,David Simón Rodríguez Santana,7906.0,,,,,,,1,From Free Kick,Antolín Alcáraz Viveros,27522.0,Right Center Back,14,Las Palmas,208,"['2133dcb2-c494-425a-83dc-820cd9686e10', '2e60ccf9-a729-407e-bf22-44c110d56c1a']",36,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:36.672,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,2.562578,,,,,,,,,,,,,,ec8492ae-11ed-457d-baea-9807fcbb39a4,234,,"[42.4, 75.6]",267611,7,,,,0.14142245,,Right Foot,,,"[71.9, 79.8]",,High Pass,,29.797483,,,Out,,Roque Mesa Quevedo,3610.0,,,,,,,1,From Free Kick,David Simón Rodríguez Santana,7906.0,Right Wing Back,14,Las Palmas,208,['3a331716-635f-4dce-a132-b506a913ebe8'],38,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:07:38.477,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.5638,,,,,,,,,,,,,,4912a1a3-d86f-4b09-a7fd-8df36b0b115b,236,,"[47.5, 0.1]",267611,7,True,,,2.462708,,,,,"[29.9, 14.3]",,Low Pass,,22.614155,,,,,Marc Bartra Aregall,7068.0,,,,,,Throw-in,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,15,Barcelona,217,['03bc52a5-5ca0-418e-a192-c054c4d23cde'],46,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:46.737,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.8883,,,,,,,,,,,,,,e334d7da-2421-4cea-b5f2-0a08c708049c,238,,"[29.2, 14.7]",267611,7,,,,1.4771931,,Right Foot,,,"[31.5, 39.2]",,Ground Pass,,24.607723,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Left Center Back,15,Barcelona,217,['73d077d3-3a64-4911-b445-49eab061fcad'],52,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:52.663,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.1868,,,,,,,,,,,,,,d9af389f-b6dd-429a-be08-c17eb32a7354,241,,"[31.1, 40.2]",267611,7,,,,1.0997231,,Right Foot,,,"[47.5, 72.4]",,Ground Pass,,36.135857,,,,,Sergi Roberto Carnicer,6379.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['9c50516b-ac61-4c67-ae8c-59b77eca755b'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:55.429,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.5627,,,,,,,,,,,,,,b4cf1966-1cb2-4465-b7d9-65e8621c7c19,244,,"[47.5, 72.4]",267611,7,,,,-2.4041283,,Right Foot,,,"[33.3, 59.5]",,Ground Pass,,19.18463,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,15,Barcelona,217,['8fece51d-3d47-4772-aadb-787cc6afa151'],58,,,,,,,,,,,,,,,,,,,Barcelona,217,00:07:58.798,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.748,,,,,,,,,,,,,,aa75ec55-6fba-45a8-82ef-a927e6a13ec5,247,,"[45.5, 58.7]",267611,8,,,,-0.5660549,,Right Foot,,,"[55.1, 52.6]",,Ground Pass,,11.374093,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['f686dc4b-b41e-4d59-96b2-e5197b65ebeb'],2,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:02.920,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.1636,,,,,,,,,,,,,,5eff20aa-ae5c-4cdb-aa12-a5363e140764,249,,"[55.5, 52.6]",267611,8,,,,2.6110349,,Right Foot,,,"[48.0, 57.0]",,Ground Pass,,8.695401,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['05923390-7e28-45b8-b0e9-18be0605a8ff'],3,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:03.668,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.8031,,,,,,,,,,,,,,86f9bef8-9275-4b5e-97a7-04900ef4ff6b,252,,"[48.0, 57.0]",267611,8,,,,-1.4491773,,Right Foot,,,"[49.1, 48.0]",,Ground Pass,,9.066973,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,['cbd05c37-3734-4d07-b651-907ebb5a12ae'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:05.312,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.4418,,,,,,,,,,,,,,7465c906-6995-4d7d-abf9-9bcdcbc73c07,255,,"[49.1, 48.0]",267611,8,,,,1.7041466,,Right Foot,,,"[48.0, 56.2]",,Ground Pass,,8.273452,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,15,Barcelona,217,['cf1bd0a8-8f7e-48d4-bde1-068349f0cbf0'],7,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:07.185,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.158334,,,,,,,,,,,,,,804656c2-686c-42c7-aa19-f5061935d566,258,,"[50.8, 53.3]",267611,8,,True,,1.3784475,,Right Foot,,,"[56.0, 80.0]",,Ground Pass,,27.201654,,,Injury Clearance,,,,,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,15,Barcelona,217,,16,,,,,,,,,,,,,,,,,,,Barcelona,217,00:08:16.504,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.972243,,,,,,,,,,,,,,f675a02d-05ee-4c96-bac2-785e18837d14,262,,"[63.9, 0.1]",267611,9,True,,,0.83848834,,,,,"[73.7, 11.0]",,Low Pass,,14.657763,,,,,Jonathan Viera Ramos,10755.0,,,,,,Throw-in,1,From Throw In,Dani Castellano Betancor,6932.0,Left Wing Back,16,Las Palmas,208,['9e3366dd-9bbb-4f2c-a226-b90925de913e'],22,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:22.436,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.997585,,,,,,,,,,,,,,baa080ad-5a86-4143-9d65-fea1f922941c,264,,"[69.7, 5.4]",267611,9,,,,0.5213524,,Right Foot,,,"[89.2, 16.6]",,Ground Pass,,22.487553,,,Injury Clearance,,,,,,,,,,1,From Throw In,Jonathan Viera Ramos,10755.0,Left Center Forward,16,Las Palmas,208,,25,,,,,,,,,,,,,,,,,,,Las Palmas,208,00:09:25.224,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.825408,,,,,,,,,,,,,,ab4c3f95-a0e0-4db4-84c1-ed1f163bff0f,267,,"[33.9, 62.0]",267611,9,,,,-1.5602334,,Right Foot,,,"[34.2, 33.6]",,Ground Pass,,28.401585,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,['5d2fdc9e-b708-4213-a545-40bec594a012'],27,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:27.681,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.6977,,,,,,,,,,,,,,1199e6b2-1b5c-4002-91a7-2356e8897d35,270,,"[41.3, 25.0]",267611,9,,,,-0.9355938,,Right Foot,,,"[55.6, 5.6]",,Ground Pass,,24.10083,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,17,Barcelona,217,['d553ebd1-1537-4ad0-969f-2c948cbe5824'],32,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:32.243,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,2.575984,,,,,,,,,,,,,,967181fc-41f2-4e89-a92d-5bf98b3cadfb,273,,"[52.0, 6.7]",267611,9,,,,2.1316972,,Right Foot,,,"[27.5, 45.7]",,High Pass,,46.05703,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,17,Barcelona,217,['8a09e8a3-200d-48e3-8b36-d52c3f1e50fb'],35,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:35.768,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.9166,,,,,,,,,,,,,,32f05127-4d4b-49c2-a919-28ea4deabc5e,278,,"[27.8, 39.4]",267611,9,,,,3.1314406,,Right Foot,,,"[8.1, 39.6]",,Ground Pass,,19.701015,,,,,Marc-André ter Stegen,20055.0,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,17,Barcelona,217,"['1ec8fa97-46f4-441f-b490-91f1e399a810', '447ff313-e687-403a-8eb5-bc5e9f2bbec2']",39,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:39.723,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,2.196605,,,,,,,,,,,,,,f810c74c-4f44-4baf-818d-54d2f7544f03,280,,"[8.1, 39.6]",267611,9,,,,-1.4071357,,Right Foot,,,"[11.7, 17.8]",,Ground Pass,,22.09525,,,,,Marc Bartra Aregall,7068.0,,,,,,,1,Regular Play,Marc-André ter Stegen,20055.0,Goalkeeper,17,Barcelona,217,['d5b04379-f71c-4467-be1c-161d351da85e'],41,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:41.639,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.5218,,,,,,,,,,,,,,6c9460d2-dac5-46a2-ae0d-7bf394eeddd7,284,,"[13.0, 15.2]",267611,9,,,,-0.6601316,,Right Foot,,,"[28.2, 3.4]",,Ground Pass,,19.24266,,,,,Adriano Correia Claro,22102.0,,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Left Center Back,17,Barcelona,217,"['05e67c31-105c-45c5-8954-ea6269a79269', 'f0109296-c0f4-4219-b442-b85eadd8926d']",44,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:44.842,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,1.1454,,,,,,,,,,,,,,2b9e6202-5e38-4869-b301-021906bc7c8d,288,,"[20.6, 3.8]",267611,9,,,,1.1705557,,Right Foot,,,"[26.1, 16.8]",,Ground Pass,,14.115594,,,,,Javier Alejandro Mascherano,5506.0,,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,17,Barcelona,217,"['1258de42-cd12-4d63-8a3c-cf35f432e644', '21e49b80-d020-4c78-9907-f65ea79f1af7']",47,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:47.523,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,,2.3236,,,,,,,,,,,,,,25fc9e26-d758-4f7f-ad87-e5091e09aee0,291,,"[23.0, 19.4]",267611,9,,,,0.26625204,,Right Foot,,,"[51.6, 27.2]",,Ground Pass,,29.644562,,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,17,Barcelona,217,['dfe531cd-94bc-48bf-ba56-ab0ae8036d1a'],50,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:50.610,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.9004,,,,,,,,,,,,,,c656d24c-6ecd-4cea-aea9-d7faff5c1453,295,,"[59.8, 28.9]",267611,9,,,,-0.8058035,,Left Foot,,,"[79.0, 8.9]",,Ground Pass,,27.724358,,,,,Sergio Busquets i Burgos,5203.0,,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,17,Barcelona,217,['18f07760-80cd-4fc4-8aba-352f0f63bc6a'],55,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:55.706,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,0.8151,,,,,,,,,,,,,,0237af6e-0356-46f8-ad6a-dcb0c97a8ec6,298,,"[79.0, 8.9]",267611,9,,,,1.586668,,Right Foot,,,"[78.9, 15.2]",,Ground Pass,,6.3007936,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,17,Barcelona,217,['c7908b43-b46c-4861-8750-cf61b9a07106'],57,,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:57.738,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,,1.2347,,,,,,,,,,,,,,cd9b96f3-e0e3-4b35-a4a0-af9505356d2d,303,,"[106.9, 21.7]",267611,10,,,,1.7023079,,Right Foot,,,"[104.4, 40.6]",,Ground Pass,,19.064627,,,,,Ivan Rakitić,5470.0,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,17,Barcelona,217,['918ed603-f9ee-466f-9cc5-b51376cafcbc'],5,,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:05.650,Pass,,2015/2016
