bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,2.282935,,,,,,,,,,,,,,,154f9d69-a9ea-4263-8eef-f34dd49c6b88,125,,"[86.5, 26.2]",266106,3,,,,,-0.3917871,,Right Foot,,,,"[107.8, 17.4]",Ground Pass,23.046257,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,5,Barcelona,217,['1dc6f417-7f0b-4905-b4b6-7b3234111063'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:03:32.891,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.2579,,,,,,,,,,,,,,,492371a4-c97f-4282-a8b9-240b99d24574,128,,"[107.8, 17.4]",266106,3,,,,,1.670465,,Left Foot,,,,"[107.0, 25.4]",High Pass,8.039901,,Incomplete,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,5,Barcelona,217,"['6ebb05c0-d700-4822-9aca-680f59ec2b96', '8d5556eb-6832-4313-8d75-b45bdf58e4b0']",35,,,,,,,,,,,,,,,,,Barcelona,217,00:03:35.214,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,5.329999,,,,,,,,,,,,,,,358a3e48-7218-4070-88ff-84038b7e6575,134,,"[14.6, 69.7]",266106,4,,,,,0.12530406,,Right Foot,,,,"[92.4, 79.5]",High Pass,78.414795,,Out,,Denis Suárez Fernández,6609.0,,,,,Free Kick,1,From Free Kick,Sergio Asenjo Andrés,6755.0,Goalkeeper,6,Villarreal,222,['27a8c4bf-b773-43a0-900f-b9afe0a91507'],7,,,,,,,,,,,,,,,,,Villarreal,222,00:04:07.840,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.950285,,,,,,,,,,,,,,,1ef1edaf-3714-45f9-95b2-35b2a92d73f2,136,,"[29.8, 1.0]",266106,4,,True,,,2.5201237,,,,,,"[14.3, 12.1]",Low Pass,19.064627,,,,Javier Alejandro Mascherano,5506.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['948ac1e2-3575-4698-86f8-eb061900722d'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:04:17.863,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.232582,,,,,,,,,,,,,,,0cb6ac8c-0edc-49e1-9a7a-3d8d186c2008,138,,"[9.9, 16.5]",266106,4,,,,,2.0959604,,Right Foot,,,,"[3.7, 27.2]",Ground Pass,12.366487,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['a20ef910-37ae-408c-9a20-39afbcf994a6'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:04:21.487,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.8417,,,,,,,,,,,,,,,7fa0c7b7-55d3-4a2b-9bc0-208a7cbf0250,142,,"[4.3, 30.7]",266106,4,,,,,1.0827222,,Right Foot,,,,"[29.2, 77.6]",High Pass,53.100094,,,,Sergi Roberto Carnicer,6379.0,,True,,,,1,From Throw In,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,"['5b8aab52-0cd7-4f68-acfb-2b12f40ae77e', 'd53fa57a-ea92-427d-b198-efc72d8346c1']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:04:24.142,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.34911,,,,,,,,,,,,,,,86d5aae0-0336-4d2a-ae42-f178bce04b3b,144,,"[29.2, 77.6]",266106,4,,,,,-0.4988634,,Head,,,,"[43.7, 69.7]",High Pass,16.512419,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,['be52c451-5ae7-449e-9653-e594b6e163f6'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:04:26.984,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.548159,,,,,,,,,,,,,,,dcc284c0-7405-4e8d-aa9d-b6bc70d89d0e,148,,"[42.9, 78.3]",266106,4,,,,,-1.9818609,,Left Foot,,,,"[41.2, 74.4]",Ground Pass,4.2544093,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,"['ed710d87-47cf-42a2-ae32-60825404eaf1', 'f238d227-69bd-426a-8447-96a3cf024993']",30,,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.527,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.523,,,,,,,,,,,,,,,2ad8955c-05da-4503-a9f1-e47d292e7713,152,,"[42.3, 74.9]",266106,4,,,,,1.1479424,,Right Foot,,,,"[44.1, 78.9]",Ground Pass,4.3863425,,,,Ivan Rakitić,5470.0,,,,,,1,From Throw In,Sergi Roberto Carnicer,6379.0,Right Back,7,Barcelona,217,"['4cce6adb-d461-406b-a701-af15f9dd5055', '7d0393c9-7f1f-488b-bc7b-0cb567aeb162']",31,,,,,,,,,,,,,,,,,Barcelona,217,00:04:31.914,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.3542,,,,,,,,,,,,,,,4a623caf-38b6-449f-a1f2-58cd78bc3039,156,,"[43.7, 77.7]",266106,4,,,,,-0.17352447,,Right Foot,,,,"[78.5, 71.6]",Low Pass,35.33058,,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,From Throw In,Ivan Rakitić,5470.0,Right Center Midfield,7,Barcelona,217,"['11af324a-e143-4e9b-a74f-3af1b11d183a', '857178f5-cc89-4ec4-9502-2bc55de66c3e']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.992,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.2876,,,,,,,,,,,,,,,4cb35d07-132b-4a1f-889f-d5112af5a3e0,163,,"[35.4, 7.5]",266106,4,,,,,0.22679885,,Right Foot,,,,"[52.3, 11.4]",Ground Pass,17.344164,,,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Eric Bertrand Bailly,3324.0,Right Center Back,8,Villarreal,222,['66a737c6-8587-4ace-9ad1-adaef874136e'],43,,,,,,,,,,,,,,,,,Villarreal,222,00:04:43.258,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.5815,,,,,,,,,,,,,,,1fb0900b-7e6f-488e-8184-eebaef7670ce,166,,"[52.3, 11.4]",266106,4,,,,,2.1606576,,Right Foot,,,,"[44.0, 23.8]",Ground Pass,14.921461,,,,Samuel Castillejo Azuaga,6829.0,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,8,Villarreal,222,['1593779b-ace8-452e-8997-6e6626ca0faf'],44,,,,,,,,,,,,,,,,,Villarreal,222,00:04:44.559,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.0528,,,,,,,,,,,,,,,953cbf21-384f-4944-89a3-4d9a753c1fcb,171,,"[43.9, 25.0]",266106,4,,,,,2.7367008,,Left Foot,,,,"[39.7, 26.8]",Ground Pass,4.5694637,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Samuel Castillejo Azuaga,6829.0,Left Midfield,8,Villarreal,222,['350475f0-b36a-4e75-924f-a4e8e80c8d42'],46,,,,,,,,,,,,,,,,,Villarreal,222,00:04:46.181,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.509,,,,,,,,,,,,,,,27fa51db-e2f8-4b64-b32b-085209784c9a,173,,"[39.7, 26.8]",266106,4,,,,,-1.487655,,Left Foot,,,,"[40.1, 22.0]",Ground Pass,4.816638,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,8,Villarreal,222,['5517f3f9-a521-450c-bc5d-d7594b07cdb9'],47,,,,,,,,,,,,,,,,,Villarreal,222,00:04:47.233,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.6336,,,,,,,,,,,,,,,218008b8-f2d9-4d2f-b360-144394362484,176,,"[39.7, 22.4]",266106,4,,,,,2.3986619,,Left Foot,,,,"[21.3, 39.3]",Ground Pass,24.983395,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,8,Villarreal,222,['4ed1662c-df3d-4110-a059-a33de2c85062'],48,,,,,,,,,,,,,,,,,Villarreal,222,00:04:48.293,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.9758,,,,,,,,,,,,,,,3ca2da27-579e-4ee8-bac4-bc06c9bff67c,180,,"[22.5, 53.8]",266106,4,,,,,1.0092484,,Left Foot,,,,"[35.9, 75.1]",Ground Pass,25.16446,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,8,Villarreal,222,['731f3765-8424-4ea9-9a97-6c66b212aa7c'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:04:53.309,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1061,,,,,,,,,,,,,,,5ae2db6c-e07f-4a9b-9593-a870ca09d2cb,182,,"[35.9, 75.1]",266106,4,,,,,-0.08154951,,Right Foot,,,,"[56.7, 73.4]",Ground Pass,20.869356,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,8,Villarreal,222,['2276727e-5671-4d24-9f21-9465121be01d'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:04:55.285,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.335337,,,,,,,,,,,,,,,8f2d2c56-1dee-4dd1-a9e3-3083b0026fd7,186,,"[105.2, 56.2]",266106,5,,,,,-1.1780356,,Right Foot,,,,"[119.7, 21.2]",Low Pass,37.884693,,Out,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,8,Villarreal,222,['f7d57ed3-3795-4930-a12f-8f7317fdd5d7'],4,,,,,,,,,,,,,,,,,Villarreal,222,00:05:04.730,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.821556,,,,,,,,,,,,,,,11bfa2d1-dc2a-484b-be92-90bf05aec11e,188,,"[7.0, 37.0]",266106,5,,True,,,-1.8039762,,Right Foot,,,,"[3.2, 21.0]",Ground Pass,16.44506,,,,Javier Alejandro Mascherano,5506.0,,,,,Goal Kick,1,From Goal Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,9,Barcelona,217,['9627c624-72f8-46de-944c-8587a54781e5'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:05:21.101,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.5527,,,,,,,,,,,,,,,bb22d571-daee-40db-98a4-b99f2626c096,191,,"[3.7, 20.3]",266106,5,,,,,-0.13024883,,Right Foot,,,,"[35.0, 16.2]",High Pass,31.567389,,,,Arda Turan,11094.0,,,,,,1,From Goal Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,9,Barcelona,217,"['9e5b3b1b-7394-45a0-95d7-c08eeb725a5d', 'f6cee462-02b9-4d23-a8d3-61c56d19019c']",24,,,,,,,,,,,,,,,,,Barcelona,217,00:05:24.023,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.567042,,,,,,,,,,,,,,,c39d732e-395c-40b7-8470-2538cafe88be,194,,"[38.4, 18.6]",266106,5,,,,,-0.61766016,,Right Foot,,,,"[56.7, 5.6]",Ground Pass,22.447495,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Goal Kick,Arda Turan,11094.0,Left Center Midfield,9,Barcelona,217,['8a06e9b3-f447-4cce-a092-751e58628be3'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:05:28.693,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.9856,,,,,,,,,,,,,,,aa2f19b0-339d-4c6b-920d-a4c9a271bbdb,201,,"[56.6, 67.4]",266106,5,,,,,-0.51724136,,Right Foot,,,,"[84.9, 51.3]",High Pass,32.559177,,,,Cédric Bakambu,6862.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,10,Villarreal,222,['6cac3a3e-2c02-4ba2-9412-5fa8f2d272ab'],36,,,,,,,,,,,,,,,,,Villarreal,222,00:05:36.626,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.3293,,,,,,,,,,,,,,,cea27e18-a1ea-45b2-babe-b90c51495a4a,203,,"[84.9, 51.3]",266106,5,,,,,-2.3492017,,Left Foot,,,,"[77.8, 44.1]",Low Pass,10.111875,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Cédric Bakambu,6862.0,Left Center Forward,10,Villarreal,222,['9fff5377-2339-4663-b138-a4417405b2cb'],38,,,,,,,,,,,,,,,,,Villarreal,222,00:05:38.612,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.1404,,,,,,,,,,,,,,,ace2252b-0b4b-43d3-bd0e-2af46174d7ad,206,,"[77.8, 44.1]",266106,5,,,,,2.0762446,,Right Foot,,,,"[72.1, 54.4]",Ground Pass,11.772,,,,Bruno Soriano Llido,22819.0,,,,,,1,Regular Play,Roberto Soldado Rillo,26009.0,Right Center Forward,10,Villarreal,222,['35d2cf0b-9df7-4b59-a696-d755b38b5c15'],40,,,,,,,,,,,,,,,,,Villarreal,222,00:05:40.975,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.2256,,,,,,,,,,,,,,,f78b4bcd-ad44-41fd-9126-00902f6f388f,208,,"[72.1, 54.4]",266106,5,,,,,0.8753801,,Left Foot,,,,"[84.2, 68.9]",Ground Pass,18.885445,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,10,Villarreal,222,['235fe335-b3c2-4254-8f0f-f07c08c7e2e9'],42,,,,,,,,,,,,,,,,,Villarreal,222,00:05:42.115,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.9116,,,,,,,,,,,,,,,fb3976df-55de-4a08-bb85-3fbf4244c35e,211,,"[91.2, 67.4]",266106,5,,,,,-1.1874355,,Right Foot,,,,"[98.5, 49.3]",Ground Pass,19.516659,,,,Roberto Soldado Rillo,26009.0,,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,10,Villarreal,222,['0bd23cde-53e1-4029-8d63-4d769c25c977'],45,,,,,,,,,,,,,,,,,Villarreal,222,00:05:45.887,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.4922,,,,,,,,,,,,,,,6d9425f5-25b4-4e12-9cc4-6fae4be42f50,217,,"[20.2, 23.8]",266106,5,,,,,-0.09966865,,Left Foot,,,,"[28.2, 23.0]",Ground Pass,8.039901,,,,Neymar da Silva Santos Junior,4320.0,,,,,Recovery,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,10,Villarreal,222,['60eef9b5-8eff-4c74-8044-19a7c60501ae'],47,,,,,,,,,,,,,,,,,Barcelona,217,00:05:47.965,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.8155,,,,,,,,,,,,,,,b3fb536a-cb78-4958-8fba-aafc798a0798,222,,"[77.8, 66.9]",266106,5,,,,,-1.3460852,,Right Foot,,,,"[79.4, 59.9]",Ground Pass,7.180529,,,,Bruno Soriano Llido,22819.0,,,,,Recovery,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,10,Villarreal,222,['7b5a0172-e4b6-4c62-85e8-dd208e9d0aca'],52,,,,,,,,,,,,,,,,,Villarreal,222,00:05:52.206,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.8233,,,,,,,,,,,,,,,bbadfea1-0317-4c68-bd2a-df63a5597704,224,,"[79.4, 59.9]",266106,5,,,,,0.65984845,,Left Foot,,,,"[85.2, 64.4]",Ground Pass,7.340981,,,,Manuel Trigueros Muñoz,6771.0,,,,,,1,Regular Play,Bruno Soriano Llido,22819.0,Left Defensive Midfield,10,Villarreal,222,['ec68a4ed-e1d8-4b19-8a44-6497db97bfae'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:05:53.022,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.8734,,,,,,,,,,,,,,,3ace030f-62ec-4034-ab87-e3bc8ab9e0a9,226,,"[85.2, 64.4]",266106,5,,,,,2.7078507,,Right Foot,,,,"[75.7, 68.8]",Ground Pass,10.46948,,,,Mario Gaspar Pérez Martínez,6772.0,,,,,,1,Regular Play,Manuel Trigueros Muñoz,6771.0,Right Defensive Midfield,10,Villarreal,222,['7c41c88f-f4b0-4841-a4e6-8d62cd5d609d'],53,,,,,,,,,,,,,,,,,Villarreal,222,00:05:53.845,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.419,,,,,,,,,,,,,,,7cb8933a-7538-48a2-bce0-c5394af4c030,229,,"[78.8, 68.8]",266106,5,,,,,0.41241044,,Right Foot,,,,"[93.2, 75.1]",Ground Pass,15.717824,,,,Denis Suárez Fernández,6609.0,,,,,,1,Regular Play,Mario Gaspar Pérez Martínez,6772.0,Right Back,10,Villarreal,222,['61e9180e-38a1-4afb-b291-5c8ab15a21b9'],55,,,,,,,,,,,,,,,,,Villarreal,222,00:05:55.728,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.3796,,,,,,,,,,,,,,,396406eb-1fe2-44a2-9dd5-44045a5d0ea8,232,,"[98.4, 72.0]",266106,5,,,,,-1.2309072,9cfbc5a2-a3cf-4cde-9510-7355361e6dc3,Right Foot,True,,,"[107.7, 45.7]",High Pass,27.895878,,,,Cédric Bakambu,6862.0,True,,,,,1,Regular Play,Denis Suárez Fernández,6609.0,Right Midfield,10,Villarreal,222,['76260782-9129-498c-ad20-363164811c2b'],58,,,,,,,,,,,,,,,,,Villarreal,222,00:05:58.256,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.0642,,,,,,,,,,,,,,,7e7e74ff-a4ec-483b-ae99-058232239a7c,238,,"[66.9, 43.8]",266106,6,,,,True,0.4636476,,,,,,"[68.3, 44.5]",Low Pass,1.5652475,,Incomplete,,Manuel Trigueros Muñoz,6771.0,,,,,Recovery,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,10,Villarreal,222,"['60060119-f2c5-4de4-bcc4-a5372c4a5118', '8837514b-b541-4115-945f-f1cfd0939138', 'b2fc5679-abb2-4fab-be18-ee83a0f8c6bc']",7,,,,,,,,,,,,,,,,,Villarreal,222,00:06:07.186,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.830692,,,,,,,,,,,,,,,3fc16e3c-48a8-4275-a031-6a6caa57f282,244,,"[44.3, 31.5]",266106,6,,,,,0.5543075,,Right Foot,,,,"[48.5, 34.1]",Ground Pass,4.9396358,,,,Luis Alberto Suárez Díaz,5246.0,,,,,Recovery,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['ff338210-1b54-4af9-98f8-2d7ac7fa3d7f'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:06:10.255,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.014683,,,,,,,,,,,,,,,f272a4a1-a1ff-4b8a-b5c4-9b3ec3f77818,248,,"[48.8, 34.5]",266106,6,,,,,1.3492675,,Right Foot,,,,"[51.3, 45.6]",Ground Pass,11.378049,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,11,Barcelona,217,"['3e55984b-7c93-410b-b002-8388488f8aa6', '55772422-cc64-423b-b67d-0872047a6737']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:06:11.526,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.7589,,,,,,,,,,,,,,,6e0fb4b4-3853-4615-a88f-751a5d5240d5,251,,"[51.3, 45.6]",266106,6,,,,,-3.0791738,,Left Foot,,,,"[43.3, 45.1]",Ground Pass,8.01561,,,,Ivan Rakitić,5470.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['8808f25d-1c89-4471-8bd9-9cc205ed2ef4'],12,,,,,,,,,,,,,,,,,Barcelona,217,00:06:12.663,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.824593,,,,,,,,,,,,,,,aeb3629e-a48c-4228-821c-62289d6d4b66,254,,"[43.3, 45.1]",266106,6,,,,,0.9849843,,Right Foot,,,,"[57.3, 66.2]",Ground Pass,25.322124,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Ivan Rakitić,5470.0,Right Center Midfield,11,Barcelona,217,['5c5b10cb-65e7-4bf3-804d-06bbabb12bb5'],13,,,,,,,,,,,,,,,,,Barcelona,217,00:06:13.446,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.117629,,,,,,,,,,,,,,,df279208-f6e4-44f5-906a-644426e2c230,257,,"[57.1, 67.2]",266106,6,,,,,-2.1995926,,Right Foot,,,,"[52.3, 60.6]",Ground Pass,8.160882,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,11,Barcelona,217,['b35b7f75-8891-4355-824c-aa76dd71e362'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:06:17.023,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.1052,,,,,,,,,,,,,,,11eead11-f8d2-4aaa-9b2e-7ee3ab74dc5b,261,,"[70.5, 49.7]",266106,6,,,,,-1.6718211,,Right Foot,,,,"[66.8, 13.2]",High Pass,36.687054,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,"['5b1aed73-cdcf-4388-9625-d9e9ac2f3f79', '6aaac2cf-c83b-4d05-bb02-043c8dbe465c']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:06:23.723,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.266516,,,,,,,,,,,,,,,7c39835b-a62f-418f-89e5-289d14338a3b,264,,"[66.8, 13.2]",266106,6,,,,,-0.16387154,,Right Foot,,,,"[79.5, 11.1]",Ground Pass,12.872451,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['0341f8ba-5524-4069-8117-25df9c07a5e5'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:06:26.643,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.5072,,,,,,,,,,,,,,,55930931-bff8-48dd-9f43-2d119f0c1178,267,,"[79.5, 11.1]",266106,6,,,,,2.6212373,,Left Foot,,,,"[70.6, 16.2]",Ground Pass,10.25768,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['c4fe9c40-7890-48a3-ba70-0baf96f72dab'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:06:27.950,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.833878,,,,,,,,,,,,,,,e4702346-3718-436c-abf8-cb680a939786,269,,"[70.6, 16.2]",266106,6,,,,,2.2229676,,Left Foot,,,,"[66.4, 21.7]",Ground Pass,6.92026,,,,Arda Turan,11094.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['d30e04d8-92b5-49f7-b767-fc70727ffc59'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:06:29.457,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.343696,,,,,,,,,,,,,,,257e58a6-7c1b-47e8-9962-439037936d0c,272,,"[65.8, 24.2]",266106,6,,,,,1.884835,,Left Foot,,,,"[62.0, 35.9]",Ground Pass,12.301626,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Arda Turan,11094.0,Left Center Midfield,11,Barcelona,217,['35c828f3-ac2a-4c4d-a908-9e80d7c9fc97'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:06:32.088,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.34165,,,,,,,,,,,,,,,17065485-e267-4638-a77d-e635f7e302fa,275,,"[63.6, 46.6]",266106,6,,,,,1.4801364,,Right Foot,,,,"[65.7, 69.7]",Ground Pass,23.195257,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['06b16c24-2d3f-4eee-975f-9a9aa7096db9'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:06:39.872,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.983175,,,,,,,,,,,,,,,7b8d293b-dcc8-4a93-a883-337fbe73194e,278,,"[66.0, 72.0]",266106,6,,,,,-2.036808,,Right Foot,,,,"[57.5, 55.1]",Ground Pass,18.917189,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,11,Barcelona,217,['2fa191fb-5e0e-486e-8b01-64acb842588a'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:06:44.057,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.128061,,,,,,,,,,,,,,,90b8879c-ae84-4e16-b328-85c43f6ccab0,281,,"[66.7, 45.3]",266106,6,,,,,-1.7041985,,Right Foot,,,,"[63.6, 22.2]",Ground Pass,23.307081,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['44404628-449b-4667-b87b-2661d2f7bcd2'],49,,,,,,,,,,,,,,,,,Barcelona,217,00:06:49.881,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.400742,,,,,,,,,,,,,,,497cb784-ff39-4420-8bba-35ff33f6aa0d,284,,"[63.6, 22.2]",266106,6,,,,,-0.7960739,,Right Foot,,,,"[77.5, 8.0]",Ground Pass,19.870832,,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,11,Barcelona,217,['de7add68-a924-45eb-a2ec-3674e4aee3a6'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:06:51.849,Pass,,2015/2016
