50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_end_early_video_end,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.727808,,,,,,,,,,,,ccb1944b-5b73-43da-9337-649a763a5080,124,,"[55.6, 26.8]",266557,1,,,,1.6573564,,Right Foot,,,"[53.5, 51.0]",,Ground Pass,,24.290945,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,5,Barcelona,217,['1d4b1611-cd49-43ce-b95e-f8262b7d072f'],56,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.204,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.938425,,,,,,,,,,,,01163745-f823-4c09-afa9-963350a969a2,127,,"[54.5, 51.8]",266557,2,,,,1.0608243,,Right Foot,,,"[64.4, 69.5]",,Ground Pass,,20.280533,,,,,Sergi Roberto Carnicer,6379.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,5,Barcelona,217,['20fc5483-aaa6-48ad-a007-d16b3add979f'],0,,,,,,,,,,,,,,,,Barcelona,217,00:02:00.034,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.832335,,,,,,,,,,,,01a69cee-5db7-45c2-9fac-5bda2c381486,131,,"[62.8, 71.3]",266557,2,,,,0.57575834,,Right Foot,,,"[74.2, 78.7]",,Ground Pass,,13.591173,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,5,Barcelona,217,"['1a6ae3b6-3d54-4ef8-b71b-011326089383', 'd2cc7eef-62cd-416a-88f3-0dd68b1fcaf4']",1,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.882,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,4.344371,,,,,,,,,,,,c9d9dc29-71ae-4ac4-a2cc-50f3cb182fb5,135,,"[69.5, 57.1]",266557,2,,,,-0.7712577,,Left Foot,,,"[119.7, 8.3]",,High Pass,,70.010574,,,Out,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,5,Barcelona,217,['53a42fc3-00e6-490f-97c8-0689b400c2b1'],5,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.737,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.4203,,,,,,,,,,,,3180e31d-d881-4e84-b744-dbb7d76da403,137,,"[7.0, 44.1]",266557,2,,,,0.053494498,,Left Foot,,,"[76.1, 47.8]",,High Pass,,69.19899,,,,,Daniel Parejo Muñoz,6595.0,,,,,Goal Kick,1,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,6,Valencia,207,['44436af0-f099-4981-a1db-db30f1c2f97b'],35,,,,,,,,,,,,,,,,Valencia,207,00:02:35.120,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,3.276347,,,,,,,,,,,,4e00b6d9-0e43-4f9c-a960-9350794f2341,139,,"[75.9, 59.6]",266557,2,,,,0.07807228,,Head,,,"[105.3, 61.9]",,Low Pass,,29.489828,,,Incomplete,,,,,,,,,1,From Goal Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,6,Valencia,207,['32600a71-281a-4b39-b564-4f1291c662f5'],39,,,,,,,,,,,,,,,,Valencia,207,00:02:39.293,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.58298,,,,,,,,,,,,5e584874-61c2-4088-8f80-f4eb7b3179cb,142,,"[12.9, 18.6]",266557,2,,,,2.07301,,Left Foot,,,"[6.2, 30.8]",,Ground Pass,,13.918693,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['02255939-dc3e-4d6d-9b39-86fff1d83966'],43,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.657,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.686304,,,,,,,,,,,,c2045666-34c8-4e7b-8ec7-9275d162171a,145,,"[11.7, 32.9]",266557,2,,,,1.3749906,,Right Foot,,,"[16.5, 57.1]",,Ground Pass,,24.67144,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,7,Barcelona,217,['61651d0f-9be1-4cab-a5fa-46a60a1e2e97'],48,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.233,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.875247,,,,,,,,,,,,1be7a8f3-ab43-464b-b530-f929458f44cf,148,,"[27.1, 52.4]",266557,2,,,,-1.553437,,Right Foot,,,"[27.6, 23.6]",,Ground Pass,,28.80434,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['f52028d2-6462-4625-81dd-c68a39e7b89f'],55,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.120,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.980699,,,,,,,,,,,,aa923ef3-4348-4d1d-b4a1-b5d26ca860e2,152,,"[39.8, 25.8]",266557,3,,,,1.5953815,,Right Foot,,,"[39.2, 50.2]",,Ground Pass,,24.407375,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,"['1ddaebcf-11a4-4f01-90e6-c2a3437c4739', '4bfb9c71-f41a-483a-a363-1f2912f02075']",0,,,,,,,,,,,,,,,,Barcelona,217,00:03:00.635,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.860078,,,,,,,,,,,,0db32111-e3b0-4f7e-950a-32451da7201e,155,,"[50.6, 53.7]",266557,3,,,,-1.9179344,,Right Foot,,,"[41.7, 29.1]",,Ground Pass,,26.160467,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['ef85d57b-749f-4de4-b717-3a0e13cdbd4c'],5,,,,,,,,,,,,,,,,Barcelona,217,00:03:05.598,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.793143,,,,,,,,,,,,7f62988f-9ca1-4eec-a9df-8e33f2137f24,159,,"[54.1, 30.0]",266557,3,,,,-0.29748648,,Right Foot,,,"[102.7, 15.1]",,High Pass,,50.832764,,,Pass Offside,,Neymar da Silva Santos Junior,4320.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Left Center Back,7,Barcelona,217,['6b474809-7e82-4d3e-a5d4-1c6baca8dc9e'],9,,,,,,,,,,,,,,,,Barcelona,217,00:03:09.894,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.0292,,,,,,,,,,,,8e1122b2-9a7a-4dfb-9bb9-7c570f993bd0,161,,"[20.4, 63.6]",266557,3,True,,,-1.310084,,Right Foot,,,"[35.5, 7.0]",,Ground Pass,,58.579605,,,,,Guilherme Magdalena Siqueira,26780.0,,True,,,Free Kick,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,8,Valencia,207,['02f0d0d2-0913-4ddd-8249-78b4e4872701'],28,,,,,,,,,,,,,,,,Valencia,207,00:03:28.749,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.1998,,,,,,,,,,,,b130ef58-a519-46a6-a3cb-1567fc8584ef,163,,"[31.3, 6.6]",266557,3,,,,2.5143712,,Left Foot,,,"[12.4, 20.3]",,Ground Pass,,23.343094,,,,,Aymen Abdennour,4406.0,,,,,,1,From Free Kick,Guilherme Magdalena Siqueira,26780.0,Left Back,8,Valencia,207,['dbff5cf2-c55a-495a-9b41-29a21a267202'],30,,,,,,,,,,,,,,,,Valencia,207,00:03:30.778,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.3611,,,,,,,,,,,,5fd0a91b-5fbb-49e1-a937-75ed9ec220ca,167,,"[15.8, 15.4]",266557,3,,,,-0.16418898,,Left Foot,,,"[49.6, 9.8]",,High Pass,,34.260765,,,Incomplete,,André Filipe Tavares Gomes,10802.0,,,,,,1,From Free Kick,Aymen Abdennour,4406.0,Left Center Back,8,Valencia,207,"['0d21833e-491c-4f8e-9b61-8d4fa281d89d', '5a7c075a-6087-4ceb-9b74-1ca45422d51c']",34,,,,,,,,,,,,,,,,Valencia,207,00:03:34.407,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.63981,,,,,,,,,,,,5a7c075a-6087-4ceb-9b74-1ca45422d51c,170,,"[70.5, 70.3]",266557,3,,,True,-1.0545657,,,,,"[72.6, 66.6]",,High Pass,,4.2544093,,,,,Ivan Rakitić,5470.0,,,,,Recovery,1,Regular Play,Sergi Roberto Carnicer,6379.0,Right Back,9,Barcelona,217,"['5f192246-ed47-4cbd-b99b-27a65142f0e4', '5fd0a91b-5fbb-49e1-a937-75ed9ec220ca', 'dd8fa5be-91ec-44d3-bd26-dfd3ef1fd378']",36,,,,,,,,,,,,,,,,Barcelona,217,00:03:36.768,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.8963,,,,,,,,,,,,9dd22dbd-04c1-4313-ad55-6456c8fe576d,176,,"[75.3, 76.4]",266557,3,True,,,-2.776099,,Right Foot,,,"[31.4, 59.6]",,Ground Pass,,47.004787,,,,,Gerard Piqué Bernabéu,5213.0,,,,,Free Kick,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,10,Barcelona,217,['8e903ff2-fcf4-4364-9900-6ca8f09c70f0'],46,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.139,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.920481,,,,,,,,,,,,48fb54cc-8597-41ee-b8eb-da7c2d260e45,178,,"[50.0, 59.3]",266557,3,,,,-1.598567,,Right Foot,,,"[49.3, 34.1]",,Ground Pass,,25.20972,,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Gerard Piqué Bernabéu,5213.0,Right Center Back,10,Barcelona,217,['8b2f2589-d68d-43b5-b2be-91d7a2a7629b'],48,,,,,,,,,,,,,,,,Barcelona,217,00:03:48.435,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.672446,,,,,,,,,,,,dc8b8e4c-5271-4cc1-98dd-e5b19bcf199f,181,,"[50.1, 29.4]",266557,3,,,,-1.081041,,Right Foot,,,"[63.8, 3.7]",,Ground Pass,,29.12353,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Left Center Back,10,Barcelona,217,['88c838a4-bd59-4b06-99f1-44226765aeec'],51,,,,,,,,,,,,,,,,Barcelona,217,00:03:51.475,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.338626,,,,,,,,,,,,3a778564-4ea5-49e0-9e08-89a12e1c6bcd,184,,"[68.0, 6.2]",266557,3,,,,0.22560124,,Left Foot,,,"[86.3, 10.4]",,Ground Pass,,18.775782,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['a4fed7c4-dae8-408a-94d9-430fd6e74db2'],53,,,,,,,,,,,,,,,,Barcelona,217,00:03:53.872,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.92021,,,,,,,,,,,,931ae8fa-941b-4869-be41-a8d9c259d8e1,187,,"[86.3, 8.6]",266557,3,,,,2.7246945,,Right Foot,,,"[79.3, 11.7]",,Ground Pass,,7.655717,,,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['0d64436e-c9bd-4054-98c9-2d1a3c419120'],55,,,,,,,,,,,,,,,,Barcelona,217,00:03:55.251,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.3609,,,,,,,,,,,,32693c05-4565-47ff-a3ef-b669c3156ae4,194,,"[82.6, 31.7]",266557,3,,,,0.83522564,,Right Foot,,,"[100.7, 51.7]",,Ground Pass,,26.974247,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,10,Barcelona,217,"['5e628f75-271b-4cde-bae7-a1e1715e0dd7', 'e2d8ca1e-49c9-4705-b9c8-82b4559b064c']",59,,,,,,,,,,,,,,,,Barcelona,217,00:03:59.525,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.562301,,,,,,,,,,,,dd486e26-fb53-401d-8bf9-76a2ebb3465c,197,,"[89.4, 47.4]",266557,4,,,,-1.1976625,,Right Foot,,,"[99.5, 21.6]",,High Pass,,27.706497,,,,,Andrés Iniesta Luján,5216.0,,,,,Recovery,1,From Free Kick,Sergi Roberto Carnicer,6379.0,Right Back,10,Barcelona,217,['661a9e6e-873e-4c02-b992-30686c2a5d8b'],2,,,,,,,,,,,,,,,,Barcelona,217,00:04:02.605,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.325188,,,,,,,,,,,,98473e68-eb9b-4d7d-8809-12f08e45fee1,200,,"[99.7, 22.8]",266557,4,,,,-0.18049575,,Right Foot,,,"[113.4, 20.3]",,Ground Pass,,13.926234,,,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Center Midfield,10,Barcelona,217,['6f18132f-1249-4ed2-80d3-206b9c077be8'],6,,,,,,,,,,,,,,,,Barcelona,217,00:04:06.194,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.589531,,,,,,,,,,,,86451dc5-0b55-4b14-8711-e53bbf35dd35,203,,"[114.0, 20.7]",266557,4,,,,1.7885972,89743106-230d-47da-b0d6-1e80d43842a5,Left Foot,True,,"[111.3, 32.9]",,Ground Pass,,12.495199,,,,,Neymar da Silva Santos Junior,4320.0,True,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,10,Barcelona,217,['58feb750-6a2c-42d1-8cc0-17c284203ae5'],8,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.039,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.5541,,,,,,,,,,,,5dbd1404-a4f6-493e-b8ba-b32127968114,212,,"[111.9, 50.6]",266557,4,,,,-2.9078496,2b07d0e5-1e54-4c69-a6df-366ff5d6daaa,Left Foot,,,"[105.6, 49.1]",,Ground Pass,,6.47611,,,,,Sergi Roberto Carnicer,6379.0,True,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,10,Barcelona,217,"['2c9862f6-eb1e-429c-94ef-f35dff4e5799', '3e64aa6c-f8dd-4e82-a430-21489c854f5b']",11,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.923,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.607832,,,,,,,,,,,,2eaa15b4-e00a-4ff2-936a-bbd9afca040c,217,,"[120.0, 80.0]",266557,4,,,,-2.2768161,,Left Foot,,,"[111.9, 70.5]",,Ground Pass,,12.48439,,,,,Neymar da Silva Santos Junior,4320.0,,,,,Corner,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['ea449fe4-90e2-4c1f-bf56-2eed3d27e5d1'],30,,,,,,,,,,,,,,,,Barcelona,217,00:04:30.215,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.254844,,,,,,,,,,,,7ed21042-f2b0-43c4-8897-53bb25faeaaa,220,,"[110.4, 71.0]",266557,4,,,,3.1415927,,Right Foot,,,"[106.7, 71.0]",,Ground Pass,,3.7,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Neymar da Silva Santos Junior,4320.0,Left Wing,11,Barcelona,217,['e19dc468-3826-498d-a43a-883caaccf24a'],34,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.239,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.755021,,,,,,,,,,,,e5e684b5-da29-4d7d-a1fd-3d006eb1f6be,223,,"[104.8, 69.9]",266557,4,,,,-2.4025748,,Left Foot,,,"[92.4, 58.6]",,Ground Pass,,16.776472,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['8da1a6f8-2c9a-4f15-988b-c4bfe84f4c4f'],35,,,,,,,,,,,,,,,,Barcelona,217,00:04:35.534,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.202424,,,,,,,,,,,,3adbd4c1-6616-4aa4-b6e1-704e2624bb13,227,,"[93.2, 58.6]",266557,4,,,,0.47007838,,Right Foot,,,"[105.6, 64.9]",,Ground Pass,,13.90863,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Corner,Andrés Iniesta Luján,5216.0,Left Center Midfield,11,Barcelona,217,"['27d5bf2e-f25f-4907-aa76-2b5d4cc45648', 'ca9ad83e-fd03-4715-bd4b-bbc7a195bfa8']",38,,,,,,,,,,,,,,,,Barcelona,217,00:04:38.028,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,2.4122,,,,,,,,,,,,bc812b4e-9305-471c-a8f1-051099ee2f7d,230,,"[105.8, 65.1]",266557,4,,,,-1.3480952,0f142c87-c8d6-42f4-9d8d-25d666c750c5,Left Foot,True,,"[115.9, 20.5]",,High Pass,,45.729313,,,,,Luis Alberto Suárez Díaz,5246.0,True,True,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,11,Barcelona,217,['1f45d85f-1ba7-4868-8dfd-7c66c6fa2a27'],41,,,,,,,,,,,,,,,,Barcelona,217,00:04:41.433,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.0717,,,,,,,,,,,,9a19090b-db6e-4fda-99ee-22011f0d1007,234,,"[7.0, 44.1]",266557,5,,,,-0.5532095,,Right Foot,,,"[57.2, 13.1]",,High Pass,,59.00034,,,,,André Filipe Tavares Gomes,10802.0,,,,,Goal Kick,1,From Goal Kick,Diego Alves Carreira,25144.0,Goalkeeper,12,Valencia,207,['991f357c-c61e-4386-9575-bf08830d77c7'],3,,,,,,,,,,,,,,,,Valencia,207,00:05:03.050,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,2.932325,,,,,,,,,,,,0fdadb18-1551-4ac3-9016-4f841e5898c5,236,,"[57.2, 14.0]",266557,5,,,,0.022136604,,Head,,,"[84.3, 14.6]",,Low Pass,,27.106642,,,Incomplete,,Santiago Mina Lorenzo,6594.0,,,,,,1,From Goal Kick,André Filipe Tavares Gomes,10802.0,Left Midfield,12,Valencia,207,"['7ab7d3e4-73c7-4c12-b083-6af134a23e34', 'ae5194ff-0402-4cf2-a20a-684c87a3fac4']",5,,,,,,,,,,,,,,,,Valencia,207,00:05:05.348,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.960159,,,,,,,,,,,,7ab7d3e4-73c7-4c12-b083-6af134a23e34,239,,"[35.8, 65.5]",266557,5,,,,-2.482589,,Left Foot,,,"[15.4, 49.7]",,Ground Pass,,25.8031,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,Recovery,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,"['0fdadb18-1551-4ac3-9016-4f841e5898c5', '5329cd97-a08a-4637-b7dd-0ce706704e75', 'f045ab43-85f3-48ff-b8f2-77e524d3168b']",8,,,,,,,,,,,,,,,,Barcelona,217,00:05:08.281,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.485351,,,,,,,,,,,,a6a68436-bf6c-425f-9a22-35bcfdbd64a1,243,,"[10.4, 51.5]",266557,5,,,,1.4585935,,Right Foot,,,"[12.8, 72.8]",,Ground Pass,,21.434784,,,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,13,Barcelona,217,"['3e847522-2f03-4ad0-a6e1-5e6ab18035b8', 'baca2f1d-6bc7-44c9-91bd-b615f8bf3a2c']",11,,,,,,,,,,,,,,,,Barcelona,217,00:05:11.291,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,1.304237,,,,,,,,,,,,a1e549a5-cfb5-4655-9aa9-f9bde28a68ea,246,,"[16.1, 74.1]",266557,5,,,,-1.1210368,,Right Foot,,,"[24.5, 56.7]",,Ground Pass,,19.321491,,,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,13,Barcelona,217,['1ec81392-88c3-441e-8e3e-e63bb7f313fc'],13,,,,,,,,,,,,,,,,Barcelona,217,00:05:13.945,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.232833,,,,,,,,,,,,348b900c-2a97-4f58-902b-cb4b656eb105,250,,"[20.7, 62.4]",266557,5,,,,-2.4846349,,Left Foot,,,"[5.4, 50.6]",,Ground Pass,,19.321749,,,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,"['86e5d74c-4236-4c54-922b-126e80bce2fd', 'de5a3b80-f11e-4783-ac8c-34e7d74f6ca8']",16,,,,,,,,,,,,,,,,Barcelona,217,00:05:16.397,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,3.3243,,,,,,,,,,,,43628cb9-6f6c-4228-afb7-e3c724f579a6,254,,"[4.5, 59.6]",266557,5,,,,0.34018457,,Right Foot,,,"[51.4, 76.2]",,High Pass,,49.75108,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,13,Barcelona,217,"['48dc604a-eb6f-459d-ba7f-1320c3a275a9', '6d40505a-afcf-4265-90ef-250595ff135c', '864d11e7-2fe1-4109-873f-28bead749401']",19,,,,,,,,,,,,,,,,Barcelona,217,00:05:19.757,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.5196,,,,,,,,,,,,864d11e7-2fe1-4109-873f-28bead749401,256,,"[68.7, 3.9]",266557,5,,,,0.1378071,,Left Foot,,,"[82.4, 5.8]",,Low Pass,,13.831124,,,,,André Filipe Tavares Gomes,10802.0,,,,,Recovery,1,Regular Play,Aymen Abdennour,4406.0,Left Center Back,13,Barcelona,217,"['43628cb9-6f6c-4228-afb7-e3c724f579a6', 'afec7bc9-9279-46b4-af2f-5ac70b430670']",23,,,,,,,,,,,,,,,,Valencia,207,00:05:23.082,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.254621,,,,,,,,,,,,d7828a87-d8a6-44f7-97cb-f90cf4d28f31,261,,"[28.0, 52.8]",266557,5,,,,-0.75837773,,Left Foot,,,"[35.6, 45.6]",,Ground Pass,,10.469002,,,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['d86a40c8-2fb2-474f-8e43-679af01e3ce0'],25,,,,,,,,,,,,,,,,Barcelona,217,00:05:25.490,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.4125,,,,,,,,,,,,d52b8dd9-1c0f-4c05-a5a7-524eb8a21a2b,265,,"[36.7, 47.1]",266557,5,,,,-0.24111767,,Right Foot,,,"[42.8, 45.6]",,High Pass,,6.2817197,,,Incomplete,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Center Midfield,13,Barcelona,217,"['36f9f1fd-ae2b-41e2-9f20-d5a26fd7c92a', 'ea9b75e7-0909-45de-8c5b-4cefda64c70c']",27,,,,,,,,,,,,,,,,Barcelona,217,00:05:27.401,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.301989,,,,,,,,,,,,021d17ef-5c32-4bdb-b720-4ca285f19b6f,271,,"[75.7, 24.7]",266557,5,,,,1.7547398,,Right Foot,,,"[72.5, 41.9]",,Ground Pass,,17.495142,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Enzo Nicolás Pérez,5741.0,Left Center Midfield,14,Valencia,207,['01045d26-36b7-4758-84d6-8818c725d23a'],32,,,,,,,,,,,,,,,,Valencia,207,00:05:32.642,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.759312,,,,,,,,,,,,c6b3f846-e9a2-40b9-9e5b-097d7a931728,275,,"[72.7, 45.5]",266557,5,,,,0.08984754,,Right Foot,,,"[83.8, 46.5]",,Ground Pass,,11.144954,,,,,Rodrigo Moreno Machado,5718.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,14,Valencia,207,"['25f3a623-3733-4586-a59f-7a87806ac1d6', 'fdc7d21c-30cd-40eb-8f77-87dff336015c']",34,,,,,,,,,,,,,,,,Valencia,207,00:05:34.877,Pass,True,2015/2016
,,,,,,,,,,,,,,,,,,0.9461,,,,,,,,,,,,51d5623e-3d6a-4808-b22b-a8801ffba841,279,,"[81.5, 45.7]",266557,5,,,,2.8168747,,Right Foot,,,"[71.4, 49.1]",,Ground Pass,,10.656922,,,,,Daniel Parejo Muñoz,6595.0,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Right Midfield,14,Valencia,207,['6bcd2379-a240-4b1a-ac72-56a0be2c2541'],36,,,,,,,,,,,,,,,,Valencia,207,00:05:36.449,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,1.840887,,,,,,,,,,,,a55140bd-e753-4948-b020-d1c6f6be2d51,282,,"[70.4, 54.3]",266557,5,,,,1.1402954,,Right Foot,,,"[81.1, 77.6]",,High Pass,,25.639423,,,,,Antonio Barragán Fernández,6663.0,,,,,,1,Regular Play,Daniel Parejo Muñoz,6595.0,Right Center Midfield,14,Valencia,207,['e2b209c9-671f-421e-ba19-01bf74375a0e'],38,,,,,,,,,,,,,,,,Valencia,207,00:05:38.616,Pass,,2015/2016
,,,,,,,,,,,,,,,,,,0.86317,,,,,,,,,,,,b474e942-3a07-42dd-aec6-99f7fff7ca6f,285,,"[82.0, 77.9]",266557,5,,,,-3.0221636,,Right Foot,,,"[64.5, 75.8]",,Ground Pass,,17.62555,,,,,Shkodran Mustafi,3638.0,,,,,,1,Regular Play,Antonio Barragán Fernández,6663.0,Right Back,14,Valencia,207,['06ed3759-003e-428e-8053-d8ba0645ba85'],41,,,,,,,,,,,,,,,,Valencia,207,00:05:41.992,Pass,,2015/2016
