ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.8078,,,,,,,,,,,,,,f3cf9b34-4cc5-49bc-a6c2-f60c6d5860f3,101,,"[54.3, 1.0]",266433,1,,,,,1.1153452,,,,,,"[56.7, 5.9]",,High Pass,,5.456189,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['ce76b502-4208-4d17-913d-344d9364dbda'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.583,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.587833,,,,,,,,,,,,,,b1a107e1-4100-4e82-aa0f-4ceb46e8ba89,104,,"[55.5, 5.9]",266433,1,,,,,-2.7707014,,Left Foot,,,,"[48.3, 3.1]",,Ground Pass,,7.725283,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,7,Barcelona,217,['47bb391c-a568-47ae-aa87-668de5ee9143'],39,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:39.999,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.6859,,,,,,,,,,,,,,1068a3cb-584b-45d2-ac38-a193427fae8a,107,,"[44.9, 4.5]",266433,1,,,,,2.904318,,Left Foot,,,,"[29.6, 8.2]",,Ground Pass,,15.741029,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Barcelona,217,['dc642dee-a23b-4319-bba9-9c846411ee4a'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.539,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.0126,,,,,,,,,,,,,,5ef2d75c-71da-407d-8190-77d586f8f08e,110,,"[26.8, 11.4]",266433,1,,,,,1.3763535,,Right Foot,,,,"[34.5, 50.5]",,Ground Pass,,39.85097,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Carles Puyol i Saforcada,20125.0,Left Center Back,7,Barcelona,217,['3dad8096-3304-4ef3-9d83-eba81036ba6e'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:44.622,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.7637,,,,,,,,,,,,,,37bc6b05-403b-4c9f-a27f-b9061544d1ca,113,,"[42.8, 50.9]",266433,1,,,,,-0.4984594,,Right Foot,,,,"[50.7, 46.6]",,Ground Pass,,8.994443,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['881f753d-ec49-4334-8580-a686fdf82939'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.167,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.6045,,,,,,,,,,,,,,4daebb7a-f7ef-448f-8aa8-cfa5d08cbe83,115,,"[50.7, 46.9]",266433,1,,,,,1.8811837,,Right Foot,,,,"[47.3, 57.5]",,Ground Pass,,11.131936,,,Gerard Piqué Bernabéu,5213.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['98b73a2e-f6a9-4efe-bf4e-d4d4de8e3064'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:49.931,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.0659,,,,,,,,,,,,,,39d30321-4180-49c8-9174-517d2b33bc24,117,,"[51.1, 65.5]",266433,1,,,,,0.42544964,,Right Foot,,,,"[70.3, 74.2]",,Ground Pass,,21.079136,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Gerard Piqué Bernabéu,5213.0,Right Center Back,7,Barcelona,217,['53f19e82-fcf0-4247-9d2b-c4d27faae123'],51,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:51.535,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2992,,,,,,,,,,,,,,f6664a81-b0c5-4a00-8078-b8bed63f341f,120,,"[69.3, 67.9]",266433,1,,,,,-1.9821501,,Left Foot,,,,"[62.8, 53.0]",,Ground Pass,,16.256075,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,7,Barcelona,217,['8d0226ab-28a9-415e-b7de-67da35a01c47'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.733,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9599,,,,,,,,,,,,,,9b6d843f-9818-4f81-b161-62b82c9bee19,123,,"[62.0, 45.2]",266433,1,,,,,-0.37564024,,Right Foot,,,,"[76.2, 39.6]",,Ground Pass,,15.264338,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['d6a5099c-7b24-4488-97e4-728ff9781a95'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:58.203,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.967,,,,,,,,,,,,,,fb19261b-9133-4a99-87fb-a2d8658b0b69,125,,"[75.3, 41.3]",266433,1,,,,,2.254276,,Right Foot,,,,"[67.4, 51.0]",,Ground Pass,,12.509996,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,7,Barcelona,217,['173648cf-5a50-442f-a57b-43b6399c0f80'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:01:59.162,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9488,,,,,,,,,,,,,,1b964aa7-8f0c-4a9c-bf65-9fad751b55e5,129,,"[62.4, 51.0]",266433,2,,,,,-1.5253731,,Left Foot,,,,"[62.9, 40.0]",,Ground Pass,,11.011357,,,Xavier Hernández Creus,20131.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,7,Barcelona,217,"['9845f60e-e31b-454d-8773-21b2241be2e2', 'ceab305f-579b-49e7-b163-65e57afa80fd']",1,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:01.105,Pass,True,2012/2013
,,,,,,,,,,,,,,,,,2.539802,,,,,,,,,,,,,,64a57051-ae62-43e0-9dec-929f479f5305,132,,"[63.5, 36.0]",266433,2,,,,,-0.8913825,,Right Foot,,,,"[90.8, 2.2]",,High Pass,,43.448013,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Center Midfield,7,Barcelona,217,['eccf5cf0-f6b2-4d6b-bd9f-a31ca5280920'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.866,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.456501,,,,,,,,,,,,,,0dba26f3-1508-4d99-94f1-ecd3f168d860,135,,"[96.1, 3.6]",266433,2,,,,,-0.14601226,,Right Foot,,,,"[106.3, 2.1]",,Ground Pass,,10.309704,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,7,Barcelona,217,['b4400445-d1fb-4a6f-8659-86f551f3a6cf'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:07.642,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8548,,,,,,,,,,,,,,9d2949b1-389d-4e4a-a39d-d798e9e641f4,141,,"[104.9, 1.0]",266433,2,,,,,2.5829933,,,,,,"[99.3, 4.5]",,High Pass,,6.603787,,,Andrés Iniesta Luján,5216.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['fe8b5b38-c2fc-4eca-9df1-8422795fed4d'],19,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:19.921,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6076,,,,,,,,,,,,,,8cd972ea-2973-40bd-b509-e0aa80835ad6,143,,"[99.3, 4.9]",266433,2,,,,,-0.41145626,,Right Foot,,,,"[104.8, 2.5]",,High Pass,,6.0008335,,,Jordi Alba Ramos,5211.0,,,,,,1,From Throw In,Andrés Iniesta Luján,5216.0,Left Wing,8,Barcelona,217,['2b544acb-6c1f-4282-8fcd-ef9e98d2ada4'],20,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:20.776,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.9966,,,,,,,,,,,,,,8cea7769-0e40-45f3-8adf-e22a13ffd56f,145,,"[105.2, 2.7]",266433,2,,,,,1.3825748,,Head,,,,"[107.6, 15.3]",,High Pass,,12.826535,Incomplete,,,,,,,,,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,8,Barcelona,217,['62dd4d0f-a601-41b0-92ec-91138acd492f'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:21.384,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8328,,,,,,,,,,,,,,9099fa21-2e8c-43d3-b4c2-b1b2f87adedd,149,,"[55.5, 7.8]",266433,2,,,,,0.09966865,,Right Foot,,,,"[62.5, 8.5]",,Ground Pass,,7.034913,,,Francesc Fàbregas i Soler,3478.0,,,,,Free Kick,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['9dd8484e-6bed-40b6-83e7-e128f59edf1e'],34,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.974,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8158,,,,,,,,,,,,,,43c51763-43b6-44fd-8889-cb97826791bd,151,,"[62.5, 8.5]",266433,2,,,,,2.863293,,Right Foot,,,,"[55.5, 10.5]",,Ground Pass,,7.28011,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,9,Barcelona,217,['5a57de48-2ae4-47da-822d-0899f66d3420'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:35.807,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.9968,,,,,,,,,,,,,,b8352df8-6da8-415d-b0d6-937316eee66f,154,,"[54.7, 15.3]",266433,2,,,,,1.2244202,,Right Foot,,,,"[76.5, 75.7]",,High Pass,,64.21371,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,True,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['f33e2130-03d1-4bb5-b446-a5af0c18be87'],38,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:38.083,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.4133,,,,,,,,,,,,,,4b77c838-8382-4dfa-b139-e7229e53f4c9,157,,"[82.2, 69.6]",266433,2,,,,,0.9760371,,Right Foot,,,,"[86.8, 76.4]",,Ground Pass,,8.20975,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Pedro Eliezer Rodríguez Ledesma,3958.0,Right Wing,9,Barcelona,217,['43ab2591-84d6-4768-b570-21c72b091a6b'],43,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:43.740,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.8076,,,,,,,,,,,,,,e0c6ef03-920f-4902-bf1f-cbffb67aa3a8,159,,"[86.8, 76.4]",266433,2,,,,,-2.0795262,,Right Foot,,,,"[75.2, 55.6]",,Ground Pass,,23.815962,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['8871b8f6-13c4-402b-b763-e1e37c2f9321'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.154,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8163,,,,,,,,,,,,,,aad8c078-13bf-4a6f-b8d3-3289b24777cb,161,,"[75.1, 55.6]",266433,2,,,,,-1.7294515,,Right Foot,,,,"[73.5, 45.6]",,Ground Pass,,10.127192,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,9,Barcelona,217,['3b1632c9-3499-4d9e-a233-62d115aa4aa0'],46,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:46.961,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.2407,,,,,,,,,,,,,,21e0bb0b-f038-4c50-8457-ea4439db2ff3,164,,"[77.4, 35.6]",266433,2,,,,,-1.1333272,,Left Foot,,,,"[92.6, 3.1]",,Ground Pass,,35.878822,,,Jordi Alba Ramos,5211.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['d3fbb5ac-48bc-4a71-a749-69e72c0420e7'],50,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.196,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.0698,,,,,,,,,,,,,,3c1d0a39-ca3b-47a9-b7db-c2877f926803,167,,"[97.2, 16.9]",266433,2,,,,,2.7261004,,Left Foot,,,,"[83.6, 22.9]",,Ground Pass,,14.864723,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Jordi Alba Ramos,5211.0,Left Back,9,Barcelona,217,['86d6b1bb-0cb6-4e69-b0c2-27d1246d6441'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:55.289,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.2313,,,,,,,,,,,,,,6cd66e8e-0977-43cc-99d4-017bcdc3fb4e,170,,"[82.9, 26.5]",266433,2,,,,,0.83495754,,Right Foot,,,,"[112.6, 59.3]",,High Pass,,44.248505,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,9,Barcelona,217,['4099e36e-23eb-420d-828e-f6a0356496e2'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.597,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.8561,,,,,,,,,,,,,,76f727f0-dbd6-4a32-b9d9-9dcfc10ae448,172,,"[112.3, 59.3]",266433,2,,,,,-1.614782,,Right Foot,True,,,"[109.8, 2.5]",,High Pass,,56.854992,,,Lionel Andrés Messi Cuccittini,5503.0,,True,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,9,Barcelona,217,['f8ced583-ce2c-49ae-bdcf-fb45f7cc7705'],59,,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.828,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.4532,,,,,,,,,,,,,,0bfe172d-8ad7-4268-b4c8-2d77fc965914,175,,"[108.1, 2.5]",266433,3,,,,,2.7592137,,Left Foot,,,,"[89.7, 9.9]",,Ground Pass,,19.832296,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,9,Barcelona,217,['c9914907-2a0f-4e4d-a358-4a4a2016fdaa'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.444,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.683,,,,,,,,,,,,,,05bc9874-d3c7-407e-9f20-9d255bffe44e,178,,"[89.7, 16.2]",266433,3,,,,,0.10660538,,Right Foot,,,,"[116.8, 19.1]",,Ground Pass,,27.254725,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Andrés Iniesta Luján,5216.0,Left Wing,9,Barcelona,217,['4b110216-ed4a-485a-b0c6-c923f6f64f19'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:07.184,Pass,,2012/2013
,,,,,,,,,,,,,,,,,3.0936,,,,,,,,,,,,,,8a9538b4-304e-471e-8b4c-34e9ab92466f,182,,"[7.0, 37.0]",266433,3,,,,,0.4903792,,Right Foot,,,,"[80.8, 76.4]",,High Pass,,83.65883,,,José Raúl Baena Urdiales,26607.0,,,,,Goal Kick,1,From Goal Kick,Francisco Casilla Cortés,6706.0,Goalkeeper,10,Espanyol,214,['f1ce76d3-f239-4804-95c6-909f16bf999d'],33,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:33.118,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5122,,,,,,,,,,,,,,5bc2bd36-5840-439b-9388-57dc59bea225,185,,"[85.8, 72.4]",266433,3,,,,,-0.6055447,,Right Foot,,,,"[89.7, 69.7]",,Low Pass,,4.7434163,Incomplete,,Sergio García De La Fuente,6767.0,,,,,,1,From Goal Kick,José Raúl Baena Urdiales,26607.0,Right Wing,10,Espanyol,214,"['78df14d9-c8bf-4d4d-8065-6e0a8400f539', 'ef2bf1ff-0b48-4bf6-a4ed-0b9cbb593893']",38,,,,,,,,,,,,,,,,,,Espanyol,214,00:03:38.344,Pass,,2012/2013
,,,,,,,,,,,True,,,,,,1.21,,,,,,,,,,,,,,78df14d9-c8bf-4d4d-8065-6e0a8400f539,187,,"[31.3, 11.3]",266433,3,,,,,0.71654165,,Head,,,,"[40.6, 19.4]",,Low Pass,,12.332883,,,Francesc Fàbregas i Soler,3478.0,,,,,Interception,1,Regular Play,Carles Puyol i Saforcada,20125.0,Left Center Back,11,Barcelona,217,"['5bc2bd36-5840-439b-9388-57dc59bea225', 'c064d4e7-3b52-4016-b086-d41eb4f8e1a2']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.856,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.7132,,,,,,,,,,,,,,25f834e0-44eb-4ff6-a2c3-71f8b54d6bf3,189,,"[40.6, 19.4]",266433,3,,,,,-2.3114483,,Right Foot,,,,"[27.8, 5.4]",,Low Pass,,18.96945,,,Jordi Alba Ramos,5211.0,,,,,,1,Regular Play,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,11,Barcelona,217,['f1ec7910-1abd-4c5a-abb9-bf637d5a90b8'],40,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:40.066,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9168,,,,,,,,,,,,,,9a08ef96-4d45-47ec-833f-30e5ea21fe50,192,,"[36.3, 6.8]",266433,3,,,,,-1.3975507,,Left Foot,,,,"[37.0, 2.8]",,Ground Pass,,4.060788,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Jordi Alba Ramos,5211.0,Left Back,11,Barcelona,217,['f3fac3f2-b4a4-4fe3-9534-16f5c0ef2734'],42,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:42.803,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.6827,,,,,,,,,,,,,,fb01a85a-cb42-4e8d-84a5-e9cbe57c9a80,195,,"[36.0, 6.1]",266433,3,,,,,1.3487145,,Right Foot,,,,"[37.4, 12.3]",,Ground Pass,,6.3560996,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,11,Barcelona,217,['cb1a4dac-8abd-45dd-8510-e46276624fbe'],44,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.720,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.5375,,,,,,,,,,,,,,84d09110-55ed-49be-b0f7-49486d1b9b69,197,,"[37.8, 14.4]",266433,3,,,,,-1.0427219,,Right Foot,,,,"[40.6, 9.6]",,Ground Pass,,5.5569777,,,Andrés Iniesta Luján,5216.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,11,Barcelona,217,['7e2b5502-646f-4e6d-a878-c092951a3e9d'],45,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:45.403,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.2606,,,,,,,,,,,,,,30097289-5f25-4cda-8de1-2eac9a24e9f4,200,,"[49.7, 30.8]",266433,3,,,,,0.8379812,,Right Foot,,,,"[65.0, 47.8]",,Ground Pass,,22.87116,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Andrés Iniesta Luján,5216.0,Left Wing,11,Barcelona,217,['b46c7af5-d2fe-4d8b-9583-52968c5e13af'],49,,,,,,,,,,,,,,,,,,Barcelona,217,00:03:49.087,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9083,,,,,,,,,,,,,,90a8256c-1f1d-46d4-9db7-a1f93297d08d,206,,"[84.4, 46.0]",266433,4,,,,,-2.0868304,,Right Foot,,,,"[78.5, 35.6]",,Ground Pass,,11.957006,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['7031d1f2-84dc-4a72-8e6f-9491bc8e5a98'],5,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.862,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9438,,,,,,,,,,,,,,72fd04b2-c976-424e-863f-8928618dfe00,209,,"[78.5, 37.8]",266433,4,,,,,0.6049024,,Right Foot,,,,"[86.6, 43.4]",,Ground Pass,,9.847335,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['c7cf2511-7a15-45ca-b393-106b6f925266'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:07.548,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.9058,,,,,,,,,,,,,,aa28754f-fda9-40f4-9d8b-1e22c8f5bd3c,212,,"[86.5, 42.7]",266433,4,,,,,-2.8698006,,Right Foot,,,,"[80.4, 41.0]",,Ground Pass,,6.332456,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,12,Barcelona,217,['fdc163ca-03d7-4837-aaca-d5e172bd1962'],8,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:08.999,Pass,,2012/2013
,,,,,,,,,,,,,,,,,0.8568,,,,,,,,,,,,,,d509393a-ba78-4482-87dc-52cb19fa59e9,214,,"[80.2, 42.4]",266433,4,,,,,1.1583859,,Right Foot,,,,"[85.8, 55.2]",,Ground Pass,,13.971399,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,12,Barcelona,217,['717c86f8-525e-4eff-ba9e-daa8e602b3db'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:09.904,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.2792,,,,,,,,,,,,,,9754cdef-e2e8-4bca-9c75-65887673c1d9,221,,"[83.0, 44.6]",266433,4,,,,,-0.74635553,,Left Foot,,,,"[109.6, 20.0]",,High Pass,,36.23148,,,Andrés Iniesta Luján,5216.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,12,Barcelona,217,['3a3a5027-a857-40a8-a60e-a1d017087b59'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:12.735,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.3175,,,,,,,,,,,,,,d6793b5d-ae9c-4fc3-84fe-f42e34d311bd,227,,"[120.0, 1.0]",266433,4,,,,,1.7936438,,Right Foot,,,,"[109.1, 49.1]",,High Pass,True,49.31957,Incomplete,,Sergio Busquets i Burgos,5203.0,,True,Inswinging,,Corner,1,From Corner,Xavier Hernández Creus,20131.0,Right Center Midfield,13,Barcelona,217,"['5798e143-abeb-44ae-a729-014384cc1855', '9654e0e6-2563-4a3e-a9ce-7196c3c85ee7']",42,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:42.213,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.717,,,,,,,,,,,,,,3e029c98-77fe-471d-ad3c-273157e746c3,240,,"[75.5, 14.8]",266433,4,,,,,0.20902294,,Right Foot,,,,"[78.8, 15.5]",,Ground Pass,,3.3734255,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,Recovery,1,From Corner,Andrés Iniesta Luján,5216.0,Left Wing,13,Barcelona,217,['f401a3c3-495c-4c1a-9bc3-1c79d230230a'],52,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:52.061,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1119,,,,,,,,,,,,,,615eaf90-b3bb-4312-8c8d-234ba62fa8b4,243,,"[99.9, 22.6]",266433,4,,,,,-0.08515939,,Left Foot,,,,"[108.1, 21.9]",,Low Pass,,8.229824,Incomplete,,Andrés Iniesta Luján,5216.0,,,,,,1,From Corner,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,13,Barcelona,217,"['652e5609-b3b6-46fe-833a-7319d6201110', 'af149473-c5aa-4e0f-97f0-044e0c2e9f7d']",57,,,,,,,,,,,,,,,,,,Barcelona,217,00:04:57.225,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.3093,,,,,,,,,,,,,,05e237dc-80c4-4765-a188-5875ff049b2b,247,,"[14.1, 60.1]",266433,4,,,,,0.049140733,,Left Foot,,,,"[50.7, 61.9]",,High Pass,,36.644234,Incomplete,,,,,,,,,1,From Corner,Javier López Rodríguez,6791.0,Right Back,13,Barcelona,217,['f169f371-9fd1-487e-b589-b7eb010c364f'],58,,,,,,,,,,,,,,,,,,Espanyol,214,00:04:58.906,Pass,,2012/2013
,,,,,,,,,,,,,,,,,1.1829,,,,,,,,,,,,,,18578444-0c00-475b-ba55-0b8dd3bcc99b,250,,"[74.8, 17.9]",266433,5,,,,,1.7294515,,Left Foot,,,,"[72.0, 35.4]",,Ground Pass,,17.722584,,,Sergio Busquets i Burgos,5203.0,,,,,,1,From Corner,Jordi Alba Ramos,5211.0,Left Back,13,Barcelona,217,['631bd839-038a-41d3-95b1-48bd7dcc2d70'],2,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:02.133,Pass,,2012/2013
,,,,,,,,,,,,,,,,,2.2024,,,,,,,,,,,,,,92076db0-4701-4800-94e4-5d42456b8c25,253,,"[76.0, 35.4]",266433,5,,,,,-1.023124,,Right Foot,,,,"[95.7, 3.1]",,High Pass,,37.833584,,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Corner,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,13,Barcelona,217,['030e4fe0-4690-409e-b2f9-f5ab36389b36'],6,,,,,,,,,,,,,,,,,,Barcelona,217,00:05:06.196,Pass,,2012/2013
