50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c932ffaa-8b71-4882-9a07-2f0983bbce8b,368,,"[110.6, 32.3]",266525,7,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Left Wing,18,Valencia,207,['9aecea50-8903-4d44-aa74-c53210fcad60'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:07:25.644,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4009f18b-5066-417a-b246-7e06156cc75c,373,,"[117.4, 5.1]",266525,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Daniel Parejo Muñoz,6595.0,Right Center Midfield,19,Valencia,207,['64a04c73-73d4-4c68-8cca-8ddf1eb75fb0'],37,,,,,,,,,,,,,,,,,,Valencia,207,00:07:37.843,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a515a7c-1719-4bd0-8987-a5bb91018fd9,377,,"[101.4, 9.6]",266525,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Left Wing,20,Valencia,207,['291d71d3-bedb-407f-914f-90f9e6f7ecd2'],58,,,,,,,,,,,,,,,,,,Valencia,207,00:07:58.164,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da454693-fe32-4c15-9d60-1d5c68394560,379,,"[100.3, 2.5]",266525,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lucas Alfonso Orbán Alegre,27480.0,Left Back,20,Valencia,207,['eac4b7ed-7f0b-45ed-83fe-c219f5053b5c'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:07:59.168,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,27b3daa8-9acf-45ae-8b81-8ab928788ebe,383,,"[107.4, 6.2]",266525,7,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Left Wing,20,Valencia,207,['3a0d3781-7cb1-44bf-a521-edd77537acd7'],59,,,,,,,,,,,,,,,,,,Valencia,207,00:07:59.949,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6ff786e-79a1-4921-b6f7-3de22c5e0e75,386,,"[113.7, 20.5]",266525,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rodrigo Moreno Machado,5718.0,Left Wing,21,Valencia,207,['ea2b63ed-5087-4ce4-80f7-b07271e625ec'],7,,,,,,,,,,,,,,,,,,Valencia,207,00:08:07.754,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0af56d24-f2fb-4475-a65c-a250e7601209,393,,"[44.0, 76.5]",266525,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,24,Barcelona,217,['1cd371e2-4518-474e-b3ec-4d5dc97ca1e5'],33,,,,,,,,,,,,,,,,,,Barcelona,217,00:09:33.042,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01861edd-ef54-4346-8f33-cce72abddf2b,399,,"[91.6, 78.1]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,25,Barcelona,217,['f71c017b-20b7-4976-807a-7137fff47ff6'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:07.915,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a389154d-cf42-4456-bc86-5861da575523,405,,"[51.5, 13.3]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Francisco Alcácer García,6402.0,Center Forward,26,Valencia,207,['476e4a20-de1f-4ff1-9439-cb620308b099'],16,,,,,,,,,,,,,,,,,,Valencia,207,00:10:16.690,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa9710ad-0495-4107-8001-c8ecb48f0d30,409,,"[49.7, 11.4]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,André Filipe Tavares Gomes,10802.0,Left Center Midfield,26,Valencia,207,['e9f1b450-4b5f-4354-968e-12a6348b191e'],17,,,,,,,,,,,,,,,,,,Valencia,207,00:10:17.617,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,7dd2958a-6476-406a-84ba-ade9fea30580,412,,"[91.8, 31.5]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Feghouli,18724.0,Right Wing,26,Valencia,207,['9f73890c-b53c-4804-b4a1-939a72f71e08'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:10:21.844,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be4ca265-4ee6-4ed5-8291-44f5c81cdc80,414,,"[11.2, 37.5]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,27,Barcelona,217,['0966c230-fd8f-4784-90ab-29392857b786'],35,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:35.826,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9d51376-49f1-442d-bbf4-5a7c8be1f035,416,,"[20.4, 22.5]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,27,Barcelona,217,['6ff1c74d-3159-4c80-8f53-caddadf45cec'],37,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:37.515,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c450cb-ca34-42b1-be6c-ee724bd15303,421,,"[42.7, 2.2]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,27,Barcelona,217,"['97fba8a4-7bc3-47b5-8180-b744b11175d6', 'ae468f03-683b-43cc-9f15-93bd4470649b']",40,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:40.667,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,081c38f4-e448-466c-a187-0ef236a00df5,424,,"[38.2, 13.9]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,27,Barcelona,217,['6b2da38a-cbed-422e-9665-d9618b187a5b'],41,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:41.688,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1ed0a4c-ce3e-4279-93db-8db43600e24c,428,,"[41.7, 38.3]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,27,Barcelona,217,"['b82a9da9-f4f6-48c5-8678-08ff334ef33f', 'de43eff0-2788-4430-9056-42054fccc72c']",44,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:44.966,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efde64d9-93e8-4978-bd0b-454cfde017dd,432,,"[45.9, 18.2]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,27,Barcelona,217,"['626ab82d-f3ac-4c9f-8ff0-3b5cdb6bbd88', 'c69763bf-c555-48aa-968e-6d870bdf5ab5']",46,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:46.704,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0cbf12d-9e87-4837-9333-d9c60ad62985,435,,"[32.2, 22.1]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jérémy Mathieu,10609.0,Left Center Back,27,Barcelona,217,['c04ab492-9e22-414a-99e9-f747934f5b64'],48,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:48.593,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8068884-8c6a-4403-901d-c9f90db234a8,439,,"[10.1, 44.1]",266525,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,27,Barcelona,217,['5e83ae74-b8e2-47fd-886b-227aae82af4d'],54,,,,,,,,,,,,,,,,,,Barcelona,217,00:10:54.557,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,04fcb767-898e-4930-aea8-77cca7c8eb09,442,,"[70.1, 31.8]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,27,Barcelona,217,['1e2235ce-e074-4eaf-8b69-a4fe3e74fbdb'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:01.268,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,83dcf725-9888-4c91-921c-b4b5dc86b6a7,445,,"[60.3, 55.9]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,27,Barcelona,217,['c2cdc734-82d2-4408-931f-43c141938b53'],2,,,,,,,,,,,,,,,,,,Valencia,207,00:11:02.384,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57753b47-4e57-4c83-90ae-5d9ec9c7fbd8,450,,"[70.3, 22.8]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luis Alberto Suárez Díaz,5246.0,Center Forward,27,Barcelona,217,['be601df9-20f7-432f-bd44-3cd2a9ec227f'],3,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:03.820,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ecfe811-d21e-437c-b091-9404b1bae40f,453,,"[57.5, 15.7]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adriano Correia Claro,22102.0,Left Back,27,Barcelona,217,['4ab89d1c-0129-4f6d-b8d2-01ce39ed4a35'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:04.883,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e08143e9-40bf-4252-84e1-1faa5ddf3c8d,456,,"[70.9, 2.6]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,27,Barcelona,217,['9da7f4e2-ba97-47d2-ab3f-4a8e2734e4e6'],7,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:07.705,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3392502b-7ce2-465b-b6f5-61eeb84db811,460,,"[68.1, 22.7]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Center Midfield,27,Barcelona,217,"['06ee588e-4528-4f07-bcaf-a8d29362bd75', 'd675f1bf-eacd-402f-8f5a-46a5ea14ba94']",11,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:11.633,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34e0d6b0-a84d-4cea-9d07-93ee23be068f,463,,"[65.9, 44.6]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Left Center Midfield,27,Barcelona,217,['4f66e493-9028-49cb-b72a-dbcf5c4e3200'],13,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:13.380,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815051ee-88cb-4c16-bb52-88c0b66c8314,466,,"[65.0, 59.6]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,27,Barcelona,217,['bed1dc30-a99c-4306-9970-97acd1f43203'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:15.508,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db139d7b-3af9-4cee-bf58-a170f4d06ab0,470,,"[72.1, 75.7]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,['4490f5b5-b343-442a-90a5-882a379b4c8a'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:18.432,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb1f65c6-a20c-454a-a8fe-c5764bb95d5b,474,,"[62.6, 65.4]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Alves da Silva,4324.0,Right Back,27,Barcelona,217,['50fa0c66-15bd-4894-99fe-478c14e57e02'],21,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:21.578,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498cf3b4-5571-4c05-8cde-d1d1e4590761,477,,"[63.6, 51.2]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,27,Barcelona,217,['677503e3-c338-43af-b4ae-4fbc9d22f78a'],23,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:23.504,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995e4eb-a5b2-4960-b626-18a3aa2c7f0e,481,,"[71.0, 46.7]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,27,Barcelona,217,['5db2e24a-3033-4068-9d31-201b8e202f75'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:26.024,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b43b1eca-2444-4593-8bf4-af38122a8e09,485,,"[88.2, 31.8]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Neymar da Silva Santos Junior,4320.0,Left Wing,27,Barcelona,217,['04a124b3-858f-4c92-9193-d8573a71c7f5'],28,,,,,,,,,,,,,,,,,,Barcelona,217,00:11:28.554,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b21bdac-e9b1-427a-ad2e-6c77d8a38a94,491,,"[51.5, 30.7]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Javier Fuego Martínez,6751.0,Center Defensive Midfield,29,Valencia,207,['8b521b04-f37c-4599-923b-ae7db3c58b4d'],44,,,,,,,,,,,,,,,,,,Valencia,207,00:11:44.161,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488cb5f3-cbb9-4754-b0fc-e7a53a7dfab6,494,,"[58.0, 3.3]",266525,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Alfonso Orbán Alegre,27480.0,Left Back,29,Valencia,207,"['90d8cf1d-9e7d-49b9-949b-5e8c9531096c', 'a086f1e6-768f-45cc-becd-aba16ced200a']",46,,,,,,,,,,,,,,,,,,Valencia,207,00:11:46.496,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5269f8dc-c653-4ffa-be3a-cb91bc33308c,499,,"[56.3, 14.8]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,30,Valencia,207,['a472cbb1-ba79-42cb-bb03-1e9aa55d43b5'],2,,,,,,,,,,,,,,,,,,Valencia,207,00:12:02.750,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e84fefc-d3da-44cd-9793-aacdc7fccb34,502,,"[71.3, 75.2]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,30,Valencia,207,['bfbc2b49-71f4-47de-aa42-935d7981e380'],8,,,,,,,,,,,,,,,,,,Valencia,207,00:12:08.834,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c56bdee-9302-42cd-97e1-7666848615c7,506,,"[82.7, 76.5]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,30,Valencia,207,"['0b779ee5-9cb8-4ae6-8710-106616d4f28f', 'd97685e6-a1e9-43f4-99c5-d4889fdd5a83']",10,,,,,,,,,,,,,,,,,,Valencia,207,00:12:10.427,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b25c2db-f588-4b97-b666-c4dcbdc07226,510,,"[85.2, 73.5]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Antonio Barragán Fernández,6663.0,Right Back,30,Valencia,207,['f5453a85-598c-41b6-a3a7-f170f8a54498'],12,,,,,,,,,,,,,,,,,,Valencia,207,00:12:12.681,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db34df1d-6678-4d79-8262-7a7e6a3ad31f,513,,"[27.1, 29.0]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gerard Piqué Bernabéu,5213.0,Right Center Back,31,Barcelona,217,"['7ee447f6-9083-4189-a1f6-506acc8937d7', 'd5468c7e-690f-4718-a32b-ee9c955ce4f4']",14,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:14.539,Ball Receipt*,True,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,210a9f15-6d72-49de-83a7-1aa3a3d0834b,516,,"[36.8, 17.8]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,31,Barcelona,217,['db7e9439-ae8f-4cbe-ae05-fc8d34b1a227'],15,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:15.501,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90a5f5e6-4904-406f-aad4-b72f16253a4b,519,,"[29.1, 29.0]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Center Defensive Midfield,31,Barcelona,217,['b6b01568-d208-43eb-b64c-1405ea0f1a5d'],17,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:17.445,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec85f508-5770-413c-8ba0-4fdbcbeb9c3b,522,,"[41.9, 62.6]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,['fb79b41b-0530-411b-b285-cd163c884317'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:22.765,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a14554b-2583-4b0b-a735-fbf4b65b1004,526,,"[43.3, 57.5]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,31,Barcelona,217,"['4513b7f5-9761-487f-8cc7-259ea5ff058b', '54751a5a-c565-4bcf-8a47-7e9912f2e728']",24,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:24.716,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467b985e-e07e-4819-abc7-9dd79ab11938,529,,"[34.9, 61.9]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,31,Barcelona,217,['eaa04b7d-e33f-4c63-97a4-9bd67d32eb1c'],27,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:27.131,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c259e249-25b0-4f3a-b975-b8412d0343cf,533,,"[34.9, 19.1]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,31,Barcelona,217,['777667ac-464b-4bde-8ee8-9e7e59bba098'],30,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:30.060,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef7fc612-7e36-411a-afdc-2db1a3461b46,537,,"[64.7, 21.0]",266525,12,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,31,Barcelona,217,"['12231247-35f7-4716-8bf0-f060fab9378f', 'ff60f566-cae4-4b8c-bc5c-f071a60daa5e']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:12:38.150,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c42ac84-5e80-4e6f-91c6-113c94c671f0,546,,"[82.5, 67.0]",266525,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,André Filipe Tavares Gomes,10802.0,Left Center Midfield,33,Valencia,207,['52ab576e-cc0b-485f-9f4f-b5ad9e623c10'],3,,,,,,,,,,,,,,,,,,Valencia,207,00:13:03.050,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0b5daf2-f5de-4205-8d13-ec957fde492d,552,,"[112.8, 70.4]",266525,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sofiane Feghouli,18724.0,Right Wing,34,Valencia,207,['b8a91f00-2061-44e9-a67a-34c6415dc14b'],51,,,,,,,,,,,,,,,,,,Valencia,207,00:13:51.908,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25bef84b-ccfd-448e-ba37-6f267bff7165,555,,"[98.9, 65.7]",266525,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniel Parejo Muñoz,6595.0,Right Center Midfield,34,Valencia,207,['d57a6b0e-e550-4cab-b14c-7ca99a616314'],53,,,,,,,,,,,,,,,,,,Valencia,207,00:13:53.855,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0fceec87-f18e-49e2-897a-c3484e63b73a,557,,"[113.1, 33.0]",266525,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolás Hernán Otamendi,3090.0,Left Center Back,34,Valencia,207,['36ccfd6b-6f2d-45c0-a5f8-1fdd13d67713'],55,,,,,,,,,,,,,,,,,,Valencia,207,00:13:55.574,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e972ce4-5fef-43bf-b892-17cc0a19e50a,562,,"[23.7, 19.0]",266525,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Adriano Correia Claro,22102.0,Left Back,35,Barcelona,217,['a1311c3d-f962-4ed1-aa7b-20a95a81da60'],12,,,,,,,,,,,,,,,,,,Barcelona,217,00:14:12.452,Ball Receipt*,,2014/2015
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f06b08ac-4771-44f9-ae0e-45dac0fb4506,568,,"[114.9, 27.0]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Shkodran Mustafi,3638.0,Right Center Back,36,Valencia,207,['04b8883a-e769-4e19-a368-9752f9e68256'],13,,,,,,,,,,,,,,,,,,Valencia,207,00:15:13.499,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50fc159-de00-44d4-abde-75bb254047a5,573,,"[46.5, 35.2]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,37,Barcelona,217,['8b4d5e79-0d89-4e77-90f6-8f0676a0568e'],18,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:18.378,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0b7cda-25c8-4859-8024-950ea01b367a,578,,"[37.4, 36.3]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Center Midfield,37,Barcelona,217,"['12279995-e819-4b3b-926e-339d2ca26467', 'b5ecaed4-ca26-4ddc-be3d-c87114330c9c']",19,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:19.794,Ball Receipt*,True,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0756492-f64a-4808-8971-a9f5af5a5bee,582,,"[78.2, 33.5]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolás Hernán Otamendi,3090.0,Left Center Back,38,Valencia,207,['6edb2fdb-b4d2-4947-afb6-8fc17496842d'],21,,,,,,,,,,,,,,,,,,Valencia,207,00:15:21.581,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349e3be9-cc12-489b-bc0b-ebf73a164b9c,586,,"[73.7, 29.6]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Filipe Tavares Gomes,10802.0,Left Center Midfield,38,Valencia,207,['b119784a-1bfd-4746-ae2e-eb5fc3144f91'],25,,,,,,,,,,,,,,,,,,Valencia,207,00:15:25.072,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42a70086-9df3-48c6-b16a-4971df92c9f3,588,,"[82.7, 6.4]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rodrigo Moreno Machado,5718.0,Left Wing,38,Valencia,207,['e2d4575b-9c3e-4318-b564-19ce06c01d05'],26,,,,,,,,,,,,,,,,,,Valencia,207,00:15:26.599,Ball Receipt*,,2014/2015
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca1b0aad-19f5-46b3-b750-a48875c21184,597,,"[45.6, 68.3]",266525,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Left Center Midfield,38,Valencia,207,"['03ac60a8-266a-4526-9dd3-fda05d0fc392', '46de6a5b-a2de-4a49-8606-d8ab420f8b9e']",30,,,,,,,,,,,,,,,,,,Barcelona,217,00:15:30.869,Ball Receipt*,True,2014/2015
