bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_in_play,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,1.536463,,,,,,,,,,,,,,,,,1c04aedc-e832-4a16-a653-28a652e2a989,2400,,"[39.6, 28.6]",69174,61,,,,,1.575581,,Right Foot,,,"[39.5, 49.5]",Ground Pass,,20.90024,,,,,Sergio González Soriano,26206.0,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Left Wing,150,RC Deportivo La Coruña,219,['fa685043-5da8-41ea-8d1c-3b7a0c105b31'],15,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:15.175,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.605404,,,,,,,,,,,,,,,,,7bad57bd-b502-4bbb-b419-0998d45b86cd,2403,,"[62.1, 18.3]",69174,61,,,,,-0.76331973,,Right Foot,,,"[78.3, 2.8]",Ground Pass,,22.42075,,,,,Cristian Hidalgo González,26212.0,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Right Defensive Midfield,150,RC Deportivo La Coruña,219,['d2de9741-ccb4-4038-88e6-4478b6610d7b'],22,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:22.113,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.677634,,,,,,,,,,,,,,,,,ee486d12-d6a6-4d50-baba-5bc9270f2266,2406,,"[78.0, 5.0]",69174,61,,,,,0.7990213,,Right Foot,,,"[96.1, 23.6]",Ground Pass,,25.953228,,,,,Iván Sánchez Rico Soto,26055.0,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Left Wing,150,RC Deportivo La Coruña,219,['6aebfd7d-7437-4285-88e7-06ed86b48c93'],25,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:16:25.958,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.409,,,,,,,,,,,,,,,,,4717dcf3-f35c-40ce-9066-0b79b021361c,2411,,"[97.7, 19.7]",69174,62,,,,,0.7604034,,Right Foot,,,"[118.2, 39.2]",High Pass,,28.293108,,,Incomplete,,,,,,,,,Free Kick,2,From Free Kick,Joan Verdú Fernández,26211.0,Center Attacking Midfield,151,RC Deportivo La Coruña,219,['62bc3625-004b-4690-a4db-254acdcb2bda'],52,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:17:52.100,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,5.2148,,,,,,,,,,,,,,,,,7161b284-9a79-43a9-bdd0-6e3e46c87355,2418,,"[16.9, 47.8]",69174,63,,,,,0.38562858,,Drop Kick,,,"[90.8, 77.8]",High Pass,,79.757195,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,151,RC Deportivo La Coruña,219,"['61de9a10-01ac-4702-8f49-a2edf0c7aa1b', '8aba1a15-c6e2-43d6-abf9-1a92fdaab460']",2,,,,,,,,,,,,,,,,,,Barcelona,217,00:18:02.125,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,3.036244,,,,,,,,,,,,,,,,,0e271f14-291c-48d2-a825-d7e921f82fe6,2423,,"[26.8, 1.0]",69174,64,,True,,,1.76041,,,,,"[24.9, 10.9]",High Pass,,10.080674,,,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,Throw-in,2,From Throw In,Joan Capdevila Méndez,20134.0,Left Back,152,RC Deportivo La Coruña,219,['ede43efe-5ec6-4bb2-8fa1-b74283bda4d6'],1,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:01.372,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.763551,,,,,,,,,,,,,,,,,a3114f36-f682-4aed-8263-a54262fa7f32,2425,,"[24.6, 18.7]",69174,64,,,,,1.4089589,,Right Foot,,,"[30.2, 53.0]",Ground Pass,,34.754135,,,,,Álvaro Arbeloa Coca,20215.0,,,,,,,2,From Throw In,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,152,RC Deportivo La Coruña,219,['40857e20-956d-4b6a-b23b-1fb13a7d9f33'],4,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:04.808,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.4492,,,,,,,,,,,,,,,,,f1d90513-d2fe-40b9-a988-82b8cdf3c625,2428,,"[56.9, 71.0]",69174,64,,,,,-1.5591689,,Right Foot,,,"[57.1, 53.8]",Ground Pass,,17.201162,,,Incomplete,,,,,,,,,,2,From Throw In,Álvaro Arbeloa Coca,20215.0,Right Back,152,RC Deportivo La Coruña,219,['f5590696-b180-4c31-8e07-d8af843750a9'],11,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:11.926,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.614828,,,,,,,,,,,,,,,,,05e6cd20-6fe6-4b3e-9c63-172a81248aa7,2432,,"[71.9, 33.2]",69174,64,,,,,-0.3497153,,Right Foot,,,"[80.4, 30.1]",Ground Pass,,9.047651,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,152,RC Deportivo La Coruña,219,"['1840beed-bda1-48ad-af10-64e219ee8bfd', '299e462a-4940-4ee2-a0c2-cff53e65e0fe']",16,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:16.727,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.548074,,,,,,,,,,,,,,,,,a918e042-26d0-4d0b-bb76-cdbb15118074,2437,,"[45.6, 55.2]",69174,64,,,,,-1.7736139,,Right Foot,,,"[40.5, 30.4]",Ground Pass,,25.318966,,,,,Juan Manuel Delgado Moreno,26492.0,,,,,,,2,From Throw In,Alberto Lopo García,26107.0,Right Center Back,152,RC Deportivo La Coruña,219,"['8ff9e608-a7b6-428a-be69-6f2074b9195c', 'f48e0391-cd1f-450b-8163-dc5ec54ec0e7']",20,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:20.506,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.307112,,,,,,,,,,,,,,,,,2a41033f-a0d5-4fea-8005-1eb2e16b1e1a,2440,,"[39.2, 30.0]",69174,64,,,,,-0.26126796,,Left Foot,,,"[57.9, 25.0]",Ground Pass,,19.35691,,,,,Joan Verdú Fernández,26211.0,,,,,,,2,From Throw In,Juan Manuel Delgado Moreno,26492.0,Left Center Back,152,RC Deportivo La Coruña,219,['cee4077f-7567-4694-b535-9019e0dec2ad'],23,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:23.280,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.029608,,,,,,,,,,,,,,,,,648b6fae-0da9-4cf3-a56a-71c10b533e82,2443,,"[58.2, 24.1]",69174,64,,,,,3.0396743,,Right Foot,,,"[40.6, 25.9]",Ground Pass,,17.691807,,,,,Juan Manuel Delgado Moreno,26492.0,,,,,,,2,From Throw In,Joan Verdú Fernández,26211.0,Center Attacking Midfield,152,RC Deportivo La Coruña,219,['0a65c660-45a4-42bb-ae37-6c0d1962a43f'],24,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:24.627,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.166452,,,,,,,,,,,,,,,,,800c3338-64cb-433b-a50b-e263062aa37c,2446,,"[41.0, 25.0]",69174,64,,,,,1.2432877,,Left Foot,,,"[46.3, 40.6]",Ground Pass,,16.47574,,,,,Sergio González Soriano,26206.0,,,,,,,2,From Throw In,Juan Manuel Delgado Moreno,26492.0,Left Center Back,152,RC Deportivo La Coruña,219,['218f01d9-79a7-48aa-8ad9-7c49db014c83'],26,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:26.903,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.43596,,,,,,,,,,,,,,,,,192181b2-c724-4e71-8721-46d1fd378d81,2449,,"[51.9, 36.3]",69174,64,,,,,-1.1275772,,Right Foot,,,"[68.8, 0.7]",High Pass,,39.40774,,,Out,,Cristian Hidalgo González,26212.0,,,,,,,2,From Throw In,Sergio González Soriano,26206.0,Right Defensive Midfield,152,RC Deportivo La Coruña,219,['8d5bcaa7-4816-4cc8-8173-e406f3d78204'],29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:19:29.744,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,d91b3389-df80-4291-a8ce-c06717e8a179,2451,,"[52.6, 80.0]",69174,64,,,,,-2.1006453,,,,,"[36.2, 52.0]",Low Pass,,32.449345,,,,,Lilian Thuram,15071.0,,,,,,Throw-in,2,From Throw In,Gianluca Zambrotta,15774.0,Right Back,153,Barcelona,217,['390d38c4-3e56-40e8-8434-d9f19f2605f7'],47,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:47.249,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.399205,,,,,,,,,,,,,,,,,ec2c3e26-f8a7-4e17-984b-3a8c1a471963,2454,,"[43.6, 28.0]",69174,64,,,,,0.91170627,,Right Foot,,,"[54.6, 42.2]",Ground Pass,,17.962183,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,,2,From Throw In,Lilian Thuram,15071.0,Left Center Back,153,Barcelona,217,['15d10dea-a062-4f42-9179-30f159422cf3'],57,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:57.542,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.70229,,,,,,,,,,,,,,,,,0270d120-6734-4070-90ac-3e06a2b64085,2458,,"[54.4, 43.3]",69174,64,,,,,2.7163174,,Right Foot,,,"[32.1, 53.4]",Ground Pass,,24.480604,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Throw In,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,153,Barcelona,217,"['84b3b647-c3df-49e8-9d32-d5ccd34fee9a', 'd872bb60-4ec3-4436-a4e5-5fe87102df6e']",59,,,,,,,,,,,,,,,,,,Barcelona,217,00:19:59.061,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,1.5502,,,,,,,,,,,,,,,,,4e4d8005-ec6b-4bb2-bee6-1c39faad2671,2462,,"[47.8, 71.5]",69174,65,,,,,-0.37074,,Right Foot,,,"[79.7, 59.1]",High Pass,,34.225285,,,,,Ludovic Giuly,25878.0,,,,,,,2,From Throw In,Rafael Márquez Álvarez,5558.0,Right Center Back,153,Barcelona,217,['cb14ceb7-01dc-46a8-b67d-87413a1d914c'],4,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:04.382,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.21535,,,,,,,,,,,,,,,,,8931fcd5-420b-4ff9-9973-ef3cb6f638fb,2466,,"[50.9, 24.7]",69174,65,,,,,1.4898922,,Right Foot,,,"[52.1, 39.5]",Low Pass,,14.848569,,,,,Sergio González Soriano,26206.0,,,,,,Recovery,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,154,RC Deportivo La Coruña,219,['7c5d863f-605c-4327-b27a-2bf1ec73f997'],7,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:07.481,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.356393,,,,,,,,,,,,,,,,,88fd25cf-5a73-4045-8aa4-92882054a00b,2469,,"[49.3, 34.0]",69174,65,,,,,-1.9866986,,Right Foot,,,"[38.7, 10.0]",Ground Pass,,26.236616,,,,,Joan Capdevila Méndez,20134.0,,,,,,,2,Regular Play,Sergio González Soriano,26206.0,Right Defensive Midfield,154,RC Deportivo La Coruña,219,['8572eadf-537f-4762-9ac1-27f376984848'],9,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:09.613,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.373119,,,,,,,,,,,,,,,,,799654c5-5342-4067-8b56-55d680e896d5,2473,,"[41.3, 4.6]",69174,65,,,,,2.0664697,,Left Foot,,,"[32.0, 21.8]",Ground Pass,,19.55326,,,,,Juan Manuel Delgado Moreno,26492.0,,,,,,,2,Regular Play,Joan Capdevila Méndez,20134.0,Left Back,154,RC Deportivo La Coruña,219,"['04240854-7e0c-485f-82a4-9a581ed7dbb5', '9d187711-28f3-4fb8-ad69-f8f3c3649962']",13,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:13.815,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,2.697331,,,,,,,,,,,,,,,,,d90a15b5-276a-4847-9931-d56552768edc,2477,,"[32.7, 18.7]",69174,65,,,,,2.652615,,Right Foot,,,"[6.2, 32.8]",Low Pass,,30.017662,,,,,Dudú Aouate,26146.0,,,,,,,2,Regular Play,Juan Manuel Delgado Moreno,26492.0,Left Center Back,154,RC Deportivo La Coruña,219,"['a4cb2606-aab1-4a90-9a1a-8cff2b384a2b', 'c924f267-0879-48bd-b673-2b5a80eb0f3b']",16,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:16.809,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,4.01372,,,,,,,,,,,,,,,,,7bd1ea5a-882f-4271-925b-100d20855328,2480,,"[8.1, 35.4]",69174,65,,,,,0.28965148,,Right Foot,,,"[74.2, 55.1]",High Pass,,68.97318,,,,,Ángel Javier Arizmendi de Lucas,26217.0,,,,,,,2,Regular Play,Dudú Aouate,26146.0,Goalkeeper,154,RC Deportivo La Coruña,219,['23df20e7-0fd1-4eb4-9de9-6b39389a7d5b'],21,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:21.207,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.37121,,,,,,,,,,,,,,,,,3094907b-e1f9-4723-8a7a-08d089f4e57a,2489,,"[83.8, 36.0]",69174,65,,,,,-1.1503112,,Left Foot,,,"[89.3, 23.7]",Ground Pass,,13.473678,,,,,Cristian Hidalgo González,26212.0,,,,,,,2,Regular Play,Ángel Javier Arizmendi de Lucas,26217.0,Right Wing,154,RC Deportivo La Coruña,219,['39a11beb-1456-4b5b-9362-204418e3e5d7'],29,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:29.189,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.160869,,,,,,,,,,,,,,,,,9a58fa4b-058c-4a08-ac42-3a33c793a404,2492,,"[89.3, 23.7]",69174,65,,,,,1.2944287,,Left Foot,,,"[99.0, 57.9]",High Pass,,35.54898,,,,,Joan Verdú Fernández,26211.0,,,,,,,2,Regular Play,Cristian Hidalgo González,26212.0,Left Wing,154,RC Deportivo La Coruña,219,['7aa03604-4760-43d4-826a-1adf83b73101'],30,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:30.601,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.954937,,,,,,,,,,,,,,,,,cd6e7dd0-4af0-4c86-a004-b07bfae3da61,2501,,"[18.3, 23.7]",69174,65,,,,,-0.5637486,,Left Foot,,,"[44.4, 7.2]",Ground Pass,,30.878147,,,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Giovanni van Bronckhorst,17797.0,Left Back,154,RC Deportivo La Coruña,219,"['8e46ed9b-ce83-4b50-816f-9621a2a38f04', 'b87f4088-1f8e-4292-809d-c46f6d8361db']",38,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:38.490,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.231819,,,,,,,,,,,,,,,,,c03dadb9-3974-4b09-a59c-282abd09e17b,2505,,"[78.8, 75.6]",69174,65,,,,,-0.85138154,,Right Foot,,,"[89.4, 63.5]",Ground Pass,,16.08633,,,,,Álvaro Arbeloa Coca,20215.0,,,,,,,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,154,RC Deportivo La Coruña,219,['5c3a070d-be86-4aab-ada8-71684cf2941d'],41,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:41.907,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.901629,,,,,,,,,,,,,,,,,1c5d5ce5-3c72-4932-90d0-014a47b6f8d8,2509,,"[89.3, 63.3]",69174,65,,,,,-1.1425322,,Right Foot,,,"[93.5, 54.1]",Ground Pass,,10.113358,,,,,Joan Verdú Fernández,26211.0,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Right Back,154,RC Deportivo La Coruña,219,"['275aa386-3a12-4fe6-9f8a-84780460d64c', 'fe4c3f43-494a-4e7d-82f7-8ab3ed5c5905']",43,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:20:43.651,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.575,,,,,,,,,,,,,,,,,846820c9-d7ea-4d4f-a7f7-c5d62a710c9b,2517,,"[32.1, 4.9]",69174,65,,,,,2.4929502,,Right Foot,,,"[25.9, 9.6]",Ground Pass,,7.7801027,,,Unknown,,,,,,,,,,2,Regular Play,Andrés Iniesta Luján,5216.0,Right Center Midfield,155,Barcelona,217,,48,,,,,,,,,,,,,,,,,,Barcelona,217,00:20:48.710,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.6711,,,,,,,,,,,,,,,,,7adce8e9-05d9-4707-adfe-148db6c2736e,2521,,"[30.2, 6.3]",69174,66,,True,,,1.2749766,,Left Foot,,,"[36.6, 27.3]",Ground Pass,,21.953587,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Free Kick,2,From Free Kick,Lilian Thuram,15071.0,Left Center Back,156,Barcelona,217,['37b102c5-e640-4423-a936-ffec52bbeeeb'],22,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:22.197,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.395709,,,,,,,,,,,,,,,,,d09c4629-113e-436d-9649-70a2f52d6717,2523,,"[41.2, 26.2]",69174,66,,,,,2.580099,,Right Foot,,,"[28.8, 34.0]",Ground Pass,,14.649232,,,,,Rafael Márquez Álvarez,5558.0,,,,,,,2,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,156,Barcelona,217,['75a1508e-77cc-4109-b156-c5bcd6f679db'],26,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:26.027,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.449956,,,,,,,,,,,,,,,,,19a85928-187f-4f1c-85c3-4c48342959cf,2526,,"[28.5, 34.4]",69174,66,,,,,-1.5786701,,Right Foot,,,"[28.4, 21.7]",Ground Pass,,12.700394,,,,,Lilian Thuram,15071.0,,,,,,,2,From Free Kick,Rafael Márquez Álvarez,5558.0,Right Center Back,156,Barcelona,217,['9fc438eb-d4b3-42bf-8bb2-69a0f445f5f2'],29,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:29.878,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.8953,,,,,,,,,,,,,,,,,80fc34cf-2555-4435-81c6-a46eab8b0005,2530,,"[38.5, 6.4]",69174,66,,,,,0.78843766,,Left Foot,,,"[71.3, 39.4]",High Pass,,46.52784,,,Incomplete,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,From Free Kick,Lilian Thuram,15071.0,Left Center Back,156,Barcelona,217,"['7ebc528b-8886-4483-8a6c-1a1dbb40f762', 'a250e893-249c-4dee-a705-a6997788aed5']",36,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:36.402,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,2.079684,,,,,,,,,,,,,,,,,7ebc528b-8886-4483-8a6c-1a1dbb40f762,2532,,"[49.7, 41.6]",69174,66,,,,,2.9031243,,Right Foot,,,"[31.6, 46.0]",Low Pass,,18.62713,,,,,Alberto Lopo García,26107.0,,,,,,Recovery,2,Regular Play,Juan Manuel Delgado Moreno,26492.0,Left Center Back,157,RC Deportivo La Coruña,219,"['80fc34cf-2555-4435-81c6-a46eab8b0005', '98eddf6d-87c4-455d-8428-97b7f573b171']",38,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:38.298,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.737294,,,,,,,,,,,,,,,,,8817c22d-f77e-4b41-94a7-bc3926d269e4,2540,,"[31.8, 45.2]",69174,66,,,,,1.1092452,,Right Foot,,,"[41.3, 64.3]",Ground Pass,,21.332136,,,,,Álvaro Arbeloa Coca,20215.0,,,,,,,2,Regular Play,Alberto Lopo García,26107.0,Right Center Back,157,RC Deportivo La Coruña,219,['b9d6918b-76ce-4f79-ab11-93c5b443df6f'],42,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:42.779,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.817926,,,,,,,,,,,,,,,,,e504e228-4a04-40f8-a280-f550cf8cb941,2543,,"[41.5, 64.6]",69174,66,,,,,0.42172956,,Right Foot,,,"[60.0, 72.9]",Ground Pass,,20.276587,,,,,Joan Verdú Fernández,26211.0,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Right Back,157,RC Deportivo La Coruña,219,['5f256f57-8586-4266-8bde-e77ced9109a7'],47,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:47.648,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.857959,,,,,,,,,,,,,,,,,48005a1f-324a-4bd4-9606-799ea550425f,2546,,"[58.2, 72.4]",69174,66,,,,,-2.5148497,,Right Foot,,,"[49.5, 66.1]",Ground Pass,,10.7415085,,,,,Álvaro Arbeloa Coca,20215.0,,,,,,,2,Regular Play,Joan Verdú Fernández,26211.0,Center Attacking Midfield,157,RC Deportivo La Coruña,219,['71890e03-57f2-491d-afe9-623d64614254'],48,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:48.505,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.971857,,,,,,,,,,,,,,,,,0f319e5f-8cf5-4c77-8c5c-0547644f7e3a,2549,,"[53.3, 66.9]",69174,66,,,,,-0.3786997,,Right Foot,,,"[72.4, 59.3]",Ground Pass,,20.556507,,,,,Iván Sánchez Rico Soto,26055.0,,,,,,,2,Regular Play,Álvaro Arbeloa Coca,20215.0,Right Back,157,RC Deportivo La Coruña,219,['922de306-53ce-437c-993e-f564b31d2191'],50,,,,,,,,,,,,,,,,,,RC Deportivo La Coruña,219,00:21:50.224,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.8279,,,,,,,,,,,,,,,,,20f6d545-d81c-4b91-bd17-f24a0d30bc4b,2553,,"[45.2, 24.0]",69174,66,,,,,2.0467384,,Right Foot,,,"[40.2, 33.7]",Ground Pass,,10.912836,,,,,José Edmílson Gomes de Moraes,25910.0,,,,,,Recovery,2,Regular Play,Lilian Thuram,15071.0,Left Center Back,158,Barcelona,217,['e3dcf490-54cd-42c3-acb3-555503464126'],53,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:53.209,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.634693,,,,,,,,,,,,,,,,,8f5a2029-4b46-45e2-a9b2-0fd3653d3724,2556,,"[40.2, 33.7]",69174,66,,,,,-0.14472991,,Right Foot,,,"[64.9, 30.1]",Ground Pass,,24.96097,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,158,Barcelona,217,['5e3ff4fc-5f73-4738-805a-f772e7aa1693'],55,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:55.970,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.7867,,,,,,,,,,,,,,,,,e12aca69-fffd-4842-870b-4e48d19b6479,2560,,"[67.1, 39.0]",69174,66,,,,,1.6421038,,Left Foot,,,"[66.4, 48.8]",Ground Pass,,9.824968,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,158,Barcelona,217,['6279832a-5440-4f17-84a4-93b46c62737f'],58,,,,,,,,,,,,,,,,,,Barcelona,217,00:21:58.947,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.8628,,,,,,,,,,,,,,,,,79b6e61a-28c0-4449-b589-8cf064fbb9e5,2563,,"[73.7, 52.4]",69174,67,,,,,0.8311179,,Right Foot,,,"[95.6, 76.4]",Ground Pass,,32.49015,,,,,Ludovic Giuly,25878.0,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,158,Barcelona,217,['8f922c39-6a42-4d54-82d8-3da993bafaf5'],1,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:01.593,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,1.26807,,,,,,,,,,,,,,,,,63a376fc-a37a-4f7d-b01f-f2019ffaa5c9,2567,,"[97.3, 67.3]",69174,67,,,,,-2.4788632,,Right Foot,,,"[85.0, 57.7]",Ground Pass,,15.602884,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Ludovic Giuly,25878.0,Right Wing,158,Barcelona,217,"['85356ea1-0772-4b62-8e7a-1c43c2292907', 'f1f61b0a-5672-41f8-9337-c6c57403e821']",7,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:07.406,Pass,True,2006/2007
,,,,,,,,,,,,,,,,,,0.8638,,,,,,,,,,,,,,,,,1f436566-8e2a-4cb5-a83a-f58b8e8f904a,2570,,"[85.0, 57.7]",69174,67,,,,,-0.5404195,,Right Foot,,,"[94.5, 52.0]",Ground Pass,,11.078809,,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,,2,Regular Play,Ronaldo de Assis Moreira,25879.0,Center Forward,158,Barcelona,217,['2f019d00-6726-47b4-858f-59fbcdbad64e'],9,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:09.150,Pass,,2006/2007
,,,,,,,,,,,,,,,,,,0.8491,,,,,,,,,,,,,,,,,57fef8c5-03c9-4162-84c7-b6b822d2a7e0,2573,,"[92.4, 51.9]",69174,67,,,,,2.899672,,Right Foot,,,"[84.7, 53.8]",Ground Pass,,7.930952,,,,,Ronaldo de Assis Moreira,25879.0,,,,,,,2,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Left Wing,158,Barcelona,217,['4cbc0145-a08d-488a-809b-3f8742362a68'],10,,,,,,,,,,,,,,,,,,Barcelona,217,00:22:10.515,Pass,,2006/2007
