bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd09c8c1-326c-4949-adb3-643edcdba5b1,3336,,"[50.5, 48.1]",68325,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,226,Barcelona,217,['b10094a3-1460-4481-92db-1c652d44820c'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:45:11.723,Ball Receipt*,,2005/2006
,,,,,,,,,,,,,,,,,,,,,,,,,,,,154ed286-8443-482b-a8a6-e8c05134b526,3339,,"[78.1, 4.8]",68325,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sylvio Mendes Campos Junior,25854.0,Left Back,226,Barcelona,217,['1e37b896-3586-408b-a2fb-afb52e393933'],16,,,,,,,,,,,,,,,,,Barcelona,217,00:45:16.023,Ball Receipt*,,2005/2006
,,,,"[43.8, 39.4]",,,,,,,,,,,1.052142,,,,,,,,,,,,,6370dea4-695f-4012-a56d-b283ce4bc79b,7,,"[43.0, 39.0]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,2,Mallorca,1043,"['3683cf9e-9568-4294-8a33-1e5606addcc9', '9e08abd6-8ed8-4c87-904c-0a9c60ca0f5c', 'b5039205-edf8-4d63-8cbf-182c3b86849a']",3,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:03.174,Carry,True,2005/2006
,,,,"[59.8, 62.4]",,,,,,,,,,,0.513381,,,,,,,,,,,,,bb935796-2935-46ed-a844-d7a532f29bc4,13,,"[60.4, 57.5]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Cristiano Doni,25996.0,Right Defensive Midfield,2,Mallorca,1043,"['cdd1ab5e-c9f1-405f-a12c-e57b62738796', 'ed1a9899-f8bb-4a0f-ba1e-93cf11930804']",7,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:07.449,Carry,,2005/2006
,,,,"[40.0, 10.7]",,,,,,,,,,,0.396007,,,,,,,,,,,,,07dada99-b83f-41c4-ae04-f0a3f1a0a6c7,18,,"[37.9, 12.1]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,3,Barcelona,217,"['010105cc-7a40-41f7-ac49-9dcd2c722714', '38927f65-0519-4767-b87b-5d31e1667d94', '8b3ff1f3-0d8b-4219-8d0b-71165b8fcad4', 'afc3a10a-da23-4131-b2c8-9157c9f7d16a']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:00:20.790,Carry,True,2005/2006
,,,,"[45.2, 11.1]",,,,,,,,,,,3.027611,,,,,,,,,,,,,34bf4803-4c4d-4293-8282-c670b8170f51,21,,"[40.0, 10.7]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,3,Barcelona,217,"['010105cc-7a40-41f7-ac49-9dcd2c722714', 'afc3a10a-da23-4131-b2c8-9157c9f7d16a', 'ebd50cf7-a1c8-4b20-9f7d-f535436deb20', 'ed628f88-0bff-4328-b802-4760244e860c']",21,,,,,,,,,,,,,,,,,Barcelona,217,00:00:21.186,Carry,True,2005/2006
,,,,"[33.9, 13.8]",,,,,,,,,,,0.367501,,,,,,,,,,,,,3d356e35-fe58-4bfb-93e0-e21e7685d47d,29,,"[33.5, 14.2]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,4,Barcelona,217,"['32915544-2d77-483b-b461-f05c74d826c1', 'bfdb4230-c447-4ad9-9415-ffeb7184edf4']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:00:39.369,Carry,,2005/2006
,,,,"[46.1, 16.5]",,,,,,,,,,,3.407459,,,,,,,,,,,,,14921213-ea0f-405f-b9d4-dfab2077ec9f,32,,"[40.6, 8.1]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,4,Barcelona,217,"['a19af8b7-2401-4fb2-8fc7-dfdeb954d89e', 'b4e7e0e6-4dff-4ae3-aa25-b07ccc95a925']",40,,,,,,,,,,,,,,,,,Barcelona,217,00:00:40.761,Carry,,2005/2006
,,,,"[28.7, 71.0]",,,,,,,,,,,0.672851,,,,,,,,,,,,,73b577eb-d0e3-433a-9c99-a914f3b1fdf4,40,,"[27.2, 69.1]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Cortés Caballero,25994.0,Right Back,4,Barcelona,217,"['236ff858-a62d-485d-a537-5f73b1c1c31b', '4cc8a924-313d-4375-a954-176be7b810fc', '886ef0eb-8a7c-4a55-828c-efb970639456']",52,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:52.375,Carry,True,2005/2006
,,,,"[65.7, 63.0]",,,,,,,,,,,0.4378,,,,,,,,,,,,,fa975b61-a4b5-4a92-909c-4ed29377bb11,44,,"[65.5, 62.8]",68325,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Casadesús Castaño,23791.0,Center Forward,4,Barcelona,217,"['108444e9-ddd2-445e-b37b-4a30548175fb', 'd1bb9153-36fc-4db2-9821-559ecb757b98']",54,,,,,,,,,,,,,,,,,Mallorca,1043,00:00:54.970,Carry,,2005/2006
,,,,"[73.4, 12.8]",,,,,,,,,,,0.040035002,,,,,,,,,,,,,1e5cc24e-7a27-4359-809d-7667ccd20f62,48,,"[73.4, 12.8]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ronaldo de Assis Moreira,25879.0,Left Wing,5,Barcelona,217,"['13d5a144-81fc-4d63-bb6d-c3c5e586f4f7', '827873dc-8670-494c-8b80-e01332e59e57']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:01:06.600,Carry,,2005/2006
,,,,"[64.2, 25.8]",,,,,,,,,,,1.179412,,,,,,,,,,,,,ac40fb0d-8863-44f3-84fa-4f33fd2432cd,51,,"[64.2, 25.8]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Anderson Luís de Souza,19757.0,Left Center Midfield,5,Barcelona,217,"['000fa8c3-6bd9-4238-9de4-9dc7689dc6f9', '64bb8649-9987-40a8-a7f5-77c729ea2d3a']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:01:07.733,Carry,,2005/2006
,,,,"[39.2, 1.8]",,,,,,,,,,,0.4,,,,,,,,,,,,,9e6e18b2-a54c-4a4a-9fb2-32512ec1f580,56,,"[39.0, 1.8]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Arango Sáenz,25995.0,Left Wing,6,Mallorca,1043,"['0f678e35-c55c-4ba2-ad4a-9870a08c3029', '8aa43b89-7aff-4aaf-8dcb-bf0184636d3d']",14,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:14.208,Carry,,2005/2006
,,,,"[68.2, 8.3]",,,,,,,,,,,1.919693,,,,,,,,,,,,,0ae43bc3-e3be-4832-a500-f4b44ee8c081,61,,"[72.8, 5.8]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Víctor Casadesús Castaño,23791.0,Center Forward,7,Mallorca,1043,"['03659cd9-3f5b-45b0-9be9-fcf45ff07f0a', '7ecdffb9-5391-4b6e-8937-8c8a58954eef', 'ac2b36c6-e69d-4d73-8d5a-54c1b141210e']",28,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:28.219,Carry,True,2005/2006
,,,,"[55.6, 25.2]",,,,,,,,,,,1.40573,,,,,,,,,,,,,0b94edb7-f696-4c51-b898-8b434a925e95,66,,"[54.7, 24.1]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cristiano Doni,25996.0,Right Defensive Midfield,7,Mallorca,1043,"['5878c000-8849-4ecb-9d39-b7b94e78aff1', '61826c75-01be-45aa-9fab-cfd94b249eb7', '8ce439db-e299-499d-9691-92d76592ef83', 'edf5f444-b615-4752-9ee6-04ea2d6ae476']",30,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:30.918,Carry,True,2005/2006
,,,,"[37.9, 71.2]",,,,,,,,,,,1.438,,,,,,,,,,,,,ee715ea5-97c5-4349-898a-bd5ee9fca824,72,,"[37.9, 71.2]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oleguer Presas Renom,25873.0,Right Back,9,Barcelona,217,"['af5b01d5-a25c-4051-92ca-d6c753f65b94', 'dfc49882-a474-4052-b0a1-249d3ab96472']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:01:38.674,Carry,,2005/2006
,,,,"[46.5, 76.9]",,,,,,,,,,,0.464202,,,,,,,,,,,,,1ad24ca3-4f03-4e7f-a4eb-ea8128fcba56,75,,"[48.4, 77.7]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,9,Barcelona,217,"['6dacc1d2-6508-4c69-acf0-a614c196534a', 'f0c2ef8c-5f80-40a9-b2c9-bfd45dae1131']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:01:41.033,Carry,,2005/2006
,,,,"[81.6, 4.6]",,,,,,,,,,,1.349072,,,,,,,,,,,,,d6736794-8722-47ab-94aa-0563ab28fe51,78,,"[80.4, 6.7]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Fernando Arango Sáenz,25995.0,Left Wing,10,Mallorca,1043,"['513fdbd2-2dcf-4765-b33e-fcce9521cdc4', 'ecb85f69-bcc9-4d3e-9dbe-98e601d1b6e2']",42,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:42.619,Carry,,2005/2006
,,,,"[83.1, 6.0]",,,,,,,,,,,2.751575,,,,,,,,,,,,,f8e7dc78-c386-4680-9699-54cbc4ea2fd2,82,,"[88.8, 9.0]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshito Ōkubo,25993.0,Center Attacking Midfield,10,Mallorca,1043,"['35f02bce-327a-4077-bb1b-6067efde0e17', '61066699-b874-4953-9f4d-3da3a964fa58', '78626b3d-31a7-4d7b-9af9-f613c6954fbe']",44,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:44.798,Carry,True,2005/2006
,,,,"[84.2, 9.6]",,,,,,,,,,,3.721097,,,,,,,,,,,,,e4edd985-b5b3-4487-b3ac-9fdacc5ddaa3,85,,"[89.2, 2.7]",68325,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Navarro i Corbacho,6913.0,Left Back,10,Mallorca,1043,"['07cdf342-59d1-46ad-85ad-e64eb0cfadf6', '3d5a9499-963a-4571-80e0-dea4f3d59986', '91eb1e03-e6bb-4019-a3a7-e6dae120935f']",48,,,,,,,,,,,,,,,,,Mallorca,1043,00:01:48.870,Carry,True,2005/2006
,,,,"[27.2, 33.4]",,,,,,,,,,,1.054813,,,,,,,,,,,,,3fcb81f9-d666-4b19-9492-19ddc051467f,93,,"[23.6, 27.7]",68325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,"['44b009fd-4a36-40cb-94fe-a32db44e9eb7', 'a948b825-8ba8-44e7-b025-80db3ceaad02']",39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.317,Carry,,2005/2006
,,,,"[36.0, 62.4]",,,,,,,,,,,3.092735,,,,,,,,,,,,,a17a470f-4fb6-4740-8953-d89a31869716,96,,"[27.4, 62.4]",68325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Márquez Álvarez,5558.0,Left Center Back,12,Barcelona,217,"['7afa22e9-b90b-4828-9ee4-b6da5d585081', 'f202726a-a845-4a99-9c4c-5d61ad583fcb']",41,,,,,,,,,,,,,,,,,Barcelona,217,00:02:41.426,Carry,,2005/2006
,,,,"[36.2, 35.5]",,,,,,,,,,,0.294392,,,,,,,,,,,,,04317125-c58d-4c2e-86c9-ddc1b04e21b7,99,,"[36.2, 35.5]",68325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,"['2131bce9-bcd1-45ee-9064-05df763609a5', '28d987c6-2fa1-48c2-9a5e-c8f756dd44d4']",45,,,,,,,,,,,,,,,,,Barcelona,217,00:02:45.847,Carry,,2005/2006
,,,,"[39.1, 11.5]",,,,,,,,,,,1.15607,,,,,,,,,,,,,d10b16b3-0246-4036-ac2b-d7ff5bade682,102,,"[37.9, 9.0]",68325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,12,Barcelona,217,"['2c2f653e-0bc3-44dc-bf61-9f6f18bf16b4', 'c8167dc3-e94e-4512-a9ec-19110d5fcd34', 'fdd74225-f473-4904-9cfe-77d2fe579a7b']",48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.004,Carry,True,2005/2006
,,,,"[12.7, 35.3]",,,,,,,,,,,1.800355,,,,,,,,,,,,,38d7d348-6bc7-4428-8d01-5f5e72c50572,106,,"[12.2, 30.8]",68325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Víctor Valdés Arribas,20176.0,Goalkeeper,12,Barcelona,217,"['2ea0f865-1b52-43e8-a581-d38c589d01bc', '3581c642-c696-42e2-a4cf-52a5bc4e0019']",51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.252,Carry,,2005/2006
,,,,"[34.1, 62.4]",,,,,,,,,,,3.23509,,,,,,,,,,,,,06a1138f-ab77-4e84-ac83-5f05196d2ee7,109,,"[25.7, 58.8]",68325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Right Center Back,12,Barcelona,217,"['09492509-cfb6-42f7-97f7-c3a5488bd4e2', 'c7991f9f-ed7b-49fe-9c82-13353f235c96']",54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.702,Carry,,2005/2006
,,,,"[15.9, 33.1]",,,,,,,,,,,7.31417,,,,,,,,,,,,,a71d227b-27ea-41ec-b1eb-ef7619c951d1,114,,"[8.3, 31.9]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miguel Ángel Moyà Rumbo,7069.0,Goalkeeper,13,Mallorca,1043,"['3898151e-7c63-4513-861b-e4acfc5023a9', 'e6420f6a-3644-4e44-904c-4634b61cf59c']",4,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:04.098,Carry,,2005/2006
,,,,"[31.4, 19.3]",,,,,,,,,,,3.521625,,,,,,,,,,,,,99b6e375-721d-44ce-aa00-66b178a10479,117,,"[21.3, 21.6]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Carlos de Araújo Nunes,25992.0,Left Center Back,13,Mallorca,1043,"['6f87e156-5aab-4c75-96cc-84d40ac21f4a', '7eff9e58-932f-4061-b6cc-2e820fb4309c']",13,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:13.655,Carry,,2005/2006
,,,,"[111.3, 11.3]",,,,,,,,,,,4.654447,,,,,,,,,,,,,7830eea3-7fd0-4d8a-b25b-2abdd4e773bd,122,,"[105.4, 5.6]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yoshito Ōkubo,25993.0,Center Attacking Midfield,13,Mallorca,1043,"['3ca419d6-ee23-44e6-963b-cc734c2f4146', '84e5d869-29bc-4a8c-9109-57d1e4273fb6', 'd710e13e-f206-4a42-8933-25828911e9e3']",22,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:22.884,Carry,True,2005/2006
,,,,"[24.2, 63.2]",,,,,,,,,,,2.827241,,,,,,,,,,,,,81d2caf2-6ebd-4650-9152-ba35c55a75cd,128,,"[24.4, 63.4]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,14,Barcelona,217,"['71d5d128-1f6c-4e8a-b11a-7077908e9982', '8f4beca4-9386-4413-8108-8ba63132b765']",29,,,,,,,,,,,,,,,,,Barcelona,217,00:03:29.606,Carry,,2005/2006
,,,,"[90.4, 74.8]",,,,,,,,,,,3.170172,,,,,,,,,,,,,f9ef2008-2193-4746-a438-1602088a3494,131,,"[67.1, 72.0]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,14,Barcelona,217,"['4758aae9-3078-4915-ae7d-aae16d4981e8', 'cc9d5bcb-d946-4ef9-af0e-e3dd53c0dead']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:03:34.176,Carry,,2005/2006
,,,,"[92.5, 41.8]",,,,,,,,,,,3.331762,,,,,,,,,,,,,d540572a-21cf-4509-b370-467f77669162,134,,"[80.5, 66.6]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,14,Barcelona,217,"['24b7c214-0275-4fce-9af3-efe0bc6e6f55', '6c9575be-8d32-4beb-9006-f349cd136772']",38,,,,,,,,,,,,,,,,,Barcelona,217,00:03:38.846,Carry,,2005/2006
,,,,"[29.1, 43.0]",,,,,,,,,,,5.143218,,,,,,,,,,,,,25806c8e-33de-44ca-96cd-40c49f141fcd,138,,"[33.5, 45.1]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonás Manuel Gutiérrez,25997.0,Right Wing,15,Mallorca,1043,"['138e1ef1-6f2b-482b-8b5b-882b884a39a5', 'a21c6686-16cb-461c-85e3-9d63ffb6825a']",42,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:42.975,Carry,,2005/2006
,,,,"[44.0, 76.2]",,,,,,,,,,,0.964425,,,,,,,,,,,,,554a7592-4b2c-4d39-ae92-59cafe7779f4,141,,"[34.2, 76.4]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,15,Mallorca,1043,"['b77bbaee-66b5-4fac-9948-6bf468feffdf', 'da19d59f-895a-46de-9be4-a7db000eed63']",49,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:49.790,Carry,,2005/2006
,,,,"[47.2, 59.8]",,,,,,,,,,,1.110709,,,,,,,,,,,,,51f33c16-408d-46ff-b2dd-0be4b5744cc5,144,,"[47.2, 59.8]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Doni,25996.0,Right Defensive Midfield,15,Mallorca,1043,"['a2e409b0-d4b9-44da-98eb-459edbcc8b02', 'b694378f-cbfb-46bd-bc4c-4db30c3f4a02']",51,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:51.980,Carry,,2005/2006
,,,,"[49.3, 76.2]",,,,,,,,,,,0.924285,,,,,,,,,,,,,5f7ed760-9e0d-4dc4-bef1-dbd7917ff3ee,147,,"[50.3, 77.3]",68325,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Cortés Caballero,25994.0,Right Back,15,Mallorca,1043,"['0c1241fa-25ae-46a4-bcd4-ba7e02e4c8ef', 'b1484f2d-58fb-4a44-85b4-4cc3960beeb2']",54,,,,,,,,,,,,,,,,,Mallorca,1043,00:03:54.356,Carry,,2005/2006
,,,,"[64.2, 8.6]",,,,,,,,,,,0.894413,,,,,,,,,,,,,f80fbcc7-b0a1-4d80-bf65-f926fc8c59a0,154,,"[62.7, 6.0]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvio Mendes Campos Junior,25854.0,Left Back,16,Barcelona,217,"['82a0953f-6849-4bf3-a63e-cf2140e84195', 'd680b3be-cbca-4746-81a6-7fb2a3d29aa5']",10,,,,,,,,,,,,,,,,,Barcelona,217,00:04:10.031,Carry,,2005/2006
,,,,"[67.9, 22.9]",,,,,,,,,,,2.341829,,,,,,,,,,,,,7ec6ff03-3f57-45bb-80ec-b1570ca43b10,157,,"[66.9, 21.0]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,16,Barcelona,217,"['3d0c3394-b0d9-4745-8d59-88fac5d53e48', '76685331-8e3a-4d8f-ae6c-e4517833a413', 'aed9b163-5df1-4e0b-82a2-a5a00bcfedd2']",11,,,,,,,,,,,,,,,,,Barcelona,217,00:04:11.852,Carry,True,2005/2006
,,,,"[68.1, 31.7]",,,,,,,,,,,0.341408,,,,,,,,,,,,,6d76d1b5-8499-4167-b26f-026d327f3134,161,,"[67.3, 32.1]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mark van Bommel,19296.0,Right Center Midfield,16,Barcelona,217,"['66e05208-6eec-4380-a938-528905a6a347', 'c3464ef0-d9d1-427e-bc17-e3336172c26d']",14,,,,,,,,,,,,,,,,,Barcelona,217,00:04:14.729,Carry,,2005/2006
,,,,"[44.2, 50.6]",,,,,,,,,,,1.789614,,,,,,,,,,,,,0629f57c-af08-4019-8a5b-fd155a5fc8bf,166,,"[43.6, 48.9]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Cristiano Doni,25996.0,Right Defensive Midfield,17,Mallorca,1043,"['3397d410-0437-4443-83ba-9c74eb090a75', '865e93fb-1c71-4d45-865a-e23b31c393d6']",17,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:17.159,Carry,,2005/2006
,,,,"[62.9, 50.8]",,,,,,,,,,,1.051188,,,,,,,,,,,,,c105cc66-a69f-49f5-89e7-669569831a6f,169,,"[62.9, 50.8]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Víctor Casadesús Castaño,23791.0,Center Forward,17,Mallorca,1043,"['6017b217-cc4d-40a1-85b5-8f6fb95cdf31', 'afec88a2-f1aa-401a-9b4e-6cb4c307ee33']",19,,,,,,,,,,,,,,,,,Mallorca,1043,00:04:19.840,Carry,,2005/2006
,,,,"[37.9, 41.8]",,,,,,,,,,,0.794992,,,,,,,,,,,,,b53de012-8186-43c6-af22-d1928cb65674,174,,"[36.2, 40.3]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Márquez Álvarez,5558.0,Left Center Back,18,Barcelona,217,"['1feb1180-f23c-4d0d-9773-199654b18091', 'd31cd74a-e1c5-49d1-b0f3-2585b77a6015']",23,,,,,,,,,,,,,,,,,Barcelona,217,00:04:23.080,Carry,,2005/2006
,,,,"[48.2, 75.0]",,,,,,,,,,,2.301554,,,,,,,,,,,,,e3e625fd-4c45-4032-bd11-67104e1b5065,177,,"[43.8, 69.1]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carles Puyol i Saforcada,20125.0,Right Center Back,18,Barcelona,217,"['ba75bf76-3877-4196-8105-fdfeb31c0611', 'e7ef18f6-2df7-4b8c-9081-09aff22ea3b1']",25,,,,,,,,,,,,,,,,,Barcelona,217,00:04:25.224,Carry,,2005/2006
,,,,"[70.2, 78.8]",,,,,,,,,,,0.204544,,,,,,,,,,,,,5f3d35f9-5962-4a81-a9ff-5052a345341d,180,,"[70.2, 78.8]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ludovic Giuly,25878.0,Right Wing,18,Barcelona,217,"['7e6451eb-a338-45cb-b4ff-6799c1b213f6', 'dde5462d-bd6e-4ee0-ab80-ab53f44bb55b']",28,,,,,,,,,,,,,,,,,Barcelona,217,00:04:28.107,Carry,,2005/2006
,,,,"[41.7, 67.2]",,,,,,,,,,,0.31997,,,,,,,,,,,,,6a8da67f-08dd-413a-af78-d06b876514da,189,,"[41.9, 67.4]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Edmílson Gomes de Moraes,25910.0,Center Defensive Midfield,21,Barcelona,217,"['61dd8bf3-47b2-4538-bc68-8dca10bc4b5b', '6ebbdd01-88f1-45d4-993e-a3819772f47b']",58,,,,,,,,,,,,,,,,,Barcelona,217,00:04:58.424,Carry,,2005/2006
,,,,"[53.0, 68.2]",,,,,,,,,,,0.426513,,,,,,,,,,,,,b04beccb-8abb-4bbd-8fe1-7efdddf55902,192,,"[53.2, 68.2]",68325,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anderson Luís de Souza,19757.0,Left Center Midfield,21,Barcelona,217,"['4120c2a4-03d5-4014-81e0-669cb4dcd029', 'c56adffe-981b-40ce-a654-a43ce7d342dc']",59,,,,,,,,,,,,,,,,,Barcelona,217,00:04:59.461,Carry,,2005/2006
,,,,"[58.1, 27.7]",,,,,,,,,,,0.2978,,,,,,,,,,,,,cac9409f-817f-400d-85c9-7dae6dffe6e8,195,,"[57.9, 26.2]",68325,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francisco Javier Farinós Zapata,25998.0,Left Defensive Midfield,21,Barcelona,217,"['8bf44e8c-410c-4c34-bc21-a0125fb5f2da', 'd350fe4b-5ba0-4d24-8ed9-2ca32dd7e993']",1,,,,,,,,,,,,,,,,,Mallorca,1043,00:05:01.839,Carry,,2005/2006
,,,,"[65.2, 23.1]",,,,,,,,,,,1.363246,,,,,,,,,,,,,b0eb0555-b13c-4162-bf14-55aa353d5cf5,200,,"[65.0, 22.6]",68325,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo de Assis Moreira,25879.0,Left Wing,21,Barcelona,217,"['4a051303-ff3c-4e4f-87fb-4e1483ace1a0', '9554f477-afec-4229-867e-17f728f40aa1', 'ba29a2bf-99ce-4e77-b100-e671d8e5cef7']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:05:05.150,Carry,True,2005/2006
