ID_Partido,Jugador,Posicion,Titular,Minutos,Goles,Asistencias,Amarillas,Rojas,xG
770,Ousmane Dembélé,MF,1,87,0,1,0,0,
770,Denis Suárez,MF,0,3,0,0,0,0,
770,André Gomes,MF,1,90,0,0,0,0,
770,Ivan Rakitić,MF,1,90,0,0,0,0,
770,Sergi Roberto,DF,1,73,0,0,0,0,
770,Jordi Alba,DF,0,17,0,0,1,0,
770,Thomas Vermaelen,DF,1,90,0,0,0,0,
770,Gerard Piqué,DF,1,90,0,0,0,0,
770,Nélson Semedo,DF,1,90,0,0,0,0,
770,Marc-André ter Stegen,GK,1,90,0,0,0,0,
771,Luis Suárez,FW,1,90,0,0,1,0,
771,Lionel Messi,FW,1,90,0,0,1,0,
771,Andrés Iniesta,MF,1,80,0,0,0,0,
771,André Gomes,MF,0,10,0,0,0,0,
771,Sergio Busquets,MF,1,84,0,0,0,0,
771,Paco Alcácer,FW,0,6,0,0,0,0,
771,Ivan Rakitić,MF,1,90,0,0,0,0,
771,Sergi Roberto,DF,1,90,0,0,0,0,
771,Jordi Alba,DF,1,90,0,0,0,0,
771,Samuel Umtiti,DF,1,90,0,0,0,0,
771,Gerard Piqué,DF,1,90,0,0,1,0,
771,Nélson Semedo,DF,1,84,0,0,0,0,
771,Ousmane Dembélé,MF,0,6,0,0,0,0,
771,Marc-André ter Stegen,GK,1,90,0,0,0,0,
772,Luis Suárez,FW,1,90,1,0,0,0,
772,Lionel Messi,FW,1,90,0,0,0,0,
772,Andrés Iniesta,MF,1,83,0,0,0,0,
772,Denis Suárez,MF,0,7,0,0,0,0,
772,Paulinho,MF,1,90,0,0,0,0,
772,Sergio Busquets,MF,1,90,0,0,0,0,
772,Philippe Coutinho,MF,1,78,0,2,0,0,
772,Ousmane Dembélé,MF,0,12,0,0,1,0,
772,Jordi Alba,DF,1,90,0,0,0,0,
772,Samuel Umtiti,DF,1,90,1,0,0,0,
772,Gerard Piqué,DF,1,90,0,0,1,0,
772,Sergi Roberto,DF,1,89,0,0,0,0,
772,Nélson Semedo,DF,0,1,0,0,0,0,
772,Marc-André ter Stegen,GK,1,90,0,0,0,0,
773,Paco Alcácer,FW,1,90,1,1,0,0,
773,Philippe Coutinho,MF,1,59,0,0,0,0,
773,Lionel Messi,FW,0,31,0,0,0,0,
773,Denis Suárez,MF,1,90,0,0,0,0,
773,Ousmane Dembélé,MF,1,77,1,0,0,0,
773,Aleix Vidal,DF,0,13,0,0,0,0,
773,André Gomes,MF,1,59,0,0,0,0,
773,Sergi Roberto,DF,0,11,0,0,0,1,
773,Paulinho,MF,1,90,0,0,0,0,
773,Lucas Digne,DF,1,90,0,0,0,0,
773,Thomas Vermaelen,DF,1,90,0,0,0,0,
773,Yerry Mina,DF,1,90,0,0,0,0,
773,Nélson Semedo,DF,1,90,0,0,0,0,
773,Marc-André ter Stegen,GK,1,90,0,0,0,0,
775,Luis Suárez,FW,1,90,0,3,0,0,
775,Lionel Messi,FW,1,90,3,0,0,0,
775,Ousmane Dembélé,MF,1,67,0,1,0,0,
775,Denis Suárez,MF,0,23,0,0,0,0,
775,Philippe Coutinho,MF,1,73,1,0,0,0,
775,Paulinho,MF,0,17,0,0,0,0,
775,Sergio Busquets,MF,1,90,0,0,0,0,
775,Ivan Rakitić,MF,1,86,0,0,0,0,
775,Andrés Iniesta,MF,0,4,0,0,0,0,
775,Jordi Alba,DF,1,90,0,0,0,0,
775,Samuel Umtiti,DF,1,90,0,0,0,0,
775,Gerard Piqué,DF,1,90,0,0,0,0,
775,Nélson Semedo,DF,1,90,0,0,1,0,
775,Marc-André ter Stegen,GK,1,90,0,0,0,0,
776,Luis Suárez,FW,1,89,1,1,1,0,
776,Paco Alcácer,FW,0,1,0,0,0,0,
776,Lionel Messi,FW,1,90,1,0,1,0,
776,Andrés Iniesta,MF,1,57,0,0,0,0,
776,Paulinho,MF,0,33,0,0,0,0,
776,Ivan Rakitić,MF,1,90,0,0,1,0,
776,Sergio Busquets,MF,1,90,0,0,0,0,
776,Philippe Coutinho,MF,1,45,0,0,0,0,
776,Nélson Semedo,DF,0,45,0,0,0,0,
776,Jordi Alba,DF,1,90,0,0,0,0,
776,Samuel Umtiti,DF,1,90,0,0,0,0,
776,Gerard Piqué,DF,1,90,0,0,0,0,
776,Sergi Roberto,DF,1,44,0,1,0,1,
776,Marc-André ter Stegen,GK,1,90,0,0,0,0,
777,Philippe Coutinho,MF,1,90,1,0,0,0,
777,Lionel Messi,FW,1,90,1,0,0,0,
777,Ousmane Dembélé,MF,1,90,2,0,0,0,
777,Andrés Iniesta,MF,1,60,0,1,0,0,
777,Luis Suárez,FW,0,30,0,0,0,0,
777,Sergio Busquets,MF,1,64,0,0,0,0,
777,Ivan Rakitić,MF,0,26,0,1,0,0,
777,Paulinho,MF,1,90,1,0,0,0,
777,Lucas Digne,DF,1,90,0,1,0,0,
777,Thomas Vermaelen,DF,1,90,0,0,0,0,
777,Gerard Piqué,DF,1,79,0,0,0,0,
777,Yerry Mina,DF,0,11,0,1,0,0,
777,Nélson Semedo,DF,1,90,0,0,0,0,
777,Jasper Cillessen,GK,1,90,0,0,0,0,
778,Luis Suárez,FW,1,90,1,1,1,0,
778,Philippe Coutinho,MF,1,90,3,0,0,0,
778,Andrés Iniesta,MF,1,59,0,0,0,0,
778,Denis Suárez,MF,0,31,0,0,1,0,
778,Ousmane Dembélé,MF,1,59,0,0,0,0,
778,Paco Alcácer,FW,0,31,0,0,0,0,
778,Sergio Busquets,MF,1,90,0,1,1,0,
778,Ivan Rakitić,MF,1,90,0,0,0,0,
778,Jordi Alba,DF,1,90,0,0,0,0,
778,Thomas Vermaelen,DF,1,30,0,0,1,0,
778,Gerard Piqué,DF,0,60,0,0,1,0,
778,Yerry Mina,DF,1,90,0,0,1,0,
778,Nélson Semedo,DF,1,90,0,0,0,0,
778,Marc-André ter Stegen,GK,1,90,0,0,0,0,
779,Philippe Coutinho,MF,1,66,1,0,0,0,
779,Lionel Messi,FW,0,24,0,0,0,0,
779,Luis Suárez,FW,1,90,0,1,1,0,
779,Ousmane Dembélé,MF,1,52,0,0,0,0,
779,Denis Suárez,MF,0,38,0,0,0,0,
779,Andrés Iniesta,MF,1,81,0,0,0,0,
779,Paco Alcácer,FW,0,9,0,0,0,0,
779,Sergio Busquets,MF,1,90,0,0,0,0,
779,Ivan Rakitić,MF,1,90,0,0,1,0,
779,Jordi Alba,DF,1,90,0,0,1,0,
779,Yerry Mina,DF,1,90,0,0,0,0,
779,Gerard Piqué,DF,1,90,0,0,0,0,
779,Nélson Semedo,DF,1,90,0,0,0,0,
779,Marc-André ter Stegen,GK,1,90,0,0,0,0,
780,Ousmane Dembélé,MF,1,85,1,0,0,0,
780,Arturo Vidal,MF,0,5,0,0,0,0,
780,Luis Suárez,FW,1,90,0,0,0,0,
780,Lionel Messi,FW,1,90,0,1,0,0,
780,Arthur Melo,MF,1,52,0,0,0,0,
780,Philippe Coutinho,MF,0,38,0,0,0,0,
780,Sergio Busquets,MF,1,90,0,0,1,0,
780,Rafinha,MF,1,45,0,0,0,0,
780,Ivan Rakitić,MF,0,45,0,0,0,0,
780,Jordi Alba,DF,1,90,0,0,0,0,
780,Clément Lenglet,DF,1,90,0,0,1,0,
780,Gerard Piqué,DF,1,90,1,0,0,0,
780,Nélson Semedo,DF,1,90,0,0,0,0,
780,Marc-André ter Stegen,GK,1,90,0,0,1,0,
781,Lionel Messi,FW,1,90,2,0,0,0,
781,Luis Suárez,FW,1,90,0,1,0,0,
781,Ousmane Dembélé,MF,1,76,0,0,0,0,
781,Arthur Melo,MF,0,14,0,1,0,0,
781,Ivan Rakitić,MF,1,90,0,0,0,0,
781,Sergio Busquets,MF,1,84,0,0,0,0,
781,Arturo Vidal,MF,0,6,0,0,0,0,
781,Sergi Roberto,DF,1,90,0,0,0,0,
781,Jordi Alba,DF,1,90,0,0,0,0,
781,Samuel Umtiti,DF,1,90,0,0,0,0,
781,Gerard Piqué,DF,1,90,0,0,0,0,
781,Nélson Semedo,DF,1,45,0,0,0,0,
781,Philippe Coutinho,MF,0,45,1,0,0,0,
781,Marc-André ter Stegen,GK,1,90,0,0,0,0,
782,Ousmane Dembélé,MF,1,75,1,0,0,0,
782,Arturo Vidal,MF,0,15,0,0,0,0,
782,Luis Suárez,FW,1,89,0,0,0,0,
782,Munir El Haddadi,FW,0,1,0,0,0,0,
782,Lionel Messi,FW,1,90,0,0,0,0,
782,Philippe Coutinho,MF,1,83,0,0,0,0,
782,Malcom,FW,0,7,0,0,0,0,
782,Sergio Busquets,MF,1,90,0,0,0,0,
782,Ivan Rakitić,MF,1,90,0,0,0,0,
782,Jordi Alba,DF,1,90,0,0,0,0,
782,Samuel Umtiti,DF,1,90,0,0,0,0,
782,Gerard Piqué,DF,1,90,0,0,1,0,
782,Sergi Roberto,DF,1,90,0,1,0,0,
782,Marc-André ter Stegen,GK,1,90,0,0,0,0,
783,Ousmane Dembélé,MF,1,90,1,0,0,0,
783,Luis Suárez,FW,1,90,2,1,0,0,
783,Lionel Messi,FW,1,90,2,2,0,0,
783,Philippe Coutinho,MF,1,90,0,1,0,0,
783,Sergio Busquets,MF,1,75,0,0,0,0,
783,Arthur Melo,MF,0,15,0,0,0,0,
783,Ivan Rakitić,MF,1,70,1,1,0,0,
783,Arturo Vidal,MF,0,20,0,0,1,0,
783,Jordi Alba,DF,1,90,1,1,0,0,
783,Samuel Umtiti,DF,1,64,0,0,0,0,
783,Clément Lenglet,DF,0,26,0,0,0,0,
783,Gerard Piqué,DF,1,90,0,0,0,0,
783,Sergi Roberto,DF,1,90,0,0,0,0,
783,Marc-André ter Stegen,GK,1,90,0,0,0,0,
784,Ousmane Dembélé,MF,1,76,1,0,0,0,
784,Arturo Vidal,MF,0,14,0,0,0,0,
784,Luis Suárez,FW,1,90,1,0,0,0,
784,Lionel Messi,FW,1,90,0,0,0,0,
784,Rafinha,MF,1,56,0,0,0,0,
784,Sergio Busquets,MF,0,34,0,0,0,0,
784,Ivan Rakitić,MF,1,90,0,0,0,0,
784,Sergi Roberto,DF,1,90,0,0,0,0,
784,Jordi Alba,DF,1,90,0,0,0,0,
784,Samuel Umtiti,DF,1,90,0,1,1,0,
784,Gerard Piqué,DF,1,90,0,0,0,0,
784,Nélson Semedo,DF,1,45,0,0,0,0,
784,Philippe Coutinho,MF,0,45,0,0,0,0,
784,Marc-André ter Stegen,GK,1,90,0,0,0,0,
785,Ousmane Dembélé,MF,1,82,1,0,0,0,
785,Arthur Melo,MF,0,8,0,0,0,0,
785,Luis Suárez,FW,1,90,0,1,0,0,
785,Lionel Messi,FW,1,90,3,0,0,0,
785,Philippe Coutinho,MF,1,79,0,1,0,0,
785,Clément Lenglet,DF,0,11,0,0,0,0,
785,Sergio Busquets,MF,1,90,0,0,0,0,
785,Ivan Rakitić,MF,1,84,0,1,0,0,
785,Arturo Vidal,MF,0,6,0,0,0,0,
785,Jordi Alba,DF,1,90,0,0,0,0,
785,Samuel Umtiti,DF,1,78,0,0,2,1,
785,Gerard Piqué,DF,1,90,0,0,0,0,
785,Sergi Roberto,DF,1,90,0,0,0,0,
785,Marc-André ter Stegen,GK,1,90,0,0,0,0,
786,Ousmane Dembélé,MF,1,45,0,0,0,0,
786,Samuel Umtiti,DF,0,45,0,0,0,0,
786,Luis Suárez,FW,1,90,0,0,0,0,
786,Lionel Messi,FW,1,90,1,0,0,0,
786,Arthur Melo,MF,1,57,0,0,1,0,
786,Philippe Coutinho,MF,0,33,0,0,0,0,
786,Sergio Busquets,MF,1,90,0,0,0,0,
786,Arturo Vidal,MF,1,57,0,1,0,0,
786,Ivan Rakitić,MF,0,33,0,0,0,0,
786,Jordi Alba,DF,1,90,0,0,0,0,
786,Clément Lenglet,DF,1,34,0,0,0,1,
786,Gerard Piqué,DF,1,90,1,0,1,0,
786,Nélson Semedo,DF,1,90,0,0,1,0,
786,Marc-André ter Stegen,GK,1,90,0,0,0,0,
787,Ousmane Dembélé,MF,1,70,0,0,0,0,
787,Malcom,FW,0,20,0,0,0,0,
787,Lionel Messi,FW,1,90,0,1,0,0,
787,Munir El Haddadi,FW,1,60,0,0,0,0,
787,Luis Suárez,FW,0,30,0,0,0,0,
787,Philippe Coutinho,MF,1,90,1,0,0,0,
787,Sergio Busquets,MF,1,90,0,0,0,0,
787,Ivan Rakitić,MF,1,90,0,0,0,0,
787,Thomas Vermaelen,DF,1,69,0,0,1,0,
787,Jordi Alba,DF,0,21,0,0,0,0,
787,Samuel Umtiti,DF,1,90,0,0,1,0,
787,Gerard Piqué,DF,1,90,0,0,0,0,
787,Sergi Roberto,DF,1,90,0,0,0,0,
787,Marc-André ter Stegen,GK,1,90,0,0,0,0,
788,Philippe Coutinho,MF,1,90,0,0,0,0,
788,Luis Suárez,FW,1,90,0,0,0,0,
788,Ousmane Dembélé,MF,1,79,0,0,0,0,
788,Munir El Haddadi,FW,0,11,1,0,0,0,
788,Ivan Rakitić,MF,1,90,0,0,1,0,
788,Sergi Roberto,DF,1,50,0,0,0,0,
788,Sergio Busquets,MF,0,40,0,0,1,0,
788,Arturo Vidal,MF,1,54,0,0,0,0,
788,Lionel Messi,FW,0,36,0,1,1,0,
788,Jordi Alba,DF,1,90,0,0,0,0,
788,Clément Lenglet,DF,1,90,0,0,0,0,
788,Gerard Piqué,DF,1,90,0,0,0,0,
788,Nélson Semedo,DF,1,90,0,0,0,0,
788,Marc-André ter Stegen,GK,1,90,0,0,0,0,
789,Philippe Coutinho,MF,1,82,1,1,0,0,
789,Rafinha,MF,0,8,0,0,0,0,
789,Luis Suárez,FW,1,90,0,0,0,0,
789,Lionel Messi,FW,1,90,2,0,0,0,
789,Ivan Rakitić,MF,1,90,1,0,0,0,
789,Sergio Busquets,MF,1,89,0,0,1,0,
789,Thomas Vermaelen,DF,0,1,0,0,0,0,
789,Arthur Melo,MF,1,86,0,0,1,0,
789,Arturo Vidal,MF,0,4,0,0,0,0,
789,Jordi Alba,DF,1,90,0,3,0,0,
789,Clément Lenglet,DF,1,90,0,0,0,0,
789,Gerard Piqué,DF,1,90,0,0,0,0,
789,Nélson Semedo,DF,1,90,0,0,0,0,
789,Marc-André ter Stegen,GK,1,90,0,0,0,0,
790,Philippe Coutinho,MF,1,83,0,0,1,0,
790,Ousmane Dembélé,MF,0,7,0,0,0,0,
790,Luis Suárez,FW,1,90,0,1,1,0,
790,Lionel Messi,FW,1,90,1,0,0,0,
790,Arthur Melo,MF,1,87,0,0,0,0,
790,Rafinha,MF,0,3,0,0,0,0,
790,Sergio Busquets,MF,1,90,0,0,0,0,
790,Ivan Rakitić,MF,1,90,0,0,0,0,
790,Jordi Alba,DF,1,90,0,0,0,0,
790,Thomas Vermaelen,DF,1,90,0,0,0,0,
790,Gerard Piqué,DF,1,90,0,0,0,0,
790,Nélson Semedo,DF,1,90,0,0,0,0,
790,Marc-André ter Stegen,GK,1,90,0,0,0,0,
791,Philippe Coutinho,MF,1,90,1,0,0,0,
791,Luis Suárez,FW,1,80,1,1,0,0,
791,Munir El Haddadi,FW,0,10,0,0,0,0,
791,Lionel Messi,FW,1,25,1,1,0,0,
791,Ousmane Dembélé,MF,0,65,0,0,0,0,
791,Arthur Melo,MF,1,66,0,0,0,0,
791,Sergi Roberto,DF,0,24,0,0,0,0,
791,Sergio Busquets,MF,1,90,0,0,0,0,
791,Ivan Rakitić,MF,1,90,1,0,0,0,
791,Jordi Alba,DF,1,90,0,0,0,0,
791,Clément Lenglet,DF,1,90,0,0,0,0,
791,Gerard Piqué,DF,1,90,0,0,0,0,
791,Nélson Semedo,DF,1,90,0,0,0,0,
791,Marc-André ter Stegen,GK,1,90,0,0,0,0,
792,Philippe Coutinho,MF,1,87,0,0,0,0,
792,Munir El Haddadi,FW,0,3,0,0,0,0,
792,Luis Suárez,FW,1,90,0,1,1,0,
792,Rafinha,MF,1,71,1,0,0,0,
792,Nélson Semedo,DF,0,19,0,0,0,0,
792,Arthur Melo,MF,1,77,0,0,0,0,
792,Arturo Vidal,MF,0,13,0,0,0,0,
792,Sergio Busquets,MF,1,90,0,0,0,0,
792,Ivan Rakitić,MF,1,90,0,1,0,0,
792,Jordi Alba,DF,1,90,1,0,0,0,
792,Clément Lenglet,DF,1,90,0,0,0,0,
792,Gerard Piqué,DF,1,90,0,0,0,0,
792,Sergi Roberto,DF,1,90,0,0,0,0,
792,Marc-André ter Stegen,GK,1,90,0,0,0,0,
793,Philippe Coutinho,MF,1,73,1,0,0,0,
793,Ousmane Dembélé,MF,0,17,0,1,0,0,
793,Luis Suárez,FW,1,90,3,0,1,0,
793,Rafinha,MF,1,68,0,0,0,0,
793,Nélson Semedo,DF,0,22,0,0,0,0,
793,Arthur Melo,MF,1,83,0,0,0,0,
793,Arturo Vidal,MF,0,7,1,0,0,0,
793,Sergio Busquets,MF,1,90,0,0,0,0,
793,Ivan Rakitić,MF,1,90,0,0,1,0,
793,Jordi Alba,DF,1,90,0,1,0,0,
793,Clément Lenglet,DF,1,90,0,0,0,0,
793,Gerard Piqué,DF,1,90,0,0,0,0,
793,Sergi Roberto,DF,1,90,0,2,0,0,
793,Marc-André ter Stegen,GK,1,90,0,0,0,0,
794,Ousmane Dembélé,MF,1,90,0,1,0,0,
794,Munir El Haddadi,FW,1,90,0,0,0,0,
794,Malcom,FW,1,79,0,0,0,0,
794,Arthur Melo,MF,0,11,0,0,0,0,
794,Denis Suárez,MF,1,90,0,0,0,0,
794,Sergi Samper,MF,1,32,0,0,0,0,
794,Carles Aleñá,MF,0,58,0,0,0,0,
794,Arturo Vidal,MF,1,90,0,0,0,0,
794,Juan Miranda,DF,1,90,0,0,1,0,
794,Jorge Cuenca,DF,1,60,0,0,0,0,
794,Clément Lenglet,DF,0,30,1,0,0,0,
794,Chumi,DF,1,90,0,0,0,0,
794,Nélson Semedo,DF,1,90,0,0,0,0,
794,Jasper Cillessen,GK,1,90,0,0,0,0,
795,Philippe Coutinho,MF,1,66,0,0,0,0,
795,Munir El Haddadi,FW,0,24,0,0,0,0,
795,Luis Suárez,FW,1,90,2,0,0,0,
795,Rafinha,MF,1,51,0,0,0,0,
795,Ousmane Dembélé,MF,0,39,1,0,0,0,
795,Arthur Melo,MF,1,66,0,0,0,0,
795,Arturo Vidal,MF,0,24,0,0,0,0,
795,Sergio Busquets,MF,1,90,0,0,0,0,
795,Ivan Rakitić,MF,1,90,0,0,0,0,
795,Jordi Alba,DF,1,90,0,1,1,0,
795,Clément Lenglet,DF,1,90,0,0,1,0,
795,Gerard Piqué,DF,1,90,0,1,0,0,
795,Sergi Roberto,DF,1,90,0,1,0,0,
795,Marc-André ter Stegen,GK,1,90,0,0,0,0,
796,Philippe Coutinho,MF,1,90,0,1,0,0,
796,Luis Suárez,FW,1,90,0,0,0,0,
796,Ousmane Dembélé,MF,1,80,0,0,0,0,
796,Malcom,FW,0,10,1,0,0,0,
796,Arthur Melo,MF,1,73,0,0,0,0,
796,Arturo Vidal,MF,0,17,0,0,0,0,
796,Sergio Busquets,MF,1,90,0,0,0,0,
796,Ivan Rakitić,MF,1,90,0,0,1,0,
796,Jordi Alba,DF,1,90,0,0,0,0,
796,Clément Lenglet,DF,1,90,0,0,0,0,
796,Gerard Piqué,DF,1,90,0,0,0,0,
796,Sergi Roberto,DF,1,90,0,0,0,0,
796,Marc-André ter Stegen,GK,1,90,0,0,0,0,
797,Malcom,FW,1,56,0,0,0,0,
797,Munir El Haddadi,FW,0,34,0,1,0,0,
797,Luis Suárez,FW,1,90,0,0,0,0,
797,Lionel Messi,FW,1,90,2,0,0,0,
797,Arthur Melo,MF,1,45,0,0,0,0,
797,Arturo Vidal,MF,0,45,1,1,1,0,
797,Sergio Busquets,MF,1,68,0,0,1,0,
797,Carles Aleñá,MF,0,22,0,0,0,0,
797,Ivan Rakitić,MF,1,80,0,0,2,1,
797,Jordi Alba,DF,1,90,0,0,0,0,
797,Clément Lenglet,DF,1,90,0,0,0,0,
797,Gerard Piqué,DF,1,90,0,0,0,0,
797,Sergi Roberto,DF,1,90,0,0,0,0,
797,Marc-André ter Stegen,GK,1,90,0,0,0,0,
798,Luis Suárez,FW,1,90,0,0,0,0,
798,Lionel Messi,FW,1,90,0,1,0,0,
798,Arturo Vidal,MF,1,84,0,0,0,0,
798,Malcom,FW,0,6,0,0,0,0,
798,Arthur Melo,MF,1,79,0,0,0,0,
798,Ousmane Dembélé,MF,0,11,1,0,0,0,
798,Sergio Busquets,MF,1,90,0,0,1,0,
798,Sergi Roberto,DF,1,45,0,0,0,0,
798,Rafinha,MF,0,45,0,0,1,0,
798,Jordi Alba,DF,1,90,0,0,0,0,
798,Samuel Umtiti,DF,1,90,0,0,1,0,
798,Gerard Piqué,DF,1,90,0,0,0,0,
798,Nélson Semedo,DF,1,90,0,0,0,0,
798,Marc-André ter Stegen,GK,1,90,0,0,0,0,
799,Philippe Coutinho,MF,1,69,0,0,0,0,
799,Malcom,FW,0,21,0,0,0,0,
799,Lionel Messi,FW,1,90,1,1,0,0,
799,Ousmane Dembélé,MF,1,79,0,1,0,0,
799,Denis Suárez,MF,0,11,0,0,0,0,
799,Arturo Vidal,MF,1,90,0,0,0,0,
799,Sergio Busquets,MF,1,90,0,0,0,0,
799,Ivan Rakitić,MF,1,90,0,0,0,0,
799,Jordi Alba,DF,1,90,0,0,1,0,
799,Clément Lenglet,DF,1,90,0,0,0,0,
799,Gerard Piqué,DF,1,90,1,0,1,0,
799,Nélson Semedo,DF,1,90,0,0,0,0,
799,Marc-André ter Stegen,GK,1,90,0,0,0,0,
800,Lionel Messi,FW,1,90,0,1,0,0,
800,Philippe Coutinho,MF,1,79,0,0,0,0,
800,Malcom,FW,0,11,0,0,0,0,
800,Arturo Vidal,MF,1,69,0,0,0,0,
800,Carles Aleñá,MF,0,21,1,0,0,0,
800,Ivan Rakitić,MF,1,90,0,0,0,0,
800,Ousmane Dembélé,MF,1,90,0,1,0,0,
800,Sergio Busquets,MF,1,90,0,0,0,0,
800,Jordi Alba,DF,1,90,0,0,1,0,
800,Clément Lenglet,DF,1,90,0,0,1,0,
800,Gerard Piqué,DF,1,90,1,0,0,0,
800,Nélson Semedo,DF,1,90,0,0,0,0,
800,Marc-André ter Stegen,GK,1,90,0,0,0,0,
801,Denis Suárez,MF,1,90,2,0,0,0,
801,Munir El Haddadi,FW,1,90,1,0,0,0,
801,Malcom,FW,1,90,1,0,0,0,
801,Carles Aleñá,MF,1,90,0,0,0,0,
801,Oriol Busquets,MF,1,54,0,0,0,0,
801,Riqui Puig,MF,0,36,0,1,0,0,
801,Ivan Rakitić,MF,1,45,0,3,0,0,
801,Sergio Busquets,MF,0,45,0,0,0,0,
801,Juan Miranda,DF,1,90,0,0,1,0,
801,Thomas Vermaelen,DF,1,90,0,0,0,0,
801,Chumi,DF,1,90,0,0,0,0,
801,Nélson Semedo,DF,1,61,0,0,0,0,
801,Clément Lenglet,DF,0,29,0,0,0,0,
801,Jasper Cillessen,GK,1,90,0,0,0,0,
802,Ousmane Dembélé,MF,1,67,1,1,0,0,
802,Philippe Coutinho,MF,0,23,0,0,0,0,
802,Luis Suárez,FW,1,78,1,0,0,0,
802,Munir El Haddadi,FW,0,12,0,0,0,0,
802,Lionel Messi,FW,1,90,2,1,0,0,
802,Arturo Vidal,MF,1,90,0,0,0,0,
802,Sergio Busquets,MF,1,90,0,0,0,0,
802,Ivan Rakitić,MF,1,81,0,0,0,0,
802,Denis Suárez,MF,0,9,0,0,0,0,
802,Jordi Alba,DF,1,90,0,0,0,0,
802,Clément Lenglet,DF,1,90,0,0,0,0,
802,Gerard Piqué,DF,1,90,0,0,0,0,
802,Nélson Semedo,DF,1,90,0,0,0,0,
802,Marc-André ter Stegen,GK,1,90,0,0,0,0,
803,Philippe Coutinho,MF,1,90,0,0,0,0,
803,Munir El Haddadi,FW,1,62,0,0,0,0,
803,Lionel Messi,FW,0,28,0,0,0,0,
803,Ousmane Dembélé,MF,1,75,1,0,0,0,
803,Denis Suárez,MF,0,15,0,0,0,0,
803,Ivan Rakitić,MF,1,45,0,0,0,0,
803,Sergio Busquets,MF,0,45,0,0,0,0,
803,Carles Aleñá,MF,1,90,0,0,0,0,
803,Arthur Melo,MF,1,90,0,0,0,0,
803,Juan Miranda,DF,1,90,0,0,0,0,
803,Thomas Vermaelen,DF,1,90,0,0,0,0,
803,Clément Lenglet,DF,1,90,0,0,0,0,
803,Nélson Semedo,DF,1,90,0,0,1,0,
803,Jasper Cillessen,GK,1,90,0,0,0,0,
804,Lionel Messi,FW,1,90,3,2,0,0,
804,Luis Suárez,FW,1,90,1,0,0,0,
804,Jordi Alba,DF,1,90,0,0,1,0,
804,Arturo Vidal,MF,1,77,0,1,0,0,
804,Philippe Coutinho,MF,0,13,0,0,0,0,
804,Sergio Busquets,MF,1,90,0,1,0,0,
804,Ivan Rakitić,MF,1,90,0,0,1,0,
804,Ousmane Dembélé,MF,1,80,0,0,1,0,
804,Denis Suárez,MF,0,10,0,0,0,0,
804,Thomas Vermaelen,DF,1,51,0,0,0,0,
804,Arthur Melo,MF,0,39,0,0,0,0,
804,Clément Lenglet,DF,1,90,0,0,0,0,
804,Gerard Piqué,DF,1,90,1,0,0,0,
804,Marc-André ter Stegen,GK,1,90,0,0,0,0,
805,Ousmane Dembélé,MF,1,67,1,0,0,0,
805,Philippe Coutinho,MF,0,23,0,0,0,0,
805,Luis Suárez,FW,1,90,0,0,0,0,
805,Lionel Messi,FW,1,90,1,0,0,0,
805,Ivan Rakitić,MF,1,90,0,0,0,0,
805,Sergio Busquets,MF,1,85,0,0,0,0,
805,Carles Aleñá,MF,0,5,0,0,0,0,
805,Arturo Vidal,MF,1,62,0,0,0,0,
805,Arthur Melo,MF,0,28,0,0,0,0,
805,Jordi Alba,DF,1,90,0,1,0,0,
805,Clément Lenglet,DF,1,90,0,0,0,0,
805,Gerard Piqué,DF,1,90,0,0,0,0,
805,Nélson Semedo,DF,1,90,0,0,0,0,
805,Marc-André ter Stegen,GK,1,90,0,0,0,0,
806,Ousmane Dembélé,MF,1,83,0,0,0,0,
806,Philippe Coutinho,MF,0,7,0,0,0,0,
806,Luis Suárez,FW,1,90,1,0,0,0,
806,Lionel Messi,FW,1,90,1,0,0,0,
806,Arturo Vidal,MF,1,69,0,0,1,0,
806,Sergio Busquets,MF,0,21,0,0,0,0,
806,Ivan Rakitić,MF,1,90,0,0,0,0,
806,Arthur Melo,MF,1,87,0,0,1,0,
806,Carles Aleñá,MF,0,3,0,0,0,0,
806,Jordi Alba,DF,1,90,0,0,1,0,
806,Clément Lenglet,DF,1,90,0,0,0,0,
806,Gerard Piqué,DF,1,90,0,0,0,0,
806,Sergi Roberto,DF,1,90,0,0,0,0,
806,Marc-André ter Stegen,GK,1,90,0,0,0,0,
807,Ousmane Dembélé,MF,1,90,0,0,0,0,
807,Philippe Coutinho,MF,1,90,1,0,0,0,
807,Malcom,FW,1,66,0,0,0,0,
807,Denis Suárez,MF,0,24,0,0,0,0,
807,Juan Miranda,DF,1,45,0,0,0,0,
807,Sergi Roberto,DF,0,45,0,0,0,0,
807,Arturo Vidal,MF,1,90,0,0,0,0,
807,Carles Aleñá,MF,1,90,0,0,1,0,
807,Nélson Semedo,DF,1,90,0,0,0,0,
807,Chumi,DF,1,57,0,0,1,0,
807,Clément Lenglet,DF,0,33,0,0,0,0,
807,Sergio Busquets,MF,1,90,0,0,1,0,
807,Jeison Murillo,DF,1,90,0,0,1,0,
807,Jasper Cillessen,GK,1,90,0,0,0,0,
808,Philippe Coutinho,MF,1,90,0,1,0,0,
808,Luis Suárez,FW,1,90,2,1,1,0,
808,Lionel Messi,FW,1,90,1,0,0,0,
808,Arthur Melo,MF,1,71,0,0,0,0,
