ID_Partido,Fecha,Temporada,Rival,URL_FBref
1140,2025-02-17,2024-2025,Rayo Vallecano,https://fbref.com/en/matches/b299fca9/Barcelona-Rayo-Vallecano-February-17-2025-La-Liga
1141,2025-02-22,2024-2025,Las Palmas,https://fbref.com/en/matches/6b455e82/Las-Palmas-Barcelona-February-22-2025-La-Liga
1142,2025-02-25,2024-2025,Atlético Madrid,https://fbref.com/en/matches/aed791a0/Barcelona-Atletico-Madrid-February-25-2025-Copa-del-Rey
1143,2025-03-02,2024-2025,Real Sociedad,https://fbref.com/en/matches/0b2c987f/Barcelona-Real-Sociedad-March-2-2025-La-Liga
1144,2025-03-05,2024-2025,Benfica,https://fbref.com/en/matches/41097255/Benfica-Barcelona-March-5-2025-Champions-League
1145,2025-03-11,2024-2025,Benfica,https://fbref.com/en/matches/de8e7ccc/Barcelona-Benfica-March-11-2025-Champions-League
1146,2025-03-16,2024-2025,Atlético Madrid,https://fbref.com/en/matches/8ddf3820/Atletico-Madrid-Barcelona-March-16-2025-La-Liga
1147,2025-03-27,2024-2025,Osasuna,https://fbref.com/en/matches/af815599/Barcelona-Osasuna-March-27-2025-La-Liga
1148,2025-03-30,2024-2025,Girona,https://fbref.com/en/matches/6e84530a/Barcelona-Girona-March-30-2025-La-Liga
1149,2025-04-02,2024-2025,Atlético Madrid,https://fbref.com/en/matches/bf32d1db/Atletico-Madrid-Barcelona-April-2-2025-Copa-del-Rey
1150,2025-04-05,2024-2025,Real Betis,https://fbref.com/en/matches/86447b37/Barcelona-Real-Betis-April-5-2025-La-Liga
1151,2025-04-09,2024-2025,Dortmund,https://fbref.com/en/matches/8b67c631/Barcelona-Dortmund-April-9-2025-Champions-League
1152,2025-04-12,2024-2025,Leganés,https://fbref.com/en/matches/5160bd9d/Leganes-Barcelona-April-12-2025-La-Liga
1153,2025-04-15,2024-2025,Dortmund,https://fbref.com/en/matches/a7b1cab8/Dortmund-Barcelona-April-15-2025-Champions-League
1154,2025-04-19,2024-2025,Celta Vigo,https://fbref.com/en/matches/ac6535dc/Barcelona-Celta-Vigo-April-19-2025-La-Liga
1155,2025-04-22,2024-2025,Mallorca,https://fbref.com/en/matches/a71ce7d1/Barcelona-Mallorca-April-22-2025-La-Liga
1156,2025-04-26,2024-2025,Real Madrid,https://fbref.com/en/matches/71a91728/El-Clasico-Barcelona-Real-Madrid-April-26-2025-Copa-del-Rey
1157,2025-04-30,2024-2025,Inter,https://fbref.com/en/matches/4b3ea62f/Barcelona-Internazionale-April-30-2025-Champions-League
1158,2025-05-03,2024-2025,Valladolid,https://fbref.com/en/matches/af94853a/Valladolid-Barcelona-May-3-2025-La-Liga
1159,2025-05-06,2024-2025,Inter,https://fbref.com/en/matches/ff6aaaa9/Internazionale-Barcelona-May-6-2025-Champions-League
1160,2025-05-11,2024-2025,Real Madrid,https://fbref.com/en/matches/f1804d9c/El-Clasico-Barcelona-Real-Madrid-May-11-2025-La-Liga
1161,2025-05-15,2024-2025,Espanyol,https://fbref.com/en/matches/45f486b1/Espanyol-Barcelona-May-15-2025-La-Liga
1162,2025-05-18,2024-2025,Villarreal,https://fbref.com/en/matches/db2637b7/Barcelona-Villarreal-May-18-2025-La-Liga
1163,2025-05-25,2024-2025,Athletic Club,https://fbref.com/en/matches/20bdd334/Athletic-Club-Barcelona-May-25-2025-La-Liga
