id_partido,fecha,equipo_rival,resultado,fase,minuto,jugador_implicado,tipo_evento,detalle_accion,etiqueta_partido
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,41,Xavi,Tarjeta Amarilla,0:0  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,45,Ilsinho,Gol,Goal,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,47,Darijo Srna,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,58,Fernandinho,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,60,Lionel Messi,Sustitución,Entra al campo (Sale Thierry Henry),"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,69,Dmytro Chygrynskiy,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,72,Yevhen Seleznyov,Sustitución,Entra al campo (Sale Luiz Adriano),"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,74,Bojan Krkić,Sustitución,Entra al campo (Sale Samuel Eto'o),"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,78,Seydou Keita,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,81,Eiður Guðjohnsen,Sustitución,Entra al campo (Sale Seydou Keita),"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,86,Willian,Sustitución,Entra al campo (Sale Ilsinho),"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,87,Lionel Messi,Gol,Goal,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,88,Rafael Márquez,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,88,Brandão,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,90+3,Andrés Iniesta,Tarjeta Amarilla,1:1  — Yellow Card,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,90+3,Mariusz Lewandowski,Sustitución,Entra al campo (Sale Igor Duljaj),"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
1864629331,"Wednesday October 1, 2008",Shakhtar Donetsk,1-2,Fase de Grupos,90+4,Lionel Messi,Gol,Goal,"Fase de Grupos vs Shakhtar Donetsk (Wednesday October 1, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,14,Thierry Henry,Gol,Goal,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,17,Gerard Piqué,Gol,Goal,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,33,Sergio Busquets,Tarjeta Amarilla,0:2  — Yellow Card,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,46,Bojan Krkić,Sustitución,Entra al campo (Sale Thierry Henry),"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,46,Derlei,Sustitución,Entra al campo (Sale Leandro Romagnoli),"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,49,Lionel Messi,Gol,Goal,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,54,Marco Caneira,Tarjeta Amarilla,0:3  — Yellow Card,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,57,Pedro,Sustitución,Entra al campo (Sale Lionel Messi),"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,63,Rafael Márquez,Tarjeta Amarilla,0:3  — Yellow Card,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,65,Miguel Veloso,Gol,Goal,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,66,Liédson,Gol,Goal,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,67,Marco Caneira,Gol,Own Goal  Goal,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,71,Rui Patrício,Tarjeta Roja,2:4  — Red Card,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,73,Bojan Krkić,Gol,De Penalti,"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,73,Tiago Ferreira,Sustitución,Entra al campo (Sale Yannick Djaló),"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,74,Seydou Keita,Sustitución,Entra al campo (Sale Xavi),"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2489349317,"Wednesday November 26, 2008",Sporting CP,2-5,Fase de Grupos,79,Hélder Postiga,Sustitución,Entra al campo (Sale Liédson),"Fase de Grupos vs Sporting CP (Wednesday November 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,46,Piotr Brożek,Tarjeta Amarilla,0:0  — Yellow Card,"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,52,Cléber Guedes de Lima,Gol,Goal,"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,53,Rafał Boguski,Tarjeta Amarilla,1:0  — Yellow Card,"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,57,Eiður Guðjohnsen,Sustitución,Entra al campo (Sale Xavi),"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,66,Alexander Hleb,Sustitución,Entra al campo (Sale Andrés Iniesta),"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,68,Andrzej Niedzielan,Sustitución,Entra al campo (Sale Rafał Boguski),"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,75,Bojan Krkić,Sustitución,Entra al campo (Sale Samuel Eto'o),"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,82,Patryk Małecki,Sustitución,Entra al campo (Sale Wojciech Łobodziński),"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,90+1,Thierry Henry,Tarjeta Amarilla,1:0  — Yellow Card,"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
2621348047,"Tuesday August 26, 2008",Wisła Kraków,1-0,Fase Eliminatoria,90+1,Tomasz Dawidowski,Sustitución,Entra al campo (Sale Marek Zieńczuk),"Fase Eliminatoria vs Wisła Kraków (Tuesday August 26, 2008)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,21,Andrey Arshavin,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,27,Emmanuel Eboué,Sustitución,Entra al campo (Sale Andrey Arshavin),"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,40,Alexandre Song,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,44,Cesc Fàbregas,Tarjeta Amarilla,0:0  — Yellow Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,44,Denílson,Sustitución,Entra al campo (Sale William Gallas),"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,46,Zlatan Ibrahimović,Gol,Goal,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,59,Zlatan Ibrahimović,Gol,Goal,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,66,Theo Walcott,Sustitución,Entra al campo (Sale Bacary Sagna),"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,69,Theo Walcott,Gol,Goal,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,72,Gerard Piqué,Tarjeta Amarilla,1:2  — Yellow Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,74,Emmanuel Eboué,Tarjeta Amarilla,1:2  — Yellow Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,77,Thierry Henry,Sustitución,Entra al campo (Sale Zlatan Ibrahimović),"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,79,Abou Diaby,Tarjeta Amarilla,1:2  — Yellow Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,84,Carles Puyol,Tarjeta Roja,1:2  — Red Card,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,85,Cesc Fàbregas,Gol,De Penalti,"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
1119671309,"Wednesday March 31, 2010",Arsenal,2-2,Cuartos de Final,87,Gabriel Milito,Sustitución,Entra al campo (Sale Lionel Messi),"Cuartos de Final vs Arsenal (Wednesday March 31, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,18,Nicklas Bendtner,Gol,Goal,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,21,Lionel Messi,Gol,Goal,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,31,Denílson,Tarjeta Amarilla,1:1  — Yellow Card,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,37,Lionel Messi,Gol,Goal,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,42,Lionel Messi,Gol,Goal,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,44,Tomáš Rosický,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,53,Maxwell,Sustitución,Entra al campo (Sale Éric Abidal),"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,56,Yaya Touré,Sustitución,Entra al campo (Sale Bojan Krkić),"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,63,Emmanuel Eboué,Sustitución,Entra al campo (Sale Mikaël Silvestre),"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,67,Emmanuel Eboué,Tarjeta Amarilla,3:1  — Yellow Card,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,73,Eduardo da Silva,Sustitución,Entra al campo (Sale Tomáš Rosický),"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,86,Andrés Iniesta,Sustitución,Entra al campo (Sale Pedro),"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
811079349,"Tuesday April 6, 2010",Arsenal,4-1,Cuartos de Final,88,Lionel Messi,Gol,Goal,"Cuartos de Final vs Arsenal (Tuesday April 6, 2010)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,47,Lamine Yamal,Gol,Asistencia de Raphinha,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,51,Sead Kolašinac,Tarjeta Amarilla,1:0  — Yellow Card,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,55,Giorgio Scalvini,Sustitución,Entra al campo (Sale Sead Kolašinac),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,67,Éderson,Gol,Asistencia de Davide Zappacosta,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,69,Ferrán Torres,Sustitución,Entra al campo (Sale Robert Lewandowski),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,69,Pau Cubarsí,Sustitución,Entra al campo (Sale Eric García),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,69,Fermin López,Sustitución,Entra al campo (Sale Gavi),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,72,Ronald Araújo,Gol,Asistencia de Raphinha,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,77,Nicolò Zaniolo,Sustitución,Entra al campo (Sale Mateo Retegui),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,77,Matteo Ruggeri,Sustitución,Entra al campo (Sale Davide Zappacosta),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,77,Juan Cuadrado,Sustitución,Entra al campo (Sale Raoul Bellanova),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,79,Mario Pašalić,Gol,Asistencia de Marten de Roon,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,80,Marc Casado,Sustitución,Entra al campo (Sale Pedri),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,87,Marco Brescianini,Sustitución,Entra al campo (Sale Charles De Ketelaere),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,90+3,Marten de Roon,Tarjeta Amarilla,2:2  — Yellow Card,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,90+6,Pau Victor,Sustitución,Entra al campo (Sale Lamine Yamal),"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,90+7,Éderson,Tarjeta Amarilla,2:2  — Yellow Card,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
1454484498,"Wednesday January 29, 2025",Atalanta,2-2,Fase Eliminatoria,90+7,Mario Pašalić,Tarjeta Amarilla,2:2  — Yellow Card,"Fase Eliminatoria vs Atalanta (Wednesday January 29, 2025)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,35,Sergi Roberto,Gol,Goal,"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,44,Alyaksandr Yurevich,Tarjeta Amarilla,1:0  — Yellow Card,"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,58,Marc Muniesa,Sustitución,Entra al campo (Sale Jonathan dos Santos),"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,60,Martín Montoya,Gol,Goal,"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,63,Pedro,Gol,Goal,"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,64,Mikhail Gordeichuk,Sustitución,Entra al campo (Sale Alyaksandr Pawlaw),"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,67,Edhar Alyakhnovich,Sustitución,Entra al campo (Sale Dzmitry Likhtarovich),"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,70,Gerard Deulofeu,Sustitución,Entra al campo (Sale Rafinha),"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,77,Mateja Kežman,Sustitución,Entra al campo (Sale Renan Bardini Bressan),"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,79,Martí Riverola,Sustitución,Entra al campo (Sale Sergi Roberto),"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
2518727313,"Tuesday December 6, 2011",BATE Borisov,4-0,Fase de Grupos,89,Pedro,Gol,De Penalti,"Fase de Grupos vs BATE Borisov (Tuesday December 6, 2011)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,32,Arjen Robben,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,46,Dani Alves,Tarjeta Amarilla,0:0  — Yellow Card,"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,49,Arjen Robben,Gol,Goal,"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,55,Alexis Sánchez,Sustitución,Entra al campo (Sale Xavi),"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,64,Thiago Alcántara,Sustitución,Entra al campo (Sale Andrés Iniesta),"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,66,Luiz Gustavo,Sustitución,Entra al campo (Sale Bastian Schweinsteiger),"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,72,Gerard Piqué,Gol,Own Goal  Substitute,"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
4249962027,"Wednesday May 1, 2013",Bayern Munich,0-3,Semifinales,74,Anatoliy Tymoshchuk,Sustitución,Entra al campo (Sale Javi Martínez),"Semifinales vs Bayern Munich (Wednesday May 1, 2013)"
